,AT,DE,PL,SK,sum
2022-03-18 17:00:00+00:00,1953.0,939.0,0.0,1943.0,4835.0
2022-03-18 18:00:00+00:00,1909.0,1083.0,0.0,1851.0,4843.0
2022-03-18 19:00:00+00:00,1969.0,1075.0,0.0,1942.0,4986.0
2022-03-18 20:00:00+00:00,1769.0,1035.0,0.0,1832.0,4636.0
2022-03-18 21:00:00+00:00,1834.0,1194.0,0.0,1745.0,4773.0
2022-03-18 22:00:00+00:00,1971.0,1373.0,0.0,1728.0,5072.0
2022-03-18 23:00:00+00:00,2137.0,1283.0,0.0,1769.0,5189.0
2022-03-19 00:00:00+00:00,2217.0,1300.0,0.0,1687.0,5204.0
2022-03-19 01:00:00+00:00,2127.0,1276.0,0.0,1548.0,4951.0
2022-03-19 02:00:00+00:00,2087.0,1299.0,0.0,1424.0,4810.0
2022-03-19 03:00:00+00:00,2098.0,1210.0,0.0,1516.0,4824.0
2022-03-19 04:00:00+00:00,2083.0,1172.0,0.0,1614.0,4869.0
2022-03-19 05:00:00+00:00,1971.0,1217.0,0.0,1664.0,4852.0
2022-03-19 06:00:00+00:00,1815.0,1145.0,0.0,1589.0,4549.0
2022-03-19 07:00:00+00:00,1909.0,907.0,0.0,1513.0,4329.0
2022-03-19 08:00:00+00:00,1761.0,605.0,0.0,1441.0,3807.0
2022-03-19 09:00:00+00:00,1716.0,332.0,0.0,1293.0,3341.0
2022-03-19 10:00:00+00:00,1641.0,171.0,0.0,1311.0,3123.0
2022-03-19 11:00:00+00:00,1518.0,223.0,0.0,1275.0,3016.0
2022-03-19 12:00:00+00:00,1508.0,377.0,0.0,1177.0,3062.0
2022-03-19 13:00:00+00:00,1650.0,474.0,0.0,1285.0,3409.0
2022-03-19 14:00:00+00:00,1794.0,470.0,0.0,1589.0,3853.0
2022-03-19 15:00:00+00:00,2026.0,433.0,0.0,1967.0,4426.0
2022-03-19 16:00:00+00:00,1976.0,574.0,0.0,1961.0,4511.0
2022-03-19 17:00:00+00:00,2073.0,788.0,0.0,2138.0,4999.0
2022-03-19 18:00:00+00:00,2015.0,696.0,0.0,2145.0,4856.0
2022-03-19 19:00:00+00:00,1799.0,405.0,0.0,2016.0,4220.0
2022-03-19 20:00:00+00:00,1708.0,352.0,0.0,1803.0,3863.0
2022-03-19 21:00:00+00:00,1690.0,570.0,0.0,1665.0,3925.0
2022-03-19 22:00:00+00:00,1549.0,616.0,0.0,1546.0,3711.0
2022-03-19 23:00:00+00:00,1732.0,738.0,0.0,1442.0,3912.0
2022-03-20 00:00:00+00:00,1817.0,721.0,0.0,1313.0,3851.0
2022-03-20 01:00:00+00:00,1895.0,606.0,0.0,1465.0,3966.0
2022-03-20 02:00:00+00:00,1868.0,730.0,0.0,1387.0,3985.0
2022-03-20 03:00:00+00:00,1878.0,690.0,0.0,1390.0,3958.0
2022-03-20 04:00:00+00:00,1932.0,655.0,0.0,1453.0,4040.0
2022-03-20 05:00:00+00:00,1948.0,603.0,0.0,1483.0,4034.0
2022-03-20 06:00:00+00:00,1831.0,356.0,0.0,1438.0,3625.0
2022-03-20 07:00:00+00:00,1754.0,267.0,0.0,1347.0,3368.0
2022-03-20 08:00:00+00:00,1773.0,150.0,0.0,1372.0,3295.0
2022-03-20 09:00:00+00:00,1610.0,91.0,0.0,1204.0,2905.0
2022-03-20 10:00:00+00:00,1451.0,10.0,0.0,1284.0,2745.0
2022-03-20 11:00:00+00:00,1357.0,56.0,0.0,1203.0,2616.0
2022-03-20 12:00:00+00:00,1328.0,110.0,0.0,1164.0,2602.0
2022-03-20 13:00:00+00:00,1391.0,199.0,0.0,1233.0,2823.0
2022-03-20 14:00:00+00:00,1640.0,351.0,0.0,1505.0,3496.0
2022-03-20 15:00:00+00:00,1870.0,527.0,0.0,1794.0,4191.0
2022-03-20 16:00:00+00:00,1925.0,818.0,0.0,1884.0,4627.0
2022-03-20 17:00:00+00:00,1791.0,902.0,0.0,1908.0,4601.0
2022-03-20 18:00:00+00:00,1869.0,981.0,0.0,1911.0,4761.0
2022-03-20 19:00:00+00:00,1788.0,999.0,0.0,1840.0,4627.0
2022-03-20 20:00:00+00:00,1782.0,1082.0,0.0,1733.0,4597.0
2022-03-20 21:00:00+00:00,1843.0,1141.0,0.0,1616.0,4600.0
2022-03-20 22:00:00+00:00,1974.0,1215.0,0.0,1670.0,4859.0
2022-03-20 23:00:00+00:00,1944.0,1294.0,0.0,1604.0,4842.0
2022-03-21 00:00:00+00:00,2109.0,1437.0,0.0,1525.0,5071.0
2022-03-21 01:00:00+00:00,2178.0,1570.0,0.0,1393.0,5141.0
2022-03-21 02:00:00+00:00,2213.0,1641.0,0.0,1385.0,5239.0
2022-03-21 03:00:00+00:00,2260.0,1686.0,0.0,1393.0,5339.0
2022-03-21 04:00:00+00:00,2353.0,1487.0,0.0,1773.0,5613.0
2022-03-21 05:00:00+00:00,1972.0,1468.0,0.0,1737.0,5177.0
2022-03-21 06:00:00+00:00,1787.0,1522.0,0.0,1540.0,4849.0
2022-03-21 07:00:00+00:00,1807.0,1520.0,0.0,1254.0,4581.0
2022-03-21 08:00:00+00:00,2043.0,1874.0,0.0,1328.0,5245.0
2022-03-21 09:00:00+00:00,2171.0,1828.0,0.0,1414.0,5413.0
2022-03-21 10:00:00+00:00,2111.0,1755.0,0.0,1389.0,5255.0
2022-03-21 11:00:00+00:00,1936.0,1622.0,0.0,1256.0,4814.0
2022-03-21 12:00:00+00:00,1885.0,1620.0,0.0,1162.0,4667.0
2022-03-21 13:00:00+00:00,1863.0,1288.0,0.0,1233.0,4384.0
2022-03-21 14:00:00+00:00,1899.0,1261.0,0.0,1357.0,4517.0
2022-03-21 15:00:00+00:00,2031.0,1276.0,0.0,1580.0,4887.0
2022-03-21 16:00:00+00:00,1836.0,1257.0,0.0,1561.0,4654.0
2022-03-21 17:00:00+00:00,1719.0,1121.0,0.0,1601.0,4441.0
2022-03-21 18:00:00+00:00,1804.0,1114.0,0.0,1757.0,4675.0
2022-03-21 19:00:00+00:00,1911.0,1296.0,0.0,1762.0,4969.0
2022-03-21 20:00:00+00:00,2103.0,1325.0,0.0,1848.0,5276.0
2022-03-21 21:00:00+00:00,2288.0,1353.0,0.0,1857.0,5498.0
2022-03-21 22:00:00+00:00,2330.0,1624.0,0.0,1715.0,5669.0
2022-03-21 23:00:00+00:00,2275.0,1630.0,0.0,1607.0,5512.0
2022-03-22 00:00:00+00:00,2152.0,1628.0,0.0,1422.0,5202.0
2022-03-22 01:00:00+00:00,2113.0,1650.0,0.0,1403.0,5166.0
2022-03-22 02:00:00+00:00,1814.0,1506.0,0.0,1193.0,4513.0
2022-03-22 03:00:00+00:00,1969.0,1568.0,0.0,1316.0,4853.0
2022-03-22 04:00:00+00:00,2018.0,1408.0,0.0,1405.0,4831.0
2022-03-22 05:00:00+00:00,1692.0,1325.0,0.0,1236.0,4253.0
2022-03-22 06:00:00+00:00,1492.0,1361.0,0.0,1116.0,3969.0
2022-03-22 07:00:00+00:00,1553.0,1738.0,0.0,889.0,4180.0
2022-03-22 08:00:00+00:00,1809.0,1900.0,0.0,940.0,4649.0
2022-03-22 09:00:00+00:00,1908.0,1736.0,0.0,1025.0,4669.0
2022-03-22 10:00:00+00:00,1803.0,1377.0,0.0,938.0,4118.0
2022-03-22 11:00:00+00:00,1719.0,1028.0,0.0,1073.0,3820.0
2022-03-22 12:00:00+00:00,1808.0,1014.0,0.0,1096.0,3918.0
2022-03-22 13:00:00+00:00,1806.0,997.0,0.0,1126.0,3929.0
2022-03-22 14:00:00+00:00,1803.0,996.0,0.0,1111.0,3910.0
2022-03-22 15:00:00+00:00,1764.0,1097.0,0.0,1209.0,4070.0
2022-03-22 16:00:00+00:00,1496.0,1284.0,0.0,1081.0,3861.0
2022-03-22 17:00:00+00:00,1484.0,1029.0,0.0,1281.0,3794.0
2022-03-22 18:00:00+00:00,1420.0,986.0,0.0,1151.0,3557.0
2022-03-22 19:00:00+00:00,1444.0,1004.0,0.0,1334.0,3782.0
2022-03-22 20:00:00+00:00,1703.0,1199.0,0.0,1338.0,4240.0
2022-03-22 21:00:00+00:00,1905.0,1410.0,0.0,1330.0,4645.0
2022-03-22 22:00:00+00:00,1986.0,1553.0,0.0,1289.0,4828.0
2022-03-22 23:00:00+00:00,2008.0,1500.0,0.0,1263.0,4771.0
2022-03-23 00:00:00+00:00,2007.0,1501.0,0.0,1114.0,4622.0
2022-03-23 01:00:00+00:00,1961.0,1505.0,0.0,1064.0,4530.0
2022-03-23 02:00:00+00:00,1921.0,1540.0,0.0,942.0,4403.0
2022-03-23 03:00:00+00:00,1843.0,1509.0,0.0,998.0,4350.0
2022-03-23 04:00:00+00:00,1912.0,1485.0,0.0,1112.0,4509.0
2022-03-23 05:00:00+00:00,1394.0,1386.0,0.0,866.0,3646.0
2022-03-23 06:00:00+00:00,1294.0,1666.0,0.0,895.0,3855.0
2022-03-23 07:00:00+00:00,1390.0,1684.0,0.0,866.0,3940.0
2022-03-23 08:00:00+00:00,1524.0,1564.0,0.0,791.0,3879.0
2022-03-23 09:00:00+00:00,1510.0,1406.0,0.0,709.0,3625.0
2022-03-23 10:00:00+00:00,1677.0,992.0,0.0,1030.0,3699.0
2022-03-23 11:00:00+00:00,1642.0,914.0,0.0,1059.0,3615.0
2022-03-23 12:00:00+00:00,1696.0,943.0,0.0,1101.0,3740.0
2022-03-23 13:00:00+00:00,1686.0,962.0,0.0,1150.0,3798.0
2022-03-23 14:00:00+00:00,1745.0,967.0,0.0,1242.0,3954.0
2022-03-23 15:00:00+00:00,1790.0,837.0,0.0,1684.0,4311.0
2022-03-23 16:00:00+00:00,1568.0,959.0,0.0,1621.0,4148.0
2022-03-23 17:00:00+00:00,1406.0,973.0,0.0,1497.0,3876.0
2022-03-23 18:00:00+00:00,1343.0,1010.0,0.0,1357.0,3710.0
2022-03-23 19:00:00+00:00,1293.0,1162.0,0.0,1424.0,3879.0
2022-03-23 20:00:00+00:00,1350.0,1219.0,0.0,1351.0,3920.0
2022-03-23 21:00:00+00:00,1652.0,1403.0,0.0,1386.0,4441.0
2022-03-23 22:00:00+00:00,1728.0,1768.0,0.0,1255.0,4751.0
2022-03-23 23:00:00+00:00,1863.0,1763.0,0.0,1271.0,4897.0
2022-03-24 00:00:00+00:00,1787.0,1834.0,0.0,1147.0,4768.0
2022-03-24 01:00:00+00:00,1718.0,1927.0,0.0,1094.0,4739.0
2022-03-24 02:00:00+00:00,1674.0,1896.0,0.0,1117.0,4687.0
2022-03-24 03:00:00+00:00,1665.0,1994.0,0.0,1095.0,4754.0
2022-03-24 04:00:00+00:00,1582.0,1644.0,0.0,1227.0,4453.0
2022-03-24 05:00:00+00:00,1061.0,1397.0,0.0,990.0,3448.0
2022-03-24 06:00:00+00:00,1130.0,1625.0,0.0,989.0,3744.0
2022-03-24 07:00:00+00:00,1245.0,1836.0,0.0,905.0,3986.0
2022-03-24 08:00:00+00:00,1510.0,1263.0,0.0,1077.0,3850.0
2022-03-24 09:00:00+00:00,1427.0,1102.0,0.0,921.0,3450.0
2022-03-24 10:00:00+00:00,1468.0,904.0,0.0,1045.0,3417.0
2022-03-24 11:00:00+00:00,1517.0,730.0,0.0,1061.0,3308.0
2022-03-24 12:00:00+00:00,1607.0,755.0,0.0,1135.0,3497.0
2022-03-24 13:00:00+00:00,1557.0,826.0,0.0,1093.0,3476.0
2022-03-24 14:00:00+00:00,1606.0,953.0,0.0,1174.0,3733.0
2022-03-24 15:00:00+00:00,1504.0,996.0,0.0,1334.0,3834.0
2022-03-24 16:00:00+00:00,1161.0,1360.0,0.0,1143.0,3664.0
2022-03-24 17:00:00+00:00,1235.0,1180.0,0.0,1227.0,3642.0
2022-03-24 18:00:00+00:00,1224.0,1238.0,0.0,1150.0,3612.0
2022-03-24 19:00:00+00:00,1201.0,1345.0,0.0,1235.0,3781.0
2022-03-24 20:00:00+00:00,1324.0,1419.0,0.0,1074.0,3817.0
2022-03-24 21:00:00+00:00,1647.0,1607.0,0.0,1143.0,4397.0
2022-03-24 22:00:00+00:00,1807.0,1902.0,0.0,1108.0,4817.0
2022-03-24 23:00:00+00:00,1664.0,2005.0,0.0,969.0,4638.0
2022-03-25 00:00:00+00:00,1688.0,1971.0,0.0,792.0,4451.0
2022-03-25 01:00:00+00:00,1746.0,2291.0,0.0,703.0,4740.0
2022-03-25 02:00:00+00:00,1761.0,2330.0,0.0,646.0,4737.0
2022-03-25 03:00:00+00:00,1777.0,2163.0,0.0,725.0,4665.0
2022-03-25 04:00:00+00:00,1726.0,1911.0,0.0,884.0,4521.0
2022-03-25 05:00:00+00:00,1366.0,1562.0,0.0,765.0,3693.0
2022-03-25 06:00:00+00:00,1392.0,1635.0,0.0,778.0,3805.0
2022-03-25 07:00:00+00:00,1471.0,1696.0,0.0,810.0,3977.0
2022-03-25 08:00:00+00:00,1446.0,1540.0,0.0,714.0,3700.0
2022-03-25 09:00:00+00:00,1617.0,1384.0,0.0,660.0,3661.0
2022-03-25 10:00:00+00:00,1709.0,910.0,0.0,757.0,3376.0
2022-03-25 11:00:00+00:00,1692.0,757.0,0.0,813.0,3262.0
2022-03-25 12:00:00+00:00,1818.0,684.0,0.0,987.0,3489.0
2022-03-25 13:00:00+00:00,1778.0,834.0,0.0,869.0,3481.0
2022-03-25 14:00:00+00:00,1899.0,1105.0,0.0,987.0,3991.0
2022-03-25 15:00:00+00:00,1715.0,1265.0,0.0,1038.0,4018.0
2022-03-25 16:00:00+00:00,1549.0,1431.0,0.0,1140.0,4120.0
2022-03-25 17:00:00+00:00,1615.0,1227.0,0.0,1360.0,4202.0
2022-03-25 18:00:00+00:00,1621.0,1105.0,0.0,1461.0,4187.0
2022-03-25 19:00:00+00:00,1688.0,1158.0,0.0,1549.0,4395.0
2022-03-25 20:00:00+00:00,1810.0,1288.0,0.0,1501.0,4599.0
2022-03-25 21:00:00+00:00,2005.0,1329.0,0.0,1508.0,4842.0
2022-03-25 22:00:00+00:00,2100.0,1322.0,0.0,1480.0,4902.0
2022-03-25 23:00:00+00:00,1822.0,1139.0,0.0,1345.0,4306.0
2022-03-26 00:00:00+00:00,1952.0,1229.0,0.0,1217.0,4398.0
2022-03-26 01:00:00+00:00,1923.0,1339.0,0.0,1084.0,4346.0
2022-03-26 02:00:00+00:00,1998.0,1342.0,0.0,1108.0,4448.0
2022-03-26 03:00:00+00:00,1970.0,1311.0,0.0,1191.0,4472.0
2022-03-26 04:00:00+00:00,2060.0,1245.0,0.0,1358.0,4663.0
2022-03-26 05:00:00+00:00,1992.0,1287.0,0.0,1297.0,4576.0
2022-03-26 06:00:00+00:00,2033.0,1118.0,0.0,1357.0,4508.0
2022-03-26 07:00:00+00:00,2012.0,944.0,0.0,1153.0,4109.0
2022-03-26 08:00:00+00:00,2034.0,1042.0,0.0,1070.0,4146.0
2022-03-26 09:00:00+00:00,1880.0,850.0,0.0,1039.0,3769.0
2022-03-26 10:00:00+00:00,1690.0,575.0,0.0,1030.0,3295.0
2022-03-26 11:00:00+00:00,1497.0,417.0,0.0,966.0,2880.0
2022-03-26 12:00:00+00:00,1444.0,486.0,0.0,900.0,2830.0
2022-03-26 13:00:00+00:00,1568.0,642.0,0.0,967.0,3177.0
2022-03-26 14:00:00+00:00,1777.0,790.0,0.0,1020.0,3587.0
2022-03-26 15:00:00+00:00,1799.0,866.0,0.0,1333.0,3998.0
2022-03-26 16:00:00+00:00,1866.0,990.0,0.0,1416.0,4272.0
2022-03-26 17:00:00+00:00,1674.0,769.0,0.0,1473.0,3916.0
2022-03-26 18:00:00+00:00,1487.0,857.0,0.0,1187.0,3531.0
2022-03-26 19:00:00+00:00,1434.0,988.0,0.0,1074.0,3496.0
2022-03-26 20:00:00+00:00,1671.0,1137.0,0.0,1109.0,3917.0
2022-03-26 21:00:00+00:00,1660.0,1263.0,0.0,1015.0,3938.0
2022-03-26 22:00:00+00:00,1578.0,1431.0,0.0,978.0,3987.0
2022-03-26 23:00:00+00:00,1538.0,1477.0,0.0,878.0,3893.0
2022-03-27 00:00:00+00:00,1541.0,1538.0,0.0,740.0,3819.0
2022-03-27 01:00:00+00:00,1549.0,1554.0,0.0,670.0,3773.0
2022-03-27 02:00:00+00:00,1566.0,1634.0,0.0,680.0,3880.0
2022-03-27 03:00:00+00:00,1622.0,1660.0,0.0,586.0,3868.0
2022-03-27 04:00:00+00:00,1565.0,1647.0,0.0,540.0,3752.0
2022-03-27 05:00:00+00:00,1674.0,1559.0,0.0,645.0,3878.0
2022-03-27 06:00:00+00:00,1653.0,1442.0,0.0,754.0,3849.0
2022-03-27 07:00:00+00:00,1594.0,1307.0,0.0,785.0,3686.0
2022-03-27 08:00:00+00:00,1705.0,1031.0,0.0,835.0,3571.0
2022-03-27 09:00:00+00:00,1558.0,950.0,0.0,924.0,3432.0
2022-03-27 10:00:00+00:00,1438.0,1153.0,0.0,836.0,3427.0
2022-03-27 11:00:00+00:00,1246.0,754.0,0.0,643.0,2643.0
2022-03-27 12:00:00+00:00,1292.0,712.0,0.0,685.0,2689.0
2022-03-27 13:00:00+00:00,1399.0,784.0,0.0,768.0,2951.0
2022-03-27 14:00:00+00:00,1479.0,834.0,0.0,836.0,3149.0
2022-03-27 15:00:00+00:00,1732.0,1052.0,0.0,1125.0,3909.0
2022-03-27 16:00:00+00:00,1800.0,1148.0,0.0,1459.0,4407.0
2022-03-27 17:00:00+00:00,1757.0,1250.0,0.0,1465.0,4472.0
2022-03-27 18:00:00+00:00,1795.0,1237.0,0.0,1557.0,4589.0
2022-03-27 19:00:00+00:00,1960.0,1274.0,0.0,1625.0,4859.0
2022-03-27 20:00:00+00:00,1998.0,1246.0,0.0,1585.0,4829.0
2022-03-27 21:00:00+00:00,2052.0,1325.0,0.0,1565.0,4942.0
2022-03-27 22:00:00+00:00,2142.0,1410.0,0.0,1371.0,4923.0
2022-03-27 23:00:00+00:00,2238.0,1473.0,0.0,1309.0,5020.0
2022-03-28 00:00:00+00:00,2102.0,1529.0,0.0,1200.0,4831.0
2022-03-28 01:00:00+00:00,2004.0,1560.0,0.0,1107.0,4671.0
2022-03-28 02:00:00+00:00,2038.0,1622.0,0.0,1196.0,4856.0
2022-03-28 03:00:00+00:00,2040.0,1499.0,0.0,1446.0,4985.0
2022-03-28 04:00:00+00:00,1760.0,1260.0,0.0,1474.0,4494.0
2022-03-28 05:00:00+00:00,1666.0,1269.0,0.0,1540.0,4475.0
2022-03-28 06:00:00+00:00,1570.0,1344.0,0.0,1294.0,4208.0
2022-03-28 07:00:00+00:00,1481.0,1303.0,0.0,1220.0,4004.0
2022-03-28 08:00:00+00:00,1718.0,1252.0,0.0,1193.0,4163.0
2022-03-28 09:00:00+00:00,1786.0,1163.0,0.0,1158.0,4107.0
2022-03-28 10:00:00+00:00,1626.0,887.0,0.0,1044.0,3557.0
2022-03-28 11:00:00+00:00,1625.0,766.0,0.0,1042.0,3433.0
2022-03-28 12:00:00+00:00,1730.0,827.0,0.0,1059.0,3616.0
2022-03-28 13:00:00+00:00,1826.0,853.0,0.0,1059.0,3738.0
2022-03-28 14:00:00+00:00,2015.0,997.0,0.0,1274.0,4286.0
2022-03-28 15:00:00+00:00,1924.0,1346.0,0.0,1251.0,4521.0
2022-03-28 16:00:00+00:00,1652.0,1415.0,0.0,1110.0,4177.0
2022-03-28 17:00:00+00:00,1652.0,1349.0,0.0,1201.0,4202.0
2022-03-28 18:00:00+00:00,1575.0,1506.0,0.0,1102.0,4183.0
2022-03-28 19:00:00+00:00,1559.0,1521.0,0.0,1038.0,4118.0
2022-03-28 20:00:00+00:00,1658.0,1525.0,0.0,1245.0,4428.0
2022-03-28 21:00:00+00:00,1576.0,1437.0,0.0,1221.0,4234.0
2022-03-28 22:00:00+00:00,1667.0,1572.0,0.0,1195.0,4434.0
2022-03-28 23:00:00+00:00,1498.0,1535.0,0.0,1049.0,4082.0
2022-03-29 00:00:00+00:00,1522.0,1596.0,0.0,1022.0,4140.0
2022-03-29 01:00:00+00:00,1510.0,1664.0,0.0,886.0,4060.0
2022-03-29 02:00:00+00:00,1540.0,1641.0,0.0,949.0,4130.0
2022-03-29 03:00:00+00:00,1644.0,1480.0,0.0,1158.0,4282.0
2022-03-29 04:00:00+00:00,1426.0,1152.0,0.0,1166.0,3744.0
2022-03-29 05:00:00+00:00,1444.0,1117.0,0.0,1255.0,3816.0
2022-03-29 06:00:00+00:00,1294.0,1158.0,0.0,1035.0,3487.0
2022-03-29 07:00:00+00:00,1218.0,1188.0,0.0,854.0,3260.0
2022-03-29 08:00:00+00:00,1179.0,1231.0,0.0,830.0,3240.0
2022-03-29 09:00:00+00:00,1394.0,1028.0,0.0,962.0,3384.0
2022-03-29 10:00:00+00:00,1422.0,807.0,0.0,973.0,3202.0
2022-03-29 11:00:00+00:00,1508.0,960.0,0.0,993.0,3461.0
2022-03-29 12:00:00+00:00,1630.0,1025.0,0.0,1079.0,3734.0
2022-03-29 13:00:00+00:00,1734.0,1138.0,0.0,1153.0,4025.0
2022-03-29 14:00:00+00:00,1626.0,1182.0,0.0,1136.0,3944.0
2022-03-29 15:00:00+00:00,1538.0,1220.0,0.0,1166.0,3924.0
2022-03-29 16:00:00+00:00,1399.0,1224.0,0.0,1252.0,3875.0
2022-03-29 17:00:00+00:00,1297.0,1088.0,0.0,1271.0,3656.0
2022-03-29 18:00:00+00:00,1165.0,1219.0,0.0,1092.0,3476.0
2022-03-29 19:00:00+00:00,1169.0,1242.0,0.0,943.0,3354.0
2022-03-29 20:00:00+00:00,1425.0,1377.0,0.0,1061.0,3863.0
2022-03-29 21:00:00+00:00,1543.0,1527.0,0.0,1043.0,4113.0
2022-03-29 22:00:00+00:00,1442.0,1543.0,0.0,820.0,3805.0
2022-03-29 23:00:00+00:00,1346.0,1551.0,0.0,603.0,3500.0
2022-03-30 00:00:00+00:00,1232.0,1704.0,0.0,394.0,3330.0
2022-03-30 01:00:00+00:00,1135.0,1753.0,0.0,250.0,3138.0
2022-03-30 02:00:00+00:00,1095.0,1753.0,0.0,260.0,3108.0
2022-03-30 03:00:00+00:00,1280.0,1328.0,0.0,658.0,3266.0
2022-03-30 04:00:00+00:00,906.0,1474.0,0.0,384.0,2764.0
2022-03-30 05:00:00+00:00,843.0,1263.0,0.0,548.0,2654.0
2022-03-30 06:00:00+00:00,929.0,1678.0,0.0,428.0,3035.0
2022-03-30 07:00:00+00:00,965.0,1466.0,0.0,462.0,2893.0
2022-03-30 08:00:00+00:00,1069.0,1588.0,0.0,445.0,3102.0
2022-03-30 09:00:00+00:00,1074.0,1700.0,0.0,409.0,3183.0
2022-03-30 10:00:00+00:00,941.0,1593.0,0.0,310.0,2844.0
2022-03-30 11:00:00+00:00,993.0,1606.0,0.0,349.0,2948.0
2022-03-30 12:00:00+00:00,1112.0,1559.0,0.0,422.0,3093.0
2022-03-30 13:00:00+00:00,1128.0,1582.0,0.0,426.0,3136.0
2022-03-30 14:00:00+00:00,1253.0,1534.0,0.0,558.0,3345.0
2022-03-30 15:00:00+00:00,1154.0,1527.0,0.0,527.0,3208.0
2022-03-30 16:00:00+00:00,1033.0,1547.0,0.0,594.0,3174.0
2022-03-30 17:00:00+00:00,985.0,1525.0,0.0,692.0,3202.0
2022-03-30 18:00:00+00:00,973.0,1686.0,0.0,581.0,3240.0
2022-03-30 19:00:00+00:00,1068.0,1683.0,0.0,401.0,3152.0
2022-03-30 20:00:00+00:00,1215.0,1757.0,0.0,445.0,3417.0
2022-03-30 21:00:00+00:00,1467.0,1672.0,0.0,687.0,3826.0
2022-03-30 22:00:00+00:00,1629.0,1622.0,0.0,637.0,3888.0
2022-03-30 23:00:00+00:00,1535.0,1616.0,0.0,398.0,3549.0
2022-03-31 00:00:00+00:00,1590.0,1665.0,0.0,271.0,3526.0
2022-03-31 01:00:00+00:00,1619.0,1692.0,0.0,238.0,3549.0
2022-03-31 02:00:00+00:00,1672.0,1582.0,0.0,345.0,3599.0
2022-03-31 03:00:00+00:00,1928.0,1464.0,0.0,762.0,4154.0
2022-03-31 04:00:00+00:00,1711.0,1289.0,0.0,817.0,3817.0
2022-03-31 05:00:00+00:00,1647.0,1181.0,0.0,1013.0,3841.0
2022-03-31 06:00:00+00:00,1643.0,1142.0,0.0,1126.0,3911.0
2022-03-31 07:00:00+00:00,1648.0,1000.0,0.0,1207.0,3855.0
2022-03-31 08:00:00+00:00,1931.0,913.0,0.0,1532.0,4376.0
2022-03-31 09:00:00+00:00,1896.0,515.0,0.0,1565.0,3976.0
2022-03-31 10:00:00+00:00,1838.0,248.0,0.0,1650.0,3736.0
2022-03-31 11:00:00+00:00,1815.0,146.0,0.0,1514.0,3475.0
2022-03-31 12:00:00+00:00,1924.0,234.0,0.0,1435.0,3593.0
2022-03-31 13:00:00+00:00,1960.0,277.0,0.0,1333.0,3570.0
2022-03-31 14:00:00+00:00,2014.0,578.0,0.0,1339.0,3931.0
2022-03-31 15:00:00+00:00,2028.0,872.0,0.0,1261.0,4161.0
2022-03-31 16:00:00+00:00,1887.0,1167.0,0.0,1168.0,4222.0
2022-03-31 17:00:00+00:00,1815.0,1287.0,0.0,1162.0,4264.0
2022-03-31 18:00:00+00:00,1647.0,1203.0,0.0,1102.0,3952.0
2022-03-31 19:00:00+00:00,1893.0,1365.0,0.0,1115.0,4373.0
2022-03-31 20:00:00+00:00,2001.0,1558.0,0.0,1037.0,4596.0
2022-03-31 21:00:00+00:00,1912.0,1599.0,0.0,959.0,4470.0
2022-03-31 22:00:00+00:00,1588.0,1726.0,0.0,440.0,3754.0
2022-03-31 23:00:00+00:00,1397.0,1652.0,0.0,458.0,3507.0
2022-04-01 00:00:00+00:00,1256.0,1621.0,0.0,250.0,3127.0
2022-04-01 01:00:00+00:00,1232.0,1609.0,0.0,243.0,3084.0
2022-04-01 02:00:00+00:00,1333.0,1652.0,0.0,206.0,3191.0
2022-04-01 03:00:00+00:00,1579.0,1619.0,0.0,561.0,3759.0
2022-04-01 04:00:00+00:00,1346.0,1418.0,0.0,625.0,3389.0
2022-04-01 05:00:00+00:00,1342.0,1327.0,0.0,784.0,3453.0
2022-04-01 06:00:00+00:00,1414.0,1324.0,0.0,876.0,3614.0
2022-04-01 07:00:00+00:00,1491.0,1246.0,0.0,891.0,3628.0
2022-04-01 08:00:00+00:00,1544.0,1301.0,0.0,926.0,3771.0
2022-04-01 09:00:00+00:00,1674.0,1361.0,0.0,1031.0,4066.0
2022-04-01 10:00:00+00:00,1557.0,1296.0,0.0,875.0,3728.0
2022-04-01 11:00:00+00:00,1553.0,1277.0,0.0,801.0,3631.0
2022-04-01 12:00:00+00:00,1687.0,1322.0,0.0,824.0,3833.0
2022-04-01 13:00:00+00:00,1687.0,1340.0,0.0,809.0,3836.0
2022-04-01 14:00:00+00:00,1605.0,1344.0,0.0,881.0,3830.0
2022-04-01 15:00:00+00:00,1585.0,1370.0,0.0,914.0,3869.0
2022-04-01 16:00:00+00:00,1608.0,1516.0,0.0,1013.0,4137.0
2022-04-01 17:00:00+00:00,1509.0,1492.0,0.0,982.0,3983.0
2022-04-01 18:00:00+00:00,1374.0,1472.0,0.0,872.0,3718.0
2022-04-01 19:00:00+00:00,1331.0,1512.0,0.0,720.0,3563.0
2022-04-01 20:00:00+00:00,1442.0,1615.0,0.0,715.0,3772.0
2022-04-01 21:00:00+00:00,1562.0,1702.0,0.0,664.0,3928.0
2022-04-01 22:00:00+00:00,1484.0,1740.0,0.0,513.0,3737.0
2022-04-01 23:00:00+00:00,1321.0,1753.0,0.0,286.0,3360.0
2022-04-02 00:00:00+00:00,1177.0,1696.0,0.0,78.0,2951.0
2022-04-02 01:00:00+00:00,1122.0,1727.0,0.0,39.0,2888.0
2022-04-02 02:00:00+00:00,1124.0,1670.0,0.0,0.0,2794.0
