,BE,DE,UK,NO,DK,sum
2024-02-10 11:15:00+00:00,,0.0,1073.0,,,1073.0
2024-02-10 11:30:00+00:00,,0.0,1073.0,,,1073.0
2024-02-10 11:45:00+00:00,,0.0,1073.0,,,1073.0
2024-02-10 12:00:00+00:00,633.0,0.0,1078.0,0.0,0.0,1711.0
2024-02-10 12:15:00+00:00,,0.0,1078.0,,,1078.0
2024-02-10 12:30:00+00:00,,0.0,1078.0,,,1078.0
2024-02-10 12:45:00+00:00,,0.0,1078.0,,,1078.0
2024-02-10 13:00:00+00:00,683.0,0.0,1078.0,0.0,0.0,1761.0
2024-02-10 13:15:00+00:00,,0.0,1078.0,,,1078.0
2024-02-10 13:30:00+00:00,,0.0,1078.0,,,1078.0
2024-02-10 13:45:00+00:00,,0.0,1037.0,,,1037.0
2024-02-10 14:00:00+00:00,936.0,0.0,830.0,0.0,0.0,1766.0
2024-02-10 14:15:00+00:00,,0.0,829.0,,,829.0
2024-02-10 14:30:00+00:00,,0.0,829.0,,,829.0
2024-02-10 14:45:00+00:00,,0.0,448.0,,,448.0
2024-02-10 15:00:00+00:00,1513.0,0.0,0.0,0.0,0.0,1513.0
2024-02-10 15:15:00+00:00,,0.0,0.0,,,0.0
2024-02-10 15:30:00+00:00,,0.0,0.0,,,0.0
2024-02-10 15:45:00+00:00,,0.0,28.0,,,28.0
2024-02-10 16:00:00+00:00,1646.0,0.0,292.0,0.0,0.0,1938.0
2024-02-10 16:15:00+00:00,,0.0,292.0,,,292.0
2024-02-10 16:30:00+00:00,,0.0,292.0,,,292.0
2024-02-10 16:45:00+00:00,,0.0,389.0,,,389.0
2024-02-10 17:00:00+00:00,2201.0,0.0,891.0,0.0,0.0,3092.0
2024-02-10 17:15:00+00:00,,0.0,891.0,,,891.0
2024-02-10 17:30:00+00:00,,0.0,891.0,,,891.0
2024-02-10 17:45:00+00:00,,0.0,921.0,,,921.0
2024-02-10 18:00:00+00:00,1719.0,0.0,1072.0,0.0,0.0,2791.0
2024-02-10 18:15:00+00:00,,0.0,1073.0,,,1073.0
2024-02-10 18:30:00+00:00,,0.0,1072.0,,,1072.0
2024-02-10 18:45:00+00:00,,0.0,1073.0,,,1073.0
2024-02-10 19:00:00+00:00,1204.0,0.0,1078.0,0.0,0.0,2282.0
2024-02-10 19:15:00+00:00,,0.0,1077.0,,,1077.0
2024-02-10 19:30:00+00:00,,0.0,1078.0,,,1078.0
2024-02-10 19:45:00+00:00,,0.0,1077.0,,,1077.0
2024-02-10 20:00:00+00:00,667.0,0.0,1078.0,0.0,0.0,1745.0
2024-02-10 20:15:00+00:00,,0.0,1078.0,,,1078.0
2024-02-10 20:30:00+00:00,,0.0,1078.0,,,1078.0
2024-02-10 20:45:00+00:00,,0.0,1078.0,,,1078.0
2024-02-10 21:00:00+00:00,1112.0,0.0,1078.0,0.0,0.0,2190.0
2024-02-10 21:15:00+00:00,,0.0,1078.0,,,1078.0
2024-02-10 21:30:00+00:00,,0.0,1078.0,,,1078.0
2024-02-10 21:45:00+00:00,,0.0,1076.0,,,1076.0
2024-02-10 22:00:00+00:00,958.0,0.0,1067.0,0.0,0.0,2025.0
2024-02-10 22:15:00+00:00,,0.0,1067.0,,,1067.0
2024-02-10 22:30:00+00:00,,0.0,1067.0,,,1067.0
2024-02-10 22:45:00+00:00,,0.0,1068.0,,,1068.0
2024-02-10 23:00:00+00:00,362.0,0.0,1077.0,0.0,0.0,1439.0
2024-02-10 23:15:00+00:00,,0.0,1077.0,,,1077.0
2024-02-10 23:30:00+00:00,,0.0,1077.0,,,1077.0
2024-02-10 23:45:00+00:00,,0.0,1077.0,,,1077.0
2024-02-11 00:00:00+00:00,0.0,0.0,1077.0,0.0,0.0,1077.0
2024-02-11 00:15:00+00:00,,0.0,1078.0,,,1078.0
2024-02-11 00:30:00+00:00,,0.0,1077.0,,,1077.0
2024-02-11 00:45:00+00:00,,0.0,1077.0,,,1077.0
2024-02-11 01:00:00+00:00,0.0,0.0,1078.0,13.0,0.0,1091.0
2024-02-11 01:15:00+00:00,,0.0,1077.0,,,1077.0
2024-02-11 01:30:00+00:00,,0.0,1077.0,,,1077.0
2024-02-11 01:45:00+00:00,,0.0,1077.0,,,1077.0
2024-02-11 02:00:00+00:00,0.0,0.0,1077.0,327.0,0.0,1404.0
2024-02-11 02:15:00+00:00,,0.0,1077.0,,,1077.0
2024-02-11 02:30:00+00:00,,0.0,1078.0,,,1078.0
2024-02-11 02:45:00+00:00,,0.0,1077.0,,,1077.0
2024-02-11 03:00:00+00:00,0.0,0.0,1077.0,517.0,0.0,1594.0
2024-02-11 03:15:00+00:00,,0.0,1077.0,,,1077.0
2024-02-11 03:30:00+00:00,,0.0,1077.0,,,1077.0
2024-02-11 03:45:00+00:00,,0.0,1077.0,,,1077.0
2024-02-11 04:00:00+00:00,0.0,0.0,1078.0,193.0,0.0,1271.0
2024-02-11 04:15:00+00:00,,0.0,1077.0,,,1077.0
2024-02-11 04:30:00+00:00,,0.0,1077.0,,,1077.0
2024-02-11 04:45:00+00:00,,0.0,1077.0,,,1077.0
2024-02-11 05:00:00+00:00,106.0,0.0,1077.0,0.0,0.0,1183.0
2024-02-11 05:15:00+00:00,,0.0,1077.0,,,1077.0
2024-02-11 05:30:00+00:00,,0.0,1078.0,,,1078.0
2024-02-11 05:45:00+00:00,,0.0,1077.0,,,1077.0
2024-02-11 06:00:00+00:00,217.0,0.0,1077.0,0.0,0.0,1294.0
2024-02-11 06:15:00+00:00,,0.0,1077.0,,,1077.0
2024-02-11 06:30:00+00:00,,0.0,1076.0,,,1076.0
2024-02-11 06:45:00+00:00,,0.0,1077.0,,,1077.0
2024-02-11 07:00:00+00:00,0.0,0.0,1076.0,0.0,0.0,1076.0
2024-02-11 07:15:00+00:00,,0.0,1077.0,,,1077.0
2024-02-11 07:30:00+00:00,,0.0,1077.0,,,1077.0
2024-02-11 07:45:00+00:00,,0.0,1077.0,,,1077.0
2024-02-11 08:00:00+00:00,0.0,0.0,1077.0,0.0,0.0,1077.0
2024-02-11 08:15:00+00:00,,0.0,1077.0,,,1077.0
2024-02-11 08:30:00+00:00,,0.0,1077.0,,,1077.0
2024-02-11 08:45:00+00:00,,0.0,1078.0,,,1078.0
2024-02-11 09:00:00+00:00,0.0,0.0,1077.0,0.0,0.0,1077.0
2024-02-11 09:15:00+00:00,,0.0,1077.0,,,1077.0
2024-02-11 09:30:00+00:00,,0.0,1077.0,,,1077.0
2024-02-11 09:45:00+00:00,,0.0,1077.0,,,1077.0
2024-02-11 10:00:00+00:00,136.0,0.0,1077.0,0.0,0.0,1213.0
2024-02-11 10:15:00+00:00,,0.0,1078.0,,,1078.0
2024-02-11 10:30:00+00:00,,0.0,1078.0,,,1078.0
2024-02-11 10:45:00+00:00,,0.0,1077.0,,,1077.0
2024-02-11 11:00:00+00:00,81.0,0.0,1077.0,0.0,0.0,1158.0
2024-02-11 11:15:00+00:00,,0.0,1078.0,,,1078.0
2024-02-11 11:30:00+00:00,,0.0,1077.0,,,1077.0
2024-02-11 11:45:00+00:00,,0.0,1078.0,,,1078.0
2024-02-11 12:00:00+00:00,0.0,0.0,1078.0,0.0,0.0,1078.0
2024-02-11 12:15:00+00:00,,0.0,1078.0,,,1078.0
2024-02-11 12:30:00+00:00,,0.0,1078.0,,,1078.0
2024-02-11 12:45:00+00:00,,0.0,1077.0,,,1077.0
2024-02-11 13:00:00+00:00,0.0,0.0,1079.0,0.0,0.0,1079.0
2024-02-11 13:15:00+00:00,,0.0,1077.0,,,1077.0
2024-02-11 13:30:00+00:00,,0.0,1078.0,,,1078.0
2024-02-11 13:45:00+00:00,,0.0,1078.0,,,1078.0
2024-02-11 14:00:00+00:00,0.0,0.0,727.0,0.0,0.0,727.0
2024-02-11 14:15:00+00:00,,0.0,728.0,,,728.0
2024-02-11 14:30:00+00:00,,0.0,727.0,,,727.0
2024-02-11 14:45:00+00:00,,0.0,414.0,,,414.0
2024-02-11 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-11 15:15:00+00:00,,0.0,0.0,,,0.0
2024-02-11 15:30:00+00:00,,0.0,0.0,,,0.0
2024-02-11 15:45:00+00:00,,0.0,0.0,,,0.0
2024-02-11 16:00:00+00:00,31.0,0.0,1.0,0.0,0.0,32.0
2024-02-11 16:15:00+00:00,,0.0,1.0,,,1.0
2024-02-11 16:30:00+00:00,,0.0,1.0,,,1.0
2024-02-11 16:45:00+00:00,,0.0,1.0,,,1.0
2024-02-11 17:00:00+00:00,245.0,0.0,1.0,0.0,0.0,246.0
2024-02-11 17:15:00+00:00,,0.0,1.0,,,1.0
2024-02-11 17:30:00+00:00,,0.0,1.0,,,1.0
2024-02-11 17:45:00+00:00,,0.0,1.0,,,1.0
2024-02-11 18:00:00+00:00,65.0,0.0,463.0,0.0,0.0,528.0
2024-02-11 18:15:00+00:00,,0.0,463.0,,,463.0
2024-02-11 18:30:00+00:00,,0.0,463.0,,,463.0
2024-02-11 18:45:00+00:00,,0.0,463.0,,,463.0
2024-02-11 19:00:00+00:00,230.0,0.0,494.0,0.0,0.0,724.0
2024-02-11 19:15:00+00:00,,0.0,493.0,,,493.0
2024-02-11 19:30:00+00:00,,0.0,494.0,,,494.0
2024-02-11 19:45:00+00:00,,0.0,479.0,,,479.0
2024-02-11 20:00:00+00:00,373.0,0.0,404.0,0.0,0.0,777.0
2024-02-11 20:15:00+00:00,,0.0,404.0,,,404.0
2024-02-11 20:30:00+00:00,,0.0,405.0,,,405.0
2024-02-11 20:45:00+00:00,,0.0,378.0,,,378.0
2024-02-11 21:00:00+00:00,592.0,0.0,247.0,0.0,0.0,839.0
2024-02-11 21:15:00+00:00,,0.0,247.0,,,247.0
2024-02-11 21:30:00+00:00,,0.0,248.0,,,248.0
2024-02-11 21:45:00+00:00,,0.0,166.0,,,166.0
2024-02-11 22:00:00+00:00,710.0,0.0,0.0,0.0,0.0,710.0
2024-02-11 22:15:00+00:00,,0.0,1.0,,,1.0
2024-02-11 22:30:00+00:00,,0.0,1.0,,,1.0
2024-02-11 22:45:00+00:00,,0.0,1.0,,,1.0
2024-02-11 23:00:00+00:00,699.0,0.0,298.0,0.0,0.0,997.0
2024-02-11 23:15:00+00:00,,0.0,298.0,,,298.0
2024-02-11 23:30:00+00:00,,0.0,298.0,,,298.0
2024-02-11 23:45:00+00:00,,0.0,365.0,,,365.0
2024-02-12 00:00:00+00:00,142.0,0.0,704.0,0.0,0.0,846.0
2024-02-12 00:15:00+00:00,,0.0,704.0,,,704.0
2024-02-12 00:30:00+00:00,,0.0,703.0,,,703.0
2024-02-12 00:45:00+00:00,,0.0,725.0,,,725.0
2024-02-12 01:00:00+00:00,370.0,0.0,833.0,0.0,0.0,1203.0
2024-02-12 01:15:00+00:00,,0.0,834.0,,,834.0
2024-02-12 01:30:00+00:00,,0.0,833.0,,,833.0
2024-02-12 01:45:00+00:00,,0.0,705.0,,,705.0
2024-02-12 02:00:00+00:00,21.0,0.0,450.0,0.0,0.0,471.0
2024-02-12 02:15:00+00:00,,0.0,449.0,,,449.0
2024-02-12 02:30:00+00:00,,0.0,450.0,,,450.0
2024-02-12 02:45:00+00:00,,0.0,444.0,,,444.0
2024-02-12 03:00:00+00:00,0.0,0.0,419.0,0.0,0.0,419.0
2024-02-12 03:15:00+00:00,,0.0,419.0,,,419.0
2024-02-12 03:30:00+00:00,,0.0,419.0,,,419.0
2024-02-12 03:45:00+00:00,,0.0,379.0,,,379.0
2024-02-12 04:00:00+00:00,611.0,0.0,175.0,0.0,0.0,786.0
2024-02-12 04:15:00+00:00,,0.0,175.0,,,175.0
2024-02-12 04:30:00+00:00,,0.0,175.0,,,175.0
2024-02-12 04:45:00+00:00,,0.0,54.0,,,54.0
2024-02-12 05:00:00+00:00,1118.0,0.0,0.0,0.0,202.0,1320.0
2024-02-12 05:15:00+00:00,,0.0,0.0,,,0.0
2024-02-12 05:30:00+00:00,,12.0,0.0,,,12.0
2024-02-12 05:45:00+00:00,,113.0,0.0,,,113.0
2024-02-12 06:00:00+00:00,1278.0,118.0,0.0,0.0,307.0,1703.0
2024-02-12 06:15:00+00:00,,238.0,0.0,,,238.0
2024-02-12 06:30:00+00:00,,270.0,0.0,,,270.0
2024-02-12 06:45:00+00:00,,270.0,0.0,,,270.0
2024-02-12 07:00:00+00:00,649.0,300.0,0.0,0.0,326.0,1275.0
2024-02-12 07:15:00+00:00,,309.0,0.0,,,309.0
2024-02-12 07:30:00+00:00,,272.0,0.0,,,272.0
2024-02-12 07:45:00+00:00,,277.0,0.0,,,277.0
2024-02-12 08:00:00+00:00,684.0,136.0,0.0,0.0,691.0,1511.0
2024-02-12 08:15:00+00:00,,164.0,0.0,,,164.0
2024-02-12 08:30:00+00:00,,210.0,0.0,,,210.0
2024-02-12 08:45:00+00:00,,211.0,0.0,,,211.0
2024-02-12 09:00:00+00:00,1435.0,212.0,139.0,0.0,550.0,2336.0
2024-02-12 09:15:00+00:00,,257.0,139.0,,,396.0
2024-02-12 09:30:00+00:00,,309.0,139.0,,,448.0
2024-02-12 09:45:00+00:00,,288.0,139.0,,,427.0
2024-02-12 10:00:00+00:00,1430.0,704.0,0.0,0.0,693.0,2827.0
2024-02-12 10:15:00+00:00,,1023.0,0.0,,,1023.0
2024-02-12 10:30:00+00:00,,1257.0,0.0,,,1257.0
2024-02-12 10:45:00+00:00,,1292.0,0.0,,,1292.0
2024-02-12 11:00:00+00:00,839.0,1882.0,0.0,0.0,565.0,3286.0
2024-02-12 11:15:00+00:00,,2082.0,0.0,,,2082.0
2024-02-12 11:30:00+00:00,,2208.0,0.0,,,2208.0
2024-02-12 11:45:00+00:00,,2467.0,0.0,,,2467.0
2024-02-12 12:00:00+00:00,1303.0,3189.0,0.0,0.0,23.0,4515.0
2024-02-12 12:15:00+00:00,,3290.0,0.0,,,3290.0
2024-02-12 12:30:00+00:00,,3313.0,0.0,,,3313.0
2024-02-12 12:45:00+00:00,,3329.0,0.0,,,3329.0
2024-02-12 13:00:00+00:00,486.0,3141.0,0.0,0.0,646.0,4273.0
2024-02-12 13:15:00+00:00,,3347.0,0.0,,,3347.0
2024-02-12 13:30:00+00:00,,3263.0,0.0,,,3263.0
2024-02-12 13:45:00+00:00,,3292.0,0.0,,,3292.0
2024-02-12 14:00:00+00:00,747.0,2604.0,0.0,0.0,169.0,3520.0
2024-02-12 14:15:00+00:00,,2523.0,0.0,,,2523.0
2024-02-12 14:30:00+00:00,,2518.0,0.0,,,2518.0
2024-02-12 14:45:00+00:00,,2500.0,0.0,,,2500.0
2024-02-12 15:00:00+00:00,346.0,1228.0,0.0,0.0,684.0,2258.0
2024-02-12 15:15:00+00:00,,1327.0,0.0,,,1327.0
2024-02-12 15:30:00+00:00,,1323.0,0.0,,,1323.0
2024-02-12 15:45:00+00:00,,991.0,0.0,,,991.0
2024-02-12 16:00:00+00:00,684.0,199.0,0.0,0.0,594.0,1477.0
2024-02-12 16:15:00+00:00,,39.0,0.0,,,39.0
2024-02-12 16:30:00+00:00,,67.0,0.0,,,67.0
2024-02-12 16:45:00+00:00,,97.0,0.0,,,97.0
2024-02-12 17:00:00+00:00,980.0,298.0,0.0,0.0,2.0,1280.0
2024-02-12 17:15:00+00:00,,320.0,0.0,,,320.0
2024-02-12 17:30:00+00:00,,275.0,0.0,,,275.0
2024-02-12 17:45:00+00:00,,240.0,0.0,,,240.0
2024-02-12 18:00:00+00:00,1616.0,299.0,107.0,0.0,137.0,2159.0
2024-02-12 18:15:00+00:00,,344.0,104.0,,,448.0
2024-02-12 18:30:00+00:00,,302.0,105.0,,,407.0
2024-02-12 18:45:00+00:00,,281.0,70.0,,,351.0
2024-02-12 19:00:00+00:00,1363.0,1131.0,1.0,0.0,0.0,2495.0
2024-02-12 19:15:00+00:00,,1265.0,1.0,,,1266.0
2024-02-12 19:30:00+00:00,,1249.0,0.0,,,1249.0
2024-02-12 19:45:00+00:00,,1011.0,1.0,,,1012.0
2024-02-12 20:00:00+00:00,888.0,1053.0,1.0,0.0,66.0,2008.0
2024-02-12 20:15:00+00:00,,929.0,1.0,,,930.0
2024-02-12 20:30:00+00:00,,670.0,1.0,,,671.0
2024-02-12 20:45:00+00:00,,492.0,1.0,,,493.0
2024-02-12 21:00:00+00:00,1438.0,433.0,0.0,0.0,111.0,1982.0
2024-02-12 21:15:00+00:00,,233.0,0.0,,,233.0
2024-02-12 21:30:00+00:00,,0.0,0.0,,,0.0
2024-02-12 21:45:00+00:00,,0.0,0.0,,,0.0
2024-02-12 22:00:00+00:00,1667.0,497.0,0.0,0.0,0.0,2164.0
2024-02-12 22:15:00+00:00,,422.0,0.0,,,422.0
2024-02-12 22:30:00+00:00,,265.0,0.0,,,265.0
2024-02-12 22:45:00+00:00,,225.0,0.0,,,225.0
2024-02-12 23:00:00+00:00,2448.0,0.0,177.0,0.0,0.0,2625.0
2024-02-12 23:15:00+00:00,,0.0,176.0,,,176.0
2024-02-12 23:30:00+00:00,,0.0,177.0,,,177.0
2024-02-12 23:45:00+00:00,,0.0,177.0,,,177.0
2024-02-13 00:00:00+00:00,1888.0,80.0,516.0,0.0,0.0,2484.0
2024-02-13 00:15:00+00:00,,208.0,516.0,,,724.0
2024-02-13 00:30:00+00:00,,149.0,516.0,,,665.0
2024-02-13 00:45:00+00:00,,115.0,545.0,,,660.0
2024-02-13 01:00:00+00:00,1631.0,304.0,687.0,0.0,0.0,2622.0
2024-02-13 01:15:00+00:00,,565.0,688.0,,,1253.0
2024-02-13 01:30:00+00:00,,526.0,687.0,,,1213.0
2024-02-13 01:45:00+00:00,,526.0,741.0,,,1267.0
2024-02-13 02:00:00+00:00,1406.0,641.0,848.0,0.0,0.0,2895.0
2024-02-13 02:15:00+00:00,,668.0,848.0,,,1516.0
2024-02-13 02:30:00+00:00,,672.0,848.0,,,1520.0
2024-02-13 02:45:00+00:00,,687.0,823.0,,,1510.0
2024-02-13 03:00:00+00:00,1529.0,1052.0,685.0,0.0,0.0,3266.0
2024-02-13 03:15:00+00:00,,1240.0,685.0,,,1925.0
2024-02-13 03:30:00+00:00,,1168.0,685.0,,,1853.0
2024-02-13 03:45:00+00:00,,1147.0,684.0,,,1831.0
2024-02-13 04:00:00+00:00,2195.0,1332.0,677.0,0.0,0.0,4204.0
2024-02-13 04:15:00+00:00,,1617.0,677.0,,,2294.0
2024-02-13 04:30:00+00:00,,1699.0,676.0,,,2375.0
2024-02-13 04:45:00+00:00,,1754.0,636.0,,,2390.0
2024-02-13 05:00:00+00:00,2105.0,2533.0,418.0,0.0,0.0,5056.0
2024-02-13 05:15:00+00:00,,2792.0,417.0,,,3209.0
2024-02-13 05:30:00+00:00,,2643.0,417.0,,,3060.0
2024-02-13 05:45:00+00:00,,2705.0,406.0,,,3111.0
2024-02-13 06:00:00+00:00,2498.0,2497.0,348.0,0.0,0.0,5343.0
2024-02-13 06:15:00+00:00,,2421.0,348.0,,,2769.0
2024-02-13 06:30:00+00:00,,2453.0,347.0,,,2800.0
2024-02-13 06:45:00+00:00,,2505.0,305.0,,,2810.0
2024-02-13 07:00:00+00:00,2425.0,2109.0,221.0,0.0,0.0,4755.0
2024-02-13 07:15:00+00:00,,1967.0,222.0,,,2189.0
2024-02-13 07:30:00+00:00,,1870.0,222.0,,,2092.0
2024-02-13 07:45:00+00:00,,1771.0,329.0,,,2100.0
2024-02-13 08:00:00+00:00,2869.0,1149.0,878.0,0.0,0.0,4896.0
2024-02-13 08:15:00+00:00,,1233.0,878.0,,,2111.0
2024-02-13 08:30:00+00:00,,1340.0,878.0,,,2218.0
2024-02-13 08:45:00+00:00,,1414.0,878.0,,,2292.0
2024-02-13 09:00:00+00:00,2809.0,993.0,1074.0,0.0,535.0,5411.0
2024-02-13 09:15:00+00:00,,670.0,1074.0,,,1744.0
2024-02-13 09:30:00+00:00,,751.0,1075.0,,,1826.0
2024-02-13 09:45:00+00:00,,728.0,1075.0,,,1803.0
2024-02-13 10:00:00+00:00,2568.0,1147.0,1076.0,0.0,413.0,5204.0
2024-02-13 10:15:00+00:00,,1229.0,1076.0,,,2305.0
2024-02-13 10:30:00+00:00,,1258.0,1076.0,,,2334.0
2024-02-13 10:45:00+00:00,,1140.0,1076.0,,,2216.0
2024-02-13 11:00:00+00:00,1794.0,1324.0,1076.0,0.0,698.0,4892.0
2024-02-13 11:15:00+00:00,,1377.0,1076.0,,,2453.0
2024-02-13 11:30:00+00:00,,1348.0,1077.0,,,2425.0
2024-02-13 11:45:00+00:00,,1475.0,1076.0,,,2551.0
2024-02-13 12:00:00+00:00,1360.0,1524.0,1076.0,0.0,695.0,4655.0
2024-02-13 12:15:00+00:00,,1305.0,1076.0,,,2381.0
2024-02-13 12:30:00+00:00,,1200.0,1076.0,,,2276.0
2024-02-13 12:45:00+00:00,,1049.0,1076.0,,,2125.0
2024-02-13 13:00:00+00:00,1123.0,646.0,1077.0,0.0,612.0,3458.0
2024-02-13 13:15:00+00:00,,556.0,1076.0,,,1632.0
2024-02-13 13:30:00+00:00,,232.0,1076.0,,,1308.0
2024-02-13 13:45:00+00:00,,0.0,1041.0,,,1041.0
2024-02-13 14:00:00+00:00,1351.0,328.0,970.0,0.0,85.0,2734.0
2024-02-13 14:15:00+00:00,,574.0,971.0,,,1545.0
2024-02-13 14:30:00+00:00,,541.0,970.0,,,1511.0
2024-02-13 14:45:00+00:00,,811.0,934.0,,,1745.0
2024-02-13 15:00:00+00:00,1579.0,363.0,750.0,0.0,637.0,3329.0
2024-02-13 15:15:00+00:00,,471.0,750.0,,,1221.0
2024-02-13 15:30:00+00:00,,594.0,750.0,,,1344.0
2024-02-13 15:45:00+00:00,,522.0,750.0,,,1272.0
2024-02-13 16:00:00+00:00,783.0,515.0,932.0,0.0,697.0,2927.0
2024-02-13 16:15:00+00:00,,534.0,932.0,,,1466.0
2024-02-13 16:30:00+00:00,,493.0,933.0,,,1426.0
2024-02-13 16:45:00+00:00,,484.0,840.0,,,1324.0
2024-02-13 17:00:00+00:00,1234.0,1012.0,659.0,0.0,681.0,3586.0
2024-02-13 17:15:00+00:00,,1145.0,658.0,,,1803.0
2024-02-13 17:30:00+00:00,,1318.0,658.0,,,1976.0
2024-02-13 17:45:00+00:00,,1346.0,726.0,,,2072.0
2024-02-13 18:00:00+00:00,1338.0,1779.0,1075.0,0.0,302.0,4494.0
2024-02-13 18:15:00+00:00,,1992.0,1075.0,,,3067.0
2024-02-13 18:30:00+00:00,,2092.0,1075.0,,,3167.0
2024-02-13 18:45:00+00:00,,2100.0,1075.0,,,3175.0
2024-02-13 19:00:00+00:00,1417.0,2977.0,1076.0,0.0,0.0,5470.0
2024-02-13 19:15:00+00:00,,2930.0,1076.0,,,4006.0
2024-02-13 19:30:00+00:00,,2949.0,1076.0,,,4025.0
2024-02-13 19:45:00+00:00,,2813.0,1075.0,,,3888.0
2024-02-13 20:00:00+00:00,1087.0,2954.0,1076.0,0.0,0.0,5117.0
2024-02-13 20:15:00+00:00,,2827.0,1075.0,,,3902.0
2024-02-13 20:30:00+00:00,,2509.0,1076.0,,,3585.0
2024-02-13 20:45:00+00:00,,2307.0,1072.0,,,3379.0
2024-02-13 21:00:00+00:00,723.0,2261.0,1055.0,0.0,0.0,4039.0
2024-02-13 21:15:00+00:00,,2097.0,1055.0,,,3152.0
2024-02-13 21:30:00+00:00,,2144.0,1055.0,,,3199.0
2024-02-13 21:45:00+00:00,,2150.0,1058.0,,,3208.0
2024-02-13 22:00:00+00:00,662.0,2108.0,1076.0,0.0,0.0,3846.0
2024-02-13 22:15:00+00:00,,2143.0,1075.0,,,3218.0
2024-02-13 22:30:00+00:00,,1929.0,1076.0,,,3005.0
2024-02-13 22:45:00+00:00,,1785.0,1067.0,,,2852.0
2024-02-13 23:00:00+00:00,1283.0,1436.0,1024.0,0.0,141.0,3884.0
2024-02-13 23:15:00+00:00,,1554.0,1024.0,,,2578.0
2024-02-13 23:30:00+00:00,,1582.0,1024.0,,,2606.0
2024-02-13 23:45:00+00:00,,1622.0,1024.0,,,2646.0
2024-02-14 00:00:00+00:00,691.0,1376.0,1025.0,0.0,698.0,3790.0
2024-02-14 00:15:00+00:00,,1610.0,1024.0,,,2634.0
2024-02-14 00:30:00+00:00,,1614.0,1024.0,,,2638.0
2024-02-14 00:45:00+00:00,,1708.0,1024.0,,,2732.0
2024-02-14 01:00:00+00:00,474.0,1841.0,1024.0,0.0,697.0,4036.0
2024-02-14 01:15:00+00:00,,1934.0,1025.0,,,2959.0
2024-02-14 01:30:00+00:00,,2023.0,1024.0,,,3047.0
2024-02-14 01:45:00+00:00,,2085.0,1024.0,,,3109.0
2024-02-14 02:00:00+00:00,418.0,2100.0,1024.0,0.0,678.0,4220.0
2024-02-14 02:15:00+00:00,,2145.0,1025.0,,,3170.0
2024-02-14 02:30:00+00:00,,2119.0,1024.0,,,3143.0
2024-02-14 02:45:00+00:00,,2140.0,1024.0,,,3164.0
2024-02-14 03:00:00+00:00,237.0,2419.0,1024.0,0.0,200.0,3880.0
2024-02-14 03:15:00+00:00,,2414.0,1024.0,,,3438.0
2024-02-14 03:30:00+00:00,,2419.0,1024.0,,,3443.0
2024-02-14 03:45:00+00:00,,2339.0,1023.0,,,3362.0
2024-02-14 04:00:00+00:00,569.0,2654.0,1025.0,0.0,0.0,4248.0
2024-02-14 04:15:00+00:00,,2489.0,1025.0,,,3514.0
2024-02-14 04:30:00+00:00,,2294.0,1024.0,,,3318.0
2024-02-14 04:45:00+00:00,,2262.0,929.0,,,3191.0
2024-02-14 05:00:00+00:00,604.0,2630.0,446.0,0.0,0.0,3680.0
2024-02-14 05:15:00+00:00,,2804.0,445.0,,,3249.0
2024-02-14 05:30:00+00:00,,2749.0,446.0,,,3195.0
2024-02-14 05:45:00+00:00,,2706.0,297.0,,,3003.0
2024-02-14 06:00:00+00:00,156.0,2905.0,1.0,0.0,0.0,3062.0
2024-02-14 06:15:00+00:00,,2854.0,0.0,,,2854.0
2024-02-14 06:30:00+00:00,,2661.0,1.0,,,2662.0
2024-02-14 06:45:00+00:00,,2359.0,0.0,,,2359.0
2024-02-14 07:00:00+00:00,591.0,1291.0,290.0,0.0,0.0,2172.0
2024-02-14 07:15:00+00:00,,1220.0,289.0,,,1509.0
2024-02-14 07:30:00+00:00,,1072.0,289.0,,,1361.0
2024-02-14 07:45:00+00:00,,960.0,290.0,,,1250.0
2024-02-14 08:00:00+00:00,18.0,746.0,662.0,0.0,123.0,1549.0
2024-02-14 08:15:00+00:00,,653.0,662.0,,,1315.0
2024-02-14 08:30:00+00:00,,637.0,663.0,,,1300.0
2024-02-14 08:45:00+00:00,,768.0,663.0,,,1431.0
2024-02-14 09:00:00+00:00,508.0,0.0,1024.0,0.0,192.0,1724.0
2024-02-14 09:15:00+00:00,,0.0,1023.0,,,1023.0
2024-02-14 09:30:00+00:00,,0.0,1023.0,,,1023.0
2024-02-14 09:45:00+00:00,,0.0,1023.0,,,1023.0
2024-02-14 10:00:00+00:00,392.0,0.0,1024.0,0.0,691.0,2107.0
2024-02-14 10:15:00+00:00,,0.0,1023.0,,,1023.0
2024-02-14 10:30:00+00:00,,0.0,1024.0,,,1024.0
2024-02-14 10:45:00+00:00,,0.0,1019.0,,,1019.0
2024-02-14 11:00:00+00:00,303.0,0.0,1007.0,0.0,697.0,2007.0
2024-02-14 11:15:00+00:00,,0.0,1007.0,,,1007.0
2024-02-14 11:30:00+00:00,,0.0,1007.0,,,1007.0
2024-02-14 11:45:00+00:00,,0.0,1002.0,,,1002.0
2024-02-14 12:00:00+00:00,482.0,0.0,973.0,0.0,698.0,2153.0
2024-02-14 12:15:00+00:00,,0.0,974.0,,,974.0
2024-02-14 12:30:00+00:00,,0.0,973.0,,,973.0
