,GR,RO,RS,TR,MK,sum
2023-01-14 22:00:00+00:00,372.0,0.0,53.0,585.0,265.0,1275.0
2023-01-14 23:00:00+00:00,384.0,0.0,77.0,598.0,289.0,1348.0
2023-01-15 00:00:00+00:00,422.0,0.0,87.0,602.0,304.0,1415.0
2023-01-15 01:00:00+00:00,382.0,0.0,62.0,606.0,267.0,1317.0
2023-01-15 02:00:00+00:00,360.0,0.0,3.0,667.0,224.0,1254.0
2023-01-15 03:00:00+00:00,343.0,0.0,0.0,670.0,208.0,1221.0
2023-01-15 04:00:00+00:00,335.0,0.0,0.0,561.0,187.0,1083.0
2023-01-15 05:00:00+00:00,337.0,0.0,0.0,530.0,181.0,1048.0
2023-01-15 06:00:00+00:00,297.0,0.0,0.0,568.0,138.0,1003.0
2023-01-15 07:00:00+00:00,264.0,0.0,0.0,562.0,130.0,956.0
2023-01-15 08:00:00+00:00,303.0,0.0,0.0,578.0,150.0,1031.0
2023-01-15 09:00:00+00:00,376.0,0.0,55.0,552.0,247.0,1230.0
2023-01-15 10:00:00+00:00,398.0,0.0,170.0,631.0,298.0,1497.0
2023-01-15 11:00:00+00:00,352.0,0.0,2.0,583.0,214.0,1151.0
2023-01-15 12:00:00+00:00,304.0,0.0,0.0,562.0,150.0,1016.0
2023-01-15 13:00:00+00:00,307.0,0.0,0.0,537.0,178.0,1022.0
2023-01-15 14:00:00+00:00,350.0,6.0,39.0,578.0,230.0,1203.0
2023-01-15 15:00:00+00:00,312.0,36.0,0.0,517.0,199.0,1064.0
2023-01-15 16:00:00+00:00,348.0,0.0,72.0,429.0,257.0,1106.0
2023-01-15 17:00:00+00:00,373.0,0.0,79.0,596.0,272.0,1320.0
2023-01-15 18:00:00+00:00,388.0,0.0,114.0,602.0,299.0,1403.0
2023-01-15 19:00:00+00:00,365.0,0.0,21.0,578.0,259.0,1223.0
2023-01-15 20:00:00+00:00,370.0,0.0,33.0,610.0,264.0,1277.0
2023-01-15 21:00:00+00:00,410.0,0.0,182.0,635.0,338.0,1565.0
2023-01-15 22:00:00+00:00,434.0,0.0,220.0,671.0,360.0,1685.0
2023-01-15 23:00:00+00:00,421.0,0.0,323.0,667.0,388.0,1799.0
2023-01-16 00:00:00+00:00,427.0,0.0,303.0,677.0,381.0,1788.0
2023-01-16 01:00:00+00:00,400.0,1.0,284.0,637.0,347.0,1669.0
2023-01-16 02:00:00+00:00,380.0,15.0,247.0,602.0,321.0,1565.0
2023-01-16 03:00:00+00:00,370.0,25.0,210.0,629.0,304.0,1538.0
2023-01-16 04:00:00+00:00,330.0,23.0,134.0,598.0,249.0,1334.0
2023-01-16 05:00:00+00:00,295.0,45.0,144.0,635.0,223.0,1342.0
2023-01-16 06:00:00+00:00,278.0,5.0,103.0,556.0,200.0,1142.0
2023-01-16 07:00:00+00:00,289.0,5.0,114.0,466.0,222.0,1096.0
2023-01-16 08:00:00+00:00,279.0,31.0,120.0,554.0,214.0,1198.0
2023-01-16 09:00:00+00:00,267.0,35.0,163.0,565.0,220.0,1250.0
2023-01-16 10:00:00+00:00,197.0,146.0,232.0,534.0,197.0,1306.0
2023-01-16 11:00:00+00:00,158.0,228.0,221.0,559.0,167.0,1333.0
2023-01-16 12:00:00+00:00,148.0,178.0,183.0,559.0,154.0,1222.0
2023-01-16 13:00:00+00:00,242.0,74.0,139.0,642.0,194.0,1291.0
2023-01-16 14:00:00+00:00,330.0,53.0,151.0,591.0,253.0,1378.0
2023-01-16 15:00:00+00:00,338.0,78.0,185.0,574.0,277.0,1452.0
2023-01-16 16:00:00+00:00,348.0,212.0,323.0,338.0,329.0,1550.0
2023-01-16 17:00:00+00:00,367.0,189.0,323.0,516.0,335.0,1730.0
2023-01-16 18:00:00+00:00,376.0,82.0,300.0,620.0,330.0,1708.0
2023-01-16 19:00:00+00:00,346.0,5.0,233.0,566.0,287.0,1437.0
2023-01-16 20:00:00+00:00,326.0,2.0,273.0,602.0,287.0,1490.0
2023-01-16 21:00:00+00:00,364.0,32.0,344.0,634.0,330.0,1704.0
2023-01-16 22:00:00+00:00,263.0,220.0,453.0,725.0,311.0,1972.0
2023-01-16 23:00:00+00:00,354.0,207.0,462.0,706.0,367.0,2096.0
2023-01-17 00:00:00+00:00,299.0,189.0,399.0,753.0,310.0,1950.0
2023-01-17 01:00:00+00:00,294.0,248.0,358.0,734.0,287.0,1921.0
2023-01-17 02:00:00+00:00,236.0,328.0,337.0,674.0,243.0,1818.0
2023-01-17 03:00:00+00:00,218.0,322.0,282.0,642.0,218.0,1682.0
2023-01-17 04:00:00+00:00,242.0,194.0,214.0,513.0,208.0,1371.0
2023-01-17 05:00:00+00:00,203.0,30.0,56.0,522.0,133.0,944.0
2023-01-17 06:00:00+00:00,209.0,128.0,109.0,460.0,159.0,1065.0
2023-01-17 07:00:00+00:00,137.0,230.0,150.0,402.0,131.0,1050.0
2023-01-17 08:00:00+00:00,134.0,273.0,187.0,352.0,142.0,1088.0
2023-01-17 09:00:00+00:00,109.0,390.0,294.0,103.0,168.0,1064.0
2023-01-17 10:00:00+00:00,168.0,246.0,280.0,251.0,202.0,1147.0
2023-01-17 11:00:00+00:00,108.0,300.0,297.0,433.0,162.0,1300.0
2023-01-17 12:00:00+00:00,78.0,317.0,272.0,404.0,132.0,1203.0
2023-01-17 13:00:00+00:00,106.0,254.0,184.0,458.0,117.0,1119.0
2023-01-17 14:00:00+00:00,156.0,256.0,140.0,529.0,134.0,1215.0
2023-01-17 15:00:00+00:00,189.0,248.0,131.0,397.0,158.0,1123.0
2023-01-17 16:00:00+00:00,239.0,336.0,253.0,189.0,240.0,1257.0
2023-01-17 17:00:00+00:00,259.0,345.0,301.0,162.0,269.0,1336.0
2023-01-17 18:00:00+00:00,216.0,394.0,347.0,150.0,255.0,1362.0
2023-01-17 19:00:00+00:00,307.0,272.0,336.0,282.0,302.0,1499.0
2023-01-17 20:00:00+00:00,290.0,181.0,345.0,321.0,293.0,1430.0
2023-01-17 21:00:00+00:00,308.0,251.0,390.0,364.0,312.0,1625.0
2023-01-17 22:00:00+00:00,320.0,339.0,479.0,528.0,355.0,2021.0
2023-01-17 23:00:00+00:00,268.0,279.0,421.0,617.0,299.0,1884.0
2023-01-18 00:00:00+00:00,247.0,301.0,391.0,653.0,268.0,1860.0
2023-01-18 01:00:00+00:00,213.0,379.0,362.0,663.0,230.0,1847.0
2023-01-18 02:00:00+00:00,188.0,434.0,332.0,640.0,196.0,1790.0
2023-01-18 03:00:00+00:00,172.0,435.0,279.0,636.0,164.0,1686.0
2023-01-18 04:00:00+00:00,188.0,356.0,219.0,574.0,150.0,1487.0
2023-01-18 05:00:00+00:00,192.0,240.0,189.0,600.0,143.0,1364.0
2023-01-18 06:00:00+00:00,102.0,342.0,197.0,495.0,100.0,1236.0
2023-01-18 07:00:00+00:00,40.0,456.0,247.0,392.0,85.0,1220.0
2023-01-18 08:00:00+00:00,95.0,508.0,327.0,372.0,150.0,1452.0
2023-01-18 09:00:00+00:00,59.0,550.0,414.0,350.0,150.0,1523.0
2023-01-18 10:00:00+00:00,67.0,612.0,372.0,414.0,138.0,1603.0
2023-01-18 11:00:00+00:00,85.0,492.0,335.0,530.0,134.0,1576.0
2023-01-18 12:00:00+00:00,89.0,390.0,323.0,515.0,134.0,1451.0
2023-01-18 13:00:00+00:00,59.0,411.0,290.0,443.0,104.0,1307.0
2023-01-18 14:00:00+00:00,28.0,383.0,203.0,390.0,54.0,1058.0
2023-01-18 15:00:00+00:00,116.0,419.0,259.0,390.0,134.0,1318.0
2023-01-18 16:00:00+00:00,229.0,287.0,276.0,413.0,214.0,1419.0
2023-01-18 17:00:00+00:00,233.0,387.0,352.0,258.0,242.0,1472.0
2023-01-18 18:00:00+00:00,268.0,320.0,351.0,334.0,262.0,1535.0
2023-01-18 19:00:00+00:00,250.0,290.0,344.0,233.0,253.0,1370.0
2023-01-18 20:00:00+00:00,252.0,133.0,367.0,126.0,264.0,1142.0
2023-01-18 21:00:00+00:00,249.0,142.0,366.0,402.0,256.0,1415.0
2023-01-18 22:00:00+00:00,235.0,140.0,358.0,582.0,239.0,1554.0
2023-01-18 23:00:00+00:00,256.0,98.0,329.0,639.0,254.0,1576.0
2023-01-19 00:00:00+00:00,270.0,141.0,358.0,662.0,266.0,1697.0
2023-01-19 01:00:00+00:00,241.0,247.0,380.0,673.0,246.0,1787.0
2023-01-19 02:00:00+00:00,206.0,380.0,362.0,663.0,210.0,1821.0
2023-01-19 03:00:00+00:00,170.0,405.0,323.0,626.0,170.0,1694.0
2023-01-19 04:00:00+00:00,200.0,296.0,257.0,585.0,180.0,1518.0
2023-01-19 05:00:00+00:00,207.0,186.0,240.0,525.0,174.0,1332.0
2023-01-19 06:00:00+00:00,195.0,294.0,261.0,490.0,155.0,1395.0
2023-01-19 07:00:00+00:00,40.0,390.0,292.0,391.0,76.0,1189.0
2023-01-19 08:00:00+00:00,0.0,528.0,371.0,383.0,79.0,1361.0
2023-01-19 09:00:00+00:00,0.0,716.0,413.0,420.0,83.0,1632.0
2023-01-19 10:00:00+00:00,6.0,734.0,401.0,430.0,94.0,1665.0
2023-01-19 11:00:00+00:00,0.0,737.0,414.0,402.0,96.0,1649.0
2023-01-19 12:00:00+00:00,0.0,679.0,393.0,422.0,89.0,1583.0
2023-01-19 13:00:00+00:00,12.0,512.0,312.0,433.0,81.0,1350.0
2023-01-19 14:00:00+00:00,86.0,319.0,262.0,432.0,114.0,1213.0
2023-01-19 15:00:00+00:00,218.0,345.0,339.0,529.0,219.0,1650.0
2023-01-19 16:00:00+00:00,269.0,315.0,362.0,554.0,265.0,1765.0
2023-01-19 17:00:00+00:00,251.0,326.0,379.0,479.0,262.0,1697.0
2023-01-19 18:00:00+00:00,237.0,269.0,326.0,450.0,234.0,1516.0
2023-01-19 19:00:00+00:00,204.0,98.0,220.0,450.0,170.0,1142.0
2023-01-19 20:00:00+00:00,172.0,79.0,273.0,400.0,175.0,1099.0
2023-01-19 21:00:00+00:00,252.0,47.0,277.0,602.0,220.0,1398.0
2023-01-19 22:00:00+00:00,233.0,148.0,308.0,607.0,218.0,1514.0
2023-01-19 23:00:00+00:00,167.0,254.0,341.0,561.0,203.0,1526.0
2023-01-20 00:00:00+00:00,163.0,292.0,306.0,568.0,185.0,1514.0
2023-01-20 01:00:00+00:00,172.0,337.0,305.0,585.0,182.0,1581.0
2023-01-20 02:00:00+00:00,155.0,341.0,324.0,552.0,174.0,1546.0
2023-01-20 03:00:00+00:00,156.0,318.0,280.0,542.0,164.0,1460.0
2023-01-20 04:00:00+00:00,175.0,218.0,236.0,501.0,156.0,1286.0
2023-01-20 05:00:00+00:00,186.0,96.0,188.0,513.0,143.0,1126.0
2023-01-20 06:00:00+00:00,174.0,284.0,262.0,397.0,166.0,1283.0
2023-01-20 07:00:00+00:00,148.0,315.0,280.0,321.0,163.0,1227.0
2023-01-20 08:00:00+00:00,109.0,350.0,303.0,390.0,149.0,1301.0
2023-01-20 09:00:00+00:00,50.0,323.0,279.0,117.0,109.0,878.0
2023-01-20 10:00:00+00:00,82.0,290.0,261.0,133.0,118.0,884.0
2023-01-20 11:00:00+00:00,63.0,266.0,226.0,298.0,87.0,940.0
2023-01-20 12:00:00+00:00,41.0,240.0,206.0,265.0,67.0,819.0
2023-01-20 13:00:00+00:00,156.0,167.0,237.0,365.0,151.0,1076.0
2023-01-20 14:00:00+00:00,258.0,184.0,261.0,618.0,222.0,1543.0
2023-01-20 15:00:00+00:00,294.0,321.0,359.0,336.0,281.0,1591.0
2023-01-20 16:00:00+00:00,290.0,345.0,425.0,228.0,296.0,1584.0
2023-01-20 17:00:00+00:00,326.0,196.0,365.0,382.0,300.0,1569.0
2023-01-20 18:00:00+00:00,285.0,18.0,0.0,448.0,226.0,977.0
2023-01-20 19:00:00+00:00,301.0,5.0,0.0,509.0,233.0,1048.0
2023-01-20 20:00:00+00:00,309.0,0.0,0.0,543.0,244.0,1096.0
2023-01-20 21:00:00+00:00,352.0,19.0,0.0,449.0,295.0,1115.0
2023-01-20 22:00:00+00:00,338.0,7.0,0.0,348.0,302.0,995.0
2023-01-20 23:00:00+00:00,350.0,1.0,0.0,562.0,332.0,1245.0
2023-01-21 00:00:00+00:00,324.0,11.0,0.0,548.0,298.0,1181.0
2023-01-21 01:00:00+00:00,307.0,2.0,0.0,542.0,266.0,1117.0
2023-01-21 02:00:00+00:00,290.0,32.0,0.0,638.0,234.0,1194.0
2023-01-21 03:00:00+00:00,264.0,26.0,0.0,562.0,213.0,1065.0
2023-01-21 04:00:00+00:00,213.0,33.0,0.0,561.0,153.0,960.0
2023-01-21 05:00:00+00:00,177.0,25.0,0.0,477.0,134.0,813.0
2023-01-21 06:00:00+00:00,161.0,4.0,0.0,337.0,122.0,624.0
2023-01-21 07:00:00+00:00,221.0,51.0,0.0,376.0,185.0,833.0
2023-01-21 08:00:00+00:00,224.0,340.0,0.0,353.0,214.0,1131.0
2023-01-21 09:00:00+00:00,211.0,507.0,0.0,128.0,242.0,1088.0
2023-01-21 10:00:00+00:00,244.0,432.0,0.0,202.0,262.0,1140.0
2023-01-21 11:00:00+00:00,234.0,128.0,0.0,210.0,218.0,790.0
2023-01-21 12:00:00+00:00,240.0,89.0,0.0,258.0,219.0,806.0
2023-01-21 13:00:00+00:00,275.0,3.0,0.0,419.0,224.0,921.0
2023-01-21 14:00:00+00:00,293.0,0.0,0.0,525.0,224.0,1042.0
2023-01-21 15:00:00+00:00,361.0,4.0,299.0,581.0,310.0,1555.0
2023-01-21 16:00:00+00:00,379.0,128.0,379.0,458.0,340.0,1684.0
2023-01-21 17:00:00+00:00,376.0,161.0,361.0,514.0,330.0,1742.0
2023-01-21 18:00:00+00:00,395.0,51.0,349.0,602.0,338.0,1735.0
2023-01-21 19:00:00+00:00,424.0,6.0,365.0,600.0,362.0,1757.0
2023-01-21 20:00:00+00:00,401.0,0.0,282.0,543.0,326.0,1552.0
2023-01-21 21:00:00+00:00,406.0,0.0,311.0,514.0,346.0,1577.0
2023-01-21 22:00:00+00:00,429.0,0.0,376.0,565.0,392.0,1762.0
2023-01-21 23:00:00+00:00,443.0,0.0,439.0,590.0,422.0,1894.0
2023-01-22 00:00:00+00:00,461.0,0.0,433.0,581.0,425.0,1900.0
2023-01-22 01:00:00+00:00,450.0,0.0,425.0,594.0,410.0,1879.0
2023-01-22 02:00:00+00:00,419.0,0.0,378.0,594.0,372.0,1763.0
2023-01-22 03:00:00+00:00,411.0,0.0,352.0,651.0,353.0,1767.0
2023-01-22 04:00:00+00:00,400.0,0.0,324.0,666.0,333.0,1723.0
2023-01-22 05:00:00+00:00,396.0,0.0,305.0,688.0,325.0,1714.0
2023-01-22 06:00:00+00:00,362.0,0.0,295.0,577.0,297.0,1531.0
2023-01-22 07:00:00+00:00,367.0,0.0,319.0,591.0,306.0,1583.0
2023-01-22 08:00:00+00:00,332.0,0.0,302.0,533.0,276.0,1443.0
2023-01-22 09:00:00+00:00,292.0,74.0,401.0,204.0,290.0,1261.0
2023-01-22 10:00:00+00:00,305.0,125.0,410.0,223.0,294.0,1357.0
2023-01-22 11:00:00+00:00,298.0,165.0,392.0,224.0,286.0,1365.0
2023-01-22 12:00:00+00:00,298.0,24.0,320.0,577.0,254.0,1473.0
2023-01-22 13:00:00+00:00,360.0,0.0,283.0,638.0,284.0,1565.0
2023-01-22 14:00:00+00:00,367.0,1.0,319.0,704.0,309.0,1700.0
2023-01-22 15:00:00+00:00,374.0,0.0,311.0,687.0,317.0,1689.0
2023-01-22 16:00:00+00:00,380.0,17.0,350.0,526.0,333.0,1606.0
2023-01-22 17:00:00+00:00,381.0,3.0,338.0,546.0,330.0,1598.0
2023-01-22 18:00:00+00:00,391.0,2.0,355.0,582.0,338.0,1668.0
2023-01-22 19:00:00+00:00,387.0,5.0,377.0,491.0,347.0,1607.0
2023-01-22 20:00:00+00:00,413.0,0.0,361.0,622.0,357.0,1753.0
2023-01-22 21:00:00+00:00,388.0,0.0,394.0,634.0,350.0,1766.0
2023-01-22 22:00:00+00:00,386.0,0.0,391.0,569.0,346.0,1692.0
2023-01-22 23:00:00+00:00,408.0,0.0,423.0,684.0,387.0,1902.0
2023-01-23 00:00:00+00:00,403.0,0.0,392.0,682.0,361.0,1838.0
2023-01-23 01:00:00+00:00,413.0,0.0,356.0,713.0,359.0,1841.0
2023-01-23 02:00:00+00:00,394.0,0.0,327.0,698.0,337.0,1756.0
2023-01-23 03:00:00+00:00,385.0,0.0,286.0,666.0,317.0,1654.0
2023-01-23 04:00:00+00:00,386.0,0.0,218.0,531.0,300.0,1435.0
2023-01-23 05:00:00+00:00,301.0,0.0,133.0,537.0,222.0,1193.0
2023-01-23 06:00:00+00:00,232.0,95.0,182.0,169.0,197.0,875.0
2023-01-23 07:00:00+00:00,159.0,253.0,179.0,139.0,158.0,888.0
2023-01-23 08:00:00+00:00,198.0,311.0,218.0,125.0,190.0,1042.0
2023-01-23 09:00:00+00:00,191.0,330.0,224.0,111.0,193.0,1049.0
2023-01-23 10:00:00+00:00,207.0,424.0,270.0,110.0,216.0,1227.0
2023-01-23 11:00:00+00:00,231.0,252.0,240.0,255.0,218.0,1196.0
2023-01-23 12:00:00+00:00,288.0,114.0,243.0,372.0,259.0,1276.0
2023-01-23 13:00:00+00:00,296.0,117.0,249.0,367.0,264.0,1293.0
2023-01-23 14:00:00+00:00,351.0,59.0,240.0,407.0,298.0,1355.0
2023-01-23 15:00:00+00:00,320.0,101.0,247.0,228.0,294.0,1190.0
2023-01-23 16:00:00+00:00,301.0,81.0,233.0,176.0,281.0,1072.0
2023-01-23 17:00:00+00:00,321.0,45.0,250.0,186.0,298.0,1100.0
2023-01-23 18:00:00+00:00,333.0,36.0,263.0,211.0,305.0,1148.0
2023-01-23 19:00:00+00:00,355.0,20.0,291.0,297.0,318.0,1281.0
2023-01-23 20:00:00+00:00,352.0,1.0,276.0,350.0,310.0,1289.0
2023-01-23 21:00:00+00:00,379.0,0.0,275.0,413.0,331.0,1398.0
2023-01-23 22:00:00+00:00,409.0,0.0,284.0,511.0,361.0,1565.0
2023-01-23 23:00:00+00:00,426.0,0.0,392.0,634.0,406.0,1858.0
2023-01-24 00:00:00+00:00,435.0,0.0,351.0,665.0,392.0,1843.0
2023-01-24 01:00:00+00:00,426.0,0.0,312.0,658.0,372.0,1768.0
2023-01-24 02:00:00+00:00,410.0,0.0,290.0,632.0,354.0,1686.0
2023-01-24 03:00:00+00:00,394.0,0.0,282.0,594.0,340.0,1610.0
2023-01-24 04:00:00+00:00,344.0,0.0,186.0,644.0,280.0,1454.0
2023-01-24 05:00:00+00:00,323.0,0.0,212.0,608.0,270.0,1413.0
2023-01-24 06:00:00+00:00,293.0,0.0,125.0,385.0,223.0,1026.0
2023-01-24 07:00:00+00:00,296.0,0.0,120.0,370.0,220.0,1006.0
2023-01-24 08:00:00+00:00,290.0,0.0,168.0,222.0,234.0,914.0
2023-01-24 09:00:00+00:00,260.0,1.0,183.0,195.0,222.0,861.0
2023-01-24 10:00:00+00:00,258.0,1.0,183.0,173.0,220.0,835.0
2023-01-24 11:00:00+00:00,260.0,1.0,161.0,214.0,216.0,852.0
2023-01-24 12:00:00+00:00,284.0,0.0,148.0,227.0,224.0,883.0
2023-01-24 13:00:00+00:00,293.0,7.0,114.0,302.0,210.0,926.0
2023-01-24 14:00:00+00:00,290.0,0.0,84.0,286.0,198.0,858.0
2023-01-24 15:00:00+00:00,286.0,0.0,92.0,182.0,199.0,759.0
2023-01-24 16:00:00+00:00,268.0,23.0,94.0,161.0,188.0,734.0
2023-01-24 17:00:00+00:00,261.0,62.0,115.0,166.0,190.0,794.0
2023-01-24 18:00:00+00:00,290.0,36.0,165.0,214.0,224.0,929.0
2023-01-24 19:00:00+00:00,291.0,4.0,166.0,368.0,228.0,1057.0
2023-01-24 20:00:00+00:00,315.0,0.0,157.0,370.0,243.0,1085.0
2023-01-24 21:00:00+00:00,338.0,0.0,234.0,490.0,285.0,1347.0
2023-01-24 22:00:00+00:00,371.0,0.0,278.0,585.0,330.0,1564.0
2023-01-24 23:00:00+00:00,346.0,0.0,285.0,470.0,318.0,1419.0
2023-01-25 00:00:00+00:00,346.0,0.0,262.0,482.0,301.0,1391.0
2023-01-25 01:00:00+00:00,349.0,0.0,185.0,567.0,274.0,1375.0
2023-01-25 02:00:00+00:00,333.0,0.0,151.0,558.0,248.0,1290.0
2023-01-25 03:00:00+00:00,324.0,0.0,128.0,563.0,233.0,1248.0
2023-01-25 04:00:00+00:00,303.0,0.0,85.0,477.0,213.0,1078.0
2023-01-25 05:00:00+00:00,254.0,0.0,13.0,622.0,147.0,1036.0
2023-01-25 06:00:00+00:00,183.0,116.0,0.0,350.0,94.0,743.0
2023-01-25 07:00:00+00:00,187.0,191.0,26.0,208.0,118.0,730.0
2023-01-25 08:00:00+00:00,180.0,330.0,62.0,194.0,125.0,891.0
2023-01-25 09:00:00+00:00,208.0,353.0,76.0,206.0,150.0,993.0
2023-01-25 10:00:00+00:00,199.0,459.0,83.0,172.0,151.0,1064.0
2023-01-25 11:00:00+00:00,226.0,487.0,83.0,150.0,166.0,1112.0
2023-01-25 12:00:00+00:00,166.0,521.0,65.0,161.0,129.0,1042.0
2023-01-25 13:00:00+00:00,228.0,344.0,33.0,228.0,150.0,983.0
2023-01-25 14:00:00+00:00,222.0,316.0,37.0,240.0,153.0,968.0
2023-01-25 15:00:00+00:00,203.0,341.0,26.0,201.0,137.0,908.0
2023-01-25 16:00:00+00:00,223.0,353.0,32.0,186.0,149.0,943.0
2023-01-25 17:00:00+00:00,235.0,343.0,40.0,170.0,160.0,948.0
2023-01-25 18:00:00+00:00,231.0,345.0,53.0,152.0,166.0,947.0
2023-01-25 19:00:00+00:00,257.0,166.0,73.0,253.0,190.0,939.0
2023-01-25 20:00:00+00:00,266.0,77.0,121.0,302.0,206.0,972.0
2023-01-25 21:00:00+00:00,310.0,0.0,149.0,471.0,266.0,1196.0
2023-01-25 22:00:00+00:00,351.0,0.0,205.0,591.0,303.0,1450.0
2023-01-25 23:00:00+00:00,351.0,0.0,239.0,603.0,310.0,1503.0
2023-01-26 00:00:00+00:00,345.0,1.0,234.0,666.0,298.0,1544.0
2023-01-26 01:00:00+00:00,336.0,2.0,208.0,706.0,280.0,1532.0
2023-01-26 02:00:00+00:00,322.0,0.0,166.0,664.0,258.0,1410.0
2023-01-26 03:00:00+00:00,303.0,0.0,128.0,631.0,238.0,1300.0
2023-01-26 04:00:00+00:00,277.0,1.0,80.0,546.0,208.0,1112.0
2023-01-26 05:00:00+00:00,255.0,5.0,47.0,598.0,176.0,1081.0
2023-01-26 06:00:00+00:00,128.0,233.0,46.0,479.0,86.0,972.0
2023-01-26 07:00:00+00:00,235.0,157.0,55.0,335.0,164.0,946.0
2023-01-26 08:00:00+00:00,242.0,138.0,68.0,306.0,174.0,928.0
2023-01-26 09:00:00+00:00,245.0,119.0,91.0,270.0,179.0,904.0
2023-01-26 10:00:00+00:00,234.0,116.0,101.0,282.0,179.0,912.0
2023-01-26 11:00:00+00:00,231.0,124.0,71.0,267.0,170.0,863.0
2023-01-26 12:00:00+00:00,182.0,77.0,33.0,458.0,122.0,872.0
2023-01-26 13:00:00+00:00,194.0,61.0,26.0,538.0,118.0,937.0
2023-01-26 14:00:00+00:00,195.0,67.0,24.0,514.0,121.0,921.0
2023-01-26 15:00:00+00:00,197.0,72.0,82.0,535.0,146.0,1032.0
2023-01-26 16:00:00+00:00,266.0,8.0,91.0,472.0,194.0,1031.0
2023-01-26 17:00:00+00:00,296.0,38.0,159.0,478.0,237.0,1208.0
2023-01-26 18:00:00+00:00,313.0,130.0,230.0,364.0,266.0,1303.0
2023-01-26 19:00:00+00:00,329.0,33.0,232.0,498.0,270.0,1362.0
2023-01-26 20:00:00+00:00,334.0,2.0,267.0,519.0,285.0,1407.0
2023-01-26 21:00:00+00:00,371.0,0.0,329.0,546.0,346.0,1592.0
2023-01-26 22:00:00+00:00,400.0,0.0,377.0,613.0,377.0,1767.0
2023-01-26 23:00:00+00:00,418.0,0.0,410.0,685.0,393.0,1906.0
2023-01-27 00:00:00+00:00,422.0,0.0,440.0,684.0,394.0,1940.0
2023-01-27 01:00:00+00:00,416.0,8.0,455.0,712.0,390.0,1981.0
2023-01-27 02:00:00+00:00,397.0,21.0,413.0,703.0,362.0,1896.0
2023-01-27 03:00:00+00:00,377.0,0.0,341.0,714.0,325.0,1757.0
2023-01-27 04:00:00+00:00,353.0,1.0,283.0,606.0,300.0,1543.0
2023-01-27 05:00:00+00:00,341.0,3.0,242.0,618.0,283.0,1487.0
2023-01-27 06:00:00+00:00,291.0,2.0,146.0,669.0,214.0,1322.0
2023-01-27 07:00:00+00:00,271.0,0.0,109.0,606.0,188.0,1174.0
2023-01-27 08:00:00+00:00,272.0,5.0,150.0,546.0,200.0,1173.0
2023-01-27 09:00:00+00:00,262.0,67.0,201.0,375.0,214.0,1119.0
2023-01-27 10:00:00+00:00,255.0,119.0,236.0,331.0,221.0,1162.0
2023-01-27 11:00:00+00:00,271.0,84.0,220.0,395.0,225.0,1195.0
2023-01-27 12:00:00+00:00,271.0,16.0,175.0,625.0,209.0,1296.0
2023-01-27 13:00:00+00:00,291.0,5.0,168.0,650.0,215.0,1329.0
2023-01-27 14:00:00+00:00,293.0,1.0,154.0,658.0,212.0,1318.0
2023-01-27 15:00:00+00:00,326.0,1.0,184.0,659.0,245.0,1415.0
2023-01-27 16:00:00+00:00,336.0,32.0,261.0,552.0,275.0,1456.0
2023-01-27 17:00:00+00:00,342.0,47.0,273.0,610.0,282.0,1554.0
2023-01-27 18:00:00+00:00,347.0,25.0,270.0,678.0,282.0,1602.0
2023-01-27 19:00:00+00:00,372.0,0.0,312.0,750.0,308.0,1742.0
2023-01-27 20:00:00+00:00,378.0,0.0,313.0,768.0,317.0,1776.0
2023-01-27 21:00:00+00:00,386.0,0.0,306.0,721.0,341.0,1754.0
2023-01-27 22:00:00+00:00,387.0,0.0,348.0,692.0,354.0,1781.0
2023-01-27 23:00:00+00:00,400.0,0.0,384.0,675.0,378.0,1837.0
2023-01-28 00:00:00+00:00,419.0,0.0,435.0,696.0,403.0,1953.0
2023-01-28 01:00:00+00:00,415.0,0.0,400.0,735.0,381.0,1931.0
2023-01-28 02:00:00+00:00,405.0,0.0,359.0,722.0,359.0,1845.0
2023-01-28 03:00:00+00:00,389.0,0.0,313.0,659.0,334.0,1695.0
2023-01-28 04:00:00+00:00,383.0,0.0,300.0,612.0,331.0,1626.0
2023-01-28 05:00:00+00:00,347.0,0.0,197.0,662.0,278.0,1484.0
2023-01-28 06:00:00+00:00,306.0,0.0,119.0,664.0,217.0,1306.0
2023-01-28 07:00:00+00:00,299.0,0.0,156.0,672.0,225.0,1352.0
2023-01-28 08:00:00+00:00,301.0,0.0,224.0,686.0,253.0,1464.0
2023-01-28 09:00:00+00:00,298.0,0.0,275.0,446.0,271.0,1290.0
2023-01-28 10:00:00+00:00,279.0,0.0,285.0,390.0,262.0,1216.0
2023-01-28 11:00:00+00:00,269.0,0.0,231.0,572.0,231.0,1303.0
2023-01-28 12:00:00+00:00,260.0,0.0,230.0,593.0,224.0,1307.0
2023-01-28 13:00:00+00:00,317.0,0.0,179.0,642.0,239.0,1377.0
2023-01-28 14:00:00+00:00,334.0,0.0,192.0,678.0,254.0,1458.0
2023-01-28 15:00:00+00:00,363.0,1.0,289.0,729.0,307.0,1689.0
2023-01-28 16:00:00+00:00,369.0,0.0,315.0,653.0,326.0,1663.0
2023-01-28 17:00:00+00:00,372.0,0.0,295.0,684.0,324.0,1675.0
2023-01-28 18:00:00+00:00,362.0,0.0,295.0,680.0,314.0,1651.0
2023-01-28 19:00:00+00:00,387.0,0.0,305.0,686.0,332.0,1710.0
