,BE,DE,UK,NO,DK,sum
2023-04-11 22:15:00+00:00,,3107.0,0.0,,,3107.0
2023-04-11 22:30:00+00:00,,2880.0,0.0,,,2880.0
2023-04-11 22:45:00+00:00,,3057.0,0.0,,,3057.0
2023-04-11 23:00:00+00:00,0.0,3161.0,0.0,0.0,371.0,3532.0
2023-04-11 23:15:00+00:00,,3244.0,0.0,,,3244.0
2023-04-11 23:30:00+00:00,,3207.0,0.0,,,3207.0
2023-04-11 23:45:00+00:00,,3237.0,0.0,,,3237.0
2023-04-12 00:00:00+00:00,0.0,2508.0,0.0,131.0,334.0,2973.0
2023-04-12 00:15:00+00:00,,2496.0,0.0,,,2496.0
2023-04-12 00:30:00+00:00,,2588.0,0.0,,,2588.0
2023-04-12 00:45:00+00:00,,2603.0,0.0,,,2603.0
2023-04-12 01:00:00+00:00,0.0,2549.0,206.0,231.0,377.0,3363.0
2023-04-12 01:15:00+00:00,,2523.0,207.0,,,2730.0
2023-04-12 01:30:00+00:00,,2573.0,207.0,,,2780.0
2023-04-12 01:45:00+00:00,,2556.0,206.0,,,2762.0
2023-04-12 02:00:00+00:00,0.0,2582.0,134.0,410.0,363.0,3489.0
2023-04-12 02:15:00+00:00,,2645.0,134.0,,,2779.0
2023-04-12 02:30:00+00:00,,2594.0,134.0,,,2728.0
2023-04-12 02:45:00+00:00,,2608.0,89.0,,,2697.0
2023-04-12 03:00:00+00:00,31.0,3226.0,0.0,272.0,341.0,3870.0
2023-04-12 03:15:00+00:00,,3283.0,0.0,,,3283.0
2023-04-12 03:30:00+00:00,,3050.0,0.0,,,3050.0
2023-04-12 03:45:00+00:00,,2871.0,0.0,,,2871.0
2023-04-12 04:00:00+00:00,519.0,2520.0,0.0,0.0,0.0,3039.0
2023-04-12 04:15:00+00:00,,2475.0,0.0,,,2475.0
2023-04-12 04:30:00+00:00,,2438.0,0.0,,,2438.0
2023-04-12 04:45:00+00:00,,2239.0,0.0,,,2239.0
2023-04-12 05:00:00+00:00,478.0,1431.0,379.0,0.0,0.0,2288.0
2023-04-12 05:15:00+00:00,,1284.0,391.0,,,1675.0
2023-04-12 05:30:00+00:00,,932.0,392.0,,,1324.0
2023-04-12 05:45:00+00:00,,595.0,335.0,,,930.0
2023-04-12 06:00:00+00:00,1519.0,0.0,68.0,0.0,0.0,1587.0
2023-04-12 06:15:00+00:00,,0.0,68.0,,,68.0
2023-04-12 06:30:00+00:00,,0.0,69.0,,,69.0
2023-04-12 06:45:00+00:00,,0.0,104.0,,,104.0
2023-04-12 07:00:00+00:00,1657.0,0.0,271.0,0.0,0.0,1928.0
2023-04-12 07:15:00+00:00,,0.0,271.0,,,271.0
2023-04-12 07:30:00+00:00,,0.0,271.0,,,271.0
2023-04-12 07:45:00+00:00,,0.0,245.0,,,245.0
2023-04-12 08:00:00+00:00,1261.0,0.0,116.0,0.0,0.0,1377.0
2023-04-12 08:15:00+00:00,,108.0,116.0,,,224.0
2023-04-12 08:30:00+00:00,,66.0,116.0,,,182.0
2023-04-12 08:45:00+00:00,,112.0,165.0,,,277.0
2023-04-12 09:00:00+00:00,1499.0,423.0,390.0,0.0,0.0,2312.0
2023-04-12 09:15:00+00:00,,660.0,391.0,,,1051.0
2023-04-12 09:30:00+00:00,,930.0,391.0,,,1321.0
2023-04-12 09:45:00+00:00,,993.0,440.0,,,1433.0
2023-04-12 10:00:00+00:00,1111.0,1224.0,539.0,0.0,0.0,2874.0
2023-04-12 10:15:00+00:00,,1318.0,539.0,,,1857.0
2023-04-12 10:30:00+00:00,,1533.0,539.0,,,2072.0
2023-04-12 10:45:00+00:00,,1551.0,539.0,,,2090.0
2023-04-12 11:00:00+00:00,798.0,1793.0,539.0,0.0,0.0,3130.0
2023-04-12 11:15:00+00:00,,2353.0,539.0,,,2892.0
2023-04-12 11:30:00+00:00,,2295.0,540.0,,,2835.0
2023-04-12 11:45:00+00:00,,2450.0,539.0,,,2989.0
2023-04-12 12:00:00+00:00,642.0,2480.0,539.0,0.0,0.0,3661.0
2023-04-12 12:15:00+00:00,,2486.0,539.0,,,3025.0
2023-04-12 12:30:00+00:00,,2564.0,539.0,,,3103.0
2023-04-12 12:45:00+00:00,,2507.0,540.0,,,3047.0
2023-04-12 13:00:00+00:00,569.0,2503.0,540.0,0.0,0.0,3612.0
2023-04-12 13:15:00+00:00,,2464.0,540.0,,,3004.0
2023-04-12 13:30:00+00:00,,2325.0,540.0,,,2865.0
2023-04-12 13:45:00+00:00,,2212.0,540.0,,,2752.0
2023-04-12 14:00:00+00:00,102.0,2753.0,540.0,0.0,0.0,3395.0
2023-04-12 14:15:00+00:00,,3040.0,539.0,,,3579.0
2023-04-12 14:30:00+00:00,,3315.0,540.0,,,3855.0
2023-04-12 14:45:00+00:00,,3353.0,540.0,,,3893.0
2023-04-12 15:00:00+00:00,0.0,2925.0,540.0,0.0,0.0,3465.0
2023-04-12 15:15:00+00:00,,2860.0,539.0,,,3399.0
2023-04-12 15:30:00+00:00,,2830.0,540.0,,,3370.0
2023-04-12 15:45:00+00:00,,2774.0,540.0,,,3314.0
2023-04-12 16:00:00+00:00,0.0,2434.0,540.0,0.0,0.0,2974.0
2023-04-12 16:15:00+00:00,,2392.0,539.0,,,2931.0
2023-04-12 16:30:00+00:00,,2187.0,540.0,,,2727.0
2023-04-12 16:45:00+00:00,,1956.0,540.0,,,2496.0
2023-04-12 17:00:00+00:00,0.0,1792.0,539.0,0.0,0.0,2331.0
2023-04-12 17:15:00+00:00,,1606.0,540.0,,,2146.0
2023-04-12 17:30:00+00:00,,1535.0,539.0,,,2074.0
2023-04-12 17:45:00+00:00,,1407.0,539.0,,,1946.0
2023-04-12 18:00:00+00:00,0.0,1264.0,539.0,0.0,0.0,1803.0
2023-04-12 18:15:00+00:00,,1213.0,539.0,,,1752.0
2023-04-12 18:30:00+00:00,,1113.0,540.0,,,1653.0
2023-04-12 18:45:00+00:00,,1267.0,539.0,,,1806.0
2023-04-12 19:00:00+00:00,0.0,1350.0,539.0,0.0,0.0,1889.0
2023-04-12 19:15:00+00:00,,1513.0,539.0,,,2052.0
2023-04-12 19:30:00+00:00,,1505.0,539.0,,,2044.0
2023-04-12 19:45:00+00:00,,1449.0,539.0,,,1988.0
2023-04-12 20:00:00+00:00,18.0,1398.0,540.0,0.0,0.0,1956.0
2023-04-12 20:15:00+00:00,,1565.0,539.0,,,2104.0
2023-04-12 20:30:00+00:00,,1517.0,540.0,,,2057.0
2023-04-12 20:45:00+00:00,,1616.0,520.0,,,2136.0
2023-04-12 21:00:00+00:00,436.0,1274.0,481.0,0.0,112.0,2303.0
2023-04-12 21:15:00+00:00,,1393.0,482.0,,,1875.0
2023-04-12 21:30:00+00:00,,1252.0,481.0,,,1733.0
2023-04-12 21:45:00+00:00,,1285.0,469.0,,,1754.0
2023-04-12 22:00:00+00:00,704.0,1341.0,405.0,0.0,0.0,2450.0
2023-04-12 22:15:00+00:00,,1580.0,405.0,,,1985.0
2023-04-12 22:30:00+00:00,,1715.0,405.0,,,2120.0
2023-04-12 22:45:00+00:00,,1832.0,450.0,,,2282.0
2023-04-12 23:00:00+00:00,975.0,1722.0,539.0,0.0,0.0,3236.0
2023-04-12 23:15:00+00:00,,1727.0,539.0,,,2266.0
2023-04-12 23:30:00+00:00,,1724.0,539.0,,,2263.0
2023-04-12 23:45:00+00:00,,1717.0,526.0,,,2243.0
2023-04-13 00:00:00+00:00,502.0,2122.0,499.0,0.0,0.0,3123.0
2023-04-13 00:15:00+00:00,,2200.0,499.0,,,2699.0
2023-04-13 00:30:00+00:00,,2176.0,499.0,,,2675.0
2023-04-13 00:45:00+00:00,,2043.0,499.0,,,2542.0
2023-04-13 01:00:00+00:00,597.0,1582.0,519.0,0.0,0.0,2698.0
2023-04-13 01:15:00+00:00,,1503.0,519.0,,,2022.0
2023-04-13 01:30:00+00:00,,1428.0,518.0,,,1946.0
2023-04-13 01:45:00+00:00,,1372.0,515.0,,,1887.0
2023-04-13 02:00:00+00:00,0.0,1949.0,499.0,0.0,306.0,2754.0
2023-04-13 02:15:00+00:00,,2032.0,499.0,,,2531.0
2023-04-13 02:30:00+00:00,,2022.0,499.0,,,2521.0
2023-04-13 02:45:00+00:00,,1938.0,501.0,,,2439.0
2023-04-13 03:00:00+00:00,292.0,1483.0,509.0,0.0,0.0,2284.0
2023-04-13 03:15:00+00:00,,1337.0,509.0,,,1846.0
2023-04-13 03:30:00+00:00,,1295.0,508.0,,,1803.0
2023-04-13 03:45:00+00:00,,1355.0,505.0,,,1860.0
2023-04-13 04:00:00+00:00,293.0,1398.0,493.0,0.0,0.0,2184.0
2023-04-13 04:15:00+00:00,,1516.0,492.0,,,2008.0
2023-04-13 04:30:00+00:00,,1481.0,492.0,,,1973.0
2023-04-13 04:45:00+00:00,,1539.0,384.0,,,1923.0
2023-04-13 05:00:00+00:00,407.0,1483.0,167.0,0.0,0.0,2057.0
2023-04-13 05:15:00+00:00,,1404.0,167.0,,,1571.0
2023-04-13 05:30:00+00:00,,1252.0,167.0,,,1419.0
2023-04-13 05:45:00+00:00,,1153.0,169.0,,,1322.0
2023-04-13 06:00:00+00:00,621.0,1049.0,388.0,0.0,0.0,2058.0
2023-04-13 06:15:00+00:00,,1208.0,388.0,,,1596.0
2023-04-13 06:30:00+00:00,,1176.0,389.0,,,1565.0
2023-04-13 06:45:00+00:00,,1197.0,438.0,,,1635.0
2023-04-13 07:00:00+00:00,1256.0,810.0,539.0,13.0,0.0,2618.0
2023-04-13 07:15:00+00:00,,1035.0,540.0,,,1575.0
2023-04-13 07:30:00+00:00,,1323.0,539.0,,,1862.0
2023-04-13 07:45:00+00:00,,1431.0,539.0,,,1970.0
2023-04-13 08:00:00+00:00,1384.0,1556.0,540.0,333.0,51.0,3864.0
2023-04-13 08:15:00+00:00,,1804.0,540.0,,,2344.0
2023-04-13 08:30:00+00:00,,1942.0,540.0,,,2482.0
2023-04-13 08:45:00+00:00,,2040.0,540.0,,,2580.0
2023-04-13 09:00:00+00:00,792.0,2002.0,540.0,638.0,697.0,4669.0
2023-04-13 09:15:00+00:00,,2112.0,540.0,,,2652.0
2023-04-13 09:30:00+00:00,,2358.0,539.0,,,2897.0
2023-04-13 09:45:00+00:00,,2414.0,539.0,,,2953.0
2023-04-13 10:00:00+00:00,1344.0,2125.0,540.0,649.0,697.0,5355.0
2023-04-13 10:15:00+00:00,,2463.0,539.0,,,3002.0
2023-04-13 10:30:00+00:00,,2376.0,540.0,,,2916.0
2023-04-13 10:45:00+00:00,,2313.0,540.0,,,2853.0
2023-04-13 11:00:00+00:00,2477.0,1426.0,540.0,649.0,697.0,5789.0
2023-04-13 11:15:00+00:00,,1300.0,540.0,,,1840.0
2023-04-13 11:30:00+00:00,,1351.0,540.0,,,1891.0
2023-04-13 11:45:00+00:00,,1226.0,539.0,,,1765.0
2023-04-13 12:00:00+00:00,2887.0,994.0,539.0,649.0,697.0,5766.0
2023-04-13 12:15:00+00:00,,961.0,540.0,,,1501.0
2023-04-13 12:30:00+00:00,,924.0,540.0,,,1464.0
2023-04-13 12:45:00+00:00,,1020.0,540.0,,,1560.0
2023-04-13 13:00:00+00:00,2585.0,1476.0,540.0,649.0,697.0,5947.0
2023-04-13 13:15:00+00:00,,1493.0,540.0,,,2033.0
2023-04-13 13:30:00+00:00,,1503.0,540.0,,,2043.0
2023-04-13 13:45:00+00:00,,1560.0,333.0,,,1893.0
2023-04-13 14:00:00+00:00,2217.0,2271.0,0.0,635.0,674.0,5797.0
2023-04-13 14:15:00+00:00,,2438.0,0.0,,,2438.0
2023-04-13 14:30:00+00:00,,2487.0,0.0,,,2487.0
2023-04-13 14:45:00+00:00,,2504.0,0.0,,,2504.0
2023-04-13 15:00:00+00:00,844.0,3010.0,773.0,306.0,154.0,5087.0
2023-04-13 15:15:00+00:00,,3089.0,970.0,,,4059.0
2023-04-13 15:30:00+00:00,,2952.0,969.0,,,3921.0
2023-04-13 15:45:00+00:00,,2819.0,865.0,,,3684.0
2023-04-13 16:00:00+00:00,1353.0,2801.0,340.0,0.0,312.0,4806.0
2023-04-13 16:15:00+00:00,,2760.0,340.0,,,3100.0
2023-04-13 16:30:00+00:00,,2922.0,340.0,,,3262.0
2023-04-13 16:45:00+00:00,,2490.0,262.0,,,2752.0
2023-04-13 17:00:00+00:00,935.0,2242.0,104.0,0.0,0.0,3281.0
2023-04-13 17:15:00+00:00,,2208.0,104.0,,,2312.0
2023-04-13 17:30:00+00:00,,2020.0,104.0,,,2124.0
2023-04-13 17:45:00+00:00,,1693.0,106.0,,,1799.0
2023-04-13 18:00:00+00:00,1304.0,1416.0,344.0,0.0,0.0,3064.0
2023-04-13 18:15:00+00:00,,918.0,345.0,,,1263.0
2023-04-13 18:30:00+00:00,,784.0,344.0,,,1128.0
2023-04-13 18:45:00+00:00,,705.0,368.0,,,1073.0
2023-04-13 19:00:00+00:00,1874.0,678.0,474.0,0.0,0.0,3026.0
2023-04-13 19:15:00+00:00,,635.0,474.0,,,1109.0
2023-04-13 19:30:00+00:00,,589.0,474.0,,,1063.0
2023-04-13 19:45:00+00:00,,610.0,447.0,,,1057.0
2023-04-13 20:00:00+00:00,2221.0,823.0,396.0,0.0,0.0,3440.0
2023-04-13 20:15:00+00:00,,817.0,397.0,,,1214.0
2023-04-13 20:30:00+00:00,,797.0,396.0,,,1193.0
2023-04-13 20:45:00+00:00,,1016.0,264.0,,,1280.0
2023-04-13 21:00:00+00:00,2023.0,1532.0,0.0,0.0,0.0,3555.0
2023-04-13 21:15:00+00:00,,1299.0,0.0,,,1299.0
2023-04-13 21:30:00+00:00,,1257.0,0.0,,,1257.0
2023-04-13 21:45:00+00:00,,1295.0,1.0,,,1296.0
2023-04-13 22:00:00+00:00,1096.0,1134.0,323.0,0.0,0.0,2553.0
2023-04-13 22:15:00+00:00,,1159.0,323.0,,,1482.0
2023-04-13 22:30:00+00:00,,1239.0,323.0,,,1562.0
2023-04-13 22:45:00+00:00,,1312.0,267.0,,,1579.0
2023-04-13 23:00:00+00:00,796.0,1687.0,158.0,0.0,0.0,2641.0
2023-04-13 23:15:00+00:00,,1666.0,157.0,,,1823.0
2023-04-13 23:30:00+00:00,,1705.0,157.0,,,1862.0
2023-04-13 23:45:00+00:00,,1665.0,158.0,,,1823.0
2023-04-14 00:00:00+00:00,1220.0,1169.0,250.0,0.0,96.0,2735.0
2023-04-14 00:15:00+00:00,,1176.0,249.0,,,1425.0
2023-04-14 00:30:00+00:00,,1250.0,249.0,,,1499.0
2023-04-14 00:45:00+00:00,,1307.0,251.0,,,1558.0
2023-04-14 01:00:00+00:00,869.0,1234.0,304.0,0.0,134.0,2541.0
2023-04-14 01:15:00+00:00,,1267.0,304.0,,,1571.0
2023-04-14 01:30:00+00:00,,1321.0,303.0,,,1624.0
2023-04-14 01:45:00+00:00,,1393.0,284.0,,,1677.0
2023-04-14 02:00:00+00:00,504.0,1663.0,185.0,0.0,256.0,2608.0
2023-04-14 02:15:00+00:00,,1674.0,185.0,,,1859.0
2023-04-14 02:30:00+00:00,,1714.0,185.0,,,1899.0
2023-04-14 02:45:00+00:00,,1785.0,179.0,,,1964.0
2023-04-14 03:00:00+00:00,950.0,2010.0,146.0,0.0,222.0,3328.0
2023-04-14 03:15:00+00:00,,2132.0,147.0,,,2279.0
2023-04-14 03:30:00+00:00,,2229.0,147.0,,,2376.0
2023-04-14 03:45:00+00:00,,2265.0,98.0,,,2363.0
2023-04-14 04:00:00+00:00,955.0,2780.0,0.0,0.0,301.0,4036.0
2023-04-14 04:15:00+00:00,,2976.0,0.0,,,2976.0
2023-04-14 04:30:00+00:00,,2928.0,0.0,,,2928.0
2023-04-14 04:45:00+00:00,,2822.0,0.0,,,2822.0
2023-04-14 05:00:00+00:00,972.0,1526.0,0.0,0.0,698.0,3196.0
2023-04-14 05:15:00+00:00,,1285.0,0.0,,,1285.0
2023-04-14 05:30:00+00:00,,1249.0,0.0,,,1249.0
2023-04-14 05:45:00+00:00,,1344.0,0.0,,,1344.0
2023-04-14 06:00:00+00:00,1571.0,931.0,260.0,0.0,698.0,3460.0
2023-04-14 06:15:00+00:00,,1191.0,259.0,,,1450.0
2023-04-14 06:30:00+00:00,,1296.0,260.0,,,1556.0
2023-04-14 06:45:00+00:00,,1196.0,411.0,,,1607.0
2023-04-14 07:00:00+00:00,1368.0,1430.0,1070.0,0.0,698.0,4566.0
2023-04-14 07:15:00+00:00,,2030.0,1071.0,,,3101.0
2023-04-14 07:30:00+00:00,,2328.0,1070.0,,,3398.0
2023-04-14 07:45:00+00:00,,2145.0,1070.0,,,3215.0
2023-04-14 08:00:00+00:00,1111.0,2508.0,1071.0,0.0,698.0,5388.0
2023-04-14 08:15:00+00:00,,3015.0,1071.0,,,4086.0
2023-04-14 08:30:00+00:00,,3263.0,1071.0,,,4334.0
2023-04-14 08:45:00+00:00,,3286.0,1071.0,,,4357.0
2023-04-14 09:00:00+00:00,1343.0,3595.0,1071.0,0.0,698.0,6707.0
2023-04-14 09:15:00+00:00,,3697.0,1071.0,,,4768.0
2023-04-14 09:30:00+00:00,,3811.0,1072.0,,,4883.0
2023-04-14 09:45:00+00:00,,3801.0,1072.0,,,4873.0
2023-04-14 10:00:00+00:00,1089.0,3674.0,1072.0,0.0,698.0,6533.0
2023-04-14 10:15:00+00:00,,3882.0,1072.0,,,4954.0
2023-04-14 10:30:00+00:00,,3940.0,1071.0,,,5011.0
2023-04-14 10:45:00+00:00,,3977.0,1071.0,,,5048.0
2023-04-14 11:00:00+00:00,778.0,3760.0,1072.0,0.0,698.0,6308.0
2023-04-14 11:15:00+00:00,,3699.0,1071.0,,,4770.0
2023-04-14 11:30:00+00:00,,3526.0,1071.0,,,4597.0
2023-04-14 11:45:00+00:00,,3321.0,1071.0,,,4392.0
2023-04-14 12:00:00+00:00,1053.0,3213.0,1072.0,0.0,698.0,6036.0
2023-04-14 12:15:00+00:00,,3145.0,1071.0,,,4216.0
2023-04-14 12:30:00+00:00,,3121.0,1072.0,,,4193.0
2023-04-14 12:45:00+00:00,,2932.0,1071.0,,,4003.0
2023-04-14 13:00:00+00:00,1410.0,1469.0,1072.0,119.0,698.0,4768.0
2023-04-14 13:15:00+00:00,,1219.0,1072.0,,,2291.0
2023-04-14 13:30:00+00:00,,1058.0,1072.0,,,2130.0
2023-04-14 13:45:00+00:00,,1068.0,1072.0,,,2140.0
2023-04-14 14:00:00+00:00,696.0,1423.0,1072.0,0.0,698.0,3889.0
2023-04-14 14:15:00+00:00,,1212.0,1072.0,,,2284.0
2023-04-14 14:30:00+00:00,,1319.0,1071.0,,,2390.0
2023-04-14 14:45:00+00:00,,1238.0,1058.0,,,2296.0
2023-04-14 15:00:00+00:00,335.0,1714.0,996.0,0.0,698.0,3743.0
2023-04-14 15:15:00+00:00,,1478.0,996.0,,,2474.0
2023-04-14 15:30:00+00:00,,1343.0,996.0,,,2339.0
2023-04-14 15:45:00+00:00,,1198.0,971.0,,,2169.0
2023-04-14 16:00:00+00:00,825.0,702.0,922.0,0.0,677.0,3126.0
2023-04-14 16:15:00+00:00,,576.0,923.0,,,1499.0
2023-04-14 16:30:00+00:00,,454.0,922.0,,,1376.0
2023-04-14 16:45:00+00:00,,301.0,923.0,,,1224.0
2023-04-14 17:00:00+00:00,48.0,375.0,904.0,0.0,184.0,1511.0
2023-04-14 17:15:00+00:00,,173.0,904.0,,,1077.0
2023-04-14 17:30:00+00:00,,90.0,904.0,,,994.0
2023-04-14 17:45:00+00:00,,0.0,827.0,,,827.0
2023-04-14 18:00:00+00:00,715.0,39.0,676.0,0.0,0.0,1430.0
2023-04-14 18:15:00+00:00,,0.0,675.0,,,675.0
2023-04-14 18:30:00+00:00,,0.0,676.0,,,676.0
2023-04-14 18:45:00+00:00,,0.0,678.0,,,678.0
2023-04-14 19:00:00+00:00,1507.0,0.0,806.0,0.0,0.0,2313.0
2023-04-14 19:15:00+00:00,,0.0,806.0,,,806.0
2023-04-14 19:30:00+00:00,,0.0,806.0,,,806.0
2023-04-14 19:45:00+00:00,,0.0,806.0,,,806.0
2023-04-14 20:00:00+00:00,1627.0,176.0,810.0,0.0,0.0,2613.0
2023-04-14 20:15:00+00:00,,252.0,810.0,,,1062.0
2023-04-14 20:30:00+00:00,,136.0,810.0,,,946.0
2023-04-14 20:45:00+00:00,,141.0,767.0,,,908.0
2023-04-14 21:00:00+00:00,1515.0,287.0,569.0,0.0,0.0,2371.0
2023-04-14 21:15:00+00:00,,468.0,569.0,,,1037.0
2023-04-14 21:30:00+00:00,,494.0,569.0,,,1063.0
2023-04-14 21:45:00+00:00,,353.0,570.0,,,923.0
2023-04-14 22:00:00+00:00,2155.0,0.0,663.0,0.0,0.0,2818.0
2023-04-14 22:15:00+00:00,,0.0,663.0,,,663.0
2023-04-14 22:30:00+00:00,,0.0,663.0,,,663.0
2023-04-14 22:45:00+00:00,,0.0,668.0,,,668.0
2023-04-14 23:00:00+00:00,1801.0,51.0,691.0,0.0,0.0,2543.0
2023-04-14 23:15:00+00:00,,82.0,691.0,,,773.0
2023-04-14 23:30:00+00:00,,97.0,691.0,,,788.0
2023-04-14 23:45:00+00:00,,108.0,557.0,,,665.0
2023-04-15 00:00:00+00:00,1874.0,155.0,288.0,0.0,0.0,2317.0
2023-04-15 00:15:00+00:00,,120.0,288.0,,,408.0
2023-04-15 00:30:00+00:00,,143.0,288.0,,,431.0
2023-04-15 00:45:00+00:00,,198.0,263.0,,,461.0
2023-04-15 01:00:00+00:00,1443.0,416.0,148.0,0.0,0.0,2007.0
2023-04-15 01:15:00+00:00,,497.0,148.0,,,645.0
2023-04-15 01:30:00+00:00,,489.0,147.0,,,636.0
2023-04-15 01:45:00+00:00,,427.0,140.0,,,567.0
2023-04-15 02:00:00+00:00,1008.0,631.0,124.0,0.0,0.0,1763.0
2023-04-15 02:15:00+00:00,,594.0,124.0,,,718.0
2023-04-15 02:30:00+00:00,,621.0,124.0,,,745.0
2023-04-15 02:45:00+00:00,,525.0,125.0,,,650.0
2023-04-15 03:00:00+00:00,1214.0,148.0,249.0,0.0,0.0,1611.0
2023-04-15 03:15:00+00:00,,82.0,250.0,,,332.0
2023-04-15 03:30:00+00:00,,59.0,249.0,,,308.0
2023-04-15 03:45:00+00:00,,164.0,255.0,,,419.0
2023-04-15 04:00:00+00:00,1092.0,472.0,281.0,0.0,0.0,1845.0
2023-04-15 04:15:00+00:00,,445.0,282.0,,,727.0
2023-04-15 04:30:00+00:00,,461.0,282.0,,,743.0
2023-04-15 04:45:00+00:00,,487.0,283.0,,,770.0
2023-04-15 05:00:00+00:00,1133.0,235.0,606.0,0.0,0.0,1974.0
2023-04-15 05:15:00+00:00,,374.0,606.0,,,980.0
2023-04-15 05:30:00+00:00,,518.0,606.0,,,1124.0
2023-04-15 05:45:00+00:00,,588.0,607.0,,,1195.0
2023-04-15 06:00:00+00:00,1969.0,214.0,937.0,0.0,0.0,3120.0
2023-04-15 06:15:00+00:00,,399.0,937.0,,,1336.0
2023-04-15 06:30:00+00:00,,607.0,936.0,,,1543.0
2023-04-15 06:45:00+00:00,,724.0,936.0,,,1660.0
2023-04-15 07:00:00+00:00,2060.0,1001.0,1071.0,0.0,477.0,4609.0
2023-04-15 07:15:00+00:00,,1438.0,1072.0,,,2510.0
2023-04-15 07:30:00+00:00,,1608.0,1071.0,,,2679.0
2023-04-15 07:45:00+00:00,,1712.0,1071.0,,,2783.0
2023-04-15 08:00:00+00:00,1761.0,1928.0,1071.0,13.0,692.0,5465.0
2023-04-15 08:15:00+00:00,,2347.0,1071.0,,,3418.0
2023-04-15 08:30:00+00:00,,2692.0,1071.0,,,3763.0
2023-04-15 08:45:00+00:00,,2864.0,1071.0,,,3935.0
2023-04-15 09:00:00+00:00,2127.0,2945.0,1071.0,333.0,555.0,7031.0
2023-04-15 09:15:00+00:00,,3224.0,1071.0,,,4295.0
2023-04-15 09:30:00+00:00,,3567.0,1071.0,,,4638.0
2023-04-15 09:45:00+00:00,,3600.0,1071.0,,,4671.0
2023-04-15 10:00:00+00:00,1975.0,3476.0,1071.0,638.0,697.0,7857.0
2023-04-15 10:15:00+00:00,,3671.0,1071.0,,,4742.0
2023-04-15 10:30:00+00:00,,3587.0,1071.0,,,4658.0
2023-04-15 10:45:00+00:00,,3615.0,1072.0,,,4687.0
2023-04-15 11:00:00+00:00,1596.0,3273.0,1071.0,648.0,697.0,7285.0
2023-04-15 11:15:00+00:00,,3458.0,1071.0,,,4529.0
2023-04-15 11:30:00+00:00,,3493.0,1071.0,,,4564.0
2023-04-15 11:45:00+00:00,,3527.0,1071.0,,,4598.0
2023-04-15 12:00:00+00:00,1255.0,3366.0,1072.0,648.0,698.0,7039.0
2023-04-15 12:15:00+00:00,,3405.0,1071.0,,,4476.0
2023-04-15 12:30:00+00:00,,3371.0,1071.0,,,4442.0
2023-04-15 12:45:00+00:00,,3308.0,1071.0,,,4379.0
2023-04-15 13:00:00+00:00,1274.0,3478.0,1071.0,637.0,698.0,7158.0
2023-04-15 13:15:00+00:00,,3373.0,1071.0,,,4444.0
2023-04-15 13:30:00+00:00,,3355.0,1071.0,,,4426.0
2023-04-15 13:45:00+00:00,,3256.0,1071.0,,,4327.0
2023-04-15 14:00:00+00:00,1020.0,2897.0,1071.0,358.0,694.0,6040.0
2023-04-15 14:15:00+00:00,,2585.0,1071.0,,,3656.0
2023-04-15 14:30:00+00:00,,2542.0,1071.0,,,3613.0
2023-04-15 14:45:00+00:00,,2437.0,986.0,,,3423.0
2023-04-15 15:00:00+00:00,334.0,2863.0,815.0,48.0,591.0,4651.0
2023-04-15 15:15:00+00:00,,2765.0,815.0,,,3580.0
2023-04-15 15:30:00+00:00,,2648.0,816.0,,,3464.0
2023-04-15 15:45:00+00:00,,2507.0,819.0,,,3326.0
2023-04-15 16:00:00+00:00,522.0,2342.0,987.0,0.0,75.0,3926.0
2023-04-15 16:15:00+00:00,,2278.0,987.0,,,3265.0
2023-04-15 16:30:00+00:00,,2054.0,987.0,,,3041.0
2023-04-15 16:45:00+00:00,,1864.0,980.0,,,2844.0
2023-04-15 17:00:00+00:00,731.0,1664.0,968.0,0.0,0.0,3363.0
2023-04-15 17:15:00+00:00,,1544.0,968.0,,,2512.0
2023-04-15 17:30:00+00:00,,1411.0,968.0,,,2379.0
2023-04-15 17:45:00+00:00,,1140.0,925.0,,,2065.0
2023-04-15 18:00:00+00:00,1054.0,708.0,838.0,0.0,0.0,2600.0
2023-04-15 18:15:00+00:00,,660.0,839.0,,,1499.0
2023-04-15 18:30:00+00:00,,565.0,839.0,,,1404.0
2023-04-15 18:45:00+00:00,,528.0,866.0,,,1394.0
2023-04-15 19:00:00+00:00,782.0,529.0,1003.0,0.0,32.0,2346.0
2023-04-15 19:15:00+00:00,,510.0,1003.0,,,1513.0
2023-04-15 19:30:00+00:00,,395.0,1003.0,,,1398.0
2023-04-15 19:45:00+00:00,,423.0,996.0,,,1419.0
2023-04-15 20:00:00+00:00,712.0,673.0,964.0,0.0,259.0,2608.0
2023-04-15 20:15:00+00:00,,622.0,964.0,,,1586.0
2023-04-15 20:30:00+00:00,,251.0,963.0,,,1214.0
2023-04-15 20:45:00+00:00,,336.0,808.0,,,1144.0
2023-04-15 21:00:00+00:00,628.0,845.0,503.0,0.0,249.0,2225.0
2023-04-15 21:15:00+00:00,,1091.0,502.0,,,1593.0
2023-04-15 21:30:00+00:00,,1174.0,503.0,,,1677.0
2023-04-15 21:45:00+00:00,,1051.0,413.0,,,1464.0
2023-04-15 22:00:00+00:00,1061.0,1009.0,237.0,0.0,0.0,2307.0
2023-04-15 22:15:00+00:00,,1071.0,237.0,,,1308.0
2023-04-15 22:30:00+00:00,,1060.0,236.0,,,1296.0
