,AT,HR,IT,HU,sum
2024-02-20 22:45:00+00:00,0.0,532.0,,0.0,532.0
2024-02-20 23:00:00+00:00,0.0,537.0,986.0,0.0,1523.0
2024-02-20 23:15:00+00:00,0.0,427.0,,0.0,427.0
2024-02-20 23:30:00+00:00,0.0,434.0,,0.0,434.0
2024-02-20 23:45:00+00:00,0.0,406.0,,0.0,406.0
2024-02-21 00:00:00+00:00,0.0,298.0,999.0,0.0,1297.0
2024-02-21 00:15:00+00:00,0.0,293.0,,0.0,293.0
2024-02-21 00:30:00+00:00,0.0,258.0,,0.0,258.0
2024-02-21 00:45:00+00:00,0.0,258.0,,0.0,258.0
2024-02-21 01:00:00+00:00,0.0,157.0,1039.0,0.0,1196.0
2024-02-21 01:15:00+00:00,0.0,211.0,,0.0,211.0
2024-02-21 01:30:00+00:00,0.0,149.0,,0.0,149.0
2024-02-21 01:45:00+00:00,0.0,161.0,,0.0,161.0
2024-02-21 02:00:00+00:00,0.0,50.0,1013.0,0.0,1063.0
2024-02-21 02:15:00+00:00,0.0,96.0,,0.0,96.0
2024-02-21 02:30:00+00:00,0.0,61.0,,0.0,61.0
2024-02-21 02:45:00+00:00,0.0,126.0,,0.0,126.0
2024-02-21 03:00:00+00:00,0.0,159.0,817.0,0.0,976.0
2024-02-21 03:15:00+00:00,0.0,260.0,,0.0,260.0
2024-02-21 03:30:00+00:00,0.0,250.0,,0.0,250.0
2024-02-21 03:45:00+00:00,0.0,237.0,,0.0,237.0
2024-02-21 04:00:00+00:00,0.0,262.0,804.0,0.0,1066.0
2024-02-21 04:15:00+00:00,0.0,333.0,,0.0,333.0
2024-02-21 04:30:00+00:00,0.0,440.0,,0.0,440.0
2024-02-21 04:45:00+00:00,0.0,528.0,,0.0,528.0
2024-02-21 05:00:00+00:00,0.0,528.0,896.0,0.0,1424.0
2024-02-21 05:15:00+00:00,0.0,360.0,,0.0,360.0
2024-02-21 05:30:00+00:00,0.0,294.0,,0.0,294.0
2024-02-21 05:45:00+00:00,0.0,347.0,,0.0,347.0
2024-02-21 06:00:00+00:00,0.0,280.0,1023.0,0.0,1303.0
2024-02-21 06:15:00+00:00,0.0,280.0,,0.0,280.0
2024-02-21 06:30:00+00:00,0.0,235.0,,0.0,235.0
2024-02-21 06:45:00+00:00,0.0,257.0,,0.0,257.0
2024-02-21 07:00:00+00:00,0.0,221.0,1048.0,0.0,1269.0
2024-02-21 07:15:00+00:00,0.0,316.0,,0.0,316.0
2024-02-21 07:30:00+00:00,0.0,225.0,,0.0,225.0
2024-02-21 07:45:00+00:00,0.0,197.0,,0.0,197.0
2024-02-21 08:00:00+00:00,0.0,453.0,927.0,0.0,1380.0
2024-02-21 08:15:00+00:00,0.0,404.0,,0.0,404.0
2024-02-21 08:30:00+00:00,0.0,315.0,,0.0,315.0
2024-02-21 08:45:00+00:00,0.0,308.0,,0.0,308.0
2024-02-21 09:00:00+00:00,0.0,451.0,1071.0,0.0,1522.0
2024-02-21 09:15:00+00:00,0.0,488.0,,0.0,488.0
2024-02-21 09:30:00+00:00,0.0,477.0,,0.0,477.0
2024-02-21 09:45:00+00:00,0.0,483.0,,0.0,483.0
2024-02-21 10:00:00+00:00,0.0,466.0,1001.0,0.0,1467.0
2024-02-21 10:15:00+00:00,0.0,496.0,,0.0,496.0
2024-02-21 10:30:00+00:00,0.0,525.0,,0.0,525.0
2024-02-21 10:45:00+00:00,0.0,571.0,,0.0,571.0
2024-02-21 11:00:00+00:00,0.0,532.0,904.0,0.0,1436.0
2024-02-21 11:15:00+00:00,0.0,631.0,,0.0,631.0
2024-02-21 11:30:00+00:00,0.0,637.0,,0.0,637.0
2024-02-21 11:45:00+00:00,0.0,709.0,,0.0,709.0
2024-02-21 12:00:00+00:00,0.0,796.0,911.0,0.0,1707.0
2024-02-21 12:15:00+00:00,0.0,778.0,,0.0,778.0
2024-02-21 12:30:00+00:00,0.0,729.0,,0.0,729.0
2024-02-21 12:45:00+00:00,0.0,766.0,,0.0,766.0
2024-02-21 13:00:00+00:00,0.0,726.0,1023.0,0.0,1749.0
2024-02-21 13:15:00+00:00,0.0,747.0,,0.0,747.0
2024-02-21 13:30:00+00:00,0.0,783.0,,0.0,783.0
2024-02-21 13:45:00+00:00,0.0,768.0,,0.0,768.0
2024-02-21 14:00:00+00:00,0.0,545.0,929.0,0.0,1474.0
2024-02-21 14:15:00+00:00,0.0,544.0,,0.0,544.0
2024-02-21 14:30:00+00:00,0.0,598.0,,0.0,598.0
2024-02-21 14:45:00+00:00,0.0,577.0,,0.0,577.0
2024-02-21 15:00:00+00:00,0.0,339.0,826.0,11.0,1176.0
2024-02-21 15:15:00+00:00,0.0,405.0,,55.0,460.0
2024-02-21 15:30:00+00:00,0.0,417.0,,55.0,472.0
2024-02-21 15:45:00+00:00,0.0,520.0,,95.0,615.0
2024-02-21 16:00:00+00:00,0.0,522.0,990.0,120.0,1632.0
2024-02-21 16:15:00+00:00,0.0,508.0,,110.0,618.0
2024-02-21 16:30:00+00:00,0.0,470.0,,84.0,554.0
2024-02-21 16:45:00+00:00,0.0,476.0,,37.0,513.0
2024-02-21 17:00:00+00:00,0.0,585.0,896.0,36.0,1517.0
2024-02-21 17:15:00+00:00,0.0,618.0,,42.0,660.0
2024-02-21 17:30:00+00:00,0.0,699.0,,38.0,737.0
2024-02-21 17:45:00+00:00,0.0,613.0,,2.0,615.0
2024-02-21 18:00:00+00:00,0.0,640.0,1026.0,0.0,1666.0
2024-02-21 18:15:00+00:00,0.0,652.0,,0.0,652.0
2024-02-21 18:30:00+00:00,0.0,680.0,,0.0,680.0
2024-02-21 18:45:00+00:00,0.0,648.0,,0.0,648.0
2024-02-21 19:00:00+00:00,0.0,600.0,1096.0,0.0,1696.0
2024-02-21 19:15:00+00:00,0.0,593.0,,0.0,593.0
2024-02-21 19:30:00+00:00,0.0,574.0,,0.0,574.0
2024-02-21 19:45:00+00:00,0.0,589.0,,0.0,589.0
2024-02-21 20:00:00+00:00,0.0,797.0,1019.0,0.0,1816.0
2024-02-21 20:15:00+00:00,0.0,797.0,,0.0,797.0
2024-02-21 20:30:00+00:00,0.0,799.0,,0.0,799.0
2024-02-21 20:45:00+00:00,0.0,713.0,,0.0,713.0
2024-02-21 21:00:00+00:00,0.0,883.0,1009.0,0.0,1892.0
2024-02-21 21:15:00+00:00,0.0,877.0,,0.0,877.0
2024-02-21 21:30:00+00:00,0.0,882.0,,0.0,882.0
2024-02-21 21:45:00+00:00,0.0,815.0,,0.0,815.0
2024-02-21 22:00:00+00:00,0.0,817.0,920.0,0.0,1737.0
2024-02-21 22:15:00+00:00,0.0,741.0,,0.0,741.0
2024-02-21 22:30:00+00:00,0.0,672.0,,0.0,672.0
2024-02-21 22:45:00+00:00,0.0,645.0,,0.0,645.0
2024-02-21 23:00:00+00:00,0.0,825.0,949.0,0.0,1774.0
2024-02-21 23:15:00+00:00,0.0,758.0,,0.0,758.0
2024-02-21 23:30:00+00:00,0.0,717.0,,0.0,717.0
2024-02-21 23:45:00+00:00,0.0,632.0,,0.0,632.0
2024-02-22 00:00:00+00:00,0.0,652.0,941.0,0.0,1593.0
2024-02-22 00:15:00+00:00,0.0,609.0,,0.0,609.0
2024-02-22 00:30:00+00:00,0.0,609.0,,0.0,609.0
2024-02-22 00:45:00+00:00,0.0,609.0,,0.0,609.0
2024-02-22 01:00:00+00:00,0.0,609.0,961.0,0.0,1570.0
2024-02-22 01:15:00+00:00,0.0,574.0,,0.0,574.0
2024-02-22 01:30:00+00:00,0.0,686.0,,0.0,686.0
2024-02-22 01:45:00+00:00,0.0,563.0,,0.0,563.0
2024-02-22 02:00:00+00:00,0.0,570.0,974.0,0.0,1544.0
2024-02-22 02:15:00+00:00,0.0,453.0,,0.0,453.0
2024-02-22 02:30:00+00:00,0.0,487.0,,0.0,487.0
2024-02-22 02:45:00+00:00,0.0,508.0,,0.0,508.0
2024-02-22 03:00:00+00:00,0.0,488.0,1003.0,0.0,1491.0
2024-02-22 03:15:00+00:00,0.0,501.0,,0.0,501.0
2024-02-22 03:30:00+00:00,0.0,577.0,,0.0,577.0
2024-02-22 03:45:00+00:00,0.0,566.0,,0.0,566.0
2024-02-22 04:00:00+00:00,0.0,485.0,1006.0,0.0,1491.0
2024-02-22 04:15:00+00:00,0.0,476.0,,0.0,476.0
2024-02-22 04:30:00+00:00,0.0,615.0,,0.0,615.0
2024-02-22 04:45:00+00:00,0.0,766.0,,0.0,766.0
2024-02-22 05:00:00+00:00,0.0,505.0,868.0,0.0,1373.0
2024-02-22 05:15:00+00:00,0.0,583.0,,0.0,583.0
2024-02-22 05:30:00+00:00,0.0,557.0,,0.0,557.0
2024-02-22 05:45:00+00:00,0.0,471.0,,0.0,471.0
2024-02-22 06:00:00+00:00,0.0,521.0,834.0,0.0,1355.0
2024-02-22 06:15:00+00:00,0.0,451.0,,0.0,451.0
2024-02-22 06:30:00+00:00,0.0,522.0,,0.0,522.0
2024-02-22 06:45:00+00:00,0.0,407.0,,0.0,407.0
2024-02-22 07:00:00+00:00,0.0,107.0,1112.0,0.0,1219.0
2024-02-22 07:15:00+00:00,0.0,79.0,,0.0,79.0
2024-02-22 07:30:00+00:00,0.0,0.0,,0.0,0.0
2024-02-22 07:45:00+00:00,0.0,0.0,,0.0,0.0
2024-02-22 08:00:00+00:00,0.0,0.0,1085.0,0.0,1085.0
2024-02-22 08:15:00+00:00,0.0,0.0,,0.0,0.0
2024-02-22 08:30:00+00:00,0.0,0.0,,0.0,0.0
2024-02-22 08:45:00+00:00,0.0,0.0,,0.0,0.0
2024-02-22 09:00:00+00:00,0.0,0.0,1102.0,0.0,1102.0
2024-02-22 09:15:00+00:00,0.0,0.0,,0.0,0.0
2024-02-22 09:30:00+00:00,0.0,0.0,,0.0,0.0
2024-02-22 09:45:00+00:00,0.0,0.0,,0.0,0.0
2024-02-22 10:00:00+00:00,0.0,0.0,1024.0,0.0,1024.0
2024-02-22 10:15:00+00:00,0.0,0.0,,0.0,0.0
2024-02-22 10:30:00+00:00,0.0,0.0,,0.0,0.0
2024-02-22 10:45:00+00:00,0.0,0.0,,0.0,0.0
2024-02-22 11:00:00+00:00,0.0,0.0,932.0,0.0,932.0
2024-02-22 11:15:00+00:00,0.0,0.0,,0.0,0.0
2024-02-22 11:30:00+00:00,0.0,0.0,,0.0,0.0
2024-02-22 11:45:00+00:00,0.0,0.0,,0.0,0.0
2024-02-22 12:00:00+00:00,0.0,0.0,1042.0,0.0,1042.0
2024-02-22 12:15:00+00:00,0.0,0.0,,0.0,0.0
2024-02-22 12:30:00+00:00,0.0,0.0,,0.0,0.0
2024-02-22 12:45:00+00:00,0.0,0.0,,0.0,0.0
2024-02-22 13:00:00+00:00,0.0,0.0,995.0,0.0,995.0
2024-02-22 13:15:00+00:00,0.0,0.0,,0.0,0.0
2024-02-22 13:30:00+00:00,0.0,0.0,,0.0,0.0
2024-02-22 13:45:00+00:00,0.0,0.0,,0.0,0.0
2024-02-22 14:00:00+00:00,0.0,0.0,950.0,0.0,950.0
2024-02-22 14:15:00+00:00,0.0,0.0,,0.0,0.0
2024-02-22 14:30:00+00:00,0.0,0.0,,0.0,0.0
2024-02-22 14:45:00+00:00,0.0,0.0,,0.0,0.0
2024-02-22 15:00:00+00:00,0.0,0.0,971.0,0.0,971.0
2024-02-22 15:15:00+00:00,0.0,0.0,,0.0,0.0
2024-02-22 15:30:00+00:00,0.0,18.0,,0.0,18.0
2024-02-22 15:45:00+00:00,0.0,14.0,,0.0,14.0
2024-02-22 16:00:00+00:00,0.0,8.0,1039.0,0.0,1047.0
2024-02-22 16:15:00+00:00,0.0,137.0,,0.0,137.0
2024-02-22 16:30:00+00:00,0.0,124.0,,0.0,124.0
2024-02-22 16:45:00+00:00,0.0,101.0,,0.0,101.0
2024-02-22 17:00:00+00:00,0.0,159.0,1109.0,0.0,1268.0
2024-02-22 17:15:00+00:00,0.0,183.0,,0.0,183.0
2024-02-22 17:30:00+00:00,0.0,136.0,,0.0,136.0
2024-02-22 17:45:00+00:00,0.0,134.0,,0.0,134.0
2024-02-22 18:00:00+00:00,0.0,164.0,1088.0,0.0,1252.0
2024-02-22 18:15:00+00:00,0.0,88.0,,0.0,88.0
2024-02-22 18:30:00+00:00,0.0,70.0,,0.0,70.0
2024-02-22 18:45:00+00:00,0.0,70.0,,0.0,70.0
2024-02-22 19:00:00+00:00,0.0,181.0,982.0,0.0,1163.0
2024-02-22 19:15:00+00:00,0.0,89.0,,0.0,89.0
2024-02-22 19:30:00+00:00,0.0,33.0,,0.0,33.0
2024-02-22 19:45:00+00:00,0.0,33.0,,0.0,33.0
2024-02-22 20:00:00+00:00,0.0,114.0,952.0,0.0,1066.0
2024-02-22 20:15:00+00:00,0.0,50.0,,0.0,50.0
2024-02-22 20:30:00+00:00,0.0,48.0,,0.0,48.0
2024-02-22 20:45:00+00:00,0.0,67.0,,0.0,67.0
2024-02-22 21:00:00+00:00,0.0,54.0,1062.0,0.0,1116.0
2024-02-22 21:15:00+00:00,0.0,7.0,,0.0,7.0
2024-02-22 21:30:00+00:00,0.0,17.0,,0.0,17.0
2024-02-22 21:45:00+00:00,0.0,17.0,,0.0,17.0
2024-02-22 22:00:00+00:00,0.0,144.0,942.0,0.0,1086.0
2024-02-22 22:15:00+00:00,0.0,106.0,,0.0,106.0
2024-02-22 22:30:00+00:00,0.0,108.0,,0.0,108.0
2024-02-22 22:45:00+00:00,0.0,45.0,,0.0,45.0
2024-02-22 23:00:00+00:00,0.0,170.0,802.0,0.0,972.0
2024-02-22 23:15:00+00:00,0.0,292.0,,0.0,292.0
2024-02-22 23:30:00+00:00,0.0,298.0,,0.0,298.0
2024-02-22 23:45:00+00:00,0.0,218.0,,0.0,218.0
2024-02-23 00:00:00+00:00,0.0,177.0,826.0,0.0,1003.0
2024-02-23 00:15:00+00:00,0.0,177.0,,0.0,177.0
2024-02-23 00:30:00+00:00,0.0,187.0,,0.0,187.0
2024-02-23 00:45:00+00:00,0.0,174.0,,0.0,174.0
2024-02-23 01:00:00+00:00,0.0,29.0,907.0,0.0,936.0
2024-02-23 01:15:00+00:00,0.0,181.0,,0.0,181.0
2024-02-23 01:30:00+00:00,0.0,125.0,,0.0,125.0
2024-02-23 01:45:00+00:00,0.0,89.0,,0.0,89.0
2024-02-23 02:00:00+00:00,0.0,147.0,821.0,0.0,968.0
2024-02-23 02:15:00+00:00,0.0,166.0,,0.0,166.0
2024-02-23 02:30:00+00:00,0.0,166.0,,0.0,166.0
2024-02-23 02:45:00+00:00,0.0,138.0,,0.0,138.0
2024-02-23 03:00:00+00:00,0.0,137.0,746.0,0.0,883.0
2024-02-23 03:15:00+00:00,0.0,216.0,,0.0,216.0
2024-02-23 03:30:00+00:00,0.0,237.0,,0.0,237.0
2024-02-23 03:45:00+00:00,0.0,282.0,,0.0,282.0
2024-02-23 04:00:00+00:00,0.0,343.0,603.0,0.0,946.0
2024-02-23 04:15:00+00:00,0.0,418.0,,0.0,418.0
2024-02-23 04:30:00+00:00,0.0,525.0,,0.0,525.0
2024-02-23 04:45:00+00:00,0.0,470.0,,0.0,470.0
2024-02-23 05:00:00+00:00,0.0,135.0,957.0,0.0,1092.0
2024-02-23 05:15:00+00:00,0.0,182.0,,0.0,182.0
2024-02-23 05:30:00+00:00,0.0,132.0,,0.0,132.0
2024-02-23 05:45:00+00:00,0.0,228.0,,0.0,228.0
2024-02-23 06:00:00+00:00,0.0,41.0,959.0,0.0,1000.0
2024-02-23 06:15:00+00:00,0.0,25.0,,0.0,25.0
2024-02-23 06:30:00+00:00,0.0,12.0,,0.0,12.0
2024-02-23 06:45:00+00:00,0.0,13.0,,0.0,13.0
2024-02-23 07:00:00+00:00,0.0,0.0,931.0,0.0,931.0
2024-02-23 07:15:00+00:00,0.0,0.0,,0.0,0.0
2024-02-23 07:30:00+00:00,0.0,0.0,,0.0,0.0
2024-02-23 07:45:00+00:00,0.0,0.0,,0.0,0.0
2024-02-23 08:00:00+00:00,0.0,0.0,874.0,0.0,874.0
2024-02-23 08:15:00+00:00,0.0,0.0,,0.0,0.0
2024-02-23 08:30:00+00:00,24.0,0.0,,0.0,24.0
2024-02-23 08:45:00+00:00,46.0,0.0,,0.0,46.0
2024-02-23 09:00:00+00:00,80.0,0.0,910.0,0.0,990.0
2024-02-23 09:15:00+00:00,159.0,0.0,,0.0,159.0
2024-02-23 09:30:00+00:00,151.0,0.0,,0.0,151.0
2024-02-23 09:45:00+00:00,145.0,0.0,,0.0,145.0
2024-02-23 10:00:00+00:00,161.0,0.0,781.0,0.0,942.0
2024-02-23 10:15:00+00:00,175.0,0.0,,0.0,175.0
2024-02-23 10:30:00+00:00,114.0,0.0,,0.0,114.0
2024-02-23 10:45:00+00:00,92.0,0.0,,0.0,92.0
2024-02-23 11:00:00+00:00,22.0,0.0,768.0,0.0,790.0
2024-02-23 11:15:00+00:00,3.0,0.0,,0.0,3.0
2024-02-23 11:30:00+00:00,0.0,0.0,,0.0,0.0
2024-02-23 11:45:00+00:00,0.0,0.0,,0.0,0.0
2024-02-23 12:00:00+00:00,0.0,0.0,821.0,0.0,821.0
2024-02-23 12:15:00+00:00,0.0,0.0,,0.0,0.0
2024-02-23 12:30:00+00:00,0.0,0.0,,0.0,0.0
2024-02-23 12:45:00+00:00,0.0,0.0,,0.0,0.0
2024-02-23 13:00:00+00:00,0.0,0.0,885.0,0.0,885.0
2024-02-23 13:15:00+00:00,0.0,0.0,,0.0,0.0
2024-02-23 13:30:00+00:00,0.0,0.0,,0.0,0.0
2024-02-23 13:45:00+00:00,0.0,0.0,,0.0,0.0
2024-02-23 14:00:00+00:00,0.0,0.0,710.0,12.0,722.0
2024-02-23 14:15:00+00:00,0.0,0.0,,40.0,40.0
2024-02-23 14:30:00+00:00,0.0,0.0,,58.0,58.0
2024-02-23 14:45:00+00:00,0.0,0.0,,64.0,64.0
2024-02-23 15:00:00+00:00,0.0,0.0,708.0,76.0,784.0
2024-02-23 15:15:00+00:00,0.0,0.0,,108.0,108.0
2024-02-23 15:30:00+00:00,0.0,0.0,,149.0,149.0
2024-02-23 15:45:00+00:00,0.0,0.0,,162.0,162.0
2024-02-23 16:00:00+00:00,0.0,0.0,656.0,209.0,865.0
2024-02-23 16:15:00+00:00,0.0,0.0,,238.0,238.0
2024-02-23 16:30:00+00:00,0.0,0.0,,202.0,202.0
2024-02-23 16:45:00+00:00,0.0,0.0,,209.0,209.0
2024-02-23 17:00:00+00:00,0.0,0.0,980.0,148.0,1128.0
2024-02-23 17:15:00+00:00,0.0,0.0,,60.0,60.0
2024-02-23 17:30:00+00:00,0.0,0.0,,36.0,36.0
2024-02-23 17:45:00+00:00,0.0,0.0,,22.0,22.0
2024-02-23 18:00:00+00:00,0.0,0.0,1078.0,5.0,1083.0
2024-02-23 18:15:00+00:00,0.0,0.0,,0.0,0.0
2024-02-23 18:30:00+00:00,0.0,0.0,,0.0,0.0
2024-02-23 18:45:00+00:00,0.0,0.0,,0.0,0.0
2024-02-23 19:00:00+00:00,0.0,0.0,982.0,8.0,990.0
2024-02-23 19:15:00+00:00,0.0,0.0,,4.0,4.0
2024-02-23 19:30:00+00:00,0.0,0.0,,1.0,1.0
2024-02-23 19:45:00+00:00,0.0,0.0,,0.0,0.0
2024-02-23 20:00:00+00:00,0.0,0.0,976.0,0.0,976.0
2024-02-23 20:15:00+00:00,0.0,0.0,,0.0,0.0
2024-02-23 20:30:00+00:00,0.0,0.0,,0.0,0.0
2024-02-23 20:45:00+00:00,0.0,0.0,,0.0,0.0
2024-02-23 21:00:00+00:00,0.0,14.0,943.0,0.0,957.0
2024-02-23 21:15:00+00:00,0.0,14.0,,0.0,14.0
2024-02-23 21:30:00+00:00,0.0,14.0,,0.0,14.0
2024-02-23 21:45:00+00:00,0.0,14.0,,0.0,14.0
2024-02-23 22:00:00+00:00,0.0,35.0,937.0,0.0,972.0
2024-02-23 22:15:00+00:00,0.0,35.0,,0.0,35.0
2024-02-23 22:30:00+00:00,0.0,35.0,,0.0,35.0
2024-02-23 22:45:00+00:00,0.0,35.0,,0.0,35.0
2024-02-23 23:00:00+00:00,0.0,51.0,879.0,0.0,930.0
2024-02-23 23:15:00+00:00,0.0,5.0,,0.0,5.0
2024-02-23 23:30:00+00:00,0.0,28.0,,0.0,28.0
2024-02-23 23:45:00+00:00,0.0,28.0,,0.0,28.0
2024-02-24 00:00:00+00:00,0.0,28.0,848.0,0.0,876.0
2024-02-24 00:15:00+00:00,0.0,35.0,,0.0,35.0
2024-02-24 00:30:00+00:00,0.0,35.0,,0.0,35.0
2024-02-24 00:45:00+00:00,0.0,35.0,,0.0,35.0
2024-02-24 01:00:00+00:00,132.0,35.0,907.0,0.0,1074.0
2024-02-24 01:15:00+00:00,121.0,0.0,,0.0,121.0
2024-02-24 01:30:00+00:00,101.0,0.0,,0.0,101.0
2024-02-24 01:45:00+00:00,103.0,0.0,,0.0,103.0
2024-02-24 02:00:00+00:00,158.0,0.0,1032.0,0.0,1190.0
2024-02-24 02:15:00+00:00,150.0,0.0,,0.0,150.0
2024-02-24 02:30:00+00:00,128.0,0.0,,0.0,128.0
2024-02-24 02:45:00+00:00,110.0,0.0,,0.0,110.0
2024-02-24 03:00:00+00:00,60.0,0.0,928.0,0.0,988.0
2024-02-24 03:15:00+00:00,0.0,31.0,,0.0,31.0
2024-02-24 03:30:00+00:00,0.0,31.0,,0.0,31.0
2024-02-24 03:45:00+00:00,31.0,53.0,,0.0,84.0
2024-02-24 04:00:00+00:00,81.0,2.0,842.0,0.0,925.0
2024-02-24 04:15:00+00:00,29.0,65.0,,0.0,94.0
2024-02-24 04:30:00+00:00,20.0,88.0,,0.0,108.0
2024-02-24 04:45:00+00:00,0.0,128.0,,0.0,128.0
2024-02-24 05:00:00+00:00,59.0,128.0,868.0,0.0,1055.0
2024-02-24 05:15:00+00:00,85.0,128.0,,0.0,213.0
2024-02-24 05:30:00+00:00,70.0,128.0,,0.0,198.0
2024-02-24 05:45:00+00:00,27.0,128.0,,0.0,155.0
2024-02-24 06:00:00+00:00,166.0,128.0,967.0,0.0,1261.0
2024-02-24 06:15:00+00:00,132.0,128.0,,0.0,260.0
2024-02-24 06:30:00+00:00,162.0,128.0,,0.0,290.0
2024-02-24 06:45:00+00:00,207.0,128.0,,0.0,335.0
2024-02-24 07:00:00+00:00,236.0,128.0,952.0,0.0,1316.0
2024-02-24 07:15:00+00:00,271.0,128.0,,0.0,399.0
2024-02-24 07:30:00+00:00,235.0,128.0,,0.0,363.0
2024-02-24 07:45:00+00:00,267.0,128.0,,0.0,395.0
2024-02-24 08:00:00+00:00,510.0,128.0,895.0,0.0,1533.0
2024-02-24 08:15:00+00:00,577.0,128.0,,0.0,705.0
2024-02-24 08:30:00+00:00,558.0,128.0,,0.0,686.0
2024-02-24 08:45:00+00:00,588.0,128.0,,0.0,716.0
2024-02-24 09:00:00+00:00,441.0,128.0,839.0,0.0,1408.0
2024-02-24 09:15:00+00:00,398.0,128.0,,0.0,526.0
2024-02-24 09:30:00+00:00,420.0,128.0,,0.0,548.0
2024-02-24 09:45:00+00:00,484.0,128.0,,0.0,612.0
2024-02-24 10:00:00+00:00,412.0,128.0,783.0,0.0,1323.0
2024-02-24 10:15:00+00:00,406.0,128.0,,0.0,534.0
2024-02-24 10:30:00+00:00,384.0,128.0,,0.0,512.0
2024-02-24 10:45:00+00:00,387.0,128.0,,0.0,515.0
2024-02-24 11:00:00+00:00,348.0,128.0,711.0,0.0,1187.0
2024-02-24 11:15:00+00:00,317.0,128.0,,0.0,445.0
2024-02-24 11:30:00+00:00,273.0,128.0,,0.0,401.0
2024-02-24 11:45:00+00:00,308.0,128.0,,0.0,436.0
2024-02-24 12:00:00+00:00,236.0,128.0,750.0,0.0,1114.0
2024-02-24 12:15:00+00:00,126.0,128.0,,0.0,254.0
2024-02-24 12:30:00+00:00,106.0,128.0,,0.0,234.0
2024-02-24 12:45:00+00:00,53.0,128.0,,0.0,181.0
2024-02-24 13:00:00+00:00,0.0,128.0,786.0,0.0,914.0
2024-02-24 13:15:00+00:00,0.0,74.0,,0.0,74.0
2024-02-24 13:30:00+00:00,0.0,136.0,,0.0,136.0
2024-02-24 13:45:00+00:00,0.0,136.0,,0.0,136.0
2024-02-24 14:00:00+00:00,0.0,92.0,863.0,0.0,955.0
2024-02-24 14:15:00+00:00,0.0,152.0,,0.0,152.0
2024-02-24 14:30:00+00:00,0.0,240.0,,0.0,240.0
2024-02-24 14:45:00+00:00,0.0,325.0,,0.0,325.0
2024-02-24 15:00:00+00:00,0.0,325.0,937.0,0.0,1262.0
2024-02-24 15:15:00+00:00,0.0,69.0,,0.0,69.0
2024-02-24 15:30:00+00:00,0.0,108.0,,0.0,108.0
2024-02-24 15:45:00+00:00,0.0,66.0,,0.0,66.0
2024-02-24 16:00:00+00:00,0.0,66.0,1013.0,0.0,1079.0
2024-02-24 16:15:00+00:00,0.0,66.0,,0.0,66.0
2024-02-24 16:30:00+00:00,0.0,66.0,,0.0,66.0
2024-02-24 16:45:00+00:00,0.0,9.0,,0.0,9.0
2024-02-24 17:00:00+00:00,0.0,106.0,1042.0,0.0,1148.0
2024-02-24 17:15:00+00:00,0.0,106.0,,0.0,106.0
2024-02-24 17:30:00+00:00,0.0,106.0,,0.0,106.0
2024-02-24 17:45:00+00:00,0.0,106.0,,0.0,106.0
2024-02-24 18:00:00+00:00,0.0,106.0,1103.0,0.0,1209.0
2024-02-24 18:15:00+00:00,0.0,106.0,,0.0,106.0
2024-02-24 18:30:00+00:00,0.0,106.0,,0.0,106.0
2024-02-24 18:45:00+00:00,0.0,106.0,,0.0,106.0
2024-02-24 19:00:00+00:00,0.0,106.0,874.0,0.0,980.0
2024-02-24 19:15:00+00:00,0.0,106.0,,0.0,106.0
2024-02-24 19:30:00+00:00,0.0,106.0,,0.0,106.0
2024-02-24 19:45:00+00:00,0.0,16.0,,0.0,16.0
2024-02-24 20:00:00+00:00,0.0,86.0,890.0,0.0,976.0
2024-02-24 20:15:00+00:00,0.0,62.0,,0.0,62.0
2024-02-24 20:30:00+00:00,0.0,103.0,,0.0,103.0
2024-02-24 20:45:00+00:00,0.0,70.0,,0.0,70.0
2024-02-24 21:00:00+00:00,0.0,147.0,958.0,0.0,1105.0
2024-02-24 21:15:00+00:00,0.0,98.0,,0.0,98.0
2024-02-24 21:30:00+00:00,0.0,98.0,,0.0,98.0
2024-02-24 21:45:00+00:00,12.0,98.0,,0.0,110.0
2024-02-24 22:00:00+00:00,47.0,76.0,957.0,0.0,1080.0
2024-02-24 22:15:00+00:00,68.0,6.0,,0.0,74.0
2024-02-24 22:30:00+00:00,144.0,6.0,,0.0,150.0
2024-02-24 22:45:00+00:00,148.0,6.0,,0.0,154.0
2024-02-24 23:00:00+00:00,128.0,0.0,967.0,0.0,1095.0
2024-02-24 23:15:00+00:00,115.0,0.0,,0.0,115.0
2024-02-24 23:30:00+00:00,130.0,0.0,,0.0,130.0
2024-02-24 23:45:00+00:00,126.0,0.0,,0.0,126.0
2024-02-25 00:00:00+00:00,142.0,0.0,953.0,0.0,1095.0
2024-02-25 00:15:00+00:00,132.0,0.0,,0.0,132.0
2024-02-25 00:30:00+00:00,159.0,0.0,,0.0,159.0
2024-02-25 00:45:00+00:00,221.0,0.0,,0.0,221.0
2024-02-25 01:00:00+00:00,262.0,0.0,894.0,0.0,1156.0
2024-02-25 01:15:00+00:00,282.0,0.0,,0.0,282.0
2024-02-25 01:30:00+00:00,314.0,0.0,,0.0,314.0
2024-02-25 01:45:00+00:00,326.0,0.0,,0.0,326.0
2024-02-25 02:00:00+00:00,451.0,0.0,775.0,0.0,1226.0
2024-02-25 02:15:00+00:00,412.0,0.0,,0.0,412.0
