,NO,FI,DK,DE,PL,LT,sum
2024-02-15 07:00:00+00:00,0.0,1441.0,508.0,0.0,598.0,643.0,3190.0
2024-02-15 08:00:00+00:00,0.0,1603.0,377.0,0.0,598.0,471.0,3049.0
2024-02-15 09:00:00+00:00,0.0,1774.0,525.0,0.0,595.0,580.0,3474.0
2024-02-15 10:00:00+00:00,0.0,2073.0,755.0,0.0,559.0,496.0,3883.0
2024-02-15 11:00:00+00:00,0.0,1879.0,1480.0,0.0,596.0,441.0,4396.0
2024-02-15 12:00:00+00:00,0.0,1798.0,1563.0,0.0,597.0,488.0,4446.0
2024-02-15 13:00:00+00:00,0.0,1522.0,1140.0,0.0,598.0,482.0,3742.0
2024-02-15 14:00:00+00:00,0.0,1182.0,893.0,0.0,598.0,512.0,3185.0
2024-02-15 15:00:00+00:00,0.0,1167.0,1532.0,0.0,598.0,496.0,3793.0
2024-02-15 16:00:00+00:00,0.0,1396.0,1277.0,0.0,598.0,696.0,3967.0
2024-02-15 17:00:00+00:00,0.0,1468.0,1401.0,0.0,598.0,734.0,4201.0
2024-02-15 18:00:00+00:00,0.0,1463.0,1287.0,0.0,598.0,734.0,4082.0
2024-02-15 19:00:00+00:00,0.0,1301.0,1778.0,0.0,598.0,694.0,4371.0
2024-02-15 20:00:00+00:00,0.0,1691.0,1724.0,111.0,598.0,673.0,4797.0
2024-02-15 21:00:00+00:00,71.0,1569.0,1646.0,285.0,598.0,728.0,4897.0
2024-02-15 22:00:00+00:00,466.0,1500.0,1580.0,422.0,598.0,727.0,5293.0
2024-02-15 23:00:00+00:00,818.0,1265.0,1249.0,496.0,598.0,690.0,5116.0
2024-02-16 00:00:00+00:00,1513.0,1292.0,1231.0,611.0,595.0,691.0,5933.0
2024-02-16 01:00:00+00:00,1681.0,1392.0,1187.0,616.0,537.0,733.0,6146.0
2024-02-16 02:00:00+00:00,1954.0,1333.0,1126.0,617.0,597.0,732.0,6359.0
2024-02-16 03:00:00+00:00,1915.0,1528.0,1054.0,617.0,598.0,664.0,6376.0
2024-02-16 04:00:00+00:00,1376.0,1854.0,1138.0,617.0,598.0,650.0,6233.0
2024-02-16 05:00:00+00:00,569.0,1750.0,1561.0,617.0,598.0,626.0,5721.0
2024-02-16 06:00:00+00:00,379.0,1308.0,1628.0,531.0,598.0,625.0,5069.0
2024-02-16 07:00:00+00:00,346.0,1013.0,1676.0,527.0,598.0,515.0,4675.0
2024-02-16 08:00:00+00:00,481.0,775.0,1698.0,529.0,578.0,516.0,4577.0
2024-02-16 09:00:00+00:00,797.0,462.0,1732.0,523.0,516.0,661.0,4691.0
2024-02-16 10:00:00+00:00,1547.0,186.0,1458.0,532.0,221.0,686.0,4630.0
2024-02-16 11:00:00+00:00,1433.0,46.0,1274.0,531.0,209.0,681.0,4174.0
2024-02-16 12:00:00+00:00,1296.0,0.0,1170.0,525.0,568.0,672.0,4231.0
2024-02-16 13:00:00+00:00,1141.0,0.0,1628.0,521.0,598.0,601.0,4489.0
2024-02-16 14:00:00+00:00,1438.0,0.0,1385.0,518.0,598.0,683.0,4622.0
2024-02-16 15:00:00+00:00,878.0,0.0,1668.0,515.0,598.0,627.0,4286.0
2024-02-16 16:00:00+00:00,487.0,0.0,1889.0,613.0,598.0,726.0,4313.0
2024-02-16 17:00:00+00:00,908.0,0.0,1818.0,617.0,598.0,642.0,4583.0
2024-02-16 18:00:00+00:00,1524.0,0.0,1272.0,617.0,598.0,577.0,4588.0
2024-02-16 19:00:00+00:00,2032.0,15.0,744.0,617.0,598.0,632.0,4638.0
2024-02-16 20:00:00+00:00,1914.0,722.0,943.0,617.0,598.0,698.0,5492.0
2024-02-16 21:00:00+00:00,2021.0,946.0,1004.0,617.0,597.0,674.0,5859.0
2024-02-16 22:00:00+00:00,2103.0,1079.0,930.0,617.0,570.0,632.0,5931.0
2024-02-16 23:00:00+00:00,2502.0,1131.0,953.0,617.0,597.0,599.0,6399.0
2024-02-17 00:00:00+00:00,2658.0,1037.0,922.0,617.0,598.0,659.0,6491.0
2024-02-17 01:00:00+00:00,2650.0,1148.0,847.0,617.0,598.0,647.0,6507.0
2024-02-17 02:00:00+00:00,2684.0,858.0,856.0,617.0,598.0,653.0,6266.0
2024-02-17 03:00:00+00:00,2753.0,517.0,1201.0,617.0,598.0,421.0,6107.0
2024-02-17 04:00:00+00:00,2701.0,524.0,1316.0,617.0,598.0,372.0,6128.0
2024-02-17 05:00:00+00:00,3013.0,191.0,1361.0,617.0,598.0,539.0,6319.0
2024-02-17 06:00:00+00:00,3360.0,102.0,1524.0,617.0,598.0,678.0,6879.0
2024-02-17 07:00:00+00:00,3218.0,71.0,1683.0,617.0,598.0,733.0,6920.0
2024-02-17 08:00:00+00:00,2799.0,0.0,1721.0,617.0,590.0,733.0,6460.0
2024-02-17 09:00:00+00:00,2938.0,0.0,1732.0,617.0,424.0,734.0,6445.0
2024-02-17 10:00:00+00:00,3382.0,0.0,1793.0,617.0,417.0,734.0,6943.0
2024-02-17 11:00:00+00:00,3287.0,0.0,1879.0,617.0,417.0,734.0,6934.0
2024-02-17 12:00:00+00:00,3103.0,0.0,1897.0,617.0,417.0,734.0,6768.0
2024-02-17 13:00:00+00:00,2987.0,0.0,1808.0,617.0,417.0,734.0,6563.0
2024-02-17 14:00:00+00:00,2409.0,0.0,1826.0,617.0,585.0,696.0,6133.0
2024-02-17 15:00:00+00:00,1638.0,0.0,1876.0,407.0,598.0,725.0,5244.0
2024-02-17 16:00:00+00:00,1237.0,0.0,1907.0,279.0,595.0,487.0,4505.0
2024-02-17 17:00:00+00:00,1478.0,0.0,1832.0,577.0,541.0,165.0,4593.0
2024-02-17 18:00:00+00:00,2212.0,0.0,1343.0,382.0,596.0,329.0,4862.0
2024-02-17 19:00:00+00:00,1994.0,0.0,1779.0,382.0,598.0,395.0,5148.0
2024-02-17 20:00:00+00:00,1962.0,0.0,1890.0,523.0,598.0,251.0,5224.0
2024-02-17 21:00:00+00:00,2198.0,0.0,1931.0,543.0,598.0,254.0,5524.0
2024-02-17 22:00:00+00:00,2401.0,0.0,1892.0,614.0,597.0,196.0,5700.0
2024-02-17 23:00:00+00:00,1806.0,0.0,1917.0,324.0,582.0,479.0,5108.0
2024-02-18 00:00:00+00:00,1635.0,0.0,1915.0,347.0,597.0,530.0,5024.0
2024-02-18 01:00:00+00:00,1480.0,0.0,1915.0,379.0,590.0,477.0,4841.0
2024-02-18 02:00:00+00:00,1259.0,0.0,1871.0,368.0,579.0,534.0,4611.0
2024-02-18 03:00:00+00:00,1267.0,0.0,1778.0,322.0,539.0,653.0,4559.0
2024-02-18 04:00:00+00:00,1760.0,0.0,1305.0,295.0,589.0,733.0,4682.0
2024-02-18 05:00:00+00:00,2299.0,0.0,1245.0,295.0,598.0,733.0,5170.0
2024-02-18 06:00:00+00:00,1504.0,0.0,1204.0,301.0,598.0,733.0,4340.0
2024-02-18 07:00:00+00:00,1678.0,480.0,1065.0,347.0,598.0,733.0,4901.0
2024-02-18 08:00:00+00:00,2119.0,1122.0,848.0,36.0,587.0,729.0,5441.0
2024-02-18 09:00:00+00:00,2604.0,1792.0,370.0,0.0,398.0,439.0,5603.0
2024-02-18 10:00:00+00:00,2568.0,1991.0,4.0,0.0,321.0,596.0,5480.0
2024-02-18 11:00:00+00:00,2733.0,1957.0,0.0,0.0,588.0,648.0,5926.0
2024-02-18 12:00:00+00:00,2692.0,1821.0,0.0,0.0,598.0,684.0,5795.0
2024-02-18 13:00:00+00:00,2124.0,1438.0,10.0,0.0,598.0,630.0,4800.0
2024-02-18 14:00:00+00:00,1309.0,883.0,553.0,476.0,598.0,734.0,4553.0
2024-02-18 15:00:00+00:00,503.0,290.0,1618.0,598.0,598.0,734.0,4341.0
2024-02-18 16:00:00+00:00,658.0,84.0,1812.0,617.0,598.0,734.0,4503.0
2024-02-18 17:00:00+00:00,1025.0,47.0,1759.0,617.0,598.0,734.0,4780.0
2024-02-18 18:00:00+00:00,1093.0,180.0,1657.0,616.0,598.0,734.0,4878.0
2024-02-18 19:00:00+00:00,1360.0,195.0,1519.0,617.0,598.0,702.0,4991.0
2024-02-18 20:00:00+00:00,961.0,851.0,1628.0,617.0,598.0,711.0,5366.0
2024-02-18 21:00:00+00:00,1028.0,966.0,1561.0,617.0,598.0,733.0,5503.0
2024-02-18 22:00:00+00:00,1102.0,928.0,1167.0,617.0,598.0,734.0,5146.0
2024-02-18 23:00:00+00:00,1266.0,1121.0,422.0,311.0,590.0,670.0,4380.0
2024-02-19 00:00:00+00:00,1894.0,1124.0,224.0,23.0,415.0,637.0,4317.0
2024-02-19 01:00:00+00:00,1693.0,1132.0,239.0,0.0,576.0,615.0,4255.0
2024-02-19 02:00:00+00:00,1588.0,1437.0,223.0,0.0,240.0,457.0,3945.0
2024-02-19 03:00:00+00:00,1237.0,1802.0,307.0,0.0,5.0,218.0,3569.0
2024-02-19 04:00:00+00:00,629.0,2114.0,152.0,0.0,26.0,537.0,3458.0
2024-02-19 05:00:00+00:00,0.0,2319.0,898.0,97.0,575.0,731.0,4620.0
2024-02-19 06:00:00+00:00,0.0,2299.0,970.0,4.0,598.0,709.0,4580.0
2024-02-19 07:00:00+00:00,0.0,2280.0,403.0,0.0,598.0,729.0,4010.0
2024-02-19 08:00:00+00:00,0.0,2399.0,94.0,0.0,598.0,733.0,3824.0
2024-02-19 09:00:00+00:00,0.0,2180.0,487.0,0.0,598.0,733.0,3998.0
2024-02-19 10:00:00+00:00,0.0,2102.0,276.0,0.0,598.0,734.0,3710.0
2024-02-19 11:00:00+00:00,0.0,2026.0,651.0,0.0,598.0,734.0,4009.0
2024-02-19 12:00:00+00:00,0.0,2089.0,818.0,0.0,598.0,733.0,4238.0
2024-02-19 13:00:00+00:00,0.0,2073.0,844.0,0.0,598.0,702.0,4217.0
2024-02-19 14:00:00+00:00,0.0,2204.0,404.0,421.0,598.0,705.0,4332.0
2024-02-19 15:00:00+00:00,0.0,2216.0,389.0,472.0,598.0,733.0,4408.0
2024-02-19 16:00:00+00:00,0.0,1949.0,1037.0,64.0,581.0,679.0,4310.0
2024-02-19 17:00:00+00:00,0.0,1826.0,668.0,268.0,293.0,484.0,3539.0
2024-02-19 18:00:00+00:00,0.0,1679.0,1222.0,25.0,585.0,650.0,4161.0
2024-02-19 19:00:00+00:00,0.0,1391.0,1400.0,475.0,598.0,639.0,4503.0
2024-02-19 20:00:00+00:00,0.0,1740.0,1238.0,612.0,596.0,710.0,4896.0
2024-02-19 21:00:00+00:00,8.0,1712.0,1489.0,617.0,581.0,708.0,5115.0
2024-02-19 22:00:00+00:00,143.0,1564.0,1736.0,617.0,504.0,346.0,4910.0
2024-02-19 23:00:00+00:00,50.0,1569.0,1506.0,442.0,582.0,721.0,4870.0
2024-02-20 00:00:00+00:00,33.0,1452.0,1699.0,480.0,597.0,707.0,4968.0
2024-02-20 01:00:00+00:00,0.0,1404.0,1814.0,486.0,589.0,733.0,5026.0
2024-02-20 02:00:00+00:00,0.0,1463.0,1785.0,479.0,589.0,734.0,5050.0
2024-02-20 03:00:00+00:00,0.0,1702.0,1566.0,544.0,582.0,733.0,5127.0
2024-02-20 04:00:00+00:00,0.0,2178.0,1128.0,615.0,300.0,734.0,4955.0
2024-02-20 05:00:00+00:00,0.0,2103.0,1085.0,617.0,578.0,733.0,5116.0
2024-02-20 06:00:00+00:00,0.0,2285.0,1034.0,617.0,371.0,734.0,5041.0
2024-02-20 07:00:00+00:00,0.0,2244.0,1792.0,427.0,2.0,734.0,5199.0
2024-02-20 08:00:00+00:00,0.0,2206.0,1691.0,50.0,142.0,734.0,4823.0
2024-02-20 09:00:00+00:00,0.0,2261.0,1556.0,0.0,181.0,734.0,4732.0
2024-02-20 10:00:00+00:00,0.0,2127.0,1464.0,292.0,0.0,734.0,4617.0
2024-02-20 11:00:00+00:00,0.0,2218.0,997.0,30.0,140.0,734.0,4119.0
2024-02-20 12:00:00+00:00,0.0,2183.0,162.0,0.0,269.0,734.0,3348.0
2024-02-20 13:00:00+00:00,0.0,2110.0,638.0,0.0,574.0,734.0,4056.0
2024-02-20 14:00:00+00:00,0.0,2056.0,1423.0,161.0,598.0,734.0,4972.0
2024-02-20 15:00:00+00:00,0.0,2162.0,1230.0,547.0,598.0,734.0,5271.0
2024-02-20 16:00:00+00:00,0.0,2244.0,1012.0,617.0,598.0,734.0,5205.0
2024-02-20 17:00:00+00:00,0.0,2178.0,1397.0,617.0,598.0,734.0,5524.0
2024-02-20 18:00:00+00:00,0.0,2288.0,1651.0,617.0,598.0,734.0,5888.0
2024-02-20 19:00:00+00:00,0.0,2137.0,1020.0,617.0,598.0,734.0,5106.0
2024-02-20 20:00:00+00:00,637.0,2099.0,1195.0,617.0,598.0,734.0,5880.0
2024-02-20 21:00:00+00:00,1403.0,2110.0,1239.0,617.0,598.0,734.0,6701.0
2024-02-20 22:00:00+00:00,1833.0,2199.0,980.0,617.0,598.0,734.0,6961.0
2024-02-20 23:00:00+00:00,2099.0,2153.0,947.0,617.0,598.0,734.0,7148.0
2024-02-21 00:00:00+00:00,2036.0,2086.0,913.0,617.0,598.0,734.0,6984.0
2024-02-21 01:00:00+00:00,1846.0,1831.0,783.0,617.0,598.0,727.0,6402.0
2024-02-21 02:00:00+00:00,1883.0,1737.0,598.0,617.0,598.0,734.0,6167.0
2024-02-21 03:00:00+00:00,1615.0,1776.0,548.0,617.0,598.0,734.0,5888.0
2024-02-21 04:00:00+00:00,1724.0,2219.0,693.0,617.0,598.0,734.0,6585.0
2024-02-21 05:00:00+00:00,1799.0,1720.0,740.0,617.0,598.0,700.0,6174.0
2024-02-21 06:00:00+00:00,1178.0,1442.0,863.0,617.0,590.0,731.0,5421.0
2024-02-21 07:00:00+00:00,254.0,1402.0,1549.0,539.0,423.0,707.0,4874.0
2024-02-21 08:00:00+00:00,138.0,1281.0,1339.0,548.0,216.0,687.0,4209.0
2024-02-21 09:00:00+00:00,0.0,1523.0,1506.0,553.0,7.0,684.0,4273.0
2024-02-21 10:00:00+00:00,0.0,1516.0,1400.0,553.0,0.0,732.0,4201.0
2024-02-21 11:00:00+00:00,31.0,1408.0,1525.0,367.0,0.0,728.0,4059.0
2024-02-21 12:00:00+00:00,29.0,1317.0,1667.0,201.0,3.0,734.0,3951.0
2024-02-21 13:00:00+00:00,0.0,1159.0,1689.0,515.0,195.0,698.0,4256.0
2024-02-21 14:00:00+00:00,0.0,893.0,1575.0,555.0,415.0,696.0,4134.0
2024-02-21 15:00:00+00:00,0.0,873.0,1297.0,615.0,590.0,699.0,4074.0
2024-02-21 16:00:00+00:00,0.0,895.0,1416.0,200.0,597.0,698.0,3806.0
2024-02-21 17:00:00+00:00,0.0,728.0,1311.0,131.0,598.0,674.0,3442.0
2024-02-21 18:00:00+00:00,0.0,498.0,1278.0,471.0,598.0,704.0,3549.0
2024-02-21 19:00:00+00:00,0.0,314.0,1139.0,455.0,598.0,734.0,3240.0
2024-02-21 20:00:00+00:00,110.0,693.0,1029.0,296.0,598.0,712.0,3438.0
2024-02-21 21:00:00+00:00,400.0,934.0,918.0,521.0,598.0,733.0,4104.0
2024-02-21 22:00:00+00:00,1230.0,1036.0,569.0,322.0,568.0,734.0,4459.0
2024-02-21 23:00:00+00:00,2003.0,1307.0,37.0,27.0,247.0,734.0,4355.0
2024-02-22 00:00:00+00:00,2063.0,1533.0,0.0,0.0,591.0,734.0,4921.0
2024-02-22 01:00:00+00:00,1936.0,1679.0,29.0,0.0,598.0,734.0,4976.0
2024-02-22 02:00:00+00:00,1936.0,1776.0,814.0,0.0,598.0,734.0,5858.0
2024-02-22 03:00:00+00:00,1850.0,1915.0,1218.0,476.0,598.0,734.0,6791.0
2024-02-22 04:00:00+00:00,851.0,2085.0,1841.0,602.0,598.0,691.0,6668.0
2024-02-22 05:00:00+00:00,212.0,2034.0,1969.0,617.0,598.0,730.0,6160.0
2024-02-22 06:00:00+00:00,512.0,1778.0,1880.0,390.0,598.0,733.0,5891.0
2024-02-22 07:00:00+00:00,725.0,1620.0,1880.0,293.0,587.0,719.0,5824.0
2024-02-22 08:00:00+00:00,898.0,1762.0,1912.0,546.0,219.0,724.0,6061.0
2024-02-22 09:00:00+00:00,1072.0,1822.0,1853.0,569.0,197.0,734.0,6247.0
2024-02-22 10:00:00+00:00,1474.0,1507.0,1270.0,569.0,197.0,734.0,5751.0
2024-02-22 11:00:00+00:00,1333.0,831.0,1684.0,570.0,197.0,734.0,5349.0
2024-02-22 12:00:00+00:00,1143.0,622.0,1869.0,572.0,197.0,720.0,5123.0
2024-02-22 13:00:00+00:00,1026.0,1004.0,1918.0,572.0,212.0,623.0,5355.0
2024-02-22 14:00:00+00:00,1026.0,644.0,1435.0,437.0,580.0,526.0,4648.0
2024-02-22 15:00:00+00:00,730.0,451.0,1598.0,349.0,598.0,565.0,4291.0
2024-02-22 16:00:00+00:00,310.0,323.0,1735.0,110.0,598.0,711.0,3787.0
2024-02-22 17:00:00+00:00,246.0,115.0,1722.0,144.0,598.0,732.0,3557.0
2024-02-22 18:00:00+00:00,818.0,70.0,1225.0,272.0,598.0,605.0,3588.0
2024-02-22 19:00:00+00:00,1414.0,0.0,1227.0,454.0,588.0,605.0,4288.0
2024-02-22 20:00:00+00:00,1487.0,0.0,1053.0,62.0,375.0,608.0,3585.0
2024-02-22 21:00:00+00:00,1687.0,0.0,956.0,0.0,305.0,534.0,3482.0
2024-02-22 22:00:00+00:00,2489.0,0.0,450.0,0.0,390.0,681.0,4010.0
2024-02-22 23:00:00+00:00,2459.0,0.0,3.0,466.0,4.0,691.0,3623.0
2024-02-23 00:00:00+00:00,2956.0,0.0,8.0,278.0,64.0,694.0,4000.0
2024-02-23 01:00:00+00:00,3023.0,0.0,178.0,577.0,0.0,664.0,4442.0
2024-02-23 02:00:00+00:00,2835.0,50.0,106.0,617.0,0.0,730.0,4338.0
2024-02-23 03:00:00+00:00,2868.0,248.0,1.0,617.0,0.0,680.0,4414.0
2024-02-23 04:00:00+00:00,2024.0,302.0,449.0,617.0,187.0,669.0,4248.0
2024-02-23 05:00:00+00:00,883.0,302.0,1261.0,575.0,292.0,728.0,4041.0
2024-02-23 06:00:00+00:00,480.0,302.0,1161.0,553.0,483.0,669.0,3648.0
2024-02-23 07:00:00+00:00,1133.0,302.0,974.0,390.0,595.0,679.0,4073.0
2024-02-23 08:00:00+00:00,1024.0,302.0,922.0,381.0,598.0,729.0,3956.0
2024-02-23 09:00:00+00:00,1571.0,302.0,942.0,381.0,598.0,734.0,4528.0
2024-02-23 10:00:00+00:00,2093.0,302.0,987.0,381.0,598.0,734.0,5095.0
2024-02-23 11:00:00+00:00,2482.0,275.0,1072.0,381.0,598.0,734.0,5542.0
2024-02-23 12:00:00+00:00,2567.0,106.0,1129.0,381.0,598.0,734.0,5515.0
2024-02-23 13:00:00+00:00,2628.0,2.0,1087.0,381.0,598.0,734.0,5430.0
2024-02-23 14:00:00+00:00,2527.0,2.0,1132.0,381.0,598.0,734.0,5374.0
2024-02-23 15:00:00+00:00,2011.0,0.0,1199.0,381.0,598.0,734.0,4923.0
2024-02-23 16:00:00+00:00,1203.0,0.0,1907.0,381.0,598.0,734.0,4823.0
2024-02-23 17:00:00+00:00,1516.0,0.0,1775.0,381.0,598.0,734.0,5004.0
2024-02-23 18:00:00+00:00,1984.0,0.0,1675.0,381.0,598.0,734.0,5372.0
2024-02-23 19:00:00+00:00,1896.0,0.0,1648.0,381.0,598.0,734.0,5257.0
2024-02-23 20:00:00+00:00,1626.0,10.0,1838.0,388.0,598.0,734.0,5194.0
2024-02-23 21:00:00+00:00,1520.0,135.0,1790.0,408.0,598.0,712.0,5163.0
2024-02-23 22:00:00+00:00,2110.0,0.0,1884.0,424.0,598.0,701.0,5717.0
2024-02-23 23:00:00+00:00,3323.0,0.0,1746.0,451.0,598.0,732.0,6850.0
2024-02-24 00:00:00+00:00,3840.0,0.0,1620.0,460.0,598.0,734.0,7252.0
2024-02-24 01:00:00+00:00,3999.0,0.0,1703.0,467.0,598.0,733.0,7500.0
2024-02-24 02:00:00+00:00,3544.0,0.0,2023.0,472.0,598.0,734.0,7371.0
2024-02-24 03:00:00+00:00,3358.0,0.0,1971.0,470.0,598.0,684.0,7081.0
2024-02-24 04:00:00+00:00,3213.0,0.0,1834.0,468.0,598.0,732.0,6845.0
2024-02-24 05:00:00+00:00,2891.0,0.0,1947.0,468.0,598.0,710.0,6614.0
2024-02-24 06:00:00+00:00,2411.0,0.0,1916.0,468.0,598.0,732.0,6125.0
2024-02-24 07:00:00+00:00,1978.0,0.0,1901.0,469.0,598.0,705.0,5651.0
2024-02-24 08:00:00+00:00,1950.0,0.0,1880.0,473.0,598.0,731.0,5632.0
2024-02-24 09:00:00+00:00,2377.0,0.0,1300.0,468.0,598.0,733.0,5476.0
2024-02-24 10:00:00+00:00,2778.0,0.0,1197.0,484.0,598.0,734.0,5791.0
2024-02-24 11:00:00+00:00,3236.0,0.0,1216.0,473.0,598.0,667.0,6190.0
2024-02-24 12:00:00+00:00,2951.0,0.0,1221.0,466.0,598.0,667.0,5903.0
2024-02-24 13:00:00+00:00,2529.0,0.0,1186.0,464.0,598.0,731.0,5508.0
2024-02-24 14:00:00+00:00,2060.0,0.0,1307.0,471.0,598.0,687.0,5123.0
2024-02-24 15:00:00+00:00,1347.0,108.0,1744.0,468.0,598.0,676.0,4941.0
2024-02-24 16:00:00+00:00,800.0,312.0,1804.0,465.0,598.0,604.0,4583.0
2024-02-24 17:00:00+00:00,1205.0,579.0,1869.0,461.0,598.0,416.0,5128.0
2024-02-24 18:00:00+00:00,1726.0,916.0,1875.0,459.0,598.0,625.0,6199.0
2024-02-24 19:00:00+00:00,2154.0,965.0,1498.0,458.0,598.0,731.0,6404.0
2024-02-24 20:00:00+00:00,1841.0,1340.0,1737.0,450.0,598.0,732.0,6698.0
2024-02-24 21:00:00+00:00,1849.0,1593.0,1860.0,442.0,598.0,733.0,7075.0
2024-02-24 22:00:00+00:00,1835.0,1613.0,1914.0,441.0,598.0,731.0,7132.0
2024-02-24 23:00:00+00:00,1610.0,1415.0,1826.0,426.0,598.0,733.0,6608.0
2024-02-25 00:00:00+00:00,1549.0,1497.0,1835.0,431.0,598.0,733.0,6643.0
2024-02-25 01:00:00+00:00,1728.0,1235.0,1816.0,437.0,598.0,718.0,6532.0
2024-02-25 02:00:00+00:00,1942.0,889.0,1877.0,444.0,598.0,728.0,6478.0
2024-02-25 03:00:00+00:00,2411.0,546.0,1912.0,450.0,598.0,734.0,6651.0
2024-02-25 04:00:00+00:00,2283.0,265.0,1882.0,457.0,598.0,734.0,6219.0
2024-02-25 05:00:00+00:00,2524.0,2.0,1926.0,460.0,598.0,734.0,6244.0
2024-02-25 06:00:00+00:00,2685.0,0.0,1982.0,461.0,581.0,691.0,6400.0
2024-02-25 07:00:00+00:00,2988.0,0.0,1837.0,463.0,229.0,640.0,6157.0
2024-02-25 08:00:00+00:00,2610.0,0.0,1922.0,467.0,233.0,647.0,5879.0
2024-02-25 09:00:00+00:00,2359.0,0.0,1761.0,477.0,233.0,652.0,5482.0
2024-02-25 10:00:00+00:00,2574.0,0.0,1659.0,486.0,235.0,648.0,5602.0
2024-02-25 11:00:00+00:00,2691.0,0.0,1266.0,485.0,245.0,554.0,5241.0
2024-02-25 12:00:00+00:00,3179.0,0.0,1271.0,485.0,260.0,513.0,5708.0
2024-02-25 13:00:00+00:00,2765.0,0.0,1200.0,489.0,585.0,441.0,5480.0
2024-02-25 14:00:00+00:00,1800.0,0.0,1561.0,496.0,598.0,457.0,4912.0
2024-02-25 15:00:00+00:00,1355.0,0.0,1869.0,504.0,598.0,528.0,4854.0
2024-02-25 16:00:00+00:00,791.0,0.0,1820.0,437.0,592.0,697.0,4337.0
2024-02-25 17:00:00+00:00,1401.0,0.0,1741.0,376.0,493.0,607.0,4618.0
2024-02-25 18:00:00+00:00,1189.0,0.0,1762.0,429.0,595.0,731.0,4706.0
2024-02-25 19:00:00+00:00,1371.0,0.0,1920.0,504.0,598.0,734.0,5127.0
2024-02-25 20:00:00+00:00,1265.0,0.0,2060.0,507.0,598.0,697.0,5127.0
2024-02-25 21:00:00+00:00,1622.0,0.0,1817.0,507.0,598.0,689.0,5233.0
2024-02-25 22:00:00+00:00,1767.0,0.0,1582.0,508.0,598.0,725.0,5180.0
2024-02-25 23:00:00+00:00,1683.0,0.0,1670.0,396.0,598.0,712.0,5059.0
2024-02-26 00:00:00+00:00,1484.0,0.0,1810.0,417.0,598.0,641.0,4950.0
2024-02-26 01:00:00+00:00,1622.0,0.0,1921.0,367.0,598.0,666.0,5174.0
2024-02-26 02:00:00+00:00,1511.0,0.0,1951.0,289.0,598.0,711.0,5060.0
2024-02-26 03:00:00+00:00,1325.0,60.0,1932.0,232.0,598.0,734.0,4881.0
2024-02-26 04:00:00+00:00,516.0,788.0,1840.0,90.0,598.0,691.0,4523.0
2024-02-26 05:00:00+00:00,316.0,903.0,1674.0,2.0,596.0,733.0,4224.0
2024-02-26 06:00:00+00:00,652.0,794.0,1006.0,0.0,598.0,734.0,3784.0
2024-02-26 07:00:00+00:00,492.0,1029.0,1149.0,0.0,598.0,734.0,4002.0
2024-02-26 08:00:00+00:00,375.0,1079.0,1394.0,0.0,597.0,682.0,4127.0
2024-02-26 09:00:00+00:00,169.0,1042.0,1333.0,0.0,594.0,651.0,3789.0
2024-02-26 10:00:00+00:00,57.0,1011.0,1614.0,0.0,597.0,663.0,3942.0
2024-02-26 11:00:00+00:00,12.0,1022.0,2014.0,0.0,597.0,732.0,4377.0
2024-02-26 12:00:00+00:00,0.0,1117.0,1910.0,0.0,588.0,696.0,4311.0
2024-02-26 13:00:00+00:00,184.0,994.0,1255.0,0.0,549.0,718.0,3700.0
2024-02-26 14:00:00+00:00,82.0,1016.0,1553.0,0.0,572.0,734.0,3957.0
2024-02-26 15:00:00+00:00,188.0,1103.0,1387.0,0.0,597.0,730.0,4005.0
2024-02-26 16:00:00+00:00,395.0,1062.0,986.0,0.0,597.0,734.0,3774.0
2024-02-26 17:00:00+00:00,386.0,1145.0,974.0,0.0,597.0,733.0,3835.0
2024-02-26 18:00:00+00:00,641.0,1099.0,998.0,0.0,598.0,715.0,4051.0
2024-02-26 19:00:00+00:00,573.0,1047.0,1353.0,0.0,598.0,733.0,4304.0
2024-02-26 20:00:00+00:00,598.0,1134.0,1515.0,0.0,598.0,734.0,4579.0
2024-02-26 21:00:00+00:00,397.0,1303.0,1714.0,0.0,598.0,734.0,4746.0
2024-02-26 22:00:00+00:00,456.0,1331.0,1715.0,77.0,598.0,709.0,4886.0
2024-02-26 23:00:00+00:00,738.0,1422.0,1428.0,175.0,597.0,715.0,5075.0
2024-02-27 00:00:00+00:00,816.0,1402.0,1513.0,242.0,594.0,724.0,5291.0
2024-02-27 01:00:00+00:00,1004.0,1237.0,1548.0,264.0,597.0,733.0,5383.0
2024-02-27 02:00:00+00:00,960.0,1208.0,1627.0,251.0,597.0,734.0,5377.0
2024-02-27 03:00:00+00:00,548.0,1601.0,1621.0,202.0,591.0,727.0,5290.0
2024-02-27 04:00:00+00:00,249.0,1728.0,1700.0,75.0,598.0,734.0,5084.0
2024-02-27 05:00:00+00:00,165.0,1131.0,1603.0,2.0,598.0,734.0,4233.0
2024-02-27 06:00:00+00:00,290.0,997.0,1014.0,0.0,598.0,734.0,3633.0
2024-02-27 07:00:00+00:00,274.0,1224.0,1276.0,0.0,598.0,734.0,4106.0
2024-02-27 08:00:00+00:00,283.0,1339.0,1526.0,0.0,598.0,734.0,4480.0
2024-02-27 09:00:00+00:00,222.0,1306.0,1753.0,0.0,598.0,734.0,4613.0
2024-02-27 10:00:00+00:00,217.0,1328.0,1893.0,0.0,333.0,734.0,4505.0
