,DE,LT,CZ,SK,SE,sum
2023-04-20 01:00:00+00:00,330.0,0.0,472.0,337.0,0.0,1139.0
2023-04-20 02:00:00+00:00,298.0,0.0,591.0,408.0,0.0,1297.0
2023-04-20 03:00:00+00:00,98.0,0.0,829.0,537.0,0.0,1464.0
2023-04-20 04:00:00+00:00,0.0,0.0,725.0,446.0,0.0,1171.0
2023-04-20 05:00:00+00:00,0.0,0.0,639.0,353.0,0.0,992.0
2023-04-20 06:00:00+00:00,0.0,0.0,628.0,221.0,0.0,849.0
2023-04-20 07:00:00+00:00,0.0,0.0,505.0,62.0,0.0,567.0
2023-04-20 08:00:00+00:00,145.0,0.0,570.0,39.0,0.0,754.0
2023-04-20 09:00:00+00:00,101.0,0.0,815.0,202.0,0.0,1118.0
2023-04-20 10:00:00+00:00,212.0,0.0,716.0,161.0,0.0,1089.0
2023-04-20 11:00:00+00:00,30.0,0.0,786.0,156.0,0.0,972.0
2023-04-20 12:00:00+00:00,0.0,0.0,1215.0,321.0,0.0,1536.0
2023-04-20 13:00:00+00:00,0.0,0.0,1281.0,348.0,0.0,1629.0
2023-04-20 14:00:00+00:00,0.0,0.0,857.0,294.0,0.0,1151.0
2023-04-20 15:00:00+00:00,0.0,0.0,599.0,315.0,0.0,914.0
2023-04-20 16:00:00+00:00,0.0,0.0,121.0,191.0,0.0,312.0
2023-04-20 17:00:00+00:00,0.0,0.0,469.0,486.0,0.0,955.0
2023-04-20 18:00:00+00:00,0.0,0.0,696.0,631.0,0.0,1327.0
2023-04-20 19:00:00+00:00,0.0,0.0,690.0,600.0,0.0,1290.0
2023-04-20 20:00:00+00:00,0.0,0.0,594.0,440.0,0.0,1034.0
2023-04-20 21:00:00+00:00,0.0,0.0,999.0,572.0,0.0,1571.0
2023-04-20 22:00:00+00:00,0.0,0.0,1137.0,604.0,0.0,1741.0
2023-04-20 23:00:00+00:00,0.0,0.0,1259.0,548.0,0.0,1807.0
2023-04-21 00:00:00+00:00,0.0,0.0,1256.0,535.0,0.0,1791.0
2023-04-21 01:00:00+00:00,0.0,0.0,1183.0,502.0,0.0,1685.0
2023-04-21 02:00:00+00:00,0.0,0.0,1117.0,482.0,0.0,1599.0
2023-04-21 03:00:00+00:00,0.0,0.0,1281.0,601.0,0.0,1882.0
2023-04-21 04:00:00+00:00,0.0,0.0,1035.0,495.0,0.0,1530.0
2023-04-21 05:00:00+00:00,0.0,0.0,976.0,463.0,0.0,1439.0
2023-04-21 06:00:00+00:00,2.0,0.0,716.0,262.0,0.0,980.0
2023-04-21 07:00:00+00:00,5.0,0.0,559.0,115.0,0.0,679.0
2023-04-21 08:00:00+00:00,0.0,0.0,741.0,195.0,0.0,936.0
2023-04-21 09:00:00+00:00,32.0,0.0,865.0,196.0,0.0,1093.0
2023-04-21 10:00:00+00:00,0.0,7.0,801.0,159.0,0.0,967.0
2023-04-21 11:00:00+00:00,0.0,483.0,486.0,31.0,209.0,1209.0
2023-04-21 12:00:00+00:00,0.0,359.0,514.0,81.0,65.0,1019.0
2023-04-21 13:00:00+00:00,0.0,244.0,458.0,87.0,0.0,789.0
2023-04-21 14:00:00+00:00,0.0,0.0,573.0,213.0,0.0,786.0
2023-04-21 15:00:00+00:00,0.0,0.0,505.0,193.0,0.0,698.0
2023-04-21 16:00:00+00:00,0.0,0.0,390.0,278.0,0.0,668.0
2023-04-21 17:00:00+00:00,0.0,0.0,409.0,393.0,0.0,802.0
2023-04-21 18:00:00+00:00,0.0,0.0,550.0,481.0,0.0,1031.0
2023-04-21 19:00:00+00:00,0.0,0.0,637.0,509.0,0.0,1146.0
2023-04-21 20:00:00+00:00,0.0,0.0,621.0,458.0,0.0,1079.0
2023-04-21 21:00:00+00:00,0.0,0.0,670.0,453.0,0.0,1123.0
2023-04-21 22:00:00+00:00,0.0,0.0,728.0,530.0,0.0,1258.0
2023-04-21 23:00:00+00:00,0.0,0.0,650.0,418.0,0.0,1068.0
2023-04-22 00:00:00+00:00,0.0,0.0,644.0,387.0,0.0,1031.0
2023-04-22 01:00:00+00:00,0.0,0.0,614.0,385.0,0.0,999.0
2023-04-22 02:00:00+00:00,0.0,0.0,627.0,410.0,0.0,1037.0
2023-04-22 03:00:00+00:00,0.0,0.0,520.0,362.0,0.0,882.0
2023-04-22 04:00:00+00:00,0.0,0.0,412.0,298.0,0.0,710.0
2023-04-22 05:00:00+00:00,0.0,0.0,267.0,233.0,0.0,500.0
2023-04-22 06:00:00+00:00,0.0,0.0,61.0,48.0,0.0,109.0
2023-04-22 07:00:00+00:00,0.0,91.0,126.0,58.0,0.0,275.0
2023-04-22 08:00:00+00:00,46.0,102.0,429.0,173.0,0.0,750.0
2023-04-22 09:00:00+00:00,103.0,108.0,511.0,197.0,0.0,919.0
2023-04-22 10:00:00+00:00,93.0,101.0,677.0,270.0,0.0,1141.0
2023-04-22 11:00:00+00:00,3.0,103.0,597.0,273.0,0.0,976.0
2023-04-22 12:00:00+00:00,0.0,103.0,797.0,458.0,0.0,1358.0
2023-04-22 13:00:00+00:00,0.0,104.0,535.0,264.0,0.0,903.0
2023-04-22 14:00:00+00:00,0.0,110.0,0.0,19.0,0.0,129.0
2023-04-22 15:00:00+00:00,0.0,108.0,0.0,93.0,0.0,201.0
2023-04-22 16:00:00+00:00,0.0,107.0,0.0,113.0,0.0,220.0
2023-04-22 17:00:00+00:00,0.0,75.0,0.0,262.0,0.0,337.0
2023-04-22 18:00:00+00:00,0.0,0.0,344.0,410.0,0.0,754.0
2023-04-22 19:00:00+00:00,0.0,0.0,523.0,518.0,0.0,1041.0
2023-04-22 20:00:00+00:00,5.0,0.0,689.0,505.0,0.0,1199.0
2023-04-22 21:00:00+00:00,309.0,0.0,808.0,501.0,0.0,1618.0
2023-04-22 22:00:00+00:00,188.0,0.0,588.0,415.0,0.0,1191.0
2023-04-22 23:00:00+00:00,205.0,0.0,426.0,317.0,0.0,948.0
2023-04-23 00:00:00+00:00,454.0,0.0,498.0,314.0,0.0,1266.0
2023-04-23 01:00:00+00:00,665.0,0.0,467.0,299.0,0.0,1431.0
2023-04-23 02:00:00+00:00,523.0,0.0,475.0,318.0,0.0,1316.0
2023-04-23 03:00:00+00:00,888.0,0.0,528.0,327.0,0.0,1743.0
2023-04-23 04:00:00+00:00,1028.0,0.0,538.0,317.0,0.0,1883.0
2023-04-23 05:00:00+00:00,1035.0,0.0,627.0,354.0,0.0,2016.0
2023-04-23 06:00:00+00:00,875.0,0.0,486.0,265.0,0.0,1626.0
2023-04-23 07:00:00+00:00,1092.0,0.0,611.0,304.0,0.0,2007.0
2023-04-23 08:00:00+00:00,1767.0,0.0,1092.0,582.0,0.0,3441.0
2023-04-23 09:00:00+00:00,1901.0,0.0,1315.0,670.0,0.0,3886.0
2023-04-23 10:00:00+00:00,1610.0,0.0,1045.0,488.0,0.0,3143.0
2023-04-23 11:00:00+00:00,488.0,329.0,606.0,206.0,177.0,1806.0
2023-04-23 12:00:00+00:00,515.0,309.0,559.0,202.0,183.0,1768.0
2023-04-23 13:00:00+00:00,574.0,5.0,736.0,344.0,0.0,1659.0
2023-04-23 14:00:00+00:00,319.0,190.0,376.0,174.0,0.0,1059.0
2023-04-23 15:00:00+00:00,165.0,0.0,456.0,278.0,0.0,899.0
2023-04-23 16:00:00+00:00,11.0,0.0,250.0,203.0,0.0,464.0
2023-04-23 17:00:00+00:00,115.0,0.0,517.0,414.0,0.0,1046.0
2023-04-23 18:00:00+00:00,0.0,0.0,511.0,395.0,0.0,906.0
2023-04-23 19:00:00+00:00,0.0,0.0,351.0,273.0,0.0,624.0
2023-04-23 20:00:00+00:00,0.0,0.0,455.0,239.0,0.0,694.0
2023-04-23 21:00:00+00:00,0.0,0.0,317.0,163.0,0.0,480.0
2023-04-23 22:00:00+00:00,400.0,0.0,663.0,298.0,0.0,1361.0
2023-04-23 23:00:00+00:00,533.0,0.0,718.0,291.0,0.0,1542.0
2023-04-24 00:00:00+00:00,510.0,0.0,802.0,290.0,0.0,1602.0
2023-04-24 01:00:00+00:00,306.0,0.0,932.0,311.0,0.0,1549.0
2023-04-24 02:00:00+00:00,110.0,0.0,1016.0,401.0,0.0,1527.0
2023-04-24 03:00:00+00:00,0.0,0.0,1045.0,509.0,0.0,1554.0
2023-04-24 04:00:00+00:00,0.0,0.0,1057.0,541.0,0.0,1598.0
2023-04-24 05:00:00+00:00,0.0,0.0,1130.0,579.0,0.0,1709.0
2023-04-24 06:00:00+00:00,0.0,0.0,1105.0,605.0,0.0,1710.0
2023-04-24 07:00:00+00:00,0.0,0.0,1037.0,491.0,0.0,1528.0
2023-04-24 08:00:00+00:00,0.0,0.0,1077.0,545.0,0.0,1622.0
2023-04-24 09:00:00+00:00,0.0,0.0,1027.0,544.0,0.0,1571.0
2023-04-24 10:00:00+00:00,0.0,0.0,1035.0,595.0,0.0,1630.0
2023-04-24 11:00:00+00:00,0.0,0.0,863.0,483.0,0.0,1346.0
2023-04-24 12:00:00+00:00,0.0,0.0,775.0,414.0,0.0,1189.0
2023-04-24 13:00:00+00:00,0.0,0.0,579.0,314.0,0.0,893.0
2023-04-24 14:00:00+00:00,0.0,0.0,321.0,227.0,0.0,548.0
2023-04-24 15:00:00+00:00,0.0,0.0,308.0,223.0,0.0,531.0
2023-04-24 16:00:00+00:00,0.0,0.0,0.0,19.0,0.0,19.0
2023-04-24 17:00:00+00:00,0.0,0.0,0.0,133.0,0.0,133.0
2023-04-24 18:00:00+00:00,0.0,0.0,44.0,140.0,0.0,184.0
2023-04-24 19:00:00+00:00,0.0,0.0,117.0,84.0,0.0,201.0
2023-04-24 20:00:00+00:00,0.0,0.0,269.0,73.0,0.0,342.0
2023-04-24 21:00:00+00:00,0.0,0.0,448.0,134.0,0.0,582.0
2023-04-24 22:00:00+00:00,240.0,0.0,639.0,188.0,0.0,1067.0
2023-04-24 23:00:00+00:00,303.0,0.0,649.0,185.0,0.0,1137.0
2023-04-25 00:00:00+00:00,483.0,0.0,609.0,125.0,0.0,1217.0
2023-04-25 01:00:00+00:00,629.0,0.0,640.0,126.0,0.0,1395.0
2023-04-25 02:00:00+00:00,553.0,0.0,688.0,171.0,0.0,1412.0
2023-04-25 03:00:00+00:00,265.0,0.0,536.0,104.0,0.0,905.0
2023-04-25 04:00:00+00:00,19.0,0.0,435.0,125.0,0.0,579.0
2023-04-25 05:00:00+00:00,0.0,0.0,625.0,321.0,0.0,946.0
2023-04-25 06:00:00+00:00,5.0,0.0,554.0,238.0,0.0,797.0
2023-04-25 07:00:00+00:00,0.0,0.0,697.0,166.0,0.0,863.0
2023-04-25 08:00:00+00:00,0.0,0.0,799.0,245.0,0.0,1044.0
2023-04-25 09:00:00+00:00,0.0,0.0,604.0,110.0,0.0,714.0
2023-04-25 10:00:00+00:00,0.0,0.0,593.0,105.0,0.0,698.0
2023-04-25 11:00:00+00:00,0.0,0.0,716.0,171.0,0.0,887.0
2023-04-25 12:00:00+00:00,0.0,0.0,537.0,111.0,0.0,648.0
2023-04-25 13:00:00+00:00,0.0,0.0,651.0,170.0,0.0,821.0
2023-04-25 14:00:00+00:00,0.0,0.0,177.0,30.0,0.0,207.0
2023-04-25 15:00:00+00:00,0.0,0.0,0.0,5.0,0.0,5.0
2023-04-25 16:00:00+00:00,0.0,0.0,0.0,28.0,0.0,28.0
2023-04-25 17:00:00+00:00,0.0,0.0,0.0,226.0,0.0,226.0
2023-04-25 18:00:00+00:00,0.0,0.0,0.0,202.0,0.0,202.0
2023-04-25 19:00:00+00:00,2.0,0.0,535.0,391.0,0.0,928.0
2023-04-25 20:00:00+00:00,4.0,0.0,505.0,285.0,0.0,794.0
2023-04-25 21:00:00+00:00,91.0,0.0,642.0,325.0,0.0,1058.0
2023-04-25 22:00:00+00:00,160.0,0.0,638.0,328.0,0.0,1126.0
2023-04-25 23:00:00+00:00,240.0,0.0,635.0,261.0,0.0,1136.0
2023-04-26 00:00:00+00:00,255.0,0.0,635.0,210.0,0.0,1100.0
2023-04-26 01:00:00+00:00,207.0,0.0,661.0,198.0,0.0,1066.0
2023-04-26 02:00:00+00:00,158.0,0.0,714.0,287.0,0.0,1159.0
2023-04-26 03:00:00+00:00,91.0,0.0,760.0,375.0,0.0,1226.0
2023-04-26 04:00:00+00:00,83.0,0.0,1040.0,566.0,0.0,1689.0
2023-04-26 05:00:00+00:00,407.0,0.0,965.0,587.0,0.0,1959.0
2023-04-26 06:00:00+00:00,552.0,0.0,778.0,404.0,0.0,1734.0
2023-04-26 07:00:00+00:00,9.0,0.0,351.0,68.0,180.0,608.0
2023-04-26 08:00:00+00:00,63.0,0.0,229.0,0.0,199.0,491.0
2023-04-26 09:00:00+00:00,60.0,0.0,223.0,0.0,199.0,482.0
2023-04-26 10:00:00+00:00,22.0,0.0,370.0,11.0,199.0,602.0
2023-04-26 11:00:00+00:00,7.0,0.0,553.0,73.0,199.0,832.0
2023-04-26 12:00:00+00:00,1.0,0.0,507.0,109.0,199.0,816.0
2023-04-26 13:00:00+00:00,0.0,0.0,616.0,241.0,199.0,1056.0
2023-04-26 14:00:00+00:00,4.0,0.0,721.0,384.0,22.0,1131.0
2023-04-26 15:00:00+00:00,0.0,0.0,692.0,396.0,0.0,1088.0
2023-04-26 16:00:00+00:00,0.0,0.0,416.0,191.0,0.0,607.0
2023-04-26 17:00:00+00:00,1.0,0.0,336.0,205.0,0.0,542.0
2023-04-26 18:00:00+00:00,0.0,0.0,167.0,121.0,0.0,288.0
2023-04-26 19:00:00+00:00,210.0,0.0,384.0,214.0,0.0,808.0
2023-04-26 20:00:00+00:00,306.0,0.0,591.0,226.0,0.0,1123.0
2023-04-26 21:00:00+00:00,516.0,0.0,791.0,322.0,0.0,1629.0
2023-04-26 22:00:00+00:00,464.0,0.0,749.0,235.0,0.0,1448.0
2023-04-26 23:00:00+00:00,434.0,0.0,785.0,216.0,0.0,1435.0
2023-04-27 00:00:00+00:00,505.0,0.0,740.0,175.0,0.0,1420.0
2023-04-27 01:00:00+00:00,495.0,0.0,645.0,117.0,0.0,1257.0
2023-04-27 02:00:00+00:00,436.0,0.0,671.0,148.0,0.0,1255.0
2023-04-27 03:00:00+00:00,281.0,0.0,746.0,254.0,0.0,1281.0
2023-04-27 04:00:00+00:00,2.0,0.0,628.0,272.0,0.0,902.0
2023-04-27 05:00:00+00:00,4.0,0.0,390.0,206.0,0.0,600.0
2023-04-27 06:00:00+00:00,245.0,0.0,693.0,359.0,0.0,1297.0
2023-04-27 07:00:00+00:00,109.0,0.0,578.0,132.0,0.0,819.0
2023-04-27 08:00:00+00:00,57.0,0.0,315.0,16.0,0.0,388.0
2023-04-27 09:00:00+00:00,138.0,0.0,405.0,18.0,0.0,561.0
2023-04-27 10:00:00+00:00,35.0,0.0,624.0,83.0,0.0,742.0
2023-04-27 11:00:00+00:00,0.0,0.0,712.0,64.0,0.0,776.0
2023-04-27 12:00:00+00:00,0.0,0.0,552.0,5.0,0.0,557.0
2023-04-27 13:00:00+00:00,0.0,0.0,287.0,0.0,0.0,287.0
2023-04-27 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-27 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-27 16:00:00+00:00,0.0,0.0,70.0,29.0,0.0,99.0
2023-04-27 17:00:00+00:00,0.0,0.0,0.0,21.0,0.0,21.0
2023-04-27 18:00:00+00:00,0.0,0.0,0.0,100.0,0.0,100.0
2023-04-27 19:00:00+00:00,0.0,0.0,0.0,85.0,0.0,85.0
2023-04-27 20:00:00+00:00,0.0,0.0,97.0,113.0,0.0,210.0
2023-04-27 21:00:00+00:00,0.0,0.0,91.0,52.0,0.0,143.0
2023-04-27 22:00:00+00:00,0.0,0.0,622.0,269.0,0.0,891.0
2023-04-27 23:00:00+00:00,0.0,0.0,708.0,257.0,0.0,965.0
2023-04-28 00:00:00+00:00,81.0,0.0,778.0,252.0,0.0,1111.0
2023-04-28 01:00:00+00:00,137.0,0.0,670.0,186.0,0.0,993.0
2023-04-28 02:00:00+00:00,32.0,0.0,668.0,182.0,0.0,882.0
2023-04-28 03:00:00+00:00,0.0,0.0,760.0,249.0,0.0,1009.0
2023-04-28 04:00:00+00:00,0.0,0.0,639.0,208.0,0.0,847.0
2023-04-28 05:00:00+00:00,0.0,0.0,480.0,179.0,0.0,659.0
2023-04-28 06:00:00+00:00,66.0,0.0,646.0,198.0,0.0,910.0
2023-04-28 07:00:00+00:00,19.0,0.0,451.0,25.0,0.0,495.0
2023-04-28 08:00:00+00:00,66.0,0.0,596.0,24.0,0.0,686.0
2023-04-28 09:00:00+00:00,95.0,0.0,638.0,69.0,0.0,802.0
2023-04-28 10:00:00+00:00,130.0,0.0,554.0,49.0,0.0,733.0
2023-04-28 11:00:00+00:00,157.0,0.0,610.0,152.0,0.0,919.0
2023-04-28 12:00:00+00:00,61.0,0.0,540.0,139.0,0.0,740.0
2023-04-28 13:00:00+00:00,0.0,0.0,647.0,100.0,0.0,747.0
2023-04-28 14:00:00+00:00,0.0,0.0,412.0,55.0,0.0,467.0
2023-04-28 15:00:00+00:00,0.0,0.0,218.0,16.0,0.0,234.0
2023-04-28 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-28 17:00:00+00:00,0.0,0.0,0.0,33.0,0.0,33.0
2023-04-28 18:00:00+00:00,0.0,0.0,0.0,52.0,0.0,52.0
2023-04-28 19:00:00+00:00,0.0,0.0,107.0,111.0,0.0,218.0
2023-04-28 20:00:00+00:00,0.0,0.0,409.0,274.0,0.0,683.0
2023-04-28 21:00:00+00:00,0.0,0.0,574.0,388.0,0.0,962.0
2023-04-28 22:00:00+00:00,23.0,0.0,676.0,475.0,0.0,1174.0
2023-04-28 23:00:00+00:00,177.0,0.0,806.0,546.0,0.0,1529.0
2023-04-29 00:00:00+00:00,123.0,0.0,759.0,478.0,0.0,1360.0
2023-04-29 01:00:00+00:00,194.0,0.0,726.0,440.0,0.0,1360.0
2023-04-29 02:00:00+00:00,176.0,0.0,721.0,480.0,0.0,1377.0
2023-04-29 03:00:00+00:00,157.0,0.0,731.0,487.0,0.0,1375.0
2023-04-29 04:00:00+00:00,56.0,0.0,570.0,347.0,0.0,973.0
2023-04-29 05:00:00+00:00,0.0,0.0,347.0,144.0,0.0,491.0
2023-04-29 06:00:00+00:00,0.0,0.0,263.0,89.0,0.0,352.0
2023-04-29 07:00:00+00:00,0.0,0.0,266.0,77.0,0.0,343.0
2023-04-29 08:00:00+00:00,113.0,0.0,598.0,357.0,0.0,1068.0
2023-04-29 09:00:00+00:00,104.0,0.0,579.0,347.0,0.0,1030.0
2023-04-29 10:00:00+00:00,191.0,0.0,664.0,388.0,0.0,1243.0
2023-04-29 11:00:00+00:00,151.0,0.0,679.0,324.0,0.0,1154.0
2023-04-29 12:00:00+00:00,46.0,0.0,589.0,250.0,0.0,885.0
2023-04-29 13:00:00+00:00,0.0,0.0,512.0,157.0,0.0,669.0
2023-04-29 14:00:00+00:00,0.0,0.0,378.0,108.0,0.0,486.0
2023-04-29 15:00:00+00:00,0.0,0.0,351.0,191.0,0.0,542.0
2023-04-29 16:00:00+00:00,0.0,0.0,306.0,208.0,0.0,514.0
2023-04-29 17:00:00+00:00,0.0,0.0,89.0,142.0,0.0,231.0
2023-04-29 18:00:00+00:00,0.0,0.0,203.0,214.0,0.0,417.0
2023-04-29 19:00:00+00:00,0.0,0.0,308.0,305.0,0.0,613.0
2023-04-29 20:00:00+00:00,0.0,0.0,602.0,517.0,0.0,1119.0
2023-04-29 21:00:00+00:00,0.0,0.0,576.0,401.0,0.0,977.0
2023-04-29 22:00:00+00:00,269.0,0.0,670.0,493.0,0.0,1432.0
2023-04-29 23:00:00+00:00,486.0,0.0,647.0,477.0,0.0,1610.0
2023-04-30 00:00:00+00:00,649.0,0.0,557.0,377.0,0.0,1583.0
2023-04-30 01:00:00+00:00,675.0,0.0,482.0,280.0,0.0,1437.0
2023-04-30 02:00:00+00:00,591.0,0.0,437.0,256.0,0.0,1284.0
2023-04-30 03:00:00+00:00,623.0,0.0,477.0,265.0,0.0,1365.0
2023-04-30 04:00:00+00:00,625.0,0.0,398.0,204.0,0.0,1227.0
2023-04-30 05:00:00+00:00,549.0,0.0,379.0,149.0,0.0,1077.0
2023-04-30 06:00:00+00:00,679.0,0.0,465.0,112.0,0.0,1256.0
2023-04-30 07:00:00+00:00,989.0,0.0,652.0,214.0,0.0,1855.0
2023-04-30 08:00:00+00:00,1364.0,0.0,912.0,410.0,0.0,2686.0
2023-04-30 09:00:00+00:00,791.0,0.0,1182.0,569.0,0.0,2542.0
2023-04-30 10:00:00+00:00,937.0,6.0,915.0,407.0,20.0,2285.0
2023-04-30 11:00:00+00:00,270.0,477.0,743.0,332.0,481.0,2303.0
2023-04-30 12:00:00+00:00,120.0,478.0,615.0,294.0,577.0,2084.0
2023-04-30 13:00:00+00:00,298.0,5.0,815.0,554.0,195.0,1867.0
2023-04-30 14:00:00+00:00,578.0,0.0,742.0,473.0,0.0,1793.0
2023-04-30 15:00:00+00:00,353.0,0.0,375.0,363.0,0.0,1091.0
2023-04-30 16:00:00+00:00,169.0,0.0,291.0,362.0,0.0,822.0
2023-04-30 17:00:00+00:00,131.0,0.0,217.0,325.0,0.0,673.0
2023-04-30 18:00:00+00:00,60.0,0.0,230.0,251.0,0.0,541.0
2023-04-30 19:00:00+00:00,111.0,0.0,69.0,172.0,0.0,352.0
2023-04-30 20:00:00+00:00,2.0,0.0,38.0,178.0,0.0,218.0
2023-04-30 21:00:00+00:00,3.0,0.0,49.0,195.0,0.0,247.0
2023-04-30 22:00:00+00:00,462.0,0.0,460.0,445.0,0.0,1367.0
2023-04-30 23:00:00+00:00,289.0,0.0,241.0,227.0,0.0,757.0
2023-05-01 00:00:00+00:00,331.0,0.0,182.0,122.0,0.0,635.0
2023-05-01 01:00:00+00:00,288.0,0.0,172.0,95.0,0.0,555.0
2023-05-01 02:00:00+00:00,240.0,0.0,240.0,129.0,0.0,609.0
2023-05-01 03:00:00+00:00,421.0,0.0,353.0,196.0,0.0,970.0
2023-05-01 04:00:00+00:00,528.0,0.0,374.0,203.0,0.0,1105.0
2023-05-01 05:00:00+00:00,664.0,0.0,507.0,298.0,0.0,1469.0
2023-05-01 06:00:00+00:00,759.0,0.0,434.0,209.0,0.0,1402.0
2023-05-01 07:00:00+00:00,570.0,146.0,389.0,172.0,70.0,1347.0
2023-05-01 08:00:00+00:00,1174.0,0.0,698.0,358.0,281.0,2511.0
2023-05-01 09:00:00+00:00,1171.0,0.0,1003.0,547.0,477.0,3198.0
2023-05-01 10:00:00+00:00,1134.0,0.0,1082.0,595.0,289.0,3100.0
2023-05-01 11:00:00+00:00,1123.0,0.0,1048.0,517.0,330.0,3018.0
2023-05-01 12:00:00+00:00,990.0,0.0,952.0,462.0,363.0,2767.0
2023-05-01 13:00:00+00:00,878.0,0.0,990.0,506.0,0.0,2374.0
2023-05-01 14:00:00+00:00,739.0,0.0,953.0,532.0,0.0,2224.0
2023-05-01 15:00:00+00:00,430.0,0.0,743.0,452.0,0.0,1625.0
2023-05-01 16:00:00+00:00,296.0,0.0,649.0,436.0,0.0,1381.0
2023-05-01 17:00:00+00:00,555.0,0.0,773.0,531.0,0.0,1859.0
2023-05-01 18:00:00+00:00,501.0,0.0,817.0,632.0,0.0,1950.0
2023-05-01 19:00:00+00:00,680.0,0.0,855.0,720.0,0.0,2255.0
2023-05-01 20:00:00+00:00,415.0,0.0,963.0,823.0,0.0,2201.0
2023-05-01 21:00:00+00:00,406.0,0.0,1054.0,842.0,0.0,2302.0
2023-05-01 22:00:00+00:00,723.0,0.0,988.0,769.0,0.0,2480.0
2023-05-01 23:00:00+00:00,824.0,0.0,965.0,694.0,0.0,2483.0
2023-05-02 00:00:00+00:00,804.0,0.0,1052.0,673.0,0.0,2529.0
2023-05-02 01:00:00+00:00,590.0,0.0,990.0,581.0,0.0,2161.0
2023-05-02 02:00:00+00:00,455.0,0.0,951.0,551.0,0.0,1957.0
2023-05-02 03:00:00+00:00,304.0,0.0,1120.0,704.0,0.0,2128.0
2023-05-02 04:00:00+00:00,7.0,0.0,1302.0,826.0,0.0,2135.0
2023-05-02 05:00:00+00:00,68.0,2.0,1217.0,741.0,0.0,2028.0
2023-05-02 06:00:00+00:00,489.0,263.0,1359.0,768.0,0.0,2879.0
2023-05-02 07:00:00+00:00,557.0,0.0,1149.0,640.0,0.0,2346.0
2023-05-02 08:00:00+00:00,537.0,0.0,1197.0,656.0,0.0,2390.0
2023-05-02 09:00:00+00:00,419.0,0.0,1109.0,582.0,0.0,2110.0
2023-05-02 10:00:00+00:00,31.0,0.0,1094.0,538.0,0.0,1663.0
2023-05-02 11:00:00+00:00,0.0,0.0,1190.0,522.0,0.0,1712.0
2023-05-02 12:00:00+00:00,0.0,0.0,1145.0,513.0,0.0,1658.0
2023-05-02 13:00:00+00:00,0.0,0.0,1227.0,503.0,0.0,1730.0
2023-05-02 14:00:00+00:00,0.0,0.0,1267.0,556.0,0.0,1823.0
2023-05-02 15:00:00+00:00,0.0,0.0,1049.0,566.0,0.0,1615.0
2023-05-02 16:00:00+00:00,0.0,0.0,798.0,451.0,0.0,1249.0
2023-05-02 17:00:00+00:00,0.0,0.0,570.0,379.0,0.0,949.0
2023-05-02 18:00:00+00:00,0.0,0.0,663.0,432.0,0.0,1095.0
2023-05-02 19:00:00+00:00,146.0,0.0,698.0,440.0,0.0,1284.0
2023-05-02 20:00:00+00:00,4.0,0.0,613.0,346.0,0.0,963.0
2023-05-02 21:00:00+00:00,0.0,0.0,697.0,387.0,0.0,1084.0
2023-05-02 22:00:00+00:00,122.0,0.0,731.0,432.0,0.0,1285.0
2023-05-02 23:00:00+00:00,208.0,0.0,561.0,328.0,0.0,1097.0
2023-05-03 00:00:00+00:00,382.0,0.0,420.0,247.0,0.0,1049.0
2023-05-03 01:00:00+00:00,469.0,0.0,432.0,281.0,0.0,1182.0
2023-05-03 02:00:00+00:00,456.0,0.0,491.0,311.0,0.0,1258.0
2023-05-03 03:00:00+00:00,382.0,0.0,784.0,492.0,0.0,1658.0
2023-05-03 04:00:00+00:00,591.0,0.0,1270.0,673.0,0.0,2534.0
2023-05-03 05:00:00+00:00,822.0,0.0,1607.0,820.0,0.0,3249.0
2023-05-03 06:00:00+00:00,1019.0,0.0,1355.0,701.0,0.0,3075.0
2023-05-03 07:00:00+00:00,593.0,0.0,1207.0,576.0,0.0,2376.0
2023-05-03 08:00:00+00:00,70.0,0.0,937.0,412.0,0.0,1419.0
2023-05-03 09:00:00+00:00,0.0,0.0,1020.0,350.0,0.0,1370.0
2023-05-03 10:00:00+00:00,0.0,0.0,1207.0,442.0,0.0,1649.0
2023-05-03 11:00:00+00:00,0.0,0.0,1149.0,428.0,0.0,1577.0
2023-05-03 12:00:00+00:00,0.0,0.0,1289.0,528.0,0.0,1817.0
2023-05-03 13:00:00+00:00,0.0,0.0,1443.0,604.0,0.0,2047.0
2023-05-03 14:00:00+00:00,0.0,0.0,1305.0,564.0,0.0,1869.0
2023-05-03 15:00:00+00:00,0.0,0.0,929.0,413.0,0.0,1342.0
2023-05-03 16:00:00+00:00,2.0,0.0,656.0,353.0,0.0,1011.0
2023-05-03 17:00:00+00:00,152.0,0.0,797.0,423.0,0.0,1372.0
2023-05-03 18:00:00+00:00,118.0,0.0,751.0,391.0,0.0,1260.0
2023-05-03 19:00:00+00:00,0.0,0.0,596.0,331.0,0.0,927.0
2023-05-03 20:00:00+00:00,0.0,0.0,509.0,323.0,0.0,832.0
2023-05-03 21:00:00+00:00,0.0,0.0,541.0,357.0,0.0,898.0
2023-05-03 22:00:00+00:00,14.0,0.0,659.0,378.0,0.0,1051.0
