,FI,LV,RU,sum
2023-06-16 13:00:00+00:00,0.0,418.0,239.0,657.0
2023-06-16 14:00:00+00:00,0.0,418.0,243.0,661.0
2023-06-16 15:00:00+00:00,0.0,386.0,250.0,636.0
2023-06-16 16:00:00+00:00,0.0,375.0,258.0,633.0
2023-06-16 17:00:00+00:00,0.0,366.0,272.0,638.0
2023-06-16 18:00:00+00:00,0.0,476.0,293.0,769.0
2023-06-16 19:00:00+00:00,0.0,479.0,332.0,811.0
2023-06-16 20:00:00+00:00,0.0,437.0,381.0,818.0
2023-06-16 21:00:00+00:00,0.0,458.0,416.0,874.0
2023-06-16 22:00:00+00:00,0.0,424.0,401.0,825.0
2023-06-16 23:00:00+00:00,0.0,386.0,366.0,752.0
2023-06-17 00:00:00+00:00,0.0,397.0,352.0,749.0
2023-06-17 01:00:00+00:00,0.0,409.0,364.0,773.0
2023-06-17 02:00:00+00:00,0.0,373.0,326.0,699.0
2023-06-17 03:00:00+00:00,0.0,386.0,290.0,676.0
2023-06-17 04:00:00+00:00,0.0,453.0,264.0,717.0
2023-06-17 05:00:00+00:00,0.0,496.0,270.0,766.0
2023-06-17 06:00:00+00:00,0.0,452.0,230.0,682.0
2023-06-17 07:00:00+00:00,0.0,466.0,227.0,693.0
2023-06-17 08:00:00+00:00,0.0,485.0,251.0,736.0
2023-06-17 09:00:00+00:00,0.0,469.0,244.0,713.0
2023-06-17 10:00:00+00:00,0.0,463.0,247.0,710.0
2023-06-17 11:00:00+00:00,0.0,441.0,211.0,652.0
2023-06-17 12:00:00+00:00,0.0,439.0,239.0,678.0
2023-06-17 13:00:00+00:00,0.0,451.0,202.0,653.0
2023-06-17 14:00:00+00:00,0.0,466.0,166.0,632.0
2023-06-17 15:00:00+00:00,0.0,472.0,173.0,645.0
2023-06-17 16:00:00+00:00,0.0,447.0,157.0,604.0
2023-06-17 17:00:00+00:00,0.0,416.0,158.0,574.0
2023-06-17 18:00:00+00:00,0.0,396.0,181.0,577.0
2023-06-17 19:00:00+00:00,0.0,420.0,175.0,595.0
2023-06-17 20:00:00+00:00,0.0,414.0,187.0,601.0
2023-06-17 21:00:00+00:00,0.0,397.0,253.0,650.0
2023-06-17 22:00:00+00:00,0.0,435.0,240.0,675.0
2023-06-17 23:00:00+00:00,0.0,435.0,264.0,699.0
2023-06-18 00:00:00+00:00,0.0,447.0,291.0,738.0
2023-06-18 01:00:00+00:00,0.0,423.0,336.0,759.0
2023-06-18 02:00:00+00:00,0.0,450.0,329.0,779.0
2023-06-18 03:00:00+00:00,0.0,492.0,287.0,779.0
2023-06-18 04:00:00+00:00,0.0,518.0,248.0,766.0
2023-06-18 05:00:00+00:00,0.0,527.0,240.0,767.0
2023-06-18 06:00:00+00:00,0.0,583.0,232.0,815.0
2023-06-18 07:00:00+00:00,0.0,603.0,271.0,874.0
2023-06-18 08:00:00+00:00,0.0,663.0,300.0,963.0
2023-06-18 09:00:00+00:00,0.0,572.0,248.0,820.0
2023-06-18 10:00:00+00:00,0.0,543.0,252.0,795.0
2023-06-18 11:00:00+00:00,0.0,550.0,248.0,798.0
2023-06-18 12:00:00+00:00,0.0,642.0,342.0,984.0
2023-06-18 13:00:00+00:00,0.0,617.0,327.0,944.0
2023-06-18 14:00:00+00:00,0.0,529.0,306.0,835.0
2023-06-18 15:00:00+00:00,0.0,502.0,214.0,716.0
2023-06-18 16:00:00+00:00,0.0,429.0,191.0,620.0
2023-06-18 17:00:00+00:00,0.0,387.0,185.0,572.0
2023-06-18 18:00:00+00:00,0.0,379.0,155.0,534.0
2023-06-18 19:00:00+00:00,0.0,382.0,179.0,561.0
2023-06-18 20:00:00+00:00,0.0,352.0,256.0,608.0
2023-06-18 21:00:00+00:00,0.0,380.0,263.0,643.0
2023-06-18 22:00:00+00:00,0.0,411.0,262.0,673.0
2023-06-18 23:00:00+00:00,0.0,407.0,278.0,685.0
2023-06-19 00:00:00+00:00,0.0,437.0,263.0,700.0
2023-06-19 01:00:00+00:00,0.0,408.0,312.0,720.0
2023-06-19 02:00:00+00:00,0.0,399.0,298.0,697.0
2023-06-19 03:00:00+00:00,0.0,426.0,225.0,651.0
2023-06-19 04:00:00+00:00,0.0,437.0,196.0,633.0
2023-06-19 05:00:00+00:00,0.0,504.0,156.0,660.0
2023-06-19 06:00:00+00:00,0.0,558.0,154.0,712.0
2023-06-19 07:00:00+00:00,0.0,524.0,168.0,692.0
2023-06-19 08:00:00+00:00,0.0,521.0,165.0,686.0
2023-06-19 09:00:00+00:00,0.0,525.0,177.0,702.0
2023-06-19 10:00:00+00:00,0.0,516.0,207.0,723.0
2023-06-19 11:00:00+00:00,0.0,510.0,201.0,711.0
2023-06-19 12:00:00+00:00,0.0,471.0,199.0,670.0
2023-06-19 13:00:00+00:00,0.0,421.0,220.0,641.0
2023-06-19 14:00:00+00:00,0.0,460.0,204.0,664.0
2023-06-19 15:00:00+00:00,0.0,419.0,214.0,633.0
2023-06-19 16:00:00+00:00,0.0,359.0,171.0,530.0
2023-06-19 17:00:00+00:00,0.0,339.0,184.0,523.0
2023-06-19 18:00:00+00:00,0.0,337.0,172.0,509.0
2023-06-19 19:00:00+00:00,0.0,352.0,187.0,539.0
2023-06-19 20:00:00+00:00,0.0,332.0,271.0,603.0
2023-06-19 21:00:00+00:00,0.0,344.0,279.0,623.0
2023-06-19 22:00:00+00:00,0.0,383.0,282.0,665.0
2023-06-19 23:00:00+00:00,0.0,390.0,297.0,687.0
2023-06-20 00:00:00+00:00,0.0,405.0,304.0,709.0
2023-06-20 01:00:00+00:00,0.0,427.0,315.0,742.0
2023-06-20 02:00:00+00:00,0.0,433.0,287.0,720.0
2023-06-20 03:00:00+00:00,0.0,378.0,257.0,635.0
2023-06-20 04:00:00+00:00,0.0,349.0,245.0,594.0
2023-06-20 05:00:00+00:00,0.0,372.0,246.0,618.0
2023-06-20 06:00:00+00:00,0.0,364.0,226.0,590.0
2023-06-20 07:00:00+00:00,0.0,335.0,204.0,539.0
2023-06-20 08:00:00+00:00,0.0,351.0,205.0,556.0
2023-06-20 09:00:00+00:00,0.0,352.0,212.0,564.0
2023-06-20 10:00:00+00:00,0.0,338.0,216.0,554.0
2023-06-20 11:00:00+00:00,0.0,331.0,203.0,534.0
2023-06-20 12:00:00+00:00,0.0,347.0,216.0,563.0
2023-06-20 13:00:00+00:00,0.0,347.0,194.0,541.0
2023-06-20 14:00:00+00:00,0.0,307.0,205.0,512.0
2023-06-20 15:00:00+00:00,0.0,300.0,209.0,509.0
2023-06-20 16:00:00+00:00,0.0,275.0,212.0,487.0
2023-06-20 17:00:00+00:00,0.0,278.0,169.0,447.0
2023-06-20 18:00:00+00:00,0.0,325.0,126.0,451.0
2023-06-20 19:00:00+00:00,0.0,359.0,129.0,488.0
2023-06-20 20:00:00+00:00,0.0,329.0,214.0,543.0
2023-06-20 21:00:00+00:00,0.0,349.0,243.0,592.0
2023-06-20 22:00:00+00:00,0.0,394.0,245.0,639.0
2023-06-20 23:00:00+00:00,0.0,437.0,235.0,672.0
2023-06-21 00:00:00+00:00,0.0,449.0,236.0,685.0
2023-06-21 01:00:00+00:00,0.0,447.0,242.0,689.0
2023-06-21 02:00:00+00:00,0.0,470.0,223.0,693.0
2023-06-21 03:00:00+00:00,0.0,443.0,184.0,627.0
2023-06-21 04:00:00+00:00,0.0,429.0,154.0,583.0
2023-06-21 05:00:00+00:00,0.0,411.0,188.0,599.0
2023-06-21 06:00:00+00:00,0.0,447.0,224.0,671.0
2023-06-21 07:00:00+00:00,0.0,429.0,225.0,654.0
2023-06-21 08:00:00+00:00,0.0,419.0,222.0,641.0
2023-06-21 09:00:00+00:00,0.0,430.0,206.0,636.0
2023-06-21 10:00:00+00:00,0.0,423.0,212.0,635.0
2023-06-21 11:00:00+00:00,0.0,407.0,186.0,593.0
2023-06-21 12:00:00+00:00,0.0,394.0,176.0,570.0
2023-06-21 13:00:00+00:00,0.0,436.0,157.0,593.0
2023-06-21 14:00:00+00:00,0.0,410.0,152.0,562.0
2023-06-21 15:00:00+00:00,0.0,377.0,133.0,510.0
2023-06-21 16:00:00+00:00,0.0,324.0,134.0,458.0
2023-06-21 17:00:00+00:00,0.0,332.0,131.0,463.0
2023-06-21 18:00:00+00:00,0.0,377.0,114.0,491.0
2023-06-21 19:00:00+00:00,0.0,366.0,104.0,470.0
2023-06-21 20:00:00+00:00,0.0,367.0,180.0,547.0
2023-06-21 21:00:00+00:00,0.0,354.0,260.0,614.0
2023-06-21 22:00:00+00:00,0.0,452.0,217.0,669.0
2023-06-21 23:00:00+00:00,0.0,466.0,217.0,683.0
2023-06-22 00:00:00+00:00,0.0,470.0,221.0,691.0
2023-06-22 01:00:00+00:00,0.0,466.0,221.0,687.0
2023-06-22 02:00:00+00:00,0.0,481.0,217.0,698.0
2023-06-22 03:00:00+00:00,0.0,441.0,213.0,654.0
2023-06-22 04:00:00+00:00,0.0,406.0,186.0,592.0
2023-06-22 05:00:00+00:00,0.0,373.0,148.0,521.0
2023-06-22 06:00:00+00:00,0.0,329.0,143.0,472.0
2023-06-22 07:00:00+00:00,0.0,295.0,138.0,433.0
2023-06-22 08:00:00+00:00,0.0,262.0,144.0,406.0
2023-06-22 09:00:00+00:00,0.0,282.0,149.0,431.0
2023-06-22 10:00:00+00:00,0.0,329.0,163.0,492.0
2023-06-22 11:00:00+00:00,0.0,364.0,124.0,488.0
2023-06-22 12:00:00+00:00,0.0,361.0,214.0,575.0
2023-06-22 13:00:00+00:00,0.0,391.0,225.0,616.0
2023-06-22 14:00:00+00:00,0.0,405.0,243.0,648.0
2023-06-22 15:00:00+00:00,0.0,422.0,275.0,697.0
2023-06-22 16:00:00+00:00,0.0,381.0,291.0,672.0
2023-06-22 17:00:00+00:00,0.0,393.0,274.0,667.0
2023-06-22 18:00:00+00:00,0.0,374.0,259.0,633.0
2023-06-22 19:00:00+00:00,0.0,378.0,260.0,638.0
2023-06-22 20:00:00+00:00,0.0,359.0,291.0,650.0
2023-06-22 21:00:00+00:00,0.0,384.0,280.0,664.0
2023-06-22 22:00:00+00:00,0.0,438.0,278.0,716.0
2023-06-22 23:00:00+00:00,0.0,440.0,266.0,706.0
2023-06-23 00:00:00+00:00,0.0,454.0,276.0,730.0
2023-06-23 01:00:00+00:00,0.0,455.0,281.0,736.0
2023-06-23 02:00:00+00:00,0.0,461.0,268.0,729.0
2023-06-23 03:00:00+00:00,0.0,479.0,245.0,724.0
2023-06-23 04:00:00+00:00,0.0,508.0,228.0,736.0
2023-06-23 05:00:00+00:00,0.0,543.0,259.0,802.0
2023-06-23 06:00:00+00:00,0.0,449.0,161.0,610.0
2023-06-23 07:00:00+00:00,0.0,424.0,144.0,568.0
2023-06-23 08:00:00+00:00,0.0,429.0,157.0,586.0
2023-06-23 09:00:00+00:00,0.0,453.0,151.0,604.0
2023-06-23 10:00:00+00:00,0.0,450.0,171.0,621.0
2023-06-23 11:00:00+00:00,0.0,434.0,159.0,593.0
2023-06-23 12:00:00+00:00,0.0,400.0,190.0,590.0
2023-06-23 13:00:00+00:00,0.0,368.0,204.0,572.0
2023-06-23 14:00:00+00:00,0.0,356.0,188.0,544.0
2023-06-23 15:00:00+00:00,0.0,344.0,178.0,522.0
2023-06-23 16:00:00+00:00,0.0,342.0,196.0,538.0
2023-06-23 17:00:00+00:00,0.0,354.0,205.0,559.0
2023-06-23 18:00:00+00:00,0.0,413.0,216.0,629.0
2023-06-23 19:00:00+00:00,0.0,434.0,222.0,656.0
2023-06-23 20:00:00+00:00,0.0,413.0,250.0,663.0
2023-06-23 21:00:00+00:00,0.0,409.0,275.0,684.0
2023-06-23 22:00:00+00:00,0.0,414.0,310.0,724.0
2023-06-23 23:00:00+00:00,0.0,412.0,321.0,733.0
2023-06-24 00:00:00+00:00,0.0,407.0,344.0,751.0
2023-06-24 01:00:00+00:00,0.0,407.0,365.0,772.0
2023-06-24 02:00:00+00:00,0.0,430.0,344.0,774.0
2023-06-24 03:00:00+00:00,0.0,445.0,324.0,769.0
2023-06-24 04:00:00+00:00,0.0,507.0,305.0,812.0
2023-06-24 05:00:00+00:00,0.0,564.0,317.0,881.0
2023-06-24 06:00:00+00:00,0.0,396.0,228.0,624.0
2023-06-24 07:00:00+00:00,0.0,416.0,239.0,655.0
2023-06-24 08:00:00+00:00,0.0,324.0,242.0,566.0
2023-06-24 09:00:00+00:00,0.0,277.0,167.0,444.0
2023-06-24 10:00:00+00:00,0.0,249.0,167.0,416.0
2023-06-24 11:00:00+00:00,0.0,314.0,267.0,581.0
2023-06-24 12:00:00+00:00,0.0,244.0,246.0,490.0
2023-06-24 13:00:00+00:00,0.0,283.0,129.0,412.0
2023-06-24 14:00:00+00:00,0.0,312.0,189.0,501.0
2023-06-24 15:00:00+00:00,0.0,459.0,296.0,755.0
2023-06-24 16:00:00+00:00,0.0,422.0,295.0,717.0
2023-06-24 17:00:00+00:00,0.0,393.0,272.0,665.0
2023-06-24 18:00:00+00:00,0.0,380.0,276.0,656.0
2023-06-24 19:00:00+00:00,0.0,392.0,284.0,676.0
2023-06-24 20:00:00+00:00,0.0,376.0,306.0,682.0
2023-06-24 21:00:00+00:00,0.0,325.0,333.0,658.0
2023-06-24 22:00:00+00:00,0.0,325.0,300.0,625.0
2023-06-24 23:00:00+00:00,0.0,304.0,272.0,576.0
2023-06-25 00:00:00+00:00,0.0,319.0,260.0,579.0
2023-06-25 01:00:00+00:00,0.0,314.0,267.0,581.0
2023-06-25 02:00:00+00:00,0.0,316.0,271.0,587.0
2023-06-25 03:00:00+00:00,0.0,345.0,254.0,599.0
2023-06-25 04:00:00+00:00,0.0,425.0,280.0,705.0
2023-06-25 05:00:00+00:00,0.0,512.0,274.0,786.0
2023-06-25 06:00:00+00:00,0.0,397.0,167.0,564.0
2023-06-25 07:00:00+00:00,0.0,359.0,176.0,535.0
2023-06-25 08:00:00+00:00,0.0,160.0,10.0,170.0
2023-06-25 09:00:00+00:00,0.0,34.0,0.0,34.0
2023-06-25 10:00:00+00:00,0.0,213.0,57.0,270.0
2023-06-25 11:00:00+00:00,0.0,327.0,166.0,493.0
2023-06-25 12:00:00+00:00,0.0,310.0,180.0,490.0
2023-06-25 13:00:00+00:00,0.0,283.0,147.0,430.0
2023-06-25 14:00:00+00:00,0.0,197.0,36.0,233.0
2023-06-25 15:00:00+00:00,0.0,345.0,194.0,539.0
2023-06-25 16:00:00+00:00,0.0,365.0,203.0,568.0
2023-06-25 17:00:00+00:00,0.0,347.0,211.0,558.0
2023-06-25 18:00:00+00:00,0.0,368.0,211.0,579.0
2023-06-25 19:00:00+00:00,0.0,251.0,127.0,378.0
2023-06-25 20:00:00+00:00,0.0,112.0,151.0,263.0
2023-06-25 21:00:00+00:00,0.0,95.0,163.0,258.0
2023-06-25 22:00:00+00:00,0.0,95.0,130.0,225.0
2023-06-25 23:00:00+00:00,0.0,229.0,204.0,433.0
2023-06-26 00:00:00+00:00,0.0,340.0,254.0,594.0
2023-06-26 01:00:00+00:00,0.0,329.0,279.0,608.0
2023-06-26 02:00:00+00:00,0.0,318.0,289.0,607.0
2023-06-26 03:00:00+00:00,0.0,296.0,266.0,562.0
2023-06-26 04:00:00+00:00,0.0,294.0,248.0,542.0
2023-06-26 05:00:00+00:00,0.0,358.0,214.0,572.0
2023-06-26 06:00:00+00:00,0.0,374.0,253.0,627.0
2023-06-26 07:00:00+00:00,0.0,373.0,278.0,651.0
2023-06-26 08:00:00+00:00,0.0,343.0,276.0,619.0
2023-06-26 09:00:00+00:00,0.0,344.0,271.0,615.0
2023-06-26 10:00:00+00:00,0.0,298.0,259.0,557.0
2023-06-26 11:00:00+00:00,0.0,298.0,251.0,549.0
2023-06-26 12:00:00+00:00,0.0,310.0,265.0,575.0
2023-06-26 13:00:00+00:00,0.0,260.0,305.0,565.0
2023-06-26 14:00:00+00:00,0.0,277.0,232.0,509.0
2023-06-26 15:00:00+00:00,0.0,247.0,230.0,477.0
2023-06-26 16:00:00+00:00,0.0,172.0,239.0,411.0
2023-06-26 17:00:00+00:00,0.0,190.0,232.0,422.0
2023-06-26 18:00:00+00:00,0.0,208.0,239.0,447.0
2023-06-26 19:00:00+00:00,0.0,222.0,263.0,485.0
2023-06-26 20:00:00+00:00,0.0,199.0,335.0,534.0
2023-06-26 21:00:00+00:00,0.0,208.0,381.0,589.0
2023-06-26 22:00:00+00:00,0.0,288.0,369.0,657.0
2023-06-26 23:00:00+00:00,0.0,296.0,346.0,642.0
2023-06-27 00:00:00+00:00,0.0,351.0,327.0,678.0
2023-06-27 01:00:00+00:00,0.0,338.0,357.0,695.0
2023-06-27 02:00:00+00:00,0.0,329.0,348.0,677.0
2023-06-27 03:00:00+00:00,0.0,336.0,305.0,641.0
2023-06-27 04:00:00+00:00,0.0,354.0,281.0,635.0
2023-06-27 05:00:00+00:00,0.0,421.0,305.0,726.0
2023-06-27 06:00:00+00:00,0.0,484.0,338.0,822.0
2023-06-27 07:00:00+00:00,0.0,459.0,391.0,850.0
2023-06-27 08:00:00+00:00,0.0,448.0,387.0,835.0
2023-06-27 09:00:00+00:00,0.0,446.0,376.0,822.0
2023-06-27 10:00:00+00:00,0.0,416.0,355.0,771.0
2023-06-27 11:00:00+00:00,0.0,413.0,383.0,796.0
2023-06-27 12:00:00+00:00,0.0,401.0,382.0,783.0
2023-06-27 13:00:00+00:00,0.0,426.0,396.0,822.0
2023-06-27 14:00:00+00:00,0.0,383.0,341.0,724.0
2023-06-27 15:00:00+00:00,0.0,387.0,373.0,760.0
2023-06-27 16:00:00+00:00,0.0,324.0,352.0,676.0
2023-06-27 17:00:00+00:00,0.0,294.0,332.0,626.0
2023-06-27 18:00:00+00:00,0.0,279.0,359.0,638.0
2023-06-27 19:00:00+00:00,0.0,277.0,389.0,666.0
2023-06-27 20:00:00+00:00,0.0,282.0,429.0,711.0
2023-06-27 21:00:00+00:00,0.0,289.0,456.0,745.0
2023-06-27 22:00:00+00:00,0.0,334.0,420.0,754.0
2023-06-27 23:00:00+00:00,0.0,329.0,423.0,752.0
2023-06-28 00:00:00+00:00,0.0,353.0,403.0,756.0
2023-06-28 01:00:00+00:00,0.0,367.0,418.0,785.0
2023-06-28 02:00:00+00:00,0.0,368.0,427.0,795.0
2023-06-28 03:00:00+00:00,0.0,379.0,365.0,744.0
2023-06-28 04:00:00+00:00,0.0,384.0,342.0,726.0
2023-06-28 05:00:00+00:00,0.0,358.0,277.0,635.0
2023-06-28 06:00:00+00:00,0.0,386.0,297.0,683.0
2023-06-28 07:00:00+00:00,0.0,472.0,412.0,884.0
2023-06-28 08:00:00+00:00,0.0,483.0,419.0,902.0
2023-06-28 09:00:00+00:00,0.0,351.0,302.0,653.0
2023-06-28 10:00:00+00:00,0.0,370.0,267.0,637.0
2023-06-28 11:00:00+00:00,0.0,360.0,271.0,631.0
2023-06-28 12:00:00+00:00,0.0,304.0,296.0,600.0
2023-06-28 13:00:00+00:00,0.0,352.0,218.0,570.0
2023-06-28 14:00:00+00:00,0.0,331.0,220.0,551.0
2023-06-28 15:00:00+00:00,0.0,376.0,308.0,684.0
2023-06-28 16:00:00+00:00,0.0,304.0,296.0,600.0
2023-06-28 17:00:00+00:00,0.0,315.0,271.0,586.0
2023-06-28 18:00:00+00:00,0.0,360.0,200.0,560.0
2023-06-28 19:00:00+00:00,0.0,220.0,147.0,367.0
2023-06-28 20:00:00+00:00,0.0,284.0,351.0,635.0
2023-06-28 21:00:00+00:00,0.0,290.0,402.0,692.0
2023-06-28 22:00:00+00:00,0.0,321.0,365.0,686.0
2023-06-28 23:00:00+00:00,0.0,374.0,367.0,741.0
2023-06-29 00:00:00+00:00,0.0,407.0,351.0,758.0
2023-06-29 01:00:00+00:00,0.0,420.0,363.0,783.0
2023-06-29 02:00:00+00:00,0.0,446.0,353.0,799.0
2023-06-29 03:00:00+00:00,0.0,383.0,287.0,670.0
2023-06-29 04:00:00+00:00,0.0,421.0,277.0,698.0
2023-06-29 05:00:00+00:00,0.0,488.0,236.0,724.0
2023-06-29 06:00:00+00:00,0.0,455.0,176.0,631.0
2023-06-29 07:00:00+00:00,0.0,420.0,192.0,612.0
2023-06-29 08:00:00+00:00,0.0,422.0,169.0,591.0
2023-06-29 09:00:00+00:00,0.0,386.0,120.0,506.0
2023-06-29 10:00:00+00:00,0.0,346.0,224.0,570.0
2023-06-29 11:00:00+00:00,0.0,347.0,156.0,503.0
2023-06-29 12:00:00+00:00,0.0,300.0,180.0,480.0
2023-06-29 13:00:00+00:00,0.0,336.0,203.0,539.0
2023-06-29 14:00:00+00:00,0.0,261.0,177.0,438.0
2023-06-29 15:00:00+00:00,0.0,272.0,205.0,477.0
2023-06-29 16:00:00+00:00,0.0,307.0,283.0,590.0
2023-06-29 17:00:00+00:00,0.0,319.0,257.0,576.0
2023-06-29 18:00:00+00:00,0.0,365.0,228.0,593.0
2023-06-29 19:00:00+00:00,0.0,336.0,303.0,639.0
2023-06-29 20:00:00+00:00,0.0,303.0,347.0,650.0
2023-06-29 21:00:00+00:00,0.0,300.0,388.0,688.0
2023-06-29 22:00:00+00:00,0.0,354.0,370.0,724.0
2023-06-29 23:00:00+00:00,0.0,390.0,352.0,742.0
2023-06-30 00:00:00+00:00,0.0,397.0,337.0,734.0
2023-06-30 01:00:00+00:00,0.0,400.0,353.0,753.0
2023-06-30 02:00:00+00:00,0.0,406.0,350.0,756.0
2023-06-30 03:00:00+00:00,0.0,415.0,302.0,717.0
2023-06-30 04:00:00+00:00,0.0,405.0,293.0,698.0
2023-06-30 05:00:00+00:00,0.0,445.0,283.0,728.0
2023-06-30 06:00:00+00:00,0.0,419.0,268.0,687.0
2023-06-30 07:00:00+00:00,0.0,403.0,269.0,672.0
2023-06-30 08:00:00+00:00,0.0,395.0,283.0,678.0
2023-06-30 09:00:00+00:00,0.0,378.0,276.0,654.0
2023-06-30 10:00:00+00:00,0.0,418.0,300.0,718.0
2023-06-30 11:00:00+00:00,0.0,417.0,311.0,728.0
2023-06-30 12:00:00+00:00,0.0,394.0,336.0,730.0
2023-06-30 13:00:00+00:00,0.0,349.0,278.0,627.0
2023-06-30 14:00:00+00:00,0.0,324.0,301.0,625.0
2023-06-30 15:00:00+00:00,0.0,315.0,318.0,633.0
2023-06-30 16:00:00+00:00,0.0,268.0,325.0,593.0
2023-06-30 17:00:00+00:00,0.0,271.0,336.0,607.0
2023-06-30 18:00:00+00:00,0.0,294.0,317.0,611.0
2023-06-30 19:00:00+00:00,0.0,325.0,292.0,617.0
2023-06-30 20:00:00+00:00,0.0,326.0,363.0,689.0
2023-06-30 21:00:00+00:00,0.0,336.0,366.0,702.0
2023-06-30 22:00:00+00:00,0.0,380.0,365.0,745.0
2023-06-30 23:00:00+00:00,0.0,367.0,396.0,763.0
2023-07-01 00:00:00+00:00,0.0,369.0,370.0,739.0
2023-07-01 01:00:00+00:00,0.0,386.0,378.0,764.0
2023-07-01 02:00:00+00:00,0.0,352.0,361.0,713.0
2023-07-01 03:00:00+00:00,0.0,386.0,379.0,765.0
2023-07-01 04:00:00+00:00,0.0,457.0,352.0,809.0
2023-07-01 05:00:00+00:00,0.0,487.0,355.0,842.0
2023-07-01 06:00:00+00:00,0.0,484.0,365.0,849.0
2023-07-01 07:00:00+00:00,0.0,477.0,363.0,840.0
2023-07-01 08:00:00+00:00,0.0,454.0,373.0,827.0
2023-07-01 09:00:00+00:00,0.0,435.0,343.0,778.0
2023-07-01 10:00:00+00:00,0.0,479.0,364.0,843.0
2023-07-01 11:00:00+00:00,0.0,409.0,300.0,709.0
2023-07-01 12:00:00+00:00,0.0,436.0,268.0,704.0
2023-07-01 13:00:00+00:00,0.0,366.0,177.0,543.0
2023-07-01 14:00:00+00:00,0.0,387.0,228.0,615.0
2023-07-01 15:00:00+00:00,0.0,420.0,282.0,702.0
2023-07-01 16:00:00+00:00,0.0,457.0,328.0,785.0
2023-07-01 17:00:00+00:00,0.0,444.0,323.0,767.0
2023-07-01 18:00:00+00:00,0.0,464.0,317.0,781.0
2023-07-01 19:00:00+00:00,0.0,459.0,332.0,791.0
2023-07-01 20:00:00+00:00,0.0,361.0,367.0,728.0
2023-07-01 21:00:00+00:00,0.0,333.0,371.0,704.0
2023-07-01 22:00:00+00:00,0.0,350.0,356.0,706.0
2023-07-01 23:00:00+00:00,0.0,339.0,338.0,677.0
2023-07-02 00:00:00+00:00,0.0,331.0,291.0,622.0
2023-07-02 01:00:00+00:00,0.0,269.0,287.0,556.0
2023-07-02 02:00:00+00:00,0.0,262.0,269.0,531.0
2023-07-02 03:00:00+00:00,0.0,262.0,233.0,495.0
2023-07-02 04:00:00+00:00,0.0,380.0,274.0,654.0
2023-07-02 05:00:00+00:00,0.0,419.0,267.0,686.0
2023-07-02 06:00:00+00:00,0.0,431.0,235.0,666.0
2023-07-02 07:00:00+00:00,0.0,459.0,264.0,723.0
2023-07-02 08:00:00+00:00,0.0,454.0,256.0,710.0
2023-07-02 09:00:00+00:00,0.0,419.0,245.0,664.0
2023-07-02 10:00:00+00:00,0.0,416.0,256.0,672.0
2023-07-02 11:00:00+00:00,0.0,397.0,211.0,608.0
2023-07-02 12:00:00+00:00,0.0,393.0,185.0,578.0
2023-07-02 13:00:00+00:00,0.0,387.0,170.0,557.0
2023-07-02 14:00:00+00:00,0.0,350.0,226.0,576.0
2023-07-02 15:00:00+00:00,0.0,268.0,203.0,471.0
2023-07-02 16:00:00+00:00,0.0,128.0,92.0,220.0
2023-07-02 17:00:00+00:00,0.0,198.0,159.0,357.0
2023-07-02 18:00:00+00:00,0.0,189.0,108.0,297.0
2023-07-02 19:00:00+00:00,0.0,136.0,138.0,274.0
2023-07-02 20:00:00+00:00,0.0,50.0,166.0,216.0
2023-07-02 21:00:00+00:00,0.0,187.0,247.0,434.0
2023-07-02 22:00:00+00:00,0.0,257.0,317.0,574.0
2023-07-02 23:00:00+00:00,0.0,290.0,339.0,629.0
2023-07-03 00:00:00+00:00,0.0,331.0,333.0,664.0
2023-07-03 01:00:00+00:00,0.0,404.0,342.0,746.0
2023-07-03 02:00:00+00:00,0.0,292.0,242.0,534.0
2023-07-03 03:00:00+00:00,0.0,268.0,245.0,513.0
2023-07-03 04:00:00+00:00,0.0,309.0,225.0,534.0
2023-07-03 05:00:00+00:00,0.0,377.0,251.0,628.0
2023-07-03 06:00:00+00:00,0.0,380.0,262.0,642.0
2023-07-03 07:00:00+00:00,0.0,352.0,220.0,572.0
2023-07-03 08:00:00+00:00,0.0,306.0,137.0,443.0
2023-07-03 09:00:00+00:00,0.0,267.0,113.0,380.0
2023-07-03 10:00:00+00:00,0.0,319.0,125.0,444.0
2023-07-03 11:00:00+00:00,0.0,308.0,92.0,400.0
2023-07-03 12:00:00+00:00,0.0,352.0,117.0,469.0
2023-07-03 13:00:00+00:00,0.0,365.0,173.0,538.0
2023-07-03 14:00:00+00:00,0.0,271.0,99.0,370.0
2023-07-03 15:00:00+00:00,0.0,261.0,79.0,340.0
2023-07-03 16:00:00+00:00,0.0,376.0,213.0,589.0
2023-07-03 17:00:00+00:00,0.0,394.0,220.0,614.0
2023-07-03 18:00:00+00:00,0.0,406.0,206.0,612.0
2023-07-03 19:00:00+00:00,0.0,415.0,207.0,622.0
2023-07-03 20:00:00+00:00,0.0,386.0,278.0,664.0
2023-07-03 21:00:00+00:00,0.0,349.0,318.0,667.0
2023-07-03 22:00:00+00:00,0.0,143.0,217.0,360.0
2023-07-03 23:00:00+00:00,0.0,246.0,252.0,498.0
2023-07-04 00:00:00+00:00,0.0,381.0,293.0,674.0
2023-07-04 01:00:00+00:00,0.0,409.0,311.0,720.0
2023-07-04 02:00:00+00:00,0.0,256.0,234.0,490.0
2023-07-04 03:00:00+00:00,0.0,368.0,263.0,631.0
