,FI,LV,RU,sum
2022-07-18 10:00:00+00:00,0.0,704.0,217.0,921.0
2022-07-18 11:00:00+00:00,0.0,661.0,195.0,856.0
2022-07-18 12:00:00+00:00,0.0,667.0,203.0,870.0
2022-07-18 13:00:00+00:00,0.0,658.0,214.0,872.0
2022-07-18 14:00:00+00:00,0.0,679.0,249.0,928.0
2022-07-18 15:00:00+00:00,0.0,646.0,255.0,901.0
2022-07-18 16:00:00+00:00,0.0,659.0,279.0,938.0
2022-07-18 17:00:00+00:00,0.0,642.0,304.0,946.0
2022-07-18 18:00:00+00:00,0.0,665.0,283.0,948.0
2022-07-18 19:00:00+00:00,0.0,643.0,300.0,943.0
2022-07-18 20:00:00+00:00,0.0,585.0,355.0,940.0
2022-07-18 21:00:00+00:00,0.0,573.0,358.0,931.0
2022-07-18 22:00:00+00:00,0.0,613.0,341.0,954.0
2022-07-18 23:00:00+00:00,0.0,626.0,313.0,939.0
2022-07-19 00:00:00+00:00,0.0,620.0,348.0,968.0
2022-07-19 01:00:00+00:00,0.0,600.0,344.0,944.0
2022-07-19 02:00:00+00:00,0.0,598.0,349.0,947.0
2022-07-19 03:00:00+00:00,0.0,620.0,328.0,948.0
2022-07-19 04:00:00+00:00,0.0,659.0,289.0,948.0
2022-07-19 05:00:00+00:00,0.0,686.0,251.0,937.0
2022-07-19 06:00:00+00:00,0.0,682.0,193.0,875.0
2022-07-19 07:00:00+00:00,0.0,537.0,0.0,537.0
2022-07-19 08:00:00+00:00,0.0,616.0,55.0,671.0
2022-07-19 09:00:00+00:00,0.0,569.0,0.0,569.0
2022-07-19 10:00:00+00:00,0.0,632.0,55.0,687.0
2022-07-19 11:00:00+00:00,0.0,665.0,120.0,785.0
2022-07-19 12:00:00+00:00,0.0,618.0,44.0,662.0
2022-07-19 13:00:00+00:00,0.0,558.0,0.0,558.0
2022-07-19 14:00:00+00:00,0.0,605.0,29.0,634.0
2022-07-19 15:00:00+00:00,0.0,675.0,142.0,817.0
2022-07-19 16:00:00+00:00,0.0,652.0,222.0,874.0
2022-07-19 17:00:00+00:00,0.0,629.0,235.0,864.0
2022-07-19 18:00:00+00:00,0.0,641.0,227.0,868.0
2022-07-19 19:00:00+00:00,0.0,606.0,229.0,835.0
2022-07-19 20:00:00+00:00,0.0,630.0,352.0,982.0
2022-07-19 21:00:00+00:00,0.0,618.0,346.0,964.0
2022-07-19 22:00:00+00:00,0.0,601.0,342.0,943.0
2022-07-19 23:00:00+00:00,0.0,602.0,331.0,933.0
2022-07-20 00:00:00+00:00,0.0,605.0,314.0,919.0
2022-07-20 01:00:00+00:00,0.0,593.0,355.0,948.0
2022-07-20 02:00:00+00:00,0.0,585.0,347.0,932.0
2022-07-20 03:00:00+00:00,0.0,622.0,295.0,917.0
2022-07-20 04:00:00+00:00,0.0,682.0,249.0,931.0
2022-07-20 05:00:00+00:00,0.0,741.0,208.0,949.0
2022-07-20 06:00:00+00:00,0.0,763.0,165.0,928.0
2022-07-20 07:00:00+00:00,0.0,778.0,188.0,966.0
2022-07-20 08:00:00+00:00,0.0,725.0,111.0,836.0
2022-07-20 09:00:00+00:00,0.0,705.0,92.0,797.0
2022-07-20 10:00:00+00:00,0.0,726.0,124.0,850.0
2022-07-20 11:00:00+00:00,0.0,657.0,66.0,723.0
2022-07-20 12:00:00+00:00,0.0,623.0,66.0,689.0
2022-07-20 13:00:00+00:00,0.0,647.0,154.0,801.0
2022-07-20 14:00:00+00:00,0.0,653.0,194.0,847.0
2022-07-20 15:00:00+00:00,0.0,642.0,191.0,833.0
2022-07-20 16:00:00+00:00,0.0,594.0,263.0,857.0
2022-07-20 17:00:00+00:00,0.0,555.0,298.0,853.0
2022-07-20 18:00:00+00:00,0.0,642.0,242.0,884.0
2022-07-20 19:00:00+00:00,0.0,616.0,248.0,864.0
2022-07-20 20:00:00+00:00,0.0,595.0,311.0,906.0
2022-07-20 21:00:00+00:00,0.0,518.0,296.0,814.0
2022-07-20 22:00:00+00:00,0.0,543.0,310.0,853.0
2022-07-20 23:00:00+00:00,0.0,513.0,300.0,813.0
2022-07-21 00:00:00+00:00,0.0,566.0,328.0,894.0
2022-07-21 01:00:00+00:00,0.0,552.0,332.0,884.0
2022-07-21 02:00:00+00:00,0.0,558.0,361.0,919.0
2022-07-21 03:00:00+00:00,0.0,559.0,281.0,840.0
2022-07-21 04:00:00+00:00,0.0,615.0,274.0,889.0
2022-07-21 05:00:00+00:00,0.0,676.0,223.0,899.0
2022-07-21 06:00:00+00:00,0.0,674.0,235.0,909.0
2022-07-21 07:00:00+00:00,0.0,535.0,130.0,665.0
2022-07-21 08:00:00+00:00,0.0,522.0,107.0,629.0
2022-07-21 09:00:00+00:00,0.0,516.0,106.0,622.0
2022-07-21 10:00:00+00:00,0.0,554.0,103.0,657.0
2022-07-21 11:00:00+00:00,0.0,561.0,121.0,682.0
2022-07-21 12:00:00+00:00,0.0,555.0,109.0,664.0
2022-07-21 13:00:00+00:00,0.0,529.0,88.0,617.0
2022-07-21 14:00:00+00:00,0.0,533.0,79.0,612.0
2022-07-21 15:00:00+00:00,0.0,522.0,92.0,614.0
2022-07-21 16:00:00+00:00,0.0,624.0,168.0,792.0
2022-07-21 17:00:00+00:00,0.0,630.0,161.0,791.0
2022-07-21 18:00:00+00:00,0.0,620.0,187.0,807.0
2022-07-21 19:00:00+00:00,0.0,636.0,191.0,827.0
2022-07-21 20:00:00+00:00,0.0,624.0,247.0,871.0
2022-07-21 21:00:00+00:00,0.0,597.0,292.0,889.0
2022-07-21 22:00:00+00:00,0.0,609.0,286.0,895.0
2022-07-21 23:00:00+00:00,0.0,614.0,308.0,922.0
2022-07-22 00:00:00+00:00,0.0,626.0,318.0,944.0
2022-07-22 01:00:00+00:00,0.0,646.0,339.0,985.0
2022-07-22 02:00:00+00:00,0.0,631.0,289.0,920.0
2022-07-22 03:00:00+00:00,0.0,623.0,266.0,889.0
2022-07-22 04:00:00+00:00,0.0,611.0,285.0,896.0
2022-07-22 05:00:00+00:00,0.0,523.0,116.0,639.0
2022-07-22 06:00:00+00:00,0.0,560.0,64.0,624.0
2022-07-22 07:00:00+00:00,0.0,571.0,56.0,627.0
2022-07-22 08:00:00+00:00,0.0,576.0,79.0,655.0
2022-07-22 09:00:00+00:00,0.0,570.0,79.0,649.0
2022-07-22 10:00:00+00:00,0.0,567.0,64.0,631.0
2022-07-22 11:00:00+00:00,0.0,549.0,61.0,610.0
2022-07-22 12:00:00+00:00,0.0,555.0,68.0,623.0
2022-07-22 13:00:00+00:00,0.0,550.0,58.0,608.0
2022-07-22 14:00:00+00:00,0.0,549.0,33.0,582.0
2022-07-22 15:00:00+00:00,0.0,513.0,49.0,562.0
2022-07-22 16:00:00+00:00,0.0,473.0,93.0,566.0
2022-07-22 17:00:00+00:00,0.0,469.0,104.0,573.0
2022-07-22 18:00:00+00:00,0.0,504.0,92.0,596.0
2022-07-22 19:00:00+00:00,0.0,591.0,144.0,735.0
2022-07-22 20:00:00+00:00,0.0,563.0,224.0,787.0
2022-07-22 21:00:00+00:00,0.0,537.0,313.0,850.0
2022-07-22 22:00:00+00:00,0.0,564.0,298.0,862.0
2022-07-22 23:00:00+00:00,0.0,586.0,294.0,880.0
2022-07-23 00:00:00+00:00,0.0,577.0,302.0,879.0
2022-07-23 01:00:00+00:00,0.0,585.0,291.0,876.0
2022-07-23 02:00:00+00:00,0.0,592.0,310.0,902.0
2022-07-23 03:00:00+00:00,0.0,616.0,276.0,892.0
2022-07-23 04:00:00+00:00,0.0,634.0,213.0,847.0
2022-07-23 05:00:00+00:00,0.0,659.0,179.0,838.0
2022-07-23 06:00:00+00:00,0.0,512.0,0.0,512.0
2022-07-23 07:00:00+00:00,0.0,514.0,0.0,514.0
2022-07-23 08:00:00+00:00,0.0,496.0,0.0,496.0
2022-07-23 09:00:00+00:00,0.0,517.0,0.0,517.0
2022-07-23 10:00:00+00:00,0.0,521.0,0.0,521.0
2022-07-23 11:00:00+00:00,0.0,531.0,0.0,531.0
2022-07-23 12:00:00+00:00,0.0,517.0,0.0,517.0
2022-07-23 13:00:00+00:00,0.0,509.0,0.0,509.0
2022-07-23 14:00:00+00:00,0.0,498.0,0.0,498.0
2022-07-23 15:00:00+00:00,0.0,487.0,0.0,487.0
2022-07-23 16:00:00+00:00,0.0,459.0,0.0,459.0
2022-07-23 17:00:00+00:00,0.0,586.0,174.0,760.0
2022-07-23 18:00:00+00:00,0.0,594.0,236.0,830.0
2022-07-23 19:00:00+00:00,0.0,600.0,255.0,855.0
2022-07-23 20:00:00+00:00,0.0,595.0,260.0,855.0
2022-07-23 21:00:00+00:00,0.0,597.0,282.0,879.0
2022-07-23 22:00:00+00:00,0.0,624.0,293.0,917.0
2022-07-23 23:00:00+00:00,0.0,609.0,333.0,942.0
2022-07-24 00:00:00+00:00,0.0,622.0,317.0,939.0
2022-07-24 01:00:00+00:00,0.0,623.0,301.0,924.0
2022-07-24 02:00:00+00:00,0.0,620.0,327.0,947.0
2022-07-24 03:00:00+00:00,0.0,618.0,314.0,932.0
2022-07-24 04:00:00+00:00,0.0,627.0,239.0,866.0
2022-07-24 05:00:00+00:00,0.0,653.0,212.0,865.0
2022-07-24 06:00:00+00:00,0.0,671.0,178.0,849.0
2022-07-24 07:00:00+00:00,0.0,561.0,6.0,567.0
2022-07-24 08:00:00+00:00,0.0,544.0,3.0,547.0
2022-07-24 09:00:00+00:00,0.0,595.0,92.0,687.0
2022-07-24 10:00:00+00:00,0.0,524.0,16.0,540.0
2022-07-24 11:00:00+00:00,0.0,495.0,11.0,506.0
2022-07-24 12:00:00+00:00,0.0,446.0,0.0,446.0
2022-07-24 13:00:00+00:00,0.0,366.0,0.0,366.0
2022-07-24 14:00:00+00:00,0.0,449.0,0.0,449.0
2022-07-24 15:00:00+00:00,0.0,615.0,145.0,760.0
2022-07-24 16:00:00+00:00,0.0,609.0,202.0,811.0
2022-07-24 17:00:00+00:00,0.0,602.0,195.0,797.0
2022-07-24 18:00:00+00:00,0.0,575.0,227.0,802.0
2022-07-24 19:00:00+00:00,0.0,615.0,204.0,819.0
2022-07-24 20:00:00+00:00,0.0,639.0,225.0,864.0
2022-07-24 21:00:00+00:00,0.0,609.0,294.0,903.0
2022-07-24 22:00:00+00:00,0.0,620.0,302.0,922.0
2022-07-24 23:00:00+00:00,0.0,620.0,300.0,920.0
2022-07-25 00:00:00+00:00,0.0,614.0,294.0,908.0
2022-07-25 01:00:00+00:00,0.0,567.0,286.0,853.0
2022-07-25 02:00:00+00:00,0.0,571.0,303.0,874.0
2022-07-25 03:00:00+00:00,0.0,610.0,295.0,905.0
2022-07-25 04:00:00+00:00,0.0,593.0,293.0,886.0
2022-07-25 05:00:00+00:00,0.0,578.0,276.0,854.0
2022-07-25 06:00:00+00:00,0.0,630.0,263.0,893.0
2022-07-25 07:00:00+00:00,0.0,678.0,177.0,855.0
2022-07-25 08:00:00+00:00,0.0,698.0,176.0,874.0
2022-07-25 09:00:00+00:00,0.0,642.0,110.0,752.0
2022-07-25 10:00:00+00:00,0.0,697.0,163.0,860.0
2022-07-25 11:00:00+00:00,0.0,677.0,184.0,861.0
2022-07-25 12:00:00+00:00,0.0,669.0,160.0,829.0
2022-07-25 13:00:00+00:00,0.0,539.0,40.0,579.0
2022-07-25 14:00:00+00:00,0.0,543.0,10.0,553.0
2022-07-25 15:00:00+00:00,0.0,544.0,13.0,557.0
2022-07-25 16:00:00+00:00,0.0,624.0,161.0,785.0
2022-07-25 17:00:00+00:00,0.0,640.0,159.0,799.0
2022-07-25 18:00:00+00:00,0.0,665.0,152.0,817.0
2022-07-25 19:00:00+00:00,0.0,655.0,182.0,837.0
2022-07-25 20:00:00+00:00,0.0,622.0,263.0,885.0
2022-07-25 21:00:00+00:00,0.0,569.0,272.0,841.0
2022-07-25 22:00:00+00:00,0.0,569.0,261.0,830.0
2022-07-25 23:00:00+00:00,0.0,600.0,291.0,891.0
2022-07-26 00:00:00+00:00,0.0,588.0,337.0,925.0
2022-07-26 01:00:00+00:00,0.0,579.0,354.0,933.0
2022-07-26 02:00:00+00:00,0.0,560.0,386.0,946.0
2022-07-26 03:00:00+00:00,0.0,601.0,275.0,876.0
2022-07-26 04:00:00+00:00,0.0,623.0,230.0,853.0
2022-07-26 05:00:00+00:00,0.0,662.0,187.0,849.0
2022-07-26 06:00:00+00:00,0.0,662.0,179.0,841.0
2022-07-26 07:00:00+00:00,0.0,574.0,49.0,623.0
2022-07-26 08:00:00+00:00,0.0,580.0,50.0,630.0
2022-07-26 09:00:00+00:00,0.0,575.0,73.0,648.0
2022-07-26 10:00:00+00:00,0.0,548.0,103.0,651.0
2022-07-26 11:00:00+00:00,0.0,538.0,96.0,634.0
2022-07-26 12:00:00+00:00,0.0,496.0,85.0,581.0
2022-07-26 13:00:00+00:00,0.0,488.0,123.0,611.0
2022-07-26 14:00:00+00:00,0.0,485.0,113.0,598.0
2022-07-26 15:00:00+00:00,0.0,488.0,120.0,608.0
2022-07-26 16:00:00+00:00,0.0,538.0,176.0,714.0
2022-07-26 17:00:00+00:00,0.0,551.0,175.0,726.0
2022-07-26 18:00:00+00:00,0.0,576.0,170.0,746.0
2022-07-26 19:00:00+00:00,0.0,560.0,192.0,752.0
2022-07-26 20:00:00+00:00,0.0,566.0,238.0,804.0
2022-07-26 21:00:00+00:00,0.0,563.0,281.0,844.0
2022-07-26 22:00:00+00:00,0.0,604.0,294.0,898.0
2022-07-26 23:00:00+00:00,0.0,614.0,311.0,925.0
2022-07-27 00:00:00+00:00,0.0,615.0,321.0,936.0
2022-07-27 01:00:00+00:00,0.0,606.0,314.0,920.0
2022-07-27 02:00:00+00:00,0.0,623.0,361.0,984.0
2022-07-27 03:00:00+00:00,0.0,614.0,318.0,932.0
2022-07-27 04:00:00+00:00,0.0,616.0,296.0,912.0
2022-07-27 05:00:00+00:00,0.0,600.0,263.0,863.0
2022-07-27 06:00:00+00:00,0.0,634.0,232.0,866.0
2022-07-27 07:00:00+00:00,0.0,642.0,250.0,892.0
2022-07-27 08:00:00+00:00,0.0,647.0,278.0,925.0
2022-07-27 09:00:00+00:00,0.0,665.0,230.0,895.0
2022-07-27 10:00:00+00:00,0.0,666.0,221.0,887.0
2022-07-27 11:00:00+00:00,0.0,622.0,224.0,846.0
2022-07-27 12:00:00+00:00,0.0,590.0,241.0,831.0
2022-07-27 13:00:00+00:00,0.0,656.0,295.0,951.0
2022-07-27 14:00:00+00:00,0.0,620.0,226.0,846.0
2022-07-27 15:00:00+00:00,0.0,626.0,269.0,895.0
2022-07-27 16:00:00+00:00,0.0,599.0,270.0,869.0
2022-07-27 17:00:00+00:00,0.0,584.0,260.0,844.0
2022-07-27 18:00:00+00:00,0.0,573.0,268.0,841.0
2022-07-27 19:00:00+00:00,0.0,550.0,314.0,864.0
2022-07-27 20:00:00+00:00,0.0,574.0,342.0,916.0
2022-07-27 21:00:00+00:00,0.0,564.0,352.0,916.0
2022-07-27 22:00:00+00:00,0.0,578.0,337.0,915.0
2022-07-27 23:00:00+00:00,0.0,583.0,350.0,933.0
2022-07-28 00:00:00+00:00,0.0,583.0,360.0,943.0
2022-07-28 01:00:00+00:00,0.0,587.0,349.0,936.0
2022-07-28 02:00:00+00:00,0.0,566.0,329.0,895.0
2022-07-28 03:00:00+00:00,0.0,539.0,343.0,882.0
2022-07-28 04:00:00+00:00,0.0,556.0,312.0,868.0
2022-07-28 05:00:00+00:00,0.0,599.0,251.0,850.0
2022-07-28 06:00:00+00:00,0.0,639.0,206.0,845.0
2022-07-28 07:00:00+00:00,0.0,624.0,217.0,841.0
2022-07-28 08:00:00+00:00,0.0,638.0,238.0,876.0
2022-07-28 09:00:00+00:00,0.0,638.0,213.0,851.0
2022-07-28 10:00:00+00:00,0.0,645.0,161.0,806.0
2022-07-28 11:00:00+00:00,0.0,627.0,155.0,782.0
2022-07-28 12:00:00+00:00,0.0,653.0,217.0,870.0
2022-07-28 13:00:00+00:00,0.0,627.0,221.0,848.0
2022-07-28 14:00:00+00:00,0.0,669.0,212.0,881.0
2022-07-28 15:00:00+00:00,0.0,664.0,228.0,892.0
2022-07-28 16:00:00+00:00,0.0,629.0,250.0,879.0
2022-07-28 17:00:00+00:00,0.0,571.0,289.0,860.0
2022-07-28 18:00:00+00:00,0.0,611.0,254.0,865.0
2022-07-28 19:00:00+00:00,0.0,604.0,285.0,889.0
2022-07-28 20:00:00+00:00,0.0,614.0,325.0,939.0
2022-07-28 21:00:00+00:00,0.0,552.0,258.0,810.0
2022-07-28 22:00:00+00:00,0.0,487.0,206.0,693.0
2022-07-28 23:00:00+00:00,0.0,495.0,217.0,712.0
2022-07-29 00:00:00+00:00,0.0,496.0,226.0,722.0
2022-07-29 01:00:00+00:00,0.0,514.0,231.0,745.0
2022-07-29 02:00:00+00:00,0.0,495.0,250.0,745.0
2022-07-29 03:00:00+00:00,0.0,502.0,192.0,694.0
2022-07-29 04:00:00+00:00,0.0,516.0,136.0,652.0
2022-07-29 05:00:00+00:00,0.0,558.0,116.0,674.0
2022-07-29 06:00:00+00:00,0.0,578.0,209.0,787.0
2022-07-29 07:00:00+00:00,0.0,645.0,231.0,876.0
2022-07-29 08:00:00+00:00,0.0,669.0,198.0,867.0
2022-07-29 09:00:00+00:00,0.0,687.0,175.0,862.0
2022-07-29 10:00:00+00:00,0.0,703.0,150.0,853.0
2022-07-29 11:00:00+00:00,0.0,703.0,178.0,881.0
2022-07-29 12:00:00+00:00,0.0,681.0,179.0,860.0
2022-07-29 13:00:00+00:00,0.0,686.0,184.0,870.0
2022-07-29 14:00:00+00:00,0.0,674.0,184.0,858.0
2022-07-29 15:00:00+00:00,0.0,657.0,193.0,850.0
2022-07-29 16:00:00+00:00,0.0,660.0,221.0,881.0
2022-07-29 17:00:00+00:00,0.0,634.0,225.0,859.0
2022-07-29 18:00:00+00:00,0.0,641.0,218.0,859.0
2022-07-29 19:00:00+00:00,0.0,695.0,187.0,882.0
2022-07-29 20:00:00+00:00,0.0,660.0,251.0,911.0
2022-07-29 21:00:00+00:00,0.0,592.0,327.0,919.0
2022-07-29 22:00:00+00:00,0.0,543.0,302.0,845.0
2022-07-29 23:00:00+00:00,0.0,527.0,344.0,871.0
2022-07-30 00:00:00+00:00,0.0,553.0,323.0,876.0
2022-07-30 01:00:00+00:00,0.0,557.0,324.0,881.0
2022-07-30 02:00:00+00:00,0.0,555.0,343.0,898.0
2022-07-30 03:00:00+00:00,0.0,562.0,315.0,877.0
2022-07-30 04:00:00+00:00,0.0,606.0,277.0,883.0
2022-07-30 05:00:00+00:00,0.0,647.0,266.0,913.0
2022-07-30 06:00:00+00:00,0.0,663.0,267.0,930.0
2022-07-30 07:00:00+00:00,0.0,653.0,300.0,953.0
2022-07-30 08:00:00+00:00,0.0,612.0,348.0,960.0
2022-07-30 09:00:00+00:00,0.0,644.0,302.0,946.0
2022-07-30 10:00:00+00:00,0.0,635.0,247.0,882.0
2022-07-30 11:00:00+00:00,0.0,612.0,256.0,868.0
2022-07-30 12:00:00+00:00,0.0,559.0,358.0,917.0
2022-07-30 13:00:00+00:00,0.0,601.0,310.0,911.0
2022-07-30 14:00:00+00:00,0.0,631.0,267.0,898.0
2022-07-30 15:00:00+00:00,0.0,577.0,231.0,808.0
2022-07-30 16:00:00+00:00,0.0,543.0,187.0,730.0
2022-07-30 17:00:00+00:00,0.0,536.0,163.0,699.0
2022-07-30 18:00:00+00:00,0.0,492.0,208.0,700.0
2022-07-30 19:00:00+00:00,0.0,490.0,209.0,699.0
2022-07-30 20:00:00+00:00,0.0,509.0,232.0,741.0
2022-07-30 21:00:00+00:00,0.0,479.0,273.0,752.0
2022-07-30 22:00:00+00:00,0.0,532.0,276.0,808.0
2022-07-30 23:00:00+00:00,0.0,535.0,261.0,796.0
2022-07-31 00:00:00+00:00,0.0,531.0,268.0,799.0
2022-07-31 01:00:00+00:00,0.0,536.0,257.0,793.0
2022-07-31 02:00:00+00:00,0.0,548.0,263.0,811.0
2022-07-31 03:00:00+00:00,0.0,532.0,259.0,791.0
2022-07-31 04:00:00+00:00,0.0,603.0,257.0,860.0
2022-07-31 05:00:00+00:00,0.0,649.0,261.0,910.0
2022-07-31 06:00:00+00:00,0.0,666.0,287.0,953.0
2022-07-31 07:00:00+00:00,0.0,676.0,260.0,936.0
2022-07-31 08:00:00+00:00,0.0,673.0,198.0,871.0
2022-07-31 09:00:00+00:00,0.0,675.0,238.0,913.0
2022-07-31 10:00:00+00:00,0.0,677.0,240.0,917.0
2022-07-31 11:00:00+00:00,0.0,683.0,259.0,942.0
2022-07-31 12:00:00+00:00,0.0,673.0,232.0,905.0
2022-07-31 13:00:00+00:00,0.0,664.0,219.0,883.0
2022-07-31 14:00:00+00:00,0.0,624.0,187.0,811.0
2022-07-31 15:00:00+00:00,0.0,555.0,179.0,734.0
2022-07-31 16:00:00+00:00,0.0,516.0,181.0,697.0
2022-07-31 17:00:00+00:00,0.0,524.0,147.0,671.0
2022-07-31 18:00:00+00:00,0.0,487.0,184.0,671.0
2022-07-31 19:00:00+00:00,0.0,468.0,217.0,685.0
2022-07-31 20:00:00+00:00,0.0,496.0,258.0,754.0
2022-07-31 21:00:00+00:00,0.0,489.0,320.0,809.0
2022-07-31 22:00:00+00:00,0.0,531.0,311.0,842.0
2022-07-31 23:00:00+00:00,0.0,549.0,303.0,852.0
2022-08-01 00:00:00+00:00,0.0,555.0,280.0,835.0
2022-08-01 01:00:00+00:00,0.0,554.0,276.0,830.0
2022-08-01 02:00:00+00:00,0.0,586.0,320.0,906.0
2022-08-01 03:00:00+00:00,0.0,589.0,284.0,873.0
2022-08-01 04:00:00+00:00,0.0,572.0,208.0,780.0
2022-08-01 05:00:00+00:00,0.0,560.0,88.0,648.0
2022-08-01 06:00:00+00:00,0.0,567.0,19.0,586.0
2022-08-01 07:00:00+00:00,0.0,570.0,21.0,591.0
2022-08-01 08:00:00+00:00,0.0,609.0,40.0,649.0
2022-08-01 09:00:00+00:00,0.0,594.0,47.0,641.0
2022-08-01 10:00:00+00:00,0.0,568.0,37.0,605.0
2022-08-01 11:00:00+00:00,0.0,574.0,43.0,617.0
2022-08-01 12:00:00+00:00,0.0,517.0,41.0,558.0
2022-08-01 13:00:00+00:00,0.0,443.0,0.0,443.0
2022-08-01 14:00:00+00:00,0.0,429.0,0.0,429.0
2022-08-01 15:00:00+00:00,0.0,479.0,31.0,510.0
2022-08-01 16:00:00+00:00,0.0,466.0,73.0,539.0
2022-08-01 17:00:00+00:00,0.0,472.0,184.0,656.0
2022-08-01 18:00:00+00:00,0.0,483.0,193.0,676.0
2022-08-01 19:00:00+00:00,0.0,491.0,199.0,690.0
2022-08-01 20:00:00+00:00,0.0,504.0,247.0,751.0
2022-08-01 21:00:00+00:00,0.0,491.0,287.0,778.0
2022-08-01 22:00:00+00:00,0.0,537.0,266.0,803.0
2022-08-01 23:00:00+00:00,0.0,539.0,277.0,816.0
2022-08-02 00:00:00+00:00,0.0,547.0,276.0,823.0
2022-08-02 01:00:00+00:00,0.0,549.0,266.0,815.0
2022-08-02 02:00:00+00:00,0.0,543.0,280.0,823.0
2022-08-02 03:00:00+00:00,0.0,527.0,229.0,756.0
2022-08-02 04:00:00+00:00,0.0,556.0,199.0,755.0
2022-08-02 05:00:00+00:00,0.0,607.0,104.0,711.0
2022-08-02 06:00:00+00:00,0.0,638.0,88.0,726.0
2022-08-02 07:00:00+00:00,0.0,643.0,140.0,783.0
2022-08-02 08:00:00+00:00,0.0,653.0,182.0,835.0
2022-08-02 09:00:00+00:00,0.0,672.0,162.0,834.0
2022-08-02 10:00:00+00:00,0.0,675.0,162.0,837.0
2022-08-02 11:00:00+00:00,0.0,718.0,179.0,897.0
2022-08-02 12:00:00+00:00,0.0,715.0,202.0,917.0
2022-08-02 13:00:00+00:00,0.0,711.0,191.0,902.0
2022-08-02 14:00:00+00:00,0.0,652.0,177.0,829.0
2022-08-02 15:00:00+00:00,0.0,607.0,137.0,744.0
2022-08-02 16:00:00+00:00,0.0,566.0,140.0,706.0
2022-08-02 17:00:00+00:00,0.0,510.0,186.0,696.0
2022-08-02 18:00:00+00:00,0.0,500.0,197.0,697.0
2022-08-02 19:00:00+00:00,0.0,519.0,195.0,714.0
2022-08-02 20:00:00+00:00,0.0,539.0,261.0,800.0
2022-08-02 21:00:00+00:00,0.0,542.0,293.0,835.0
2022-08-02 22:00:00+00:00,0.0,560.0,285.0,845.0
2022-08-02 23:00:00+00:00,0.0,565.0,257.0,822.0
2022-08-03 00:00:00+00:00,0.0,574.0,272.0,846.0
2022-08-03 01:00:00+00:00,0.0,582.0,260.0,842.0
2022-08-03 02:00:00+00:00,0.0,601.0,267.0,868.0
2022-08-03 03:00:00+00:00,0.0,599.0,242.0,841.0
2022-08-03 04:00:00+00:00,0.0,580.0,201.0,781.0
2022-08-03 05:00:00+00:00,0.0,610.0,127.0,737.0
2022-08-03 06:00:00+00:00,0.0,660.0,116.0,776.0
2022-08-03 07:00:00+00:00,0.0,693.0,134.0,827.0
2022-08-03 08:00:00+00:00,0.0,713.0,169.0,882.0
2022-08-03 09:00:00+00:00,0.0,681.0,227.0,908.0
2022-08-03 10:00:00+00:00,0.0,690.0,228.0,918.0
2022-08-03 11:00:00+00:00,0.0,663.0,245.0,908.0
2022-08-03 12:00:00+00:00,0.0,645.0,242.0,887.0
2022-08-03 13:00:00+00:00,0.0,644.0,212.0,856.0
2022-08-03 14:00:00+00:00,0.0,646.0,204.0,850.0
2022-08-03 15:00:00+00:00,0.0,611.0,192.0,803.0
2022-08-03 16:00:00+00:00,0.0,521.0,211.0,732.0
2022-08-03 17:00:00+00:00,0.0,464.0,250.0,714.0
2022-08-03 18:00:00+00:00,0.0,523.0,212.0,735.0
2022-08-03 19:00:00+00:00,0.0,531.0,233.0,764.0
2022-08-03 20:00:00+00:00,0.0,592.0,255.0,847.0
2022-08-03 21:00:00+00:00,0.0,577.0,284.0,861.0
2022-08-03 22:00:00+00:00,0.0,563.0,272.0,835.0
2022-08-03 23:00:00+00:00,0.0,567.0,289.0,856.0
2022-08-04 00:00:00+00:00,0.0,568.0,277.0,845.0
2022-08-04 01:00:00+00:00,0.0,561.0,270.0,831.0
2022-08-04 02:00:00+00:00,0.0,566.0,285.0,851.0
2022-08-04 03:00:00+00:00,0.0,568.0,243.0,811.0
2022-08-04 04:00:00+00:00,0.0,558.0,192.0,750.0
2022-08-04 05:00:00+00:00,0.0,545.0,45.0,590.0
2022-08-04 06:00:00+00:00,0.0,538.0,68.0,606.0
2022-08-04 07:00:00+00:00,0.0,559.0,72.0,631.0
2022-08-04 08:00:00+00:00,0.0,576.0,55.0,631.0
2022-08-04 09:00:00+00:00,0.0,558.0,46.0,604.0
2022-08-04 10:00:00+00:00,0.0,552.0,45.0,597.0
2022-08-04 11:00:00+00:00,0.0,551.0,75.0,626.0
2022-08-04 12:00:00+00:00,0.0,533.0,76.0,609.0
2022-08-04 13:00:00+00:00,0.0,559.0,55.0,614.0
2022-08-04 14:00:00+00:00,0.0,606.0,175.0,781.0
2022-08-04 15:00:00+00:00,0.0,565.0,144.0,709.0
2022-08-04 16:00:00+00:00,0.0,554.0,81.0,635.0
2022-08-04 17:00:00+00:00,0.0,500.0,127.0,627.0
2022-08-04 18:00:00+00:00,0.0,500.0,149.0,649.0
2022-08-04 19:00:00+00:00,0.0,561.0,119.0,680.0
2022-08-04 20:00:00+00:00,0.0,584.0,178.0,762.0
2022-08-04 21:00:00+00:00,0.0,577.0,241.0,818.0
2022-08-04 22:00:00+00:00,0.0,564.0,219.0,783.0
2022-08-04 23:00:00+00:00,0.0,572.0,257.0,829.0
2022-08-05 00:00:00+00:00,0.0,561.0,252.0,813.0
