,AT,HR,RO,RS,SK,SI,UA,sum
2023-04-22 20:15:00+00:00,0.0,,114.0,,,124.0,,238.0
2023-04-22 20:30:00+00:00,0.0,,71.0,,,132.0,,203.0
2023-04-22 20:45:00+00:00,0.0,,64.0,,,159.0,,223.0
2023-04-22 21:00:00+00:00,0.0,603.0,55.0,191.0,0.0,196.0,0.0,1045.0
2023-04-22 21:15:00+00:00,0.0,,48.0,,,203.0,,251.0
2023-04-22 21:30:00+00:00,0.0,,13.0,,,228.0,,241.0
2023-04-22 21:45:00+00:00,0.0,,27.0,,,211.0,,238.0
2023-04-22 22:00:00+00:00,0.0,689.0,32.0,244.0,0.0,237.0,0.0,1202.0
2023-04-22 22:15:00+00:00,0.0,,11.0,,,231.0,,242.0
2023-04-22 22:30:00+00:00,0.0,,7.0,,,233.0,,240.0
2023-04-22 22:45:00+00:00,0.0,,14.0,,,250.0,,264.0
2023-04-22 23:00:00+00:00,0.0,658.0,7.0,215.0,0.0,259.0,0.0,1139.0
2023-04-22 23:15:00+00:00,0.0,,2.0,,,280.0,,282.0
2023-04-22 23:30:00+00:00,0.0,,5.0,,,278.0,,283.0
2023-04-22 23:45:00+00:00,0.0,,1.0,,,281.0,,282.0
2023-04-23 00:00:00+00:00,0.0,601.0,9.0,141.0,0.0,295.0,0.0,1046.0
2023-04-23 00:15:00+00:00,0.0,,14.0,,,301.0,,315.0
2023-04-23 00:30:00+00:00,0.0,,18.0,,,300.0,,318.0
2023-04-23 00:45:00+00:00,0.0,,7.0,,,304.0,,311.0
2023-04-23 01:00:00+00:00,0.0,562.0,2.0,75.0,0.0,338.0,0.0,977.0
2023-04-23 01:15:00+00:00,0.0,,3.0,,,337.0,,340.0
2023-04-23 01:30:00+00:00,0.0,,0.0,,,338.0,,338.0
2023-04-23 01:45:00+00:00,0.0,,8.0,,,332.0,,340.0
2023-04-23 02:00:00+00:00,0.0,557.0,10.0,61.0,0.0,344.0,0.0,972.0
2023-04-23 02:15:00+00:00,0.0,,6.0,,,351.0,,357.0
2023-04-23 02:30:00+00:00,0.0,,8.0,,,343.0,,351.0
2023-04-23 02:45:00+00:00,0.0,,10.0,,,337.0,,347.0
2023-04-23 03:00:00+00:00,0.0,511.0,0.0,32.0,0.0,335.0,0.0,878.0
2023-04-23 03:15:00+00:00,0.0,,0.0,,,364.0,,364.0
2023-04-23 03:30:00+00:00,0.0,,0.0,,,359.0,,359.0
2023-04-23 03:45:00+00:00,2.0,,0.0,,,376.0,,378.0
2023-04-23 04:00:00+00:00,25.0,419.0,0.0,45.0,0.0,344.0,0.0,833.0
2023-04-23 04:15:00+00:00,4.0,,0.0,,,312.0,,316.0
2023-04-23 04:30:00+00:00,7.0,,0.0,,,332.0,,339.0
2023-04-23 04:45:00+00:00,39.0,,0.0,,,341.0,,380.0
2023-04-23 05:00:00+00:00,91.0,422.0,0.0,62.0,0.0,312.0,0.0,887.0
2023-04-23 05:15:00+00:00,55.0,,0.0,,,294.0,,349.0
2023-04-23 05:30:00+00:00,116.0,,0.0,,,309.0,,425.0
2023-04-23 05:45:00+00:00,165.0,,0.0,,,310.0,,475.0
2023-04-23 06:00:00+00:00,244.0,481.0,0.0,128.0,0.0,317.0,0.0,1170.0
2023-04-23 06:15:00+00:00,257.0,,0.0,,,293.0,,550.0
2023-04-23 06:30:00+00:00,345.0,,0.0,,,312.0,,657.0
2023-04-23 06:45:00+00:00,387.0,,0.0,,,321.0,,708.0
2023-04-23 07:00:00+00:00,484.0,553.0,0.0,170.0,0.0,379.0,0.0,1586.0
2023-04-23 07:15:00+00:00,579.0,,0.0,,,414.0,,993.0
2023-04-23 07:30:00+00:00,642.0,,0.0,,,445.0,,1087.0
2023-04-23 07:45:00+00:00,725.0,,0.0,,,480.0,,1205.0
2023-04-23 08:00:00+00:00,828.0,732.0,0.0,258.0,0.0,536.0,0.0,2354.0
2023-04-23 08:15:00+00:00,897.0,,0.0,,,573.0,,1470.0
2023-04-23 08:30:00+00:00,944.0,,0.0,,,583.0,,1527.0
2023-04-23 08:45:00+00:00,880.0,,0.0,,,542.0,,1422.0
2023-04-23 09:00:00+00:00,804.0,768.0,0.0,291.0,14.0,516.0,0.0,2393.0
2023-04-23 09:15:00+00:00,726.0,,0.0,,,531.0,,1257.0
2023-04-23 09:30:00+00:00,714.0,,0.0,,,530.0,,1244.0
2023-04-23 09:45:00+00:00,699.0,,0.0,,,523.0,,1222.0
2023-04-23 10:00:00+00:00,592.0,783.0,0.0,284.0,57.0,523.0,0.0,2239.0
2023-04-23 10:15:00+00:00,553.0,,0.0,,,534.0,,1087.0
2023-04-23 10:30:00+00:00,543.0,,0.0,,,532.0,,1075.0
2023-04-23 10:45:00+00:00,461.0,,0.0,,,500.0,,961.0
2023-04-23 11:00:00+00:00,321.0,649.0,0.0,234.0,459.0,419.0,1.0,2083.0
2023-04-23 11:15:00+00:00,303.0,,0.0,,,414.0,,717.0
2023-04-23 11:30:00+00:00,247.0,,0.0,,,401.0,,648.0
2023-04-23 11:45:00+00:00,139.0,,0.0,,,397.0,,536.0
2023-04-23 12:00:00+00:00,242.0,604.0,0.0,205.0,431.0,406.0,0.0,1888.0
2023-04-23 12:15:00+00:00,160.0,,0.0,,,370.0,,530.0
2023-04-23 12:30:00+00:00,196.0,,0.0,,,379.0,,575.0
2023-04-23 12:45:00+00:00,120.0,,0.0,,,345.0,,465.0
2023-04-23 13:00:00+00:00,63.0,612.0,0.0,220.0,91.0,354.0,0.0,1340.0
2023-04-23 13:15:00+00:00,34.0,,0.0,,,352.0,,386.0
2023-04-23 13:30:00+00:00,43.0,,0.0,,,332.0,,375.0
2023-04-23 13:45:00+00:00,8.0,,0.0,,,305.0,,313.0
2023-04-23 14:00:00+00:00,76.0,581.0,0.0,224.0,9.0,332.0,0.0,1222.0
2023-04-23 14:15:00+00:00,56.0,,0.0,,,342.0,,398.0
2023-04-23 14:30:00+00:00,9.0,,0.0,,,310.0,,319.0
2023-04-23 14:45:00+00:00,0.0,,0.0,,,291.0,,291.0
2023-04-23 15:00:00+00:00,0.0,540.0,0.0,209.0,0.0,224.0,0.0,973.0
2023-04-23 15:15:00+00:00,0.0,,0.0,,,209.0,,209.0
2023-04-23 15:30:00+00:00,0.0,,0.0,,,202.0,,202.0
2023-04-23 15:45:00+00:00,0.0,,0.0,,,185.0,,185.0
2023-04-23 16:00:00+00:00,0.0,290.0,3.0,97.0,0.0,87.0,0.0,477.0
2023-04-23 16:15:00+00:00,0.0,,37.0,,,34.0,,71.0
2023-04-23 16:30:00+00:00,0.0,,9.0,,,18.0,,27.0
2023-04-23 16:45:00+00:00,0.0,,5.0,,,13.0,,18.0
2023-04-23 17:00:00+00:00,0.0,239.0,11.0,133.0,0.0,0.0,0.0,383.0
2023-04-23 17:15:00+00:00,0.0,,19.0,,,0.0,,19.0
2023-04-23 17:30:00+00:00,0.0,,37.0,,,0.0,,37.0
2023-04-23 17:45:00+00:00,0.0,,56.0,,,0.0,,56.0
2023-04-23 18:00:00+00:00,0.0,347.0,74.0,200.0,0.0,0.0,0.0,621.0
2023-04-23 18:15:00+00:00,0.0,,31.0,,,0.0,,31.0
2023-04-23 18:30:00+00:00,0.0,,52.0,,,0.0,,52.0
2023-04-23 18:45:00+00:00,0.0,,14.0,,,0.0,,14.0
2023-04-23 19:00:00+00:00,0.0,436.0,16.0,195.0,0.0,20.0,0.0,667.0
2023-04-23 19:15:00+00:00,0.0,,13.0,,,40.0,,53.0
2023-04-23 19:30:00+00:00,0.0,,4.0,,,64.0,,68.0
2023-04-23 19:45:00+00:00,0.0,,8.0,,,72.0,,80.0
2023-04-23 20:00:00+00:00,0.0,458.0,9.0,173.0,0.0,103.0,0.0,743.0
2023-04-23 20:15:00+00:00,0.0,,7.0,,,102.0,,109.0
2023-04-23 20:30:00+00:00,0.0,,0.0,,,142.0,,142.0
2023-04-23 20:45:00+00:00,0.0,,0.0,,,175.0,,175.0
2023-04-23 21:00:00+00:00,0.0,414.0,0.0,82.0,0.0,236.0,0.0,732.0
2023-04-23 21:15:00+00:00,0.0,,0.0,,,257.0,,257.0
2023-04-23 21:30:00+00:00,0.0,,0.0,,,260.0,,260.0
2023-04-23 21:45:00+00:00,0.0,,0.0,,,268.0,,268.0
2023-04-23 22:00:00+00:00,0.0,296.0,0.0,1.0,0.0,351.0,0.0,648.0
2023-04-23 22:15:00+00:00,3.0,,0.0,,,363.0,,366.0
2023-04-23 22:30:00+00:00,6.0,,0.0,,,349.0,,355.0
2023-04-23 22:45:00+00:00,24.0,,0.0,,,360.0,,384.0
2023-04-23 23:00:00+00:00,17.0,288.0,0.0,0.0,0.0,378.0,0.0,683.0
2023-04-23 23:15:00+00:00,24.0,,0.0,,,381.0,,405.0
2023-04-23 23:30:00+00:00,59.0,,0.0,,,399.0,,458.0
2023-04-23 23:45:00+00:00,73.0,,0.0,,,405.0,,478.0
2023-04-24 00:00:00+00:00,120.0,249.0,0.0,0.0,0.0,408.0,0.0,777.0
2023-04-24 00:15:00+00:00,92.0,,0.0,,,365.0,,457.0
2023-04-24 00:30:00+00:00,135.0,,0.0,,,380.0,,515.0
2023-04-24 00:45:00+00:00,139.0,,0.0,,,372.0,,511.0
2023-04-24 01:00:00+00:00,178.0,233.0,0.0,0.0,0.0,374.0,0.0,785.0
2023-04-24 01:15:00+00:00,137.0,,0.0,,,371.0,,508.0
2023-04-24 01:30:00+00:00,170.0,,0.0,,,378.0,,548.0
2023-04-24 01:45:00+00:00,199.0,,0.0,,,376.0,,575.0
2023-04-24 02:00:00+00:00,194.0,259.0,0.0,0.0,0.0,357.0,0.0,810.0
2023-04-24 02:15:00+00:00,219.0,,0.0,,,351.0,,570.0
2023-04-24 02:30:00+00:00,214.0,,0.0,,,339.0,,553.0
2023-04-24 02:45:00+00:00,199.0,,0.0,,,331.0,,530.0
2023-04-24 03:00:00+00:00,40.0,311.0,16.0,8.0,0.0,256.0,0.0,631.0
2023-04-24 03:15:00+00:00,13.0,,5.0,,,246.0,,264.0
2023-04-24 03:30:00+00:00,5.0,,26.0,,,236.0,,267.0
2023-04-24 03:45:00+00:00,0.0,,52.0,,,200.0,,252.0
2023-04-24 04:00:00+00:00,0.0,133.0,56.0,0.0,0.0,126.0,0.0,315.0
2023-04-24 04:15:00+00:00,0.0,,114.0,,,96.0,,210.0
2023-04-24 04:30:00+00:00,0.0,,95.0,,,102.0,,197.0
2023-04-24 04:45:00+00:00,0.0,,70.0,,,91.0,,161.0
2023-04-24 05:00:00+00:00,0.0,78.0,54.0,1.0,0.0,32.0,0.0,165.0
2023-04-24 05:15:00+00:00,0.0,,30.0,,,80.0,,110.0
2023-04-24 05:30:00+00:00,0.0,,62.0,,,64.0,,126.0
2023-04-24 05:45:00+00:00,0.0,,29.0,,,81.0,,110.0
2023-04-24 06:00:00+00:00,0.0,107.0,24.0,0.0,0.0,78.0,0.0,209.0
2023-04-24 06:15:00+00:00,0.0,,9.0,,,88.0,,97.0
2023-04-24 06:30:00+00:00,1.0,,0.0,,,108.0,,109.0
2023-04-24 06:45:00+00:00,20.0,,3.0,,,141.0,,164.0
2023-04-24 07:00:00+00:00,104.0,67.0,0.0,0.0,0.0,191.0,0.0,362.0
2023-04-24 07:15:00+00:00,130.0,,0.0,,,212.0,,342.0
2023-04-24 07:30:00+00:00,132.0,,0.0,,,198.0,,330.0
2023-04-24 07:45:00+00:00,156.0,,0.0,,,174.0,,330.0
2023-04-24 08:00:00+00:00,239.0,133.0,0.0,0.0,0.0,242.0,0.0,614.0
2023-04-24 08:15:00+00:00,166.0,,0.0,,,235.0,,401.0
2023-04-24 08:30:00+00:00,92.0,,0.0,,,228.0,,320.0
2023-04-24 08:45:00+00:00,63.0,,0.0,,,229.0,,292.0
2023-04-24 09:00:00+00:00,33.0,134.0,0.0,0.0,0.0,259.0,0.0,426.0
2023-04-24 09:15:00+00:00,3.0,,0.0,,,251.0,,254.0
2023-04-24 09:30:00+00:00,1.0,,0.0,,,255.0,,256.0
2023-04-24 09:45:00+00:00,0.0,,0.0,,,252.0,,252.0
2023-04-24 10:00:00+00:00,0.0,80.0,0.0,0.0,0.0,257.0,0.0,337.0
2023-04-24 10:15:00+00:00,0.0,,0.0,,,237.0,,237.0
2023-04-24 10:30:00+00:00,0.0,,0.0,,,243.0,,243.0
2023-04-24 10:45:00+00:00,0.0,,0.0,,,234.0,,234.0
2023-04-24 11:00:00+00:00,0.0,5.0,0.0,0.0,0.0,240.0,0.0,245.0
2023-04-24 11:15:00+00:00,0.0,,0.0,,,222.0,,222.0
2023-04-24 11:30:00+00:00,0.0,,0.0,,,218.0,,218.0
2023-04-24 11:45:00+00:00,0.0,,0.0,,,195.0,,195.0
2023-04-24 12:00:00+00:00,0.0,1.0,0.0,0.0,0.0,204.0,0.0,205.0
2023-04-24 12:15:00+00:00,0.0,,0.0,,,182.0,,182.0
2023-04-24 12:30:00+00:00,0.0,,0.0,,,191.0,,191.0
2023-04-24 12:45:00+00:00,0.0,,0.0,,,186.0,,186.0
2023-04-24 13:00:00+00:00,0.0,21.0,0.0,0.0,0.0,173.0,0.0,194.0
2023-04-24 13:15:00+00:00,0.0,,0.0,,,191.0,,191.0
2023-04-24 13:30:00+00:00,0.0,,0.0,,,197.0,,197.0
2023-04-24 13:45:00+00:00,0.0,,0.0,,,180.0,,180.0
2023-04-24 14:00:00+00:00,0.0,28.0,0.0,0.0,0.0,154.0,0.0,182.0
2023-04-24 14:15:00+00:00,0.0,,0.0,,,132.0,,132.0
2023-04-24 14:30:00+00:00,0.0,,0.0,,,116.0,,116.0
2023-04-24 14:45:00+00:00,0.0,,0.0,,,118.0,,118.0
2023-04-24 15:00:00+00:00,0.0,35.0,0.0,0.0,0.0,77.0,0.0,112.0
2023-04-24 15:15:00+00:00,0.0,,0.0,,,47.0,,47.0
2023-04-24 15:30:00+00:00,0.0,,0.0,,,59.0,,59.0
2023-04-24 15:45:00+00:00,0.0,,0.0,,,50.0,,50.0
2023-04-24 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,54.0,0.0,54.0
2023-04-24 16:15:00+00:00,0.0,,0.0,,,56.0,,56.0
2023-04-24 16:30:00+00:00,0.0,,0.0,,,76.0,,76.0
2023-04-24 16:45:00+00:00,0.0,,0.0,,,67.0,,67.0
2023-04-24 17:00:00+00:00,0.0,9.0,0.0,0.0,0.0,8.0,0.0,17.0
2023-04-24 17:15:00+00:00,0.0,,0.0,,,15.0,,15.0
2023-04-24 17:30:00+00:00,0.0,,0.0,,,7.0,,7.0
2023-04-24 17:45:00+00:00,0.0,,0.0,,,0.0,,0.0
2023-04-24 18:00:00+00:00,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0
2023-04-24 18:15:00+00:00,0.0,,0.0,,,0.0,,0.0
2023-04-24 18:30:00+00:00,0.0,,0.0,,,0.0,,0.0
2023-04-24 18:45:00+00:00,0.0,,0.0,,,1.0,,1.0
2023-04-24 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
2023-04-24 19:15:00+00:00,0.0,,0.0,,,27.0,,27.0
2023-04-24 19:30:00+00:00,0.0,,0.0,,,43.0,,43.0
2023-04-24 19:45:00+00:00,0.0,,0.0,,,54.0,,54.0
2023-04-24 20:00:00+00:00,0.0,47.0,0.0,0.0,0.0,122.0,0.0,169.0
2023-04-24 20:15:00+00:00,0.0,,0.0,,,148.0,,148.0
2023-04-24 20:30:00+00:00,0.0,,0.0,,,159.0,,159.0
2023-04-24 20:45:00+00:00,0.0,,0.0,,,188.0,,188.0
2023-04-24 21:00:00+00:00,0.0,246.0,0.0,0.0,0.0,208.0,0.0,454.0
2023-04-24 21:15:00+00:00,0.0,,0.0,,,220.0,,220.0
2023-04-24 21:30:00+00:00,0.0,,0.0,,,257.0,,257.0
2023-04-24 21:45:00+00:00,0.0,,0.0,,,263.0,,263.0
2023-04-24 22:00:00+00:00,0.0,299.0,0.0,0.0,0.0,284.0,0.0,583.0
2023-04-24 22:15:00+00:00,0.0,,0.0,,,283.0,,283.0
2023-04-24 22:30:00+00:00,0.0,,0.0,,,283.0,,283.0
2023-04-24 22:45:00+00:00,0.0,,0.0,,,306.0,,306.0
2023-04-24 23:00:00+00:00,0.0,356.0,0.0,4.0,0.0,323.0,0.0,683.0
2023-04-24 23:15:00+00:00,0.0,,0.0,,,299.0,,299.0
2023-04-24 23:30:00+00:00,0.0,,0.0,,,314.0,,314.0
2023-04-24 23:45:00+00:00,0.0,,0.0,,,337.0,,337.0
2023-04-25 00:00:00+00:00,0.0,234.0,0.0,0.0,0.0,320.0,0.0,554.0
2023-04-25 00:15:00+00:00,0.0,,0.0,,,341.0,,341.0
2023-04-25 00:30:00+00:00,0.0,,0.0,,,342.0,,342.0
2023-04-25 00:45:00+00:00,0.0,,0.0,,,340.0,,340.0
2023-04-25 01:00:00+00:00,0.0,174.0,0.0,0.0,0.0,339.0,0.0,513.0
2023-04-25 01:15:00+00:00,0.0,,0.0,,,328.0,,328.0
2023-04-25 01:30:00+00:00,0.0,,0.0,,,333.0,,333.0
2023-04-25 01:45:00+00:00,0.0,,0.0,,,319.0,,319.0
2023-04-25 02:00:00+00:00,0.0,182.0,0.0,0.0,0.0,318.0,0.0,500.0
2023-04-25 02:15:00+00:00,0.0,,0.0,,,318.0,,318.0
2023-04-25 02:30:00+00:00,0.0,,0.0,,,322.0,,322.0
2023-04-25 02:45:00+00:00,0.0,,0.0,,,311.0,,311.0
2023-04-25 03:00:00+00:00,0.0,50.0,0.0,0.0,0.0,274.0,0.0,324.0
2023-04-25 03:15:00+00:00,0.0,,0.0,,,260.0,,260.0
2023-04-25 03:30:00+00:00,0.0,,0.0,,,248.0,,248.0
2023-04-25 03:45:00+00:00,0.0,,0.0,,,211.0,,211.0
2023-04-25 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,96.0,0.0,96.0
2023-04-25 04:15:00+00:00,0.0,,0.0,,,59.0,,59.0
2023-04-25 04:30:00+00:00,0.0,,0.0,,,44.0,,44.0
2023-04-25 04:45:00+00:00,0.0,,0.0,,,13.0,,13.0
2023-04-25 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0
2023-04-25 05:15:00+00:00,0.0,,0.0,,,26.0,,26.0
2023-04-25 05:30:00+00:00,0.0,,0.0,,,15.0,,15.0
2023-04-25 05:45:00+00:00,0.0,,0.0,,,6.0,,6.0
2023-04-25 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
2023-04-25 06:15:00+00:00,0.0,,0.0,,,17.0,,17.0
2023-04-25 06:30:00+00:00,0.0,,0.0,,,15.0,,15.0
2023-04-25 06:45:00+00:00,0.0,,0.0,,,2.0,,2.0
2023-04-25 07:00:00+00:00,0.0,0.0,0.0,0.0,5.0,52.0,0.0,57.0
2023-04-25 07:15:00+00:00,0.0,,0.0,,,82.0,,82.0
2023-04-25 07:30:00+00:00,0.0,,0.0,,,91.0,,91.0
2023-04-25 07:45:00+00:00,0.0,,0.0,,,105.0,,105.0
2023-04-25 08:00:00+00:00,0.0,210.0,0.0,0.0,5.0,192.0,0.0,407.0
2023-04-25 08:15:00+00:00,0.0,,0.0,,,215.0,,215.0
2023-04-25 08:30:00+00:00,0.0,,0.0,,,212.0,,212.0
2023-04-25 08:45:00+00:00,1.0,,0.0,,,222.0,,223.0
2023-04-25 09:00:00+00:00,0.0,210.0,0.0,0.0,46.0,270.0,0.0,526.0
2023-04-25 09:15:00+00:00,22.0,,0.0,,,283.0,,305.0
2023-04-25 09:30:00+00:00,25.0,,0.0,,,282.0,,307.0
2023-04-25 09:45:00+00:00,6.0,,0.0,,,268.0,,274.0
2023-04-25 10:00:00+00:00,73.0,73.0,0.0,0.0,42.0,273.0,0.0,461.0
2023-04-25 10:15:00+00:00,102.0,,0.0,,,244.0,,346.0
2023-04-25 10:30:00+00:00,93.0,,0.0,,,252.0,,345.0
2023-04-25 10:45:00+00:00,67.0,,0.0,,,254.0,,321.0
2023-04-25 11:00:00+00:00,33.0,58.0,0.0,0.0,78.0,259.0,0.0,428.0
2023-04-25 11:15:00+00:00,1.0,,0.0,,,266.0,,267.0
2023-04-25 11:30:00+00:00,72.0,,0.0,,,254.0,,326.0
2023-04-25 11:45:00+00:00,139.0,,0.0,,,252.0,,391.0
2023-04-25 12:00:00+00:00,83.0,66.0,0.0,0.0,142.0,258.0,0.0,549.0
2023-04-25 12:15:00+00:00,4.0,,0.0,,,238.0,,242.0
2023-04-25 12:30:00+00:00,0.0,,0.0,,,269.0,,269.0
2023-04-25 12:45:00+00:00,0.0,,0.0,,,306.0,,306.0
2023-04-25 13:00:00+00:00,0.0,147.0,0.0,0.0,22.0,312.0,0.0,481.0
2023-04-25 13:15:00+00:00,0.0,,0.0,,,273.0,,273.0
2023-04-25 13:30:00+00:00,0.0,,0.0,,,265.0,,265.0
2023-04-25 13:45:00+00:00,0.0,,0.0,,,253.0,,253.0
2023-04-25 14:00:00+00:00,0.0,130.0,0.0,0.0,0.0,255.0,0.0,385.0
2023-04-25 14:15:00+00:00,0.0,,0.0,,,255.0,,255.0
2023-04-25 14:30:00+00:00,0.0,,0.0,,,230.0,,230.0
2023-04-25 14:45:00+00:00,0.0,,0.0,,,222.0,,222.0
2023-04-25 15:00:00+00:00,0.0,64.0,0.0,0.0,0.0,162.0,0.0,226.0
2023-04-25 15:15:00+00:00,0.0,,11.0,,,113.0,,124.0
2023-04-25 15:30:00+00:00,0.0,,23.0,,,89.0,,112.0
2023-04-25 15:45:00+00:00,0.0,,0.0,,,79.0,,79.0
2023-04-25 16:00:00+00:00,0.0,6.0,13.0,0.0,0.0,10.0,0.0,29.0
2023-04-25 16:15:00+00:00,0.0,,84.0,,,4.0,,88.0
2023-04-25 16:30:00+00:00,0.0,,112.0,,,12.0,,124.0
2023-04-25 16:45:00+00:00,0.0,,152.0,,,7.0,,159.0
2023-04-25 17:00:00+00:00,0.0,32.0,210.0,0.0,0.0,0.0,0.0,242.0
2023-04-25 17:15:00+00:00,0.0,,222.0,,,0.0,,222.0
2023-04-25 17:30:00+00:00,0.0,,246.0,,,0.0,,246.0
2023-04-25 17:45:00+00:00,0.0,,246.0,,,0.0,,246.0
2023-04-25 18:00:00+00:00,0.0,80.0,258.0,0.0,0.0,0.0,0.0,338.0
2023-04-25 18:15:00+00:00,0.0,,213.0,,,0.0,,213.0
2023-04-25 18:30:00+00:00,0.0,,112.0,,,0.0,,112.0
2023-04-25 18:45:00+00:00,0.0,,68.0,,,0.0,,68.0
2023-04-25 19:00:00+00:00,0.0,29.0,40.0,0.0,0.0,1.0,0.0,70.0
2023-04-25 19:15:00+00:00,0.0,,22.0,,,13.0,,35.0
2023-04-25 19:30:00+00:00,0.0,,17.0,,,17.0,,34.0
2023-04-25 19:45:00+00:00,0.0,,14.0,,,40.0,,54.0
2023-04-25 20:00:00+00:00,0.0,106.0,4.0,0.0,0.0,57.0,0.0,167.0
2023-04-25 20:15:00+00:00,0.0,,1.0,,,83.0,,84.0
2023-04-25 20:30:00+00:00,0.0,,12.0,,,80.0,,92.0
2023-04-25 20:45:00+00:00,0.0,,1.0,,,96.0,,97.0
2023-04-25 21:00:00+00:00,0.0,202.0,0.0,0.0,0.0,152.0,0.0,354.0
2023-04-25 21:15:00+00:00,0.0,,0.0,,,183.0,,183.0
2023-04-25 21:30:00+00:00,0.0,,0.0,,,195.0,,195.0
2023-04-25 21:45:00+00:00,0.0,,0.0,,,202.0,,202.0
2023-04-25 22:00:00+00:00,0.0,270.0,7.0,1.0,0.0,202.0,0.0,480.0
2023-04-25 22:15:00+00:00,0.0,,4.0,,,207.0,,211.0
2023-04-25 22:30:00+00:00,0.0,,7.0,,,209.0,,216.0
2023-04-25 22:45:00+00:00,0.0,,84.0,,,205.0,,289.0
2023-04-25 23:00:00+00:00,0.0,206.0,12.0,0.0,0.0,251.0,0.0,469.0
2023-04-25 23:15:00+00:00,0.0,,14.0,,,255.0,,269.0
2023-04-25 23:30:00+00:00,0.0,,1.0,,,280.0,,281.0
2023-04-25 23:45:00+00:00,0.0,,3.0,,,281.0,,284.0
2023-04-26 00:00:00+00:00,0.0,81.0,1.0,0.0,0.0,260.0,0.0,342.0
2023-04-26 00:15:00+00:00,0.0,,6.0,,,251.0,,257.0
2023-04-26 00:30:00+00:00,0.0,,7.0,,,236.0,,243.0
2023-04-26 00:45:00+00:00,0.0,,15.0,,,223.0,,238.0
2023-04-26 01:00:00+00:00,0.0,22.0,1.0,0.0,0.0,220.0,0.0,243.0
2023-04-26 01:15:00+00:00,0.0,,8.0,,,217.0,,225.0
2023-04-26 01:30:00+00:00,0.0,,2.0,,,200.0,,202.0
2023-04-26 01:45:00+00:00,0.0,,25.0,,,189.0,,214.0
2023-04-26 02:00:00+00:00,0.0,45.0,50.0,0.0,0.0,204.0,0.0,299.0
2023-04-26 02:15:00+00:00,0.0,,40.0,,,198.0,,238.0
2023-04-26 02:30:00+00:00,0.0,,4.0,,,193.0,,197.0
2023-04-26 02:45:00+00:00,0.0,,6.0,,,182.0,,188.0
2023-04-26 03:00:00+00:00,0.0,75.0,28.0,0.0,0.0,186.0,0.0,289.0
2023-04-26 03:15:00+00:00,0.0,,17.0,,,181.0,,198.0
2023-04-26 03:30:00+00:00,0.0,,29.0,,,160.0,,189.0
2023-04-26 03:45:00+00:00,0.0,,60.0,,,117.0,,177.0
2023-04-26 04:00:00+00:00,0.0,0.0,33.0,0.0,0.0,48.0,0.0,81.0
2023-04-26 04:15:00+00:00,0.0,,66.0,,,8.0,,74.0
2023-04-26 04:30:00+00:00,0.0,,55.0,,,21.0,,76.0
2023-04-26 04:45:00+00:00,0.0,,111.0,,,5.0,,116.0
2023-04-26 05:00:00+00:00,0.0,1.0,113.0,0.0,0.0,5.0,0.0,119.0
2023-04-26 05:15:00+00:00,0.0,,100.0,,,25.0,,125.0
2023-04-26 05:30:00+00:00,0.0,,99.0,,,45.0,,144.0
2023-04-26 05:45:00+00:00,0.0,,138.0,,,39.0,,177.0
2023-04-26 06:00:00+00:00,2.0,4.0,117.0,0.0,0.0,82.0,0.0,205.0
2023-04-26 06:15:00+00:00,10.0,,149.0,,,108.0,,267.0
2023-04-26 06:30:00+00:00,36.0,,164.0,,,113.0,,313.0
2023-04-26 06:45:00+00:00,26.0,,189.0,,,104.0,,319.0
2023-04-26 07:00:00+00:00,23.0,92.0,89.0,0.0,218.0,126.0,11.0,559.0
2023-04-26 07:15:00+00:00,64.0,,140.0,,,159.0,,363.0
2023-04-26 07:30:00+00:00,94.0,,170.0,,,162.0,,426.0
2023-04-26 07:45:00+00:00,122.0,,186.0,,,174.0,,482.0
2023-04-26 08:00:00+00:00,310.0,5.0,79.0,0.0,708.0,267.0,5.0,1374.0
2023-04-26 08:15:00+00:00,345.0,,73.0,,,271.0,,689.0
2023-04-26 08:30:00+00:00,328.0,,57.0,,,262.0,,647.0
2023-04-26 08:45:00+00:00,357.0,,60.0,,,264.0,,681.0
2023-04-26 09:00:00+00:00,321.0,53.0,40.0,0.0,610.0,287.0,6.0,1317.0
2023-04-26 09:15:00+00:00,299.0,,23.0,,,292.0,,614.0
2023-04-26 09:30:00+00:00,274.0,,25.0,,,311.0,,610.0
2023-04-26 09:45:00+00:00,239.0,,42.0,,,294.0,,575.0
2023-04-26 10:00:00+00:00,263.0,22.0,34.0,0.0,556.0,281.0,2.0,1158.0
2023-04-26 10:15:00+00:00,168.0,,12.0,,,279.0,,459.0
2023-04-26 10:30:00+00:00,172.0,,0.0,,,279.0,,451.0
2023-04-26 10:45:00+00:00,167.0,,0.0,,,280.0,,447.0
2023-04-26 11:00:00+00:00,34.0,101.0,14.0,0.0,304.0,265.0,4.0,722.0
