,AT,HR,IT,HU,sum
2023-05-26 05:15:00+00:00,0.0,,,370.0,370.0
2023-05-26 05:30:00+00:00,0.0,,,347.0,347.0
2023-05-26 05:45:00+00:00,0.0,,,320.0,320.0
2023-05-26 06:00:00+00:00,0.0,0.0,956.0,267.0,1223.0
2023-05-26 06:15:00+00:00,0.0,,,239.0,239.0
2023-05-26 06:30:00+00:00,0.0,,,182.0,182.0
2023-05-26 06:45:00+00:00,0.0,,,124.0,124.0
2023-05-26 07:00:00+00:00,0.0,0.0,973.0,29.0,1002.0
2023-05-26 07:15:00+00:00,10.0,,,3.0,13.0
2023-05-26 07:30:00+00:00,12.0,,,3.0,15.0
2023-05-26 07:45:00+00:00,20.0,,,0.0,20.0
2023-05-26 08:00:00+00:00,2.0,0.0,729.0,0.0,731.0
2023-05-26 08:15:00+00:00,1.0,,,0.0,1.0
2023-05-26 08:30:00+00:00,1.0,,,0.0,1.0
2023-05-26 08:45:00+00:00,0.0,,,0.0,0.0
2023-05-26 09:00:00+00:00,0.0,130.0,634.0,0.0,764.0
2023-05-26 09:15:00+00:00,0.0,,,0.0,0.0
2023-05-26 09:30:00+00:00,0.0,,,0.0,0.0
2023-05-26 09:45:00+00:00,0.0,,,0.0,0.0
2023-05-26 10:00:00+00:00,0.0,283.0,735.0,0.0,1018.0
2023-05-26 10:15:00+00:00,0.0,,,0.0,0.0
2023-05-26 10:30:00+00:00,0.0,,,0.0,0.0
2023-05-26 10:45:00+00:00,0.0,,,0.0,0.0
2023-05-26 11:00:00+00:00,0.0,401.0,703.0,0.0,1104.0
2023-05-26 11:15:00+00:00,0.0,,,0.0,0.0
2023-05-26 11:30:00+00:00,0.0,,,0.0,0.0
2023-05-26 11:45:00+00:00,0.0,,,0.0,0.0
2023-05-26 12:00:00+00:00,0.0,418.0,761.0,0.0,1179.0
2023-05-26 12:15:00+00:00,0.0,,,0.0,0.0
2023-05-26 12:30:00+00:00,0.0,,,0.0,0.0
2023-05-26 12:45:00+00:00,0.0,,,0.0,0.0
2023-05-26 13:00:00+00:00,0.0,464.0,722.0,0.0,1186.0
2023-05-26 13:15:00+00:00,0.0,,,0.0,0.0
2023-05-26 13:30:00+00:00,0.0,,,0.0,0.0
2023-05-26 13:45:00+00:00,0.0,,,0.0,0.0
2023-05-26 14:00:00+00:00,0.0,434.0,729.0,0.0,1163.0
2023-05-26 14:15:00+00:00,0.0,,,0.0,0.0
2023-05-26 14:30:00+00:00,0.0,,,0.0,0.0
2023-05-26 14:45:00+00:00,0.0,,,0.0,0.0
2023-05-26 15:00:00+00:00,0.0,414.0,797.0,57.0,1268.0
2023-05-26 15:15:00+00:00,0.0,,,122.0,122.0
2023-05-26 15:30:00+00:00,0.0,,,128.0,128.0
2023-05-26 15:45:00+00:00,0.0,,,128.0,128.0
2023-05-26 16:00:00+00:00,0.0,273.0,923.0,178.0,1374.0
2023-05-26 16:15:00+00:00,0.0,,,212.0,212.0
2023-05-26 16:30:00+00:00,0.0,,,237.0,237.0
2023-05-26 16:45:00+00:00,0.0,,,264.0,264.0
2023-05-26 17:00:00+00:00,0.0,198.0,961.0,293.0,1452.0
2023-05-26 17:15:00+00:00,0.0,,,295.0,295.0
2023-05-26 17:30:00+00:00,0.0,,,295.0,295.0
2023-05-26 17:45:00+00:00,0.0,,,319.0,319.0
2023-05-26 18:00:00+00:00,0.0,231.0,857.0,330.0,1418.0
2023-05-26 18:15:00+00:00,0.0,,,340.0,340.0
2023-05-26 18:30:00+00:00,0.0,,,355.0,355.0
2023-05-26 18:45:00+00:00,0.0,,,346.0,346.0
2023-05-26 19:00:00+00:00,0.0,225.0,938.0,352.0,1515.0
2023-05-26 19:15:00+00:00,0.0,,,350.0,350.0
2023-05-26 19:30:00+00:00,0.0,,,346.0,346.0
2023-05-26 19:45:00+00:00,0.0,,,328.0,328.0
2023-05-26 20:00:00+00:00,0.0,127.0,1111.0,322.0,1560.0
2023-05-26 20:15:00+00:00,0.0,,,291.0,291.0
2023-05-26 20:30:00+00:00,0.0,,,287.0,287.0
2023-05-26 20:45:00+00:00,0.0,,,268.0,268.0
2023-05-26 21:00:00+00:00,0.0,65.0,726.0,270.0,1061.0
2023-05-26 21:15:00+00:00,0.0,,,294.0,294.0
2023-05-26 21:30:00+00:00,0.0,,,274.0,274.0
2023-05-26 21:45:00+00:00,0.0,,,279.0,279.0
2023-05-26 22:00:00+00:00,0.0,381.0,621.0,253.0,1255.0
2023-05-26 22:15:00+00:00,0.0,,,266.0,266.0
2023-05-26 22:30:00+00:00,0.0,,,259.0,259.0
2023-05-26 22:45:00+00:00,0.0,,,270.0,270.0
2023-05-26 23:00:00+00:00,0.0,328.0,665.0,248.0,1241.0
2023-05-26 23:15:00+00:00,0.0,,,250.0,250.0
2023-05-26 23:30:00+00:00,0.0,,,242.0,242.0
2023-05-26 23:45:00+00:00,0.0,,,230.0,230.0
2023-05-27 00:00:00+00:00,0.0,165.0,929.0,217.0,1311.0
2023-05-27 00:15:00+00:00,0.0,,,212.0,212.0
2023-05-27 00:30:00+00:00,0.0,,,197.0,197.0
2023-05-27 00:45:00+00:00,0.0,,,203.0,203.0
2023-05-27 01:00:00+00:00,0.0,252.0,882.0,217.0,1351.0
2023-05-27 01:15:00+00:00,0.0,,,223.0,223.0
2023-05-27 01:30:00+00:00,0.0,,,225.0,225.0
2023-05-27 01:45:00+00:00,0.0,,,224.0,224.0
2023-05-27 02:00:00+00:00,0.0,205.0,899.0,232.0,1336.0
2023-05-27 02:15:00+00:00,0.0,,,214.0,214.0
2023-05-27 02:30:00+00:00,0.0,,,201.0,201.0
2023-05-27 02:45:00+00:00,0.0,,,194.0,194.0
2023-05-27 03:00:00+00:00,0.0,0.0,954.0,143.0,1097.0
2023-05-27 03:15:00+00:00,0.0,,,143.0,143.0
2023-05-27 03:30:00+00:00,0.0,,,136.0,136.0
2023-05-27 03:45:00+00:00,0.0,,,126.0,126.0
2023-05-27 04:00:00+00:00,0.0,69.0,897.0,125.0,1091.0
2023-05-27 04:15:00+00:00,0.0,,,141.0,141.0
2023-05-27 04:30:00+00:00,0.0,,,138.0,138.0
2023-05-27 04:45:00+00:00,0.0,,,139.0,139.0
2023-05-27 05:00:00+00:00,0.0,145.0,861.0,117.0,1123.0
2023-05-27 05:15:00+00:00,0.0,,,133.0,133.0
2023-05-27 05:30:00+00:00,0.0,,,149.0,149.0
2023-05-27 05:45:00+00:00,0.0,,,137.0,137.0
2023-05-27 06:00:00+00:00,0.0,0.0,914.0,47.0,961.0
2023-05-27 06:15:00+00:00,0.0,,,12.0,12.0
2023-05-27 06:30:00+00:00,0.0,,,26.0,26.0
2023-05-27 06:45:00+00:00,0.0,,,17.0,17.0
2023-05-27 07:00:00+00:00,0.0,0.0,890.0,1.0,891.0
2023-05-27 07:15:00+00:00,0.0,,,0.0,0.0
2023-05-27 07:30:00+00:00,0.0,,,0.0,0.0
2023-05-27 07:45:00+00:00,0.0,,,0.0,0.0
2023-05-27 08:00:00+00:00,0.0,234.0,725.0,0.0,959.0
2023-05-27 08:15:00+00:00,0.0,,,0.0,0.0
2023-05-27 08:30:00+00:00,0.0,,,0.0,0.0
2023-05-27 08:45:00+00:00,0.0,,,0.0,0.0
2023-05-27 09:00:00+00:00,0.0,624.0,596.0,23.0,1243.0
2023-05-27 09:15:00+00:00,0.0,,,0.0,0.0
2023-05-27 09:30:00+00:00,0.0,,,0.0,0.0
2023-05-27 09:45:00+00:00,0.0,,,0.0,0.0
2023-05-27 10:00:00+00:00,0.0,721.0,633.0,0.0,1354.0
2023-05-27 10:15:00+00:00,0.0,,,0.0,0.0
2023-05-27 10:30:00+00:00,0.0,,,0.0,0.0
2023-05-27 10:45:00+00:00,0.0,,,0.0,0.0
2023-05-27 11:00:00+00:00,0.0,896.0,651.0,11.0,1558.0
2023-05-27 11:15:00+00:00,0.0,,,19.0,19.0
2023-05-27 11:30:00+00:00,0.0,,,9.0,9.0
2023-05-27 11:45:00+00:00,0.0,,,11.0,11.0
2023-05-27 12:00:00+00:00,0.0,846.0,738.0,2.0,1586.0
2023-05-27 12:15:00+00:00,0.0,,,6.0,6.0
2023-05-27 12:30:00+00:00,0.0,,,8.0,8.0
2023-05-27 12:45:00+00:00,0.0,,,6.0,6.0
2023-05-27 13:00:00+00:00,0.0,937.0,336.0,7.0,1280.0
2023-05-27 13:15:00+00:00,0.0,,,44.0,44.0
2023-05-27 13:30:00+00:00,0.0,,,87.0,87.0
2023-05-27 13:45:00+00:00,0.0,,,101.0,101.0
2023-05-27 14:00:00+00:00,0.0,1111.0,34.0,114.0,1259.0
2023-05-27 14:15:00+00:00,0.0,,,131.0,131.0
2023-05-27 14:30:00+00:00,0.0,,,116.0,116.0
2023-05-27 14:45:00+00:00,0.0,,,129.0,129.0
2023-05-27 15:00:00+00:00,0.0,712.0,220.0,79.0,1011.0
2023-05-27 15:15:00+00:00,0.0,,,97.0,97.0
2023-05-27 15:30:00+00:00,0.0,,,106.0,106.0
2023-05-27 15:45:00+00:00,0.0,,,163.0,163.0
2023-05-27 16:00:00+00:00,0.0,747.0,491.0,251.0,1489.0
2023-05-27 16:15:00+00:00,0.0,,,293.0,293.0
2023-05-27 16:30:00+00:00,0.0,,,287.0,287.0
2023-05-27 16:45:00+00:00,0.0,,,295.0,295.0
2023-05-27 17:00:00+00:00,0.0,513.0,762.0,320.0,1595.0
2023-05-27 17:15:00+00:00,0.0,,,333.0,333.0
2023-05-27 17:30:00+00:00,0.0,,,356.0,356.0
2023-05-27 17:45:00+00:00,0.0,,,388.0,388.0
2023-05-27 18:00:00+00:00,0.0,609.0,386.0,434.0,1429.0
2023-05-27 18:15:00+00:00,0.0,,,462.0,462.0
2023-05-27 18:30:00+00:00,0.0,,,476.0,476.0
2023-05-27 18:45:00+00:00,0.0,,,473.0,473.0
2023-05-27 19:00:00+00:00,0.0,415.0,547.0,461.0,1423.0
2023-05-27 19:15:00+00:00,0.0,,,431.0,431.0
2023-05-27 19:30:00+00:00,0.0,,,418.0,418.0
2023-05-27 19:45:00+00:00,0.0,,,387.0,387.0
2023-05-27 20:00:00+00:00,0.0,117.0,882.0,314.0,1313.0
2023-05-27 20:15:00+00:00,1.0,,,317.0,318.0
2023-05-27 20:30:00+00:00,5.0,,,299.0,304.0
2023-05-27 20:45:00+00:00,12.0,,,288.0,300.0
2023-05-27 21:00:00+00:00,11.0,221.0,730.0,313.0,1275.0
2023-05-27 21:15:00+00:00,16.0,,,320.0,336.0
2023-05-27 21:30:00+00:00,39.0,,,308.0,347.0
2023-05-27 21:45:00+00:00,33.0,,,313.0,346.0
2023-05-27 22:00:00+00:00,69.0,151.0,850.0,233.0,1303.0
2023-05-27 22:15:00+00:00,30.0,,,234.0,264.0
2023-05-27 22:30:00+00:00,29.0,,,210.0,239.0
2023-05-27 22:45:00+00:00,25.0,,,202.0,227.0
2023-05-27 23:00:00+00:00,25.0,79.0,902.0,172.0,1178.0
2023-05-27 23:15:00+00:00,33.0,,,179.0,212.0
2023-05-27 23:30:00+00:00,48.0,,,175.0,223.0
2023-05-27 23:45:00+00:00,62.0,,,168.0,230.0
2023-05-28 00:00:00+00:00,96.0,0.0,956.0,146.0,1198.0
2023-05-28 00:15:00+00:00,89.0,,,144.0,233.0
2023-05-28 00:30:00+00:00,115.0,,,134.0,249.0
2023-05-28 00:45:00+00:00,103.0,,,149.0,252.0
2023-05-28 01:00:00+00:00,58.0,0.0,943.0,123.0,1124.0
2023-05-28 01:15:00+00:00,60.0,,,105.0,165.0
2023-05-28 01:30:00+00:00,74.0,,,89.0,163.0
2023-05-28 01:45:00+00:00,78.0,,,84.0,162.0
2023-05-28 02:00:00+00:00,115.0,0.0,952.0,60.0,1127.0
2023-05-28 02:15:00+00:00,130.0,,,58.0,188.0
2023-05-28 02:30:00+00:00,113.0,,,70.0,183.0
2023-05-28 02:45:00+00:00,26.0,,,64.0,90.0
2023-05-28 03:00:00+00:00,327.0,0.0,890.0,5.0,1222.0
2023-05-28 03:15:00+00:00,412.0,,,0.0,412.0
2023-05-28 03:30:00+00:00,419.0,,,0.0,419.0
2023-05-28 03:45:00+00:00,406.0,,,0.0,406.0
2023-05-28 04:00:00+00:00,318.0,0.0,775.0,1.0,1094.0
2023-05-28 04:15:00+00:00,307.0,,,2.0,309.0
2023-05-28 04:30:00+00:00,297.0,,,5.0,302.0
2023-05-28 04:45:00+00:00,302.0,,,0.0,302.0
2023-05-28 05:00:00+00:00,348.0,0.0,716.0,0.0,1064.0
2023-05-28 05:15:00+00:00,353.0,,,0.0,353.0
2023-05-28 05:30:00+00:00,340.0,,,0.0,340.0
2023-05-28 05:45:00+00:00,346.0,,,0.0,346.0
2023-05-28 06:00:00+00:00,286.0,0.0,666.0,0.0,952.0
2023-05-28 06:15:00+00:00,230.0,,,0.0,230.0
2023-05-28 06:30:00+00:00,173.0,,,0.0,173.0
2023-05-28 06:45:00+00:00,157.0,,,0.0,157.0
2023-05-28 07:00:00+00:00,1.0,611.0,217.0,0.0,829.0
2023-05-28 07:15:00+00:00,0.0,,,0.0,0.0
2023-05-28 07:30:00+00:00,0.0,,,1.0,1.0
2023-05-28 07:45:00+00:00,0.0,,,1.0,1.0
2023-05-28 08:00:00+00:00,0.0,643.0,184.0,5.0,832.0
2023-05-28 08:15:00+00:00,0.0,,,0.0,0.0
2023-05-28 08:30:00+00:00,0.0,,,0.0,0.0
2023-05-28 08:45:00+00:00,0.0,,,0.0,0.0
2023-05-28 09:00:00+00:00,0.0,780.0,407.0,8.0,1195.0
2023-05-28 09:15:00+00:00,0.0,,,1.0,1.0
2023-05-28 09:30:00+00:00,0.0,,,0.0,0.0
2023-05-28 09:45:00+00:00,0.0,,,0.0,0.0
2023-05-28 10:00:00+00:00,0.0,710.0,649.0,0.0,1359.0
2023-05-28 10:15:00+00:00,0.0,,,0.0,0.0
2023-05-28 10:30:00+00:00,0.0,,,0.0,0.0
2023-05-28 10:45:00+00:00,0.0,,,0.0,0.0
2023-05-28 11:00:00+00:00,0.0,724.0,718.0,0.0,1442.0
2023-05-28 11:15:00+00:00,0.0,,,0.0,0.0
2023-05-28 11:30:00+00:00,0.0,,,0.0,0.0
2023-05-28 11:45:00+00:00,0.0,,,0.0,0.0
2023-05-28 12:00:00+00:00,0.0,683.0,707.0,0.0,1390.0
2023-05-28 12:15:00+00:00,0.0,,,0.0,0.0
2023-05-28 12:30:00+00:00,0.0,,,0.0,0.0
2023-05-28 12:45:00+00:00,0.0,,,0.0,0.0
2023-05-28 13:00:00+00:00,0.0,806.0,637.0,0.0,1443.0
2023-05-28 13:15:00+00:00,0.0,,,0.0,0.0
2023-05-28 13:30:00+00:00,0.0,,,4.0,4.0
2023-05-28 13:45:00+00:00,0.0,,,26.0,26.0
2023-05-28 14:00:00+00:00,0.0,1067.0,385.0,106.0,1558.0
2023-05-28 14:15:00+00:00,0.0,,,144.0,144.0
2023-05-28 14:30:00+00:00,0.0,,,160.0,160.0
2023-05-28 14:45:00+00:00,0.0,,,163.0,163.0
2023-05-28 15:00:00+00:00,0.0,837.0,590.0,87.0,1514.0
2023-05-28 15:15:00+00:00,0.0,,,97.0,97.0
2023-05-28 15:30:00+00:00,0.0,,,95.0,95.0
2023-05-28 15:45:00+00:00,0.0,,,131.0,131.0
2023-05-28 16:00:00+00:00,0.0,136.0,968.0,54.0,1158.0
2023-05-28 16:15:00+00:00,0.0,,,55.0,55.0
2023-05-28 16:30:00+00:00,0.0,,,81.0,81.0
2023-05-28 16:45:00+00:00,0.0,,,94.0,94.0
2023-05-28 17:00:00+00:00,0.0,418.0,743.0,108.0,1269.0
2023-05-28 17:15:00+00:00,0.0,,,156.0,156.0
2023-05-28 17:30:00+00:00,0.0,,,179.0,179.0
2023-05-28 17:45:00+00:00,0.0,,,185.0,185.0
2023-05-28 18:00:00+00:00,0.0,505.0,729.0,224.0,1458.0
2023-05-28 18:15:00+00:00,0.0,,,235.0,235.0
2023-05-28 18:30:00+00:00,0.0,,,192.0,192.0
2023-05-28 18:45:00+00:00,0.0,,,184.0,184.0
2023-05-28 19:00:00+00:00,0.0,460.0,869.0,199.0,1528.0
2023-05-28 19:15:00+00:00,0.0,,,182.0,182.0
2023-05-28 19:30:00+00:00,0.0,,,187.0,187.0
2023-05-28 19:45:00+00:00,0.0,,,177.0,177.0
2023-05-28 20:00:00+00:00,0.0,302.0,915.0,154.0,1371.0
2023-05-28 20:15:00+00:00,0.0,,,147.0,147.0
2023-05-28 20:30:00+00:00,0.0,,,111.0,111.0
2023-05-28 20:45:00+00:00,0.0,,,117.0,117.0
2023-05-28 21:00:00+00:00,0.0,399.0,855.0,151.0,1405.0
2023-05-28 21:15:00+00:00,0.0,,,147.0,147.0
2023-05-28 21:30:00+00:00,0.0,,,132.0,132.0
2023-05-28 21:45:00+00:00,0.0,,,125.0,125.0
2023-05-28 22:00:00+00:00,0.0,113.0,978.0,33.0,1124.0
2023-05-28 22:15:00+00:00,0.0,,,27.0,27.0
2023-05-28 22:30:00+00:00,0.0,,,34.0,34.0
2023-05-28 22:45:00+00:00,0.0,,,25.0,25.0
2023-05-28 23:00:00+00:00,1.0,0.0,990.0,1.0,992.0
2023-05-28 23:15:00+00:00,17.0,,,0.0,17.0
2023-05-28 23:30:00+00:00,62.0,,,0.0,62.0
2023-05-28 23:45:00+00:00,95.0,,,0.0,95.0
2023-05-29 00:00:00+00:00,115.0,0.0,887.0,0.0,1002.0
2023-05-29 00:15:00+00:00,97.0,,,0.0,97.0
2023-05-29 00:30:00+00:00,97.0,,,0.0,97.0
2023-05-29 00:45:00+00:00,99.0,,,0.0,99.0
2023-05-29 01:00:00+00:00,78.0,0.0,900.0,0.0,978.0
2023-05-29 01:15:00+00:00,84.0,,,0.0,84.0
2023-05-29 01:30:00+00:00,78.0,,,0.0,78.0
2023-05-29 01:45:00+00:00,76.0,,,0.0,76.0
2023-05-29 02:00:00+00:00,121.0,0.0,828.0,0.0,949.0
2023-05-29 02:15:00+00:00,105.0,,,0.0,105.0
2023-05-29 02:30:00+00:00,96.0,,,0.0,96.0
2023-05-29 02:45:00+00:00,79.0,,,0.0,79.0
2023-05-29 03:00:00+00:00,51.0,0.0,810.0,2.0,863.0
2023-05-29 03:15:00+00:00,13.0,,,6.0,19.0
2023-05-29 03:30:00+00:00,1.0,,,14.0,15.0
2023-05-29 03:45:00+00:00,0.0,,,9.0,9.0
2023-05-29 04:00:00+00:00,0.0,311.0,681.0,83.0,1075.0
2023-05-29 04:15:00+00:00,0.0,,,72.0,72.0
2023-05-29 04:30:00+00:00,0.0,,,67.0,67.0
2023-05-29 04:45:00+00:00,0.0,,,56.0,56.0
2023-05-29 05:00:00+00:00,0.0,446.0,812.0,83.0,1341.0
2023-05-29 05:15:00+00:00,0.0,,,59.0,59.0
2023-05-29 05:30:00+00:00,0.0,,,23.0,23.0
2023-05-29 05:45:00+00:00,0.0,,,15.0,15.0
2023-05-29 06:00:00+00:00,0.0,345.0,956.0,0.0,1301.0
2023-05-29 06:15:00+00:00,0.0,,,0.0,0.0
2023-05-29 06:30:00+00:00,0.0,,,0.0,0.0
2023-05-29 06:45:00+00:00,0.0,,,0.0,0.0
2023-05-29 07:00:00+00:00,0.0,518.0,829.0,0.0,1347.0
2023-05-29 07:15:00+00:00,0.0,,,0.0,0.0
2023-05-29 07:30:00+00:00,0.0,,,0.0,0.0
2023-05-29 07:45:00+00:00,0.0,,,0.0,0.0
2023-05-29 08:00:00+00:00,0.0,502.0,1045.0,0.0,1547.0
2023-05-29 08:15:00+00:00,0.0,,,0.0,0.0
2023-05-29 08:30:00+00:00,0.0,,,0.0,0.0
2023-05-29 08:45:00+00:00,0.0,,,0.0,0.0
2023-05-29 09:00:00+00:00,0.0,519.0,1008.0,0.0,1527.0
2023-05-29 09:15:00+00:00,0.0,,,0.0,0.0
2023-05-29 09:30:00+00:00,0.0,,,0.0,0.0
2023-05-29 09:45:00+00:00,0.0,,,0.0,0.0
2023-05-29 10:00:00+00:00,0.0,707.0,753.0,0.0,1460.0
2023-05-29 10:15:00+00:00,0.0,,,0.0,0.0
2023-05-29 10:30:00+00:00,0.0,,,0.0,0.0
2023-05-29 10:45:00+00:00,0.0,,,0.0,0.0
2023-05-29 11:00:00+00:00,0.0,693.0,824.0,0.0,1517.0
2023-05-29 11:15:00+00:00,0.0,,,0.0,0.0
2023-05-29 11:30:00+00:00,0.0,,,0.0,0.0
2023-05-29 11:45:00+00:00,0.0,,,0.0,0.0
2023-05-29 12:00:00+00:00,0.0,682.0,943.0,0.0,1625.0
2023-05-29 12:15:00+00:00,0.0,,,0.0,0.0
2023-05-29 12:30:00+00:00,0.0,,,0.0,0.0
2023-05-29 12:45:00+00:00,0.0,,,0.0,0.0
2023-05-29 13:00:00+00:00,0.0,608.0,1049.0,0.0,1657.0
2023-05-29 13:15:00+00:00,0.0,,,0.0,0.0
2023-05-29 13:30:00+00:00,0.0,,,0.0,0.0
2023-05-29 13:45:00+00:00,0.0,,,0.0,0.0
2023-05-29 14:00:00+00:00,0.0,621.0,838.0,0.0,1459.0
2023-05-29 14:15:00+00:00,0.0,,,0.0,0.0
2023-05-29 14:30:00+00:00,0.0,,,1.0,1.0
2023-05-29 14:45:00+00:00,0.0,,,4.0,4.0
2023-05-29 15:00:00+00:00,0.0,702.0,688.0,58.0,1448.0
2023-05-29 15:15:00+00:00,0.0,,,87.0,87.0
2023-05-29 15:30:00+00:00,0.0,,,99.0,99.0
2023-05-29 15:45:00+00:00,0.0,,,122.0,122.0
2023-05-29 16:00:00+00:00,0.0,661.0,398.0,166.0,1225.0
2023-05-29 16:15:00+00:00,0.0,,,241.0,241.0
2023-05-29 16:30:00+00:00,0.0,,,268.0,268.0
2023-05-29 16:45:00+00:00,0.0,,,284.0,284.0
2023-05-29 17:00:00+00:00,0.0,580.0,348.0,270.0,1198.0
2023-05-29 17:15:00+00:00,0.0,,,289.0,289.0
2023-05-29 17:30:00+00:00,0.0,,,283.0,283.0
2023-05-29 17:45:00+00:00,0.0,,,313.0,313.0
2023-05-29 18:00:00+00:00,0.0,572.0,355.0,328.0,1255.0
2023-05-29 18:15:00+00:00,0.0,,,314.0,314.0
2023-05-29 18:30:00+00:00,0.0,,,325.0,325.0
2023-05-29 18:45:00+00:00,0.0,,,306.0,306.0
2023-05-29 19:00:00+00:00,0.0,498.0,539.0,325.0,1362.0
2023-05-29 19:15:00+00:00,0.0,,,327.0,327.0
2023-05-29 19:30:00+00:00,0.0,,,297.0,297.0
2023-05-29 19:45:00+00:00,0.0,,,287.0,287.0
2023-05-29 20:00:00+00:00,0.0,434.0,708.0,281.0,1423.0
2023-05-29 20:15:00+00:00,0.0,,,259.0,259.0
2023-05-29 20:30:00+00:00,0.0,,,234.0,234.0
2023-05-29 20:45:00+00:00,0.0,,,213.0,213.0
2023-05-29 21:00:00+00:00,0.0,243.0,929.0,197.0,1369.0
2023-05-29 21:15:00+00:00,0.0,,,191.0,191.0
2023-05-29 21:30:00+00:00,0.0,,,189.0,189.0
2023-05-29 21:45:00+00:00,0.0,,,170.0,170.0
2023-05-29 22:00:00+00:00,0.0,166.0,916.0,79.0,1161.0
2023-05-29 22:15:00+00:00,0.0,,,103.0,103.0
2023-05-29 22:30:00+00:00,0.0,,,97.0,97.0
2023-05-29 22:45:00+00:00,0.0,,,99.0,99.0
2023-05-29 23:00:00+00:00,0.0,90.0,821.0,69.0,980.0
2023-05-29 23:15:00+00:00,0.0,,,78.0,78.0
2023-05-29 23:30:00+00:00,0.0,,,68.0,68.0
2023-05-29 23:45:00+00:00,0.0,,,65.0,65.0
2023-05-30 00:00:00+00:00,0.0,13.0,866.0,33.0,912.0
2023-05-30 00:15:00+00:00,0.0,,,50.0,50.0
2023-05-30 00:30:00+00:00,0.0,,,55.0,55.0
2023-05-30 00:45:00+00:00,0.0,,,54.0,54.0
2023-05-30 01:00:00+00:00,0.0,29.0,893.0,45.0,967.0
2023-05-30 01:15:00+00:00,0.0,,,47.0,47.0
2023-05-30 01:30:00+00:00,0.0,,,43.0,43.0
2023-05-30 01:45:00+00:00,0.0,,,42.0,42.0
2023-05-30 02:00:00+00:00,0.0,8.0,1030.0,56.0,1094.0
2023-05-30 02:15:00+00:00,0.0,,,56.0,56.0
2023-05-30 02:30:00+00:00,0.0,,,51.0,51.0
2023-05-30 02:45:00+00:00,0.0,,,66.0,66.0
2023-05-30 03:00:00+00:00,0.0,36.0,922.0,132.0,1090.0
2023-05-30 03:15:00+00:00,0.0,,,135.0,135.0
2023-05-30 03:30:00+00:00,0.0,,,150.0,150.0
2023-05-30 03:45:00+00:00,0.0,,,174.0,174.0
2023-05-30 04:00:00+00:00,0.0,264.0,550.0,310.0,1124.0
2023-05-30 04:15:00+00:00,0.0,,,360.0,360.0
2023-05-30 04:30:00+00:00,0.0,,,363.0,363.0
2023-05-30 04:45:00+00:00,0.0,,,368.0,368.0
2023-05-30 05:00:00+00:00,0.0,199.0,648.0,353.0,1200.0
2023-05-30 05:15:00+00:00,0.0,,,342.0,342.0
2023-05-30 05:30:00+00:00,0.0,,,332.0,332.0
2023-05-30 05:45:00+00:00,0.0,,,311.0,311.0
2023-05-30 06:00:00+00:00,0.0,166.0,848.0,320.0,1334.0
2023-05-30 06:15:00+00:00,0.0,,,281.0,281.0
2023-05-30 06:30:00+00:00,0.0,,,260.0,260.0
2023-05-30 06:45:00+00:00,0.0,,,230.0,230.0
2023-05-30 07:00:00+00:00,0.0,213.0,996.0,135.0,1344.0
2023-05-30 07:15:00+00:00,0.0,,,138.0,138.0
2023-05-30 07:30:00+00:00,0.0,,,131.0,131.0
2023-05-30 07:45:00+00:00,0.0,,,107.0,107.0
2023-05-30 08:00:00+00:00,0.0,189.0,1036.0,8.0,1233.0
2023-05-30 08:15:00+00:00,0.0,,,0.0,0.0
2023-05-30 08:30:00+00:00,0.0,,,0.0,0.0
2023-05-30 08:45:00+00:00,0.0,,,0.0,0.0
2023-05-30 09:00:00+00:00,0.0,160.0,1040.0,0.0,1200.0
2023-05-30 09:15:00+00:00,0.0,,,0.0,0.0
2023-05-30 09:30:00+00:00,0.0,,,0.0,0.0
2023-05-30 09:45:00+00:00,0.0,,,0.0,0.0
2023-05-30 10:00:00+00:00,0.0,122.0,825.0,0.0,947.0
2023-05-30 10:15:00+00:00,0.0,,,0.0,0.0
2023-05-30 10:30:00+00:00,0.0,,,0.0,0.0
2023-05-30 10:45:00+00:00,0.0,,,0.0,0.0
2023-05-30 11:00:00+00:00,0.0,136.0,864.0,0.0,1000.0
2023-05-30 11:15:00+00:00,0.0,,,0.0,0.0
2023-05-30 11:30:00+00:00,0.0,,,0.0,0.0
2023-05-30 11:45:00+00:00,0.0,,,0.0,0.0
2023-05-30 12:00:00+00:00,0.0,195.0,737.0,0.0,932.0
2023-05-30 12:15:00+00:00,0.0,,,0.0,0.0
2023-05-30 12:30:00+00:00,0.0,,,0.0,0.0
2023-05-30 12:45:00+00:00,0.0,,,0.0,0.0
2023-05-30 13:00:00+00:00,0.0,301.0,906.0,0.0,1207.0
2023-05-30 13:15:00+00:00,0.0,,,0.0,0.0
2023-05-30 13:30:00+00:00,0.0,,,0.0,0.0
2023-05-30 13:45:00+00:00,0.0,,,0.0,0.0
2023-05-30 14:00:00+00:00,0.0,303.0,1025.0,53.0,1381.0
2023-05-30 14:15:00+00:00,0.0,,,89.0,89.0
2023-05-30 14:30:00+00:00,0.0,,,83.0,83.0
2023-05-30 14:45:00+00:00,0.0,,,106.0,106.0
2023-05-30 15:00:00+00:00,0.0,312.0,855.0,146.0,1313.0
2023-05-30 15:15:00+00:00,0.0,,,185.0,185.0
2023-05-30 15:30:00+00:00,0.0,,,234.0,234.0
2023-05-30 15:45:00+00:00,0.0,,,275.0,275.0
