,BG,HU,MD,RS,UA,sum
2022-02-27 07:45:00+00:00,,209.0,,,,209.0
2022-02-27 08:00:00+00:00,400.0,211.0,0.0,550.0,0.0,1161.0
2022-02-27 08:15:00+00:00,,196.0,,,,196.0
2022-02-27 08:30:00+00:00,,191.0,,,,191.0
2022-02-27 08:45:00+00:00,,234.0,,,,234.0
2022-02-27 09:00:00+00:00,641.0,186.0,0.0,489.0,0.0,1316.0
2022-02-27 09:15:00+00:00,,134.0,,,,134.0
2022-02-27 09:30:00+00:00,,119.0,,,,119.0
2022-02-27 09:45:00+00:00,,135.0,,,,135.0
2022-02-27 10:00:00+00:00,759.0,146.0,0.0,501.0,0.0,1406.0
2022-02-27 10:15:00+00:00,,134.0,,,,134.0
2022-02-27 10:30:00+00:00,,131.0,,,,131.0
2022-02-27 10:45:00+00:00,,145.0,,,,145.0
2022-02-27 11:00:00+00:00,743.0,101.0,,491.0,0.0,1335.0
2022-02-27 11:15:00+00:00,,102.0,,,,102.0
2022-02-27 11:30:00+00:00,,112.0,,,,112.0
2022-02-27 11:45:00+00:00,,94.0,,,,94.0
2022-02-27 12:00:00+00:00,734.0,118.0,,490.0,0.0,1342.0
2022-02-27 12:15:00+00:00,,100.0,,,,100.0
2022-02-27 12:30:00+00:00,,143.0,,,,143.0
2022-02-27 12:45:00+00:00,,147.0,,,,147.0
2022-02-27 13:00:00+00:00,741.0,138.0,,529.0,0.0,1408.0
2022-02-27 13:15:00+00:00,,117.0,,,,117.0
2022-02-27 13:30:00+00:00,,138.0,,,,138.0
2022-02-27 13:45:00+00:00,,107.0,,,,107.0
2022-02-27 14:00:00+00:00,635.0,119.0,,522.0,0.0,1276.0
2022-02-27 14:15:00+00:00,,141.0,,,,141.0
2022-02-27 14:30:00+00:00,,132.0,,,,132.0
2022-02-27 14:45:00+00:00,,123.0,,,,123.0
2022-02-27 15:00:00+00:00,450.0,116.0,0.0,452.0,0.0,1018.0
2022-02-27 15:15:00+00:00,,155.0,,,,155.0
2022-02-27 15:30:00+00:00,,144.0,,,,144.0
2022-02-27 15:45:00+00:00,,138.0,,,,138.0
2022-02-27 16:00:00+00:00,378.0,117.0,0.0,372.0,0.0,867.0
2022-02-27 16:15:00+00:00,,130.0,,,,130.0
2022-02-27 16:30:00+00:00,,138.0,,,,138.0
2022-02-27 16:45:00+00:00,,130.0,,,,130.0
2022-02-27 17:00:00+00:00,394.0,80.0,0.0,278.0,0.0,752.0
2022-02-27 17:15:00+00:00,,111.0,,,,111.0
2022-02-27 17:30:00+00:00,,101.0,,,,101.0
2022-02-27 17:45:00+00:00,,116.0,,,,116.0
2022-02-27 18:00:00+00:00,417.0,104.0,0.0,304.0,0.0,825.0
2022-02-27 18:15:00+00:00,,108.0,,,,108.0
2022-02-27 18:30:00+00:00,,123.0,,,,123.0
2022-02-27 18:45:00+00:00,,112.0,,,,112.0
2022-02-27 19:00:00+00:00,471.0,121.0,0.0,362.0,0.0,954.0
2022-02-27 19:15:00+00:00,,159.0,,,,159.0
2022-02-27 19:30:00+00:00,,147.0,,,,147.0
2022-02-27 19:45:00+00:00,,136.0,,,,136.0
2022-02-27 20:00:00+00:00,646.0,177.0,0.0,499.0,0.0,1322.0
2022-02-27 20:15:00+00:00,,149.0,,,,149.0
2022-02-27 20:30:00+00:00,,145.0,,,,145.0
2022-02-27 20:45:00+00:00,,127.0,,,,127.0
2022-02-27 21:00:00+00:00,806.0,170.0,0.0,491.0,0.0,1467.0
2022-02-27 21:15:00+00:00,,104.0,,,,104.0
2022-02-27 21:30:00+00:00,,156.0,,,,156.0
2022-02-27 21:45:00+00:00,,167.0,,,,167.0
2022-02-27 22:00:00+00:00,821.0,144.0,0.0,494.0,0.0,1459.0
2022-02-27 22:15:00+00:00,,153.0,,,,153.0
2022-02-27 22:30:00+00:00,,183.0,,,,183.0
2022-02-27 22:45:00+00:00,,181.0,,,,181.0
2022-02-27 23:00:00+00:00,800.0,99.0,0.0,440.0,0.0,1339.0
2022-02-27 23:15:00+00:00,,57.0,,,,57.0
2022-02-27 23:30:00+00:00,,56.0,,,,56.0
2022-02-27 23:45:00+00:00,,89.0,,,,89.0
2022-02-28 00:00:00+00:00,748.0,119.0,0.0,421.0,0.0,1288.0
2022-02-28 00:15:00+00:00,,118.0,,,,118.0
2022-02-28 00:30:00+00:00,,68.0,,,,68.0
2022-02-28 00:45:00+00:00,,70.0,,,,70.0
2022-02-28 01:00:00+00:00,709.0,95.0,0.0,533.0,0.0,1337.0
2022-02-28 01:15:00+00:00,,94.0,,,,94.0
2022-02-28 01:30:00+00:00,,76.0,,,,76.0
2022-02-28 01:45:00+00:00,,108.0,,,,108.0
2022-02-28 02:00:00+00:00,670.0,108.0,0.0,592.0,0.0,1370.0
2022-02-28 02:15:00+00:00,,87.0,,,,87.0
2022-02-28 02:30:00+00:00,,98.0,,,,98.0
2022-02-28 02:45:00+00:00,,72.0,,,,72.0
2022-02-28 03:00:00+00:00,646.0,75.0,0.0,576.0,0.0,1297.0
2022-02-28 03:15:00+00:00,,83.0,,,,83.0
2022-02-28 03:30:00+00:00,,72.0,,,,72.0
2022-02-28 03:45:00+00:00,,120.0,,,,120.0
2022-02-28 04:00:00+00:00,525.0,60.0,0.0,510.0,0.0,1095.0
2022-02-28 04:15:00+00:00,,60.0,,,,60.0
2022-02-28 04:30:00+00:00,,20.0,,,,20.0
2022-02-28 04:45:00+00:00,,39.0,,,,39.0
2022-02-28 05:00:00+00:00,421.0,177.0,0.0,214.0,49.0,861.0
2022-02-28 05:15:00+00:00,,150.0,,,,150.0
2022-02-28 05:30:00+00:00,,124.0,,,,124.0
2022-02-28 05:45:00+00:00,,148.0,,,,148.0
2022-02-28 06:00:00+00:00,464.0,161.0,0.0,17.0,75.0,717.0
2022-02-28 06:15:00+00:00,,175.0,,,,175.0
2022-02-28 06:30:00+00:00,,139.0,,,,139.0
2022-02-28 06:45:00+00:00,,123.0,,,,123.0
2022-02-28 07:00:00+00:00,552.0,121.0,0.0,54.0,19.0,746.0
2022-02-28 07:15:00+00:00,,109.0,,,,109.0
2022-02-28 07:30:00+00:00,,98.0,,,,98.0
2022-02-28 07:45:00+00:00,,101.0,,,,101.0
2022-02-28 08:00:00+00:00,550.0,146.0,0.0,144.0,35.0,875.0
2022-02-28 08:15:00+00:00,,119.0,,,,119.0
2022-02-28 08:30:00+00:00,,97.0,,,,97.0
2022-02-28 08:45:00+00:00,,78.0,,,,78.0
2022-02-28 09:00:00+00:00,586.0,147.0,0.0,240.0,9.0,982.0
2022-02-28 09:15:00+00:00,,146.0,,,,146.0
2022-02-28 09:30:00+00:00,,145.0,,,,145.0
2022-02-28 09:45:00+00:00,,166.0,,,,166.0
2022-02-28 10:00:00+00:00,594.0,207.0,0.0,211.0,19.0,1031.0
2022-02-28 10:15:00+00:00,,196.0,,,,196.0
2022-02-28 10:30:00+00:00,,186.0,,,,186.0
2022-02-28 10:45:00+00:00,,191.0,,,,191.0
2022-02-28 11:00:00+00:00,623.0,172.0,0.0,270.0,0.0,1065.0
2022-02-28 11:15:00+00:00,,158.0,,,,158.0
2022-02-28 11:30:00+00:00,,168.0,,,,168.0
2022-02-28 11:45:00+00:00,,166.0,,,,166.0
2022-02-28 12:00:00+00:00,643.0,202.0,0.0,308.0,0.0,1153.0
2022-02-28 12:15:00+00:00,,174.0,,,,174.0
2022-02-28 12:30:00+00:00,,180.0,,,,180.0
2022-02-28 12:45:00+00:00,,187.0,,,,187.0
2022-02-28 13:00:00+00:00,660.0,184.0,,294.0,0.0,1138.0
2022-02-28 13:15:00+00:00,,175.0,,,,175.0
2022-02-28 13:30:00+00:00,,204.0,,,,204.0
2022-02-28 13:45:00+00:00,,189.0,,,,189.0
2022-02-28 14:00:00+00:00,608.0,170.0,0.0,286.0,11.0,1075.0
2022-02-28 14:15:00+00:00,,211.0,,,,211.0
2022-02-28 14:30:00+00:00,,207.0,,,,207.0
2022-02-28 14:45:00+00:00,,197.0,,,,197.0
2022-02-28 15:00:00+00:00,597.0,186.0,0.0,381.0,4.0,1168.0
2022-02-28 15:15:00+00:00,,142.0,,,,142.0
2022-02-28 15:30:00+00:00,,161.0,,,,161.0
2022-02-28 15:45:00+00:00,,149.0,,,,149.0
2022-02-28 16:00:00+00:00,508.0,164.0,0.0,282.0,33.0,987.0
2022-02-28 16:15:00+00:00,,162.0,,,,162.0
2022-02-28 16:30:00+00:00,,128.0,,,,128.0
2022-02-28 16:45:00+00:00,,181.0,,,,181.0
2022-02-28 17:00:00+00:00,503.0,186.0,0.0,210.0,51.0,950.0
2022-02-28 17:15:00+00:00,,221.0,,,,221.0
2022-02-28 17:30:00+00:00,,209.0,,,,209.0
2022-02-28 17:45:00+00:00,,212.0,,,,212.0
2022-02-28 18:00:00+00:00,569.0,197.0,0.0,264.0,18.0,1048.0
2022-02-28 18:15:00+00:00,,183.0,,,,183.0
2022-02-28 18:30:00+00:00,,204.0,,,,204.0
2022-02-28 18:45:00+00:00,,215.0,,,,215.0
2022-02-28 19:00:00+00:00,679.0,214.0,0.0,347.0,20.0,1260.0
2022-02-28 19:15:00+00:00,,207.0,,,,207.0
2022-02-28 19:30:00+00:00,,220.0,,,,220.0
2022-02-28 19:45:00+00:00,,197.0,,,,197.0
2022-02-28 20:00:00+00:00,836.0,181.0,0.0,436.0,10.0,1463.0
2022-02-28 20:15:00+00:00,,149.0,,,,149.0
2022-02-28 20:30:00+00:00,,134.0,,,,134.0
2022-02-28 20:45:00+00:00,,109.0,,,,109.0
2022-02-28 21:00:00+00:00,856.0,94.0,0.0,357.0,4.0,1311.0
2022-02-28 21:15:00+00:00,,98.0,,,,98.0
2022-02-28 21:30:00+00:00,,105.0,,,,105.0
2022-02-28 21:45:00+00:00,,136.0,,,,136.0
2022-02-28 22:00:00+00:00,724.0,28.0,0.0,394.0,0.0,1146.0
2022-02-28 22:15:00+00:00,,49.0,,,,49.0
2022-02-28 22:30:00+00:00,,60.0,,,,60.0
2022-02-28 22:45:00+00:00,,26.0,,,,26.0
2022-02-28 23:00:00+00:00,733.0,0.0,0.0,573.0,0.0,1306.0
2022-02-28 23:15:00+00:00,,1.0,,,,1.0
2022-02-28 23:30:00+00:00,,4.0,,,,4.0
2022-02-28 23:45:00+00:00,,1.0,,,,1.0
2022-03-01 00:00:00+00:00,721.0,15.0,0.0,613.0,0.0,1349.0
2022-03-01 00:15:00+00:00,,0.0,,,,0.0
2022-03-01 00:30:00+00:00,,1.0,,,,1.0
2022-03-01 00:45:00+00:00,,0.0,,,,0.0
2022-03-01 01:00:00+00:00,686.0,2.0,0.0,647.0,0.0,1335.0
2022-03-01 01:15:00+00:00,,1.0,,,,1.0
2022-03-01 01:30:00+00:00,,1.0,,,,1.0
2022-03-01 01:45:00+00:00,,0.0,,,,0.0
2022-03-01 02:00:00+00:00,562.0,2.0,0.0,672.0,0.0,1236.0
2022-03-01 02:15:00+00:00,,1.0,,,,1.0
2022-03-01 02:30:00+00:00,,0.0,,,,0.0
2022-03-01 02:45:00+00:00,,0.0,,,,0.0
2022-03-01 03:00:00+00:00,477.0,1.0,0.0,716.0,0.0,1194.0
2022-03-01 03:15:00+00:00,,0.0,,,,0.0
2022-03-01 03:30:00+00:00,,2.0,,,,2.0
2022-03-01 03:45:00+00:00,,0.0,,,,0.0
2022-03-01 04:00:00+00:00,202.0,0.0,0.0,628.0,0.0,830.0
2022-03-01 04:15:00+00:00,,0.0,,,,0.0
2022-03-01 04:30:00+00:00,,0.0,,,,0.0
2022-03-01 04:45:00+00:00,,0.0,,,,0.0
2022-03-01 05:00:00+00:00,15.0,44.0,0.0,367.0,5.0,431.0
2022-03-01 05:15:00+00:00,,77.0,,,,77.0
2022-03-01 05:30:00+00:00,,113.0,,,,113.0
2022-03-01 05:45:00+00:00,,103.0,,,,103.0
2022-03-01 06:00:00+00:00,41.0,29.0,0.0,39.0,0.0,109.0
2022-03-01 06:15:00+00:00,,2.0,,,,2.0
2022-03-01 06:30:00+00:00,,0.0,,,,0.0
2022-03-01 06:45:00+00:00,,0.0,,,,0.0
2022-03-01 07:00:00+00:00,46.0,0.0,0.0,0.0,0.0,46.0
2022-03-01 07:15:00+00:00,,0.0,,,,0.0
2022-03-01 07:30:00+00:00,,0.0,,,,0.0
2022-03-01 07:45:00+00:00,,0.0,,,,0.0
2022-03-01 08:00:00+00:00,174.0,0.0,0.0,0.0,0.0,174.0
2022-03-01 08:15:00+00:00,,0.0,,,,0.0
2022-03-01 08:30:00+00:00,,0.0,,,,0.0
2022-03-01 08:45:00+00:00,,0.0,,,,0.0
2022-03-01 09:00:00+00:00,214.0,0.0,0.0,0.0,0.0,214.0
2022-03-01 09:15:00+00:00,,0.0,,,,0.0
2022-03-01 09:30:00+00:00,,0.0,,,,0.0
2022-03-01 09:45:00+00:00,,0.0,,,,0.0
2022-03-01 10:00:00+00:00,190.0,0.0,0.0,0.0,0.0,190.0
2022-03-01 10:15:00+00:00,,0.0,,,,0.0
2022-03-01 10:30:00+00:00,,0.0,,,,0.0
2022-03-01 10:45:00+00:00,,0.0,,,,0.0
2022-03-01 11:00:00+00:00,174.0,0.0,0.0,0.0,0.0,174.0
2022-03-01 11:15:00+00:00,,0.0,,,,0.0
2022-03-01 11:30:00+00:00,,0.0,,,,0.0
2022-03-01 11:45:00+00:00,,0.0,,,,0.0
2022-03-01 12:00:00+00:00,149.0,0.0,0.0,0.0,0.0,149.0
2022-03-01 12:15:00+00:00,,0.0,,,,0.0
2022-03-01 12:30:00+00:00,,0.0,,,,0.0
2022-03-01 12:45:00+00:00,,0.0,,,,0.0
2022-03-01 13:00:00+00:00,142.0,0.0,0.0,0.0,0.0,142.0
2022-03-01 13:15:00+00:00,,0.0,,,,0.0
2022-03-01 13:30:00+00:00,,0.0,,,,0.0
2022-03-01 13:45:00+00:00,,0.0,,,,0.0
2022-03-01 14:00:00+00:00,138.0,0.0,0.0,0.0,15.0,153.0
2022-03-01 14:15:00+00:00,,2.0,,,,2.0
2022-03-01 14:30:00+00:00,,0.0,,,,0.0
2022-03-01 14:45:00+00:00,,0.0,,,,0.0
2022-03-01 15:00:00+00:00,118.0,0.0,0.0,0.0,42.0,160.0
2022-03-01 15:15:00+00:00,,0.0,,,,0.0
2022-03-01 15:30:00+00:00,,0.0,,,,0.0
2022-03-01 15:45:00+00:00,,0.0,,,,0.0
2022-03-01 16:00:00+00:00,101.0,0.0,0.0,0.0,0.0,101.0
2022-03-01 16:15:00+00:00,,0.0,,,,0.0
2022-03-01 16:30:00+00:00,,0.0,,,,0.0
2022-03-01 16:45:00+00:00,,0.0,,,,0.0
2022-03-01 17:00:00+00:00,124.0,0.0,0.0,0.0,0.0,124.0
2022-03-01 17:15:00+00:00,,0.0,,,,0.0
2022-03-01 17:30:00+00:00,,0.0,,,,0.0
2022-03-01 17:45:00+00:00,,0.0,,,,0.0
2022-03-01 18:00:00+00:00,139.0,0.0,0.0,0.0,0.0,139.0
2022-03-01 18:15:00+00:00,,0.0,,,,0.0
2022-03-01 18:30:00+00:00,,0.0,,,,0.0
2022-03-01 18:45:00+00:00,,0.0,,,,0.0
2022-03-01 19:00:00+00:00,217.0,0.0,0.0,0.0,0.0,217.0
2022-03-01 19:15:00+00:00,,0.0,,,,0.0
2022-03-01 19:30:00+00:00,,0.0,,,,0.0
2022-03-01 19:45:00+00:00,,0.0,,,,0.0
2022-03-01 20:00:00+00:00,294.0,56.0,0.0,58.0,110.0,518.0
2022-03-01 20:15:00+00:00,,80.0,,,,80.0
2022-03-01 20:30:00+00:00,,99.0,,,,99.0
2022-03-01 20:45:00+00:00,,113.0,,,,113.0
2022-03-01 21:00:00+00:00,322.0,94.0,0.0,128.0,59.0,603.0
2022-03-01 21:15:00+00:00,,93.0,,,,93.0
2022-03-01 21:30:00+00:00,,101.0,,,,101.0
2022-03-01 21:45:00+00:00,,133.0,,,,133.0
2022-03-01 22:00:00+00:00,408.0,167.0,0.0,129.0,59.0,763.0
2022-03-01 22:15:00+00:00,,142.0,,,,142.0
2022-03-01 22:30:00+00:00,,181.0,,,,181.0
2022-03-01 22:45:00+00:00,,123.0,,,,123.0
2022-03-01 23:00:00+00:00,414.0,64.0,0.0,430.0,25.0,933.0
2022-03-01 23:15:00+00:00,,38.0,,,,38.0
2022-03-01 23:30:00+00:00,,45.0,,,,45.0
2022-03-01 23:45:00+00:00,,40.0,,,,40.0
2022-03-02 00:00:00+00:00,449.0,49.0,0.0,511.0,39.0,1048.0
2022-03-02 00:15:00+00:00,,20.0,,,,20.0
2022-03-02 00:30:00+00:00,,45.0,,,,45.0
2022-03-02 00:45:00+00:00,,37.0,,,,37.0
2022-03-02 01:00:00+00:00,444.0,64.0,0.0,468.0,82.0,1058.0
2022-03-02 01:15:00+00:00,,58.0,,,,58.0
2022-03-02 01:30:00+00:00,,59.0,,,,59.0
2022-03-02 01:45:00+00:00,,53.0,,,,53.0
2022-03-02 02:00:00+00:00,438.0,71.0,0.0,417.0,101.0,1027.0
2022-03-02 02:15:00+00:00,,88.0,,,,88.0
2022-03-02 02:30:00+00:00,,69.0,,,,69.0
2022-03-02 02:45:00+00:00,,61.0,,,,61.0
2022-03-02 03:00:00+00:00,374.0,49.0,0.0,320.0,86.0,829.0
2022-03-02 03:15:00+00:00,,34.0,,,,34.0
2022-03-02 03:30:00+00:00,,41.0,,,,41.0
2022-03-02 03:45:00+00:00,,33.0,,,,33.0
2022-03-02 04:00:00+00:00,301.0,12.0,0.0,294.0,28.0,635.0
2022-03-02 04:15:00+00:00,,3.0,,,,3.0
2022-03-02 04:30:00+00:00,,7.0,,,,7.0
2022-03-02 04:45:00+00:00,,3.0,,,,3.0
2022-03-02 05:00:00+00:00,226.0,83.0,0.0,72.0,110.0,491.0
2022-03-02 05:15:00+00:00,,67.0,,,,67.0
2022-03-02 05:30:00+00:00,,81.0,,,,81.0
2022-03-02 05:45:00+00:00,,63.0,,,,63.0
2022-03-02 06:00:00+00:00,220.0,68.0,0.0,0.0,113.0,401.0
2022-03-02 06:15:00+00:00,,12.0,,,,12.0
2022-03-02 06:30:00+00:00,,3.0,,,,3.0
2022-03-02 06:45:00+00:00,,0.0,,,,0.0
2022-03-02 07:00:00+00:00,175.0,0.0,0.0,0.0,91.0,266.0
2022-03-02 07:15:00+00:00,,0.0,,,,0.0
2022-03-02 07:30:00+00:00,,0.0,,,,0.0
2022-03-02 07:45:00+00:00,,0.0,,,,0.0
2022-03-02 08:00:00+00:00,166.0,0.0,0.0,0.0,233.0,399.0
2022-03-02 08:15:00+00:00,,0.0,,,,0.0
2022-03-02 08:30:00+00:00,,0.0,,,,0.0
2022-03-02 08:45:00+00:00,,0.0,,,,0.0
2022-03-02 09:00:00+00:00,235.0,0.0,0.0,0.0,245.0,480.0
2022-03-02 09:15:00+00:00,,1.0,,,,1.0
2022-03-02 09:30:00+00:00,,0.0,,,,0.0
2022-03-02 09:45:00+00:00,,2.0,,,,2.0
2022-03-02 10:00:00+00:00,282.0,13.0,0.0,15.0,236.0,546.0
2022-03-02 10:15:00+00:00,,30.0,,,,30.0
2022-03-02 10:30:00+00:00,,29.0,,,,29.0
2022-03-02 10:45:00+00:00,,40.0,,,,40.0
2022-03-02 11:00:00+00:00,312.0,25.0,0.0,42.0,243.0,622.0
2022-03-02 11:15:00+00:00,,15.0,,,,15.0
2022-03-02 11:30:00+00:00,,46.0,,,,46.0
2022-03-02 11:45:00+00:00,,44.0,,,,44.0
2022-03-02 12:00:00+00:00,316.0,64.0,0.0,42.0,255.0,677.0
2022-03-02 12:15:00+00:00,,68.0,,,,68.0
2022-03-02 12:30:00+00:00,,78.0,,,,78.0
2022-03-02 12:45:00+00:00,,49.0,,,,49.0
2022-03-02 13:00:00+00:00,238.0,51.0,0.0,46.0,243.0,578.0
2022-03-02 13:15:00+00:00,,34.0,,,,34.0
2022-03-02 13:30:00+00:00,,39.0,,,,39.0
2022-03-02 13:45:00+00:00,,21.0,,,,21.0
2022-03-02 14:00:00+00:00,213.0,7.0,0.0,24.0,179.0,423.0
2022-03-02 14:15:00+00:00,,65.0,,,,65.0
2022-03-02 14:30:00+00:00,,121.0,,,,121.0
2022-03-02 14:45:00+00:00,,122.0,,,,122.0
2022-03-02 15:00:00+00:00,198.0,91.0,0.0,0.0,173.0,462.0
2022-03-02 15:15:00+00:00,,87.0,,,,87.0
2022-03-02 15:30:00+00:00,,103.0,,,,103.0
2022-03-02 15:45:00+00:00,,89.0,,,,89.0
2022-03-02 16:00:00+00:00,209.0,112.0,0.0,0.0,179.0,500.0
2022-03-02 16:15:00+00:00,,106.0,,,,106.0
2022-03-02 16:30:00+00:00,,85.0,,,,85.0
2022-03-02 16:45:00+00:00,,117.0,,,,117.0
2022-03-02 17:00:00+00:00,209.0,63.0,0.0,0.0,122.0,394.0
2022-03-02 17:15:00+00:00,,97.0,,,,97.0
2022-03-02 17:30:00+00:00,,107.0,,,,107.0
2022-03-02 17:45:00+00:00,,114.0,,,,114.0
2022-03-02 18:00:00+00:00,196.0,66.0,0.0,9.0,110.0,381.0
2022-03-02 18:15:00+00:00,,90.0,,,,90.0
2022-03-02 18:30:00+00:00,,86.0,,,,86.0
2022-03-02 18:45:00+00:00,,98.0,,,,98.0
2022-03-02 19:00:00+00:00,313.0,48.0,0.0,179.0,55.0,595.0
2022-03-02 19:15:00+00:00,,39.0,,,,39.0
2022-03-02 19:30:00+00:00,,48.0,,,,48.0
2022-03-02 19:45:00+00:00,,78.0,,,,78.0
2022-03-02 20:00:00+00:00,353.0,91.0,0.0,296.0,73.0,813.0
2022-03-02 20:15:00+00:00,,93.0,,,,93.0
2022-03-02 20:30:00+00:00,,84.0,,,,84.0
2022-03-02 20:45:00+00:00,,79.0,,,,79.0
2022-03-02 21:00:00+00:00,361.0,80.0,0.0,415.0,37.0,893.0
2022-03-02 21:15:00+00:00,,55.0,,,,55.0
2022-03-02 21:30:00+00:00,,73.0,,,,73.0
2022-03-02 21:45:00+00:00,,76.0,,,,76.0
2022-03-02 22:00:00+00:00,365.0,81.0,0.0,448.0,51.0,945.0
2022-03-02 22:15:00+00:00,,121.0,,,,121.0
2022-03-02 22:30:00+00:00,,117.0,,,,117.0
2022-03-02 22:45:00+00:00,,138.0,,,,138.0
2022-03-02 23:00:00+00:00,462.0,84.0,0.0,518.0,31.0,1095.0
2022-03-02 23:15:00+00:00,,106.0,,,,106.0
2022-03-02 23:30:00+00:00,,143.0,,,,143.0
2022-03-02 23:45:00+00:00,,117.0,,,,117.0
2022-03-03 00:00:00+00:00,530.0,127.0,0.0,591.0,24.0,1272.0
2022-03-03 00:15:00+00:00,,107.0,,,,107.0
2022-03-03 00:30:00+00:00,,109.0,,,,109.0
2022-03-03 00:45:00+00:00,,122.0,,,,122.0
2022-03-03 01:00:00+00:00,534.0,121.0,0.0,627.0,36.0,1318.0
2022-03-03 01:15:00+00:00,,98.0,,,,98.0
2022-03-03 01:30:00+00:00,,137.0,,,,137.0
2022-03-03 01:45:00+00:00,,116.0,,,,116.0
2022-03-03 02:00:00+00:00,585.0,133.0,0.0,536.0,41.0,1295.0
2022-03-03 02:15:00+00:00,,113.0,,,,113.0
2022-03-03 02:30:00+00:00,,144.0,,,,144.0
2022-03-03 02:45:00+00:00,,104.0,,,,104.0
2022-03-03 03:00:00+00:00,511.0,146.0,0.0,499.0,38.0,1194.0
2022-03-03 03:15:00+00:00,,129.0,,,,129.0
2022-03-03 03:30:00+00:00,,102.0,,,,102.0
2022-03-03 03:45:00+00:00,,137.0,,,,137.0
2022-03-03 04:00:00+00:00,362.0,29.0,0.0,500.0,0.0,891.0
2022-03-03 04:15:00+00:00,,104.0,,,,104.0
2022-03-03 04:30:00+00:00,,102.0,,,,102.0
2022-03-03 04:45:00+00:00,,123.0,,,,123.0
2022-03-03 05:00:00+00:00,161.0,216.0,0.0,211.0,141.0,729.0
2022-03-03 05:15:00+00:00,,232.0,,,,232.0
2022-03-03 05:30:00+00:00,,225.0,,,,225.0
2022-03-03 05:45:00+00:00,,204.0,,,,204.0
2022-03-03 06:00:00+00:00,36.0,174.0,0.0,139.0,195.0,544.0
2022-03-03 06:15:00+00:00,,214.0,,,,214.0
2022-03-03 06:30:00+00:00,,139.0,,,,139.0
2022-03-03 06:45:00+00:00,,146.0,,,,146.0
2022-03-03 07:00:00+00:00,26.0,151.0,0.0,56.0,171.0,404.0
2022-03-03 07:15:00+00:00,,83.0,,,,83.0
2022-03-03 07:30:00+00:00,,75.0,,,,75.0
2022-03-03 07:45:00+00:00,,70.0,,,,70.0
2022-03-03 08:00:00+00:00,7.0,85.0,0.0,60.0,124.0,276.0
2022-03-03 08:15:00+00:00,,73.0,,,,73.0
2022-03-03 08:30:00+00:00,,52.0,,,,52.0
2022-03-03 08:45:00+00:00,,35.0,,,,35.0
2022-03-03 09:00:00+00:00,0.0,62.0,0.0,144.0,58.0,264.0
2022-03-03 09:15:00+00:00,,52.0,,,,52.0
2022-03-03 09:30:00+00:00,,27.0,,,,27.0
2022-03-03 09:45:00+00:00,,46.0,,,,46.0
2022-03-03 10:00:00+00:00,0.0,21.0,0.0,154.0,28.0,203.0
2022-03-03 10:15:00+00:00,,10.0,,,,10.0
2022-03-03 10:30:00+00:00,,10.0,,,,10.0
2022-03-03 10:45:00+00:00,,7.0,,,,7.0
2022-03-03 11:00:00+00:00,0.0,12.0,0.0,157.0,6.0,175.0
2022-03-03 11:15:00+00:00,,0.0,,,,0.0
2022-03-03 11:30:00+00:00,,1.0,,,,1.0
2022-03-03 11:45:00+00:00,,0.0,,,,0.0
2022-03-03 12:00:00+00:00,0.0,0.0,0.0,188.0,16.0,204.0
2022-03-03 12:15:00+00:00,,0.0,,,,0.0
2022-03-03 12:30:00+00:00,,0.0,,,,0.0
2022-03-03 12:45:00+00:00,,1.0,,,,1.0
2022-03-03 13:00:00+00:00,0.0,0.0,0.0,93.0,9.0,102.0
2022-03-03 13:15:00+00:00,,3.0,,,,3.0
2022-03-03 13:30:00+00:00,,8.0,,,,8.0
2022-03-03 13:45:00+00:00,,1.0,,,,1.0
2022-03-03 14:00:00+00:00,0.0,0.0,0.0,35.0,0.0,35.0
2022-03-03 14:15:00+00:00,,0.0,,,,0.0
2022-03-03 14:30:00+00:00,,0.0,,,,0.0
2022-03-03 14:45:00+00:00,,0.0,,,,0.0
2022-03-03 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-03 15:15:00+00:00,,0.0,,,,0.0
2022-03-03 15:30:00+00:00,,0.0,,,,0.0
2022-03-03 15:45:00+00:00,,0.0,,,,0.0
2022-03-03 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-03 16:15:00+00:00,,0.0,,,,0.0
2022-03-03 16:30:00+00:00,,0.0,,,,0.0
2022-03-03 16:45:00+00:00,,0.0,,,,0.0
2022-03-03 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-03 17:15:00+00:00,,0.0,,,,0.0
2022-03-03 17:30:00+00:00,,0.0,,,,0.0
2022-03-03 17:45:00+00:00,,0.0,,,,0.0
2022-03-03 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-03 18:15:00+00:00,,0.0,,,,0.0
2022-03-03 18:30:00+00:00,,0.0,,,,0.0
2022-03-03 18:45:00+00:00,,0.0,,,,0.0
2022-03-03 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-03 19:15:00+00:00,,0.0,,,,0.0
2022-03-03 19:30:00+00:00,,0.0,,,,0.0
2022-03-03 19:45:00+00:00,,0.0,,,,0.0
2022-03-03 20:00:00+00:00,0.0,0.0,0.0,108.0,0.0,108.0
2022-03-03 20:15:00+00:00,,0.0,,,,0.0
2022-03-03 20:30:00+00:00,,0.0,,,,0.0
