,DE,LT,CZ,SK,SE,sum
2022-06-12 02:00:00+00:00,717.0,0.0,811.0,422.0,0.0,1950.0
2022-06-12 03:00:00+00:00,617.0,104.0,739.0,364.0,0.0,1824.0
2022-06-12 04:00:00+00:00,498.0,0.0,704.0,332.0,0.0,1534.0
2022-06-12 05:00:00+00:00,366.0,55.0,791.0,451.0,0.0,1663.0
2022-06-12 06:00:00+00:00,111.0,0.0,601.0,380.0,0.0,1092.0
2022-06-12 07:00:00+00:00,6.0,92.0,518.0,336.0,0.0,952.0
2022-06-12 08:00:00+00:00,0.0,424.0,159.0,170.0,0.0,753.0
2022-06-12 09:00:00+00:00,0.0,440.0,0.0,79.0,0.0,519.0
2022-06-12 10:00:00+00:00,0.0,408.0,0.0,0.0,0.0,408.0
2022-06-12 11:00:00+00:00,0.0,396.0,0.0,0.0,0.0,396.0
2022-06-12 12:00:00+00:00,0.0,389.0,0.0,0.0,0.0,389.0
2022-06-12 13:00:00+00:00,0.0,417.0,0.0,71.0,0.0,488.0
2022-06-12 14:00:00+00:00,0.0,77.0,176.0,406.0,0.0,659.0
2022-06-12 15:00:00+00:00,0.0,0.0,292.0,444.0,0.0,736.0
2022-06-12 16:00:00+00:00,0.0,0.0,708.0,629.0,0.0,1337.0
2022-06-12 17:00:00+00:00,0.0,0.0,707.0,592.0,0.0,1299.0
2022-06-12 18:00:00+00:00,0.0,0.0,641.0,534.0,0.0,1175.0
2022-06-12 19:00:00+00:00,0.0,0.0,450.0,418.0,0.0,868.0
2022-06-12 20:00:00+00:00,0.0,0.0,701.0,454.0,0.0,1155.0
2022-06-12 21:00:00+00:00,0.0,0.0,963.0,577.0,0.0,1540.0
2022-06-12 22:00:00+00:00,162.0,0.0,1195.0,612.0,0.0,1969.0
2022-06-12 23:00:00+00:00,499.0,0.0,1359.0,651.0,0.0,2509.0
2022-06-13 00:00:00+00:00,430.0,0.0,1333.0,672.0,0.0,2435.0
2022-06-13 01:00:00+00:00,454.0,0.0,1319.0,678.0,0.0,2451.0
2022-06-13 02:00:00+00:00,396.0,0.0,1345.0,750.0,0.0,2491.0
2022-06-13 03:00:00+00:00,75.0,0.0,1150.0,713.0,0.0,1938.0
2022-06-13 04:00:00+00:00,0.0,0.0,785.0,489.0,0.0,1274.0
2022-06-13 05:00:00+00:00,0.0,0.0,804.0,516.0,0.0,1320.0
2022-06-13 06:00:00+00:00,0.0,49.0,820.0,538.0,0.0,1407.0
2022-06-13 07:00:00+00:00,0.0,94.0,838.0,587.0,0.0,1519.0
2022-06-13 08:00:00+00:00,0.0,283.0,914.0,601.0,0.0,1798.0
2022-06-13 09:00:00+00:00,0.0,255.0,771.0,525.0,0.0,1551.0
2022-06-13 10:00:00+00:00,0.0,361.0,811.0,661.0,0.0,1833.0
2022-06-13 11:00:00+00:00,0.0,272.0,806.0,653.0,0.0,1731.0
2022-06-13 12:00:00+00:00,0.0,170.0,819.0,644.0,0.0,1633.0
2022-06-13 13:00:00+00:00,0.0,216.0,755.0,621.0,0.0,1592.0
2022-06-13 14:00:00+00:00,0.0,298.0,744.0,640.0,0.0,1682.0
2022-06-13 15:00:00+00:00,0.0,215.0,762.0,670.0,0.0,1647.0
2022-06-13 16:00:00+00:00,0.0,5.0,629.0,670.0,0.0,1304.0
2022-06-13 17:00:00+00:00,0.0,0.0,626.0,714.0,0.0,1340.0
2022-06-13 18:00:00+00:00,0.0,0.0,433.0,646.0,0.0,1079.0
2022-06-13 19:00:00+00:00,0.0,0.0,701.0,769.0,0.0,1470.0
2022-06-13 20:00:00+00:00,0.0,0.0,824.0,822.0,0.0,1646.0
2022-06-13 21:00:00+00:00,0.0,0.0,801.0,731.0,0.0,1532.0
2022-06-13 22:00:00+00:00,4.0,0.0,1013.0,788.0,0.0,1805.0
2022-06-13 23:00:00+00:00,277.0,0.0,1214.0,839.0,0.0,2330.0
2022-06-14 00:00:00+00:00,326.0,0.0,1219.0,823.0,0.0,2368.0
2022-06-14 01:00:00+00:00,454.0,0.0,1207.0,801.0,0.0,2462.0
2022-06-14 02:00:00+00:00,512.0,0.0,1303.0,858.0,0.0,2673.0
2022-06-14 03:00:00+00:00,336.0,0.0,1248.0,871.0,0.0,2455.0
2022-06-14 04:00:00+00:00,1.0,111.0,743.0,628.0,0.0,1483.0
2022-06-14 05:00:00+00:00,0.0,394.0,691.0,613.0,0.0,1698.0
2022-06-14 06:00:00+00:00,0.0,218.0,562.0,512.0,0.0,1292.0
2022-06-14 07:00:00+00:00,0.0,299.0,575.0,502.0,0.0,1376.0
2022-06-14 08:00:00+00:00,0.0,300.0,536.0,506.0,0.0,1342.0
2022-06-14 09:00:00+00:00,0.0,456.0,685.0,636.0,0.0,1777.0
2022-06-14 10:00:00+00:00,0.0,302.0,696.0,684.0,0.0,1682.0
2022-06-14 11:00:00+00:00,0.0,78.0,512.0,532.0,0.0,1122.0
2022-06-14 12:00:00+00:00,0.0,480.0,677.0,659.0,0.0,1816.0
2022-06-14 13:00:00+00:00,0.0,311.0,633.0,665.0,0.0,1609.0
2022-06-14 14:00:00+00:00,0.0,270.0,540.0,649.0,0.0,1459.0
2022-06-14 15:00:00+00:00,0.0,0.0,733.0,714.0,0.0,1447.0
2022-06-14 16:00:00+00:00,0.0,0.0,771.0,744.0,0.0,1515.0
2022-06-14 17:00:00+00:00,0.0,0.0,762.0,707.0,0.0,1469.0
2022-06-14 18:00:00+00:00,0.0,0.0,756.0,709.0,0.0,1465.0
2022-06-14 19:00:00+00:00,0.0,0.0,712.0,687.0,0.0,1399.0
2022-06-14 20:00:00+00:00,0.0,0.0,643.0,670.0,0.0,1313.0
2022-06-14 21:00:00+00:00,0.0,0.0,623.0,554.0,0.0,1177.0
2022-06-14 22:00:00+00:00,0.0,0.0,773.0,655.0,0.0,1428.0
2022-06-14 23:00:00+00:00,4.0,171.0,831.0,592.0,0.0,1598.0
2022-06-15 00:00:00+00:00,39.0,187.0,817.0,560.0,0.0,1603.0
2022-06-15 01:00:00+00:00,29.0,168.0,773.0,554.0,0.0,1524.0
2022-06-15 02:00:00+00:00,76.0,48.0,868.0,641.0,0.0,1633.0
2022-06-15 03:00:00+00:00,63.0,0.0,1072.0,838.0,0.0,1973.0
2022-06-15 04:00:00+00:00,0.0,0.0,679.0,585.0,0.0,1264.0
2022-06-15 05:00:00+00:00,0.0,49.0,625.0,526.0,0.0,1200.0
2022-06-15 06:00:00+00:00,0.0,53.0,549.0,471.0,0.0,1073.0
2022-06-15 07:00:00+00:00,0.0,330.0,448.0,380.0,0.0,1158.0
2022-06-15 08:00:00+00:00,0.0,273.0,640.0,486.0,0.0,1399.0
2022-06-15 09:00:00+00:00,0.0,53.0,709.0,594.0,0.0,1356.0
2022-06-15 10:00:00+00:00,0.0,53.0,592.0,598.0,0.0,1243.0
2022-06-15 11:00:00+00:00,0.0,184.0,463.0,533.0,0.0,1180.0
2022-06-15 12:00:00+00:00,0.0,147.0,452.0,545.0,0.0,1144.0
2022-06-15 13:00:00+00:00,0.0,115.0,494.0,581.0,0.0,1190.0
2022-06-15 14:00:00+00:00,0.0,92.0,537.0,599.0,0.0,1228.0
2022-06-15 15:00:00+00:00,0.0,288.0,286.0,469.0,0.0,1043.0
2022-06-15 16:00:00+00:00,0.0,0.0,965.0,831.0,0.0,1796.0
2022-06-15 17:00:00+00:00,0.0,0.0,1029.0,831.0,0.0,1860.0
2022-06-15 18:00:00+00:00,0.0,0.0,869.0,746.0,0.0,1615.0
2022-06-15 19:00:00+00:00,0.0,0.0,698.0,646.0,0.0,1344.0
2022-06-15 20:00:00+00:00,0.0,0.0,747.0,726.0,0.0,1473.0
2022-06-15 21:00:00+00:00,0.0,0.0,767.0,724.0,0.0,1491.0
2022-06-15 22:00:00+00:00,0.0,0.0,689.0,597.0,0.0,1286.0
2022-06-15 23:00:00+00:00,0.0,0.0,763.0,558.0,0.0,1321.0
2022-06-16 00:00:00+00:00,190.0,0.0,1021.0,682.0,0.0,1893.0
2022-06-16 01:00:00+00:00,147.0,0.0,862.0,593.0,0.0,1602.0
2022-06-16 02:00:00+00:00,342.0,0.0,1080.0,726.0,0.0,2148.0
2022-06-16 03:00:00+00:00,338.0,0.0,1322.0,918.0,0.0,2578.0
2022-06-16 04:00:00+00:00,117.0,399.0,1035.0,774.0,72.0,2397.0
2022-06-16 05:00:00+00:00,0.0,246.0,838.0,677.0,0.0,1761.0
2022-06-16 06:00:00+00:00,0.0,328.0,640.0,495.0,0.0,1463.0
2022-06-16 07:00:00+00:00,0.0,490.0,728.0,560.0,80.0,1858.0
2022-06-16 08:00:00+00:00,0.0,491.0,746.0,572.0,489.0,2298.0
2022-06-16 09:00:00+00:00,0.0,486.0,1067.0,791.0,307.0,2651.0
2022-06-16 10:00:00+00:00,0.0,445.0,958.0,672.0,298.0,2373.0
2022-06-16 11:00:00+00:00,0.0,450.0,929.0,664.0,187.0,2230.0
2022-06-16 12:00:00+00:00,0.0,422.0,1035.0,745.0,0.0,2202.0
2022-06-16 13:00:00+00:00,0.0,442.0,1038.0,740.0,55.0,2275.0
2022-06-16 14:00:00+00:00,0.0,321.0,1103.0,766.0,156.0,2346.0
2022-06-16 15:00:00+00:00,0.0,134.0,1047.0,710.0,0.0,1891.0
2022-06-16 16:00:00+00:00,0.0,1.0,950.0,732.0,0.0,1683.0
2022-06-16 17:00:00+00:00,0.0,0.0,783.0,692.0,0.0,1475.0
2022-06-16 18:00:00+00:00,0.0,0.0,720.0,698.0,0.0,1418.0
2022-06-16 19:00:00+00:00,0.0,0.0,671.0,653.0,0.0,1324.0
2022-06-16 20:00:00+00:00,0.0,0.0,696.0,665.0,0.0,1361.0
2022-06-16 21:00:00+00:00,0.0,0.0,688.0,621.0,0.0,1309.0
2022-06-16 22:00:00+00:00,207.0,0.0,1074.0,651.0,0.0,1932.0
2022-06-16 23:00:00+00:00,802.0,0.0,1350.0,720.0,0.0,2872.0
2022-06-17 00:00:00+00:00,1040.0,0.0,1466.0,792.0,0.0,3298.0
2022-06-17 01:00:00+00:00,1222.0,0.0,1508.0,828.0,0.0,3558.0
2022-06-17 02:00:00+00:00,1409.0,0.0,1499.0,873.0,0.0,3781.0
2022-06-17 03:00:00+00:00,706.0,0.0,1053.0,658.0,0.0,2417.0
2022-06-17 04:00:00+00:00,6.0,0.0,528.0,359.0,0.0,893.0
2022-06-17 05:00:00+00:00,0.0,90.0,657.0,422.0,0.0,1169.0
2022-06-17 06:00:00+00:00,0.0,77.0,762.0,438.0,0.0,1277.0
2022-06-17 07:00:00+00:00,0.0,258.0,768.0,489.0,0.0,1515.0
2022-06-17 08:00:00+00:00,0.0,488.0,535.0,393.0,70.0,1486.0
2022-06-17 09:00:00+00:00,0.0,236.0,656.0,454.0,0.0,1346.0
2022-06-17 10:00:00+00:00,0.0,254.0,703.0,513.0,0.0,1470.0
2022-06-17 11:00:00+00:00,0.0,489.0,637.0,454.0,0.0,1580.0
2022-06-17 12:00:00+00:00,0.0,393.0,592.0,444.0,0.0,1429.0
2022-06-17 13:00:00+00:00,0.0,293.0,615.0,496.0,0.0,1404.0
2022-06-17 14:00:00+00:00,0.0,198.0,501.0,378.0,0.0,1077.0
2022-06-17 15:00:00+00:00,0.0,0.0,532.0,430.0,0.0,962.0
2022-06-17 16:00:00+00:00,0.0,0.0,433.0,384.0,0.0,817.0
2022-06-17 17:00:00+00:00,0.0,0.0,525.0,403.0,0.0,928.0
2022-06-17 18:00:00+00:00,0.0,0.0,496.0,414.0,0.0,910.0
2022-06-17 19:00:00+00:00,0.0,0.0,484.0,375.0,0.0,859.0
2022-06-17 20:00:00+00:00,0.0,0.0,198.0,278.0,0.0,476.0
2022-06-17 21:00:00+00:00,0.0,0.0,260.0,291.0,0.0,551.0
2022-06-17 22:00:00+00:00,0.0,0.0,716.0,562.0,0.0,1278.0
2022-06-17 23:00:00+00:00,0.0,0.0,668.0,566.0,0.0,1234.0
2022-06-18 00:00:00+00:00,0.0,0.0,827.0,657.0,0.0,1484.0
2022-06-18 01:00:00+00:00,0.0,0.0,950.0,679.0,0.0,1629.0
2022-06-18 02:00:00+00:00,27.0,0.0,1086.0,714.0,0.0,1827.0
2022-06-18 03:00:00+00:00,120.0,0.0,1126.0,764.0,0.0,2010.0
2022-06-18 04:00:00+00:00,6.0,0.0,846.0,573.0,0.0,1425.0
2022-06-18 05:00:00+00:00,0.0,0.0,714.0,473.0,0.0,1187.0
2022-06-18 06:00:00+00:00,0.0,0.0,564.0,514.0,0.0,1078.0
2022-06-18 07:00:00+00:00,0.0,0.0,653.0,689.0,0.0,1342.0
2022-06-18 08:00:00+00:00,0.0,1.0,851.0,683.0,0.0,1535.0
2022-06-18 09:00:00+00:00,0.0,185.0,831.0,661.0,0.0,1677.0
2022-06-18 10:00:00+00:00,0.0,211.0,862.0,653.0,0.0,1726.0
2022-06-18 11:00:00+00:00,0.0,350.0,725.0,579.0,0.0,1654.0
2022-06-18 12:00:00+00:00,0.0,348.0,668.0,591.0,0.0,1607.0
2022-06-18 13:00:00+00:00,0.0,69.0,1012.0,825.0,0.0,1906.0
2022-06-18 14:00:00+00:00,0.0,0.0,1072.0,863.0,0.0,1935.0
2022-06-18 15:00:00+00:00,0.0,0.0,891.0,770.0,0.0,1661.0
2022-06-18 16:00:00+00:00,0.0,0.0,670.0,556.0,0.0,1226.0
2022-06-18 17:00:00+00:00,0.0,0.0,646.0,520.0,0.0,1166.0
2022-06-18 18:00:00+00:00,80.0,0.0,400.0,461.0,0.0,941.0
2022-06-18 19:00:00+00:00,12.0,0.0,374.0,490.0,0.0,876.0
2022-06-18 20:00:00+00:00,115.0,0.0,293.0,428.0,0.0,836.0
2022-06-18 21:00:00+00:00,186.0,0.0,346.0,449.0,0.0,981.0
2022-06-18 22:00:00+00:00,535.0,0.0,703.0,705.0,0.0,1943.0
2022-06-18 23:00:00+00:00,556.0,0.0,767.0,737.0,0.0,2060.0
2022-06-19 00:00:00+00:00,518.0,0.0,831.0,772.0,0.0,2121.0
2022-06-19 01:00:00+00:00,292.0,0.0,770.0,746.0,0.0,1808.0
2022-06-19 02:00:00+00:00,400.0,0.0,714.0,626.0,0.0,1740.0
2022-06-19 03:00:00+00:00,752.0,0.0,836.0,648.0,0.0,2236.0
2022-06-19 04:00:00+00:00,626.0,0.0,961.0,778.0,0.0,2365.0
2022-06-19 05:00:00+00:00,303.0,0.0,726.0,564.0,0.0,1593.0
2022-06-19 06:00:00+00:00,43.0,0.0,394.0,329.0,0.0,766.0
2022-06-19 07:00:00+00:00,8.0,1.0,779.0,490.0,0.0,1278.0
2022-06-19 08:00:00+00:00,0.0,208.0,716.0,454.0,0.0,1378.0
2022-06-19 09:00:00+00:00,0.0,280.0,943.0,575.0,0.0,1798.0
2022-06-19 10:00:00+00:00,0.0,469.0,868.0,546.0,0.0,1883.0
2022-06-19 11:00:00+00:00,0.0,492.0,779.0,505.0,0.0,1776.0
2022-06-19 12:00:00+00:00,0.0,492.0,789.0,482.0,0.0,1763.0
2022-06-19 13:00:00+00:00,0.0,488.0,900.0,563.0,0.0,1951.0
2022-06-19 14:00:00+00:00,0.0,200.0,1275.0,756.0,0.0,2231.0
2022-06-19 15:00:00+00:00,0.0,155.0,1473.0,785.0,0.0,2413.0
2022-06-19 16:00:00+00:00,5.0,0.0,928.0,648.0,0.0,1581.0
2022-06-19 17:00:00+00:00,0.0,0.0,640.0,521.0,0.0,1161.0
2022-06-19 18:00:00+00:00,1.0,0.0,879.0,673.0,0.0,1553.0
2022-06-19 19:00:00+00:00,0.0,0.0,758.0,691.0,0.0,1449.0
2022-06-19 20:00:00+00:00,0.0,0.0,606.0,498.0,0.0,1104.0
2022-06-19 21:00:00+00:00,1.0,0.0,821.0,592.0,0.0,1414.0
2022-06-19 22:00:00+00:00,593.0,0.0,1256.0,787.0,0.0,2636.0
2022-06-19 23:00:00+00:00,749.0,0.0,1322.0,848.0,0.0,2919.0
2022-06-20 00:00:00+00:00,743.0,0.0,1346.0,963.0,0.0,3052.0
2022-06-20 01:00:00+00:00,718.0,0.0,1270.0,938.0,0.0,2926.0
2022-06-20 02:00:00+00:00,667.0,0.0,1284.0,931.0,0.0,2882.0
2022-06-20 03:00:00+00:00,93.0,0.0,940.0,793.0,0.0,1826.0
2022-06-20 04:00:00+00:00,0.0,0.0,737.0,624.0,0.0,1361.0
2022-06-20 05:00:00+00:00,0.0,238.0,469.0,349.0,0.0,1056.0
2022-06-20 06:00:00+00:00,0.0,333.0,462.0,259.0,0.0,1054.0
2022-06-20 07:00:00+00:00,0.0,7.0,870.0,489.0,0.0,1366.0
2022-06-20 08:00:00+00:00,2.0,409.0,430.0,294.0,0.0,1135.0
2022-06-20 09:00:00+00:00,0.0,490.0,282.0,245.0,0.0,1017.0
2022-06-20 10:00:00+00:00,0.0,487.0,262.0,300.0,0.0,1049.0
2022-06-20 11:00:00+00:00,0.0,318.0,441.0,419.0,0.0,1178.0
2022-06-20 12:00:00+00:00,0.0,363.0,533.0,446.0,0.0,1342.0
2022-06-20 13:00:00+00:00,0.0,125.0,771.0,524.0,0.0,1420.0
2022-06-20 14:00:00+00:00,0.0,50.0,1062.0,683.0,0.0,1795.0
2022-06-20 15:00:00+00:00,0.0,0.0,1378.0,924.0,0.0,2302.0
2022-06-20 16:00:00+00:00,0.0,0.0,1280.0,880.0,0.0,2160.0
2022-06-20 17:00:00+00:00,0.0,0.0,1073.0,754.0,0.0,1827.0
2022-06-20 18:00:00+00:00,0.0,0.0,1015.0,768.0,0.0,1783.0
2022-06-20 19:00:00+00:00,0.0,0.0,957.0,701.0,0.0,1658.0
2022-06-20 20:00:00+00:00,0.0,0.0,1058.0,720.0,0.0,1778.0
2022-06-20 21:00:00+00:00,0.0,0.0,1234.0,820.0,0.0,2054.0
2022-06-20 22:00:00+00:00,20.0,0.0,1814.0,1127.0,0.0,2961.0
2022-06-20 23:00:00+00:00,0.0,0.0,1851.0,1159.0,0.0,3010.0
2022-06-21 00:00:00+00:00,111.0,0.0,1859.0,1192.0,0.0,3162.0
2022-06-21 01:00:00+00:00,166.0,0.0,1848.0,1165.0,0.0,3179.0
2022-06-21 02:00:00+00:00,179.0,0.0,1867.0,1134.0,0.0,3180.0
2022-06-21 03:00:00+00:00,121.0,0.0,1847.0,1183.0,0.0,3151.0
2022-06-21 04:00:00+00:00,0.0,0.0,1471.0,954.0,0.0,2425.0
2022-06-21 05:00:00+00:00,0.0,0.0,1090.0,723.0,0.0,1813.0
2022-06-21 06:00:00+00:00,0.0,216.0,866.0,619.0,0.0,1701.0
2022-06-21 07:00:00+00:00,1.0,414.0,830.0,612.0,0.0,1857.0
2022-06-21 08:00:00+00:00,0.0,492.0,1084.0,749.0,243.0,2568.0
2022-06-21 09:00:00+00:00,0.0,491.0,1305.0,813.0,52.0,2661.0
2022-06-21 10:00:00+00:00,0.0,491.0,1241.0,760.0,0.0,2492.0
2022-06-21 11:00:00+00:00,0.0,491.0,1202.0,748.0,0.0,2441.0
2022-06-21 12:00:00+00:00,0.0,491.0,1141.0,752.0,181.0,2565.0
2022-06-21 13:00:00+00:00,0.0,392.0,1052.0,729.0,1.0,2174.0
2022-06-21 14:00:00+00:00,0.0,4.0,1122.0,776.0,0.0,1902.0
2022-06-21 15:00:00+00:00,0.0,0.0,1034.0,769.0,0.0,1803.0
2022-06-21 16:00:00+00:00,0.0,0.0,981.0,803.0,0.0,1784.0
2022-06-21 17:00:00+00:00,0.0,0.0,830.0,763.0,0.0,1593.0
2022-06-21 18:00:00+00:00,0.0,0.0,694.0,735.0,0.0,1429.0
2022-06-21 19:00:00+00:00,0.0,0.0,757.0,792.0,0.0,1549.0
2022-06-21 20:00:00+00:00,0.0,0.0,705.0,722.0,0.0,1427.0
2022-06-21 21:00:00+00:00,1.0,0.0,743.0,737.0,0.0,1481.0
2022-06-21 22:00:00+00:00,4.0,0.0,1064.0,816.0,0.0,1884.0
2022-06-21 23:00:00+00:00,24.0,0.0,1118.0,817.0,0.0,1959.0
2022-06-22 00:00:00+00:00,161.0,0.0,1259.0,896.0,0.0,2316.0
2022-06-22 01:00:00+00:00,185.0,0.0,1336.0,993.0,0.0,2514.0
2022-06-22 02:00:00+00:00,372.0,0.0,1553.0,1143.0,0.0,3068.0
2022-06-22 03:00:00+00:00,16.0,0.0,1288.0,1015.0,0.0,2319.0
2022-06-22 04:00:00+00:00,0.0,0.0,929.0,756.0,0.0,1685.0
2022-06-22 05:00:00+00:00,0.0,0.0,1112.0,811.0,0.0,1923.0
2022-06-22 06:00:00+00:00,0.0,0.0,1254.0,865.0,0.0,2119.0
2022-06-22 07:00:00+00:00,0.0,0.0,1349.0,920.0,0.0,2269.0
2022-06-22 08:00:00+00:00,0.0,0.0,1358.0,874.0,0.0,2232.0
2022-06-22 09:00:00+00:00,0.0,0.0,1466.0,861.0,0.0,2327.0
2022-06-22 10:00:00+00:00,0.0,0.0,1326.0,766.0,0.0,2092.0
2022-06-22 11:00:00+00:00,0.0,0.0,1386.0,776.0,0.0,2162.0
2022-06-22 12:00:00+00:00,0.0,0.0,1478.0,903.0,0.0,2381.0
2022-06-22 13:00:00+00:00,0.0,0.0,1488.0,933.0,0.0,2421.0
2022-06-22 14:00:00+00:00,0.0,0.0,1469.0,977.0,0.0,2446.0
2022-06-22 15:00:00+00:00,0.0,0.0,1363.0,873.0,0.0,2236.0
2022-06-22 16:00:00+00:00,0.0,0.0,1230.0,838.0,0.0,2068.0
2022-06-22 17:00:00+00:00,0.0,0.0,1102.0,827.0,0.0,1929.0
2022-06-22 18:00:00+00:00,0.0,0.0,1098.0,833.0,0.0,1931.0
2022-06-22 19:00:00+00:00,0.0,0.0,1049.0,748.0,0.0,1797.0
2022-06-22 20:00:00+00:00,0.0,0.0,1067.0,742.0,0.0,1809.0
2022-06-22 21:00:00+00:00,0.0,0.0,998.0,770.0,0.0,1768.0
2022-06-22 22:00:00+00:00,0.0,0.0,1042.0,856.0,0.0,1898.0
2022-06-22 23:00:00+00:00,0.0,0.0,1147.0,923.0,0.0,2070.0
2022-06-23 00:00:00+00:00,0.0,0.0,1197.0,883.0,0.0,2080.0
2022-06-23 01:00:00+00:00,0.0,0.0,1171.0,890.0,0.0,2061.0
2022-06-23 02:00:00+00:00,0.0,0.0,1177.0,899.0,0.0,2076.0
2022-06-23 03:00:00+00:00,0.0,0.0,1080.0,862.0,0.0,1942.0
2022-06-23 04:00:00+00:00,0.0,0.0,1119.0,827.0,0.0,1946.0
2022-06-23 05:00:00+00:00,0.0,0.0,1076.0,809.0,0.0,1885.0
2022-06-23 06:00:00+00:00,0.0,0.0,1145.0,838.0,0.0,1983.0
2022-06-23 07:00:00+00:00,0.0,0.0,1274.0,922.0,0.0,2196.0
2022-06-23 08:00:00+00:00,0.0,232.0,998.0,719.0,0.0,1949.0
2022-06-23 09:00:00+00:00,0.0,204.0,863.0,657.0,0.0,1724.0
2022-06-23 10:00:00+00:00,0.0,246.0,967.0,747.0,0.0,1960.0
2022-06-23 11:00:00+00:00,0.0,225.0,937.0,718.0,0.0,1880.0
2022-06-23 12:00:00+00:00,0.0,196.0,960.0,730.0,0.0,1886.0
2022-06-23 13:00:00+00:00,0.0,115.0,1060.0,734.0,0.0,1909.0
2022-06-23 14:00:00+00:00,0.0,0.0,1084.0,761.0,0.0,1845.0
2022-06-23 15:00:00+00:00,0.0,0.0,905.0,697.0,0.0,1602.0
2022-06-23 16:00:00+00:00,0.0,0.0,1216.0,807.0,0.0,2023.0
2022-06-23 17:00:00+00:00,0.0,0.0,1018.0,717.0,0.0,1735.0
2022-06-23 18:00:00+00:00,0.0,0.0,777.0,597.0,0.0,1374.0
2022-06-23 19:00:00+00:00,0.0,0.0,1077.0,740.0,0.0,1817.0
2022-06-23 20:00:00+00:00,0.0,0.0,1322.0,849.0,0.0,2171.0
2022-06-23 21:00:00+00:00,0.0,0.0,1377.0,958.0,0.0,2335.0
2022-06-23 22:00:00+00:00,0.0,0.0,1488.0,856.0,0.0,2344.0
2022-06-23 23:00:00+00:00,0.0,0.0,1542.0,860.0,0.0,2402.0
2022-06-24 00:00:00+00:00,0.0,0.0,1678.0,916.0,0.0,2594.0
2022-06-24 01:00:00+00:00,0.0,0.0,1498.0,762.0,0.0,2260.0
2022-06-24 02:00:00+00:00,0.0,0.0,1677.0,877.0,0.0,2554.0
2022-06-24 03:00:00+00:00,0.0,0.0,1623.0,828.0,0.0,2451.0
2022-06-24 04:00:00+00:00,0.0,0.0,1420.0,742.0,0.0,2162.0
2022-06-24 05:00:00+00:00,0.0,0.0,1385.0,741.0,0.0,2126.0
2022-06-24 06:00:00+00:00,0.0,0.0,1209.0,613.0,0.0,1822.0
2022-06-24 07:00:00+00:00,0.0,0.0,1450.0,771.0,0.0,2221.0
2022-06-24 08:00:00+00:00,0.0,0.0,1513.0,767.0,0.0,2280.0
2022-06-24 09:00:00+00:00,0.0,0.0,1423.0,722.0,0.0,2145.0
2022-06-24 10:00:00+00:00,0.0,0.0,1353.0,701.0,0.0,2054.0
2022-06-24 11:00:00+00:00,0.0,78.0,1324.0,721.0,0.0,2123.0
2022-06-24 12:00:00+00:00,0.0,168.0,1265.0,697.0,0.0,2130.0
2022-06-24 13:00:00+00:00,0.0,196.0,1319.0,747.0,0.0,2262.0
2022-06-24 14:00:00+00:00,0.0,2.0,1258.0,768.0,0.0,2028.0
2022-06-24 15:00:00+00:00,0.0,0.0,1079.0,776.0,0.0,1855.0
2022-06-24 16:00:00+00:00,0.0,0.0,1029.0,810.0,0.0,1839.0
2022-06-24 17:00:00+00:00,0.0,0.0,1006.0,770.0,0.0,1776.0
2022-06-24 18:00:00+00:00,0.0,0.0,977.0,841.0,0.0,1818.0
2022-06-24 19:00:00+00:00,50.0,0.0,1103.0,893.0,0.0,2046.0
2022-06-24 20:00:00+00:00,36.0,0.0,1135.0,911.0,0.0,2082.0
2022-06-24 21:00:00+00:00,165.0,0.0,1362.0,1086.0,0.0,2613.0
2022-06-24 22:00:00+00:00,227.0,0.0,1455.0,1049.0,0.0,2731.0
2022-06-24 23:00:00+00:00,375.0,0.0,1656.0,1123.0,0.0,3154.0
2022-06-25 00:00:00+00:00,616.0,0.0,1736.0,1140.0,0.0,3492.0
2022-06-25 01:00:00+00:00,768.0,0.0,1772.0,1134.0,0.0,3674.0
2022-06-25 02:00:00+00:00,985.0,0.0,1895.0,1170.0,0.0,4050.0
2022-06-25 03:00:00+00:00,861.0,0.0,1849.0,1146.0,0.0,3856.0
2022-06-25 04:00:00+00:00,308.0,0.0,1441.0,952.0,0.0,2701.0
2022-06-25 05:00:00+00:00,1.0,0.0,1103.0,764.0,0.0,1868.0
2022-06-25 06:00:00+00:00,0.0,99.0,898.0,609.0,0.0,1606.0
2022-06-25 07:00:00+00:00,0.0,100.0,1124.0,783.0,0.0,2007.0
2022-06-25 08:00:00+00:00,0.0,277.0,1279.0,813.0,0.0,2369.0
2022-06-25 09:00:00+00:00,0.0,278.0,1300.0,780.0,0.0,2358.0
2022-06-25 10:00:00+00:00,0.0,268.0,1190.0,751.0,0.0,2209.0
2022-06-25 11:00:00+00:00,0.0,249.0,1111.0,785.0,0.0,2145.0
2022-06-25 12:00:00+00:00,0.0,209.0,1223.0,861.0,0.0,2293.0
2022-06-25 13:00:00+00:00,0.0,327.0,1108.0,866.0,0.0,2301.0
2022-06-25 14:00:00+00:00,0.0,279.0,782.0,763.0,0.0,1824.0
2022-06-25 15:00:00+00:00,0.0,14.0,849.0,803.0,0.0,1666.0
2022-06-25 16:00:00+00:00,0.0,0.0,872.0,762.0,0.0,1634.0
2022-06-25 17:00:00+00:00,0.0,0.0,869.0,710.0,0.0,1579.0
2022-06-25 18:00:00+00:00,0.0,0.0,941.0,761.0,0.0,1702.0
