,avail_qty,businesstype,docstatus,end,nominal_power,plant_type,production_resource_id,resolution,start
204,30.0,Planned maintenance,,2022-01-10 00:00:00+01:00,431.0,Fossil Gas,11W0-0000-0696-D,PT15M,2022-01-06 22:00:00+01:00
205,253.0,Unplanned outage,,2022-01-06 14:00:00+01:00,300.0,Fossil Coal-derived gas,11WD7HUCK2G--KWR,PT15M,2022-01-05 01:00:00+01:00
206,0.0,Unplanned outage,,2022-01-06 14:00:00+01:00,240.0,Hydro Pumped Storage,11WD2W2--0002757,PT15M,2022-01-01 00:00:00+01:00
207,0.4,Planned maintenance,,2022-01-06 15:00:00+01:00,656.0,Fossil Hard coal,11WD7WEIH2S--KWV,PT15M,2022-01-06 14:00:00+01:00
208,0.4,Planned maintenance,,2022-01-06 15:00:00+01:00,656.0,Fossil Hard coal,11WD7WEIH2S--KWV,PT1M,2022-01-06 15:00:00+01:00
209,0.4,Planned maintenance,,2022-01-06 14:00:00+01:00,656.0,Fossil Hard coal,11WD7WEIH2S--KWV,PT30M,2022-01-06 14:00:00+01:00
210,0.4,Planned maintenance,,2022-01-06 14:00:00+01:00,656.0,Fossil Hard coal,11WD7WEIH2S--KWV,PT60M,2022-01-06 06:00:00+01:00
211,0.0,Planned maintenance,,2022-01-06 16:00:00+01:00,160.0,Hydro Pumped Storage,11WD8MARK1H----7,PT15M,2022-01-06 08:00:00+01:00
212,0.0,Planned maintenance,,2022-01-06 16:00:00+01:00,425.0,Fossil Gas,11WD7STUM----KW9,PT15M,2022-01-06 00:00:00+01:00
224,138.0,Planned maintenance,,2022-01-06 20:00:00+01:00,282.0,Fossil Hard coal,11WD8REUW1C----4,PT15M,2022-01-03 19:00:00+01:00
225,710.0,Unplanned outage,,2022-01-07 00:00:00+01:00,725.0,Fossil Hard coal,11WD7WALS1S--KW0,PT60M,2022-01-06 00:00:00+01:00
226,0.0,Planned maintenance,,2022-01-07 10:00:00+01:00,345.0,Fossil Hard coal,11WD7SCHO-S--KWW,PT15M,2022-01-01 00:00:00+01:00
227,0.0,Planned maintenance,,2022-01-07 06:00:00+01:00,620.0,Fossil Brown coal/Lignite,11WD7NEUR-B-KW-B,PT15M,2022-01-05 14:00:00+01:00
228,0.0,Planned maintenance,,2022-01-07 06:00:00+01:00,620.0,Fossil Brown coal/Lignite,11WD7NEUR-B-KW-B,PT1M,2022-01-07 06:00:00+01:00
229,0.0,Planned maintenance,,2022-01-05 14:00:00+01:00,620.0,Fossil Brown coal/Lignite,11WD7NEUR-B-KW-B,PT1M,2022-01-05 13:00:00+01:00
230,0.0,Unplanned outage,,2022-01-07 08:00:00+01:00,638.0,Fossil Brown coal/Lignite,11WD7NIED-B-KW-5,PT15M,2022-01-05 07:00:00+01:00
231,0.0,Unplanned outage,,2022-01-05 07:00:00+01:00,638.0,Fossil Brown coal/Lignite,11WD7NIED-B-KW-5,PT1M,2022-01-05 07:00:00+01:00
232,0.0,Unplanned outage,,2022-01-07 08:00:00+01:00,638.0,Fossil Brown coal/Lignite,11WD7NIED-B-KW-5,PT1M,2022-01-07 08:00:00+01:00
233,0.0,Unplanned outage,,2022-01-07 12:00:00+01:00,240.0,Hydro Pumped Storage,11WD2W2--0002757,PT15M,2022-01-07 11:00:00+01:00
234,250.0,Planned maintenance,,2022-01-10 13:00:00+01:00,450.0,Fossil Gas,11WD2GKBB000334V,PT15M,2022-01-10 11:00:00+01:00
235,5.0,Planned maintenance,,2022-01-07 14:00:00+01:00,100.0,Fossil Coal-derived gas,11WD7BEEC5XHAKW5,PT15M,2022-01-03 21:00:00+01:00
236,0.0,Planned maintenance,,2022-01-03 10:00:00+01:00,179.0,Fossil Hard coal,11WD7VOLK5S--KWI,PT30M,2022-01-03 10:00:00+01:00
237,0.0,Planned maintenance,,2022-01-07 14:00:00+01:00,179.0,Fossil Hard coal,11WD7VOLK5S--KWI,PT60M,2022-01-03 10:00:00+01:00
238,0.0,Planned maintenance,,2022-01-07 14:00:00+01:00,179.0,Fossil Hard coal,11WD7VOLK5S--KWI,PT1M,2022-01-07 14:00:00+01:00
239,0.0,Planned maintenance,,2022-01-07 14:00:00+01:00,425.0,Fossil Gas,11WD7STUM----KW9,PT15M,2022-01-07 06:00:00+01:00
240,695.0,Unplanned outage,,2022-01-07 14:00:00+01:00,725.0,Fossil Hard coal,11WD7WALS1S--KW0,PT30M,2022-01-07 14:00:00+01:00
241,695.0,Unplanned outage,,2022-01-07 15:00:00+01:00,725.0,Fossil Hard coal,11WD7WALS1S--KW0,PT1M,2022-01-07 15:00:00+01:00
242,695.0,Unplanned outage,,2022-01-07 14:00:00+01:00,725.0,Fossil Hard coal,11WD7WALS1S--KW0,PT60M,2022-01-07 13:00:00+01:00
243,695.0,Unplanned outage,,2022-01-07 15:00:00+01:00,725.0,Fossil Hard coal,11WD7WALS1S--KW0,PT15M,2022-01-07 14:00:00+01:00
244,176.0,Planned maintenance,,2022-01-07 17:00:00+01:00,500.0,Fossil Brown coal/Lignite,11WD8BOXB1L----J,PT15M,2022-01-01 12:00:00+01:00
245,0.0,Unplanned outage,,2022-01-07 18:00:00+01:00,136.0,Fossil Gas,11WD2SUE2000103B,PT1M,2022-01-07 17:00:00+01:00
246,0.0,Unplanned outage,,2022-01-07 19:00:00+01:00,136.0,Fossil Gas,11WD2SUE2000103B,PT15M,2022-01-07 18:00:00+01:00
247,0.0,Planned maintenance,,2022-01-07 20:00:00+01:00,136.0,Fossil Gas,11WD2SUE2000103B,PT15M,2022-01-07 15:00:00+01:00
248,253.0,Unplanned outage,,2022-01-07 21:00:00+01:00,300.0,Fossil Coal-derived gas,11WD7HUCK2G--KWR,PT15M,2022-01-07 20:00:00+01:00
249,0.0,Planned maintenance,,2022-01-07 22:00:00+01:00,108.0,Fossil Gas,11WD2SUE1000099L,PT15M,2022-01-01 00:00:00+01:00
250,5.0,Planned maintenance,,2022-01-08 00:00:00+01:00,100.0,Fossil Coal-derived gas,11WD7BEEC5XHAKW5,PT15M,2022-01-07 22:00:00+01:00
251,0.0,Unplanned outage,,2022-01-08 09:00:00+01:00,136.0,Fossil Gas,11WD2SUE2000103B,PT15M,2022-01-08 03:00:00+01:00
252,0.0,Unplanned outage,,2022-01-08 12:00:00+01:00,240.0,Hydro Pumped Storage,11WD2W2--0002757,PT15M,2022-01-08 08:00:00+01:00
253,700.0,Unplanned outage,,2022-01-07 15:00:00+01:00,725.0,Fossil Hard coal,11WD7WALS1S--KW0,PT1M,2022-01-07 15:00:00+01:00
254,700.0,Unplanned outage,,2022-01-08 10:00:00+01:00,725.0,Fossil Hard coal,11WD7WALS1S--KW0,PT60M,2022-01-07 15:00:00+01:00
255,0.0,Planned maintenance,,2022-01-08 15:00:00+01:00,264.0,Fossil Gas,11W0-0000-0100-I,PT15M,2022-01-08 08:00:00+01:00
257,0.0,Planned maintenance,,2022-01-09 09:00:00+01:00,450.0,Fossil Brown coal/Lignite,11WD8SCHK1L----O,PT15M,2022-01-09 07:00:00+01:00
259,195.0,Planned maintenance,,2022-01-09 08:00:00+01:00,295.0,Fossil Brown coal/Lignite,11WD7NEUR-B-KW-B,PT1M,2022-01-09 08:00:00+01:00
260,195.0,Planned maintenance,,2022-01-09 08:00:00+01:00,295.0,Fossil Brown coal/Lignite,11WD7NEUR-B-KW-B,PT15M,2022-01-08 19:00:00+01:00
261,0.0,Planned maintenance,,2022-01-09 18:00:00+01:00,426.0,Fossil Gas,11WD7KWKN1GBL203,PT15M,2022-01-01 00:00:00+01:00
262,0.0,Unplanned outage,,2022-01-09 15:00:00+01:00,190.4,Fossil Gas,11W0-0000-0162-P,PT15M,2022-01-09 07:00:00+01:00
263,0.0,Unplanned outage,,2022-01-09 07:00:00+01:00,190.4,Fossil Gas,11W0-0000-0162-P,PT1M,2022-01-09 07:00:00+01:00
264,0.0,Planned maintenance,,2022-01-09 12:00:00+01:00,505.0,Fossil Hard coal,11WD4DAXLA-S---T,PT15M,2022-01-08 20:00:00+01:00
265,0.0,Planned maintenance,,2022-01-09 12:00:00+01:00,505.0,Fossil Hard coal,11WD4DAXLA-S---T,PT1M,2022-01-09 12:00:00+01:00
266,0.0,Planned maintenance,,2022-01-09 15:00:00+01:00,925.0,Fossil Brown coal/Lignite,11WD7NIED-B-KW-5,PT1M,2022-01-09 15:00:00+01:00
267,0.0,Planned maintenance,,2022-01-09 15:00:00+01:00,925.0,Fossil Brown coal/Lignite,11WD7NIED-B-KW-5,PT15M,2022-01-07 17:00:00+01:00
268,0.0,Planned maintenance,,2022-01-09 16:00:00+01:00,136.0,Fossil Hard coal,11WD2HANN5C----0,PT15M,2022-01-09 07:00:00+01:00
