,Biomass_Actual Aggregated,Fossil Gas_Actual Aggregated,Fossil Gas_Actual Consumption,Fossil Hard coal_Actual Aggregated,Fossil Hard coal_Actual Consumption,Hydro Pumped Storage_Actual Aggregated,Hydro Pumped Storage_Actual Consumption,Hydro Run-of-river and poundage_Actual Aggregated,Hydro Run-of-river and poundage_Actual Consumption,Hydro Water Reservoir_Actual Aggregated,Hydro Water Reservoir_Actual Consumption,Other_Actual Aggregated,Solar_Actual Aggregated,Wind Offshore_Actual Aggregated,Wind Onshore_Actual Aggregated
2024-01-27 07:00:00+00:00,324.0,171.0,9.0,0.0,0.0,1767.0,1.0,2301.0,0.0,1007.0,1.0,23.0,5.0,4.0,1678.0
2024-01-27 08:00:00+00:00,326.0,175.0,7.0,0.0,0.0,1710.0,1.0,2369.0,0.0,992.0,1.0,24.0,224.0,2.0,1834.0
2024-01-27 09:00:00+00:00,326.0,182.0,8.0,0.0,0.0,495.0,140.0,2416.0,0.0,558.0,1.0,24.0,767.0,4.0,1772.0
2024-01-27 10:00:00+00:00,320.0,188.0,8.0,0.0,0.0,330.0,665.0,2186.0,0.0,588.0,0.0,24.0,1224.0,4.0,1594.0
2024-01-27 11:00:00+00:00,320.0,183.0,7.0,0.0,0.0,152.0,954.0,1663.0,1.0,734.0,0.0,24.0,1391.0,2.0,1390.0
2024-01-27 12:00:00+00:00,324.0,178.0,7.0,0.0,0.0,213.0,1449.0,1408.0,1.0,715.0,0.0,24.0,1452.0,4.0,1203.0
2024-01-27 13:00:00+00:00,319.0,168.0,8.0,0.0,0.0,213.0,1043.0,1390.0,1.0,649.0,0.0,24.0,1409.0,4.0,1084.0
2024-01-27 14:00:00+00:00,316.0,169.0,10.0,0.0,0.0,218.0,1106.0,1475.0,1.0,728.0,0.0,23.0,1307.0,2.0,1027.0
2024-01-27 15:00:00+00:00,318.0,365.0,6.0,0.0,0.0,706.0,754.0,1936.0,0.0,889.0,1.0,24.0,1054.0,2.0,890.0
2024-01-27 16:00:00+00:00,315.0,591.0,5.0,0.0,0.0,2078.0,348.0,2161.0,0.0,1205.0,1.0,23.0,555.0,4.0,831.0
2024-01-27 17:00:00+00:00,311.0,591.0,5.0,0.0,0.0,2557.0,32.0,2343.0,0.0,1118.0,1.0,24.0,69.0,4.0,964.0
2024-01-27 18:00:00+00:00,310.0,594.0,5.0,0.0,0.0,2098.0,1.0,2204.0,0.0,1036.0,1.0,23.0,0.0,4.0,1273.0
2024-01-27 19:00:00+00:00,310.0,601.0,5.0,0.0,0.0,2032.0,1.0,2267.0,0.0,1164.0,1.0,22.0,0.0,5.0,1446.0
2024-01-27 20:00:00+00:00,307.0,540.0,6.0,0.0,0.0,1713.0,80.0,2245.0,0.0,1293.0,1.0,17.0,0.0,3.0,1518.0
2024-01-27 21:00:00+00:00,300.0,282.0,8.0,0.0,0.0,1823.0,12.0,2392.0,0.0,1230.0,1.0,14.0,0.0,3.0,1779.0
2024-01-27 22:00:00+00:00,297.0,178.0,10.0,0.0,0.0,1570.0,65.0,2204.0,0.0,1106.0,1.0,16.0,0.0,4.0,1925.0
2024-01-27 23:00:00+00:00,299.0,177.0,10.0,0.0,0.0,694.0,446.0,2278.0,0.0,799.0,1.0,23.0,0.0,9.0,2141.0
2024-01-28 00:00:00+00:00,290.0,152.0,8.0,0.0,0.0,353.0,537.0,2198.0,0.0,558.0,1.0,16.0,0.0,15.0,2296.0
2024-01-28 01:00:00+00:00,292.0,143.0,8.0,0.0,0.0,254.0,1268.0,1581.0,1.0,370.0,1.0,16.0,0.0,15.0,2448.0
2024-01-28 02:00:00+00:00,295.0,134.0,9.0,0.0,0.0,254.0,1171.0,1460.0,1.0,368.0,1.0,18.0,0.0,17.0,2477.0
2024-01-28 03:00:00+00:00,296.0,136.0,8.0,0.0,0.0,257.0,1248.0,1432.0,1.0,369.0,1.0,20.0,0.0,16.0,2511.0
2024-01-28 04:00:00+00:00,299.0,152.0,8.0,0.0,0.0,160.0,1437.0,1485.0,1.0,280.0,1.0,23.0,0.0,17.0,2680.0
2024-01-28 05:00:00+00:00,299.0,153.0,8.0,0.0,0.0,217.0,1388.0,1532.0,1.0,187.0,1.0,23.0,0.0,20.0,2652.0
2024-01-28 06:00:00+00:00,301.0,148.0,8.0,0.0,0.0,276.0,1401.0,1862.0,0.0,254.0,1.0,24.0,0.0,22.0,2628.0
2024-01-28 07:00:00+00:00,298.0,143.0,9.0,0.0,0.0,329.0,841.0,1815.0,0.0,568.0,1.0,25.0,3.0,24.0,2643.0
2024-01-28 08:00:00+00:00,297.0,176.0,8.0,0.0,0.0,243.0,1032.0,1949.0,0.0,769.0,1.0,24.0,133.0,24.0,2541.0
2024-01-28 09:00:00+00:00,296.0,180.0,9.0,0.0,0.0,82.0,1863.0,1696.0,1.0,511.0,1.0,25.0,419.0,24.0,2234.0
2024-01-28 10:00:00+00:00,301.0,177.0,8.0,0.0,0.0,82.0,1806.0,1292.0,1.0,212.0,1.0,25.0,605.0,25.0,1887.0
2024-01-28 11:00:00+00:00,309.0,177.0,8.0,0.0,0.0,106.0,1886.0,1097.0,1.0,195.0,1.0,25.0,834.0,24.0,1662.0
2024-01-28 12:00:00+00:00,308.0,177.0,8.0,0.0,0.0,107.0,1884.0,1225.0,1.0,262.0,1.0,26.0,958.0,22.0,1318.0
2024-01-28 13:00:00+00:00,310.0,176.0,8.0,0.0,0.0,82.0,1968.0,1195.0,1.0,180.0,1.0,26.0,884.0,22.0,1085.0
2024-01-28 14:00:00+00:00,306.0,174.0,8.0,0.0,0.0,82.0,1886.0,1198.0,1.0,187.0,1.0,24.0,930.0,24.0,932.0
2024-01-28 15:00:00+00:00,311.0,175.0,8.0,0.0,0.0,110.0,1169.0,1217.0,1.0,555.0,1.0,25.0,688.0,25.0,927.0
2024-01-28 16:00:00+00:00,310.0,179.0,8.0,0.0,0.0,801.0,152.0,1849.0,0.0,784.0,1.0,26.0,333.0,25.0,1007.0
2024-01-28 17:00:00+00:00,306.0,179.0,8.0,0.0,0.0,2339.0,1.0,2214.0,0.0,1026.0,1.0,25.0,41.0,25.0,1137.0
2024-01-28 18:00:00+00:00,311.0,179.0,8.0,0.0,0.0,2320.0,1.0,2488.0,0.0,1094.0,1.0,25.0,0.0,25.0,1284.0
2024-01-28 19:00:00+00:00,314.0,179.0,8.0,0.0,0.0,2200.0,1.0,2425.0,0.0,949.0,1.0,26.0,0.0,24.0,1374.0
2024-01-28 20:00:00+00:00,313.0,179.0,8.0,0.0,0.0,1393.0,2.0,2273.0,0.0,1017.0,1.0,25.0,0.0,20.0,1408.0
2024-01-28 21:00:00+00:00,309.0,179.0,8.0,0.0,0.0,698.0,216.0,2155.0,0.0,957.0,1.0,25.0,0.0,15.0,1479.0
2024-01-28 22:00:00+00:00,312.0,178.0,8.0,0.0,0.0,412.0,390.0,1772.0,0.0,827.0,1.0,26.0,0.0,20.0,1634.0
2024-01-28 23:00:00+00:00,313.0,177.0,8.0,0.0,0.0,92.0,810.0,1486.0,0.0,757.0,1.0,26.0,0.0,19.0,1693.0
2024-01-29 00:00:00+00:00,305.0,166.0,8.0,0.0,0.0,91.0,1051.0,1350.0,1.0,755.0,1.0,25.0,0.0,24.0,1689.0
2024-01-29 01:00:00+00:00,299.0,165.0,9.0,0.0,0.0,93.0,934.0,1312.0,1.0,355.0,1.0,26.0,0.0,11.0,1714.0
2024-01-29 02:00:00+00:00,299.0,166.0,9.0,0.0,0.0,92.0,1050.0,1219.0,1.0,263.0,1.0,25.0,0.0,9.0,1868.0
2024-01-29 03:00:00+00:00,296.0,170.0,9.0,0.0,0.0,92.0,989.0,1215.0,1.0,362.0,1.0,26.0,0.0,8.0,1918.0
2024-01-29 04:00:00+00:00,301.0,169.0,10.0,0.0,0.0,113.0,128.0,1207.0,1.0,516.0,1.0,25.0,0.0,12.0,1901.0
2024-01-29 05:00:00+00:00,303.0,240.0,8.0,0.0,0.0,818.0,13.0,1615.0,0.0,1138.0,1.0,25.0,0.0,11.0,1798.0
2024-01-29 06:00:00+00:00,306.0,386.0,8.0,0.0,0.0,1887.0,2.0,2082.0,0.0,1193.0,1.0,26.0,0.0,10.0,1624.0
2024-01-29 07:00:00+00:00,301.0,563.0,7.0,0.0,0.0,2865.0,1.0,2232.0,0.0,1332.0,1.0,26.0,2.0,10.0,1514.0
2024-01-29 08:00:00+00:00,300.0,734.0,6.0,0.0,0.0,2488.0,1.0,2305.0,0.0,1198.0,1.0,25.0,126.0,6.0,1469.0
2024-01-29 09:00:00+00:00,302.0,852.0,6.0,0.0,0.0,1753.0,2.0,1919.0,0.0,1061.0,1.0,26.0,430.0,7.0,1390.0
2024-01-29 10:00:00+00:00,302.0,701.0,7.0,0.0,0.0,635.0,58.0,1566.0,1.0,527.0,1.0,26.0,867.0,9.0,1381.0
2024-01-29 11:00:00+00:00,306.0,649.0,10.0,0.0,0.0,662.0,143.0,1413.0,1.0,533.0,0.0,26.0,1231.0,8.0,1259.0
2024-01-29 12:00:00+00:00,309.0,709.0,7.0,0.0,0.0,575.0,252.0,1418.0,1.0,819.0,0.0,26.0,1443.0,5.0,1159.0
2024-01-29 13:00:00+00:00,315.0,781.0,10.0,0.0,0.0,563.0,494.0,1631.0,1.0,979.0,0.0,26.0,1419.0,6.0,941.0
2024-01-29 14:00:00+00:00,310.0,872.0,4.0,0.0,0.0,456.0,86.0,1914.0,0.0,1252.0,1.0,26.0,1280.0,8.0,882.0
2024-01-29 15:00:00+00:00,316.0,1044.0,3.0,0.0,0.0,1435.0,217.0,1837.0,0.0,1298.0,1.0,26.0,1023.0,8.0,792.0
2024-01-29 16:00:00+00:00,317.0,1436.0,3.0,0.0,0.0,2217.0,12.0,2420.0,0.0,1344.0,1.0,27.0,541.0,7.0,731.0
2024-01-29 17:00:00+00:00,313.0,1577.0,3.0,0.0,0.0,2597.0,1.0,2241.0,0.0,1103.0,1.0,26.0,80.0,5.0,868.0
2024-01-29 18:00:00+00:00,317.0,1580.0,3.0,0.0,0.0,2828.0,1.0,2228.0,0.0,1004.0,1.0,26.0,0.0,3.0,1097.0
2024-01-29 19:00:00+00:00,321.0,1574.0,3.0,0.0,0.0,2949.0,1.0,2253.0,0.0,1050.0,1.0,27.0,0.0,6.0,1157.0
2024-01-29 20:00:00+00:00,320.0,1550.0,3.0,0.0,0.0,2758.0,1.0,2124.0,0.0,1164.0,1.0,27.0,0.0,8.0,1079.0
2024-01-29 21:00:00+00:00,320.0,1288.0,3.0,0.0,0.0,2115.0,1.0,2228.0,0.0,923.0,1.0,28.0,0.0,10.0,1100.0
2024-01-29 22:00:00+00:00,326.0,1058.0,8.0,0.0,0.0,1312.0,4.0,2014.0,0.0,825.0,1.0,28.0,0.0,15.0,1057.0
2024-01-29 23:00:00+00:00,322.0,697.0,8.0,0.0,0.0,492.0,5.0,1660.0,1.0,835.0,1.0,29.0,0.0,16.0,931.0
2024-01-30 00:00:00+00:00,327.0,450.0,9.0,0.0,0.0,572.0,5.0,1658.0,1.0,498.0,1.0,29.0,0.0,16.0,860.0
2024-01-30 01:00:00+00:00,327.0,465.0,9.0,0.0,0.0,420.0,37.0,1683.0,1.0,480.0,1.0,29.0,0.0,16.0,853.0
2024-01-30 02:00:00+00:00,325.0,463.0,8.0,0.0,0.0,187.0,706.0,1580.0,1.0,462.0,1.0,29.0,0.0,18.0,939.0
2024-01-30 03:00:00+00:00,326.0,489.0,9.0,0.0,0.0,187.0,946.0,1653.0,1.0,487.0,1.0,28.0,0.0,16.0,986.0
2024-01-30 04:00:00+00:00,322.0,449.0,12.0,0.0,0.0,294.0,49.0,2126.0,0.0,459.0,1.0,28.0,0.0,14.0,1069.0
2024-01-30 05:00:00+00:00,322.0,542.0,9.0,0.0,0.0,567.0,7.0,2238.0,0.0,855.0,1.0,27.0,0.0,12.0,1307.0
2024-01-30 06:00:00+00:00,319.0,926.0,6.0,0.0,0.0,1301.0,7.0,2346.0,0.0,1018.0,1.0,26.0,0.0,8.0,1450.0
2024-01-30 07:00:00+00:00,302.0,1130.0,5.0,0.0,0.0,2458.0,2.0,2343.0,0.0,1133.0,1.0,28.0,8.0,5.0,1627.0
2024-01-30 08:00:00+00:00,300.0,1179.0,3.0,0.0,0.0,1411.0,2.0,2402.0,0.0,994.0,1.0,28.0,231.0,3.0,1938.0
2024-01-30 09:00:00+00:00,300.0,1063.0,3.0,0.0,0.0,476.0,132.0,2323.0,0.0,890.0,1.0,28.0,758.0,2.0,1978.0
2024-01-30 10:00:00+00:00,301.0,1012.0,6.0,0.0,0.0,516.0,309.0,2273.0,0.0,625.0,0.0,28.0,1195.0,1.0,1849.0
2024-01-30 11:00:00+00:00,300.0,979.0,7.0,0.0,0.0,222.0,89.0,1713.0,0.0,612.0,0.0,28.0,1422.0,1.0,1605.0
2024-01-30 12:00:00+00:00,296.0,1004.0,4.0,0.0,0.0,418.0,4.0,1832.0,0.0,590.0,0.0,26.0,1477.0,0.0,1300.0
2024-01-30 13:00:00+00:00,291.0,1042.0,4.0,0.0,0.0,215.0,4.0,2102.0,0.0,525.0,0.0,28.0,1432.0,0.0,999.0
2024-01-30 14:00:00+00:00,293.0,1128.0,5.0,0.0,0.0,219.0,4.0,2092.0,0.0,604.0,0.0,26.0,1269.0,0.0,769.0
2024-01-30 15:00:00+00:00,299.0,1227.0,4.0,0.0,0.0,502.0,3.0,2407.0,0.0,822.0,0.0,26.0,961.0,0.0,613.0
2024-01-30 16:00:00+00:00,300.0,1561.0,3.0,0.0,0.0,1892.0,1.0,2453.0,0.0,937.0,0.0,25.0,451.0,0.0,454.0
2024-01-30 17:00:00+00:00,300.0,1654.0,3.0,0.0,0.0,2419.0,3.0,2395.0,0.0,1406.0,0.0,26.0,56.0,0.0,530.0
2024-01-30 18:00:00+00:00,297.0,1653.0,3.0,0.0,0.0,2471.0,3.0,2322.0,0.0,1458.0,0.0,26.0,0.0,0.0,782.0
2024-01-30 19:00:00+00:00,299.0,1635.0,3.0,0.0,0.0,2577.0,1.0,2413.0,0.0,1274.0,1.0,28.0,0.0,0.0,1043.0
2024-01-30 20:00:00+00:00,301.0,1634.0,3.0,0.0,0.0,2275.0,1.0,2457.0,0.0,1192.0,1.0,30.0,0.0,1.0,1202.0
2024-01-30 21:00:00+00:00,300.0,1141.0,7.0,0.0,0.0,1968.0,1.0,2442.0,0.0,1150.0,1.0,31.0,0.0,0.0,1435.0
2024-01-30 22:00:00+00:00,301.0,940.0,7.0,0.0,0.0,565.0,3.0,2220.0,0.0,785.0,1.0,32.0,0.0,1.0,1620.0
2024-01-30 23:00:00+00:00,306.0,765.0,8.0,0.0,0.0,556.0,15.0,2396.0,0.0,902.0,1.0,33.0,0.0,1.0,1668.0
2024-01-31 00:00:00+00:00,308.0,678.0,8.0,0.0,0.0,806.0,15.0,2336.0,0.0,570.0,0.0,34.0,0.0,0.0,1701.0
2024-01-31 01:00:00+00:00,307.0,667.0,8.0,0.0,0.0,369.0,20.0,2328.0,0.0,528.0,1.0,33.0,0.0,0.0,1707.0
2024-01-31 02:00:00+00:00,311.0,672.0,8.0,0.0,0.0,286.0,25.0,2312.0,0.0,558.0,0.0,33.0,0.0,0.0,1742.0
2024-01-31 03:00:00+00:00,309.0,724.0,8.0,0.0,0.0,439.0,24.0,2163.0,0.0,570.0,1.0,32.0,0.0,0.0,1635.0
2024-01-31 04:00:00+00:00,309.0,743.0,8.0,0.0,0.0,879.0,24.0,2138.0,0.0,647.0,0.0,32.0,0.0,0.0,1583.0
2024-01-31 05:00:00+00:00,305.0,766.0,8.0,0.0,0.0,1619.0,23.0,2349.0,0.0,1330.0,1.0,31.0,0.0,0.0,1552.0
2024-01-31 06:00:00+00:00,300.0,775.0,9.0,0.0,0.0,1801.0,18.0,2370.0,0.0,1261.0,1.0,30.0,0.0,0.0,1496.0
2024-01-31 07:00:00+00:00,304.0,974.0,9.0,0.0,0.0,2253.0,7.0,2430.0,0.0,1220.0,1.0,32.0,9.0,0.0,1550.0
2024-01-31 08:00:00+00:00,311.0,1185.0,9.0,0.0,0.0,2280.0,1.0,2447.0,0.0,1167.0,0.0,34.0,270.0,0.0,1613.0
2024-01-31 09:00:00+00:00,314.0,1034.0,9.0,0.0,0.0,1904.0,1.0,2382.0,0.0,1013.0,1.0,34.0,821.0,0.0,1428.0
2024-01-31 10:00:00+00:00,321.0,946.0,9.0,0.0,0.0,518.0,19.0,2312.0,0.0,751.0,0.0,34.0,1234.0,0.0,1219.0
2024-01-31 11:00:00+00:00,325.0,933.0,9.0,0.0,0.0,161.0,441.0,2016.0,0.0,837.0,0.0,34.0,1520.0,0.0,1050.0
2024-01-31 12:00:00+00:00,329.0,956.0,10.0,0.0,0.0,64.0,606.0,1960.0,0.0,536.0,0.0,33.0,1646.0,0.0,752.0
2024-01-31 13:00:00+00:00,331.0,1007.0,10.0,0.0,0.0,64.0,870.0,1794.0,0.0,502.0,0.0,34.0,1648.0,0.0,417.0
2024-01-31 14:00:00+00:00,338.0,1147.0,14.0,0.0,0.0,64.0,1329.0,1715.0,0.0,532.0,0.0,32.0,1454.0,1.0,207.0
2024-01-31 15:00:00+00:00,340.0,1162.0,7.0,0.0,0.0,89.0,596.0,2019.0,0.0,564.0,0.0,31.0,1161.0,2.0,138.0
2024-01-31 16:00:00+00:00,341.0,1510.0,3.0,0.0,0.0,961.0,23.0,2422.0,0.0,1078.0,1.0,32.0,591.0,8.0,144.0
2024-01-31 17:00:00+00:00,356.0,1848.0,2.0,0.0,0.0,2026.0,1.0,2453.0,0.0,1234.0,1.0,33.0,79.0,9.0,261.0
2024-01-31 18:00:00+00:00,362.0,1864.0,2.0,0.0,0.0,2488.0,1.0,2461.0,0.0,1165.0,0.0,34.0,0.0,7.0,470.0
2024-01-31 19:00:00+00:00,360.0,1883.0,2.0,0.0,0.0,2549.0,1.0,2419.0,0.0,1255.0,1.0,35.0,0.0,9.0,715.0
2024-01-31 20:00:00+00:00,349.0,1857.0,2.0,0.0,0.0,2272.0,1.0,2393.0,0.0,1287.0,0.0,35.0,0.0,6.0,848.0
2024-01-31 21:00:00+00:00,345.0,1399.0,10.0,0.0,0.0,1798.0,3.0,2467.0,0.0,1296.0,1.0,34.0,0.0,7.0,980.0
2024-01-31 22:00:00+00:00,344.0,904.0,9.0,0.0,0.0,1136.0,224.0,2422.0,0.0,850.0,1.0,34.0,0.0,8.0,1089.0
2024-01-31 23:00:00+00:00,380.0,321.0,12.0,0.0,0.0,849.0,266.0,2365.0,0.0,723.0,1.0,34.0,0.0,4.0,1145.0
2024-02-01 00:00:00+00:00,375.0,169.0,12.0,0.0,0.0,177.0,1057.0,2144.0,0.0,705.0,1.0,31.0,0.0,3.0,1301.0
2024-02-01 01:00:00+00:00,369.0,166.0,10.0,0.0,0.0,140.0,914.0,1785.0,1.0,433.0,0.0,32.0,0.0,4.0,1406.0
2024-02-01 02:00:00+00:00,369.0,170.0,10.0,0.0,0.0,123.0,1205.0,1348.0,1.0,430.0,0.0,33.0,0.0,3.0,1563.0
2024-02-01 03:00:00+00:00,373.0,171.0,9.0,0.0,0.0,132.0,1886.0,1426.0,1.0,461.0,0.0,33.0,0.0,4.0,1692.0
2024-02-01 04:00:00+00:00,371.0,281.0,7.0,0.0,0.0,147.0,948.0,1537.0,1.0,439.0,0.0,34.0,0.0,1.0,1728.0
2024-02-01 05:00:00+00:00,373.0,401.0,6.0,0.0,0.0,1216.0,15.0,2053.0,0.0,821.0,0.0,34.0,0.0,0.0,1744.0
2024-02-01 06:00:00+00:00,371.0,385.0,6.0,0.0,0.0,2131.0,1.0,2410.0,0.0,981.0,1.0,34.0,0.0,1.0,1784.0
2024-02-01 07:00:00+00:00,376.0,427.0,8.0,0.0,0.0,2425.0,1.0,2356.0,0.0,1276.0,1.0,35.0,9.0,3.0,1736.0
2024-02-01 08:00:00+00:00,372.0,366.0,8.0,0.0,0.0,2169.0,2.0,2427.0,0.0,1302.0,1.0,34.0,316.0,3.0,1594.0
2024-02-01 09:00:00+00:00,376.0,258.0,9.0,0.0,0.0,248.0,763.0,2282.0,0.0,684.0,0.0,34.0,959.0,4.0,1343.0
2024-02-01 10:00:00+00:00,378.0,256.0,9.0,0.0,0.0,48.0,903.0,1952.0,0.0,525.0,0.0,34.0,1338.0,2.0,1001.0
2024-02-01 11:00:00+00:00,376.0,253.0,8.0,0.0,0.0,1.0,1336.0,1500.0,1.0,561.0,0.0,32.0,1519.0,3.0,717.0
2024-02-01 12:00:00+00:00,361.0,255.0,8.0,0.0,0.0,0.0,1933.0,1498.0,1.0,553.0,0.0,21.0,1592.0,0.0,582.0
2024-02-01 13:00:00+00:00,355.0,254.0,8.0,0.0,0.0,0.0,1760.0,1249.0,1.0,501.0,0.0,16.0,1578.0,0.0,450.0
2024-02-01 14:00:00+00:00,354.0,254.0,8.0,0.0,0.0,0.0,1653.0,1255.0,1.0,491.0,0.0,16.0,1457.0,0.0,342.0
2024-02-01 15:00:00+00:00,364.0,258.0,10.0,0.0,0.0,0.0,1123.0,1322.0,1.0,566.0,0.0,23.0,1189.0,2.0,284.0
2024-02-01 16:00:00+00:00,377.0,434.0,6.0,0.0,0.0,833.0,422.0,2133.0,0.0,1022.0,0.0,34.0,652.0,4.0,282.0
2024-02-01 17:00:00+00:00,375.0,672.0,6.0,0.0,0.0,2654.0,1.0,2287.0,0.0,1348.0,1.0,34.0,107.0,8.0,442.0
2024-02-01 18:00:00+00:00,375.0,675.0,6.0,0.0,0.0,2460.0,1.0,2330.0,0.0,1176.0,0.0,34.0,0.0,8.0,838.0
2024-02-01 19:00:00+00:00,379.0,680.0,5.0,0.0,0.0,1863.0,1.0,2303.0,0.0,1155.0,1.0,34.0,0.0,4.0,1145.0
2024-02-01 20:00:00+00:00,382.0,568.0,6.0,0.0,0.0,1910.0,203.0,2311.0,0.0,1107.0,1.0,34.0,0.0,3.0,1301.0
2024-02-01 21:00:00+00:00,387.0,346.0,8.0,0.0,0.0,1998.0,1.0,2303.0,0.0,1146.0,1.0,34.0,0.0,3.0,1315.0
2024-02-01 22:00:00+00:00,384.0,240.0,11.0,0.0,0.0,1224.0,102.0,2247.0,0.0,992.0,1.0,34.0,0.0,2.0,1477.0
2024-02-01 23:00:00+00:00,388.0,238.0,10.0,0.0,0.0,543.0,234.0,2095.0,0.0,706.0,1.0,34.0,0.0,3.0,1604.0
2024-02-02 00:00:00+00:00,386.0,188.0,9.0,0.0,0.0,156.0,18.0,1428.0,1.0,643.0,1.0,34.0,0.0,0.0,1593.0
2024-02-02 01:00:00+00:00,389.0,208.0,9.0,0.0,0.0,140.0,396.0,1223.0,1.0,523.0,1.0,34.0,0.0,0.0,1539.0
2024-02-02 02:00:00+00:00,390.0,218.0,9.0,0.0,0.0,174.0,877.0,1374.0,1.0,509.0,0.0,34.0,0.0,0.0,1476.0
2024-02-02 03:00:00+00:00,384.0,219.0,10.0,0.0,0.0,1.0,1872.0,1378.0,1.0,535.0,0.0,32.0,0.0,0.0,1484.0
2024-02-02 04:00:00+00:00,379.0,219.0,12.0,0.0,0.0,146.0,801.0,1438.0,1.0,575.0,0.0,31.0,0.0,0.0,1569.0
2024-02-02 05:00:00+00:00,383.0,403.0,8.0,0.0,0.0,94.0,33.0,1862.0,0.0,701.0,1.0,32.0,0.0,0.0,1773.0
2024-02-02 06:00:00+00:00,388.0,634.0,8.0,0.0,0.0,1937.0,1.0,1995.0,0.0,984.0,0.0,32.0,0.0,0.0,1984.0
2024-02-02 07:00:00+00:00,396.0,687.0,9.0,0.0,0.0,1728.0,13.0,2070.0,0.0,1001.0,0.0,29.0,8.0,0.0,2262.0
2024-02-02 08:00:00+00:00,389.0,699.0,9.0,0.0,0.0,838.0,154.0,2232.0,0.0,1129.0,1.0,29.0,312.0,0.0,2379.0
2024-02-02 09:00:00+00:00,396.0,389.0,9.0,0.0,0.0,144.0,2024.0,2102.0,0.0,907.0,1.0,32.0,939.0,0.0,2295.0
2024-02-02 10:00:00+00:00,394.0,290.0,9.0,0.0,0.0,154.0,2102.0,1543.0,1.0,529.0,0.0,32.0,1356.0,0.0,1980.0
2024-02-02 11:00:00+00:00,400.0,286.0,8.0,0.0,0.0,209.0,1835.0,1149.0,1.0,625.0,0.0,34.0,1519.0,0.0,1557.0
2024-02-02 12:00:00+00:00,402.0,286.0,8.0,0.0,0.0,4.0,1899.0,1052.0,1.0,437.0,1.0,33.0,1601.0,0.0,1151.0
2024-02-02 13:00:00+00:00,405.0,283.0,8.0,0.0,0.0,21.0,1323.0,787.0,1.0,453.0,1.0,33.0,1568.0,1.0,817.0
2024-02-02 14:00:00+00:00,402.0,281.0,8.0,0.0,0.0,174.0,1153.0,751.0,1.0,358.0,1.0,33.0,1441.0,0.0,589.0
2024-02-02 15:00:00+00:00,404.0,275.0,7.0,0.0,0.0,47.0,888.0,1335.0,1.0,483.0,1.0,32.0,1182.0,1.0,551.0
2024-02-02 16:00:00+00:00,407.0,271.0,7.0,0.0,0.0,1047.0,4.0,1812.0,0.0,1155.0,1.0,31.0,671.0,2.0,626.0
2024-02-02 17:00:00+00:00,407.0,273.0,8.0,0.0,0.0,2122.0,1.0,1875.0,0.0,1256.0,1.0,32.0,113.0,4.0,757.0
2024-02-02 18:00:00+00:00,392.0,272.0,8.0,0.0,0.0,2004.0,1.0,1959.0,0.0,1209.0,1.0,32.0,0.0,6.0,1185.0
2024-02-02 19:00:00+00:00,395.0,286.0,8.0,0.0,0.0,1820.0,1.0,1989.0,0.0,1134.0,1.0,32.0,0.0,3.0,1655.0
2024-02-02 20:00:00+00:00,400.0,281.0,8.0,0.0,0.0,1532.0,1.0,2040.0,0.0,1086.0,1.0,30.0,0.0,1.0,1970.0
2024-02-02 21:00:00+00:00,406.0,269.0,8.0,0.0,0.0,508.0,158.0,1967.0,0.0,759.0,1.0,32.0,0.0,0.0,2222.0
2024-02-02 22:00:00+00:00,409.0,260.0,8.0,0.0,0.0,220.0,581.0,1961.0,0.0,654.0,1.0,32.0,0.0,0.0,2322.0
2024-02-02 23:00:00+00:00,407.0,259.0,11.0,0.0,0.0,569.0,450.0,1943.0,0.0,636.0,1.0,32.0,0.0,0.0,2526.0
2024-02-03 00:00:00+00:00,413.0,272.0,7.0,0.0,0.0,484.0,453.0,1885.0,0.0,723.0,1.0,32.0,0.0,4.0,2472.0
2024-02-03 01:00:00+00:00,418.0,333.0,7.0,0.0,0.0,360.0,456.0,1398.0,1.0,578.0,1.0,32.0,0.0,21.0,2382.0
2024-02-03 02:00:00+00:00,412.0,417.0,7.0,0.0,0.0,57.0,623.0,1170.0,1.0,497.0,0.0,31.0,0.0,16.0,2401.0
2024-02-03 03:00:00+00:00,417.0,423.0,7.0,0.0,0.0,55.0,664.0,1142.0,1.0,522.0,0.0,31.0,0.0,13.0,2321.0
2024-02-03 04:00:00+00:00,414.0,424.0,7.0,0.0,0.0,117.0,472.0,1091.0,1.0,808.0,1.0,30.0,0.0,21.0,2062.0
2024-02-03 05:00:00+00:00,415.0,425.0,7.0,0.0,0.0,614.0,471.0,1276.0,1.0,873.0,1.0,30.0,0.0,13.0,1897.0
2024-02-03 06:00:00+00:00,417.0,419.0,7.0,0.0,0.0,787.0,464.0,1860.0,1.0,1083.0,0.0,31.0,0.0,9.0,1707.0
2024-02-03 07:00:00+00:00,415.0,419.0,8.0,0.0,0.0,1489.0,51.0,1922.0,1.0,1104.0,1.0,30.0,9.0,8.0,1666.0
2024-02-03 08:00:00+00:00,414.0,425.0,7.0,0.0,0.0,991.0,442.0,1896.0,0.0,858.0,1.0,30.0,335.0,5.0,1559.0
2024-02-03 09:00:00+00:00,414.0,442.0,6.0,0.0,0.0,652.0,572.0,1614.0,1.0,821.0,0.0,32.0,1015.0,2.0,1332.0
