,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Solar,Wind Onshore
2023-09-19 01:00:00+02:00,263.0,2839.0,61.0,598.0,6739.0,281.0,0.0,103.0,0.0,0.0,3692.0
2023-09-19 02:00:00+02:00,264.0,2893.0,61.0,601.0,6903.0,280.0,0.0,103.0,0.0,0.0,3164.0
2023-09-19 03:00:00+02:00,266.0,2917.0,62.0,705.0,7319.0,280.0,0.0,103.0,0.0,0.0,2693.0
2023-09-19 04:00:00+02:00,266.0,3040.0,61.0,765.0,7458.0,280.0,0.0,103.0,0.0,0.0,2313.0
2023-09-19 05:00:00+02:00,270.0,3268.0,61.0,895.0,7958.0,278.0,0.0,103.0,0.0,0.0,2324.0
2023-09-19 06:00:00+02:00,213.0,3930.0,62.0,1034.0,8502.0,280.0,243.0,108.0,25.0,70.0,2564.0
2023-09-19 07:00:00+02:00,99.0,4195.0,61.0,1055.0,8945.0,283.0,731.0,115.0,29.0,681.0,2433.0
2023-09-19 08:00:00+02:00,99.0,4246.0,61.0,1036.0,8696.0,284.0,836.0,128.0,29.0,1619.0,2509.0
2023-09-19 09:00:00+02:00,85.0,4245.0,60.0,1015.0,8128.0,284.0,771.0,132.0,4.0,2436.0,2708.0
2023-09-19 10:00:00+02:00,80.0,4261.0,56.0,1016.0,8400.0,285.0,481.0,117.0,0.0,2666.0,3025.0
2023-09-19 11:00:00+02:00,75.0,4166.0,55.0,983.0,8968.0,288.0,85.0,110.0,0.0,3111.0,3271.0
2023-09-19 12:00:00+02:00,74.0,4052.0,54.0,976.0,8948.0,286.0,71.0,105.0,0.0,3590.0,3537.0
2023-09-19 13:00:00+02:00,74.0,4103.0,54.0,867.0,8089.0,288.0,0.0,105.0,0.0,4047.0,3607.0
2023-09-19 14:00:00+02:00,74.0,4035.0,55.0,938.0,7452.0,288.0,0.0,105.0,0.0,4482.0,3623.0
2023-09-19 15:00:00+02:00,75.0,4056.0,56.0,990.0,8118.0,288.0,0.0,106.0,0.0,4029.0,3422.0
2023-09-19 16:00:00+02:00,103.0,4093.0,56.0,999.0,8986.0,289.0,0.0,115.0,0.0,2829.0,3121.0
2023-09-19 17:00:00+02:00,216.0,4224.0,57.0,1065.0,9626.0,289.0,95.0,127.0,25.0,1369.0,2428.0
2023-09-19 18:00:00+02:00,271.0,4184.0,59.0,1049.0,10406.0,290.0,635.0,131.0,29.0,312.0,2076.0
2023-09-19 19:00:00+02:00,296.0,4210.0,63.0,1055.0,10817.0,289.0,706.0,129.0,29.0,10.0,2453.0
2023-09-19 20:00:00+02:00,296.0,4185.0,62.0,1052.0,10097.0,288.0,712.0,131.0,29.0,0.0,2770.0
2023-09-19 21:00:00+02:00,284.0,4044.0,61.0,827.0,8937.0,288.0,158.0,126.0,29.0,0.0,3112.0
2023-09-19 22:00:00+02:00,268.0,3762.0,61.0,638.0,8185.0,288.0,0.0,122.0,4.0,0.0,3497.0
2023-09-19 23:00:00+02:00,263.0,3072.0,63.0,651.0,7699.0,289.0,0.0,122.0,0.0,0.0,3767.0
2023-09-20 00:00:00+02:00,267.0,2698.0,64.0,844.0,7164.0,286.0,0.0,120.0,0.0,0.0,3891.0
2023-09-20 01:00:00+02:00,263.0,2286.0,64.0,720.0,6976.0,287.0,0.0,121.0,0.0,0.0,4189.0
2023-09-20 02:00:00+02:00,264.0,2103.0,61.0,581.0,6832.0,287.0,0.0,121.0,0.0,0.0,4340.0
2023-09-20 03:00:00+02:00,265.0,2091.0,61.0,576.0,6774.0,288.0,0.0,121.0,0.0,0.0,4419.0
2023-09-20 04:00:00+02:00,270.0,2112.0,62.0,621.0,6831.0,288.0,0.0,121.0,0.0,0.0,4508.0
2023-09-20 05:00:00+02:00,282.0,2438.0,60.0,902.0,7145.0,288.0,0.0,125.0,0.0,0.0,4608.0
2023-09-20 06:00:00+02:00,275.0,3300.0,58.0,1020.0,7689.0,288.0,0.0,131.0,25.0,110.0,4651.0
2023-09-20 07:00:00+02:00,273.0,3423.0,56.0,807.0,7763.0,272.0,228.0,138.0,29.0,1351.0,4372.0
2023-09-20 08:00:00+02:00,274.0,3130.0,56.0,681.0,7657.0,267.0,554.0,139.0,29.0,3621.0,3318.0
2023-09-20 09:00:00+02:00,272.0,2409.0,53.0,778.0,7471.0,275.0,403.0,134.0,4.0,5666.0,2301.0
2023-09-20 10:00:00+02:00,273.0,2078.0,52.0,591.0,6742.0,277.0,19.0,115.0,0.0,7313.0,2271.0
2023-09-20 11:00:00+02:00,265.0,1903.0,56.0,561.0,6380.0,274.0,0.0,113.0,0.0,8264.0,2722.0
2023-09-20 12:00:00+02:00,263.0,1720.0,55.0,559.0,6098.0,276.0,0.0,109.0,0.0,8459.0,3176.0
2023-09-20 13:00:00+02:00,270.0,1710.0,54.0,564.0,6172.0,275.0,0.0,108.0,0.0,8383.0,3370.0
2023-09-20 14:00:00+02:00,277.0,1654.0,55.0,619.0,6657.0,276.0,0.0,108.0,0.0,7709.0,3054.0
2023-09-20 15:00:00+02:00,234.0,2094.0,57.0,627.0,7733.0,276.0,0.0,108.0,0.0,6355.0,2702.0
2023-09-20 16:00:00+02:00,218.0,3295.0,56.0,661.0,8407.0,276.0,22.0,118.0,0.0,4438.0,2033.0
2023-09-20 17:00:00+02:00,269.0,4202.0,56.0,927.0,9408.0,276.0,273.0,124.0,25.0,2073.0,1302.0
2023-09-20 18:00:00+02:00,298.0,4366.0,57.0,1046.0,10235.0,277.0,679.0,127.0,29.0,315.0,1049.0
2023-09-20 19:00:00+02:00,297.0,4363.0,59.0,1057.0,11627.0,278.0,1172.0,123.0,29.0,8.0,1417.0
2023-09-20 20:00:00+02:00,297.0,4302.0,59.0,999.0,10245.0,277.0,916.0,115.0,29.0,0.0,1979.0
2023-09-20 21:00:00+02:00,297.0,4078.0,60.0,683.0,8974.0,277.0,574.0,111.0,29.0,0.0,2636.0
2023-09-20 22:00:00+02:00,287.0,3558.0,63.0,613.0,7926.0,272.0,214.0,108.0,4.0,0.0,3060.0
2023-09-20 23:00:00+02:00,282.0,2913.0,67.0,648.0,7098.0,274.0,156.0,108.0,0.0,0.0,3295.0
2023-09-21 00:00:00+02:00,270.0,2628.0,66.0,746.0,6832.0,274.0,97.0,107.0,0.0,0.0,3373.0
2023-09-21 01:00:00+02:00,265.0,2669.0,68.0,793.0,6653.0,273.0,0.0,107.0,0.0,0.0,3274.0
2023-09-21 02:00:00+02:00,264.0,2723.0,67.0,624.0,6600.0,272.0,0.0,107.0,0.0,0.0,3139.0
2023-09-21 03:00:00+02:00,264.0,2713.0,66.0,775.0,6533.0,274.0,0.0,107.0,0.0,0.0,3312.0
2023-09-21 04:00:00+02:00,265.0,2815.0,64.0,909.0,6473.0,273.0,0.0,107.0,0.0,0.0,3369.0
2023-09-21 05:00:00+02:00,266.0,3143.0,62.0,849.0,6738.0,271.0,0.0,109.0,0.0,0.0,3575.0
2023-09-21 06:00:00+02:00,274.0,4373.0,56.0,957.0,7393.0,268.0,0.0,117.0,25.0,102.0,3838.0
2023-09-21 07:00:00+02:00,275.0,4610.0,57.0,955.0,7528.0,266.0,0.0,124.0,29.0,1472.0,3980.0
2023-09-21 08:00:00+02:00,273.0,4523.0,58.0,827.0,7187.0,267.0,147.0,132.0,29.0,4221.0,3116.0
2023-09-21 09:00:00+02:00,273.0,4494.0,57.0,914.0,7335.0,266.0,62.0,143.0,29.0,6209.0,1948.0
2023-09-21 10:00:00+02:00,263.0,3621.0,54.0,652.0,6800.0,266.0,0.0,115.0,4.0,7817.0,1961.0
2023-09-21 11:00:00+02:00,270.0,2831.0,54.0,585.0,6371.0,266.0,0.0,115.0,0.0,8690.0,2662.0
2023-09-21 12:00:00+02:00,276.0,2553.0,54.0,575.0,6145.0,266.0,0.0,115.0,0.0,8838.0,3243.0
2023-09-21 13:00:00+02:00,278.0,2594.0,58.0,616.0,6184.0,266.0,0.0,111.0,0.0,8647.0,3417.0
2023-09-21 14:00:00+02:00,276.0,2899.0,58.0,642.0,6356.0,262.0,0.0,110.0,0.0,7855.0,3368.0
2023-09-21 15:00:00+02:00,276.0,3238.0,59.0,648.0,6607.0,263.0,0.0,110.0,0.0,6245.0,3436.0
2023-09-21 16:00:00+02:00,290.0,4480.0,60.0,775.0,7533.0,262.0,23.0,119.0,0.0,4130.0,3495.0
2023-09-21 17:00:00+02:00,301.0,4793.0,60.0,1020.0,7880.0,261.0,237.0,126.0,25.0,1797.0,3081.0
2023-09-21 18:00:00+02:00,301.0,4767.0,59.0,1021.0,8678.0,260.0,930.0,129.0,29.0,312.0,3349.0
2023-09-21 19:00:00+02:00,301.0,4738.0,59.0,1021.0,8981.0,264.0,1033.0,126.0,29.0,11.0,4380.0
2023-09-21 20:00:00+02:00,301.0,4567.0,58.0,937.0,7600.0,268.0,848.0,117.0,29.0,0.0,5220.0
2023-09-21 21:00:00+02:00,301.0,4401.0,59.0,711.0,7010.0,272.0,575.0,113.0,29.0,0.0,5574.0
2023-09-21 22:00:00+02:00,279.0,3752.0,57.0,741.0,7092.0,271.0,178.0,111.0,29.0,0.0,5624.0
2023-09-21 23:00:00+02:00,268.0,2861.0,61.0,623.0,6819.0,271.0,20.0,110.0,4.0,0.0,5677.0
2023-09-22 00:00:00+02:00,270.0,2722.0,59.0,577.0,6649.0,266.0,0.0,113.0,0.0,0.0,5504.0
2023-09-22 01:00:00+02:00,271.0,2715.0,61.0,576.0,6519.0,267.0,0.0,104.0,0.0,0.0,5475.0
2023-09-22 02:00:00+02:00,270.0,2716.0,61.0,583.0,6647.0,268.0,0.0,102.0,0.0,0.0,5336.0
2023-09-22 03:00:00+02:00,268.0,2709.0,63.0,614.0,6816.0,267.0,0.0,102.0,0.0,0.0,5233.0
2023-09-22 04:00:00+02:00,270.0,2702.0,63.0,604.0,6714.0,266.0,0.0,102.0,0.0,0.0,5023.0
2023-09-22 05:00:00+02:00,273.0,2997.0,63.0,751.0,6922.0,266.0,0.0,101.0,0.0,0.0,4926.0
2023-09-22 06:00:00+02:00,270.0,4383.0,61.0,943.0,7593.0,268.0,0.0,108.0,0.0,99.0,4833.0
2023-09-22 07:00:00+02:00,273.0,4722.0,50.0,996.0,8064.0,270.0,0.0,114.0,25.0,1232.0,4370.0
2023-09-22 08:00:00+02:00,273.0,4733.0,41.0,1019.0,8030.0,267.0,0.0,115.0,29.0,3384.0,3311.0
2023-09-22 09:00:00+02:00,274.0,4616.0,41.0,969.0,7748.0,263.0,0.0,113.0,4.0,5131.0,2639.0
2023-09-22 10:00:00+02:00,274.0,4218.0,40.0,788.0,7036.0,264.0,0.0,103.0,0.0,6230.0,2343.0
2023-09-22 11:00:00+02:00,272.0,4154.0,38.0,837.0,6739.0,253.0,0.0,101.0,0.0,6635.0,2248.0
2023-09-22 12:00:00+02:00,286.0,3681.0,38.0,720.0,6678.0,241.0,0.0,101.0,0.0,6054.0,2216.0
2023-09-22 13:00:00+02:00,286.0,3691.0,38.0,948.0,6863.0,240.0,0.0,102.0,0.0,5372.0,2283.0
2023-09-22 14:00:00+02:00,287.0,4259.0,37.0,942.0,7149.0,259.0,22.0,105.0,0.0,4003.0,2245.0
2023-09-22 15:00:00+02:00,286.0,4624.0,38.0,951.0,7698.0,269.0,55.0,105.0,0.0,2622.0,2061.0
2023-09-22 16:00:00+02:00,291.0,4697.0,38.0,1001.0,8591.0,269.0,0.0,116.0,25.0,1684.0,1795.0
2023-09-22 17:00:00+02:00,301.0,4692.0,38.0,1033.0,9079.0,268.0,0.0,127.0,29.0,661.0,1717.0
2023-09-22 18:00:00+02:00,302.0,4742.0,38.0,984.0,8844.0,271.0,242.0,130.0,29.0,169.0,1569.0
2023-09-22 19:00:00+02:00,299.0,4749.0,38.0,948.0,9402.0,275.0,954.0,138.0,29.0,18.0,1566.0
2023-09-22 20:00:00+02:00,301.0,4689.0,38.0,593.0,8397.0,275.0,897.0,131.0,29.0,0.0,1652.0
2023-09-22 21:00:00+02:00,301.0,4516.0,38.0,469.0,7499.0,274.0,715.0,127.0,29.0,0.0,1679.0
2023-09-22 22:00:00+02:00,302.0,4425.0,38.0,496.0,7430.0,277.0,36.0,108.0,29.0,0.0,1331.0
2023-09-22 23:00:00+02:00,279.0,4075.0,40.0,588.0,7330.0,278.0,0.0,105.0,29.0,0.0,1293.0
2023-09-23 00:00:00+02:00,269.0,3729.0,39.0,438.0,6627.0,285.0,0.0,107.0,4.0,0.0,1149.0
2023-09-23 01:00:00+02:00,268.0,3717.0,39.0,455.0,6170.0,286.0,0.0,108.0,0.0,0.0,1097.0
2023-09-23 02:00:00+02:00,272.0,3673.0,39.0,450.0,6187.0,285.0,0.0,108.0,0.0,0.0,1044.0
2023-09-23 03:00:00+02:00,270.0,3668.0,40.0,450.0,6497.0,286.0,0.0,108.0,0.0,0.0,1081.0
2023-09-23 04:00:00+02:00,268.0,3670.0,41.0,451.0,6428.0,289.0,0.0,108.0,0.0,0.0,1086.0
2023-09-23 05:00:00+02:00,268.0,3689.0,41.0,452.0,6348.0,288.0,0.0,108.0,0.0,0.0,1050.0
2023-09-23 06:00:00+02:00,262.0,4094.0,40.0,448.0,6296.0,288.0,0.0,114.0,0.0,45.0,1099.0
2023-09-23 07:00:00+02:00,274.0,4375.0,40.0,447.0,6617.0,289.0,0.0,120.0,25.0,625.0,1212.0
2023-09-23 08:00:00+02:00,275.0,4463.0,39.0,457.0,6725.0,289.0,0.0,122.0,29.0,1841.0,1096.0
2023-09-23 09:00:00+02:00,274.0,4424.0,39.0,454.0,6762.0,293.0,271.0,120.0,4.0,2859.0,951.0
2023-09-23 10:00:00+02:00,260.0,4358.0,40.0,445.0,7045.0,294.0,185.0,114.0,0.0,3604.0,1042.0
2023-09-23 11:00:00+02:00,259.0,4263.0,40.0,436.0,7146.0,300.0,97.0,113.0,0.0,4075.0,1131.0
2023-09-23 12:00:00+02:00,268.0,4266.0,40.0,442.0,7390.0,301.0,46.0,109.0,0.0,4042.0,1394.0
2023-09-23 13:00:00+02:00,193.0,4279.0,39.0,473.0,6996.0,303.0,3.0,109.0,0.0,3603.0,1359.0
2023-09-23 14:00:00+02:00,67.0,4454.0,39.0,490.0,7168.0,305.0,0.0,108.0,0.0,3260.0,1340.0
2023-09-23 15:00:00+02:00,67.0,4318.0,39.0,471.0,7728.0,305.0,19.0,108.0,0.0,2259.0,1380.0
2023-09-23 16:00:00+02:00,74.0,4335.0,39.0,469.0,7883.0,301.0,3.0,127.0,25.0,1391.0,1515.0
2023-09-23 17:00:00+02:00,188.0,4254.0,39.0,469.0,7485.0,299.0,0.0,134.0,29.0,674.0,1502.0
2023-09-23 18:00:00+02:00,247.0,4261.0,39.0,491.0,7208.0,299.0,10.0,151.0,29.0,183.0,1583.0
2023-09-23 19:00:00+02:00,291.0,4372.0,39.0,520.0,7298.0,301.0,665.0,149.0,29.0,16.0,1859.0
2023-09-23 20:00:00+02:00,299.0,4240.0,42.0,531.0,6637.0,301.0,739.0,141.0,29.0,0.0,2160.0
2023-09-23 21:00:00+02:00,299.0,3752.0,42.0,476.0,5737.0,296.0,415.0,119.0,29.0,0.0,2349.0
2023-09-23 22:00:00+02:00,278.0,4025.0,42.0,506.0,5750.0,297.0,153.0,114.0,4.0,0.0,2640.0
2023-09-23 23:00:00+02:00,269.0,3792.0,40.0,471.0,5711.0,297.0,0.0,114.0,0.0,0.0,2690.0
2023-09-24 00:00:00+02:00,270.0,3164.0,36.0,375.0,5468.0,299.0,0.0,119.0,0.0,0.0,2712.0
2023-09-24 01:00:00+02:00,268.0,2700.0,35.0,374.0,5305.0,299.0,0.0,120.0,0.0,0.0,2630.0
2023-09-24 02:00:00+02:00,270.0,2710.0,35.0,382.0,5268.0,299.0,0.0,120.0,0.0,0.0,2405.0
2023-09-24 03:00:00+02:00,268.0,2740.0,35.0,430.0,5225.0,299.0,0.0,117.0,0.0,0.0,2112.0
2023-09-24 04:00:00+02:00,267.0,2928.0,34.0,433.0,5231.0,306.0,0.0,116.0,0.0,0.0,1916.0
2023-09-24 05:00:00+02:00,269.0,3012.0,34.0,423.0,5171.0,306.0,0.0,117.0,0.0,0.0,1714.0
2023-09-24 06:00:00+02:00,259.0,3277.0,35.0,422.0,5139.0,308.0,0.0,122.0,0.0,41.0,1602.0
2023-09-24 07:00:00+02:00,255.0,3528.0,36.0,408.0,5141.0,311.0,0.0,129.0,0.0,696.0,1435.0
2023-09-24 08:00:00+02:00,254.0,3497.0,37.0,410.0,5309.0,311.0,0.0,138.0,0.0,2266.0,1020.0
2023-09-24 09:00:00+02:00,256.0,3592.0,36.0,414.0,5347.0,309.0,0.0,135.0,0.0,3831.0,413.0
2023-09-24 10:00:00+02:00,257.0,3588.0,37.0,455.0,5082.0,307.0,0.0,124.0,0.0,5153.0,311.0
2023-09-24 11:00:00+02:00,255.0,2989.0,36.0,388.0,5155.0,305.0,0.0,122.0,0.0,6006.0,477.0
2023-09-24 12:00:00+02:00,260.0,2831.0,31.0,394.0,5277.0,305.0,0.0,122.0,0.0,5920.0,555.0
2023-09-24 13:00:00+02:00,266.0,3103.0,23.0,420.0,5346.0,304.0,0.0,126.0,0.0,5817.0,547.0
2023-09-24 14:00:00+02:00,266.0,3008.0,24.0,417.0,5188.0,304.0,0.0,121.0,0.0,5462.0,529.0
2023-09-24 15:00:00+02:00,264.0,2914.0,24.0,431.0,5458.0,306.0,0.0,116.0,0.0,4969.0,461.0
2023-09-24 16:00:00+02:00,264.0,3431.0,26.0,435.0,5784.0,306.0,17.0,126.0,25.0,3418.0,418.0
2023-09-24 17:00:00+02:00,263.0,4194.0,32.0,533.0,6201.0,304.0,253.0,132.0,29.0,1500.0,358.0
2023-09-24 18:00:00+02:00,265.0,4446.0,34.0,632.0,6819.0,305.0,506.0,135.0,29.0,246.0,349.0
2023-09-24 19:00:00+02:00,266.0,4577.0,35.0,649.0,7416.0,307.0,871.0,147.0,29.0,10.0,477.0
2023-09-24 20:00:00+02:00,266.0,4550.0,35.0,651.0,6688.0,302.0,539.0,141.0,29.0,0.0,646.0
2023-09-24 21:00:00+02:00,264.0,4384.0,33.0,549.0,6243.0,300.0,206.0,137.0,29.0,0.0,881.0
2023-09-24 22:00:00+02:00,265.0,3761.0,34.0,432.0,6156.0,299.0,0.0,135.0,29.0,0.0,1262.0
2023-09-24 23:00:00+02:00,266.0,3233.0,33.0,379.0,6091.0,297.0,10.0,132.0,29.0,0.0,1560.0
2023-09-25 00:00:00+02:00,266.0,3454.0,34.0,529.0,6413.0,295.0,6.0,109.0,4.0,0.0,1734.0
2023-09-25 01:00:00+02:00,263.0,3455.0,34.0,408.0,6298.0,295.0,0.0,109.0,0.0,0.0,1727.0
2023-09-25 02:00:00+02:00,264.0,3440.0,34.0,381.0,6171.0,299.0,0.0,109.0,0.0,0.0,1977.0
2023-09-25 03:00:00+02:00,262.0,3334.0,33.0,375.0,6036.0,298.0,0.0,109.0,0.0,0.0,2380.0
2023-09-25 04:00:00+02:00,265.0,3236.0,33.0,411.0,6179.0,297.0,0.0,106.0,0.0,0.0,2776.0
2023-09-25 05:00:00+02:00,265.0,3207.0,34.0,419.0,6352.0,296.0,0.0,109.0,0.0,0.0,2956.0
2023-09-25 06:00:00+02:00,258.0,4319.0,33.0,484.0,6945.0,297.0,53.0,114.0,25.0,54.0,2939.0
2023-09-25 07:00:00+02:00,264.0,4667.0,34.0,530.0,7207.0,297.0,137.0,121.0,29.0,939.0,2790.0
2023-09-25 08:00:00+02:00,263.0,4707.0,34.0,618.0,7481.0,296.0,98.0,126.0,29.0,2960.0,1923.0
2023-09-25 09:00:00+02:00,266.0,4496.0,33.0,570.0,7571.0,294.0,132.0,143.0,29.0,4974.0,953.0
2023-09-25 10:00:00+02:00,262.0,3848.0,33.0,505.0,7323.0,289.0,17.0,123.0,29.0,6548.0,704.0
2023-09-25 11:00:00+02:00,262.0,3029.0,32.0,508.0,7567.0,287.0,0.0,118.0,4.0,7262.0,827.0
2023-09-25 12:00:00+02:00,271.0,2769.0,34.0,542.0,7662.0,287.0,0.0,115.0,0.0,7020.0,933.0
2023-09-25 13:00:00+02:00,273.0,3173.0,36.0,545.0,7768.0,289.0,0.0,116.0,0.0,6343.0,919.0
2023-09-25 14:00:00+02:00,272.0,4193.0,37.0,554.0,7964.0,305.0,0.0,115.0,0.0,5352.0,829.0
2023-09-25 15:00:00+02:00,272.0,4777.0,41.0,583.0,8416.0,307.0,0.0,115.0,25.0,4000.0,797.0
2023-09-25 16:00:00+02:00,274.0,4849.0,41.0,726.0,9031.0,307.0,16.0,125.0,29.0,2385.0,805.0
2023-09-25 17:00:00+02:00,273.0,4872.0,41.0,733.0,9500.0,307.0,256.0,131.0,29.0,981.0,778.0
2023-09-25 18:00:00+02:00,272.0,4887.0,41.0,744.0,10395.0,306.0,586.0,134.0,29.0,168.0,991.0
2023-09-25 19:00:00+02:00,269.0,4991.0,41.0,760.0,11129.0,308.0,1028.0,130.0,29.0,0.0,1606.0
2023-09-25 20:00:00+02:00,272.0,4757.0,42.0,742.0,10125.0,308.0,955.0,122.0,29.0,0.0,2064.0
2023-09-25 21:00:00+02:00,272.0,4164.0,42.0,597.0,8482.0,308.0,134.0,118.0,29.0,0.0,2421.0
2023-09-25 22:00:00+02:00,266.0,3771.0,41.0,564.0,7983.0,308.0,0.0,115.0,29.0,0.0,2462.0
2023-09-25 23:00:00+02:00,270.0,3845.0,41.0,566.0,7794.0,308.0,0.0,111.0,29.0,0.0,2439.0
2023-09-26 00:00:00+02:00,289.0,3754.0,40.0,531.0,7747.0,307.0,0.0,107.0,4.0,0.0,2095.0
2023-09-26 01:00:00+02:00,288.0,3481.0,41.0,489.0,7959.0,309.0,0.0,106.0,0.0,0.0,1622.0
2023-09-26 02:00:00+02:00,289.0,3462.0,41.0,486.0,7975.0,310.0,0.0,106.0,0.0,0.0,1178.0
2023-09-26 03:00:00+02:00,290.0,3655.0,41.0,483.0,7970.0,309.0,0.0,111.0,0.0,0.0,957.0
2023-09-26 04:00:00+02:00,288.0,3817.0,40.0,510.0,8112.0,306.0,0.0,111.0,0.0,0.0,857.0
2023-09-26 05:00:00+02:00,290.0,4099.0,41.0,646.0,8476.0,306.0,0.0,107.0,0.0,0.0,728.0
2023-09-26 06:00:00+02:00,293.0,4664.0,42.0,714.0,9419.0,305.0,9.0,110.0,0.0,52.0,657.0
2023-09-26 07:00:00+02:00,289.0,5003.0,39.0,719.0,10552.0,306.0,544.0,115.0,13.0,639.0,717.0
2023-09-26 08:00:00+02:00,287.0,4877.0,38.0,708.0,10282.0,306.0,483.0,137.0,14.0,1798.0,627.0
2023-09-26 09:00:00+02:00,281.0,4812.0,37.0,705.0,9562.0,306.0,90.0,139.0,14.0,3223.0,267.0
2023-09-26 10:00:00+02:00,273.0,4634.0,33.0,576.0,8692.0,305.0,0.0,117.0,14.0,4656.0,218.0
2023-09-26 11:00:00+02:00,274.0,4269.0,32.0,494.0,8546.0,306.0,0.0,113.0,14.0,5864.0,380.0
2023-09-26 12:00:00+02:00,294.0,3768.0,32.0,489.0,7926.0,304.0,0.0,113.0,14.0,6460.0,536.0
2023-09-26 13:00:00+02:00,296.0,3493.0,34.0,491.0,7847.0,303.0,0.0,113.0,14.0,6857.0,566.0
2023-09-26 14:00:00+02:00,297.0,3324.0,36.0,497.0,7980.0,304.0,0.0,115.0,14.0,6621.0,520.0
2023-09-26 15:00:00+02:00,296.0,3593.0,39.0,542.0,8302.0,303.0,0.0,117.0,27.0,5481.0,492.0
2023-09-26 16:00:00+02:00,297.0,4326.0,38.0,554.0,8487.0,303.0,0.0,127.0,29.0,3672.0,480.0
2023-09-26 17:00:00+02:00,295.0,4839.0,38.0,599.0,9306.0,303.0,155.0,133.0,28.0,1463.0,532.0
2023-09-26 18:00:00+02:00,297.0,4683.0,39.0,736.0,11030.0,301.0,673.0,155.0,29.0,237.0,857.0
2023-09-26 19:00:00+02:00,297.0,4754.0,39.0,737.0,11647.0,303.0,1060.0,154.0,29.0,0.0,1415.0
2023-09-26 20:00:00+02:00,296.0,4639.0,40.0,631.0,9724.0,302.0,796.0,145.0,29.0,0.0,1927.0
2023-09-26 21:00:00+02:00,295.0,4524.0,38.0,629.0,8489.0,303.0,638.0,140.0,29.0,0.0,2319.0
2023-09-26 22:00:00+02:00,291.0,4654.0,33.0,550.0,7918.0,302.0,241.0,137.0,29.0,0.0,2416.0
2023-09-26 23:00:00+02:00,288.0,4209.0,34.0,520.0,7532.0,300.0,0.0,137.0,4.0,0.0,2238.0
2023-09-27 00:00:00+02:00,286.0,3939.0,36.0,506.0,7277.0,299.0,0.0,112.0,0.0,0.0,2095.0
2023-09-27 01:00:00+02:00,288.0,3703.0,36.0,464.0,7450.0,301.0,0.0,109.0,0.0,0.0,2094.0
2023-09-27 02:00:00+02:00,287.0,3565.0,40.0,459.0,7226.0,304.0,0.0,109.0,0.0,0.0,2009.0
2023-09-27 03:00:00+02:00,287.0,3819.0,40.0,461.0,7102.0,303.0,0.0,109.0,0.0,0.0,1790.0
2023-09-27 04:00:00+02:00,287.0,3814.0,41.0,468.0,7132.0,302.0,0.0,109.0,0.0,0.0,1464.0
2023-09-27 05:00:00+02:00,286.0,4099.0,40.0,514.0,7648.0,303.0,0.0,108.0,25.0,0.0,1176.0
2023-09-27 06:00:00+02:00,291.0,4652.0,40.0,695.0,8502.0,304.0,11.0,114.0,29.0,51.0,1041.0
2023-09-27 07:00:00+02:00,287.0,4859.0,39.0,733.0,9789.0,303.0,345.0,118.0,29.0,1000.0,961.0
2023-09-27 08:00:00+02:00,285.0,4747.0,36.0,723.0,9282.0,304.0,113.0,119.0,29.0,3194.0,732.0
2023-09-27 09:00:00+02:00,270.0,4544.0,36.0,655.0,8239.0,303.0,0.0,117.0,29.0,5433.0,378.0
2023-09-27 10:00:00+02:00,202.0,4157.0,36.0,419.0,8068.0,301.0,0.0,112.0,29.0,7121.0,200.0
2023-09-27 11:00:00+02:00,192.0,3368.0,34.0,412.0,7538.0,301.0,0.0,110.0,4.0,8191.0,270.0
2023-09-27 12:00:00+02:00,217.0,3247.0,34.0,445.0,7646.0,301.0,0.0,105.0,0.0,8736.0,442.0
2023-09-27 13:00:00+02:00,261.0,2734.0,33.0,439.0,7647.0,301.0,0.0,105.0,0.0,8531.0,678.0
2023-09-27 14:00:00+02:00,202.0,2684.0,34.0,439.0,8002.0,281.0,0.0,108.0,0.0,7682.0,892.0
2023-09-27 15:00:00+02:00,256.0,3767.0,34.0,452.0,8414.0,282.0,0.0,110.0,25.0,6159.0,831.0
2023-09-27 16:00:00+02:00,297.0,4476.0,33.0,461.0,8847.0,284.0,17.0,123.0,29.0,4113.0,612.0
2023-09-27 17:00:00+02:00,296.0,4629.0,33.0,555.0,9625.0,288.0,451.0,129.0,29.0,1591.0,457.0
2023-09-27 18:00:00+02:00,297.0,4621.0,30.0,657.0,11369.0,297.0,1057.0,132.0,29.0,233.0,618.0
2023-09-27 19:00:00+02:00,298.0,4579.0,25.0,661.0,11956.0,302.0,1170.0,128.0,29.0,0.0,1062.0
2023-09-27 20:00:00+02:00,298.0,4450.0,23.0,564.0,9633.0,295.0,393.0,137.0,29.0,0.0,1565.0
2023-09-27 21:00:00+02:00,295.0,3875.0,24.0,464.0,8358.0,280.0,25.0,121.0,29.0,0.0,2387.0
2023-09-27 22:00:00+02:00,289.0,3478.0,25.0,482.0,7574.0,278.0,0.0,111.0,29.0,0.0,2937.0
2023-09-27 23:00:00+02:00,287.0,2747.0,26.0,500.0,7106.0,276.0,0.0,110.0,4.0,0.0,3481.0
2023-09-28 00:00:00+02:00,260.0,2737.0,27.0,473.0,7155.0,278.0,0.0,112.0,0.0,0.0,3632.0
