,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2024-11-11 19:30:00+02:00,1095.0,153.0,178.0,0.0,254.0,2095.0,4187.0,268.0,82.0,0.0,29.0,861.0
2024-11-11 19:45:00+02:00,1097.0,153.0,178.0,0.0,256.0,2071.0,4188.0,261.0,82.0,0.0,29.0,854.0
2024-11-11 20:00:00+02:00,1098.0,153.0,178.0,0.0,256.0,2144.0,4187.0,269.0,82.0,0.0,29.0,846.0
2024-11-11 20:15:00+02:00,1097.0,149.0,180.0,0.0,256.0,2130.0,4187.0,271.0,82.0,0.0,29.0,824.0
2024-11-11 20:30:00+02:00,1095.0,142.0,180.0,0.0,255.0,2076.0,4191.0,277.0,82.0,0.0,29.0,799.0
2024-11-11 20:45:00+02:00,1089.0,141.0,180.0,0.0,253.0,2088.0,4194.0,276.0,82.0,0.0,29.0,808.0
2024-11-11 21:00:00+02:00,1071.0,125.0,180.0,0.0,249.0,2131.0,4197.0,273.0,82.0,0.0,29.0,824.0
2024-11-11 21:15:00+02:00,1066.0,116.0,179.0,0.0,241.0,2061.0,4196.0,271.0,82.0,0.0,29.0,805.0
2024-11-11 21:30:00+02:00,1071.0,91.0,179.0,0.0,238.0,2009.0,4195.0,266.0,82.0,0.0,29.0,792.0
2024-11-11 21:45:00+02:00,1062.0,73.0,180.0,0.0,232.0,1934.0,4196.0,269.0,82.0,0.0,29.0,779.0
2024-11-11 22:00:00+02:00,1050.0,74.0,174.0,0.0,224.0,1908.0,4197.0,263.0,82.0,0.0,29.0,786.0
2024-11-11 22:15:00+02:00,1038.0,74.0,161.0,0.0,217.0,1850.0,4197.0,264.0,82.0,0.0,28.0,762.0
2024-11-11 22:30:00+02:00,1037.0,74.0,152.0,0.0,213.0,1720.0,4196.0,266.0,82.0,0.0,28.0,773.0
2024-11-11 22:45:00+02:00,1019.0,74.0,152.0,0.0,211.0,1699.0,4195.0,264.0,82.0,0.0,28.0,753.0
2024-11-11 23:00:00+02:00,1008.0,74.0,152.0,0.0,208.0,1706.0,4196.0,264.0,82.0,0.0,28.0,743.0
2024-11-11 23:15:00+02:00,1006.0,74.0,150.0,0.0,201.0,1674.0,4195.0,267.0,82.0,0.0,28.0,714.0
2024-11-11 23:30:00+02:00,1011.0,73.0,143.0,0.0,199.0,1669.0,4195.0,266.0,82.0,0.0,28.0,708.0
2024-11-11 23:45:00+02:00,1001.0,74.0,142.0,0.0,199.0,1645.0,4196.0,267.0,82.0,0.0,28.0,683.0
2024-11-12 00:00:00+02:00,971.0,67.0,142.0,0.0,194.0,1594.0,4197.0,259.0,82.0,0.0,28.0,648.0
2024-11-12 00:15:00+02:00,965.0,63.0,142.0,0.0,190.0,1532.0,4196.0,258.0,82.0,0.0,28.0,620.0
2024-11-12 00:30:00+02:00,961.0,62.0,142.0,0.0,190.0,1474.0,4198.0,269.0,82.0,0.0,28.0,625.0
2024-11-12 00:45:00+02:00,950.0,62.0,142.0,0.0,190.0,1450.0,4196.0,265.0,82.0,0.0,28.0,624.0
2024-11-12 01:00:00+02:00,935.0,62.0,142.0,0.0,186.0,1480.0,4194.0,263.0,82.0,0.0,28.0,603.0
2024-11-12 01:15:00+02:00,929.0,62.0,142.0,0.0,185.0,1451.0,4193.0,269.0,82.0,0.0,28.0,621.0
2024-11-12 01:30:00+02:00,935.0,61.0,142.0,0.0,189.0,1429.0,4194.0,276.0,82.0,0.0,28.0,632.0
2024-11-12 01:45:00+02:00,925.0,61.0,142.0,0.0,192.0,1409.0,4193.0,275.0,82.0,0.0,28.0,660.0
2024-11-12 02:00:00+02:00,929.0,61.0,142.0,0.0,195.0,1416.0,4193.0,279.0,82.0,0.0,27.0,676.0
2024-11-12 02:15:00+02:00,925.0,61.0,142.0,0.0,192.0,1345.0,4192.0,269.0,82.0,0.0,28.0,688.0
2024-11-12 02:30:00+02:00,909.0,60.0,142.0,0.0,193.0,1321.0,4195.0,268.0,82.0,0.0,28.0,683.0
2024-11-12 02:45:00+02:00,921.0,60.0,142.0,0.0,193.0,1272.0,4193.0,270.0,81.0,0.0,28.0,708.0
2024-11-12 03:00:00+02:00,922.0,60.0,142.0,0.0,195.0,1259.0,4193.0,268.0,80.0,0.0,28.0,755.0
2024-11-12 03:15:00+02:00,929.0,60.0,142.0,0.0,194.0,1199.0,4193.0,267.0,80.0,0.0,28.0,803.0
2024-11-12 03:30:00+02:00,930.0,60.0,142.0,0.0,196.0,1174.0,4193.0,265.0,80.0,0.0,28.0,797.0
2024-11-12 03:45:00+02:00,930.0,59.0,142.0,0.0,196.0,1162.0,4193.0,271.0,80.0,0.0,28.0,782.0
2024-11-12 04:00:00+02:00,933.0,61.0,142.0,0.0,204.0,1192.0,4193.0,265.0,80.0,0.0,28.0,776.0
2024-11-12 04:15:00+02:00,929.0,60.0,141.0,0.0,207.0,1159.0,4193.0,263.0,80.0,0.0,28.0,798.0
2024-11-12 04:30:00+02:00,931.0,60.0,140.0,0.0,209.0,1172.0,4193.0,248.0,79.0,0.0,28.0,807.0
2024-11-12 04:45:00+02:00,922.0,60.0,140.0,0.0,211.0,1167.0,4193.0,253.0,78.0,0.0,28.0,827.0
2024-11-12 05:00:00+02:00,919.0,60.0,140.0,0.0,219.0,1122.0,4192.0,266.0,79.0,0.0,28.0,816.0
2024-11-12 05:15:00+02:00,919.0,61.0,140.0,0.0,221.0,1099.0,4193.0,267.0,79.0,0.0,28.0,888.0
2024-11-12 05:30:00+02:00,929.0,68.0,143.0,0.0,221.0,1132.0,4193.0,253.0,79.0,0.0,28.0,942.0
2024-11-12 05:45:00+02:00,941.0,78.0,153.0,0.0,221.0,1265.0,4194.0,252.0,79.0,0.0,29.0,966.0
2024-11-12 06:00:00+02:00,948.0,81.0,162.0,0.0,226.0,1317.0,4176.0,249.0,79.0,0.0,28.0,975.0
2024-11-12 06:15:00+02:00,960.0,82.0,169.0,0.0,227.0,1400.0,4176.0,246.0,79.0,0.0,28.0,981.0
2024-11-12 06:30:00+02:00,969.0,82.0,174.0,0.0,228.0,1480.0,4176.0,243.0,80.0,0.0,28.0,1020.0
2024-11-12 06:45:00+02:00,990.0,81.0,175.0,0.0,226.0,1593.0,4175.0,239.0,81.0,0.0,28.0,1032.0
2024-11-12 07:00:00+02:00,1002.0,80.0,175.0,0.0,231.0,1639.0,4176.0,239.0,81.0,0.0,27.0,1044.0
2024-11-12 07:15:00+02:00,993.0,81.0,175.0,0.0,240.0,1644.0,4175.0,242.0,81.0,0.0,24.0,1020.0
2024-11-12 07:30:00+02:00,986.0,82.0,177.0,0.0,240.0,1838.0,4175.0,252.0,81.0,0.0,24.0,1009.0
2024-11-12 07:45:00+02:00,999.0,90.0,177.0,0.0,241.0,1906.0,4176.0,259.0,81.0,0.0,22.0,993.0
2024-11-12 08:00:00+02:00,1034.0,103.0,179.0,0.0,244.0,1916.0,4175.0,258.0,81.0,2.0,22.0,1006.0
2024-11-12 08:15:00+02:00,1028.0,114.0,179.0,0.0,247.0,1968.0,4175.0,256.0,81.0,5.0,22.0,1016.0
2024-11-12 08:30:00+02:00,1030.0,115.0,179.0,0.0,247.0,2017.0,4174.0,264.0,81.0,9.0,20.0,1005.0
2024-11-12 08:45:00+02:00,1060.0,115.0,179.0,0.0,246.0,2064.0,4177.0,270.0,81.0,13.0,17.0,998.0
2024-11-12 09:00:00+02:00,1083.0,123.0,178.0,16.0,247.0,1966.0,4173.0,274.0,81.0,19.0,17.0,978.0
2024-11-12 09:15:00+02:00,1090.0,124.0,177.0,43.0,247.0,1972.0,4173.0,287.0,81.0,28.0,19.0,939.0
2024-11-12 09:30:00+02:00,1092.0,124.0,177.0,9.0,239.0,2008.0,4174.0,300.0,81.0,37.0,10.0,881.0
2024-11-12 09:45:00+02:00,1092.0,125.0,177.0,0.0,237.0,2032.0,4173.0,299.0,81.0,47.0,6.0,857.0
2024-11-12 10:00:00+02:00,1071.0,127.0,177.0,13.0,237.0,1987.0,4172.0,300.0,81.0,53.0,5.0,868.0
2024-11-12 10:15:00+02:00,1051.0,134.0,177.0,17.0,237.0,1958.0,4174.0,295.0,81.0,57.0,5.0,914.0
2024-11-12 10:30:00+02:00,1045.0,130.0,177.0,4.0,232.0,1979.0,4175.0,282.0,81.0,61.0,5.0,938.0
2024-11-12 10:45:00+02:00,1036.0,125.0,177.0,2.0,232.0,1989.0,4176.0,283.0,81.0,65.0,5.0,907.0
2024-11-12 11:00:00+02:00,1039.0,125.0,177.0,13.0,228.0,2004.0,4174.0,278.0,81.0,67.0,5.0,876.0
2024-11-12 11:15:00+02:00,1035.0,137.0,177.0,17.0,224.0,1982.0,4175.0,285.0,81.0,68.0,5.0,851.0
2024-11-12 11:30:00+02:00,1035.0,149.0,177.0,4.0,218.0,1974.0,4175.0,280.0,81.0,69.0,6.0,842.0
2024-11-12 11:45:00+02:00,1036.0,137.0,178.0,0.0,226.0,2028.0,4176.0,273.0,81.0,70.0,7.0,832.0
2024-11-12 12:00:00+02:00,1041.0,130.0,223.0,0.0,241.0,2057.0,4180.0,273.0,81.0,68.0,6.0,783.0
2024-11-12 12:15:00+02:00,1046.0,130.0,234.0,0.0,248.0,2068.0,4183.0,275.0,81.0,65.0,5.0,757.0
2024-11-12 12:30:00+02:00,1057.0,130.0,318.0,0.0,250.0,2026.0,4182.0,272.0,81.0,61.0,5.0,748.0
2024-11-12 12:45:00+02:00,1053.0,128.0,380.0,0.0,248.0,1958.0,4181.0,265.0,81.0,57.0,7.0,722.0
2024-11-12 13:00:00+02:00,1052.0,120.0,381.0,0.0,248.0,1946.0,4181.0,262.0,81.0,52.0,15.0,671.0
2024-11-12 13:15:00+02:00,1050.0,118.0,190.0,0.0,247.0,2005.0,4182.0,273.0,81.0,47.0,19.0,624.0
2024-11-12 13:30:00+02:00,1045.0,117.0,180.0,0.0,247.0,2019.0,4182.0,271.0,81.0,41.0,20.0,594.0
2024-11-12 13:45:00+02:00,1057.0,116.0,203.0,0.0,249.0,2007.0,4181.0,271.0,81.0,35.0,20.0,566.0
2024-11-12 14:00:00+02:00,1057.0,118.0,213.0,0.0,266.0,2044.0,4182.0,272.0,81.0,28.0,20.0,527.0
2024-11-12 14:15:00+02:00,1046.0,117.0,216.0,0.0,271.0,2105.0,4183.0,266.0,81.0,20.0,20.0,552.0
2024-11-12 14:30:00+02:00,1038.0,116.0,307.0,0.0,271.0,2021.0,4185.0,263.0,81.0,12.0,20.0,569.0
2024-11-12 14:45:00+02:00,1045.0,116.0,444.0,0.0,271.0,1978.0,4185.0,270.0,81.0,4.0,21.0,589.0
2024-11-12 15:00:00+02:00,1052.0,110.0,460.0,0.0,283.0,1983.0,4186.0,268.0,81.0,0.0,6.0,561.0
2024-11-12 15:15:00+02:00,1051.0,104.0,448.0,0.0,288.0,2015.0,4187.0,268.0,81.0,0.0,5.0,506.0
2024-11-12 15:30:00+02:00,1046.0,103.0,446.0,0.0,290.0,2067.0,4187.0,275.0,81.0,0.0,5.0,433.0
2024-11-12 15:45:00+02:00,1043.0,104.0,449.0,0.0,291.0,2054.0,4190.0,264.0,81.0,0.0,5.0,373.0
2024-11-12 16:00:00+02:00,1046.0,111.0,454.0,0.0,290.0,2060.0,4199.0,265.0,82.0,0.0,5.0,365.0
2024-11-12 16:15:00+02:00,1047.0,140.0,476.0,0.0,289.0,2062.0,4196.0,269.0,82.0,0.0,5.0,386.0
2024-11-12 16:30:00+02:00,1047.0,142.0,477.0,0.0,289.0,2069.0,4195.0,266.0,82.0,0.0,5.0,471.0
2024-11-12 16:45:00+02:00,1053.0,142.0,470.0,0.0,288.0,2102.0,4194.0,274.0,82.0,0.0,5.0,515.0
2024-11-12 17:00:00+02:00,1054.0,139.0,465.0,0.0,285.0,2119.0,4195.0,284.0,82.0,0.0,5.0,617.0
2024-11-12 17:15:00+02:00,1062.0,123.0,465.0,0.0,286.0,2116.0,4195.0,274.0,82.0,0.0,5.0,688.0
2024-11-12 17:30:00+02:00,1073.0,119.0,458.0,0.0,288.0,2076.0,4194.0,281.0,82.0,0.0,5.0,758.0
2024-11-12 17:45:00+02:00,1108.0,119.0,462.0,0.0,295.0,2094.0,4194.0,291.0,82.0,0.0,5.0,830.0
2024-11-12 18:00:00+02:00,1137.0,126.0,431.0,0.0,313.0,2084.0,4195.0,265.0,82.0,0.0,9.0,874.0
2024-11-12 18:15:00+02:00,1155.0,122.0,420.0,0.0,326.0,2074.0,4194.0,267.0,82.0,0.0,11.0,880.0
2024-11-12 18:30:00+02:00,1169.0,121.0,412.0,0.0,326.0,2148.0,4194.0,269.0,82.0,0.0,11.0,805.0
2024-11-12 18:45:00+02:00,1169.0,121.0,412.0,0.0,318.0,2181.0,4193.0,261.0,82.0,0.0,11.0,754.0
2024-11-12 19:00:00+02:00,1169.0,120.0,417.0,0.0,319.0,2206.0,4195.0,254.0,82.0,0.0,11.0,752.0
2024-11-12 19:15:00+02:00,1162.0,120.0,418.0,0.0,319.0,2144.0,4195.0,251.0,82.0,0.0,11.0,802.0
2024-11-12 19:30:00+02:00,1157.0,123.0,409.0,0.0,319.0,2111.0,4194.0,248.0,82.0,0.0,11.0,817.0
2024-11-12 19:45:00+02:00,1164.0,124.0,405.0,0.0,315.0,2116.0,4195.0,256.0,82.0,0.0,11.0,860.0
2024-11-12 20:00:00+02:00,1133.0,124.0,405.0,0.0,307.0,2136.0,4192.0,266.0,82.0,0.0,11.0,854.0
2024-11-12 20:15:00+02:00,1057.0,121.0,406.0,0.0,299.0,2044.0,4194.0,259.0,81.0,0.0,14.0,801.0
2024-11-12 20:30:00+02:00,1028.0,109.0,409.0,0.0,295.0,1969.0,4196.0,258.0,80.0,0.0,20.0,726.0
2024-11-12 20:45:00+02:00,1040.0,107.0,373.0,0.0,293.0,1982.0,4194.0,254.0,80.0,0.0,23.0,710.0
2024-11-12 21:00:00+02:00,1009.0,103.0,181.0,0.0,283.0,2138.0,4194.0,257.0,80.0,0.0,24.0,735.0
2024-11-12 21:15:00+02:00,995.0,91.0,180.0,0.0,279.0,2047.0,4194.0,257.0,80.0,0.0,20.0,807.0
2024-11-12 21:30:00+02:00,979.0,82.0,180.0,0.0,279.0,1994.0,4195.0,259.0,80.0,0.0,16.0,862.0
2024-11-12 21:45:00+02:00,955.0,73.0,174.0,0.0,273.0,2004.0,4194.0,251.0,80.0,0.0,13.0,963.0
2024-11-12 22:00:00+02:00,934.0,45.0,157.0,0.0,253.0,2106.0,4194.0,245.0,82.0,0.0,13.0,1069.0
2024-11-12 22:15:00+02:00,932.0,38.0,155.0,0.0,237.0,2074.0,4197.0,244.0,82.0,0.0,13.0,1171.0
2024-11-12 22:30:00+02:00,939.0,37.0,152.0,0.0,229.0,2011.0,4194.0,218.0,82.0,0.0,13.0,1310.0
2024-11-12 22:45:00+02:00,938.0,36.0,138.0,0.0,227.0,1844.0,4194.0,201.0,82.0,0.0,13.0,1405.0
2024-11-12 23:00:00+02:00,931.0,36.0,122.0,0.0,216.0,1612.0,4194.0,206.0,82.0,0.0,13.0,1502.0
2024-11-12 23:15:00+02:00,918.0,36.0,115.0,0.0,212.0,1459.0,4194.0,191.0,82.0,0.0,13.0,1640.0
2024-11-12 23:30:00+02:00,928.0,37.0,115.0,0.0,211.0,1383.0,4193.0,190.0,80.0,0.0,13.0,1820.0
2024-11-12 23:45:00+02:00,918.0,37.0,115.0,0.0,209.0,1276.0,4194.0,196.0,80.0,0.0,12.0,1958.0
2024-11-13 00:00:00+02:00,831.0,38.0,114.0,0.0,205.0,1109.0,4194.0,199.0,78.0,0.0,11.0,2110.0
2024-11-13 00:15:00+02:00,764.0,38.0,110.0,0.0,202.0,1102.0,4195.0,212.0,72.0,0.0,9.0,2310.0
2024-11-13 00:30:00+02:00,746.0,37.0,109.0,0.0,200.0,1054.0,4132.0,210.0,64.0,0.0,8.0,2541.0
2024-11-13 00:45:00+02:00,742.0,37.0,109.0,0.0,195.0,1077.0,4015.0,203.0,52.0,0.0,8.0,2824.0
2024-11-13 01:00:00+02:00,712.0,37.0,109.0,0.0,185.0,1145.0,3943.0,200.0,43.0,0.0,8.0,2988.0
2024-11-13 01:15:00+02:00,711.0,37.0,109.0,0.0,177.0,1109.0,3941.0,197.0,36.0,0.0,8.0,3167.0
2024-11-13 01:30:00+02:00,690.0,37.0,109.0,0.0,179.0,1111.0,3941.0,206.0,30.0,0.0,7.0,3339.0
2024-11-13 01:45:00+02:00,664.0,37.0,109.0,0.0,179.0,1087.0,3940.0,210.0,29.0,0.0,7.0,3469.0
2024-11-13 02:00:00+02:00,662.0,36.0,109.0,0.0,179.0,1115.0,3941.0,220.0,26.0,0.0,7.0,3593.0
2024-11-13 02:15:00+02:00,646.0,37.0,109.0,0.0,173.0,1052.0,3941.0,213.0,18.0,0.0,7.0,3730.0
2024-11-13 02:30:00+02:00,643.0,36.0,109.0,0.0,168.0,1030.0,3937.0,209.0,7.0,0.0,7.0,3901.0
2024-11-13 02:45:00+02:00,659.0,37.0,109.0,0.0,164.0,985.0,3937.0,212.0,5.0,0.0,7.0,4108.0
2024-11-13 03:00:00+02:00,681.0,37.0,109.0,0.0,163.0,951.0,3939.0,213.0,5.0,0.0,7.0,4264.0
2024-11-13 03:15:00+02:00,678.0,37.0,109.0,0.0,161.0,872.0,3936.0,223.0,5.0,0.0,7.0,4371.0
2024-11-13 03:30:00+02:00,672.0,37.0,109.0,0.0,162.0,855.0,3938.0,225.0,5.0,0.0,7.0,4424.0
2024-11-13 03:45:00+02:00,673.0,36.0,109.0,0.0,164.0,896.0,3940.0,223.0,5.0,0.0,7.0,4497.0
2024-11-13 04:00:00+02:00,682.0,37.0,109.0,0.0,165.0,869.0,3938.0,208.0,5.0,0.0,7.0,4605.0
2024-11-13 04:15:00+02:00,675.0,37.0,109.0,0.0,165.0,836.0,3939.0,204.0,5.0,0.0,7.0,4674.0
2024-11-13 04:30:00+02:00,671.0,37.0,109.0,0.0,165.0,829.0,3939.0,203.0,5.0,0.0,7.0,4737.0
2024-11-13 04:45:00+02:00,692.0,36.0,109.0,0.0,166.0,818.0,3940.0,202.0,4.0,0.0,7.0,4839.0
2024-11-13 05:00:00+02:00,676.0,36.0,109.0,0.0,168.0,807.0,3940.0,216.0,4.0,0.0,7.0,4979.0
2024-11-13 05:15:00+02:00,687.0,36.0,109.0,0.0,169.0,810.0,3940.0,243.0,4.0,0.0,7.0,5080.0
2024-11-13 05:30:00+02:00,690.0,37.0,109.0,0.0,169.0,801.0,3939.0,258.0,4.0,0.0,7.0,5176.0
2024-11-13 05:45:00+02:00,679.0,37.0,109.0,0.0,169.0,794.0,3937.0,249.0,4.0,0.0,7.0,5239.0
2024-11-13 06:00:00+02:00,675.0,37.0,109.0,0.0,169.0,815.0,3939.0,248.0,4.0,0.0,7.0,5244.0
2024-11-13 06:15:00+02:00,658.0,37.0,109.0,0.0,171.0,817.0,3939.0,242.0,4.0,0.0,7.0,5127.0
2024-11-13 06:30:00+02:00,647.0,37.0,109.0,0.0,171.0,833.0,3937.0,227.0,4.0,0.0,7.0,4865.0
2024-11-13 06:45:00+02:00,649.0,37.0,109.0,0.0,168.0,815.0,3938.0,210.0,4.0,0.0,7.0,4921.0
2024-11-13 07:00:00+02:00,652.0,37.0,109.0,0.0,166.0,848.0,3940.0,210.0,5.0,0.0,7.0,5016.0
2024-11-13 07:15:00+02:00,656.0,38.0,109.0,0.0,167.0,969.0,3940.0,212.0,6.0,0.0,7.0,5127.0
2024-11-13 07:30:00+02:00,648.0,38.0,109.0,0.0,163.0,1018.0,3941.0,216.0,6.0,0.0,7.0,5432.0
2024-11-13 07:45:00+02:00,647.0,38.0,109.0,0.0,161.0,1008.0,3936.0,232.0,6.0,0.0,7.0,5543.0
2024-11-13 08:00:00+02:00,657.0,38.0,109.0,0.0,160.0,950.0,3936.0,232.0,6.0,3.0,7.0,5709.0
2024-11-13 08:15:00+02:00,650.0,38.0,109.0,0.0,158.0,948.0,3938.0,232.0,6.0,8.0,7.0,5821.0
2024-11-13 08:30:00+02:00,661.0,38.0,109.0,0.0,157.0,993.0,3937.0,237.0,4.0,13.0,7.0,5822.0
2024-11-13 08:45:00+02:00,663.0,38.0,109.0,0.0,154.0,952.0,3939.0,236.0,4.0,18.0,7.0,5486.0
2024-11-13 09:00:00+02:00,664.0,38.0,109.0,2.0,154.0,938.0,3940.0,232.0,4.0,26.0,7.0,5374.0
2024-11-13 09:15:00+02:00,668.0,38.0,109.0,4.0,154.0,945.0,3937.0,240.0,4.0,38.0,7.0,5313.0
2024-11-13 09:30:00+02:00,673.0,38.0,109.0,2.0,161.0,955.0,3937.0,239.0,4.0,49.0,7.0,5295.0
2024-11-13 09:45:00+02:00,676.0,38.0,109.0,0.0,164.0,974.0,3938.0,235.0,3.0,61.0,7.0,5283.0
2024-11-13 10:00:00+02:00,678.0,38.0,109.0,83.0,162.0,921.0,3938.0,243.0,3.0,70.0,7.0,5259.0
2024-11-13 10:15:00+02:00,684.0,37.0,109.0,91.0,160.0,924.0,3937.0,240.0,3.0,76.0,7.0,5256.0
2024-11-13 10:30:00+02:00,683.0,37.0,109.0,29.0,158.0,916.0,3937.0,238.0,3.0,82.0,7.0,5274.0
2024-11-13 10:45:00+02:00,681.0,37.0,109.0,0.0,155.0,888.0,3937.0,232.0,3.0,89.0,7.0,5286.0
2024-11-13 11:00:00+02:00,673.0,38.0,109.0,0.0,153.0,905.0,3939.0,232.0,3.0,89.0,7.0,5608.0
2024-11-13 11:15:00+02:00,681.0,39.0,109.0,0.0,154.0,945.0,3939.0,235.0,3.0,84.0,7.0,5745.0
2024-11-13 11:30:00+02:00,698.0,38.0,109.0,0.0,154.0,981.0,3939.0,243.0,3.0,78.0,7.0,5462.0
2024-11-13 11:45:00+02:00,710.0,38.0,109.0,0.0,154.0,981.0,3939.0,249.0,3.0,73.0,7.0,5436.0
2024-11-13 12:00:00+02:00,703.0,38.0,109.0,0.0,154.0,957.0,3938.0,245.0,3.0,66.0,7.0,5523.0
2024-11-13 12:15:00+02:00,704.0,38.0,109.0,0.0,153.0,947.0,3938.0,249.0,3.0,58.0,7.0,5532.0
2024-11-13 12:30:00+02:00,694.0,37.0,109.0,0.0,153.0,937.0,3939.0,244.0,3.0,50.0,7.0,5524.0
2024-11-13 12:45:00+02:00,687.0,37.0,109.0,0.0,152.0,955.0,3939.0,239.0,3.0,42.0,7.0,5510.0
2024-11-13 13:00:00+02:00,691.0,37.0,109.0,0.0,151.0,1028.0,3938.0,242.0,3.0,36.0,7.0,5424.0
2024-11-13 13:15:00+02:00,680.0,37.0,109.0,0.0,150.0,997.0,3939.0,250.0,5.0,33.0,7.0,5331.0
2024-11-13 13:30:00+02:00,672.0,38.0,109.0,10.0,150.0,944.0,3938.0,257.0,5.0,29.0,7.0,5487.0
2024-11-13 13:45:00+02:00,682.0,37.0,109.0,30.0,149.0,935.0,3936.0,256.0,5.0,26.0,7.0,5642.0
2024-11-13 14:00:00+02:00,691.0,37.0,109.0,2.0,161.0,955.0,3938.0,255.0,5.0,21.0,7.0,5696.0
2024-11-13 14:15:00+02:00,696.0,38.0,109.0,0.0,168.0,959.0,3937.0,240.0,4.0,15.0,7.0,5591.0
2024-11-13 14:30:00+02:00,703.0,37.0,109.0,0.0,169.0,959.0,3936.0,251.0,3.0,9.0,7.0,5556.0
2024-11-13 14:45:00+02:00,693.0,37.0,109.0,0.0,163.0,980.0,3936.0,248.0,3.0,3.0,7.0,5492.0
2024-11-13 15:00:00+02:00,705.0,38.0,109.0,0.0,154.0,988.0,3937.0,250.0,4.0,0.0,8.0,5425.0
2024-11-13 15:15:00+02:00,701.0,38.0,109.0,0.0,151.0,990.0,3938.0,250.0,4.0,0.0,8.0,5405.0
2024-11-13 15:30:00+02:00,705.0,39.0,109.0,0.0,146.0,1016.0,3938.0,253.0,4.0,0.0,8.0,5275.0
2024-11-13 15:45:00+02:00,703.0,38.0,109.0,0.0,143.0,1022.0,3938.0,253.0,4.0,0.0,8.0,5262.0
2024-11-13 16:00:00+02:00,695.0,38.0,109.0,0.0,130.0,1024.0,3938.0,250.0,4.0,0.0,8.0,5227.0
2024-11-13 16:15:00+02:00,689.0,39.0,109.0,0.0,132.0,1059.0,3938.0,253.0,4.0,0.0,8.0,5136.0
2024-11-13 16:30:00+02:00,687.0,38.0,109.0,0.0,131.0,1074.0,3937.0,252.0,4.0,0.0,8.0,5134.0
2024-11-13 16:45:00+02:00,706.0,38.0,109.0,0.0,128.0,1105.0,3938.0,248.0,4.0,0.0,8.0,5333.0
2024-11-13 17:00:00+02:00,722.0,38.0,109.0,0.0,126.0,1098.0,3938.0,244.0,4.0,0.0,8.0,5423.0
2024-11-13 17:15:00+02:00,716.0,38.0,109.0,0.0,125.0,1112.0,3939.0,242.0,4.0,0.0,8.0,5516.0
2024-11-13 17:30:00+02:00,713.0,38.0,109.0,0.0,125.0,1167.0,3935.0,242.0,4.0,0.0,8.0,5598.0
2024-11-13 17:45:00+02:00,712.0,38.0,109.0,0.0,125.0,1194.0,3938.0,239.0,4.0,0.0,8.0,5576.0
2024-11-13 18:00:00+02:00,702.0,38.0,109.0,0.0,125.0,1206.0,3937.0,242.0,4.0,0.0,8.0,5524.0
2024-11-13 18:15:00+02:00,702.0,38.0,109.0,0.0,125.0,1219.0,3937.0,249.0,4.0,0.0,8.0,5510.0
2024-11-13 18:30:00+02:00,706.0,38.0,109.0,0.0,125.0,1164.0,3937.0,251.0,4.0,0.0,8.0,5536.0
2024-11-13 18:45:00+02:00,709.0,38.0,109.0,0.0,125.0,1188.0,3936.0,249.0,4.0,0.0,8.0,5571.0
2024-11-13 19:00:00+02:00,711.0,38.0,109.0,0.0,125.0,1172.0,3936.0,254.0,4.0,0.0,8.0,5613.0
2024-11-13 19:15:00+02:00,715.0,38.0,109.0,0.0,127.0,1178.0,3938.0,256.0,4.0,0.0,8.0,5614.0
2024-11-13 19:30:00+02:00,698.0,38.0,109.0,0.0,127.0,1161.0,3936.0,250.0,4.0,0.0,8.0,5638.0
2024-11-13 19:45:00+02:00,704.0,38.0,109.0,0.0,127.0,1131.0,3937.0,251.0,4.0,0.0,8.0,5703.0
2024-11-13 20:00:00+02:00,695.0,39.0,109.0,0.0,127.0,1119.0,3936.0,258.0,4.0,0.0,8.0,5870.0
2024-11-13 20:15:00+02:00,701.0,39.0,109.0,0.0,129.0,1065.0,3938.0,252.0,4.0,0.0,8.0,5956.0
2024-11-13 20:30:00+02:00,704.0,38.0,109.0,0.0,129.0,1063.0,3937.0,249.0,4.0,0.0,8.0,6043.0
2024-11-13 20:45:00+02:00,696.0,38.0,109.0,0.0,127.0,1062.0,3938.0,249.0,4.0,0.0,8.0,5965.0
2024-11-13 21:00:00+02:00,686.0,38.0,109.0,0.0,127.0,1060.0,3938.0,247.0,4.0,0.0,8.0,5872.0
2024-11-13 21:15:00+02:00,680.0,38.0,109.0,0.0,127.0,981.0,3937.0,249.0,4.0,0.0,8.0,5799.0
2024-11-13 21:30:00+02:00,685.0,39.0,109.0,0.0,127.0,969.0,3938.0,252.0,4.0,0.0,8.0,5872.0
2024-11-13 21:45:00+02:00,685.0,38.0,109.0,0.0,127.0,940.0,3935.0,256.0,4.0,0.0,8.0,5979.0
2024-11-13 22:00:00+02:00,681.0,38.0,109.0,0.0,127.0,971.0,3937.0,257.0,4.0,0.0,8.0,6069.0
2024-11-13 22:15:00+02:00,676.0,37.0,109.0,0.0,126.0,968.0,3937.0,255.0,4.0,0.0,7.0,6188.0
2024-11-13 22:30:00+02:00,676.0,37.0,109.0,0.0,125.0,904.0,3937.0,257.0,4.0,0.0,7.0,6258.0
