,Biomass_Actual Aggregated,Fossil Gas_Actual Aggregated,Hydro Pumped Storage_Actual Aggregated,Hydro Pumped Storage_Actual Consumption,Hydro Run-of-river and poundage_Actual Aggregated,Other_Actual Aggregated,Solar_Actual Aggregated,Waste_Actual Aggregated,Wind Onshore_Actual Aggregated
2022-07-01 21:00:00+03:00,28.0,42.0,0.0,0.0,26.0,3.0,0.0,35.0,296.0
2022-07-01 22:00:00+03:00,28.0,43.0,0.0,0.0,25.0,3.0,0.0,35.0,338.0
2022-07-01 23:00:00+03:00,28.0,43.0,0.0,50.0,25.0,3.0,0.0,35.0,357.0
2022-07-02 00:00:00+03:00,28.0,43.0,0.0,0.0,25.0,3.0,0.0,35.0,336.0
2022-07-02 01:00:00+03:00,28.0,44.0,68.0,0.0,57.0,3.0,0.0,36.0,173.0
2022-07-02 02:00:00+03:00,28.0,44.0,101.0,0.0,74.0,3.0,0.0,36.0,104.0
2022-07-02 03:00:00+03:00,28.0,44.0,1.0,0.0,73.0,3.0,0.0,36.0,143.0
2022-07-02 04:00:00+03:00,28.0,44.0,0.0,0.0,41.0,3.0,5.0,36.0,209.0
2022-07-02 05:00:00+03:00,31.0,44.0,0.0,0.0,44.0,3.0,17.0,36.0,228.0
2022-07-02 06:00:00+03:00,33.0,44.0,0.0,0.0,25.0,3.0,40.0,36.0,205.0
2022-07-02 07:00:00+03:00,32.0,43.0,0.0,0.0,25.0,3.0,89.0,39.0,139.0
2022-07-02 08:00:00+03:00,33.0,43.0,0.0,0.0,46.0,3.0,142.0,48.0,58.0
2022-07-02 09:00:00+03:00,33.0,42.0,0.0,0.0,25.0,3.0,192.0,54.0,26.0
2022-07-02 10:00:00+03:00,33.0,42.0,0.0,0.0,26.0,3.0,228.0,55.0,55.0
2022-07-02 11:00:00+03:00,33.0,41.0,0.0,0.0,25.0,3.0,249.0,54.0,68.0
2022-07-02 12:00:00+03:00,33.0,41.0,0.0,0.0,62.0,3.0,253.0,54.0,50.0
2022-07-02 13:00:00+03:00,32.0,40.0,0.0,0.0,62.0,3.0,237.0,54.0,70.0
2022-07-02 14:00:00+03:00,33.0,40.0,0.0,17.0,61.0,3.0,214.0,54.0,147.0
2022-07-02 15:00:00+03:00,33.0,40.0,0.0,338.0,43.0,3.0,170.0,54.0,219.0
2022-07-02 16:00:00+03:00,33.0,42.0,0.0,344.0,61.0,3.0,118.0,54.0,228.0
2022-07-02 17:00:00+03:00,33.0,43.0,0.0,214.0,41.0,3.0,64.0,54.0,243.0
2022-07-02 18:00:00+03:00,33.0,43.0,0.0,0.0,26.0,3.0,33.0,54.0,235.0
2022-07-02 19:00:00+03:00,33.0,43.0,1.0,0.0,25.0,3.0,14.0,54.0,158.0
2022-07-02 20:00:00+03:00,33.0,43.0,191.0,0.0,69.0,3.0,3.0,54.0,126.0
2022-07-02 21:00:00+03:00,33.0,44.0,191.0,0.0,69.0,3.0,0.0,53.0,95.0
2022-07-02 22:00:00+03:00,33.0,44.0,191.0,0.0,69.0,3.0,0.0,54.0,103.0
2022-07-02 23:00:00+03:00,32.0,44.0,144.0,0.0,69.0,3.0,0.0,54.0,101.0
2022-07-03 00:00:00+03:00,33.0,44.0,0.0,0.0,25.0,3.0,0.0,53.0,68.0
2022-07-03 01:00:00+03:00,33.0,44.0,0.0,0.0,25.0,3.0,0.0,54.0,65.0
2022-07-03 02:00:00+03:00,33.0,44.0,0.0,224.0,41.0,3.0,0.0,54.0,72.0
2022-07-03 03:00:00+03:00,33.0,45.0,0.0,225.0,41.0,3.0,0.0,54.0,52.0
2022-07-03 04:00:00+03:00,33.0,45.0,0.0,225.0,25.0,3.0,2.0,54.0,48.0
2022-07-03 05:00:00+03:00,33.0,45.0,0.0,225.0,25.0,3.0,7.0,54.0,40.0
2022-07-03 06:00:00+03:00,33.0,44.0,0.0,222.0,25.0,3.0,16.0,54.0,26.0
2022-07-03 07:00:00+03:00,33.0,44.0,0.0,0.0,25.0,3.0,26.0,54.0,16.0
2022-07-03 08:00:00+03:00,33.0,44.0,0.0,0.0,25.0,3.0,48.0,54.0,4.0
2022-07-03 09:00:00+03:00,33.0,44.0,0.0,111.0,25.0,3.0,67.0,55.0,2.0
2022-07-03 10:00:00+03:00,32.0,44.0,0.0,90.0,25.0,3.0,79.0,54.0,1.0
2022-07-03 11:00:00+03:00,33.0,44.0,0.0,142.0,25.0,3.0,88.0,54.0,3.0
2022-07-03 12:00:00+03:00,33.0,44.0,0.0,157.0,25.0,3.0,105.0,54.0,3.0
2022-07-03 13:00:00+03:00,32.0,43.0,0.0,181.0,25.0,3.0,130.0,54.0,4.0
2022-07-03 14:00:00+03:00,31.0,43.0,0.0,168.0,25.0,3.0,141.0,54.0,8.0
2022-07-03 15:00:00+03:00,30.0,43.0,0.0,205.0,25.0,3.0,145.0,54.0,15.0
2022-07-03 16:00:00+03:00,31.0,43.0,0.0,177.0,25.0,3.0,108.0,54.0,16.0
2022-07-03 17:00:00+03:00,33.0,43.0,0.0,154.0,25.0,3.0,70.0,54.0,15.0
2022-07-03 18:00:00+03:00,33.0,43.0,0.0,0.0,25.0,3.0,33.0,54.0,12.0
2022-07-03 19:00:00+03:00,33.0,43.0,1.0,0.0,25.0,3.0,14.0,54.0,12.0
2022-07-03 20:00:00+03:00,33.0,43.0,193.0,0.0,24.0,3.0,3.0,54.0,10.0
2022-07-03 21:00:00+03:00,33.0,43.0,193.0,0.0,24.0,3.0,0.0,53.0,13.0
2022-07-03 22:00:00+03:00,33.0,44.0,193.0,0.0,24.0,3.0,0.0,54.0,17.0
2022-07-03 23:00:00+03:00,33.0,44.0,195.0,0.0,24.0,3.0,0.0,54.0,25.0
2022-07-04 00:00:00+03:00,33.0,44.0,3.0,0.0,24.0,3.0,0.0,54.0,37.0
2022-07-04 01:00:00+03:00,33.0,44.0,0.0,0.0,24.0,3.0,0.0,54.0,33.0
2022-07-04 02:00:00+03:00,33.0,44.0,0.0,0.0,24.0,3.0,0.0,54.0,32.0
2022-07-04 03:00:00+03:00,33.0,44.0,0.0,0.0,24.0,3.0,0.0,54.0,34.0
2022-07-04 04:00:00+03:00,33.0,44.0,0.0,0.0,24.0,3.0,5.0,54.0,41.0
2022-07-04 05:00:00+03:00,33.0,44.0,0.0,0.0,24.0,3.0,17.0,54.0,42.0
2022-07-04 06:00:00+03:00,33.0,44.0,0.0,0.0,24.0,3.0,39.0,54.0,48.0
2022-07-04 07:00:00+03:00,33.0,44.0,0.0,0.0,24.0,3.0,73.0,54.0,33.0
2022-07-04 08:00:00+03:00,43.0,43.0,0.0,0.0,24.0,3.0,111.0,54.0,10.0
2022-07-04 09:00:00+03:00,47.0,43.0,0.0,0.0,24.0,3.0,146.0,54.0,4.0
2022-07-04 10:00:00+03:00,47.0,43.0,0.0,0.0,24.0,3.0,179.0,54.0,12.0
2022-07-04 11:00:00+03:00,47.0,43.0,0.0,0.0,24.0,3.0,195.0,54.0,13.0
2022-07-04 12:00:00+03:00,47.0,42.0,0.0,0.0,24.0,3.0,203.0,54.0,18.0
2022-07-04 13:00:00+03:00,47.0,42.0,0.0,0.0,24.0,3.0,187.0,54.0,26.0
2022-07-04 14:00:00+03:00,47.0,42.0,0.0,0.0,24.0,3.0,164.0,54.0,35.0
2022-07-04 15:00:00+03:00,47.0,42.0,0.0,0.0,24.0,3.0,158.0,54.0,45.0
2022-07-04 16:00:00+03:00,47.0,42.0,0.0,49.0,24.0,3.0,109.0,54.0,79.0
2022-07-04 17:00:00+03:00,47.0,43.0,100.0,0.0,24.0,3.0,69.0,54.0,93.0
2022-07-04 18:00:00+03:00,47.0,42.0,169.0,0.0,24.0,3.0,33.0,53.0,95.0
2022-07-04 19:00:00+03:00,47.0,42.0,380.0,0.0,24.0,3.0,15.0,54.0,75.0
2022-07-04 20:00:00+03:00,47.0,42.0,380.0,0.0,24.0,3.0,3.0,54.0,85.0
2022-07-04 21:00:00+03:00,47.0,43.0,378.0,0.0,24.0,3.0,0.0,54.0,79.0
2022-07-04 22:00:00+03:00,47.0,43.0,187.0,0.0,24.0,3.0,0.0,54.0,95.0
2022-07-04 23:00:00+03:00,47.0,44.0,185.0,0.0,24.0,3.0,0.0,54.0,130.0
2022-07-05 00:00:00+03:00,47.0,44.0,126.0,0.0,24.0,3.0,0.0,54.0,141.0
2022-07-05 01:00:00+03:00,47.0,44.0,0.0,0.0,25.0,3.0,0.0,55.0,133.0
2022-07-05 02:00:00+03:00,47.0,44.0,0.0,49.0,24.0,3.0,0.0,55.0,151.0
2022-07-05 03:00:00+03:00,47.0,44.0,0.0,60.0,24.0,3.0,0.0,54.0,141.0
2022-07-05 04:00:00+03:00,47.0,44.0,0.0,60.0,24.0,3.0,5.0,54.0,174.0
2022-07-05 05:00:00+03:00,47.0,44.0,0.0,104.0,24.0,3.0,14.0,55.0,186.0
2022-07-05 06:00:00+03:00,47.0,44.0,0.0,0.0,24.0,3.0,38.0,54.0,191.0
2022-07-05 07:00:00+03:00,47.0,44.0,0.0,71.0,24.0,3.0,92.0,54.0,129.0
2022-07-05 08:00:00+03:00,47.0,44.0,0.0,89.0,24.0,3.0,147.0,54.0,118.0
2022-07-05 09:00:00+03:00,47.0,44.0,0.0,0.0,47.0,3.0,186.0,39.0,114.0
2022-07-05 10:00:00+03:00,47.0,44.0,0.0,51.0,25.0,3.0,209.0,54.0,139.0
2022-07-05 11:00:00+03:00,47.0,43.0,0.0,89.0,24.0,3.0,215.0,54.0,191.0
2022-07-05 12:00:00+03:00,47.0,43.0,0.0,220.0,25.0,3.0,227.0,53.0,214.0
2022-07-05 13:00:00+03:00,47.0,50.0,0.0,115.0,24.0,3.0,233.0,53.0,215.0
2022-07-05 14:00:00+03:00,47.0,53.0,0.0,0.0,24.0,3.0,210.0,54.0,195.0
2022-07-05 15:00:00+03:00,47.0,53.0,0.0,0.0,24.0,3.0,173.0,54.0,176.0
2022-07-05 16:00:00+03:00,47.0,53.0,0.0,0.0,24.0,3.0,128.0,53.0,163.0
2022-07-05 17:00:00+03:00,47.0,53.0,0.0,0.0,25.0,3.0,75.0,54.0,153.0
2022-07-05 18:00:00+03:00,47.0,53.0,0.0,0.0,24.0,3.0,34.0,54.0,133.0
2022-07-05 19:00:00+03:00,47.0,53.0,43.0,0.0,25.0,3.0,15.0,53.0,96.0
2022-07-05 20:00:00+03:00,47.0,53.0,53.0,0.0,25.0,3.0,3.0,54.0,65.0
2022-07-05 21:00:00+03:00,47.0,54.0,48.0,0.0,25.0,3.0,0.0,55.0,59.0
2022-07-05 22:00:00+03:00,47.0,54.0,100.0,0.0,25.0,3.0,0.0,54.0,50.0
2022-07-05 23:00:00+03:00,47.0,54.0,0.0,0.0,25.0,3.0,0.0,54.0,45.0
2022-07-06 00:00:00+03:00,47.0,55.0,0.0,0.0,25.0,3.0,0.0,55.0,39.0
2022-07-06 01:00:00+03:00,47.0,55.0,58.0,0.0,24.0,3.0,0.0,55.0,42.0
2022-07-06 02:00:00+03:00,47.0,55.0,0.0,0.0,24.0,3.0,0.0,55.0,43.0
2022-07-06 03:00:00+03:00,47.0,55.0,0.0,69.0,24.0,3.0,0.0,55.0,41.0
2022-07-06 04:00:00+03:00,47.0,54.0,0.0,0.0,24.0,3.0,1.0,54.0,41.0
2022-07-06 05:00:00+03:00,47.0,54.0,0.0,0.0,24.0,3.0,4.0,55.0,48.0
2022-07-06 06:00:00+03:00,47.0,53.0,0.0,0.0,24.0,3.0,9.0,54.0,61.0
2022-07-06 07:00:00+03:00,47.0,51.0,0.0,0.0,24.0,3.0,15.0,55.0,52.0
2022-07-06 08:00:00+03:00,47.0,50.0,0.0,0.0,24.0,3.0,19.0,55.0,28.0
2022-07-06 09:00:00+03:00,47.0,50.0,0.0,0.0,24.0,3.0,19.0,54.0,21.0
2022-07-06 10:00:00+03:00,47.0,49.0,0.0,0.0,24.0,3.0,21.0,54.0,29.0
2022-07-06 11:00:00+03:00,47.0,49.0,0.0,0.0,24.0,3.0,22.0,55.0,45.0
2022-07-06 12:00:00+03:00,47.0,49.0,0.0,133.0,24.0,3.0,19.0,54.0,45.0
2022-07-06 13:00:00+03:00,47.0,49.0,0.0,93.0,24.0,3.0,20.0,54.0,75.0
2022-07-06 14:00:00+03:00,47.0,49.0,0.0,157.0,24.0,3.0,25.0,54.0,83.0
2022-07-06 15:00:00+03:00,47.0,48.0,0.0,294.0,24.0,3.0,31.0,54.0,120.0
2022-07-06 16:00:00+03:00,47.0,47.0,0.0,327.0,24.0,3.0,50.0,54.0,153.0
2022-07-06 17:00:00+03:00,47.0,46.0,0.0,389.0,24.0,3.0,49.0,54.0,188.0
2022-07-06 18:00:00+03:00,47.0,46.0,0.0,222.0,24.0,3.0,31.0,54.0,197.0
2022-07-06 19:00:00+03:00,47.0,46.0,0.0,0.0,24.0,3.0,14.0,55.0,180.0
2022-07-06 20:00:00+03:00,47.0,46.0,0.0,0.0,24.0,3.0,2.0,54.0,150.0
2022-07-06 21:00:00+03:00,47.0,46.0,0.0,0.0,24.0,3.0,0.0,54.0,128.0
2022-07-06 22:00:00+03:00,47.0,46.0,0.0,0.0,24.0,3.0,0.0,55.0,98.0
2022-07-06 23:00:00+03:00,47.0,46.0,0.0,0.0,24.0,3.0,0.0,55.0,95.0
2022-07-07 00:00:00+03:00,47.0,46.0,0.0,0.0,24.0,3.0,0.0,54.0,82.0
2022-07-07 01:00:00+03:00,47.0,46.0,0.0,34.0,25.0,3.0,0.0,55.0,101.0
2022-07-07 02:00:00+03:00,47.0,46.0,0.0,622.0,24.0,3.0,0.0,55.0,122.0
2022-07-07 03:00:00+03:00,47.0,46.0,0.0,854.0,24.0,3.0,0.0,55.0,158.0
2022-07-07 04:00:00+03:00,47.0,46.0,0.0,742.0,24.0,3.0,4.0,55.0,149.0
2022-07-07 05:00:00+03:00,47.0,46.0,0.0,664.0,24.0,3.0,13.0,55.0,130.0
2022-07-07 06:00:00+03:00,46.0,46.0,0.0,523.0,24.0,3.0,38.0,55.0,126.0
2022-07-07 07:00:00+03:00,46.0,46.0,0.0,53.0,25.0,3.0,91.0,55.0,99.0
2022-07-07 08:00:00+03:00,46.0,46.0,0.0,46.0,25.0,3.0,139.0,54.0,103.0
2022-07-07 09:00:00+03:00,46.0,46.0,369.0,0.0,50.0,3.0,179.0,54.0,82.0
2022-07-07 10:00:00+03:00,46.0,46.0,394.0,0.0,25.0,3.0,206.0,54.0,125.0
2022-07-07 11:00:00+03:00,46.0,47.0,2.0,0.0,24.0,3.0,204.0,54.0,141.0
2022-07-07 12:00:00+03:00,46.0,47.0,0.0,0.0,46.0,3.0,192.0,54.0,144.0
2022-07-07 13:00:00+03:00,46.0,47.0,0.0,0.0,24.0,3.0,198.0,54.0,115.0
2022-07-07 14:00:00+03:00,46.0,47.0,0.0,0.0,24.0,3.0,180.0,54.0,105.0
2022-07-07 15:00:00+03:00,47.0,47.0,0.0,0.0,24.0,3.0,146.0,54.0,95.0
2022-07-07 16:00:00+03:00,47.0,47.0,0.0,0.0,24.0,3.0,97.0,54.0,84.0
2022-07-07 17:00:00+03:00,47.0,47.0,0.0,0.0,25.0,3.0,64.0,54.0,60.0
2022-07-07 18:00:00+03:00,47.0,47.0,0.0,0.0,24.0,3.0,34.0,54.0,42.0
2022-07-07 19:00:00+03:00,47.0,47.0,0.0,0.0,49.0,3.0,15.0,54.0,41.0
2022-07-07 20:00:00+03:00,47.0,47.0,173.0,0.0,49.0,3.0,3.0,54.0,34.0
2022-07-07 21:00:00+03:00,47.0,47.0,183.0,0.0,50.0,3.0,0.0,54.0,48.0
2022-07-07 22:00:00+03:00,47.0,42.0,188.0,0.0,49.0,3.0,0.0,54.0,32.0
2022-07-07 23:00:00+03:00,47.0,39.0,63.0,0.0,49.0,3.0,0.0,55.0,32.0
2022-07-08 00:00:00+03:00,47.0,44.0,0.0,0.0,49.0,3.0,0.0,55.0,52.0
2022-07-08 01:00:00+03:00,47.0,47.0,0.0,21.0,24.0,3.0,0.0,55.0,47.0
2022-07-08 02:00:00+03:00,47.0,46.0,0.0,398.0,25.0,3.0,0.0,55.0,49.0
2022-07-08 03:00:00+03:00,47.0,46.0,0.0,434.0,24.0,3.0,0.0,55.0,61.0
2022-07-08 04:00:00+03:00,47.0,46.0,0.0,483.0,24.0,3.0,4.0,55.0,86.0
2022-07-08 05:00:00+03:00,47.0,46.0,0.0,437.0,24.0,3.0,18.0,55.0,87.0
2022-07-08 06:00:00+03:00,47.0,46.0,0.0,401.0,24.0,3.0,37.0,54.0,110.0
2022-07-08 07:00:00+03:00,47.0,46.0,166.0,0.0,24.0,3.0,57.0,54.0,82.0
2022-07-08 08:00:00+03:00,47.0,47.0,187.0,0.0,24.0,3.0,71.0,54.0,55.0
2022-07-08 09:00:00+03:00,47.0,47.0,357.0,0.0,25.0,3.0,71.0,54.0,64.0
2022-07-08 10:00:00+03:00,47.0,47.0,165.0,0.0,24.0,3.0,69.0,54.0,79.0
2022-07-08 11:00:00+03:00,47.0,47.0,188.0,0.0,25.0,3.0,102.0,54.0,77.0
2022-07-08 12:00:00+03:00,47.0,47.0,51.0,0.0,24.0,3.0,122.0,54.0,73.0
2022-07-08 13:00:00+03:00,47.0,47.0,1.0,0.0,24.0,3.0,147.0,54.0,66.0
2022-07-08 14:00:00+03:00,47.0,47.0,0.0,0.0,24.0,3.0,141.0,54.0,72.0
2022-07-08 15:00:00+03:00,47.0,47.0,0.0,0.0,25.0,3.0,125.0,54.0,54.0
2022-07-08 16:00:00+03:00,47.0,47.0,0.0,0.0,24.0,3.0,77.0,39.0,83.0
2022-07-08 17:00:00+03:00,47.0,47.0,0.0,0.0,24.0,3.0,54.0,38.0,141.0
2022-07-08 18:00:00+03:00,47.0,47.0,0.0,0.0,24.0,3.0,33.0,38.0,209.0
2022-07-08 19:00:00+03:00,47.0,47.0,0.0,0.0,24.0,3.0,13.0,39.0,267.0
2022-07-08 20:00:00+03:00,47.0,47.0,120.0,0.0,24.0,3.0,2.0,40.0,246.0
2022-07-08 21:00:00+03:00,47.0,47.0,171.0,0.0,24.0,3.0,0.0,40.0,194.0
2022-07-08 22:00:00+03:00,47.0,47.0,161.0,0.0,24.0,3.0,0.0,40.0,175.0
2022-07-08 23:00:00+03:00,47.0,47.0,9.0,0.0,25.0,3.0,0.0,40.0,166.0
2022-07-09 00:00:00+03:00,47.0,47.0,0.0,0.0,24.0,3.0,0.0,40.0,137.0
2022-07-09 01:00:00+03:00,47.0,47.0,0.0,0.0,24.0,3.0,0.0,40.0,114.0
2022-07-09 02:00:00+03:00,47.0,47.0,0.0,0.0,24.0,3.0,0.0,40.0,108.0
2022-07-09 03:00:00+03:00,47.0,47.0,0.0,221.0,24.0,3.0,0.0,40.0,114.0
2022-07-09 04:00:00+03:00,47.0,46.0,0.0,225.0,24.0,3.0,4.0,40.0,92.0
2022-07-09 05:00:00+03:00,47.0,47.0,0.0,224.0,24.0,3.0,16.0,40.0,115.0
2022-07-09 06:00:00+03:00,47.0,46.0,0.0,222.0,24.0,3.0,37.0,40.0,118.0
2022-07-09 07:00:00+03:00,47.0,46.0,0.0,0.0,24.0,3.0,75.0,40.0,87.0
2022-07-09 08:00:00+03:00,47.0,47.0,51.0,0.0,24.0,3.0,132.0,40.0,87.0
2022-07-09 09:00:00+03:00,47.0,47.0,1.0,0.0,24.0,3.0,181.0,40.0,137.0
2022-07-09 10:00:00+03:00,47.0,46.0,0.0,94.0,50.0,3.0,207.0,40.0,166.0
2022-07-09 11:00:00+03:00,47.0,46.0,0.0,0.0,50.0,3.0,187.0,40.0,164.0
2022-07-09 12:00:00+03:00,47.0,47.0,0.0,58.0,49.0,3.0,200.0,40.0,236.0
2022-07-09 13:00:00+03:00,47.0,47.0,0.0,96.0,73.0,3.0,205.0,40.0,244.0
2022-07-09 14:00:00+03:00,47.0,47.0,0.0,81.0,69.0,3.0,179.0,40.0,324.0
2022-07-09 15:00:00+03:00,47.0,46.0,0.0,0.0,74.0,3.0,147.0,40.0,323.0
2022-07-09 16:00:00+03:00,47.0,46.0,0.0,0.0,73.0,3.0,87.0,40.0,328.0
2022-07-09 17:00:00+03:00,47.0,47.0,0.0,0.0,73.0,3.0,54.0,39.0,279.0
2022-07-09 18:00:00+03:00,47.0,47.0,0.0,0.0,73.0,3.0,32.0,40.0,273.0
2022-07-09 19:00:00+03:00,47.0,47.0,0.0,0.0,24.0,3.0,14.0,40.0,251.0
2022-07-09 20:00:00+03:00,47.0,47.0,0.0,0.0,24.0,3.0,2.0,40.0,175.0
2022-07-09 21:00:00+03:00,47.0,47.0,0.0,0.0,24.0,3.0,0.0,40.0,124.0
2022-07-09 22:00:00+03:00,47.0,47.0,0.0,0.0,24.0,3.0,0.0,40.0,127.0
2022-07-09 23:00:00+03:00,47.0,46.0,0.0,0.0,25.0,3.0,0.0,40.0,129.0
2022-07-10 00:00:00+03:00,47.0,46.0,0.0,0.0,24.0,3.0,0.0,40.0,121.0
2022-07-10 01:00:00+03:00,47.0,46.0,0.0,0.0,24.0,3.0,0.0,40.0,117.0
2022-07-10 02:00:00+03:00,47.0,46.0,0.0,396.0,24.0,3.0,0.0,40.0,133.0
2022-07-10 03:00:00+03:00,47.0,45.0,0.0,590.0,24.0,3.0,0.0,40.0,133.0
2022-07-10 04:00:00+03:00,47.0,45.0,0.0,659.0,24.0,3.0,4.0,40.0,114.0
2022-07-10 05:00:00+03:00,47.0,45.0,0.0,654.0,24.0,3.0,13.0,41.0,95.0
2022-07-10 06:00:00+03:00,47.0,45.0,0.0,424.0,24.0,3.0,37.0,40.0,83.0
2022-07-10 07:00:00+03:00,47.0,45.0,0.0,178.0,24.0,3.0,86.0,41.0,56.0
2022-07-10 08:00:00+03:00,47.0,45.0,0.0,0.0,24.0,3.0,136.0,41.0,62.0
2022-07-10 09:00:00+03:00,47.0,45.0,0.0,0.0,24.0,3.0,182.0,40.0,40.0
2022-07-10 10:00:00+03:00,47.0,44.0,0.0,0.0,24.0,3.0,217.0,40.0,47.0
2022-07-10 11:00:00+03:00,47.0,44.0,0.0,0.0,24.0,3.0,220.0,40.0,48.0
2022-07-10 12:00:00+03:00,47.0,44.0,0.0,0.0,24.0,3.0,203.0,39.0,25.0
2022-07-10 13:00:00+03:00,47.0,44.0,0.0,0.0,24.0,3.0,188.0,40.0,11.0
2022-07-10 14:00:00+03:00,47.0,44.0,0.0,0.0,24.0,3.0,183.0,40.0,9.0
2022-07-10 15:00:00+03:00,47.0,44.0,0.0,0.0,24.0,3.0,152.0,40.0,37.0
2022-07-10 16:00:00+03:00,47.0,44.0,0.0,0.0,24.0,3.0,112.0,40.0,64.0
2022-07-10 17:00:00+03:00,47.0,45.0,0.0,0.0,25.0,3.0,72.0,39.0,73.0
2022-07-10 18:00:00+03:00,47.0,45.0,0.0,0.0,25.0,3.0,32.0,39.0,104.0
2022-07-10 19:00:00+03:00,47.0,45.0,0.0,0.0,25.0,3.0,12.0,40.0,102.0
2022-07-10 20:00:00+03:00,47.0,44.0,51.0,0.0,74.0,3.0,3.0,39.0,31.0
2022-07-10 21:00:00+03:00,47.0,44.0,102.0,0.0,73.0,3.0,0.0,39.0,29.0
2022-07-10 22:00:00+03:00,47.0,44.0,190.0,0.0,24.0,3.0,0.0,40.0,27.0
2022-07-10 23:00:00+03:00,47.0,44.0,151.0,0.0,25.0,3.0,0.0,40.0,35.0
2022-07-11 00:00:00+03:00,47.0,44.0,0.0,0.0,41.0,3.0,0.0,40.0,34.0
2022-07-11 01:00:00+03:00,47.0,44.0,0.0,0.0,47.0,3.0,0.0,40.0,37.0
2022-07-11 02:00:00+03:00,47.0,44.0,0.0,0.0,39.0,3.0,0.0,40.0,27.0
2022-07-11 03:00:00+03:00,47.0,44.0,0.0,0.0,37.0,3.0,0.0,40.0,19.0
2022-07-11 04:00:00+03:00,47.0,44.0,0.0,0.0,33.0,3.0,4.0,40.0,10.0
2022-07-11 05:00:00+03:00,47.0,44.0,0.0,0.0,31.0,3.0,15.0,40.0,4.0
2022-07-11 06:00:00+03:00,47.0,44.0,0.0,0.0,24.0,3.0,37.0,40.0,4.0
2022-07-11 07:00:00+03:00,47.0,44.0,178.0,0.0,68.0,3.0,83.0,40.0,3.0
2022-07-11 08:00:00+03:00,47.0,44.0,352.0,0.0,68.0,3.0,133.0,40.0,1.0
2022-07-11 09:00:00+03:00,47.0,45.0,321.0,0.0,74.0,3.0,174.0,40.0,1.0
2022-07-11 10:00:00+03:00,47.0,44.0,396.0,0.0,73.0,3.0,201.0,40.0,2.0
2022-07-11 11:00:00+03:00,47.0,45.0,366.0,0.0,68.0,3.0,209.0,40.0,4.0
2022-07-11 12:00:00+03:00,47.0,44.0,396.0,0.0,68.0,3.0,207.0,39.0,15.0
2022-07-11 13:00:00+03:00,47.0,45.0,356.0,0.0,71.0,3.0,180.0,39.0,19.0
2022-07-11 14:00:00+03:00,47.0,45.0,169.0,0.0,68.0,3.0,146.0,39.0,23.0
2022-07-11 15:00:00+03:00,47.0,45.0,0.0,0.0,68.0,3.0,136.0,39.0,39.0
2022-07-11 16:00:00+03:00,47.0,45.0,0.0,0.0,71.0,3.0,103.0,39.0,42.0
2022-07-11 17:00:00+03:00,47.0,45.0,0.0,0.0,68.0,3.0,56.0,39.0,53.0
2022-07-11 18:00:00+03:00,47.0,45.0,374.0,0.0,71.0,3.0,31.0,39.0,108.0
2022-07-11 19:00:00+03:00,47.0,45.0,401.0,0.0,73.0,3.0,13.0,39.0,97.0
2022-07-11 20:00:00+03:00,47.0,45.0,400.0,0.0,71.0,3.0,2.0,39.0,119.0
2022-07-11 21:00:00+03:00,47.0,45.0,402.0,0.0,72.0,3.0,0.0,39.0,127.0
2022-07-11 22:00:00+03:00,47.0,45.0,396.0,0.0,73.0,3.0,0.0,40.0,156.0
2022-07-11 23:00:00+03:00,47.0,44.0,370.0,0.0,70.0,3.0,0.0,40.0,209.0
2022-07-12 00:00:00+03:00,47.0,45.0,2.0,0.0,69.0,3.0,0.0,40.0,271.0
2022-07-12 01:00:00+03:00,47.0,44.0,0.0,0.0,25.0,3.0,0.0,40.0,293.0
2022-07-12 02:00:00+03:00,47.0,44.0,0.0,190.0,24.0,3.0,0.0,40.0,287.0
2022-07-12 03:00:00+03:00,47.0,45.0,0.0,226.0,24.0,3.0,0.0,40.0,308.0
2022-07-12 04:00:00+03:00,47.0,45.0,0.0,226.0,24.0,3.0,1.0,40.0,329.0
2022-07-12 05:00:00+03:00,47.0,45.0,0.0,186.0,24.0,3.0,3.0,40.0,358.0
2022-07-12 06:00:00+03:00,47.0,45.0,0.0,0.0,33.0,3.0,6.0,39.0,364.0
2022-07-12 07:00:00+03:00,47.0,45.0,83.0,0.0,42.0,3.0,9.0,39.0,362.0
2022-07-12 08:00:00+03:00,47.0,45.0,99.0,0.0,74.0,3.0,10.0,39.0,393.0
2022-07-12 09:00:00+03:00,47.0,45.0,103.0,0.0,74.0,3.0,11.0,39.0,429.0
2022-07-12 10:00:00+03:00,47.0,44.0,51.0,0.0,74.0,3.0,12.0,39.0,449.0
2022-07-12 11:00:00+03:00,47.0,44.0,1.0,0.0,74.0,3.0,17.0,39.0,511.0
2022-07-12 12:00:00+03:00,47.0,45.0,0.0,0.0,32.0,3.0,25.0,38.0,491.0
2022-07-12 13:00:00+03:00,47.0,45.0,0.0,0.0,38.0,3.0,27.0,39.0,507.0
2022-07-12 14:00:00+03:00,47.0,45.0,0.0,0.0,26.0,3.0,37.0,39.0,527.0
2022-07-12 15:00:00+03:00,47.0,45.0,0.0,60.0,25.0,3.0,34.0,39.0,514.0
2022-07-12 16:00:00+03:00,47.0,45.0,0.0,0.0,26.0,3.0,39.0,39.0,506.0
2022-07-12 17:00:00+03:00,47.0,45.0,0.0,0.0,24.0,3.0,36.0,39.0,521.0
