,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Wind Onshore
2023-03-02 21:00:00+01:00,30.0,3351.0,195.0,210.0,1796.0,111.0,27.0,149.0
2023-03-02 22:00:00+01:00,30.0,3304.0,191.0,221.0,1796.0,31.0,27.0,143.0
2023-03-02 23:00:00+01:00,30.0,3260.0,194.0,233.0,1797.0,32.0,27.0,124.0
2023-03-03 00:00:00+01:00,30.0,3083.0,193.0,216.0,1796.0,28.0,27.0,115.0
2023-03-03 01:00:00+01:00,30.0,3031.0,194.0,61.0,1798.0,0.0,27.0,100.0
2023-03-03 02:00:00+01:00,30.0,3088.0,194.0,0.0,1795.0,0.0,27.0,64.0
2023-03-03 03:00:00+01:00,30.0,3074.0,193.0,0.0,1652.0,0.0,27.0,62.0
2023-03-03 04:00:00+01:00,30.0,3073.0,192.0,0.0,1616.0,0.0,27.0,60.0
2023-03-03 05:00:00+01:00,30.0,3071.0,192.0,0.0,1611.0,0.0,27.0,45.0
2023-03-03 06:00:00+01:00,30.0,3062.0,194.0,66.0,1741.0,85.0,27.0,36.0
2023-03-03 07:00:00+01:00,30.0,3045.0,193.0,263.0,1784.0,167.0,27.0,35.0
2023-03-03 08:00:00+01:00,30.0,3113.0,194.0,246.0,1769.0,238.0,27.0,10.0
2023-03-03 09:00:00+01:00,30.0,3070.0,194.0,225.0,1773.0,238.0,27.0,0.0
2023-03-03 10:00:00+01:00,30.0,3063.0,194.0,210.0,1784.0,197.0,27.0,0.0
2023-03-03 11:00:00+01:00,30.0,3125.0,194.0,221.0,1786.0,118.0,27.0,0.0
2023-03-03 12:00:00+01:00,30.0,3146.0,194.0,132.0,1796.0,121.0,27.0,0.0
2023-03-03 13:00:00+01:00,30.0,3139.0,194.0,0.0,1799.0,204.0,27.0,0.0
2023-03-03 14:00:00+01:00,30.0,3039.0,197.0,0.0,1793.0,217.0,27.0,0.0
2023-03-03 15:00:00+01:00,30.0,2933.0,191.0,156.0,1794.0,241.0,27.0,0.0
2023-03-03 16:00:00+01:00,30.0,3060.0,193.0,209.0,1798.0,130.0,27.0,0.0
2023-03-03 17:00:00+01:00,30.0,3052.0,191.0,232.0,1800.0,144.0,27.0,0.0
2023-03-03 18:00:00+01:00,30.0,3084.0,196.0,251.0,1800.0,159.0,27.0,0.0
2023-03-03 19:00:00+01:00,30.0,3020.0,189.0,269.0,1794.0,218.0,27.0,0.0
2023-03-03 20:00:00+01:00,30.0,3010.0,194.0,274.0,1795.0,228.0,27.0,0.0
2023-03-03 21:00:00+01:00,30.0,2860.0,194.0,271.0,1793.0,273.0,27.0,0.0
2023-03-03 22:00:00+01:00,30.0,2902.0,192.0,246.0,1796.0,261.0,27.0,5.0
2023-03-03 23:00:00+01:00,30.0,2805.0,191.0,259.0,1796.0,231.0,27.0,15.0
2023-03-04 00:00:00+01:00,30.0,2496.0,194.0,43.0,1797.0,83.0,27.0,15.0
2023-03-04 01:00:00+01:00,30.0,2436.0,156.0,0.0,1797.0,13.0,27.0,1.0
2023-03-04 02:00:00+01:00,30.0,2419.0,138.0,0.0,1796.0,0.0,27.0,3.0
2023-03-04 03:00:00+01:00,30.0,2402.0,134.0,0.0,1797.0,0.0,27.0,2.0
2023-03-04 04:00:00+01:00,30.0,2428.0,135.0,0.0,1813.0,60.0,27.0,12.0
2023-03-04 05:00:00+01:00,30.0,2441.0,136.0,0.0,1810.0,84.0,27.0,18.0
2023-03-04 06:00:00+01:00,30.0,2473.0,151.0,0.0,1810.0,64.0,27.0,15.0
2023-03-04 07:00:00+01:00,30.0,2476.0,154.0,0.0,1816.0,77.0,27.0,9.0
2023-03-04 08:00:00+01:00,30.0,2556.0,194.0,0.0,1817.0,119.0,27.0,3.0
2023-03-04 09:00:00+01:00,30.0,2550.0,192.0,0.0,1811.0,83.0,27.0,5.0
2023-03-04 10:00:00+01:00,30.0,2539.0,193.0,0.0,1813.0,71.0,27.0,11.0
2023-03-04 11:00:00+01:00,30.0,2529.0,195.0,0.0,1818.0,69.0,27.0,13.0
2023-03-04 12:00:00+01:00,30.0,2509.0,201.0,0.0,1814.0,51.0,27.0,19.0
2023-03-04 13:00:00+01:00,30.0,2391.0,190.0,0.0,1815.0,69.0,27.0,12.0
2023-03-04 14:00:00+01:00,30.0,2426.0,194.0,0.0,1818.0,42.0,27.0,9.0
2023-03-04 15:00:00+01:00,30.0,2447.0,193.0,0.0,1816.0,60.0,27.0,4.0
2023-03-04 16:00:00+01:00,30.0,2476.0,195.0,0.0,1817.0,115.0,27.0,5.0
2023-03-04 17:00:00+01:00,30.0,2492.0,194.0,125.0,1817.0,132.0,27.0,16.0
2023-03-04 18:00:00+01:00,30.0,2497.0,193.0,223.0,1817.0,106.0,27.0,51.0
2023-03-04 19:00:00+01:00,30.0,2472.0,193.0,251.0,1816.0,103.0,27.0,96.0
2023-03-04 20:00:00+01:00,30.0,2492.0,193.0,53.0,1816.0,127.0,27.0,93.0
2023-03-04 21:00:00+01:00,30.0,2464.0,192.0,0.0,1817.0,127.0,27.0,79.0
2023-03-04 22:00:00+01:00,30.0,2441.0,194.0,0.0,1816.0,77.0,27.0,99.0
2023-03-04 23:00:00+01:00,30.0,2480.0,193.0,0.0,1817.0,69.0,27.0,106.0
2023-03-05 00:00:00+01:00,30.0,2435.0,190.0,0.0,1819.0,21.0,27.0,191.0
2023-03-05 01:00:00+01:00,30.0,2433.0,155.0,0.0,1817.0,23.0,27.0,234.0
2023-03-05 02:00:00+01:00,30.0,2411.0,145.0,0.0,1808.0,10.0,27.0,200.0
2023-03-05 03:00:00+01:00,30.0,2391.0,145.0,0.0,1616.0,0.0,27.0,314.0
2023-03-05 04:00:00+01:00,30.0,2337.0,144.0,0.0,1566.0,0.0,27.0,344.0
2023-03-05 05:00:00+01:00,30.0,2319.0,152.0,0.0,1607.0,0.0,27.0,319.0
2023-03-05 06:00:00+01:00,30.0,2320.0,156.0,0.0,1777.0,0.0,27.0,246.0
2023-03-05 07:00:00+01:00,30.0,2314.0,155.0,0.0,1814.0,18.0,27.0,116.0
2023-03-05 08:00:00+01:00,30.0,2377.0,158.0,0.0,1814.0,24.0,27.0,79.0
2023-03-05 09:00:00+01:00,30.0,2395.0,144.0,0.0,1820.0,24.0,27.0,74.0
2023-03-05 10:00:00+01:00,30.0,2426.0,132.0,0.0,1817.0,24.0,27.0,70.0
2023-03-05 11:00:00+01:00,30.0,2481.0,146.0,0.0,1815.0,24.0,27.0,87.0
2023-03-05 12:00:00+01:00,30.0,2482.0,185.0,0.0,1816.0,69.0,27.0,85.0
2023-03-05 13:00:00+01:00,30.0,2442.0,202.0,0.0,1823.0,71.0,27.0,88.0
2023-03-05 14:00:00+01:00,30.0,2277.0,193.0,0.0,1825.0,52.0,27.0,120.0
2023-03-05 15:00:00+01:00,30.0,2004.0,194.0,0.0,1826.0,51.0,27.0,87.0
2023-03-05 16:00:00+01:00,30.0,1996.0,191.0,0.0,1823.0,51.0,27.0,59.0
2023-03-05 17:00:00+01:00,30.0,1977.0,192.0,100.0,1818.0,103.0,27.0,46.0
2023-03-05 18:00:00+01:00,30.0,2036.0,192.0,276.0,1814.0,135.0,27.0,49.0
2023-03-05 19:00:00+01:00,30.0,2129.0,193.0,273.0,1814.0,133.0,27.0,42.0
2023-03-05 20:00:00+01:00,30.0,2249.0,192.0,214.0,1819.0,117.0,27.0,28.0
2023-03-05 21:00:00+01:00,30.0,2377.0,193.0,0.0,1817.0,131.0,27.0,33.0
2023-03-05 22:00:00+01:00,30.0,2451.0,193.0,0.0,1815.0,75.0,27.0,16.0
2023-03-05 23:00:00+01:00,30.0,2503.0,192.0,0.0,1813.0,70.0,27.0,6.0
2023-03-06 00:00:00+01:00,30.0,2541.0,157.0,0.0,1814.0,69.0,27.0,0.0
2023-03-06 01:00:00+01:00,30.0,2534.0,139.0,0.0,1818.0,18.0,27.0,0.0
2023-03-06 02:00:00+01:00,30.0,2513.0,135.0,0.0,1794.0,0.0,27.0,0.0
2023-03-06 03:00:00+01:00,30.0,2508.0,135.0,0.0,1629.0,0.0,27.0,0.0
2023-03-06 04:00:00+01:00,30.0,2470.0,152.0,0.0,1632.0,0.0,27.0,0.0
2023-03-06 05:00:00+01:00,30.0,2476.0,164.0,0.0,1628.0,0.0,27.0,7.0
2023-03-06 06:00:00+01:00,30.0,2522.0,188.0,202.0,1779.0,77.0,27.0,22.0
2023-03-06 07:00:00+01:00,30.0,2616.0,189.0,243.0,1810.0,298.0,27.0,44.0
2023-03-06 08:00:00+01:00,30.0,2667.0,193.0,220.0,1802.0,267.0,27.0,84.0
2023-03-06 09:00:00+01:00,30.0,2715.0,193.0,126.0,1801.0,214.0,27.0,113.0
2023-03-06 10:00:00+01:00,30.0,2670.0,189.0,0.0,1800.0,116.0,27.0,158.0
2023-03-06 11:00:00+01:00,30.0,2513.0,191.0,0.0,1802.0,38.0,27.0,210.0
2023-03-06 12:00:00+01:00,30.0,2524.0,144.0,0.0,1810.0,0.0,27.0,213.0
2023-03-06 13:00:00+01:00,30.0,2526.0,162.0,0.0,1808.0,0.0,27.0,147.0
2023-03-06 14:00:00+01:00,30.0,2529.0,195.0,0.0,1804.0,9.0,27.0,80.0
2023-03-06 15:00:00+01:00,30.0,2535.0,191.0,0.0,1812.0,69.0,27.0,55.0
2023-03-06 16:00:00+01:00,30.0,2516.0,194.0,0.0,1816.0,159.0,27.0,49.0
2023-03-06 17:00:00+01:00,30.0,2528.0,194.0,220.0,1818.0,223.0,27.0,28.0
2023-03-06 18:00:00+01:00,30.0,2541.0,190.0,545.0,1818.0,180.0,27.0,69.0
2023-03-06 19:00:00+01:00,30.0,2573.0,193.0,500.0,1820.0,179.0,27.0,93.0
2023-03-06 20:00:00+01:00,30.0,2524.0,192.0,458.0,1818.0,179.0,27.0,124.0
2023-03-06 21:00:00+01:00,30.0,2538.0,190.0,143.0,1820.0,180.0,27.0,134.0
2023-03-06 22:00:00+01:00,30.0,2554.0,190.0,0.0,1821.0,191.0,27.0,100.0
2023-03-06 23:00:00+01:00,30.0,2527.0,193.0,0.0,1820.0,199.0,27.0,104.0
2023-03-07 00:00:00+01:00,30.0,2496.0,152.0,0.0,1820.0,68.0,27.0,75.0
2023-03-07 01:00:00+01:00,30.0,2501.0,133.0,0.0,1820.0,0.0,27.0,28.0
2023-03-07 02:00:00+01:00,30.0,2510.0,134.0,0.0,1821.0,0.0,27.0,4.0
2023-03-07 03:00:00+01:00,30.0,2477.0,134.0,0.0,1819.0,0.0,27.0,0.0
2023-03-07 04:00:00+01:00,30.0,2450.0,146.0,0.0,1818.0,0.0,27.0,0.0
2023-03-07 05:00:00+01:00,30.0,2446.0,162.0,0.0,1820.0,0.0,27.0,3.0
2023-03-07 06:00:00+01:00,30.0,2502.0,157.0,0.0,1816.0,286.0,27.0,2.0
2023-03-07 07:00:00+01:00,30.0,2679.0,163.0,0.0,1817.0,287.0,27.0,0.0
2023-03-07 08:00:00+01:00,30.0,2891.0,139.0,0.0,1816.0,188.0,27.0,0.0
2023-03-07 09:00:00+01:00,30.0,2938.0,135.0,0.0,1811.0,159.0,27.0,0.0
2023-03-07 10:00:00+01:00,30.0,2937.0,137.0,0.0,1812.0,209.0,27.0,0.0
2023-03-07 11:00:00+01:00,30.0,2969.0,134.0,0.0,1798.0,118.0,27.0,0.0
2023-03-07 12:00:00+01:00,30.0,2995.0,137.0,0.0,1797.0,193.0,27.0,0.0
2023-03-07 13:00:00+01:00,30.0,2989.0,136.0,0.0,1798.0,145.0,27.0,0.0
2023-03-07 14:00:00+01:00,30.0,2990.0,141.0,0.0,1796.0,135.0,27.0,0.0
2023-03-07 15:00:00+01:00,30.0,2986.0,137.0,0.0,1711.0,202.0,27.0,0.0
2023-03-07 16:00:00+01:00,30.0,2978.0,137.0,0.0,1813.0,185.0,27.0,0.0
2023-03-07 17:00:00+01:00,30.0,2979.0,137.0,66.0,1814.0,212.0,27.0,0.0
2023-03-07 18:00:00+01:00,30.0,2990.0,139.0,206.0,1812.0,176.0,27.0,17.0
2023-03-07 19:00:00+01:00,30.0,3000.0,133.0,208.0,1811.0,165.0,27.0,42.0
2023-03-07 20:00:00+01:00,30.0,3011.0,137.0,225.0,1811.0,169.0,27.0,45.0
2023-03-07 21:00:00+01:00,30.0,3012.0,138.0,4.0,1811.0,118.0,27.0,37.0
2023-03-07 22:00:00+01:00,30.0,3018.0,136.0,0.0,1799.0,59.0,27.0,71.0
2023-03-07 23:00:00+01:00,30.0,3016.0,137.0,0.0,1777.0,43.0,27.0,150.0
2023-03-08 00:00:00+01:00,30.0,3021.0,135.0,0.0,1687.0,13.0,27.0,267.0
2023-03-08 01:00:00+01:00,30.0,3012.0,135.0,0.0,1739.0,0.0,27.0,206.0
2023-03-08 02:00:00+01:00,30.0,3035.0,134.0,0.0,1665.0,0.0,27.0,143.0
2023-03-08 03:00:00+01:00,30.0,2976.0,134.0,0.0,1650.0,0.0,27.0,115.0
2023-03-08 04:00:00+01:00,30.0,2966.0,137.0,0.0,1648.0,0.0,27.0,111.0
2023-03-08 05:00:00+01:00,30.0,3006.0,137.0,0.0,1714.0,0.0,27.0,118.0
2023-03-08 06:00:00+01:00,30.0,3019.0,140.0,0.0,1778.0,36.0,27.0,87.0
2023-03-08 07:00:00+01:00,30.0,3021.0,134.0,108.0,1809.0,130.0,27.0,65.0
2023-03-08 08:00:00+01:00,30.0,2985.0,139.0,233.0,1809.0,100.0,27.0,45.0
2023-03-08 09:00:00+01:00,30.0,3031.0,142.0,201.0,1763.0,148.0,27.0,21.0
2023-03-08 10:00:00+01:00,30.0,3044.0,140.0,51.0,1754.0,112.0,27.0,24.0
2023-03-08 11:00:00+01:00,30.0,3028.0,141.0,0.0,1642.0,18.0,27.0,7.0
2023-03-08 12:00:00+01:00,30.0,2972.0,133.0,0.0,1650.0,0.0,27.0,0.0
2023-03-08 13:00:00+01:00,30.0,3000.0,141.0,0.0,1479.0,0.0,27.0,0.0
2023-03-08 14:00:00+01:00,30.0,2987.0,136.0,0.0,1514.0,0.0,27.0,0.0
2023-03-08 15:00:00+01:00,30.0,2963.0,138.0,0.0,1743.0,0.0,27.0,9.0
2023-03-08 16:00:00+01:00,30.0,2996.0,135.0,0.0,1789.0,87.0,27.0,19.0
2023-03-08 17:00:00+01:00,30.0,3004.0,136.0,100.0,1789.0,231.0,27.0,56.0
2023-03-08 18:00:00+01:00,30.0,2971.0,135.0,295.0,1764.0,210.0,27.0,86.0
2023-03-08 19:00:00+01:00,30.0,3015.0,139.0,221.0,1725.0,207.0,27.0,152.0
2023-03-08 20:00:00+01:00,30.0,2982.0,137.0,198.0,1765.0,195.0,27.0,236.0
2023-03-08 21:00:00+01:00,30.0,3022.0,140.0,5.0,1726.0,159.0,27.0,239.0
2023-03-08 22:00:00+01:00,30.0,3038.0,98.0,0.0,1619.0,105.0,27.0,219.0
2023-03-08 23:00:00+01:00,30.0,2918.0,70.0,0.0,1761.0,179.0,27.0,210.0
2023-03-09 00:00:00+01:00,30.0,2728.0,69.0,0.0,1683.0,37.0,27.0,239.0
2023-03-09 01:00:00+01:00,30.0,2725.0,68.0,0.0,1678.0,19.0,27.0,244.0
2023-03-09 02:00:00+01:00,30.0,2668.0,68.0,0.0,1618.0,0.0,27.0,260.0
2023-03-09 03:00:00+01:00,30.0,2598.0,70.0,0.0,1466.0,0.0,27.0,282.0
2023-03-09 04:00:00+01:00,30.0,2644.0,71.0,0.0,1412.0,0.0,27.0,267.0
2023-03-09 05:00:00+01:00,30.0,2674.0,73.0,0.0,1450.0,0.0,27.0,279.0
2023-03-09 06:00:00+01:00,30.0,2766.0,74.0,0.0,1714.0,0.0,27.0,275.0
2023-03-09 07:00:00+01:00,30.0,2816.0,77.0,0.0,1744.0,52.0,27.0,294.0
2023-03-09 08:00:00+01:00,30.0,2786.0,77.0,0.0,1786.0,136.0,27.0,280.0
2023-03-09 09:00:00+01:00,30.0,2566.0,78.0,0.0,1710.0,243.0,27.0,249.0
2023-03-09 10:00:00+01:00,30.0,2484.0,77.0,0.0,1656.0,118.0,27.0,163.0
2023-03-09 11:00:00+01:00,30.0,2443.0,78.0,0.0,1715.0,119.0,27.0,113.0
2023-03-09 12:00:00+01:00,30.0,2464.0,77.0,0.0,1758.0,105.0,27.0,85.0
2023-03-09 13:00:00+01:00,30.0,2506.0,78.0,0.0,1774.0,93.0,27.0,42.0
2023-03-09 14:00:00+01:00,30.0,2529.0,77.0,0.0,1769.0,129.0,27.0,49.0
2023-03-09 15:00:00+01:00,30.0,2548.0,76.0,0.0,1767.0,142.0,27.0,144.0
2023-03-09 16:00:00+01:00,30.0,2538.0,78.0,0.0,1799.0,276.0,27.0,205.0
2023-03-09 17:00:00+01:00,30.0,2500.0,75.0,219.0,1798.0,328.0,27.0,169.0
2023-03-09 18:00:00+01:00,30.0,2467.0,71.0,273.0,1799.0,322.0,27.0,288.0
2023-03-09 19:00:00+01:00,30.0,2452.0,71.0,276.0,1802.0,319.0,27.0,246.0
2023-03-09 20:00:00+01:00,30.0,2497.0,72.0,274.0,1798.0,313.0,27.0,250.0
2023-03-09 21:00:00+01:00,30.0,2468.0,76.0,222.0,1800.0,216.0,27.0,259.0
2023-03-09 22:00:00+01:00,30.0,2469.0,77.0,248.0,1800.0,129.0,27.0,105.0
2023-03-09 23:00:00+01:00,30.0,2563.0,77.0,250.0,1786.0,154.0,27.0,30.0
2023-03-10 00:00:00+01:00,30.0,2516.0,77.0,0.0,1756.0,48.0,27.0,46.0
2023-03-10 01:00:00+01:00,30.0,2482.0,76.0,0.0,1694.0,29.0,27.0,50.0
2023-03-10 02:00:00+01:00,30.0,2502.0,76.0,0.0,1667.0,0.0,27.0,9.0
2023-03-10 03:00:00+01:00,30.0,2504.0,73.0,0.0,1380.0,0.0,27.0,100.0
2023-03-10 04:00:00+01:00,30.0,2485.0,71.0,0.0,1266.0,0.0,27.0,228.0
2023-03-10 05:00:00+01:00,30.0,2449.0,72.0,0.0,1734.0,0.0,27.0,281.0
2023-03-10 06:00:00+01:00,30.0,2424.0,73.0,111.0,1762.0,102.0,27.0,297.0
2023-03-10 07:00:00+01:00,30.0,2398.0,74.0,222.0,1784.0,190.0,27.0,306.0
2023-03-10 08:00:00+01:00,30.0,2453.0,76.0,257.0,1784.0,188.0,27.0,258.0
2023-03-10 09:00:00+01:00,30.0,2476.0,78.0,252.0,1776.0,186.0,27.0,218.0
2023-03-10 10:00:00+01:00,30.0,2530.0,78.0,214.0,1776.0,169.0,27.0,230.0
2023-03-10 11:00:00+01:00,30.0,2582.0,79.0,247.0,1769.0,156.0,27.0,179.0
2023-03-10 12:00:00+01:00,30.0,2566.0,79.0,273.0,1771.0,196.0,27.0,135.0
2023-03-10 13:00:00+01:00,30.0,2568.0,79.0,243.0,1776.0,248.0,27.0,121.0
2023-03-10 14:00:00+01:00,30.0,2530.0,79.0,235.0,1766.0,235.0,27.0,114.0
2023-03-10 15:00:00+01:00,30.0,2548.0,79.0,210.0,1769.0,199.0,27.0,127.0
2023-03-10 16:00:00+01:00,30.0,2101.0,80.0,445.0,1782.0,221.0,27.0,144.0
2023-03-10 17:00:00+01:00,30.0,2048.0,94.0,569.0,1800.0,268.0,27.0,184.0
2023-03-10 18:00:00+01:00,30.0,2134.0,98.0,572.0,1810.0,274.0,27.0,220.0
2023-03-10 19:00:00+01:00,30.0,2157.0,97.0,568.0,1803.0,320.0,27.0,249.0
2023-03-10 20:00:00+01:00,30.0,2140.0,97.0,549.0,1805.0,319.0,27.0,242.0
2023-03-10 21:00:00+01:00,30.0,2168.0,97.0,563.0,1804.0,287.0,27.0,203.0
2023-03-10 22:00:00+01:00,30.0,2184.0,97.0,524.0,1803.0,277.0,27.0,153.0
2023-03-10 23:00:00+01:00,30.0,2141.0,96.0,287.0,1804.0,285.0,27.0,103.0
2023-03-11 00:00:00+01:00,30.0,2152.0,38.0,15.0,1795.0,139.0,27.0,37.0
2023-03-11 01:00:00+01:00,30.0,2034.0,1.0,0.0,1792.0,90.0,27.0,51.0
2023-03-11 02:00:00+01:00,30.0,2167.0,1.0,0.0,1477.0,0.0,27.0,123.0
2023-03-11 03:00:00+01:00,30.0,2451.0,1.0,0.0,1412.0,0.0,27.0,109.0
2023-03-11 04:00:00+01:00,30.0,2463.0,1.0,0.0,1446.0,0.0,27.0,94.0
2023-03-11 05:00:00+01:00,30.0,2467.0,1.0,0.0,1514.0,6.0,27.0,50.0
2023-03-11 06:00:00+01:00,30.0,2456.0,1.0,0.0,1613.0,25.0,27.0,33.0
2023-03-11 07:00:00+01:00,30.0,2442.0,1.0,0.0,1766.0,25.0,27.0,132.0
2023-03-11 08:00:00+01:00,30.0,2411.0,1.0,0.0,1728.0,25.0,27.0,247.0
2023-03-11 09:00:00+01:00,30.0,2443.0,1.0,0.0,1592.0,26.0,27.0,355.0
2023-03-11 10:00:00+01:00,30.0,2324.0,1.0,0.0,1691.0,95.0,27.0,369.0
2023-03-11 11:00:00+01:00,30.0,2301.0,1.0,0.0,1782.0,136.0,27.0,322.0
2023-03-11 12:00:00+01:00,30.0,2288.0,1.0,0.0,1786.0,324.0,27.0,153.0
2023-03-11 13:00:00+01:00,30.0,2279.0,1.0,145.0,1743.0,323.0,27.0,81.0
2023-03-11 14:00:00+01:00,30.0,2270.0,1.0,148.0,1650.0,317.0,27.0,68.0
2023-03-11 15:00:00+01:00,30.0,2268.0,1.0,0.0,1705.0,318.0,27.0,94.0
2023-03-11 16:00:00+01:00,30.0,2288.0,1.0,0.0,1733.0,277.0,27.0,88.0
2023-03-11 17:00:00+01:00,30.0,2257.0,1.0,0.0,1694.0,239.0,27.0,217.0
2023-03-11 18:00:00+01:00,30.0,2241.0,1.0,0.0,1755.0,289.0,27.0,278.0
2023-03-11 19:00:00+01:00,30.0,2307.0,1.0,0.0,1766.0,301.0,27.0,280.0
2023-03-11 20:00:00+01:00,30.0,2345.0,1.0,0.0,1692.0,205.0,27.0,291.0
2023-03-11 21:00:00+01:00,30.0,2256.0,1.0,0.0,1716.0,150.0,27.0,307.0
2023-03-11 22:00:00+01:00,30.0,2278.0,1.0,0.0,1712.0,87.0,27.0,335.0
2023-03-11 23:00:00+01:00,30.0,2279.0,1.0,0.0,1702.0,38.0,27.0,347.0
2023-03-12 00:00:00+01:00,30.0,2258.0,1.0,0.0,1735.0,21.0,27.0,349.0
2023-03-12 01:00:00+01:00,30.0,2281.0,1.0,0.0,1767.0,8.0,27.0,351.0
2023-03-12 02:00:00+01:00,30.0,2288.0,1.0,0.0,1727.0,0.0,27.0,358.0
2023-03-12 03:00:00+01:00,30.0,2250.0,1.0,0.0,1589.0,0.0,27.0,350.0
2023-03-12 04:00:00+01:00,30.0,2269.0,1.0,0.0,1490.0,0.0,27.0,331.0
2023-03-12 05:00:00+01:00,30.0,2277.0,1.0,0.0,1505.0,0.0,27.0,297.0
2023-03-12 06:00:00+01:00,30.0,2270.0,1.0,0.0,1539.0,17.0,27.0,271.0
2023-03-12 07:00:00+01:00,30.0,2251.0,1.0,0.0,1695.0,31.0,27.0,203.0
2023-03-12 08:00:00+01:00,30.0,2238.0,1.0,0.0,1720.0,32.0,27.0,122.0
2023-03-12 09:00:00+01:00,30.0,2255.0,1.0,0.0,1765.0,42.0,27.0,72.0
2023-03-12 10:00:00+01:00,30.0,2252.0,1.0,0.0,1815.0,169.0,27.0,71.0
2023-03-12 11:00:00+01:00,30.0,2257.0,1.0,0.0,1815.0,162.0,27.0,86.0
2023-03-12 12:00:00+01:00,30.0,2280.0,1.0,0.0,1818.0,174.0,27.0,47.0
2023-03-12 13:00:00+01:00,30.0,2298.0,1.0,0.0,1814.0,99.0,27.0,42.0
2023-03-12 14:00:00+01:00,30.0,2315.0,1.0,0.0,1737.0,41.0,27.0,36.0
2023-03-12 15:00:00+01:00,30.0,2298.0,1.0,0.0,1806.0,127.0,27.0,20.0
2023-03-12 16:00:00+01:00,30.0,2281.0,1.0,0.0,1822.0,103.0,27.0,9.0
2023-03-12 17:00:00+01:00,30.0,2275.0,1.0,0.0,1821.0,183.0,27.0,1.0
2023-03-12 18:00:00+01:00,30.0,2289.0,1.0,140.0,1822.0,209.0,27.0,0.0
2023-03-12 19:00:00+01:00,30.0,2261.0,1.0,242.0,1820.0,226.0,27.0,0.0
2023-03-12 20:00:00+01:00,30.0,2271.0,1.0,265.0,1819.0,208.0,27.0,0.0
2023-03-12 21:00:00+01:00,30.0,2306.0,1.0,210.0,1816.0,175.0,27.0,0.0
2023-03-12 22:00:00+01:00,30.0,2299.0,1.0,231.0,1818.0,149.0,27.0,0.0
2023-03-12 23:00:00+01:00,30.0,2301.0,1.0,209.0,1812.0,144.0,27.0,0.0
2023-03-13 00:00:00+01:00,30.0,2281.0,1.0,115.0,1815.0,119.0,27.0,3.0
2023-03-13 01:00:00+01:00,30.0,2296.0,1.0,0.0,1744.0,35.0,27.0,6.0
2023-03-13 02:00:00+01:00,30.0,2228.0,1.0,0.0,1806.0,20.0,27.0,0.0
2023-03-13 03:00:00+01:00,30.0,2203.0,1.0,0.0,1629.0,0.0,27.0,0.0
2023-03-13 04:00:00+01:00,30.0,2237.0,1.0,0.0,1632.0,0.0,27.0,17.0
2023-03-13 05:00:00+01:00,30.0,2261.0,1.0,0.0,1596.0,0.0,27.0,51.0
2023-03-13 06:00:00+01:00,30.0,2384.0,1.0,64.0,1813.0,249.0,27.0,86.0
2023-03-13 07:00:00+01:00,30.0,2417.0,1.0,205.0,1787.0,300.0,27.0,136.0
2023-03-13 08:00:00+01:00,30.0,2391.0,1.0,204.0,1811.0,283.0,27.0,165.0
2023-03-13 09:00:00+01:00,30.0,2350.0,1.0,213.0,1818.0,320.0,27.0,196.0
2023-03-13 10:00:00+01:00,30.0,2265.0,1.0,212.0,1816.0,325.0,27.0,183.0
2023-03-13 11:00:00+01:00,30.0,2242.0,1.0,209.0,1817.0,323.0,27.0,138.0
2023-03-13 12:00:00+01:00,30.0,2268.0,1.0,52.0,1811.0,296.0,27.0,116.0
2023-03-13 13:00:00+01:00,30.0,2282.0,1.0,0.0,1810.0,226.0,27.0,82.0
2023-03-13 14:00:00+01:00,30.0,2342.0,1.0,0.0,1809.0,165.0,27.0,108.0
2023-03-13 15:00:00+01:00,30.0,2322.0,1.0,0.0,1810.0,61.0,27.0,140.0
2023-03-13 16:00:00+01:00,30.0,2359.0,1.0,0.0,1813.0,63.0,27.0,163.0
2023-03-13 17:00:00+01:00,30.0,2350.0,1.0,205.0,1811.0,191.0,27.0,152.0
2023-03-13 18:00:00+01:00,30.0,2363.0,1.0,274.0,1810.0,294.0,27.0,226.0
2023-03-13 19:00:00+01:00,30.0,2354.0,1.0,274.0,1809.0,325.0,27.0,335.0
2023-03-13 20:00:00+01:00,30.0,2332.0,1.0,398.0,1810.0,311.0,27.0,356.0
2023-03-13 21:00:00+01:00,30.0,2318.0,1.0,400.0,1810.0,235.0,27.0,358.0
2023-03-13 22:00:00+01:00,30.0,2319.0,1.0,275.0,1808.0,316.0,27.0,360.0
2023-03-13 23:00:00+01:00,30.0,2299.0,1.0,32.0,1807.0,183.0,27.0,358.0
2023-03-14 00:00:00+01:00,30.0,2192.0,1.0,0.0,1808.0,99.0,27.0,359.0
2023-03-14 01:00:00+01:00,30.0,2155.0,1.0,0.0,1808.0,63.0,27.0,360.0
2023-03-14 02:00:00+01:00,30.0,2146.0,1.0,0.0,1791.0,75.0,27.0,358.0
2023-03-14 03:00:00+01:00,30.0,2140.0,1.0,0.0,1623.0,75.0,27.0,357.0
2023-03-14 04:00:00+01:00,30.0,2136.0,1.0,0.0,1630.0,96.0,27.0,350.0
