,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
2024-09-30 22:00:00+02:00,274.0,99.0,163.0,18.0,1.0,93.0,2206.0,2888.0
2024-09-30 23:00:00+02:00,254.0,93.0,160.0,18.0,1.0,94.0,2014.0,2846.0
2024-10-01 00:00:00+02:00,265.0,63.0,171.0,16.0,1.0,77.0,1810.0,2802.0
2024-10-01 01:00:00+02:00,319.0,59.0,170.0,15.0,1.0,74.0,1339.0,2752.0
2024-10-01 02:00:00+02:00,331.0,58.0,169.0,15.0,1.0,74.0,1313.0,2715.0
2024-10-01 03:00:00+02:00,321.0,58.0,169.0,15.0,1.0,74.0,1192.0,2641.0
2024-10-01 04:00:00+02:00,315.0,60.0,172.0,16.0,1.0,73.0,1278.0,2658.0
2024-10-01 05:00:00+02:00,343.0,67.0,173.0,17.0,1.0,76.0,2385.0,2850.0
2024-10-01 06:00:00+02:00,431.0,69.0,164.0,18.0,1.0,97.0,2393.0,3052.0
2024-10-01 07:00:00+02:00,414.0,90.0,168.0,19.0,21.0,97.0,2367.0,3135.0
2024-10-01 08:00:00+02:00,356.0,117.0,175.0,19.0,179.0,96.0,2393.0,3194.0
2024-10-01 09:00:00+02:00,336.0,116.0,175.0,18.0,467.0,93.0,2374.0,3340.0
2024-10-01 10:00:00+02:00,310.0,124.0,196.0,18.0,803.0,90.0,2172.0,3493.0
2024-10-01 11:00:00+02:00,320.0,132.0,176.0,27.0,1071.0,87.0,2208.0,3565.0
2024-10-01 12:00:00+02:00,331.0,135.0,166.0,25.0,1127.0,92.0,2320.0,3530.0
2024-10-01 13:00:00+02:00,328.0,111.0,157.0,18.0,992.0,91.0,2321.0,3482.0
2024-10-01 14:00:00+02:00,340.0,114.0,158.0,18.0,655.0,90.0,2273.0,3396.0
2024-10-01 15:00:00+02:00,352.0,115.0,162.0,18.0,604.0,93.0,2254.0,3181.0
2024-10-01 16:00:00+02:00,352.0,137.0,165.0,19.0,457.0,96.0,2306.0,3019.0
2024-10-01 17:00:00+02:00,363.0,135.0,204.0,22.0,232.0,97.0,2308.0,2757.0
2024-10-01 18:00:00+02:00,466.0,143.0,219.0,24.0,39.0,99.0,2333.0,2379.0
2024-10-01 19:00:00+02:00,549.0,282.0,262.0,34.0,7.0,104.0,2251.0,2122.0
2024-10-01 20:00:00+02:00,487.0,214.0,243.0,31.0,7.0,102.0,2334.0,2079.0
2024-10-01 21:00:00+02:00,482.0,188.0,217.0,29.0,7.0,102.0,2219.0,2041.0
2024-10-01 22:00:00+02:00,408.0,147.0,183.0,23.0,7.0,100.0,2200.0,2008.0
2024-10-01 23:00:00+02:00,431.0,114.0,162.0,19.0,7.0,96.0,2131.0,1883.0
2024-10-02 00:00:00+02:00,418.0,110.0,163.0,19.0,7.0,92.0,2077.0,1698.0
2024-10-02 01:00:00+02:00,376.0,115.0,181.0,23.0,7.0,94.0,2138.0,1687.0
2024-10-02 02:00:00+02:00,368.0,102.0,183.0,23.0,7.0,95.0,2130.0,1684.0
2024-10-02 03:00:00+02:00,372.0,88.0,182.0,23.0,9.0,94.0,2115.0,1655.0
2024-10-02 04:00:00+02:00,369.0,88.0,184.0,23.0,10.0,93.0,2031.0,1685.0
2024-10-02 05:00:00+02:00,419.0,89.0,224.0,23.0,11.0,93.0,2178.0,1611.0
2024-10-02 06:00:00+02:00,409.0,98.0,260.0,24.0,12.0,92.0,2156.0,1624.0
2024-10-02 07:00:00+02:00,503.0,119.0,287.0,26.0,30.0,92.0,2173.0,1564.0
2024-10-02 08:00:00+02:00,606.0,122.0,464.0,25.0,353.0,93.0,2107.0,1393.0
2024-10-02 09:00:00+02:00,500.0,125.0,443.0,25.0,1083.0,93.0,2019.0,1188.0
2024-10-02 10:00:00+02:00,396.0,114.0,250.0,23.0,1993.0,93.0,1836.0,1354.0
2024-10-02 11:00:00+02:00,379.0,96.0,215.0,23.0,2417.0,91.0,1777.0,1618.0
2024-10-02 12:00:00+02:00,397.0,83.0,209.0,21.0,2427.0,90.0,1597.0,1518.0
2024-10-02 13:00:00+02:00,433.0,77.0,229.0,19.0,2344.0,91.0,1285.0,1344.0
2024-10-02 14:00:00+02:00,450.0,89.0,238.0,21.0,2100.0,92.0,1145.0,1286.0
2024-10-02 15:00:00+02:00,431.0,120.0,251.0,23.0,1732.0,90.0,1041.0,1303.0
2024-10-02 16:00:00+02:00,452.0,195.0,290.0,27.0,1358.0,93.0,1057.0,1242.0
2024-10-02 17:00:00+02:00,504.0,212.0,400.0,35.0,695.0,93.0,1250.0,1004.0
2024-10-02 18:00:00+02:00,570.0,234.0,412.0,37.0,110.0,93.0,1445.0,748.0
2024-10-02 19:00:00+02:00,632.0,238.0,417.0,38.0,7.0,93.0,1562.0,852.0
2024-10-02 20:00:00+02:00,696.0,237.0,376.0,39.0,7.0,93.0,1483.0,861.0
2024-10-02 21:00:00+02:00,679.0,295.0,396.0,47.0,7.0,90.0,1476.0,813.0
2024-10-02 22:00:00+02:00,637.0,197.0,352.0,34.0,7.0,89.0,1267.0,858.0
2024-10-02 23:00:00+02:00,560.0,99.0,238.0,30.0,7.0,89.0,1290.0,853.0
2024-10-03 00:00:00+02:00,422.0,82.0,201.0,32.0,7.0,90.0,1296.0,821.0
2024-10-03 01:00:00+02:00,392.0,83.0,178.0,22.0,7.0,89.0,1233.0,795.0
2024-10-03 02:00:00+02:00,362.0,82.0,163.0,20.0,7.0,89.0,1265.0,751.0
2024-10-03 03:00:00+02:00,461.0,82.0,166.0,20.0,7.0,91.0,1255.0,717.0
2024-10-03 04:00:00+02:00,392.0,78.0,168.0,20.0,7.0,90.0,1222.0,711.0
2024-10-03 05:00:00+02:00,370.0,78.0,169.0,20.0,7.0,89.0,1208.0,724.0
2024-10-03 06:00:00+02:00,414.0,89.0,174.0,20.0,9.0,88.0,1194.0,722.0
2024-10-03 07:00:00+02:00,495.0,107.0,209.0,20.0,26.0,89.0,1135.0,734.0
2024-10-03 08:00:00+02:00,663.0,100.0,231.0,20.0,389.0,91.0,1089.0,703.0
2024-10-03 09:00:00+02:00,496.0,101.0,239.0,19.0,1206.0,87.0,1033.0,579.0
2024-10-03 10:00:00+02:00,414.0,79.0,213.0,15.0,1919.0,86.0,963.0,477.0
2024-10-03 11:00:00+02:00,482.0,72.0,182.0,15.0,2322.0,85.0,835.0,516.0
2024-10-03 12:00:00+02:00,406.0,63.0,182.0,15.0,2787.0,87.0,613.0,574.0
2024-10-03 13:00:00+02:00,373.0,59.0,183.0,16.0,2752.0,87.0,523.0,569.0
2024-10-03 14:00:00+02:00,353.0,71.0,186.0,16.0,2639.0,88.0,481.0,542.0
2024-10-03 15:00:00+02:00,365.0,80.0,194.0,18.0,2166.0,89.0,498.0,486.0
2024-10-03 16:00:00+02:00,450.0,99.0,219.0,29.0,1234.0,92.0,452.0,397.0
2024-10-03 17:00:00+02:00,708.0,132.0,300.0,37.0,559.0,93.0,443.0,269.0
2024-10-03 18:00:00+02:00,766.0,140.0,496.0,38.0,78.0,89.0,400.0,190.0
2024-10-03 19:00:00+02:00,779.0,134.0,498.0,39.0,1.0,90.0,402.0,213.0
2024-10-03 20:00:00+02:00,773.0,185.0,517.0,43.0,1.0,92.0,375.0,231.0
2024-10-03 21:00:00+02:00,755.0,202.0,504.0,44.0,1.0,94.0,355.0,247.0
2024-10-03 22:00:00+02:00,746.0,114.0,287.0,30.0,1.0,91.0,286.0,186.0
2024-10-03 23:00:00+02:00,687.0,118.0,237.0,27.0,1.0,91.0,283.0,128.0
2024-10-04 00:00:00+02:00,674.0,125.0,234.0,26.0,1.0,89.0,263.0,89.0
2024-10-04 01:00:00+02:00,641.0,123.0,237.0,26.0,1.0,89.0,251.0,68.0
2024-10-04 02:00:00+02:00,641.0,126.0,236.0,26.0,1.0,91.0,264.0,73.0
2024-10-04 03:00:00+02:00,595.0,124.0,235.0,26.0,1.0,91.0,277.0,72.0
2024-10-04 04:00:00+02:00,595.0,125.0,236.0,26.0,1.0,91.0,252.0,75.0
2024-10-04 05:00:00+02:00,652.0,153.0,270.0,26.0,1.0,90.0,275.0,74.0
2024-10-04 06:00:00+02:00,758.0,293.0,502.0,36.0,1.0,97.0,274.0,86.0
2024-10-04 07:00:00+02:00,776.0,323.0,510.0,34.0,21.0,97.0,218.0,93.0
2024-10-04 08:00:00+02:00,764.0,325.0,510.0,43.0,343.0,95.0,173.0,105.0
2024-10-04 09:00:00+02:00,628.0,270.0,503.0,32.0,1046.0,93.0,132.0,96.0
2024-10-04 10:00:00+02:00,715.0,206.0,422.0,28.0,1692.0,89.0,121.0,82.0
2024-10-04 11:00:00+02:00,712.0,193.0,283.0,28.0,2043.0,89.0,89.0,102.0
2024-10-04 12:00:00+02:00,656.0,110.0,235.0,26.0,2010.0,90.0,57.0,174.0
2024-10-04 13:00:00+02:00,523.0,97.0,236.0,30.0,1909.0,91.0,53.0,240.0
2024-10-04 14:00:00+02:00,611.0,96.0,235.0,29.0,1687.0,91.0,48.0,302.0
2024-10-04 15:00:00+02:00,565.0,107.0,279.0,28.0,1496.0,93.0,34.0,291.0
2024-10-04 16:00:00+02:00,745.0,198.0,415.0,36.0,977.0,93.0,33.0,281.0
2024-10-04 17:00:00+02:00,766.0,235.0,419.0,40.0,431.0,92.0,29.0,214.0
2024-10-04 18:00:00+02:00,766.0,271.0,435.0,44.0,55.0,99.0,17.0,127.0
2024-10-04 19:00:00+02:00,777.0,275.0,440.0,44.0,1.0,101.0,15.0,73.0
2024-10-04 20:00:00+02:00,626.0,274.0,517.0,44.0,1.0,101.0,21.0,83.0
2024-10-04 21:00:00+02:00,716.0,261.0,494.0,40.0,1.0,96.0,23.0,84.0
2024-10-04 22:00:00+02:00,708.0,290.0,485.0,37.0,1.0,92.0,38.0,92.0
2024-10-04 23:00:00+02:00,701.0,280.0,477.0,36.0,1.0,93.0,40.0,95.0
2024-10-05 00:00:00+02:00,727.0,192.0,458.0,28.0,1.0,92.0,35.0,99.0
2024-10-05 01:00:00+02:00,670.0,152.0,276.0,26.0,1.0,93.0,39.0,109.0
2024-10-05 02:00:00+02:00,620.0,104.0,266.0,28.0,1.0,93.0,54.0,125.0
2024-10-05 03:00:00+02:00,662.0,190.0,276.0,35.0,1.0,94.0,49.0,122.0
2024-10-05 04:00:00+02:00,665.0,207.0,280.0,38.0,1.0,95.0,31.0,143.0
2024-10-05 05:00:00+02:00,555.0,96.0,266.0,27.0,1.0,92.0,35.0,209.0
2024-10-05 06:00:00+02:00,704.0,98.0,296.0,28.0,1.0,92.0,31.0,272.0
2024-10-05 07:00:00+02:00,735.0,104.0,478.0,28.0,16.0,93.0,40.0,308.0
2024-10-05 08:00:00+02:00,740.0,110.0,493.0,30.0,265.0,92.0,43.0,294.0
2024-10-05 09:00:00+02:00,598.0,126.0,473.0,30.0,853.0,93.0,44.0,195.0
2024-10-05 10:00:00+02:00,506.0,135.0,277.0,27.0,1518.0,92.0,56.0,85.0
2024-10-05 11:00:00+02:00,437.0,132.0,235.0,25.0,1920.0,92.0,98.0,80.0
2024-10-05 12:00:00+02:00,397.0,132.0,233.0,27.0,1984.0,91.0,133.0,82.0
2024-10-05 13:00:00+02:00,326.0,121.0,215.0,22.0,1859.0,91.0,142.0,81.0
2024-10-05 14:00:00+02:00,349.0,117.0,214.0,21.0,1692.0,91.0,148.0,95.0
2024-10-05 15:00:00+02:00,508.0,118.0,216.0,22.0,1424.0,92.0,143.0,97.0
2024-10-05 16:00:00+02:00,648.0,169.0,278.0,27.0,935.0,93.0,149.0,100.0
2024-10-05 17:00:00+02:00,748.0,264.0,421.0,38.0,424.0,96.0,177.0,106.0
2024-10-05 18:00:00+02:00,741.0,314.0,435.0,41.0,54.0,92.0,201.0,123.0
2024-10-05 19:00:00+02:00,665.0,380.0,528.0,46.0,1.0,99.0,205.0,181.0
2024-10-05 20:00:00+02:00,644.0,320.0,505.0,41.0,1.0,97.0,240.0,269.0
2024-10-05 21:00:00+02:00,573.0,267.0,468.0,38.0,1.0,95.0,261.0,315.0
2024-10-05 22:00:00+02:00,617.0,249.0,286.0,36.0,1.0,93.0,283.0,331.0
2024-10-05 23:00:00+02:00,550.0,158.0,228.0,31.0,1.0,88.0,324.0,344.0
2024-10-06 00:00:00+02:00,493.0,120.0,192.0,22.0,1.0,84.0,361.0,338.0
2024-10-06 01:00:00+02:00,499.0,93.0,171.0,21.0,1.0,83.0,386.0,371.0
2024-10-06 02:00:00+02:00,553.0,94.0,174.0,21.0,1.0,75.0,352.0,418.0
2024-10-06 03:00:00+02:00,519.0,88.0,173.0,21.0,1.0,75.0,308.0,517.0
2024-10-06 04:00:00+02:00,568.0,88.0,173.0,21.0,1.0,74.0,316.0,586.0
2024-10-06 05:00:00+02:00,529.0,88.0,173.0,21.0,1.0,74.0,371.0,628.0
2024-10-06 06:00:00+02:00,446.0,88.0,174.0,21.0,1.0,73.0,473.0,630.0
2024-10-06 07:00:00+02:00,445.0,97.0,188.0,24.0,15.0,74.0,542.0,618.0
2024-10-06 08:00:00+02:00,450.0,101.0,198.0,26.0,308.0,74.0,590.0,593.0
2024-10-06 09:00:00+02:00,449.0,94.0,185.0,23.0,982.0,75.0,575.0,429.0
2024-10-06 10:00:00+02:00,450.0,79.0,174.0,21.0,1600.0,75.0,564.0,243.0
2024-10-06 11:00:00+02:00,440.0,78.0,169.0,20.0,1903.0,73.0,586.0,331.0
2024-10-06 12:00:00+02:00,455.0,81.0,171.0,20.0,2070.0,74.0,676.0,497.0
2024-10-06 13:00:00+02:00,469.0,79.0,179.0,22.0,1991.0,75.0,673.0,550.0
2024-10-06 14:00:00+02:00,447.0,81.0,185.0,23.0,1549.0,77.0,707.0,484.0
2024-10-06 15:00:00+02:00,509.0,89.0,204.0,25.0,1164.0,76.0,743.0,393.0
2024-10-06 16:00:00+02:00,575.0,107.0,239.0,27.0,891.0,76.0,777.0,379.0
2024-10-06 17:00:00+02:00,619.0,153.0,273.0,34.0,385.0,78.0,680.0,406.0
2024-10-06 18:00:00+02:00,685.0,197.0,412.0,38.0,38.0,82.0,943.0,443.0
2024-10-06 19:00:00+02:00,663.0,203.0,391.0,39.0,1.0,85.0,1180.0,697.0
2024-10-06 20:00:00+02:00,498.0,167.0,253.0,37.0,1.0,83.0,1436.0,885.0
2024-10-06 21:00:00+02:00,462.0,162.0,237.0,36.0,1.0,83.0,1457.0,949.0
2024-10-06 22:00:00+02:00,451.0,151.0,208.0,35.0,1.0,83.0,1589.0,974.0
2024-10-06 23:00:00+02:00,449.0,143.0,199.0,32.0,1.0,80.0,1678.0,934.0
2024-10-07 00:00:00+02:00,429.0,134.0,197.0,25.0,1.0,77.0,1750.0,1055.0
2024-10-07 01:00:00+02:00,438.0,132.0,197.0,25.0,1.0,78.0,1822.0,1099.0
2024-10-07 02:00:00+02:00,461.0,133.0,198.0,26.0,1.0,77.0,1773.0,1048.0
2024-10-07 03:00:00+02:00,445.0,133.0,198.0,26.0,1.0,78.0,1790.0,1094.0
2024-10-07 04:00:00+02:00,409.0,134.0,198.0,26.0,1.0,78.0,1972.0,1303.0
2024-10-07 05:00:00+02:00,463.0,146.0,199.0,26.0,1.0,78.0,2052.0,1466.0
2024-10-07 06:00:00+02:00,495.0,150.0,198.0,26.0,1.0,75.0,2138.0,1527.0
2024-10-07 07:00:00+02:00,493.0,149.0,197.0,25.0,9.0,75.0,2130.0,1654.0
2024-10-07 08:00:00+02:00,480.0,142.0,195.0,25.0,134.0,74.0,2269.0,1792.0
2024-10-07 09:00:00+02:00,462.0,107.0,196.0,25.0,336.0,74.0,2253.0,1937.0
2024-10-07 10:00:00+02:00,407.0,106.0,193.0,25.0,442.0,74.0,2214.0,2069.0
2024-10-07 11:00:00+02:00,359.0,105.0,195.0,25.0,450.0,74.0,2110.0,2087.0
2024-10-07 12:00:00+02:00,341.0,113.0,204.0,27.0,408.0,65.0,2007.0,2002.0
2024-10-07 13:00:00+02:00,340.0,108.0,205.0,27.0,342.0,67.0,1931.0,1883.0
2024-10-07 14:00:00+02:00,369.0,108.0,212.0,27.0,249.0,66.0,1601.0,1710.0
2024-10-07 15:00:00+02:00,395.0,131.0,269.0,28.0,230.0,70.0,1503.0,1541.0
2024-10-07 16:00:00+02:00,476.0,293.0,314.0,38.0,251.0,74.0,1337.0,1314.0
2024-10-07 17:00:00+02:00,559.0,341.0,507.0,47.0,139.0,83.0,1207.0,1047.0
2024-10-07 18:00:00+02:00,632.0,476.0,578.0,80.0,18.0,103.0,972.0,881.0
2024-10-07 19:00:00+02:00,661.0,561.0,610.0,191.0,1.0,127.0,859.0,774.0
2024-10-07 20:00:00+02:00,678.0,362.0,527.0,62.0,1.0,86.0,731.0,693.0
2024-10-07 21:00:00+02:00,711.0,373.0,540.0,48.0,1.0,88.0,624.0,621.0
2024-10-07 22:00:00+02:00,718.0,326.0,497.0,43.0,1.0,85.0,673.0,604.0
2024-10-07 23:00:00+02:00,650.0,183.0,288.0,29.0,1.0,81.0,610.0,571.0
2024-10-08 00:00:00+02:00,594.0,172.0,235.0,27.0,1.0,81.0,480.0,531.0
2024-10-08 01:00:00+02:00,631.0,165.0,225.0,27.0,1.0,79.0,384.0,497.0
2024-10-08 02:00:00+02:00,635.0,123.0,210.0,28.0,1.0,79.0,375.0,514.0
2024-10-08 03:00:00+02:00,580.0,102.0,205.0,27.0,1.0,79.0,327.0,514.0
2024-10-08 04:00:00+02:00,592.0,110.0,205.0,27.0,1.0,77.0,432.0,572.0
2024-10-08 05:00:00+02:00,545.0,103.0,223.0,25.0,1.0,75.0,479.0,593.0
2024-10-08 06:00:00+02:00,663.0,149.0,306.0,30.0,1.0,76.0,781.0,649.0
2024-10-08 07:00:00+02:00,633.0,127.0,464.0,28.0,2.0,76.0,1305.0,766.0
2024-10-08 08:00:00+02:00,672.0,123.0,465.0,27.0,43.0,77.0,1491.0,923.0
2024-10-08 09:00:00+02:00,585.0,113.0,289.0,27.0,159.0,79.0,1564.0,1031.0
2024-10-08 10:00:00+02:00,570.0,147.0,282.0,29.0,223.0,82.0,1625.0,1112.0
2024-10-08 11:00:00+02:00,550.0,193.0,304.0,33.0,257.0,86.0,1544.0,1216.0
2024-10-08 12:00:00+02:00,349.0,117.0,275.0,27.0,265.0,85.0,1615.0,1193.0
2024-10-08 13:00:00+02:00,461.0,119.0,273.0,27.0,242.0,90.0,1605.0,1259.0
2024-10-08 14:00:00+02:00,538.0,184.0,312.0,34.0,272.0,93.0,1400.0,1333.0
2024-10-08 15:00:00+02:00,631.0,233.0,315.0,35.0,270.0,94.0,1447.0,1340.0
2024-10-08 16:00:00+02:00,646.0,266.0,342.0,32.0,228.0,97.0,1431.0,1245.0
2024-10-08 17:00:00+02:00,652.0,309.0,509.0,42.0,115.0,98.0,1379.0,1040.0
2024-10-08 18:00:00+02:00,649.0,342.0,530.0,46.0,17.0,93.0,1403.0,817.0
2024-10-08 19:00:00+02:00,644.0,326.0,522.0,44.0,7.0,90.0,1536.0,664.0
2024-10-08 20:00:00+02:00,649.0,324.0,523.0,44.0,7.0,89.0,1315.0,664.0
2024-10-08 21:00:00+02:00,618.0,302.0,490.0,42.0,7.0,86.0,1298.0,735.0
2024-10-08 22:00:00+02:00,586.0,195.0,291.0,31.0,8.0,83.0,1126.0,733.0
2024-10-08 23:00:00+02:00,565.0,180.0,249.0,28.0,7.0,84.0,892.0,661.0
2024-10-09 00:00:00+02:00,314.0,114.0,221.0,26.0,7.0,83.0,761.0,636.0
2024-10-09 01:00:00+02:00,296.0,99.0,199.0,26.0,7.0,83.0,646.0,617.0
2024-10-09 02:00:00+02:00,289.0,98.0,199.0,26.0,7.0,83.0,524.0,569.0
2024-10-09 03:00:00+02:00,276.0,98.0,200.0,26.0,7.0,83.0,377.0,550.0
2024-10-09 04:00:00+02:00,281.0,97.0,205.0,26.0,7.0,83.0,377.0,551.0
2024-10-09 05:00:00+02:00,325.0,116.0,240.0,27.0,7.0,83.0,329.0,520.0
2024-10-09 06:00:00+02:00,621.0,171.0,294.0,27.0,8.0,81.0,371.0,549.0
2024-10-09 07:00:00+02:00,668.0,207.0,477.0,29.0,11.0,86.0,407.0,500.0
2024-10-09 08:00:00+02:00,673.0,201.0,462.0,29.0,126.0,85.0,545.0,464.0
2024-10-09 09:00:00+02:00,616.0,134.0,283.0,27.0,448.0,82.0,681.0,417.0
2024-10-09 10:00:00+02:00,379.0,103.0,257.0,24.0,760.0,78.0,931.0,389.0
2024-10-09 11:00:00+02:00,291.0,96.0,228.0,24.0,749.0,80.0,949.0,475.0
2024-10-09 12:00:00+02:00,286.0,97.0,231.0,25.0,741.0,76.0,982.0,500.0
2024-10-09 13:00:00+02:00,291.0,98.0,232.0,25.0,875.0,76.0,931.0,507.0
2024-10-09 14:00:00+02:00,312.0,101.0,247.0,27.0,849.0,78.0,893.0,539.0
2024-10-09 15:00:00+02:00,419.0,150.0,293.0,28.0,737.0,81.0,1112.0,591.0
2024-10-09 16:00:00+02:00,540.0,270.0,454.0,31.0,483.0,93.0,1112.0,542.0
2024-10-09 17:00:00+02:00,559.0,325.0,539.0,35.0,246.0,101.0,867.0,484.0
2024-10-09 18:00:00+02:00,539.0,328.0,539.0,35.0,19.0,104.0,864.0,505.0
2024-10-09 19:00:00+02:00,353.0,313.0,529.0,33.0,7.0,103.0,929.0,539.0
2024-10-09 20:00:00+02:00,310.0,311.0,522.0,31.0,7.0,101.0,1036.0,590.0
2024-10-09 21:00:00+02:00,380.0,286.0,506.0,29.0,7.0,96.0,1058.0,613.0
2024-10-09 22:00:00+02:00,438.0,155.0,447.0,29.0,7.0,96.0,968.0,520.0
2024-10-09 23:00:00+02:00,385.0,106.0,277.0,27.0,7.0,97.0,533.0,405.0
2024-10-10 00:00:00+02:00,368.0,107.0,235.0,27.0,7.0,96.0,497.0,265.0
2024-10-10 01:00:00+02:00,337.0,105.0,210.0,27.0,7.0,98.0,571.0,179.0
2024-10-10 02:00:00+02:00,288.0,103.0,208.0,28.0,7.0,97.0,662.0,104.0
2024-10-10 03:00:00+02:00,275.0,99.0,209.0,28.0,7.0,97.0,583.0,63.0
2024-10-10 04:00:00+02:00,253.0,98.0,210.0,28.0,7.0,96.0,593.0,55.0
2024-10-10 05:00:00+02:00,257.0,104.0,219.0,27.0,7.0,96.0,691.0,55.0
2024-10-10 06:00:00+02:00,291.0,143.0,246.0,27.0,8.0,94.0,1061.0,100.0
2024-10-10 07:00:00+02:00,394.0,169.0,253.0,29.0,9.0,95.0,1575.0,334.0
2024-10-10 08:00:00+02:00,439.0,191.0,254.0,33.0,35.0,96.0,1718.0,823.0
2024-10-10 09:00:00+02:00,322.0,195.0,256.0,37.0,113.0,93.0,1782.0,1207.0
2024-10-10 10:00:00+02:00,325.0,164.0,245.0,37.0,279.0,92.0,1705.0,1547.0
2024-10-10 11:00:00+02:00,265.0,98.0,239.0,35.0,558.0,93.0,1802.0,1913.0
2024-10-10 12:00:00+02:00,110.0,89.0,204.0,28.0,827.0,93.0,2056.0,2199.0
2024-10-10 13:00:00+02:00,104.0,88.0,192.0,25.0,892.0,94.0,2257.0,2572.0
2024-10-10 14:00:00+02:00,121.0,96.0,207.0,26.0,945.0,95.0,2358.0,2886.0
2024-10-10 15:00:00+02:00,192.0,97.0,205.0,26.0,769.0,95.0,2414.0,2980.0
2024-10-10 16:00:00+02:00,226.0,106.0,208.0,26.0,570.0,95.0,2428.0,3049.0
2024-10-10 17:00:00+02:00,228.0,114.0,209.0,27.0,206.0,94.0,2424.0,2929.0
2024-10-10 18:00:00+02:00,229.0,116.0,206.0,27.0,18.0,93.0,2415.0,2907.0
2024-10-10 19:00:00+02:00,233.0,117.0,207.0,27.0,1.0,94.0,2402.0,3032.0
2024-10-10 20:00:00+02:00,241.0,105.0,207.0,28.0,1.0,94.0,2401.0,3187.0
2024-10-10 21:00:00+02:00,197.0,98.0,206.0,27.0,1.0,94.0,2411.0,3270.0
2024-10-10 22:00:00+02:00,184.0,98.0,205.0,27.0,1.0,94.0,2400.0,3183.0
2024-10-10 23:00:00+02:00,187.0,93.0,200.0,26.0,1.0,94.0,2397.0,3057.0
2024-10-11 00:00:00+02:00,180.0,91.0,220.0,25.0,1.0,93.0,2293.0,2810.0
2024-10-11 01:00:00+02:00,175.0,90.0,225.0,25.0,1.0,94.0,2292.0,2719.0
2024-10-11 02:00:00+02:00,174.0,93.0,232.0,26.0,1.0,95.0,2325.0,2523.0
2024-10-11 03:00:00+02:00,173.0,95.0,235.0,26.0,1.0,94.0,2297.0,2455.0
2024-10-11 04:00:00+02:00,172.0,94.0,236.0,27.0,1.0,94.0,2253.0,2283.0
2024-10-11 05:00:00+02:00,173.0,95.0,229.0,26.0,1.0,94.0,2291.0,2095.0
2024-10-11 06:00:00+02:00,238.0,129.0,217.0,26.0,1.0,94.0,2306.0,1914.0
2024-10-11 07:00:00+02:00,262.0,179.0,210.0,27.0,5.0,93.0,2312.0,1754.0
2024-10-11 08:00:00+02:00,262.0,321.0,277.0,47.0,195.0,94.0,2272.0,1528.0
2024-10-11 09:00:00+02:00,252.0,131.0,221.0,30.0,685.0,90.0,2029.0,1357.0
2024-10-11 10:00:00+02:00,253.0,90.0,179.0,21.0,1296.0,89.0,1941.0,1289.0
2024-10-11 11:00:00+02:00,254.0,90.0,176.0,21.0,1582.0,90.0,2043.0,1372.0
2024-10-11 12:00:00+02:00,278.0,91.0,173.0,21.0,1548.0,76.0,2167.0,1577.0
2024-10-11 13:00:00+02:00,401.0,91.0,173.0,21.0,1447.0,76.0,2197.0,1647.0
2024-10-11 14:00:00+02:00,435.0,89.0,175.0,21.0,1198.0,76.0,2205.0,1786.0
2024-10-11 15:00:00+02:00,407.0,101.0,181.0,21.0,992.0,75.0,2178.0,1872.0
2024-10-11 16:00:00+02:00,415.0,131.0,222.0,28.0,652.0,89.0,2165.0,1925.0
2024-10-11 17:00:00+02:00,568.0,187.0,245.0,40.0,216.0,91.0,2124.0,1883.0
2024-10-11 18:00:00+02:00,550.0,302.0,442.0,40.0,14.0,98.0,2197.0,1845.0
2024-10-11 19:00:00+02:00,519.0,331.0,509.0,42.0,1.0,99.0,2224.0,1744.0
2024-10-11 20:00:00+02:00,370.0,325.0,512.0,36.0,1.0,98.0,2186.0,1830.0
2024-10-11 21:00:00+02:00,343.0,294.0,501.0,32.0,1.0,96.0,2117.0,1759.0
2024-10-11 22:00:00+02:00,421.0,246.0,480.0,31.0,1.0,94.0,2006.0,1448.0
2024-10-11 23:00:00+02:00,523.0,241.0,403.0,28.0,1.0,93.0,1658.0,1105.0
2024-10-12 00:00:00+02:00,546.0,205.0,283.0,28.0,1.0,93.0,1397.0,831.0
2024-10-12 01:00:00+02:00,504.0,185.0,277.0,28.0,1.0,93.0,1174.0,633.0
2024-10-12 02:00:00+02:00,493.0,169.0,277.0,28.0,1.0,91.0,1069.0,554.0
2024-10-12 03:00:00+02:00,538.0,165.0,275.0,28.0,1.0,93.0,953.0,526.0
2024-10-12 04:00:00+02:00,579.0,150.0,269.0,26.0,1.0,91.0,1016.0,579.0
2024-10-12 05:00:00+02:00,583.0,153.0,273.0,27.0,1.0,93.0,937.0,579.0
2024-10-12 06:00:00+02:00,705.0,177.0,275.0,28.0,1.0,93.0,862.0,576.0
2024-10-12 07:00:00+02:00,700.0,173.0,254.0,28.0,4.0,93.0,1082.0,783.0
2024-10-12 08:00:00+02:00,577.0,142.0,216.0,27.0,166.0,92.0,1370.0,897.0
2024-10-12 09:00:00+02:00,476.0,113.0,204.0,26.0,593.0,92.0,1499.0,1070.0
2024-10-12 10:00:00+02:00,480.0,101.0,206.0,27.0,1097.0,92.0,1648.0,1246.0
2024-10-12 11:00:00+02:00,464.0,101.0,206.0,26.0,1412.0,91.0,1752.0,1493.0
