,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2023-06-10 00:00:00+03:00,22.0,748.0,167.0,58.0,0.0,370.0,321.0,2083.0,0.0,3.0,1.0
2023-06-10 01:00:00+03:00,20.0,579.0,167.0,58.0,0.0,317.0,293.0,2084.0,0.0,3.0,2.0
2023-06-10 02:00:00+03:00,19.0,507.0,167.0,59.0,0.0,317.0,284.0,2084.0,0.0,3.0,3.0
2023-06-10 03:00:00+03:00,21.0,504.0,167.0,58.0,0.0,311.0,281.0,2083.0,0.0,3.0,7.0
2023-06-10 04:00:00+03:00,20.0,510.0,165.0,59.0,0.0,311.0,287.0,2082.0,0.0,3.0,23.0
2023-06-10 05:00:00+03:00,19.0,564.0,165.0,59.0,0.0,317.0,300.0,2083.0,2.0,3.0,34.0
2023-06-10 06:00:00+03:00,19.0,507.0,167.0,59.0,0.0,318.0,293.0,2083.0,53.0,3.0,56.0
2023-06-10 07:00:00+03:00,22.0,527.0,165.0,59.0,0.0,318.0,357.0,2084.0,239.0,3.0,72.0
2023-06-10 08:00:00+03:00,23.0,539.0,156.0,58.0,0.0,320.0,440.0,2083.0,544.0,3.0,51.0
2023-06-10 09:00:00+03:00,20.0,682.0,152.0,58.0,0.0,318.0,492.0,2082.0,845.0,3.0,60.0
2023-06-10 10:00:00+03:00,17.0,559.0,151.0,58.0,0.0,316.0,494.0,2087.0,1061.0,3.0,32.0
2023-06-10 11:00:00+03:00,15.0,515.0,147.0,59.0,0.0,305.0,405.0,2085.0,1138.0,3.0,35.0
2023-06-10 12:00:00+03:00,15.0,499.0,147.0,59.0,0.0,272.0,366.0,2083.0,1109.0,3.0,42.0
2023-06-10 13:00:00+03:00,18.0,520.0,144.0,60.0,0.0,260.0,159.0,2084.0,1173.0,3.0,41.0
2023-06-10 14:00:00+03:00,19.0,498.0,143.0,59.0,0.0,268.0,14.0,2082.0,1205.0,3.0,26.0
2023-06-10 15:00:00+03:00,19.0,503.0,144.0,59.0,0.0,270.0,9.0,2085.0,1187.0,3.0,26.0
2023-06-10 16:00:00+03:00,18.0,526.0,146.0,58.0,0.0,218.0,34.0,2085.0,1014.0,3.0,25.0
2023-06-10 17:00:00+03:00,21.0,605.0,145.0,58.0,0.0,275.0,267.0,2082.0,658.0,3.0,17.0
2023-06-10 18:00:00+03:00,22.0,653.0,146.0,58.0,0.0,308.0,575.0,2082.0,378.0,3.0,18.0
2023-06-10 19:00:00+03:00,23.0,621.0,157.0,59.0,0.0,321.0,635.0,2082.0,129.0,3.0,47.0
2023-06-10 20:00:00+03:00,24.0,555.0,162.0,59.0,0.0,375.0,856.0,2083.0,22.0,3.0,18.0
2023-06-10 21:00:00+03:00,25.0,513.0,166.0,59.0,0.0,377.0,922.0,2082.0,0.0,3.0,11.0
2023-06-10 22:00:00+03:00,23.0,517.0,164.0,59.0,0.0,376.0,538.0,2083.0,0.0,3.0,14.0
2023-06-10 23:00:00+03:00,24.0,516.0,163.0,58.0,0.0,369.0,442.0,2084.0,0.0,3.0,21.0
2023-06-11 00:00:00+03:00,22.0,556.0,157.0,61.0,0.0,318.0,338.0,2083.0,0.0,3.0,37.0
2023-06-11 01:00:00+03:00,22.0,512.0,161.0,60.0,0.0,316.0,312.0,2083.0,0.0,3.0,40.0
2023-06-11 02:00:00+03:00,22.0,513.0,158.0,59.0,0.0,318.0,290.0,2085.0,0.0,3.0,48.0
2023-06-11 03:00:00+03:00,21.0,500.0,159.0,59.0,0.0,312.0,278.0,2084.0,0.0,3.0,110.0
2023-06-11 04:00:00+03:00,22.0,495.0,157.0,59.0,0.0,320.0,292.0,2082.0,0.0,3.0,97.0
2023-06-11 05:00:00+03:00,21.0,499.0,156.0,61.0,0.0,318.0,295.0,2083.0,2.0,3.0,121.0
2023-06-11 06:00:00+03:00,20.0,515.0,159.0,61.0,0.0,321.0,305.0,2082.0,85.0,3.0,119.0
2023-06-11 07:00:00+03:00,21.0,501.0,155.0,60.0,0.0,319.0,366.0,2084.0,282.0,3.0,92.0
2023-06-11 08:00:00+03:00,25.0,499.0,154.0,60.0,0.0,320.0,404.0,2083.0,621.0,3.0,61.0
2023-06-11 09:00:00+03:00,22.0,503.0,151.0,60.0,0.0,317.0,479.0,2082.0,921.0,2.0,83.0
2023-06-11 10:00:00+03:00,22.0,506.0,151.0,61.0,0.0,303.0,484.0,2083.0,1227.0,3.0,83.0
2023-06-11 11:00:00+03:00,21.0,500.0,147.0,61.0,0.0,190.0,415.0,2082.0,1311.0,3.0,63.0
2023-06-11 12:00:00+03:00,21.0,497.0,147.0,61.0,0.0,186.0,332.0,2083.0,1346.0,3.0,55.0
2023-06-11 13:00:00+03:00,18.0,500.0,146.0,61.0,0.0,185.0,220.0,2083.0,1178.0,3.0,52.0
2023-06-11 14:00:00+03:00,19.0,582.0,144.0,60.0,0.0,187.0,44.0,2082.0,916.0,3.0,47.0
2023-06-11 15:00:00+03:00,21.0,548.0,147.0,58.0,0.0,188.0,9.0,2082.0,810.0,3.0,34.0
2023-06-11 16:00:00+03:00,20.0,574.0,148.0,58.0,0.0,184.0,80.0,2081.0,742.0,3.0,20.0
2023-06-11 17:00:00+03:00,21.0,594.0,149.0,59.0,0.0,187.0,305.0,2082.0,530.0,3.0,8.0
2023-06-11 18:00:00+03:00,23.0,558.0,152.0,59.0,0.0,307.0,505.0,2083.0,336.0,3.0,7.0
2023-06-11 19:00:00+03:00,25.0,537.0,161.0,59.0,0.0,363.0,583.0,2083.0,125.0,3.0,6.0
2023-06-11 20:00:00+03:00,24.0,562.0,168.0,59.0,0.0,366.0,728.0,2083.0,23.0,3.0,11.0
2023-06-11 21:00:00+03:00,23.0,549.0,168.0,61.0,0.0,367.0,744.0,2082.0,0.0,3.0,32.0
2023-06-11 22:00:00+03:00,23.0,523.0,169.0,61.0,0.0,366.0,545.0,2082.0,0.0,3.0,40.0
2023-06-11 23:00:00+03:00,24.0,522.0,169.0,61.0,0.0,358.0,402.0,2083.0,0.0,3.0,46.0
2023-06-12 00:00:00+03:00,23.0,533.0,169.0,60.0,0.0,355.0,345.0,2084.0,0.0,3.0,40.0
2023-06-12 01:00:00+03:00,22.0,520.0,170.0,59.0,0.0,301.0,306.0,2085.0,0.0,3.0,41.0
2023-06-12 02:00:00+03:00,22.0,515.0,171.0,59.0,0.0,297.0,282.0,2085.0,0.0,3.0,124.0
2023-06-12 03:00:00+03:00,21.0,524.0,171.0,59.0,0.0,297.0,281.0,2086.0,0.0,3.0,131.0
2023-06-12 04:00:00+03:00,21.0,551.0,169.0,59.0,0.0,303.0,281.0,2085.0,0.0,3.0,144.0
2023-06-12 05:00:00+03:00,19.0,600.0,170.0,59.0,0.0,308.0,320.0,2082.0,2.0,3.0,197.0
2023-06-12 06:00:00+03:00,20.0,638.0,172.0,60.0,0.0,333.0,320.0,2084.0,66.0,3.0,227.0
2023-06-12 07:00:00+03:00,21.0,646.0,169.0,60.0,0.0,333.0,477.0,2084.0,248.0,3.0,259.0
2023-06-12 08:00:00+03:00,24.0,511.0,164.0,61.0,0.0,362.0,492.0,2083.0,514.0,3.0,212.0
2023-06-12 09:00:00+03:00,22.0,541.0,165.0,61.0,0.0,362.0,356.0,2084.0,790.0,3.0,162.0
2023-06-12 10:00:00+03:00,21.0,525.0,168.0,60.0,0.0,349.0,328.0,2083.0,963.0,3.0,123.0
2023-06-12 11:00:00+03:00,20.0,544.0,157.0,59.0,0.0,286.0,332.0,2083.0,1094.0,3.0,145.0
2023-06-12 12:00:00+03:00,21.0,499.0,156.0,59.0,0.0,268.0,336.0,2083.0,1282.0,3.0,153.0
2023-06-12 13:00:00+03:00,21.0,500.0,155.0,59.0,0.0,270.0,286.0,2084.0,1272.0,3.0,156.0
2023-06-12 14:00:00+03:00,20.0,503.0,152.0,59.0,0.0,272.0,275.0,2081.0,1126.0,3.0,180.0
2023-06-12 15:00:00+03:00,20.0,521.0,151.0,59.0,0.0,271.0,273.0,2082.0,849.0,3.0,165.0
2023-06-12 16:00:00+03:00,21.0,514.0,153.0,60.0,0.0,271.0,354.0,2085.0,604.0,3.0,103.0
2023-06-12 17:00:00+03:00,22.0,567.0,153.0,60.0,0.0,343.0,422.0,2083.0,389.0,3.0,59.0
2023-06-12 18:00:00+03:00,22.0,571.0,157.0,60.0,0.0,362.0,485.0,2083.0,206.0,3.0,55.0
2023-06-12 19:00:00+03:00,24.0,540.0,160.0,59.0,0.0,376.0,591.0,2083.0,84.0,3.0,50.0
2023-06-12 20:00:00+03:00,22.0,584.0,156.0,60.0,0.0,382.0,864.0,2083.0,11.0,3.0,27.0
2023-06-12 21:00:00+03:00,21.0,539.0,157.0,60.0,0.0,380.0,952.0,2087.0,0.0,3.0,31.0
2023-06-12 22:00:00+03:00,21.0,509.0,163.0,61.0,0.0,380.0,558.0,2086.0,0.0,3.0,57.0
2023-06-12 23:00:00+03:00,24.0,546.0,165.0,61.0,0.0,372.0,367.0,2084.0,0.0,3.0,141.0
2023-06-13 00:00:00+03:00,22.0,656.0,162.0,59.0,0.0,365.0,251.0,2083.0,0.0,3.0,193.0
2023-06-13 01:00:00+03:00,21.0,685.0,163.0,59.0,0.0,296.0,288.0,2083.0,0.0,3.0,207.0
2023-06-13 02:00:00+03:00,21.0,651.0,163.0,59.0,0.0,297.0,283.0,2082.0,0.0,3.0,191.0
2023-06-13 03:00:00+03:00,20.0,653.0,163.0,59.0,0.0,291.0,309.0,2083.0,0.0,3.0,212.0
2023-06-13 04:00:00+03:00,22.0,660.0,162.0,60.0,0.0,290.0,319.0,2085.0,0.0,3.0,182.0
2023-06-13 05:00:00+03:00,21.0,659.0,163.0,59.0,0.0,296.0,301.0,2085.0,2.0,3.0,173.0
2023-06-13 06:00:00+03:00,20.0,660.0,167.0,61.0,0.0,353.0,309.0,2084.0,51.0,3.0,174.0
2023-06-13 07:00:00+03:00,23.0,668.0,166.0,60.0,0.0,371.0,428.0,2085.0,201.0,3.0,166.0
2023-06-13 08:00:00+03:00,24.0,686.0,164.0,60.0,0.0,333.0,439.0,2083.0,388.0,3.0,180.0
2023-06-13 09:00:00+03:00,22.0,705.0,161.0,59.0,0.0,335.0,346.0,2084.0,644.0,3.0,135.0
2023-06-13 10:00:00+03:00,22.0,691.0,158.0,59.0,0.0,308.0,275.0,2086.0,973.0,3.0,77.0
2023-06-13 11:00:00+03:00,21.0,678.0,150.0,59.0,0.0,305.0,273.0,2083.0,1205.0,3.0,65.0
2023-06-13 12:00:00+03:00,21.0,689.0,152.0,59.0,0.0,287.0,319.0,2085.0,1312.0,3.0,67.0
2023-06-13 13:00:00+03:00,20.0,689.0,154.0,60.0,0.0,286.0,241.0,2083.0,1272.0,3.0,63.0
2023-06-13 14:00:00+03:00,20.0,694.0,152.0,60.0,0.0,286.0,260.0,2083.0,1195.0,3.0,73.0
2023-06-13 15:00:00+03:00,20.0,651.0,159.0,61.0,0.0,284.0,253.0,2084.0,1136.0,3.0,71.0
2023-06-13 16:00:00+03:00,21.0,672.0,157.0,60.0,0.0,287.0,349.0,2084.0,945.0,3.0,61.0
2023-06-13 17:00:00+03:00,21.0,683.0,156.0,59.0,0.0,309.0,448.0,2083.0,644.0,3.0,53.0
2023-06-13 18:00:00+03:00,22.0,685.0,156.0,60.0,0.0,336.0,540.0,2085.0,353.0,3.0,39.0
2023-06-13 19:00:00+03:00,23.0,709.0,162.0,59.0,0.0,344.0,555.0,2083.0,153.0,3.0,40.0
2023-06-13 20:00:00+03:00,24.0,721.0,165.0,59.0,0.0,353.0,663.0,2082.0,31.0,3.0,26.0
2023-06-13 21:00:00+03:00,24.0,710.0,165.0,60.0,0.0,384.0,863.0,2083.0,0.0,3.0,23.0
2023-06-13 22:00:00+03:00,22.0,712.0,166.0,60.0,0.0,384.0,616.0,2087.0,0.0,3.0,23.0
2023-06-13 23:00:00+03:00,23.0,703.0,167.0,60.0,0.0,374.0,381.0,2087.0,0.0,3.0,17.0
2023-06-14 00:00:00+03:00,22.0,718.0,166.0,59.0,0.0,359.0,350.0,2085.0,0.0,3.0,37.0
2023-06-14 01:00:00+03:00,21.0,723.0,168.0,58.0,0.0,319.0,347.0,2085.0,0.0,3.0,66.0
2023-06-14 02:00:00+03:00,20.0,696.0,168.0,58.0,0.0,276.0,354.0,2084.0,0.0,3.0,101.0
2023-06-14 03:00:00+03:00,20.0,694.0,167.0,60.0,0.0,276.0,345.0,2085.0,0.0,3.0,128.0
2023-06-14 04:00:00+03:00,22.0,698.0,166.0,59.0,0.0,282.0,350.0,2084.0,0.0,3.0,132.0
2023-06-14 05:00:00+03:00,19.0,703.0,165.0,60.0,0.0,286.0,353.0,2084.0,2.0,3.0,152.0
2023-06-14 06:00:00+03:00,18.0,699.0,164.0,60.0,0.0,304.0,308.0,2084.0,54.0,3.0,134.0
2023-06-14 07:00:00+03:00,21.0,757.0,161.0,60.0,0.0,353.0,446.0,2082.0,215.0,3.0,80.0
2023-06-14 08:00:00+03:00,24.0,771.0,161.0,60.0,0.0,361.0,486.0,2084.0,473.0,3.0,63.0
2023-06-14 09:00:00+03:00,22.0,776.0,160.0,60.0,0.0,362.0,359.0,2084.0,806.0,3.0,55.0
2023-06-14 10:00:00+03:00,21.0,813.0,157.0,60.0,0.0,356.0,307.0,2082.0,1028.0,3.0,50.0
2023-06-14 11:00:00+03:00,21.0,753.0,151.0,59.0,0.0,348.0,278.0,2084.0,1211.0,3.0,42.0
2023-06-14 12:00:00+03:00,20.0,760.0,152.0,58.0,0.0,274.0,317.0,2083.0,1341.0,3.0,37.0
2023-06-14 13:00:00+03:00,19.0,713.0,150.0,58.0,0.0,273.0,223.0,2082.0,1305.0,3.0,31.0
2023-06-14 14:00:00+03:00,19.0,758.0,151.0,60.0,0.0,270.0,224.0,2085.0,1276.0,3.0,24.0
2023-06-14 15:00:00+03:00,19.0,762.0,151.0,60.0,0.0,273.0,272.0,2084.0,1145.0,3.0,18.0
2023-06-14 16:00:00+03:00,21.0,722.0,152.0,58.0,0.0,277.0,285.0,2083.0,912.0,3.0,20.0
2023-06-14 17:00:00+03:00,22.0,713.0,148.0,59.0,0.0,332.0,377.0,2084.0,786.0,3.0,17.0
2023-06-14 18:00:00+03:00,24.0,706.0,149.0,60.0,0.0,377.0,525.0,2084.0,454.0,3.0,8.0
2023-06-14 19:00:00+03:00,26.0,731.0,152.0,60.0,0.0,378.0,668.0,2083.0,139.0,3.0,9.0
2023-06-14 20:00:00+03:00,28.0,734.0,153.0,61.0,0.0,382.0,799.0,2084.0,18.0,3.0,4.0
2023-06-14 21:00:00+03:00,28.0,802.0,155.0,60.0,0.0,382.0,939.0,2084.0,0.0,2.0,3.0
2023-06-14 22:00:00+03:00,27.0,757.0,157.0,61.0,0.0,383.0,649.0,2085.0,0.0,3.0,3.0
2023-06-14 23:00:00+03:00,27.0,728.0,158.0,60.0,0.0,373.0,402.0,2085.0,0.0,3.0,6.0
2023-06-15 00:00:00+03:00,25.0,753.0,166.0,60.0,0.0,361.0,348.0,2086.0,0.0,3.0,9.0
2023-06-15 01:00:00+03:00,25.0,735.0,165.0,60.0,0.0,344.0,214.0,2081.0,0.0,3.0,18.0
2023-06-15 02:00:00+03:00,25.0,743.0,167.0,60.0,0.0,286.0,309.0,2083.0,0.0,3.0,14.0
2023-06-15 03:00:00+03:00,24.0,740.0,166.0,59.0,0.0,286.0,310.0,2085.0,0.0,3.0,7.0
2023-06-15 04:00:00+03:00,25.0,745.0,167.0,59.0,0.0,291.0,317.0,2085.0,0.0,3.0,6.0
2023-06-15 05:00:00+03:00,23.0,715.0,166.0,62.0,0.0,335.0,308.0,2084.0,2.0,3.0,4.0
2023-06-15 06:00:00+03:00,24.0,716.0,167.0,61.0,0.0,345.0,269.0,2084.0,68.0,3.0,4.0
2023-06-15 07:00:00+03:00,26.0,740.0,164.0,61.0,0.0,366.0,402.0,2085.0,255.0,3.0,5.0
2023-06-15 08:00:00+03:00,26.0,744.0,159.0,62.0,0.0,371.0,468.0,2082.0,596.0,3.0,5.0
2023-06-15 09:00:00+03:00,25.0,789.0,158.0,61.0,0.0,367.0,423.0,2083.0,878.0,3.0,8.0
2023-06-15 10:00:00+03:00,27.0,767.0,154.0,60.0,0.0,349.0,362.0,2085.0,1024.0,2.0,13.0
2023-06-15 11:00:00+03:00,26.0,735.0,152.0,61.0,0.0,344.0,338.0,2086.0,1140.0,2.0,24.0
2023-06-15 12:00:00+03:00,25.0,694.0,154.0,60.0,0.0,343.0,319.0,2082.0,1191.0,2.0,31.0
2023-06-15 13:00:00+03:00,25.0,839.0,151.0,60.0,0.0,346.0,333.0,2083.0,1082.0,2.0,46.0
2023-06-15 14:00:00+03:00,25.0,771.0,148.0,60.0,0.0,347.0,357.0,2084.0,976.0,3.0,51.0
2023-06-15 15:00:00+03:00,24.0,695.0,150.0,60.0,0.0,334.0,328.0,2085.0,826.0,3.0,64.0
2023-06-15 16:00:00+03:00,25.0,690.0,150.0,60.0,0.0,331.0,344.0,2083.0,733.0,3.0,55.0
2023-06-15 17:00:00+03:00,27.0,703.0,153.0,60.0,0.0,337.0,399.0,2082.0,567.0,3.0,59.0
2023-06-15 18:00:00+03:00,26.0,737.0,155.0,59.0,0.0,354.0,514.0,2082.0,358.0,3.0,55.0
2023-06-15 19:00:00+03:00,28.0,729.0,160.0,59.0,0.0,365.0,573.0,2083.0,146.0,3.0,41.0
2023-06-15 20:00:00+03:00,29.0,763.0,162.0,59.0,0.0,372.0,773.0,2085.0,24.0,3.0,32.0
2023-06-15 21:00:00+03:00,27.0,859.0,158.0,59.0,0.0,369.0,786.0,2085.0,1.0,3.0,49.0
2023-06-15 22:00:00+03:00,26.0,785.0,160.0,59.0,0.0,367.0,587.0,2084.0,0.0,3.0,48.0
2023-06-15 23:00:00+03:00,26.0,812.0,160.0,57.0,0.0,363.0,352.0,2083.0,0.0,3.0,55.0
2023-06-16 00:00:00+03:00,27.0,748.0,164.0,60.0,0.0,362.0,328.0,2083.0,0.0,3.0,52.0
2023-06-16 01:00:00+03:00,26.0,827.0,165.0,59.0,0.0,297.0,323.0,2083.0,0.0,3.0,47.0
2023-06-16 02:00:00+03:00,25.0,782.0,165.0,58.0,0.0,285.0,323.0,2082.0,0.0,3.0,33.0
2023-06-16 03:00:00+03:00,26.0,745.0,166.0,59.0,0.0,282.0,328.0,2083.0,0.0,3.0,41.0
2023-06-16 04:00:00+03:00,26.0,722.0,164.0,59.0,0.0,287.0,327.0,2082.0,0.0,3.0,31.0
2023-06-16 05:00:00+03:00,25.0,705.0,168.0,59.0,0.0,287.0,321.0,2083.0,1.0,3.0,30.0
2023-06-16 06:00:00+03:00,24.0,710.0,168.0,59.0,0.0,336.0,272.0,2082.0,45.0,3.0,22.0
2023-06-16 07:00:00+03:00,25.0,733.0,166.0,58.0,0.0,343.0,440.0,2083.0,227.0,3.0,23.0
2023-06-16 08:00:00+03:00,28.0,759.0,164.0,60.0,0.0,360.0,486.0,2085.0,499.0,3.0,21.0
2023-06-16 09:00:00+03:00,27.0,732.0,163.0,61.0,0.0,357.0,414.0,2085.0,825.0,3.0,41.0
2023-06-16 10:00:00+03:00,27.0,716.0,159.0,61.0,0.0,361.0,364.0,2083.0,1045.0,3.0,46.0
2023-06-16 11:00:00+03:00,26.0,689.0,157.0,61.0,0.0,357.0,298.0,2082.0,1237.0,3.0,52.0
2023-06-16 12:00:00+03:00,26.0,691.0,157.0,61.0,0.0,343.0,342.0,2082.0,1178.0,3.0,56.0
2023-06-16 13:00:00+03:00,24.0,689.0,157.0,60.0,0.0,297.0,335.0,2081.0,1093.0,3.0,75.0
2023-06-16 14:00:00+03:00,25.0,708.0,155.0,59.0,0.0,297.0,344.0,2083.0,1062.0,3.0,87.0
2023-06-16 15:00:00+03:00,24.0,707.0,156.0,59.0,0.0,303.0,336.0,2083.0,876.0,3.0,64.0
2023-06-16 16:00:00+03:00,26.0,727.0,157.0,59.0,0.0,302.0,354.0,2082.0,754.0,3.0,52.0
2023-06-16 17:00:00+03:00,27.0,770.0,156.0,60.0,0.0,297.0,616.0,2082.0,489.0,3.0,48.0
2023-06-16 18:00:00+03:00,27.0,744.0,157.0,60.0,0.0,354.0,830.0,2082.0,319.0,3.0,48.0
2023-06-16 19:00:00+03:00,29.0,720.0,162.0,60.0,0.0,356.0,860.0,2082.0,128.0,3.0,26.0
2023-06-16 20:00:00+03:00,29.0,729.0,163.0,60.0,0.0,356.0,860.0,2083.0,23.0,3.0,12.0
2023-06-16 21:00:00+03:00,29.0,718.0,161.0,61.0,0.0,353.0,931.0,2082.0,1.0,3.0,7.0
2023-06-16 22:00:00+03:00,28.0,740.0,161.0,60.0,0.0,352.0,555.0,2084.0,0.0,3.0,6.0
2023-06-16 23:00:00+03:00,29.0,727.0,161.0,59.0,0.0,342.0,370.0,2083.0,0.0,2.0,6.0
2023-06-17 00:00:00+03:00,27.0,812.0,162.0,60.0,0.0,336.0,320.0,2083.0,0.0,2.0,6.0
2023-06-17 01:00:00+03:00,27.0,764.0,160.0,60.0,0.0,297.0,317.0,2083.0,0.0,3.0,8.0
2023-06-17 02:00:00+03:00,26.0,818.0,160.0,59.0,0.0,292.0,321.0,2083.0,0.0,3.0,10.0
2023-06-17 03:00:00+03:00,25.0,762.0,158.0,59.0,0.0,292.0,331.0,2083.0,0.0,3.0,19.0
2023-06-17 04:00:00+03:00,27.0,748.0,157.0,58.0,0.0,297.0,333.0,2083.0,0.0,2.0,21.0
2023-06-17 05:00:00+03:00,26.0,729.0,157.0,58.0,0.0,298.0,328.0,2083.0,1.0,2.0,28.0
2023-06-17 06:00:00+03:00,25.0,728.0,161.0,58.0,0.0,305.0,306.0,2083.0,37.0,2.0,37.0
2023-06-17 07:00:00+03:00,26.0,748.0,160.0,59.0,0.0,305.0,344.0,2084.0,122.0,2.0,37.0
2023-06-17 08:00:00+03:00,28.0,688.0,159.0,60.0,0.0,311.0,439.0,2084.0,245.0,2.0,48.0
2023-06-17 09:00:00+03:00,26.0,760.0,147.0,59.0,0.0,314.0,511.0,2085.0,402.0,2.0,71.0
2023-06-17 10:00:00+03:00,27.0,695.0,146.0,59.0,0.0,282.0,497.0,2084.0,565.0,2.0,64.0
2023-06-17 11:00:00+03:00,25.0,699.0,146.0,59.0,0.0,304.0,387.0,2082.0,595.0,2.0,74.0
2023-06-17 12:00:00+03:00,25.0,752.0,144.0,60.0,0.0,301.0,332.0,2082.0,635.0,3.0,104.0
2023-06-17 13:00:00+03:00,24.0,827.0,141.0,60.0,0.0,299.0,420.0,2084.0,642.0,3.0,100.0
2023-06-17 14:00:00+03:00,24.0,711.0,140.0,59.0,0.0,300.0,323.0,2085.0,654.0,3.0,62.0
2023-06-17 15:00:00+03:00,25.0,729.0,141.0,61.0,0.0,283.0,401.0,2084.0,544.0,3.0,60.0
2023-06-17 16:00:00+03:00,24.0,763.0,141.0,60.0,0.0,279.0,459.0,2083.0,427.0,3.0,57.0
2023-06-17 17:00:00+03:00,26.0,805.0,141.0,60.0,0.0,292.0,628.0,2083.0,312.0,3.0,59.0
2023-06-17 18:00:00+03:00,25.0,729.0,141.0,61.0,0.0,356.0,818.0,2084.0,165.0,3.0,55.0
2023-06-17 19:00:00+03:00,28.0,729.0,151.0,59.0,0.0,356.0,914.0,2082.0,75.0,3.0,44.0
2023-06-17 20:00:00+03:00,28.0,743.0,156.0,58.0,0.0,355.0,905.0,2082.0,10.0,3.0,43.0
2023-06-17 21:00:00+03:00,28.0,774.0,157.0,60.0,0.0,359.0,849.0,2084.0,1.0,3.0,33.0
2023-06-17 22:00:00+03:00,26.0,783.0,157.0,60.0,0.0,360.0,766.0,2084.0,0.0,3.0,41.0
2023-06-17 23:00:00+03:00,28.0,720.0,156.0,59.0,0.0,355.0,462.0,2083.0,0.0,3.0,68.0
2023-06-18 00:00:00+03:00,27.0,706.0,157.0,59.0,0.0,352.0,297.0,2082.0,0.0,3.0,119.0
2023-06-18 01:00:00+03:00,23.0,699.0,155.0,60.0,0.0,302.0,301.0,2082.0,0.0,3.0,233.0
2023-06-18 02:00:00+03:00,26.0,689.0,158.0,60.0,0.0,298.0,298.0,2083.0,0.0,3.0,330.0
2023-06-18 03:00:00+03:00,25.0,690.0,159.0,59.0,0.0,296.0,336.0,2082.0,0.0,3.0,314.0
2023-06-18 04:00:00+03:00,27.0,690.0,157.0,59.0,0.0,293.0,331.0,2084.0,0.0,3.0,285.0
2023-06-18 05:00:00+03:00,24.0,692.0,156.0,59.0,0.0,305.0,344.0,2082.0,1.0,3.0,278.0
2023-06-18 06:00:00+03:00,23.0,691.0,160.0,58.0,0.0,310.0,279.0,2082.0,48.0,3.0,273.0
2023-06-18 07:00:00+03:00,26.0,695.0,156.0,58.0,0.0,312.0,355.0,2084.0,184.0,3.0,246.0
2023-06-18 08:00:00+03:00,28.0,689.0,147.0,59.0,0.0,314.0,405.0,2083.0,413.0,3.0,201.0
2023-06-18 09:00:00+03:00,25.0,705.0,144.0,60.0,0.0,310.0,504.0,2083.0,661.0,3.0,139.0
2023-06-18 10:00:00+03:00,26.0,698.0,143.0,58.0,0.0,307.0,500.0,2083.0,835.0,3.0,115.0
2023-06-18 11:00:00+03:00,24.0,687.0,139.0,57.0,0.0,301.0,324.0,2083.0,988.0,3.0,85.0
2023-06-18 12:00:00+03:00,24.0,688.0,139.0,59.0,0.0,272.0,329.0,2084.0,1080.0,3.0,76.0
2023-06-18 13:00:00+03:00,24.0,687.0,139.0,58.0,0.0,267.0,277.0,2083.0,1137.0,3.0,132.0
2023-06-18 14:00:00+03:00,24.0,663.0,140.0,58.0,0.0,177.0,217.0,2084.0,1243.0,3.0,96.0
2023-06-18 15:00:00+03:00,26.0,691.0,140.0,58.0,0.0,180.0,238.0,2084.0,1241.0,3.0,119.0
2023-06-18 16:00:00+03:00,25.0,700.0,140.0,58.0,0.0,271.0,429.0,2083.0,1072.0,3.0,110.0
2023-06-18 17:00:00+03:00,26.0,753.0,139.0,58.0,0.0,295.0,565.0,2082.0,747.0,3.0,124.0
2023-06-18 18:00:00+03:00,26.0,767.0,141.0,58.0,0.0,313.0,663.0,2083.0,464.0,3.0,152.0
2023-06-18 19:00:00+03:00,28.0,721.0,149.0,59.0,0.0,356.0,800.0,2084.0,229.0,3.0,160.0
2023-06-18 20:00:00+03:00,28.0,754.0,155.0,59.0,0.0,356.0,851.0,2083.0,40.0,3.0,188.0
2023-06-18 21:00:00+03:00,29.0,784.0,155.0,58.0,0.0,354.0,852.0,2084.0,1.0,3.0,223.0
2023-06-18 22:00:00+03:00,27.0,800.0,156.0,59.0,0.0,354.0,616.0,2084.0,0.0,3.0,255.0
2023-06-18 23:00:00+03:00,29.0,686.0,153.0,59.0,0.0,351.0,378.0,2083.0,0.0,3.0,327.0
2023-06-19 00:00:00+03:00,27.0,733.0,153.0,60.0,0.0,333.0,216.0,2085.0,0.0,3.0,352.0
2023-06-19 01:00:00+03:00,26.0,670.0,157.0,58.0,0.0,273.0,9.0,2084.0,0.0,3.0,355.0
2023-06-19 02:00:00+03:00,27.0,656.0,161.0,59.0,0.0,272.0,9.0,2083.0,0.0,3.0,387.0
2023-06-19 03:00:00+03:00,25.0,651.0,161.0,59.0,0.0,272.0,9.0,2086.0,0.0,3.0,388.0
2023-06-19 04:00:00+03:00,27.0,653.0,161.0,59.0,0.0,271.0,9.0,2086.0,0.0,3.0,343.0
2023-06-19 05:00:00+03:00,26.0,658.0,161.0,59.0,0.0,283.0,9.0,2085.0,1.0,3.0,338.0
2023-06-19 06:00:00+03:00,27.0,684.0,162.0,59.0,0.0,292.0,85.0,2085.0,70.0,3.0,419.0
