,Biomass_Actual Aggregated,Fossil Gas_Actual Aggregated,Fossil Gas_Actual Consumption,Fossil Hard coal_Actual Aggregated,Fossil Hard coal_Actual Consumption,Hydro Pumped Storage_Actual Aggregated,Hydro Pumped Storage_Actual Consumption,Hydro Run-of-river and poundage_Actual Aggregated,Hydro Run-of-river and poundage_Actual Consumption,Hydro Water Reservoir_Actual Aggregated,Hydro Water Reservoir_Actual Consumption,Other_Actual Aggregated,Solar_Actual Aggregated,Wind Offshore_Actual Aggregated,Wind Onshore_Actual Aggregated
2023-02-18 15:00:00+00:00,388.0,1247.0,6.0,0.0,0.0,0.0,1724.0,177.0,1.0,64.0,1.0,32.0,774.0,0.0,560.0
2023-02-18 16:00:00+00:00,379.0,1294.0,6.0,0.0,0.0,30.0,440.0,447.0,1.0,272.0,1.0,32.0,455.0,0.0,589.0
2023-02-18 17:00:00+00:00,381.0,1235.0,6.0,0.0,0.0,964.0,4.0,788.0,1.0,423.0,1.0,30.0,114.0,1.0,794.0
2023-02-18 18:00:00+00:00,385.0,1251.0,6.0,0.0,0.0,1660.0,1.0,1368.0,0.0,502.0,1.0,32.0,2.0,2.0,1051.0
2023-02-18 19:00:00+00:00,387.0,1242.0,6.0,0.0,0.0,1788.0,1.0,1787.0,0.0,554.0,0.0,31.0,0.0,2.0,1142.0
2023-02-18 20:00:00+00:00,384.0,1258.0,6.0,0.0,0.0,1749.0,1.0,1747.0,0.0,581.0,1.0,31.0,0.0,2.0,1156.0
2023-02-18 21:00:00+00:00,382.0,1204.0,6.0,0.0,0.0,970.0,1.0,1305.0,0.0,364.0,1.0,31.0,0.0,4.0,1182.0
2023-02-18 22:00:00+00:00,377.0,1124.0,6.0,0.0,0.0,65.0,27.0,829.0,1.0,64.0,1.0,31.0,0.0,3.0,1248.0
2023-02-18 23:00:00+00:00,384.0,1223.0,6.0,0.0,0.0,0.0,205.0,618.0,1.0,64.0,1.0,32.0,0.0,1.0,1241.0
2023-02-19 00:00:00+00:00,387.0,1189.0,6.0,0.0,0.0,0.0,808.0,375.0,1.0,64.0,1.0,32.0,0.0,0.0,1189.0
2023-02-19 01:00:00+00:00,386.0,1089.0,6.0,0.0,0.0,80.0,246.0,478.0,1.0,73.0,1.0,32.0,0.0,1.0,1167.0
2023-02-19 02:00:00+00:00,388.0,1132.0,6.0,0.0,0.0,0.0,502.0,153.0,1.0,64.0,1.0,32.0,0.0,1.0,1261.0
2023-02-19 03:00:00+00:00,383.0,1209.0,7.0,0.0,0.0,0.0,794.0,140.0,2.0,64.0,1.0,30.0,0.0,2.0,1308.0
2023-02-19 04:00:00+00:00,376.0,1153.0,7.0,0.0,0.0,0.0,875.0,140.0,2.0,64.0,1.0,30.0,0.0,1.0,1317.0
2023-02-19 05:00:00+00:00,372.0,1069.0,7.0,0.0,0.0,0.0,1087.0,288.0,1.0,64.0,1.0,29.0,0.0,3.0,1444.0
2023-02-19 06:00:00+00:00,377.0,1180.0,6.0,0.0,0.0,0.0,1078.0,259.0,1.0,64.0,1.0,29.0,0.0,3.0,1542.0
2023-02-19 07:00:00+00:00,380.0,1196.0,6.0,0.0,0.0,0.0,810.0,498.0,1.0,64.0,1.0,31.0,8.0,1.0,1542.0
2023-02-19 08:00:00+00:00,383.0,1226.0,6.0,0.0,0.0,0.0,767.0,705.0,1.0,64.0,1.0,31.0,95.0,0.0,1440.0
2023-02-19 09:00:00+00:00,385.0,1207.0,6.0,0.0,0.0,37.0,616.0,639.0,1.0,64.0,1.0,31.0,243.0,0.0,1235.0
2023-02-19 10:00:00+00:00,383.0,1228.0,6.0,0.0,0.0,0.0,601.0,530.0,1.0,64.0,1.0,31.0,403.0,3.0,907.0
2023-02-19 11:00:00+00:00,383.0,1222.0,6.0,0.0,0.0,118.0,48.0,452.0,1.0,64.0,1.0,31.0,540.0,0.0,733.0
2023-02-19 12:00:00+00:00,384.0,1030.0,5.0,0.0,0.0,0.0,904.0,436.0,1.0,64.0,1.0,32.0,679.0,0.0,682.0
2023-02-19 13:00:00+00:00,388.0,977.0,6.0,0.0,0.0,0.0,1445.0,395.0,1.0,64.0,1.0,32.0,739.0,0.0,511.0
2023-02-19 14:00:00+00:00,384.0,1038.0,6.0,0.0,0.0,0.0,1274.0,335.0,1.0,64.0,1.0,31.0,644.0,1.0,418.0
2023-02-19 15:00:00+00:00,384.0,1200.0,6.0,0.0,0.0,2.0,1039.0,333.0,1.0,64.0,1.0,31.0,454.0,1.0,356.0
2023-02-19 16:00:00+00:00,389.0,1246.0,6.0,0.0,0.0,211.0,536.0,560.0,1.0,136.0,1.0,31.0,293.0,0.0,386.0
2023-02-19 17:00:00+00:00,387.0,1286.0,6.0,0.0,0.0,1389.0,22.0,1067.0,0.0,514.0,1.0,32.0,82.0,1.0,456.0
2023-02-19 18:00:00+00:00,381.0,1233.0,6.0,0.0,0.0,2074.0,1.0,1518.0,0.0,598.0,0.0,31.0,1.0,2.0,708.0
2023-02-19 19:00:00+00:00,386.0,1219.0,6.0,0.0,0.0,2441.0,1.0,1359.0,0.0,590.0,0.0,32.0,0.0,2.0,887.0
2023-02-19 20:00:00+00:00,384.0,1244.0,6.0,0.0,0.0,878.0,2.0,1289.0,0.0,365.0,1.0,31.0,0.0,2.0,1095.0
2023-02-19 21:00:00+00:00,376.0,1250.0,6.0,0.0,0.0,219.0,376.0,1002.0,0.0,171.0,1.0,31.0,0.0,2.0,1385.0
2023-02-19 22:00:00+00:00,348.0,1249.0,6.0,0.0,0.0,2.0,547.0,659.0,1.0,117.0,1.0,29.0,0.0,1.0,1542.0
2023-02-19 23:00:00+00:00,361.0,1207.0,6.0,0.0,0.0,248.0,418.0,520.0,1.0,94.0,1.0,30.0,0.0,1.0,1631.0
2023-02-20 00:00:00+00:00,374.0,1194.0,6.0,0.0,0.0,5.0,519.0,292.0,1.0,15.0,1.0,31.0,0.0,0.0,1789.0
2023-02-20 01:00:00+00:00,370.0,1220.0,10.0,0.0,0.0,51.0,841.0,340.0,1.0,12.0,1.0,31.0,0.0,0.0,1639.0
2023-02-20 02:00:00+00:00,371.0,1182.0,6.0,0.0,0.0,0.0,1405.0,304.0,1.0,64.0,1.0,31.0,0.0,1.0,1533.0
2023-02-20 03:00:00+00:00,364.0,1364.0,2.0,0.0,0.0,0.0,1165.0,257.0,1.0,66.0,1.0,31.0,0.0,0.0,1509.0
2023-02-20 04:00:00+00:00,371.0,1751.0,3.0,0.0,0.0,0.0,249.0,126.0,2.0,129.0,1.0,31.0,0.0,0.0,1508.0
2023-02-20 05:00:00+00:00,373.0,1991.0,1.0,0.0,0.0,139.0,4.0,232.0,2.0,157.0,1.0,31.0,0.0,0.0,1314.0
2023-02-20 06:00:00+00:00,366.0,2134.0,1.0,0.0,0.0,2017.0,1.0,1084.0,0.0,559.0,1.0,31.0,0.0,1.0,1224.0
2023-02-20 07:00:00+00:00,367.0,2213.0,1.0,0.0,0.0,2358.0,1.0,1127.0,0.0,531.0,1.0,31.0,14.0,0.0,1320.0
2023-02-20 08:00:00+00:00,369.0,2244.0,1.0,0.0,0.0,2362.0,1.0,1188.0,0.0,476.0,1.0,31.0,129.0,3.0,1394.0
2023-02-20 09:00:00+00:00,371.0,2238.0,1.0,0.0,0.0,615.0,3.0,951.0,1.0,386.0,1.0,31.0,350.0,9.0,1266.0
2023-02-20 10:00:00+00:00,376.0,2226.0,1.0,0.0,0.0,126.0,3.0,705.0,1.0,284.0,1.0,31.0,576.0,7.0,1022.0
2023-02-20 11:00:00+00:00,375.0,2178.0,1.0,0.0,0.0,0.0,84.0,250.0,1.0,90.0,1.0,31.0,761.0,1.0,960.0
2023-02-20 12:00:00+00:00,376.0,2188.0,0.0,0.0,0.0,0.0,77.0,226.0,1.0,65.0,1.0,32.0,864.0,1.0,792.0
2023-02-20 13:00:00+00:00,371.0,2217.0,1.0,0.0,0.0,0.0,792.0,270.0,1.0,65.0,1.0,32.0,849.0,0.0,650.0
2023-02-20 14:00:00+00:00,365.0,2178.0,1.0,0.0,0.0,0.0,765.0,279.0,1.0,65.0,1.0,32.0,745.0,0.0,527.0
2023-02-20 15:00:00+00:00,369.0,2153.0,1.0,0.0,0.0,85.0,24.0,306.0,1.0,87.0,1.0,32.0,575.0,0.0,442.0
2023-02-20 16:00:00+00:00,369.0,2228.0,1.0,0.0,0.0,19.0,172.0,864.0,1.0,134.0,1.0,32.0,360.0,0.0,438.0
2023-02-20 17:00:00+00:00,370.0,2249.0,1.0,0.0,0.0,1152.0,1.0,1428.0,0.0,589.0,0.0,32.0,103.0,0.0,465.0
2023-02-20 18:00:00+00:00,366.0,2246.0,1.0,0.0,0.0,2249.0,1.0,1656.0,0.0,675.0,0.0,32.0,1.0,0.0,379.0
2023-02-20 19:00:00+00:00,378.0,2211.0,1.0,0.0,0.0,2348.0,1.0,1781.0,0.0,608.0,0.0,32.0,0.0,0.0,269.0
2023-02-20 20:00:00+00:00,377.0,2219.0,1.0,0.0,0.0,1016.0,2.0,1798.0,0.0,265.0,1.0,31.0,0.0,0.0,381.0
2023-02-20 21:00:00+00:00,370.0,2199.0,1.0,0.0,0.0,371.0,3.0,1423.0,0.0,142.0,1.0,31.0,0.0,0.0,499.0
2023-02-20 22:00:00+00:00,369.0,2156.0,1.0,0.0,0.0,0.0,149.0,1185.0,0.0,138.0,1.0,31.0,0.0,1.0,511.0
2023-02-20 23:00:00+00:00,369.0,1980.0,1.0,0.0,0.0,0.0,314.0,823.0,1.0,65.0,1.0,31.0,0.0,0.0,408.0
2023-02-21 00:00:00+00:00,378.0,1992.0,3.0,0.0,0.0,0.0,24.0,510.0,1.0,66.0,1.0,32.0,0.0,3.0,338.0
2023-02-21 01:00:00+00:00,383.0,2022.0,2.0,0.0,0.0,0.0,398.0,319.0,1.0,65.0,1.0,32.0,0.0,3.0,337.0
2023-02-21 02:00:00+00:00,384.0,2079.0,6.0,0.0,0.0,0.0,263.0,144.0,2.0,65.0,1.0,32.0,0.0,2.0,234.0
2023-02-21 03:00:00+00:00,377.0,2170.0,1.0,0.0,0.0,1.0,214.0,96.0,2.0,65.0,1.0,32.0,0.0,1.0,126.0
2023-02-21 04:00:00+00:00,378.0,2152.0,1.0,0.0,0.0,139.0,6.0,405.0,1.0,141.0,1.0,31.0,0.0,1.0,120.0
2023-02-21 05:00:00+00:00,382.0,2451.0,1.0,0.0,0.0,1128.0,1.0,820.0,1.0,463.0,1.0,30.0,0.0,1.0,145.0
2023-02-21 06:00:00+00:00,380.0,2538.0,2.0,0.0,0.0,1858.0,1.0,1249.0,0.0,493.0,1.0,30.0,0.0,2.0,133.0
2023-02-21 07:00:00+00:00,383.0,2671.0,0.0,0.0,0.0,2181.0,1.0,1387.0,0.0,496.0,1.0,30.0,29.0,2.0,148.0
2023-02-21 08:00:00+00:00,362.0,2656.0,0.0,0.0,0.0,1508.0,1.0,1511.0,0.0,439.0,1.0,30.0,269.0,0.0,130.0
2023-02-21 09:00:00+00:00,357.0,2833.0,0.0,0.0,0.0,350.0,3.0,1451.0,0.0,346.0,1.0,30.0,622.0,0.0,132.0
2023-02-21 10:00:00+00:00,368.0,2837.0,0.0,0.0,0.0,221.0,3.0,1361.0,0.0,379.0,1.0,30.0,932.0,0.0,123.0
2023-02-21 11:00:00+00:00,369.0,2750.0,4.0,0.0,0.0,0.0,264.0,861.0,0.0,90.0,1.0,30.0,1127.0,0.0,128.0
2023-02-21 12:00:00+00:00,361.0,2758.0,0.0,0.0,0.0,0.0,14.0,442.0,1.0,64.0,1.0,31.0,1141.0,0.0,223.0
2023-02-21 13:00:00+00:00,358.0,2786.0,0.0,0.0,0.0,0.0,128.0,347.0,1.0,64.0,1.0,30.0,1089.0,0.0,367.0
2023-02-21 14:00:00+00:00,358.0,2837.0,0.0,0.0,0.0,0.0,413.0,341.0,1.0,64.0,1.0,31.0,960.0,0.0,546.0
2023-02-21 15:00:00+00:00,354.0,2844.0,0.0,0.0,0.0,3.0,393.0,792.0,1.0,65.0,1.0,31.0,760.0,0.0,643.0
2023-02-21 16:00:00+00:00,353.0,3204.0,0.0,0.0,0.0,490.0,2.0,1060.0,1.0,207.0,1.0,31.0,480.0,0.0,721.0
2023-02-21 17:00:00+00:00,355.0,3227.0,0.0,0.0,0.0,1275.0,2.0,1536.0,0.0,538.0,1.0,31.0,135.0,0.0,742.0
2023-02-21 18:00:00+00:00,351.0,3201.0,0.0,0.0,0.0,2441.0,1.0,1792.0,0.0,737.0,1.0,30.0,3.0,0.0,801.0
2023-02-21 19:00:00+00:00,355.0,3200.0,0.0,0.0,0.0,2505.0,1.0,1850.0,0.0,841.0,1.0,30.0,0.0,0.0,890.0
2023-02-21 20:00:00+00:00,359.0,3188.0,0.0,0.0,0.0,1500.0,1.0,1885.0,0.0,425.0,1.0,30.0,0.0,0.0,846.0
2023-02-21 21:00:00+00:00,357.0,2958.0,2.0,0.0,0.0,208.0,3.0,1593.0,0.0,71.0,1.0,30.0,0.0,0.0,775.0
2023-02-21 22:00:00+00:00,364.0,2494.0,6.0,0.0,0.0,81.0,35.0,1341.0,0.0,65.0,1.0,30.0,0.0,0.0,705.0
2023-02-21 23:00:00+00:00,368.0,2339.0,4.0,0.0,0.0,0.0,123.0,1204.0,0.0,65.0,1.0,30.0,0.0,0.0,624.0
2023-02-22 00:00:00+00:00,370.0,2336.0,4.0,0.0,0.0,0.0,332.0,894.0,1.0,65.0,1.0,30.0,0.0,0.0,668.0
2023-02-22 01:00:00+00:00,370.0,2450.0,3.0,0.0,0.0,0.0,501.0,704.0,1.0,65.0,1.0,30.0,0.0,1.0,698.0
2023-02-22 02:00:00+00:00,371.0,2473.0,4.0,0.0,0.0,0.0,311.0,371.0,1.0,65.0,1.0,30.0,0.0,3.0,726.0
2023-02-22 03:00:00+00:00,382.0,2452.0,3.0,0.0,0.0,0.0,409.0,452.0,1.0,65.0,1.0,31.0,0.0,2.0,666.0
2023-02-22 04:00:00+00:00,376.0,2454.0,4.0,0.0,0.0,7.0,221.0,531.0,1.0,70.0,1.0,31.0,0.0,3.0,663.0
2023-02-22 05:00:00+00:00,376.0,2459.0,2.0,0.0,0.0,556.0,3.0,1234.0,0.0,452.0,1.0,30.0,0.0,3.0,774.0
2023-02-22 06:00:00+00:00,355.0,2637.0,2.0,0.0,0.0,1281.0,1.0,1398.0,0.0,614.0,1.0,27.0,0.0,3.0,834.0
2023-02-22 07:00:00+00:00,350.0,2656.0,2.0,0.0,0.0,1994.0,1.0,1461.0,0.0,619.0,1.0,27.0,31.0,4.0,724.0
2023-02-22 08:00:00+00:00,352.0,2683.0,1.0,0.0,0.0,1890.0,1.0,1579.0,0.0,618.0,1.0,29.0,278.0,4.0,526.0
2023-02-22 09:00:00+00:00,346.0,2620.0,2.0,0.0,0.0,729.0,1.0,1477.0,0.0,445.0,1.0,28.0,626.0,1.0,321.0
2023-02-22 10:00:00+00:00,343.0,2611.0,2.0,0.0,0.0,360.0,2.0,1167.0,0.0,395.0,1.0,28.0,935.0,0.0,287.0
2023-02-22 11:00:00+00:00,326.0,2702.0,2.0,0.0,0.0,154.0,2.0,643.0,1.0,310.0,1.0,29.0,1034.0,0.0,301.0
2023-02-22 12:00:00+00:00,320.0,2650.0,2.0,0.0,0.0,256.0,2.0,547.0,1.0,282.0,1.0,29.0,981.0,2.0,344.0
2023-02-22 13:00:00+00:00,330.0,2644.0,2.0,0.0,0.0,17.0,2.0,328.0,1.0,217.0,1.0,30.0,854.0,3.0,496.0
2023-02-22 14:00:00+00:00,330.0,2625.0,3.0,0.0,0.0,45.0,2.0,236.0,1.0,188.0,1.0,30.0,710.0,9.0,623.0
2023-02-22 15:00:00+00:00,337.0,2594.0,1.0,0.0,0.0,0.0,2.0,352.0,1.0,382.0,1.0,29.0,680.0,20.0,783.0
2023-02-22 16:00:00+00:00,347.0,2879.0,1.0,0.0,0.0,23.0,2.0,936.0,1.0,437.0,1.0,30.0,396.0,17.0,946.0
2023-02-22 17:00:00+00:00,346.0,2847.0,1.0,0.0,0.0,1076.0,1.0,1110.0,1.0,707.0,1.0,30.0,118.0,17.0,1251.0
2023-02-22 18:00:00+00:00,340.0,2928.0,1.0,0.0,0.0,2072.0,1.0,1733.0,0.0,1348.0,1.0,30.0,3.0,17.0,1682.0
2023-02-22 19:00:00+00:00,347.0,2714.0,1.0,0.0,0.0,1983.0,1.0,1776.0,0.0,1328.0,1.0,29.0,0.0,17.0,1985.0
2023-02-22 20:00:00+00:00,347.0,2874.0,1.0,0.0,0.0,899.0,2.0,1641.0,0.0,716.0,1.0,29.0,0.0,17.0,2247.0
2023-02-22 21:00:00+00:00,347.0,2679.0,2.0,0.0,0.0,299.0,2.0,1443.0,0.0,478.0,1.0,30.0,0.0,17.0,2374.0
2023-02-22 22:00:00+00:00,346.0,2650.0,4.0,0.0,0.0,0.0,2.0,1352.0,1.0,323.0,1.0,30.0,0.0,17.0,2137.0
2023-02-22 23:00:00+00:00,346.0,2552.0,4.0,0.0,0.0,7.0,111.0,1003.0,1.0,179.0,1.0,30.0,0.0,17.0,2239.0
2023-02-23 00:00:00+00:00,345.0,2420.0,4.0,0.0,0.0,30.0,13.0,565.0,1.0,126.0,1.0,29.0,0.0,17.0,2824.0
2023-02-23 01:00:00+00:00,346.0,2234.0,5.0,0.0,0.0,0.0,166.0,527.0,1.0,94.0,1.0,30.0,0.0,17.0,3068.0
2023-02-23 02:00:00+00:00,342.0,2055.0,6.0,0.0,0.0,0.0,118.0,264.0,1.0,157.0,1.0,30.0,0.0,17.0,3068.0
2023-02-23 03:00:00+00:00,343.0,2050.0,3.0,0.0,0.0,0.0,164.0,246.0,1.0,217.0,1.0,30.0,0.0,17.0,3203.0
2023-02-23 04:00:00+00:00,341.0,2073.0,3.0,0.0,0.0,2.0,169.0,404.0,1.0,287.0,1.0,29.0,0.0,17.0,3295.0
2023-02-23 05:00:00+00:00,332.0,2210.0,3.0,0.0,0.0,125.0,3.0,622.0,0.0,310.0,1.0,28.0,0.0,17.0,3207.0
2023-02-23 06:00:00+00:00,333.0,2337.0,3.0,0.0,0.0,1030.0,2.0,674.0,1.0,716.0,1.0,28.0,0.0,15.0,3047.0
2023-02-23 07:00:00+00:00,336.0,2386.0,1.0,0.0,0.0,1308.0,1.0,1059.0,0.0,821.0,1.0,28.0,62.0,16.0,2807.0
2023-02-23 08:00:00+00:00,340.0,2555.0,0.0,0.0,0.0,307.0,2.0,1210.0,0.0,743.0,1.0,29.0,487.0,16.0,2438.0
2023-02-23 09:00:00+00:00,341.0,2572.0,0.0,0.0,0.0,452.0,2.0,1008.0,1.0,440.0,1.0,29.0,974.0,17.0,2201.0
2023-02-23 10:00:00+00:00,334.0,2506.0,0.0,0.0,0.0,4.0,145.0,907.0,1.0,241.0,1.0,30.0,1272.0,17.0,2313.0
2023-02-23 11:00:00+00:00,341.0,2380.0,0.0,0.0,0.0,0.0,324.0,220.0,2.0,209.0,1.0,30.0,1356.0,17.0,2489.0
2023-02-23 12:00:00+00:00,361.0,2431.0,0.0,0.0,0.0,0.0,149.0,186.0,2.0,73.0,1.0,31.0,1408.0,20.0,2502.0
2023-02-23 13:00:00+00:00,369.0,2526.0,0.0,0.0,0.0,0.0,1175.0,189.0,2.0,64.0,1.0,32.0,1396.0,22.0,2429.0
2023-02-23 14:00:00+00:00,366.0,2386.0,0.0,0.0,0.0,0.0,1388.0,140.0,2.0,67.0,1.0,31.0,1343.0,18.0,2277.0
2023-02-23 15:00:00+00:00,367.0,2580.0,0.0,0.0,0.0,0.0,1148.0,139.0,2.0,69.0,1.0,31.0,1118.0,17.0,2010.0
2023-02-23 16:00:00+00:00,361.0,2662.0,0.0,0.0,0.0,217.0,33.0,481.0,1.0,115.0,1.0,32.0,746.0,21.0,1809.0
2023-02-23 17:00:00+00:00,366.0,2780.0,0.0,0.0,0.0,989.0,2.0,1251.0,1.0,844.0,1.0,32.0,240.0,21.0,1589.0
2023-02-23 18:00:00+00:00,377.0,2765.0,0.0,0.0,0.0,2119.0,1.0,1856.0,0.0,1507.0,1.0,32.0,5.0,14.0,1445.0
2023-02-23 19:00:00+00:00,384.0,2657.0,0.0,0.0,0.0,1734.0,1.0,1685.0,0.0,1156.0,1.0,31.0,0.0,10.0,1395.0
2023-02-23 20:00:00+00:00,381.0,2669.0,0.0,0.0,0.0,639.0,2.0,1677.0,0.0,907.0,1.0,31.0,0.0,9.0,1386.0
2023-02-23 21:00:00+00:00,384.0,2543.0,0.0,0.0,0.0,285.0,3.0,1430.0,0.0,404.0,1.0,32.0,0.0,7.0,1174.0
2023-02-23 22:00:00+00:00,355.0,2562.0,1.0,0.0,0.0,6.0,3.0,1203.0,0.0,177.0,1.0,30.0,0.0,4.0,870.0
2023-02-23 23:00:00+00:00,356.0,2149.0,3.0,0.0,0.0,0.0,61.0,952.0,1.0,68.0,1.0,30.0,0.0,1.0,710.0
2023-02-24 00:00:00+00:00,381.0,1952.0,3.0,0.0,0.0,0.0,9.0,544.0,1.0,66.0,1.0,31.0,0.0,1.0,557.0
2023-02-24 01:00:00+00:00,384.0,2090.0,3.0,0.0,0.0,0.0,12.0,268.0,1.0,66.0,1.0,31.0,0.0,1.0,478.0
2023-02-24 02:00:00+00:00,385.0,2156.0,7.0,0.0,0.0,0.0,418.0,89.0,2.0,65.0,1.0,31.0,0.0,0.0,439.0
2023-02-24 03:00:00+00:00,379.0,2258.0,1.0,0.0,0.0,0.0,729.0,129.0,2.0,183.0,1.0,30.0,0.0,0.0,372.0
2023-02-24 04:00:00+00:00,376.0,2372.0,1.0,0.0,0.0,0.0,33.0,204.0,2.0,151.0,1.0,30.0,0.0,0.0,287.0
2023-02-24 05:00:00+00:00,379.0,2790.0,1.0,0.0,0.0,125.0,6.0,1027.0,0.0,446.0,1.0,30.0,0.0,0.0,219.0
2023-02-24 06:00:00+00:00,379.0,3070.0,0.0,0.0,0.0,827.0,3.0,1448.0,0.0,984.0,1.0,31.0,0.0,0.0,123.0
2023-02-24 07:00:00+00:00,382.0,3078.0,0.0,0.0,0.0,1311.0,2.0,1697.0,0.0,1232.0,1.0,30.0,71.0,0.0,114.0
2023-02-24 08:00:00+00:00,383.0,3056.0,0.0,0.0,0.0,849.0,2.0,1737.0,0.0,1114.0,1.0,31.0,544.0,2.0,75.0
2023-02-24 09:00:00+00:00,383.0,3031.0,0.0,0.0,0.0,460.0,3.0,1740.0,0.0,545.0,1.0,30.0,1017.0,2.0,48.0
2023-02-24 10:00:00+00:00,383.0,2829.0,0.0,0.0,0.0,15.0,104.0,1480.0,0.0,119.0,1.0,31.0,1282.0,0.0,61.0
2023-02-24 11:00:00+00:00,367.0,2957.0,0.0,0.0,0.0,0.0,139.0,804.0,1.0,66.0,1.0,31.0,1320.0,0.0,76.0
2023-02-24 12:00:00+00:00,363.0,2868.0,0.0,0.0,0.0,0.0,3.0,806.0,1.0,64.0,1.0,31.0,1292.0,0.0,110.0
2023-02-24 13:00:00+00:00,365.0,2744.0,0.0,0.0,0.0,27.0,3.0,629.0,1.0,64.0,1.0,32.0,1179.0,0.0,233.0
2023-02-24 14:00:00+00:00,365.0,2808.0,2.0,0.0,0.0,38.0,3.0,317.0,1.0,64.0,1.0,32.0,1057.0,0.0,379.0
2023-02-24 15:00:00+00:00,363.0,2802.0,4.0,0.0,0.0,113.0,2.0,220.0,2.0,68.0,1.0,31.0,880.0,0.0,496.0
2023-02-24 16:00:00+00:00,361.0,3047.0,0.0,0.0,0.0,209.0,3.0,860.0,0.0,216.0,1.0,29.0,518.0,0.0,623.0
2023-02-24 17:00:00+00:00,363.0,3265.0,0.0,0.0,0.0,852.0,2.0,1086.0,0.0,511.0,1.0,32.0,162.0,0.0,654.0
2023-02-24 18:00:00+00:00,361.0,3257.0,0.0,0.0,0.0,2096.0,1.0,1365.0,0.0,1266.0,1.0,32.0,3.0,0.0,610.0
2023-02-24 19:00:00+00:00,371.0,3213.0,0.0,0.0,0.0,1395.0,2.0,1539.0,0.0,1002.0,1.0,32.0,0.0,0.0,498.0
2023-02-24 20:00:00+00:00,372.0,3153.0,0.0,0.0,0.0,814.0,2.0,1615.0,0.0,972.0,1.0,32.0,0.0,0.0,321.0
2023-02-24 21:00:00+00:00,373.0,2942.0,4.0,0.0,0.0,294.0,3.0,1468.0,1.0,665.0,1.0,32.0,0.0,0.0,214.0
2023-02-24 22:00:00+00:00,361.0,2690.0,3.0,0.0,0.0,242.0,3.0,1142.0,1.0,461.0,1.0,32.0,0.0,0.0,188.0
2023-02-24 23:00:00+00:00,361.0,2113.0,7.0,0.0,0.0,120.0,3.0,1007.0,1.0,285.0,1.0,32.0,0.0,0.0,187.0
2023-02-25 00:00:00+00:00,356.0,1560.0,11.0,0.0,0.0,125.0,2.0,964.0,1.0,150.0,1.0,32.0,0.0,0.0,218.0
2023-02-25 01:00:00+00:00,363.0,1593.0,7.0,0.0,0.0,171.0,4.0,1050.0,1.0,89.0,1.0,32.0,0.0,0.0,299.0
2023-02-25 02:00:00+00:00,365.0,1429.0,8.0,0.0,0.0,85.0,5.0,889.0,1.0,157.0,1.0,31.0,0.0,0.0,345.0
2023-02-25 03:00:00+00:00,366.0,1279.0,9.0,0.0,0.0,39.0,5.0,692.0,1.0,124.0,1.0,31.0,0.0,0.0,464.0
2023-02-25 04:00:00+00:00,360.0,1278.0,7.0,0.0,0.0,0.0,8.0,641.0,1.0,129.0,1.0,29.0,0.0,1.0,579.0
2023-02-25 05:00:00+00:00,357.0,1302.0,6.0,0.0,0.0,3.0,7.0,817.0,1.0,258.0,1.0,29.0,0.0,1.0,620.0
2023-02-25 06:00:00+00:00,356.0,1269.0,6.0,0.0,0.0,169.0,8.0,1065.0,0.0,456.0,1.0,30.0,0.0,3.0,622.0
2023-02-25 07:00:00+00:00,365.0,1300.0,6.0,0.0,0.0,219.0,7.0,1082.0,0.0,471.0,1.0,30.0,68.0,6.0,541.0
2023-02-25 08:00:00+00:00,369.0,1338.0,6.0,0.0,0.0,362.0,8.0,1478.0,0.0,739.0,1.0,30.0,414.0,7.0,421.0
2023-02-25 09:00:00+00:00,360.0,1291.0,7.0,0.0,0.0,227.0,7.0,1320.0,0.0,421.0,1.0,31.0,776.0,6.0,412.0
2023-02-25 10:00:00+00:00,351.0,1320.0,9.0,0.0,0.0,11.0,3.0,1109.0,1.0,155.0,1.0,30.0,943.0,6.0,462.0
2023-02-25 11:00:00+00:00,331.0,1396.0,10.0,0.0,0.0,285.0,2.0,1038.0,1.0,173.0,1.0,29.0,906.0,7.0,479.0
2023-02-25 12:00:00+00:00,317.0,1300.0,9.0,0.0,0.0,244.0,2.0,564.0,1.0,138.0,1.0,29.0,868.0,5.0,470.0
2023-02-25 13:00:00+00:00,301.0,1355.0,7.0,0.0,0.0,545.0,2.0,471.0,1.0,369.0,1.0,31.0,741.0,6.0,462.0
2023-02-25 14:00:00+00:00,302.0,1319.0,7.0,0.0,0.0,210.0,2.0,332.0,1.0,298.0,1.0,31.0,713.0,5.0,381.0
2023-02-25 15:00:00+00:00,306.0,1351.0,6.0,0.0,0.0,485.0,2.0,427.0,1.0,440.0,1.0,30.0,513.0,7.0,293.0
2023-02-25 16:00:00+00:00,306.0,1285.0,11.0,0.0,0.0,617.0,3.0,769.0,0.0,495.0,1.0,31.0,354.0,8.0,196.0
2023-02-25 17:00:00+00:00,305.0,1496.0,4.0,0.0,0.0,942.0,2.0,1259.0,0.0,611.0,1.0,31.0,101.0,9.0,186.0
2023-02-25 18:00:00+00:00,303.0,1711.0,4.0,0.0,0.0,1205.0,2.0,1698.0,0.0,1330.0,1.0,31.0,4.0,7.0,183.0
2023-02-25 19:00:00+00:00,304.0,1689.0,4.0,0.0,0.0,741.0,2.0,1736.0,0.0,995.0,1.0,30.0,0.0,3.0,193.0
