,Biomass_Actual Aggregated,Fossil Gas_Actual Aggregated,Fossil Gas_Actual Consumption,Fossil Hard coal_Actual Aggregated,Fossil Hard coal_Actual Consumption,Hydro Pumped Storage_Actual Aggregated,Hydro Pumped Storage_Actual Consumption,Hydro Run-of-river and poundage_Actual Aggregated,Hydro Run-of-river and poundage_Actual Consumption,Hydro Water Reservoir_Actual Aggregated,Hydro Water Reservoir_Actual Consumption,Other_Actual Aggregated,Solar_Actual Aggregated,Wind Offshore_Actual Aggregated,Wind Onshore_Actual Aggregated
2022-07-07 10:00:00+01:00,396.0,2204.0,2.0,0.0,0.0,0.0,1474.0,37.0,2.0,37.0,1.0,28.0,927.0,2.0,1791.0
2022-07-07 11:00:00+01:00,397.0,2205.0,2.0,0.0,0.0,0.0,1357.0,37.0,2.0,4.0,1.0,28.0,1060.0,1.0,1381.0
2022-07-07 12:00:00+01:00,388.0,2122.0,2.0,0.0,0.0,0.0,782.0,29.0,2.0,12.0,1.0,28.0,1119.0,0.0,985.0
2022-07-07 13:00:00+01:00,390.0,2079.0,2.0,0.0,0.0,0.0,812.0,25.0,2.0,11.0,1.0,28.0,1141.0,1.0,628.0
2022-07-07 14:00:00+01:00,406.0,2083.0,2.0,0.0,0.0,0.0,564.0,25.0,2.0,12.0,1.0,28.0,1123.0,2.0,486.0
2022-07-07 15:00:00+01:00,410.0,1995.0,2.0,0.0,0.0,87.0,541.0,19.0,2.0,71.0,1.0,28.0,1041.0,4.0,518.0
2022-07-07 16:00:00+01:00,412.0,1990.0,2.0,0.0,0.0,1.0,320.0,19.0,2.0,34.0,1.0,28.0,918.0,5.0,550.0
2022-07-07 17:00:00+01:00,414.0,2083.0,2.0,0.0,0.0,2.0,329.0,18.0,2.0,4.0,1.0,28.0,739.0,12.0,564.0
2022-07-07 18:00:00+01:00,409.0,2150.0,2.0,0.0,0.0,225.0,325.0,17.0,2.0,12.0,1.0,27.0,486.0,18.0,638.0
2022-07-07 19:00:00+01:00,413.0,2180.0,2.0,0.0,0.0,488.0,3.0,188.0,2.0,179.0,1.0,28.0,200.0,20.0,745.0
2022-07-07 20:00:00+01:00,423.0,2175.0,2.0,0.0,0.0,1741.0,1.0,472.0,1.0,285.0,1.0,27.0,31.0,20.0,916.0
2022-07-07 21:00:00+01:00,424.0,2172.0,2.0,0.0,0.0,1354.0,1.0,447.0,1.0,231.0,1.0,27.0,0.0,18.0,1301.0
2022-07-07 22:00:00+01:00,427.0,2200.0,2.0,0.0,0.0,978.0,2.0,65.0,2.0,164.0,1.0,28.0,0.0,14.0,1732.0
2022-07-07 23:00:00+01:00,427.0,2175.0,2.0,0.0,0.0,591.0,9.0,59.0,2.0,125.0,1.0,28.0,0.0,9.0,2122.0
2022-07-08 00:00:00+01:00,429.0,2179.0,2.0,0.0,0.0,26.0,479.0,53.0,2.0,4.0,1.0,28.0,0.0,15.0,2502.0
2022-07-08 01:00:00+01:00,430.0,2218.0,2.0,0.0,0.0,0.0,840.0,18.0,2.0,3.0,1.0,28.0,0.0,9.0,2572.0
2022-07-08 02:00:00+01:00,428.0,2236.0,2.0,0.0,0.0,0.0,1245.0,19.0,2.0,3.0,1.0,29.0,0.0,2.0,2531.0
2022-07-08 03:00:00+01:00,426.0,2246.0,2.0,0.0,0.0,0.0,989.0,19.0,2.0,3.0,1.0,28.0,0.0,3.0,2491.0
2022-07-08 04:00:00+01:00,424.0,2209.0,6.0,0.0,0.0,0.0,538.0,18.0,2.0,3.0,1.0,28.0,0.0,1.0,2490.0
2022-07-08 05:00:00+01:00,408.0,2412.0,2.0,0.0,0.0,0.0,566.0,21.0,2.0,4.0,1.0,14.0,0.0,2.0,2504.0
2022-07-08 06:00:00+01:00,415.0,2521.0,2.0,0.0,0.0,29.0,32.0,35.0,2.0,35.0,1.0,20.0,14.0,3.0,2509.0
2022-07-08 07:00:00+01:00,419.0,2595.0,2.0,0.0,0.0,0.0,543.0,36.0,2.0,35.0,1.0,28.0,150.0,1.0,2565.0
2022-07-08 08:00:00+01:00,412.0,2546.0,2.0,0.0,0.0,0.0,1726.0,27.0,2.0,46.0,1.0,25.0,442.0,1.0,2140.0
2022-07-08 09:00:00+01:00,395.0,2544.0,2.0,0.0,0.0,0.0,1640.0,35.0,2.0,46.0,1.0,17.0,713.0,1.0,1592.0
2022-07-08 10:00:00+01:00,407.0,2453.0,2.0,0.0,0.0,0.0,930.0,36.0,2.0,38.0,1.0,28.0,907.0,0.0,1115.0
2022-07-08 11:00:00+01:00,416.0,2433.0,2.0,0.0,0.0,64.0,14.0,32.0,2.0,75.0,1.0,28.0,1049.0,0.0,692.0
2022-07-08 12:00:00+01:00,417.0,2386.0,2.0,0.0,0.0,560.0,2.0,41.0,2.0,51.0,1.0,28.0,1112.0,1.0,426.0
2022-07-08 13:00:00+01:00,412.0,2362.0,2.0,0.0,0.0,528.0,4.0,247.0,1.0,109.0,1.0,27.0,1125.0,3.0,260.0
2022-07-08 14:00:00+01:00,408.0,2314.0,2.0,0.0,0.0,254.0,4.0,224.0,1.0,124.0,1.0,27.0,1104.0,6.0,199.0
2022-07-08 15:00:00+01:00,412.0,2320.0,2.0,0.0,0.0,18.0,4.0,133.0,1.0,50.0,1.0,28.0,1042.0,12.0,227.0
2022-07-08 16:00:00+01:00,413.0,2214.0,2.0,0.0,0.0,22.0,70.0,23.0,2.0,81.0,1.0,27.0,924.0,14.0,305.0
2022-07-08 17:00:00+01:00,417.0,2230.0,2.0,0.0,0.0,46.0,194.0,18.0,2.0,67.0,1.0,28.0,740.0,18.0,391.0
2022-07-08 18:00:00+01:00,418.0,2374.0,2.0,0.0,0.0,155.0,6.0,22.0,2.0,110.0,1.0,27.0,486.0,22.0,511.0
2022-07-08 19:00:00+01:00,417.0,2554.0,2.0,0.0,0.0,1541.0,1.0,240.0,1.0,246.0,1.0,28.0,199.0,22.0,563.0
2022-07-08 20:00:00+01:00,413.0,2501.0,4.0,0.0,0.0,1744.0,1.0,706.0,1.0,634.0,1.0,28.0,31.0,20.0,568.0
2022-07-08 21:00:00+01:00,423.0,2535.0,4.0,0.0,0.0,1667.0,1.0,733.0,1.0,661.0,1.0,28.0,0.0,19.0,649.0
2022-07-08 22:00:00+01:00,426.0,2577.0,4.0,0.0,0.0,867.0,2.0,86.0,2.0,204.0,1.0,28.0,0.0,15.0,727.0
2022-07-08 23:00:00+01:00,427.0,2377.0,5.0,0.0,0.0,635.0,2.0,18.0,2.0,50.0,1.0,28.0,0.0,10.0,782.0
2022-07-09 00:00:00+01:00,431.0,2223.0,5.0,0.0,0.0,497.0,3.0,16.0,2.0,50.0,1.0,28.0,0.0,3.0,851.0
2022-07-09 01:00:00+01:00,432.0,2058.0,6.0,0.0,0.0,237.0,4.0,69.0,1.0,56.0,1.0,28.0,0.0,8.0,979.0
2022-07-09 02:00:00+01:00,427.0,1911.0,8.0,0.0,0.0,4.0,113.0,19.0,2.0,33.0,1.0,28.0,0.0,5.0,1212.0
2022-07-09 03:00:00+01:00,430.0,1914.0,6.0,0.0,0.0,107.0,4.0,23.0,2.0,24.0,1.0,28.0,0.0,0.0,1379.0
2022-07-09 04:00:00+01:00,429.0,1939.0,6.0,0.0,0.0,438.0,2.0,23.0,2.0,49.0,1.0,27.0,0.0,0.0,1492.0
2022-07-09 05:00:00+01:00,428.0,1961.0,4.0,0.0,0.0,946.0,2.0,22.0,2.0,49.0,1.0,27.0,0.0,1.0,1539.0
2022-07-09 06:00:00+01:00,431.0,1977.0,4.0,0.0,0.0,148.0,12.0,32.0,2.0,3.0,1.0,26.0,13.0,0.0,1484.0
2022-07-09 07:00:00+01:00,432.0,1952.0,4.0,0.0,0.0,124.0,15.0,32.0,2.0,3.0,1.0,28.0,146.0,0.0,1337.0
2022-07-09 08:00:00+01:00,435.0,1892.0,4.0,0.0,0.0,66.0,443.0,46.0,2.0,13.0,1.0,28.0,429.0,0.0,1118.0
2022-07-09 09:00:00+01:00,433.0,1847.0,4.0,0.0,0.0,0.0,324.0,34.0,2.0,12.0,1.0,27.0,703.0,0.0,815.0
2022-07-09 10:00:00+01:00,431.0,1777.0,4.0,0.0,0.0,177.0,17.0,34.0,2.0,7.0,1.0,27.0,918.0,0.0,483.0
2022-07-09 11:00:00+01:00,426.0,1755.0,5.0,0.0,0.0,156.0,3.0,28.0,2.0,5.0,1.0,26.0,1056.0,0.0,285.0
2022-07-09 12:00:00+01:00,426.0,1719.0,4.0,0.0,0.0,97.0,3.0,26.0,2.0,111.0,1.0,27.0,1127.0,0.0,189.0
2022-07-09 13:00:00+01:00,426.0,1678.0,5.0,0.0,0.0,25.0,3.0,23.0,2.0,87.0,1.0,27.0,1139.0,0.0,149.0
2022-07-09 14:00:00+01:00,421.0,1646.0,5.0,0.0,0.0,267.0,6.0,89.0,1.0,101.0,1.0,26.0,1123.0,0.0,201.0
2022-07-09 15:00:00+01:00,418.0,1633.0,4.0,0.0,0.0,401.0,278.0,88.0,2.0,102.0,1.0,27.0,1061.0,2.0,273.0
2022-07-09 16:00:00+01:00,417.0,1677.0,5.0,0.0,0.0,281.0,381.0,69.0,2.0,51.0,1.0,27.0,937.0,5.0,424.0
2022-07-09 17:00:00+01:00,409.0,1679.0,5.0,0.0,0.0,200.0,9.0,20.0,2.0,50.0,1.0,27.0,744.0,5.0,705.0
2022-07-09 18:00:00+01:00,410.0,1763.0,5.0,0.0,0.0,33.0,4.0,19.0,2.0,10.0,1.0,27.0,480.0,5.0,1095.0
2022-07-09 19:00:00+01:00,412.0,1911.0,5.0,0.0,0.0,992.0,1.0,85.0,1.0,174.0,1.0,27.0,193.0,5.0,1235.0
2022-07-09 20:00:00+01:00,411.0,1876.0,5.0,0.0,0.0,1449.0,1.0,493.0,1.0,328.0,1.0,27.0,29.0,6.0,1315.0
2022-07-09 21:00:00+01:00,408.0,1859.0,5.0,0.0,0.0,1356.0,1.0,402.0,1.0,264.0,1.0,27.0,0.0,7.0,1382.0
2022-07-09 22:00:00+01:00,407.0,1833.0,4.0,0.0,0.0,254.0,4.0,126.0,1.0,112.0,1.0,27.0,0.0,9.0,1383.0
2022-07-09 23:00:00+01:00,400.0,1896.0,5.0,0.0,0.0,402.0,3.0,15.0,2.0,43.0,1.0,27.0,0.0,9.0,1319.0
2022-07-10 00:00:00+01:00,398.0,1822.0,5.0,0.0,0.0,22.0,98.0,14.0,2.0,6.0,1.0,28.0,0.0,6.0,1208.0
2022-07-10 01:00:00+01:00,396.0,1886.0,5.0,0.0,0.0,0.0,449.0,15.0,2.0,3.0,1.0,28.0,0.0,5.0,1090.0
2022-07-10 02:00:00+01:00,395.0,1924.0,5.0,0.0,0.0,0.0,329.0,21.0,2.0,3.0,1.0,28.0,0.0,4.0,1050.0
2022-07-10 03:00:00+01:00,393.0,1931.0,5.0,0.0,0.0,0.0,101.0,36.0,2.0,3.0,1.0,28.0,0.0,3.0,1077.0
2022-07-10 04:00:00+01:00,395.0,1980.0,5.0,0.0,0.0,0.0,99.0,33.0,2.0,4.0,1.0,25.0,0.0,5.0,1049.0
2022-07-10 05:00:00+01:00,404.0,1940.0,5.0,0.0,0.0,0.0,100.0,21.0,2.0,35.0,1.0,26.0,0.0,3.0,1041.0
2022-07-10 06:00:00+01:00,396.0,1776.0,5.0,0.0,0.0,0.0,337.0,19.0,2.0,35.0,1.0,25.0,13.0,2.0,986.0
2022-07-10 07:00:00+01:00,400.0,1635.0,4.0,0.0,0.0,0.0,844.0,19.0,2.0,4.0,1.0,26.0,143.0,1.0,874.0
2022-07-10 08:00:00+01:00,407.0,1570.0,5.0,0.0,0.0,0.0,1929.0,23.0,2.0,14.0,1.0,27.0,426.0,1.0,731.0
2022-07-10 09:00:00+01:00,409.0,1551.0,4.0,0.0,0.0,0.0,2107.0,35.0,2.0,14.0,1.0,27.0,704.0,2.0,485.0
2022-07-10 10:00:00+01:00,403.0,1567.0,5.0,0.0,0.0,0.0,1219.0,38.0,2.0,6.0,1.0,27.0,917.0,2.0,267.0
2022-07-10 11:00:00+01:00,404.0,1540.0,4.0,0.0,0.0,0.0,765.0,34.0,2.0,4.0,1.0,27.0,1055.0,3.0,187.0
2022-07-10 12:00:00+01:00,403.0,1486.0,5.0,0.0,0.0,47.0,399.0,28.0,2.0,56.0,1.0,27.0,1127.0,3.0,204.0
2022-07-10 13:00:00+01:00,403.0,1448.0,5.0,0.0,0.0,116.0,408.0,25.0,2.0,50.0,1.0,28.0,1146.0,6.0,261.0
2022-07-10 14:00:00+01:00,404.0,1476.0,5.0,0.0,0.0,0.0,903.0,23.0,2.0,5.0,1.0,28.0,1127.0,9.0,478.0
2022-07-10 15:00:00+01:00,399.0,1506.0,5.0,0.0,0.0,0.0,1245.0,17.0,2.0,3.0,1.0,27.0,1069.0,7.0,676.0
2022-07-10 16:00:00+01:00,397.0,1527.0,5.0,0.0,0.0,0.0,1213.0,16.0,2.0,3.0,1.0,26.0,941.0,8.0,776.0
2022-07-10 17:00:00+01:00,390.0,1585.0,7.0,0.0,0.0,0.0,1258.0,16.0,2.0,4.0,1.0,26.0,747.0,8.0,959.0
2022-07-10 18:00:00+01:00,392.0,1606.0,9.0,0.0,0.0,38.0,516.0,15.0,2.0,37.0,1.0,25.0,483.0,9.0,1139.0
2022-07-10 19:00:00+01:00,401.0,1696.0,5.0,0.0,0.0,921.0,3.0,49.0,2.0,169.0,1.0,25.0,194.0,6.0,1037.0
2022-07-10 20:00:00+01:00,408.0,1826.0,5.0,0.0,0.0,1664.0,1.0,606.0,1.0,366.0,1.0,26.0,29.0,7.0,1054.0
2022-07-10 21:00:00+01:00,410.0,1918.0,4.0,0.0,0.0,1925.0,1.0,638.0,1.0,436.0,1.0,26.0,0.0,7.0,1099.0
2022-07-10 22:00:00+01:00,414.0,1981.0,5.0,0.0,0.0,1144.0,2.0,38.0,2.0,158.0,1.0,26.0,0.0,5.0,1023.0
2022-07-10 23:00:00+01:00,417.0,1938.0,5.0,0.0,0.0,1082.0,2.0,12.0,2.0,121.0,1.0,26.0,0.0,4.0,907.0
2022-07-11 00:00:00+01:00,412.0,2039.0,4.0,0.0,0.0,209.0,4.0,14.0,2.0,60.0,1.0,26.0,0.0,3.0,810.0
2022-07-11 01:00:00+01:00,415.0,2031.0,4.0,0.0,0.0,45.0,8.0,47.0,2.0,5.0,1.0,26.0,0.0,2.0,732.0
2022-07-11 02:00:00+01:00,415.0,2210.0,4.0,0.0,0.0,0.0,121.0,23.0,2.0,4.0,1.0,27.0,0.0,2.0,669.0
2022-07-11 03:00:00+01:00,419.0,2184.0,4.0,0.0,0.0,0.0,14.0,14.0,2.0,34.0,1.0,27.0,0.0,1.0,644.0
2022-07-11 04:00:00+01:00,411.0,2297.0,4.0,0.0,0.0,7.0,89.0,14.0,2.0,7.0,1.0,26.0,0.0,0.0,631.0
2022-07-11 05:00:00+01:00,418.0,2299.0,4.0,0.0,0.0,245.0,5.0,271.0,1.0,93.0,1.0,27.0,0.0,1.0,583.0
2022-07-11 06:00:00+01:00,418.0,2345.0,5.0,0.0,0.0,932.0,2.0,410.0,1.0,401.0,1.0,27.0,14.0,1.0,594.0
2022-07-11 07:00:00+01:00,419.0,2393.0,1.0,0.0,0.0,943.0,3.0,253.0,2.0,167.0,1.0,27.0,152.0,1.0,593.0
2022-07-11 08:00:00+01:00,413.0,2486.0,1.0,0.0,0.0,105.0,275.0,40.0,2.0,60.0,1.0,26.0,423.0,1.0,478.0
2022-07-11 09:00:00+01:00,419.0,2557.0,2.0,0.0,0.0,0.0,182.0,35.0,2.0,30.0,1.0,27.0,660.0,1.0,333.0
2022-07-11 10:00:00+01:00,403.0,2557.0,2.0,0.0,0.0,0.0,318.0,34.0,2.0,13.0,1.0,27.0,873.0,0.0,273.0
2022-07-11 11:00:00+01:00,406.0,2626.0,2.0,0.0,0.0,131.0,225.0,26.0,2.0,106.0,1.0,27.0,1013.0,1.0,233.0
2022-07-11 12:00:00+01:00,411.0,2526.0,2.0,0.0,0.0,210.0,224.0,21.0,2.0,162.0,1.0,28.0,1046.0,1.0,221.0
2022-07-11 13:00:00+01:00,414.0,2621.0,3.0,0.0,0.0,106.0,151.0,18.0,2.0,121.0,1.0,27.0,1007.0,2.0,235.0
2022-07-11 14:00:00+01:00,419.0,2612.0,4.0,0.0,0.0,53.0,4.0,16.0,2.0,49.0,1.0,28.0,1002.0,4.0,325.0
2022-07-11 15:00:00+01:00,420.0,2364.0,4.0,0.0,0.0,35.0,4.0,15.0,2.0,2.0,1.0,28.0,870.0,4.0,456.0
2022-07-11 16:00:00+01:00,420.0,2500.0,5.0,0.0,0.0,0.0,4.0,17.0,2.0,3.0,1.0,28.0,691.0,9.0,615.0
2022-07-11 17:00:00+01:00,416.0,2527.0,1.0,0.0,0.0,59.0,139.0,18.0,2.0,4.0,1.0,27.0,494.0,14.0,782.0
2022-07-11 18:00:00+01:00,415.0,2613.0,1.0,0.0,0.0,6.0,298.0,17.0,2.0,5.0,1.0,27.0,278.0,22.0,1159.0
2022-07-11 19:00:00+01:00,418.0,2699.0,1.0,0.0,0.0,407.0,7.0,29.0,2.0,297.0,1.0,27.0,108.0,25.0,1253.0
2022-07-11 20:00:00+01:00,419.0,2673.0,1.0,0.0,0.0,831.0,3.0,447.0,1.0,437.0,1.0,27.0,18.0,25.0,1366.0
2022-07-11 21:00:00+01:00,419.0,2709.0,3.0,0.0,0.0,400.0,3.0,389.0,1.0,243.0,1.0,27.0,0.0,22.0,1705.0
2022-07-11 22:00:00+01:00,418.0,2516.0,4.0,0.0,0.0,57.0,36.0,30.0,2.0,150.0,1.0,27.0,0.0,25.0,1833.0
2022-07-11 23:00:00+01:00,420.0,2516.0,4.0,0.0,0.0,0.0,283.0,19.0,2.0,35.0,1.0,27.0,0.0,25.0,2001.0
2022-07-12 00:00:00+01:00,422.0,2451.0,4.0,0.0,0.0,0.0,304.0,19.0,2.0,12.0,1.0,28.0,0.0,25.0,2060.0
2022-07-12 01:00:00+01:00,422.0,2329.0,3.0,0.0,0.0,0.0,423.0,21.0,2.0,4.0,1.0,28.0,0.0,25.0,2149.0
2022-07-12 02:00:00+01:00,422.0,2396.0,3.0,0.0,0.0,0.0,864.0,18.0,2.0,4.0,1.0,27.0,0.0,21.0,2108.0
2022-07-12 03:00:00+01:00,419.0,2304.0,4.0,0.0,0.0,0.0,1253.0,18.0,2.0,3.0,1.0,27.0,0.0,25.0,2189.0
2022-07-12 04:00:00+01:00,422.0,2336.0,3.0,0.0,0.0,0.0,1087.0,17.0,2.0,3.0,1.0,27.0,0.0,18.0,2377.0
2022-07-12 05:00:00+01:00,418.0,2538.0,3.0,0.0,0.0,0.0,917.0,21.0,2.0,4.0,1.0,27.0,0.0,6.0,2546.0
2022-07-12 06:00:00+01:00,414.0,2671.0,3.0,0.0,0.0,0.0,556.0,46.0,2.0,33.0,1.0,25.0,14.0,6.0,2554.0
2022-07-12 07:00:00+01:00,418.0,2595.0,3.0,0.0,0.0,1.0,249.0,21.0,2.0,37.0,1.0,27.0,127.0,4.0,2332.0
2022-07-12 08:00:00+01:00,413.0,2626.0,3.0,0.0,0.0,89.0,371.0,27.0,2.0,43.0,1.0,26.0,291.0,2.0,2042.0
2022-07-12 09:00:00+01:00,406.0,2605.0,4.0,0.0,0.0,3.0,49.0,58.0,2.0,21.0,1.0,27.0,418.0,2.0,1640.0
2022-07-12 10:00:00+01:00,407.0,2549.0,4.0,0.0,0.0,289.0,4.0,461.0,2.0,14.0,1.0,27.0,554.0,0.0,1304.0
2022-07-12 11:00:00+01:00,407.0,2564.0,2.0,0.0,0.0,670.0,3.0,211.0,2.0,104.0,1.0,26.0,672.0,0.0,1143.0
2022-07-12 12:00:00+01:00,397.0,2678.0,1.0,0.0,0.0,744.0,2.0,36.0,2.0,273.0,1.0,28.0,675.0,0.0,968.0
2022-07-12 13:00:00+01:00,383.0,2747.0,1.0,0.0,0.0,322.0,4.0,501.0,1.0,156.0,1.0,27.0,649.0,0.0,830.0
2022-07-12 14:00:00+01:00,388.0,2742.0,1.0,0.0,0.0,312.0,3.0,379.0,1.0,143.0,1.0,27.0,591.0,0.0,697.0
2022-07-12 15:00:00+01:00,392.0,2494.0,1.0,0.0,0.0,360.0,7.0,461.0,1.0,128.0,1.0,27.0,543.0,0.0,612.0
2022-07-12 16:00:00+01:00,392.0,2609.0,1.0,0.0,0.0,209.0,7.0,32.0,2.0,125.0,1.0,26.0,478.0,1.0,536.0
2022-07-12 17:00:00+01:00,381.0,2630.0,1.0,0.0,0.0,245.0,3.0,79.0,2.0,152.0,1.0,25.0,365.0,2.0,436.0
2022-07-12 18:00:00+01:00,375.0,2711.0,1.0,0.0,0.0,280.0,3.0,199.0,2.0,152.0,1.0,24.0,246.0,4.0,476.0
2022-07-12 19:00:00+01:00,373.0,2908.0,1.0,0.0,0.0,1205.0,2.0,737.0,2.0,398.0,1.0,25.0,117.0,4.0,470.0
2022-07-12 20:00:00+01:00,378.0,2877.0,1.0,0.0,0.0,1527.0,1.0,1050.0,1.0,542.0,1.0,26.0,22.0,6.0,494.0
2022-07-12 21:00:00+01:00,376.0,2916.0,1.0,0.0,0.0,1220.0,2.0,1093.0,1.0,378.0,1.0,25.0,0.0,7.0,576.0
2022-07-12 22:00:00+01:00,367.0,2947.0,1.0,0.0,0.0,76.0,4.0,296.0,2.0,109.0,1.0,25.0,0.0,7.0,614.0
2022-07-12 23:00:00+01:00,368.0,2687.0,3.0,0.0,0.0,93.0,3.0,373.0,1.0,116.0,1.0,25.0,0.0,7.0,724.0
2022-07-13 00:00:00+01:00,371.0,2613.0,5.0,0.0,0.0,0.0,101.0,301.0,1.0,34.0,1.0,25.0,0.0,3.0,926.0
2022-07-13 01:00:00+01:00,371.0,2521.0,5.0,0.0,0.0,0.0,611.0,19.0,2.0,22.0,1.0,26.0,0.0,2.0,1049.0
2022-07-13 02:00:00+01:00,373.0,2544.0,5.0,0.0,0.0,0.0,734.0,17.0,2.0,4.0,1.0,26.0,0.0,0.0,1179.0
2022-07-13 03:00:00+01:00,373.0,2547.0,5.0,0.0,0.0,0.0,763.0,17.0,2.0,3.0,1.0,26.0,0.0,0.0,1232.0
2022-07-13 04:00:00+01:00,374.0,2590.0,5.0,0.0,0.0,0.0,567.0,118.0,1.0,3.0,1.0,26.0,0.0,0.0,1243.0
2022-07-13 05:00:00+01:00,375.0,2670.0,5.0,0.0,0.0,3.0,534.0,303.0,1.0,4.0,1.0,26.0,0.0,0.0,1204.0
2022-07-13 06:00:00+01:00,372.0,2718.0,4.0,0.0,0.0,213.0,569.0,28.0,2.0,38.0,1.0,26.0,11.0,2.0,1098.0
2022-07-13 07:00:00+01:00,378.0,2644.0,4.0,0.0,0.0,7.0,396.0,20.0,2.0,52.0,1.0,26.0,117.0,2.0,971.0
2022-07-13 08:00:00+01:00,371.0,2586.0,4.0,0.0,0.0,8.0,196.0,27.0,2.0,62.0,1.0,26.0,308.0,2.0,824.0
2022-07-13 09:00:00+01:00,360.0,2594.0,5.0,0.0,0.0,366.0,3.0,37.0,2.0,174.0,1.0,26.0,510.0,6.0,760.0
2022-07-13 10:00:00+01:00,365.0,2661.0,3.0,0.0,0.0,450.0,3.0,41.0,2.0,201.0,1.0,26.0,726.0,7.0,535.0
2022-07-13 11:00:00+01:00,366.0,2721.0,2.0,0.0,0.0,386.0,3.0,34.0,2.0,302.0,1.0,25.0,924.0,10.0,463.0
2022-07-13 12:00:00+01:00,362.0,2581.0,1.0,0.0,0.0,526.0,3.0,30.0,2.0,268.0,1.0,26.0,976.0,5.0,544.0
2022-07-13 13:00:00+01:00,363.0,2735.0,2.0,0.0,0.0,328.0,3.0,246.0,1.0,97.0,1.0,26.0,1014.0,2.0,613.0
2022-07-13 14:00:00+01:00,357.0,2631.0,1.0,0.0,0.0,536.0,4.0,238.0,2.0,64.0,1.0,24.0,959.0,0.0,587.0
2022-07-13 15:00:00+01:00,355.0,2541.0,2.0,0.0,0.0,621.0,3.0,100.0,2.0,64.0,1.0,24.0,888.0,0.0,610.0
2022-07-13 16:00:00+01:00,360.0,2483.0,2.0,0.0,0.0,673.0,3.0,284.0,2.0,104.0,1.0,25.0,730.0,1.0,514.0
2022-07-13 17:00:00+01:00,353.0,2603.0,2.0,0.0,0.0,710.0,4.0,198.0,2.0,52.0,1.0,24.0,558.0,1.0,583.0
2022-07-13 18:00:00+01:00,362.0,2708.0,2.0,0.0,0.0,413.0,3.0,75.0,2.0,67.0,1.0,25.0,320.0,1.0,582.0
2022-07-13 19:00:00+01:00,365.0,2879.0,2.0,0.0,0.0,952.0,3.0,164.0,2.0,371.0,1.0,25.0,115.0,0.0,559.0
2022-07-13 20:00:00+01:00,367.0,2845.0,2.0,0.0,0.0,1317.0,3.0,319.0,2.0,319.0,1.0,26.0,17.0,3.0,552.0
2022-07-13 21:00:00+01:00,362.0,2916.0,2.0,0.0,0.0,1310.0,3.0,349.0,1.0,209.0,1.0,25.0,0.0,1.0,611.0
2022-07-13 22:00:00+01:00,362.0,2865.0,2.0,0.0,0.0,540.0,3.0,284.0,1.0,162.0,1.0,25.0,0.0,2.0,739.0
2022-07-13 23:00:00+01:00,358.0,2776.0,2.0,0.0,0.0,20.0,106.0,369.0,2.0,44.0,1.0,26.0,0.0,1.0,1095.0
2022-07-14 00:00:00+01:00,364.0,2777.0,2.0,0.0,0.0,0.0,416.0,140.0,2.0,4.0,1.0,25.0,0.0,0.0,1415.0
2022-07-14 01:00:00+01:00,386.0,2657.0,3.0,0.0,0.0,0.0,535.0,18.0,2.0,4.0,1.0,26.0,0.0,3.0,1526.0
2022-07-14 02:00:00+01:00,387.0,2553.0,3.0,0.0,0.0,0.0,743.0,16.0,2.0,4.0,1.0,26.0,0.0,5.0,1716.0
2022-07-14 03:00:00+01:00,389.0,2555.0,3.0,0.0,0.0,0.0,961.0,16.0,2.0,4.0,1.0,26.0,0.0,2.0,1942.0
2022-07-14 04:00:00+01:00,381.0,2600.0,4.0,0.0,0.0,0.0,908.0,16.0,2.0,4.0,1.0,26.0,0.0,4.0,2051.0
2022-07-14 05:00:00+01:00,380.0,2867.0,5.0,0.0,0.0,0.0,522.0,74.0,1.0,55.0,1.0,26.0,0.0,1.0,2032.0
2022-07-14 06:00:00+01:00,383.0,2838.0,5.0,0.0,0.0,36.0,18.0,157.0,2.0,148.0,1.0,25.0,10.0,1.0,1768.0
2022-07-14 07:00:00+01:00,386.0,2820.0,7.0,0.0,0.0,210.0,39.0,286.0,1.0,137.0,1.0,26.0,115.0,1.0,1531.0
2022-07-14 08:00:00+01:00,388.0,2786.0,5.0,0.0,0.0,224.0,98.0,141.0,2.0,40.0,1.0,26.0,328.0,1.0,1335.0
2022-07-14 09:00:00+01:00,383.0,2734.0,4.0,0.0,0.0,362.0,4.0,35.0,2.0,14.0,1.0,26.0,618.0,0.0,1159.0
2022-07-14 10:00:00+01:00,380.0,2718.0,4.0,0.0,0.0,353.0,4.0,143.0,2.0,11.0,1.0,26.0,777.0,4.0,1010.0
2022-07-14 11:00:00+01:00,376.0,2688.0,7.0,0.0,0.0,407.0,3.0,141.0,2.0,104.0,1.0,25.0,878.0,0.0,979.0
2022-07-14 12:00:00+01:00,373.0,2602.0,5.0,0.0,0.0,494.0,3.0,97.0,2.0,283.0,1.0,26.0,962.0,0.0,791.0
2022-07-14 13:00:00+01:00,370.0,2693.0,2.0,0.0,0.0,296.0,3.0,91.0,2.0,242.0,1.0,27.0,986.0,0.0,719.0
2022-07-14 14:00:00+01:00,366.0,2636.0,2.0,0.0,0.0,476.0,50.0,86.0,2.0,227.0,1.0,27.0,947.0,0.0,815.0
2022-07-14 15:00:00+01:00,365.0,2556.0,2.0,0.0,0.0,631.0,226.0,231.0,2.0,294.0,1.0,28.0,853.0,0.0,773.0
