,Biomass_Actual Aggregated,Fossil Gas_Actual Aggregated,Fossil Oil_Actual Aggregated,Hydro Pumped Storage_Actual Aggregated,Hydro Pumped Storage_Actual Consumption,Hydro Run-of-river and poundage_Actual Aggregated,Nuclear_Actual Aggregated,Other_Actual Aggregated,Solar_Actual Aggregated,Waste_Actual Aggregated,Wind Offshore_Actual Aggregated,Wind Offshore_Actual Consumption,Wind Onshore_Actual Aggregated
2023-08-05 05:00:00+02:00,76.0,1159.0,0.0,17.0,104.0,28.0,3831.0,445.0,0.0,280.0,398.0,0.0,114.0
2023-08-05 06:00:00+02:00,74.0,1208.0,0.0,147.0,0.0,28.0,3835.0,487.0,38.0,283.0,357.0,0.0,193.0
2023-08-05 07:00:00+02:00,77.0,1053.0,0.0,6.0,3.0,30.0,3833.0,542.0,351.0,283.0,635.0,0.0,316.0
2023-08-05 08:00:00+02:00,75.0,1037.0,0.0,0.0,5.0,34.0,3836.0,581.0,818.0,284.0,835.0,0.0,327.0
2023-08-05 09:00:00+02:00,74.0,1040.0,0.0,0.0,4.0,33.0,3836.0,547.0,1309.0,284.0,1063.0,0.0,290.0
2023-08-05 10:00:00+02:00,75.0,1032.0,0.0,0.0,22.0,31.0,3831.0,546.0,1778.0,281.0,1118.0,0.0,513.0
2023-08-05 11:00:00+02:00,76.0,1052.0,0.0,75.0,41.0,27.0,3832.0,572.0,1728.0,274.0,1196.0,0.0,854.0
2023-08-05 12:00:00+02:00,76.0,1043.0,0.0,0.0,66.0,26.0,3832.0,538.0,1225.0,279.0,1551.0,0.0,916.0
2023-08-05 13:00:00+02:00,74.0,1149.0,0.0,18.0,92.0,25.0,3833.0,476.0,1153.0,284.0,933.0,0.0,650.0
2023-08-05 14:00:00+02:00,73.0,1123.0,0.0,0.0,327.0,28.0,3835.0,499.0,1181.0,285.0,1078.0,0.0,425.0
2023-08-05 15:00:00+02:00,71.0,978.0,0.0,0.0,614.0,29.0,3835.0,461.0,1235.0,286.0,1171.0,0.0,498.0
2023-08-05 16:00:00+02:00,74.0,991.0,0.0,0.0,726.0,30.0,3836.0,464.0,1308.0,287.0,1173.0,0.0,590.0
2023-08-05 17:00:00+02:00,78.0,1028.0,0.0,0.0,461.0,28.0,3823.0,508.0,973.0,286.0,1140.0,0.0,903.0
2023-08-05 18:00:00+02:00,73.0,1155.0,0.0,137.0,0.0,26.0,3821.0,579.0,556.0,284.0,1055.0,0.0,974.0
2023-08-05 19:00:00+02:00,71.0,1212.0,0.0,359.0,0.0,22.0,3822.0,608.0,262.0,283.0,718.0,0.0,1042.0
2023-08-05 20:00:00+02:00,71.0,1234.0,0.0,369.0,0.0,23.0,3821.0,623.0,45.0,280.0,697.0,0.0,923.0
2023-08-05 21:00:00+02:00,73.0,1213.0,0.0,378.0,0.0,25.0,3819.0,607.0,0.0,283.0,708.0,0.0,758.0
2023-08-05 22:00:00+02:00,73.0,1204.0,0.0,534.0,0.0,27.0,3822.0,631.0,0.0,283.0,424.0,0.0,741.0
2023-08-05 23:00:00+02:00,74.0,1192.0,0.0,265.0,0.0,28.0,3822.0,644.0,0.0,279.0,477.0,0.0,510.0
2023-08-06 00:00:00+02:00,75.0,903.0,0.0,48.0,11.0,30.0,3821.0,568.0,0.0,280.0,1376.0,0.0,324.0
2023-08-06 01:00:00+02:00,73.0,824.0,0.0,22.0,122.0,31.0,3820.0,549.0,0.0,284.0,1660.0,0.0,292.0
2023-08-06 02:00:00+02:00,73.0,815.0,0.0,36.0,3.0,32.0,3821.0,524.0,0.0,285.0,1989.0,0.0,403.0
2023-08-06 03:00:00+02:00,78.0,806.0,0.0,119.0,0.0,32.0,3824.0,507.0,0.0,286.0,2069.0,0.0,603.0
2023-08-06 04:00:00+02:00,77.0,810.0,0.0,0.0,6.0,31.0,3823.0,495.0,0.0,284.0,2079.0,0.0,937.0
2023-08-06 05:00:00+02:00,77.0,775.0,0.0,78.0,1.0,31.0,3817.0,509.0,0.0,283.0,2053.0,0.0,1141.0
2023-08-06 06:00:00+02:00,73.0,794.0,0.0,30.0,62.0,32.0,3822.0,515.0,9.0,286.0,2044.0,0.0,1274.0
2023-08-06 07:00:00+02:00,77.0,812.0,0.0,108.0,0.0,32.0,3824.0,561.0,125.0,283.0,2069.0,0.0,1538.0
2023-08-06 08:00:00+02:00,78.0,784.0,0.0,0.0,320.0,32.0,3820.0,553.0,355.0,286.0,1998.0,0.0,1627.0
2023-08-06 09:00:00+02:00,75.0,780.0,0.0,0.0,248.0,31.0,3820.0,595.0,683.0,284.0,1970.0,0.0,1674.0
2023-08-06 10:00:00+02:00,76.0,790.0,0.0,0.0,555.0,28.0,3820.0,550.0,982.0,284.0,2068.0,0.0,1586.0
2023-08-06 11:00:00+02:00,77.0,745.0,0.0,0.0,79.0,26.0,3820.0,491.0,1166.0,283.0,2087.0,0.0,1651.0
2023-08-06 12:00:00+02:00,77.0,752.0,0.0,127.0,0.0,27.0,3821.0,468.0,1343.0,288.0,2042.0,0.0,1775.0
2023-08-06 13:00:00+02:00,76.0,716.0,0.0,0.0,422.0,28.0,3819.0,436.0,1504.0,283.0,1992.0,0.0,1926.0
2023-08-06 14:00:00+02:00,73.0,736.0,0.0,0.0,540.0,30.0,3818.0,429.0,1519.0,273.0,2057.0,0.0,1902.0
2023-08-06 15:00:00+02:00,74.0,731.0,0.0,0.0,217.0,30.0,3822.0,467.0,1489.0,272.0,1963.0,0.0,1941.0
2023-08-06 16:00:00+02:00,74.0,720.0,0.0,0.0,464.0,31.0,3827.0,428.0,1606.0,272.0,1804.0,0.0,1887.0
2023-08-06 17:00:00+02:00,74.0,759.0,0.0,0.0,137.0,36.0,3830.0,496.0,1351.0,276.0,1805.0,0.0,1834.0
2023-08-06 18:00:00+02:00,73.0,778.0,0.0,48.0,10.0,37.0,3831.0,630.0,1138.0,279.0,1806.0,0.0,1753.0
2023-08-06 19:00:00+02:00,73.0,834.0,0.0,697.0,0.0,31.0,3829.0,633.0,732.0,277.0,1582.0,0.0,1538.0
2023-08-06 20:00:00+02:00,74.0,930.0,0.0,655.0,0.0,30.0,3831.0,694.0,256.0,277.0,1233.0,0.0,1375.0
2023-08-06 21:00:00+02:00,74.0,892.0,0.0,630.0,0.0,31.0,3834.0,664.0,6.0,281.0,1457.0,0.0,1165.0
2023-08-06 22:00:00+02:00,73.0,903.0,0.0,659.0,0.0,36.0,3837.0,613.0,0.0,279.0,1493.0,0.0,1002.0
2023-08-06 23:00:00+02:00,74.0,998.0,0.0,82.0,0.0,36.0,3838.0,603.0,0.0,276.0,1432.0,0.0,1038.0
2023-08-07 00:00:00+02:00,73.0,897.0,0.0,64.0,1.0,36.0,3835.0,460.0,0.0,268.0,1383.0,0.0,1099.0
2023-08-07 01:00:00+02:00,74.0,905.0,0.0,9.0,28.0,33.0,3835.0,444.0,0.0,257.0,1190.0,0.0,1186.0
2023-08-07 02:00:00+02:00,73.0,911.0,0.0,37.0,55.0,30.0,3835.0,410.0,0.0,252.0,1217.0,0.0,1203.0
2023-08-07 03:00:00+02:00,72.0,883.0,0.0,0.0,14.0,28.0,3835.0,391.0,0.0,248.0,1100.0,0.0,1171.0
2023-08-07 04:00:00+02:00,74.0,933.0,0.0,0.0,40.0,33.0,3835.0,399.0,0.0,245.0,1052.0,0.0,1019.0
2023-08-07 05:00:00+02:00,73.0,980.0,0.0,0.0,103.0,37.0,3837.0,403.0,0.0,246.0,982.0,0.0,1038.0
2023-08-07 06:00:00+02:00,73.0,975.0,0.0,48.0,0.0,28.0,3839.0,435.0,32.0,250.0,836.0,0.0,1053.0
2023-08-07 07:00:00+02:00,76.0,1022.0,0.0,75.0,0.0,11.0,3840.0,572.0,428.0,243.0,681.0,0.0,934.0
2023-08-07 08:00:00+02:00,76.0,1223.0,0.0,55.0,0.0,14.0,3841.0,559.0,1253.0,242.0,591.0,0.0,776.0
2023-08-07 09:00:00+02:00,77.0,1229.0,0.0,0.0,31.0,26.0,3846.0,516.0,2328.0,240.0,441.0,0.0,756.0
2023-08-07 10:00:00+02:00,76.0,1140.0,0.0,0.0,79.0,33.0,3836.0,546.0,2989.0,237.0,321.0,0.0,705.0
2023-08-07 11:00:00+02:00,75.0,1136.0,0.0,0.0,89.0,36.0,3827.0,551.0,3385.0,231.0,222.0,0.0,698.0
2023-08-07 12:00:00+02:00,73.0,1124.0,0.0,0.0,114.0,30.0,3826.0,566.0,3753.0,225.0,276.0,0.0,721.0
2023-08-07 13:00:00+02:00,70.0,1109.0,0.0,0.0,81.0,26.0,3824.0,505.0,3894.0,224.0,420.0,0.0,654.0
2023-08-07 14:00:00+02:00,68.0,1119.0,0.0,8.0,1.0,25.0,3820.0,494.0,3725.0,235.0,455.0,0.0,639.0
2023-08-07 15:00:00+02:00,66.0,1209.0,0.0,23.0,0.0,25.0,3820.0,448.0,3413.0,214.0,487.0,0.0,743.0
2023-08-07 16:00:00+02:00,63.0,1187.0,0.0,19.0,22.0,28.0,3817.0,472.0,2858.0,224.0,411.0,0.0,783.0
2023-08-07 17:00:00+02:00,69.0,1076.0,0.0,0.0,60.0,31.0,3813.0,486.0,2353.0,230.0,678.0,0.0,697.0
2023-08-07 18:00:00+02:00,69.0,1263.0,0.0,8.0,35.0,29.0,3815.0,507.0,1614.0,255.0,961.0,0.0,585.0
2023-08-07 19:00:00+02:00,70.0,1499.0,0.0,42.0,0.0,29.0,3817.0,607.0,838.0,264.0,1325.0,0.0,418.0
2023-08-07 20:00:00+02:00,71.0,1731.0,0.0,6.0,3.0,31.0,3823.0,633.0,243.0,260.0,1564.0,0.0,281.0
2023-08-07 21:00:00+02:00,70.0,1870.0,0.0,0.0,44.0,32.0,3827.0,631.0,6.0,265.0,1644.0,0.0,289.0
2023-08-07 22:00:00+02:00,70.0,1790.0,0.0,47.0,0.0,31.0,3829.0,564.0,0.0,264.0,1644.0,0.0,431.0
2023-08-07 23:00:00+02:00,72.0,1561.0,0.0,9.0,23.0,27.0,3828.0,525.0,0.0,262.0,1469.0,0.0,592.0
2023-08-08 00:00:00+02:00,71.0,979.0,0.0,0.0,97.0,24.0,3826.0,343.0,0.0,265.0,1610.0,0.0,765.0
2023-08-08 01:00:00+02:00,74.0,819.0,0.0,19.0,42.0,23.0,3826.0,360.0,0.0,261.0,1416.0,0.0,788.0
2023-08-08 02:00:00+02:00,72.0,807.0,0.0,35.0,0.0,24.0,3826.0,352.0,0.0,265.0,1220.0,0.0,864.0
2023-08-08 03:00:00+02:00,77.0,884.0,0.0,43.0,3.0,27.0,3826.0,327.0,0.0,262.0,603.0,0.0,888.0
2023-08-08 04:00:00+02:00,75.0,883.0,0.0,124.0,0.0,29.0,3826.0,338.0,0.0,264.0,279.0,0.0,808.0
2023-08-08 05:00:00+02:00,76.0,1027.0,0.0,38.0,0.0,30.0,3826.0,348.0,0.0,261.0,244.0,0.0,768.0
2023-08-08 06:00:00+02:00,73.0,1208.0,0.0,34.0,0.0,29.0,3828.0,387.0,50.0,264.0,318.0,0.0,721.0
2023-08-08 07:00:00+02:00,76.0,1221.0,0.0,75.0,0.0,30.0,3830.0,507.0,477.0,263.0,455.0,0.0,653.0
2023-08-08 08:00:00+02:00,71.0,1195.0,0.0,0.0,35.0,29.0,3830.0,548.0,1104.0,257.0,680.0,0.0,498.0
2023-08-08 09:00:00+02:00,69.0,1208.0,0.0,11.0,0.0,31.0,3828.0,530.0,1475.0,241.0,816.0,0.0,484.0
2023-08-08 10:00:00+02:00,69.0,887.0,0.0,104.0,0.0,35.0,3825.0,578.0,1912.0,243.0,997.0,0.0,597.0
2023-08-08 11:00:00+02:00,64.0,761.0,0.0,63.0,0.0,34.0,3822.0,496.0,2323.0,243.0,932.0,0.0,769.0
2023-08-08 12:00:00+02:00,70.0,667.0,0.0,31.0,37.0,32.0,3818.0,525.0,2282.0,244.0,905.0,0.0,832.0
2023-08-08 13:00:00+02:00,68.0,656.0,0.0,25.0,51.0,27.0,3816.0,460.0,2449.0,242.0,970.0,0.0,877.0
2023-08-08 14:00:00+02:00,69.0,684.0,0.0,9.0,50.0,22.0,3814.0,437.0,2840.0,243.0,875.0,0.0,867.0
2023-08-08 15:00:00+02:00,71.0,733.0,0.0,0.0,83.0,23.0,3814.0,422.0,2291.0,247.0,905.0,0.0,875.0
2023-08-08 16:00:00+02:00,74.0,874.0,0.0,21.0,58.0,22.0,3813.0,486.0,1523.0,246.0,908.0,0.0,809.0
2023-08-08 17:00:00+02:00,73.0,1278.0,0.0,51.0,0.0,21.0,3808.0,507.0,871.0,243.0,837.0,0.0,607.0
2023-08-08 18:00:00+02:00,74.0,1654.0,0.0,34.0,22.0,22.0,3813.0,478.0,415.0,243.0,1149.0,0.0,375.0
2023-08-08 19:00:00+02:00,72.0,1752.0,0.0,0.0,76.0,20.0,3817.0,539.0,165.0,246.0,1664.0,0.0,286.0
2023-08-08 20:00:00+02:00,74.0,2106.0,0.0,103.0,0.0,20.0,3824.0,547.0,22.0,249.0,1571.0,0.0,299.0
2023-08-08 21:00:00+02:00,72.0,1994.0,0.0,57.0,9.0,23.0,3830.0,564.0,0.0,249.0,1655.0,0.0,391.0
2023-08-08 22:00:00+02:00,76.0,2005.0,0.0,0.0,74.0,27.0,3830.0,556.0,0.0,252.0,1721.0,0.0,492.0
2023-08-08 23:00:00+02:00,77.0,2103.0,0.0,0.0,32.0,27.0,3826.0,516.0,0.0,251.0,1127.0,0.0,678.0
2023-08-09 00:00:00+02:00,75.0,1743.0,0.0,61.0,0.0,23.0,3821.0,355.0,0.0,252.0,377.0,0.0,809.0
2023-08-09 01:00:00+02:00,78.0,1369.0,0.0,32.0,0.0,20.0,3820.0,351.0,0.0,253.0,169.0,0.0,749.0
2023-08-09 02:00:00+02:00,78.0,1462.0,0.0,36.0,0.0,17.0,3822.0,371.0,0.0,253.0,124.0,0.0,552.0
2023-08-09 03:00:00+02:00,77.0,1508.0,0.0,183.0,0.0,20.0,3820.0,396.0,0.0,250.0,86.0,0.0,370.0
2023-08-09 04:00:00+02:00,78.0,1450.0,0.0,149.0,0.0,22.0,3820.0,411.0,0.0,249.0,86.0,0.0,280.0
2023-08-09 05:00:00+02:00,79.0,1412.0,0.0,2.0,0.0,23.0,3820.0,406.0,0.0,245.0,100.0,0.0,220.0
2023-08-09 06:00:00+02:00,76.0,1593.0,0.0,2.0,0.0,22.0,3820.0,424.0,31.0,245.0,98.0,0.0,157.0
2023-08-09 07:00:00+02:00,73.0,1767.0,0.0,25.0,0.0,23.0,3832.0,522.0,327.0,247.0,130.0,0.0,100.0
2023-08-09 08:00:00+02:00,74.0,1822.0,0.0,41.0,0.0,22.0,3835.0,572.0,1066.0,247.0,198.0,0.0,63.0
2023-08-09 09:00:00+02:00,71.0,1421.0,0.0,22.0,0.0,21.0,3841.0,584.0,2000.0,238.0,154.0,0.0,61.0
2023-08-09 10:00:00+02:00,71.0,1409.0,0.0,26.0,6.0,21.0,3836.0,618.0,3054.0,245.0,98.0,0.0,77.0
2023-08-09 11:00:00+02:00,66.0,1019.0,0.0,144.0,0.0,17.0,3833.0,559.0,3842.0,243.0,96.0,0.0,99.0
2023-08-09 12:00:00+02:00,69.0,914.0,0.0,71.0,0.0,15.0,3830.0,592.0,4355.0,243.0,87.0,0.0,160.0
2023-08-09 13:00:00+02:00,66.0,903.0,0.0,55.0,3.0,19.0,3827.0,495.0,4720.0,236.0,109.0,0.0,224.0
2023-08-09 14:00:00+02:00,69.0,917.0,0.0,0.0,34.0,18.0,3828.0,462.0,4771.0,233.0,167.0,0.0,257.0
2023-08-09 15:00:00+02:00,66.0,929.0,0.0,0.0,28.0,18.0,3831.0,481.0,4669.0,233.0,61.0,0.0,288.0
2023-08-09 16:00:00+02:00,67.0,1078.0,0.0,0.0,69.0,17.0,3829.0,539.0,4176.0,234.0,34.0,0.0,292.0
2023-08-09 17:00:00+02:00,68.0,1505.0,0.0,0.0,158.0,17.0,3827.0,540.0,3280.0,229.0,45.0,0.0,285.0
2023-08-09 18:00:00+02:00,72.0,2339.0,0.0,1.0,0.0,21.0,3824.0,546.0,2122.0,208.0,41.0,0.0,233.0
2023-08-09 19:00:00+02:00,70.0,2952.0,0.0,1.0,46.0,24.0,3826.0,557.0,1077.0,207.0,0.0,23.0,158.0
2023-08-09 20:00:00+02:00,68.0,2986.0,0.0,10.0,4.0,28.0,3832.0,560.0,295.0,211.0,0.0,20.0,116.0
2023-08-09 21:00:00+02:00,69.0,3025.0,0.0,33.0,1.0,28.0,3836.0,527.0,3.0,213.0,9.0,0.0,127.0
2023-08-09 22:00:00+02:00,76.0,3087.0,0.0,26.0,0.0,21.0,3838.0,539.0,0.0,214.0,1.0,5.0,129.0
2023-08-09 23:00:00+02:00,79.0,3025.0,0.0,0.0,49.0,16.0,3838.0,499.0,0.0,212.0,26.0,2.0,129.0
2023-08-10 00:00:00+02:00,77.0,2328.0,0.0,10.0,0.0,13.0,3837.0,379.0,0.0,213.0,0.0,8.0,86.0
2023-08-10 01:00:00+02:00,76.0,2085.0,0.0,12.0,0.0,13.0,3836.0,420.0,0.0,214.0,12.0,0.0,60.0
2023-08-10 02:00:00+02:00,74.0,1961.0,0.0,1.0,0.0,15.0,3834.0,451.0,0.0,214.0,2.0,2.0,66.0
2023-08-10 03:00:00+02:00,75.0,1948.0,0.0,0.0,40.0,19.0,3835.0,472.0,0.0,210.0,12.0,1.0,101.0
2023-08-10 04:00:00+02:00,76.0,1944.0,0.0,0.0,40.0,23.0,3836.0,485.0,0.0,212.0,40.0,0.0,99.0
2023-08-10 05:00:00+02:00,79.0,1951.0,0.0,1.0,0.0,25.0,3837.0,461.0,0.0,214.0,90.0,0.0,98.0
2023-08-10 06:00:00+02:00,79.0,1966.0,0.0,0.0,0.0,22.0,3838.0,502.0,33.0,214.0,96.0,0.0,98.0
2023-08-10 07:00:00+02:00,79.0,1952.0,0.0,0.0,0.0,15.0,3837.0,558.0,519.0,209.0,155.0,0.0,114.0
2023-08-10 08:00:00+02:00,78.0,1881.0,0.0,0.0,0.0,7.0,3834.0,596.0,1437.0,208.0,153.0,0.0,124.0
2023-08-10 09:00:00+02:00,77.0,1831.0,0.0,0.0,0.0,8.0,3831.0,566.0,2581.0,195.0,141.0,0.0,70.0
2023-08-10 10:00:00+02:00,74.0,1435.0,0.0,105.0,0.0,11.0,3813.0,539.0,3707.0,199.0,52.0,0.0,66.0
2023-08-10 11:00:00+02:00,74.0,978.0,0.0,0.0,28.0,15.0,3801.0,508.0,4670.0,202.0,0.0,9.0,72.0
2023-08-10 12:00:00+02:00,70.0,973.0,0.0,0.0,84.0,17.0,3793.0,528.0,5298.0,196.0,0.0,7.0,69.0
2023-08-10 13:00:00+02:00,73.0,942.0,0.0,0.0,83.0,17.0,3795.0,486.0,5577.0,198.0,0.0,15.0,31.0
2023-08-10 14:00:00+02:00,69.0,1023.0,0.0,0.0,32.0,16.0,3792.0,431.0,5486.0,196.0,0.0,22.0,19.0
2023-08-10 15:00:00+02:00,69.0,974.0,0.0,0.0,19.0,17.0,3793.0,498.0,5034.0,213.0,0.0,27.0,17.0
2023-08-10 16:00:00+02:00,72.0,1061.0,0.0,0.0,136.0,19.0,3795.0,515.0,4215.0,235.0,0.0,27.0,18.0
2023-08-10 17:00:00+02:00,72.0,1486.0,0.0,1.0,0.0,18.0,3786.0,528.0,3153.0,234.0,0.0,26.0,18.0
2023-08-10 18:00:00+02:00,77.0,2075.0,0.0,110.0,0.0,17.0,3781.0,566.0,1932.0,230.0,0.0,22.0,21.0
2023-08-10 19:00:00+02:00,76.0,2603.0,0.0,0.0,6.0,16.0,3779.0,569.0,947.0,239.0,38.0,1.0,21.0
2023-08-10 20:00:00+02:00,78.0,2712.0,0.0,0.0,1.0,15.0,3777.0,555.0,232.0,243.0,97.0,0.0,44.0
2023-08-10 21:00:00+02:00,73.0,2802.0,0.0,0.0,2.0,14.0,3784.0,524.0,2.0,245.0,104.0,0.0,126.0
2023-08-10 22:00:00+02:00,76.0,2751.0,0.0,0.0,42.0,14.0,3791.0,540.0,0.0,247.0,127.0,0.0,242.0
2023-08-10 23:00:00+02:00,75.0,2507.0,0.0,102.0,0.0,13.0,3794.0,519.0,0.0,249.0,167.0,0.0,321.0
2023-08-11 00:00:00+02:00,78.0,1977.0,0.0,8.0,0.0,15.0,3797.0,498.0,0.0,252.0,312.0,0.0,301.0
2023-08-11 01:00:00+02:00,78.0,1242.0,0.0,1.0,0.0,17.0,3797.0,476.0,0.0,254.0,452.0,0.0,257.0
2023-08-11 02:00:00+02:00,79.0,1150.0,0.0,82.0,0.0,17.0,3797.0,508.0,0.0,251.0,446.0,0.0,248.0
2023-08-11 03:00:00+02:00,79.0,1133.0,0.0,1.0,0.0,14.0,3795.0,521.0,0.0,252.0,415.0,0.0,279.0
2023-08-11 04:00:00+02:00,78.0,1115.0,0.0,2.0,0.0,14.0,3795.0,527.0,0.0,257.0,335.0,0.0,341.0
2023-08-11 05:00:00+02:00,75.0,1156.0,0.0,11.0,0.0,14.0,3797.0,503.0,0.0,259.0,225.0,0.0,336.0
2023-08-11 06:00:00+02:00,73.0,1147.0,0.0,4.0,0.0,14.0,3798.0,564.0,35.0,261.0,137.0,0.0,378.0
2023-08-11 07:00:00+02:00,74.0,1128.0,0.0,0.0,39.0,14.0,3799.0,630.0,509.0,261.0,114.0,0.0,416.0
2023-08-11 08:00:00+02:00,76.0,1140.0,0.0,0.0,100.0,11.0,3794.0,645.0,1346.0,263.0,50.0,0.0,366.0
2023-08-11 09:00:00+02:00,76.0,1075.0,0.0,1.0,48.0,8.0,3788.0,596.0,2301.0,259.0,178.0,0.0,149.0
2023-08-11 10:00:00+02:00,77.0,1027.0,0.0,0.0,73.0,7.0,3784.0,585.0,3373.0,261.0,271.0,0.0,79.0
2023-08-11 11:00:00+02:00,77.0,994.0,0.0,0.0,63.0,13.0,3773.0,540.0,4307.0,264.0,572.0,0.0,77.0
2023-08-11 12:00:00+02:00,79.0,968.0,0.0,0.0,80.0,17.0,3770.0,517.0,4577.0,263.0,555.0,0.0,96.0
2023-08-11 13:00:00+02:00,76.0,990.0,0.0,53.0,12.0,22.0,3771.0,502.0,3948.0,253.0,720.0,0.0,154.0
2023-08-11 14:00:00+02:00,74.0,972.0,0.0,0.0,0.0,22.0,3777.0,510.0,3294.0,258.0,1023.0,0.0,153.0
2023-08-11 15:00:00+02:00,76.0,972.0,0.0,11.0,10.0,22.0,3775.0,491.0,3024.0,252.0,1093.0,0.0,173.0
2023-08-11 16:00:00+02:00,72.0,1014.0,0.0,4.0,101.0,20.0,3771.0,496.0,2521.0,259.0,1379.0,0.0,204.0
2023-08-11 17:00:00+02:00,70.0,1513.0,0.0,126.0,0.0,18.0,3768.0,531.0,1426.0,257.0,1436.0,0.0,204.0
2023-08-11 18:00:00+02:00,72.0,2318.0,0.0,87.0,0.0,16.0,3770.0,612.0,655.0,263.0,1237.0,0.0,217.0
2023-08-11 19:00:00+02:00,69.0,2390.0,0.0,45.0,0.0,13.0,3775.0,620.0,316.0,262.0,1048.0,0.0,232.0
2023-08-11 20:00:00+02:00,72.0,2212.0,0.0,0.0,4.0,12.0,3782.0,633.0,74.0,263.0,893.0,0.0,148.0
2023-08-11 21:00:00+02:00,71.0,2101.0,0.0,0.0,101.0,12.0,3780.0,601.0,0.0,268.0,850.0,0.0,90.0
2023-08-11 22:00:00+02:00,70.0,2112.0,0.0,0.0,107.0,12.0,3785.0,593.0,0.0,272.0,605.0,0.0,106.0
2023-08-11 23:00:00+02:00,74.0,2138.0,0.0,0.0,0.0,10.0,3785.0,591.0,0.0,270.0,514.0,0.0,115.0
2023-08-12 00:00:00+02:00,75.0,1920.0,0.0,0.0,60.0,8.0,3783.0,556.0,0.0,274.0,409.0,0.0,136.0
2023-08-12 01:00:00+02:00,78.0,1219.0,0.0,61.0,3.0,7.0,3779.0,565.0,0.0,272.0,524.0,0.0,198.0
2023-08-12 02:00:00+02:00,72.0,1085.0,0.0,4.0,0.0,7.0,3768.0,515.0,0.0,270.0,462.0,0.0,241.0
2023-08-12 03:00:00+02:00,71.0,1193.0,0.0,2.0,0.0,8.0,3766.0,510.0,0.0,273.0,163.0,0.0,225.0
2023-08-12 04:00:00+02:00,71.0,1391.0,0.0,2.0,0.0,9.0,3764.0,495.0,0.0,273.0,131.0,0.0,218.0
2023-08-12 05:00:00+02:00,70.0,1121.0,0.0,2.0,0.0,9.0,3763.0,467.0,0.0,274.0,274.0,0.0,304.0
2023-08-12 06:00:00+02:00,73.0,974.0,0.0,2.0,0.0,9.0,3751.0,516.0,2.0,270.0,404.0,0.0,478.0
2023-08-12 07:00:00+02:00,70.0,981.0,0.0,2.0,0.0,10.0,3748.0,537.0,66.0,269.0,531.0,0.0,491.0
2023-08-12 08:00:00+02:00,71.0,1070.0,0.0,2.0,0.0,14.0,3744.0,557.0,333.0,272.0,558.0,0.0,528.0
2023-08-12 09:00:00+02:00,71.0,1089.0,0.0,37.0,0.0,19.0,3738.0,566.0,877.0,272.0,885.0,0.0,389.0
2023-08-12 10:00:00+02:00,70.0,1038.0,0.0,151.0,0.0,22.0,3726.0,539.0,1515.0,272.0,889.0,0.0,395.0
2023-08-12 11:00:00+02:00,76.0,1072.0,0.0,68.0,0.0,22.0,3743.0,515.0,2378.0,270.0,863.0,0.0,453.0
2023-08-12 12:00:00+02:00,75.0,885.0,0.0,38.0,17.0,22.0,3754.0,522.0,3502.0,270.0,1085.0,0.0,415.0
2023-08-12 13:00:00+02:00,73.0,886.0,0.0,0.0,65.0,21.0,3784.0,540.0,4216.0,271.0,1269.0,0.0,377.0
2023-08-12 14:00:00+02:00,71.0,869.0,0.0,0.0,82.0,18.0,3787.0,526.0,4405.0,267.0,1397.0,0.0,497.0
2023-08-12 15:00:00+02:00,73.0,862.0,0.0,0.0,82.0,16.0,3787.0,497.0,4095.0,266.0,1527.0,0.0,686.0
2023-08-12 16:00:00+02:00,70.0,867.0,0.0,0.0,83.0,16.0,3790.0,479.0,3585.0,270.0,1871.0,0.0,688.0
2023-08-12 17:00:00+02:00,69.0,909.0,0.0,0.0,9.0,16.0,3790.0,512.0,2820.0,268.0,1984.0,0.0,666.0
2023-08-12 18:00:00+02:00,49.0,1019.0,0.0,10.0,11.0,18.0,3790.0,571.0,1747.0,269.0,2028.0,0.0,639.0
2023-08-12 19:00:00+02:00,36.0,1073.0,0.0,0.0,10.0,19.0,3789.0,601.0,786.0,269.0,1998.0,0.0,523.0
2023-08-12 20:00:00+02:00,36.0,1108.0,0.0,0.0,6.0,20.0,3791.0,633.0,156.0,268.0,2006.0,0.0,375.0
2023-08-12 21:00:00+02:00,35.0,1142.0,0.0,8.0,3.0,21.0,3795.0,624.0,0.0,273.0,2043.0,0.0,331.0
2023-08-12 22:00:00+02:00,35.0,1078.0,0.0,25.0,2.0,20.0,3794.0,609.0,0.0,274.0,1990.0,0.0,301.0
2023-08-12 23:00:00+02:00,36.0,1090.0,0.0,3.0,27.0,18.0,3795.0,622.0,0.0,274.0,1887.0,0.0,365.0
2023-08-13 00:00:00+02:00,35.0,851.0,0.0,32.0,0.0,17.0,3799.0,492.0,0.0,275.0,1903.0,0.0,396.0
2023-08-13 01:00:00+02:00,37.0,782.0,0.0,33.0,0.0,15.0,3801.0,481.0,0.0,275.0,1868.0,0.0,398.0
2023-08-13 02:00:00+02:00,37.0,784.0,0.0,144.0,0.0,16.0,3801.0,446.0,0.0,275.0,1872.0,0.0,370.0
2023-08-13 03:00:00+02:00,38.0,765.0,0.0,88.0,0.0,18.0,3794.0,487.0,0.0,275.0,1705.0,0.0,305.0
2023-08-13 04:00:00+02:00,38.0,797.0,0.0,0.0,129.0,21.0,3789.0,468.0,0.0,276.0,1528.0,0.0,284.0
