,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2023-03-19 11:15:00+02:00,49.0,793.0,846.0,50.0,1557.0,352.0,1410.0,823.0,85.0
2023-03-19 11:30:00+02:00,49.0,785.0,846.0,50.0,1557.0,322.0,1409.0,834.0,73.0
2023-03-19 11:45:00+02:00,49.0,773.0,845.0,50.0,1553.0,301.0,1409.0,850.0,62.0
2023-03-19 12:00:00+02:00,49.0,789.0,845.0,50.0,1402.0,317.0,1409.0,860.0,55.0
2023-03-19 12:15:00+02:00,49.0,797.0,844.0,50.0,1332.0,331.0,1409.0,867.0,46.0
2023-03-19 12:30:00+02:00,49.0,795.0,845.0,50.0,1330.0,314.0,1409.0,868.0,41.0
2023-03-19 12:45:00+02:00,49.0,795.0,843.0,50.0,1329.0,309.0,1408.0,876.0,33.0
2023-03-19 13:00:00+02:00,49.0,795.0,845.0,50.0,1322.0,289.0,1409.0,870.0,30.0
2023-03-19 13:15:00+02:00,50.0,795.0,848.0,50.0,1322.0,295.0,1408.0,857.0,21.0
2023-03-19 13:30:00+02:00,50.0,793.0,845.0,50.0,1322.0,290.0,1408.0,846.0,10.0
2023-03-19 13:45:00+02:00,50.0,793.0,846.0,50.0,1322.0,293.0,1408.0,835.0,7.0
2023-03-19 14:00:00+02:00,50.0,794.0,843.0,50.0,1321.0,296.0,1408.0,817.0,8.0
2023-03-19 14:15:00+02:00,50.0,794.0,841.0,50.0,1406.0,292.0,1408.0,782.0,8.0
2023-03-19 14:30:00+02:00,50.0,784.0,839.0,50.0,1501.0,263.0,1408.0,753.0,8.0
2023-03-19 14:45:00+02:00,50.0,784.0,841.0,50.0,1506.0,271.0,1408.0,726.0,11.0
2023-03-19 15:00:00+02:00,50.0,776.0,847.0,50.0,1525.0,242.0,1407.0,690.0,18.0
2023-03-19 15:15:00+02:00,49.0,792.0,848.0,50.0,1530.0,293.0,1408.0,652.0,22.0
2023-03-19 15:30:00+02:00,50.0,799.0,846.0,50.0,1533.0,307.0,1408.0,611.0,29.0
2023-03-19 15:45:00+02:00,50.0,811.0,849.0,50.0,1533.0,341.0,1408.0,554.0,36.0
2023-03-19 16:00:00+02:00,50.0,797.0,848.0,50.0,1529.0,305.0,1408.0,487.0,43.0
2023-03-19 16:15:00+02:00,50.0,814.0,848.0,50.0,1531.0,356.0,1408.0,439.0,40.0
2023-03-19 16:30:00+02:00,50.0,835.0,850.0,50.0,1531.0,425.0,1408.0,377.0,48.0
2023-03-19 16:45:00+02:00,50.0,838.0,851.0,50.0,1530.0,476.0,1409.0,318.0,59.0
2023-03-19 17:00:00+02:00,51.0,779.0,845.0,50.0,1521.0,387.0,1409.0,256.0,80.0
2023-03-19 17:15:00+02:00,51.0,789.0,844.0,50.0,1519.0,443.0,1410.0,176.0,79.0
2023-03-19 17:30:00+02:00,51.0,819.0,852.0,50.0,1528.0,532.0,1410.0,117.0,83.0
2023-03-19 17:45:00+02:00,51.0,823.0,854.0,50.0,1522.0,619.0,1409.0,74.0,99.0
2023-03-19 18:00:00+02:00,51.0,797.0,850.0,51.0,1554.0,626.0,1409.0,27.0,117.0
2023-03-19 18:15:00+02:00,51.0,795.0,850.0,48.0,1563.0,639.0,1410.0,4.0,142.0
2023-03-19 18:30:00+02:00,51.0,797.0,854.0,51.0,1566.0,681.0,1409.0,0.0,144.0
2023-03-19 18:45:00+02:00,50.0,825.0,853.0,51.0,1566.0,822.0,1409.0,0.0,136.0
2023-03-19 19:00:00+02:00,51.0,789.0,849.0,50.0,1558.0,772.0,1409.0,0.0,124.0
2023-03-19 19:15:00+02:00,50.0,795.0,851.0,51.0,1586.0,790.0,1409.0,0.0,142.0
2023-03-19 19:30:00+02:00,51.0,797.0,858.0,50.0,1590.0,794.0,1408.0,0.0,174.0
2023-03-19 19:45:00+02:00,50.0,804.0,858.0,50.0,1591.0,810.0,1409.0,0.0,199.0
2023-03-19 20:00:00+02:00,50.0,796.0,857.0,50.0,1587.0,837.0,1409.0,0.0,217.0
2023-03-19 20:15:00+02:00,49.0,792.0,855.0,50.0,1618.0,745.0,1409.0,0.0,219.0
2023-03-19 20:30:00+02:00,49.0,802.0,857.0,50.0,1617.0,782.0,1409.0,0.0,215.0
2023-03-19 20:45:00+02:00,49.0,795.0,860.0,50.0,1587.0,842.0,1408.0,0.0,232.0
2023-03-19 21:00:00+02:00,50.0,793.0,862.0,50.0,1600.0,750.0,1407.0,0.0,233.0
2023-03-19 21:15:00+02:00,50.0,794.0,861.0,50.0,1601.0,747.0,1401.0,0.0,238.0
2023-03-19 21:30:00+02:00,50.0,864.0,860.0,50.0,1600.0,753.0,1401.0,0.0,232.0
2023-03-19 21:45:00+02:00,50.0,887.0,860.0,50.0,1599.0,736.0,1401.0,0.0,225.0
2023-03-19 22:00:00+02:00,49.0,905.0,862.0,50.0,1592.0,717.0,1401.0,0.0,236.0
2023-03-19 22:15:00+02:00,49.0,889.0,860.0,50.0,1585.0,669.0,1401.0,0.0,252.0
2023-03-19 22:30:00+02:00,50.0,883.0,863.0,50.0,1604.0,621.0,1403.0,0.0,274.0
2023-03-19 22:45:00+02:00,50.0,859.0,861.0,50.0,1604.0,551.0,1407.0,0.0,302.0
2023-03-19 23:00:00+02:00,49.0,891.0,863.0,51.0,1611.0,493.0,1407.0,0.0,316.0
2023-03-19 23:15:00+02:00,49.0,887.0,860.0,51.0,1607.0,478.0,1406.0,0.0,299.0
2023-03-19 23:30:00+02:00,49.0,904.0,856.0,51.0,1607.0,487.0,1407.0,0.0,291.0
2023-03-19 23:45:00+02:00,49.0,909.0,859.0,51.0,1604.0,467.0,1407.0,0.0,296.0
2023-03-20 00:00:00+02:00,50.0,918.0,863.0,51.0,1384.0,503.0,1406.0,0.0,295.0
2023-03-20 00:15:00+02:00,50.0,893.0,863.0,50.0,1367.0,465.0,1407.0,0.0,288.0
2023-03-20 00:30:00+02:00,49.0,884.0,864.0,50.0,1366.0,468.0,1406.0,0.0,256.0
2023-03-20 00:45:00+02:00,50.0,883.0,860.0,50.0,1365.0,484.0,1406.0,0.0,242.0
2023-03-20 01:00:00+02:00,50.0,911.0,861.0,50.0,1374.0,615.0,1407.0,0.0,235.0
2023-03-20 01:15:00+02:00,50.0,984.0,869.0,50.0,1373.0,601.0,1407.0,0.0,224.0
2023-03-20 01:30:00+02:00,50.0,996.0,870.0,50.0,1371.0,577.0,1407.0,0.0,219.0
2023-03-20 01:45:00+02:00,50.0,989.0,868.0,50.0,1370.0,545.0,1407.0,0.0,239.0
2023-03-20 02:00:00+02:00,49.0,981.0,869.0,50.0,1371.0,551.0,1407.0,0.0,253.0
2023-03-20 02:15:00+02:00,49.0,980.0,871.0,50.0,1370.0,551.0,1407.0,0.0,265.0
2023-03-20 02:30:00+02:00,49.0,980.0,871.0,50.0,1371.0,555.0,1407.0,0.0,274.0
2023-03-20 02:45:00+02:00,49.0,972.0,873.0,50.0,1371.0,537.0,1407.0,0.0,278.0
2023-03-20 03:00:00+02:00,49.0,973.0,866.0,50.0,1380.0,598.0,1408.0,0.0,294.0
2023-03-20 03:15:00+02:00,49.0,962.0,864.0,50.0,1379.0,614.0,1408.0,0.0,317.0
2023-03-20 03:30:00+02:00,49.0,969.0,866.0,50.0,1378.0,607.0,1407.0,0.0,326.0
2023-03-20 03:45:00+02:00,48.0,965.0,864.0,50.0,1377.0,573.0,1408.0,0.0,328.0
2023-03-20 04:00:00+02:00,48.0,899.0,862.0,50.0,1379.0,608.0,1407.0,0.0,340.0
2023-03-20 04:15:00+02:00,49.0,892.0,862.0,50.0,1378.0,616.0,1407.0,0.0,330.0
2023-03-20 04:30:00+02:00,49.0,890.0,861.0,50.0,1377.0,615.0,1407.0,0.0,330.0
2023-03-20 04:45:00+02:00,49.0,890.0,860.0,51.0,1377.0,616.0,1408.0,0.0,330.0
2023-03-20 05:00:00+02:00,50.0,888.0,858.0,51.0,1396.0,603.0,1408.0,0.0,341.0
2023-03-20 05:15:00+02:00,50.0,917.0,858.0,50.0,1395.0,575.0,1408.0,0.0,326.0
2023-03-20 05:30:00+02:00,51.0,925.0,858.0,50.0,1395.0,579.0,1408.0,0.0,303.0
2023-03-20 05:45:00+02:00,52.0,932.0,859.0,50.0,1396.0,621.0,1408.0,0.0,287.0
2023-03-20 06:00:00+02:00,52.0,846.0,863.0,50.0,1386.0,708.0,1408.0,0.0,282.0
2023-03-20 06:15:00+02:00,52.0,841.0,864.0,50.0,1384.0,788.0,1408.0,0.0,274.0
2023-03-20 06:30:00+02:00,52.0,851.0,870.0,50.0,1389.0,802.0,1408.0,4.0,270.0
2023-03-20 06:45:00+02:00,52.0,907.0,881.0,54.0,1388.0,836.0,1409.0,17.0,266.0
2023-03-20 07:00:00+02:00,52.0,968.0,903.0,80.0,1488.0,819.0,1408.0,42.0,257.0
2023-03-20 07:15:00+02:00,52.0,991.0,904.0,81.0,1520.0,852.0,1407.0,72.0,276.0
2023-03-20 07:30:00+02:00,53.0,995.0,908.0,90.0,1519.0,877.0,1408.0,114.0,318.0
2023-03-20 07:45:00+02:00,53.0,997.0,911.0,106.0,1515.0,895.0,1408.0,163.0,347.0
2023-03-20 08:00:00+02:00,54.0,980.0,912.0,114.0,1521.0,895.0,1409.0,189.0,353.0
2023-03-20 08:15:00+02:00,54.0,985.0,909.0,123.0,1534.0,921.0,1408.0,219.0,348.0
2023-03-20 08:30:00+02:00,54.0,995.0,883.0,131.0,1522.0,908.0,1409.0,246.0,341.0
2023-03-20 08:45:00+02:00,54.0,996.0,883.0,142.0,1521.0,907.0,1408.0,272.0,316.0
2023-03-20 09:00:00+02:00,54.0,995.0,879.0,146.0,1516.0,865.0,1408.0,301.0,289.0
2023-03-20 09:15:00+02:00,54.0,987.0,872.0,158.0,1519.0,842.0,1407.0,335.0,283.0
2023-03-20 09:30:00+02:00,55.0,974.0,872.0,166.0,1513.0,797.0,1357.0,368.0,270.0
2023-03-20 09:45:00+02:00,56.0,970.0,873.0,165.0,1509.0,777.0,1338.0,441.0,238.0
2023-03-20 10:00:00+02:00,55.0,965.0,866.0,166.0,1457.0,791.0,1338.0,512.0,215.0
2023-03-20 10:15:00+02:00,55.0,965.0,864.0,166.0,1446.0,724.0,1339.0,550.0,213.0
2023-03-20 10:30:00+02:00,55.0,940.0,861.0,165.0,1435.0,696.0,1352.0,601.0,213.0
2023-03-20 10:45:00+02:00,55.0,833.0,860.0,164.0,1435.0,681.0,1364.0,636.0,208.0
2023-03-20 11:00:00+02:00,55.0,776.0,861.0,167.0,1439.0,753.0,1374.0,651.0,202.0
2023-03-20 11:15:00+02:00,55.0,762.0,857.0,166.0,1437.0,656.0,1382.0,665.0,218.0
2023-03-20 11:30:00+02:00,55.0,760.0,854.0,166.0,1442.0,637.0,1377.0,685.0,227.0
2023-03-20 11:45:00+02:00,55.0,768.0,855.0,166.0,1436.0,562.0,1375.0,698.0,229.0
2023-03-20 12:00:00+02:00,55.0,770.0,855.0,157.0,1436.0,505.0,1369.0,727.0,218.0
2023-03-20 12:15:00+02:00,55.0,786.0,849.0,134.0,1448.0,569.0,1363.0,723.0,203.0
2023-03-20 12:30:00+02:00,54.0,795.0,852.0,125.0,1444.0,587.0,1372.0,711.0,192.0
2023-03-20 12:45:00+02:00,54.0,793.0,851.0,125.0,1436.0,591.0,1381.0,718.0,183.0
2023-03-20 13:00:00+02:00,54.0,795.0,850.0,125.0,1453.0,600.0,1384.0,696.0,191.0
2023-03-20 13:15:00+02:00,54.0,797.0,848.0,125.0,1448.0,607.0,1385.0,663.0,202.0
2023-03-20 13:30:00+02:00,48.0,792.0,848.0,125.0,1432.0,642.0,1392.0,656.0,207.0
2023-03-20 13:45:00+02:00,44.0,788.0,847.0,125.0,1438.0,655.0,1367.0,671.0,208.0
2023-03-20 14:00:00+02:00,44.0,797.0,847.0,124.0,1444.0,698.0,1359.0,665.0,204.0
2023-03-20 14:15:00+02:00,44.0,798.0,849.0,124.0,1438.0,699.0,1349.0,643.0,209.0
2023-03-20 14:30:00+02:00,44.0,793.0,847.0,124.0,1439.0,683.0,1347.0,605.0,219.0
2023-03-20 14:45:00+02:00,44.0,788.0,847.0,124.0,1438.0,683.0,1350.0,584.0,214.0
2023-03-20 15:00:00+02:00,44.0,794.0,846.0,124.0,1456.0,710.0,1366.0,553.0,219.0
2023-03-20 15:15:00+02:00,45.0,797.0,845.0,124.0,1460.0,723.0,1379.0,501.0,222.0
2023-03-20 15:30:00+02:00,44.0,795.0,845.0,124.0,1456.0,721.0,1380.0,463.0,250.0
2023-03-20 15:45:00+02:00,45.0,795.0,844.0,124.0,1461.0,721.0,1388.0,416.0,298.0
2023-03-20 16:00:00+02:00,46.0,795.0,848.0,124.0,1527.0,746.0,1391.0,377.0,333.0
2023-03-20 16:15:00+02:00,46.0,800.0,848.0,124.0,1536.0,746.0,1371.0,336.0,410.0
2023-03-20 16:30:00+02:00,46.0,795.0,847.0,124.0,1525.0,755.0,1362.0,288.0,474.0
2023-03-20 16:45:00+02:00,46.0,807.0,848.0,124.0,1537.0,789.0,1361.0,251.0,521.0
2023-03-20 17:00:00+02:00,46.0,781.0,855.0,124.0,1563.0,884.0,1362.0,192.0,534.0
2023-03-20 17:15:00+02:00,46.0,792.0,856.0,124.0,1579.0,928.0,1362.0,137.0,522.0
2023-03-20 17:30:00+02:00,46.0,804.0,857.0,124.0,1583.0,980.0,1362.0,92.0,537.0
2023-03-20 17:45:00+02:00,46.0,812.0,856.0,125.0,1582.0,1012.0,1368.0,50.0,591.0
2023-03-20 18:00:00+02:00,46.0,791.0,856.0,126.0,1584.0,1026.0,1386.0,26.0,614.0
2023-03-20 18:15:00+02:00,46.0,798.0,852.0,137.0,1587.0,1046.0,1394.0,13.0,652.0
2023-03-20 18:30:00+02:00,46.0,884.0,857.0,149.0,1598.0,1057.0,1394.0,10.0,689.0
2023-03-20 18:45:00+02:00,46.0,921.0,858.0,161.0,1599.0,1118.0,1394.0,8.0,708.0
2023-03-20 19:00:00+02:00,46.0,979.0,867.0,165.0,1591.0,1048.0,1394.0,0.0,679.0
2023-03-20 19:15:00+02:00,46.0,1004.0,870.0,165.0,1592.0,1061.0,1394.0,0.0,654.0
2023-03-20 19:30:00+02:00,46.0,1017.0,871.0,166.0,1596.0,1108.0,1394.0,0.0,686.0
2023-03-20 19:45:00+02:00,46.0,1023.0,873.0,166.0,1604.0,1126.0,1394.0,0.0,717.0
2023-03-20 20:00:00+02:00,45.0,1024.0,870.0,165.0,1586.0,1129.0,1394.0,0.0,741.0
2023-03-20 20:15:00+02:00,44.0,1012.0,871.0,166.0,1582.0,1082.0,1393.0,0.0,762.0
2023-03-20 20:30:00+02:00,43.0,1007.0,874.0,166.0,1606.0,1030.0,1393.0,0.0,784.0
2023-03-20 20:45:00+02:00,43.0,998.0,876.0,165.0,1618.0,990.0,1393.0,0.0,809.0
2023-03-20 21:00:00+02:00,43.0,1006.0,870.0,165.0,1550.0,1028.0,1393.0,0.0,787.0
2023-03-20 21:15:00+02:00,43.0,1005.0,863.0,165.0,1531.0,1016.0,1392.0,0.0,714.0
2023-03-20 21:30:00+02:00,43.0,1000.0,867.0,165.0,1532.0,1004.0,1392.0,0.0,661.0
2023-03-20 21:45:00+02:00,43.0,999.0,870.0,165.0,1532.0,1004.0,1392.0,0.0,604.0
2023-03-20 22:00:00+02:00,44.0,1026.0,868.0,155.0,1530.0,1086.0,1393.0,0.0,554.0
2023-03-20 22:15:00+02:00,44.0,1018.0,867.0,132.0,1519.0,1008.0,1393.0,0.0,515.0
2023-03-20 22:30:00+02:00,44.0,1000.0,865.0,124.0,1554.0,911.0,1393.0,0.0,477.0
2023-03-20 22:45:00+02:00,44.0,997.0,866.0,125.0,1568.0,913.0,1393.0,0.0,459.0
2023-03-20 23:00:00+02:00,43.0,1010.0,871.0,126.0,1565.0,803.0,1393.0,0.0,456.0
2023-03-20 23:15:00+02:00,42.0,997.0,870.0,125.0,1557.0,775.0,1393.0,0.0,463.0
2023-03-20 23:30:00+02:00,42.0,993.0,870.0,125.0,1557.0,771.0,1392.0,0.0,471.0
2023-03-20 23:45:00+02:00,42.0,996.0,870.0,125.0,1556.0,766.0,1393.0,0.0,469.0
2023-03-21 00:00:00+02:00,42.0,991.0,867.0,124.0,1372.0,602.0,1393.0,0.0,474.0
2023-03-21 00:15:00+02:00,42.0,990.0,866.0,124.0,1350.0,581.0,1393.0,0.0,472.0
2023-03-21 00:30:00+02:00,42.0,991.0,867.0,124.0,1347.0,575.0,1393.0,0.0,475.0
2023-03-21 00:45:00+02:00,42.0,994.0,868.0,125.0,1345.0,570.0,1393.0,0.0,432.0
2023-03-21 01:00:00+02:00,42.0,1005.0,870.0,126.0,1367.0,571.0,1392.0,0.0,363.0
2023-03-21 01:15:00+02:00,42.0,1004.0,868.0,125.0,1363.0,572.0,1392.0,0.0,302.0
2023-03-21 01:30:00+02:00,42.0,972.0,868.0,125.0,1363.0,544.0,1392.0,0.0,267.0
2023-03-21 01:45:00+02:00,42.0,964.0,869.0,125.0,1363.0,542.0,1392.0,0.0,247.0
2023-03-21 02:00:00+02:00,42.0,973.0,870.0,125.0,1370.0,684.0,1392.0,0.0,237.0
2023-03-21 02:15:00+02:00,42.0,966.0,870.0,125.0,1364.0,771.0,1393.0,0.0,236.0
2023-03-21 02:30:00+02:00,42.0,960.0,870.0,125.0,1364.0,773.0,1394.0,0.0,246.0
2023-03-21 02:45:00+02:00,42.0,960.0,869.0,125.0,1365.0,759.0,1393.0,0.0,224.0
2023-03-21 03:00:00+02:00,42.0,955.0,870.0,124.0,1364.0,765.0,1393.0,0.0,226.0
2023-03-21 03:15:00+02:00,42.0,966.0,870.0,124.0,1362.0,771.0,1394.0,0.0,215.0
2023-03-21 03:30:00+02:00,42.0,966.0,869.0,124.0,1362.0,709.0,1394.0,0.0,203.0
2023-03-21 03:45:00+02:00,42.0,960.0,868.0,124.0,1360.0,695.0,1394.0,0.0,192.0
2023-03-21 04:00:00+02:00,42.0,964.0,868.0,125.0,1370.0,729.0,1393.0,0.0,182.0
2023-03-21 04:15:00+02:00,42.0,965.0,868.0,125.0,1369.0,734.0,1394.0,0.0,157.0
2023-03-21 04:30:00+02:00,42.0,969.0,870.0,124.0,1369.0,737.0,1393.0,0.0,143.0
2023-03-21 04:45:00+02:00,42.0,968.0,869.0,124.0,1369.0,729.0,1393.0,0.0,137.0
2023-03-21 05:00:00+02:00,42.0,953.0,866.0,125.0,1374.0,708.0,1394.0,0.0,154.0
2023-03-21 05:15:00+02:00,42.0,972.0,868.0,125.0,1377.0,742.0,1393.0,0.0,150.0
2023-03-21 05:30:00+02:00,42.0,973.0,870.0,125.0,1376.0,733.0,1399.0,0.0,128.0
2023-03-21 05:45:00+02:00,42.0,970.0,868.0,125.0,1376.0,734.0,1401.0,0.0,110.0
2023-03-21 06:00:00+02:00,42.0,937.0,865.0,125.0,1377.0,816.0,1401.0,0.0,92.0
2023-03-21 06:15:00+02:00,43.0,942.0,870.0,124.0,1379.0,826.0,1401.0,0.0,81.0
2023-03-21 06:30:00+02:00,43.0,939.0,876.0,121.0,1378.0,844.0,1401.0,2.0,59.0
2023-03-21 06:45:00+02:00,45.0,956.0,876.0,125.0,1370.0,913.0,1401.0,8.0,41.0
2023-03-21 07:00:00+02:00,46.0,959.0,880.0,124.0,1574.0,896.0,1400.0,17.0,36.0
2023-03-21 07:15:00+02:00,46.0,966.0,894.0,136.0,1598.0,957.0,1400.0,33.0,21.0
2023-03-21 07:30:00+02:00,46.0,967.0,895.0,147.0,1601.0,972.0,1400.0,61.0,16.0
2023-03-21 07:45:00+02:00,46.0,964.0,895.0,162.0,1601.0,1000.0,1400.0,102.0,17.0
2023-03-21 08:00:00+02:00,46.0,953.0,895.0,166.0,1586.0,965.0,1401.0,130.0,17.0
2023-03-21 08:15:00+02:00,45.0,956.0,899.0,166.0,1583.0,991.0,1401.0,164.0,20.0
2023-03-21 08:30:00+02:00,46.0,963.0,888.0,166.0,1582.0,997.0,1401.0,202.0,24.0
2023-03-21 08:45:00+02:00,46.0,950.0,883.0,166.0,1581.0,939.0,1401.0,249.0,35.0
2023-03-21 09:00:00+02:00,46.0,959.0,884.0,167.0,1596.0,961.0,1402.0,279.0,38.0
2023-03-21 09:15:00+02:00,46.0,955.0,883.0,166.0,1600.0,931.0,1393.0,323.0,35.0
2023-03-21 09:30:00+02:00,46.0,941.0,884.0,166.0,1606.0,882.0,1387.0,355.0,31.0
2023-03-21 09:45:00+02:00,46.0,921.0,884.0,166.0,1604.0,833.0,1385.0,385.0,31.0
2023-03-21 10:00:00+02:00,45.0,943.0,876.0,157.0,1574.0,912.0,1385.0,423.0,51.0
2023-03-21 10:15:00+02:00,45.0,939.0,877.0,134.0,1568.0,856.0,1386.0,466.0,84.0
2023-03-21 10:30:00+02:00,44.0,929.0,878.0,124.0,1570.0,779.0,1387.0,482.0,128.0
2023-03-21 10:45:00+02:00,45.0,928.0,878.0,124.0,1561.0,753.0,1392.0,498.0,183.0
2023-03-21 11:00:00+02:00,45.0,877.0,845.0,124.0,1386.0,852.0,1393.0,515.0,215.0
2023-03-21 11:15:00+02:00,45.0,777.0,842.0,124.0,1382.0,885.0,1393.0,524.0,204.0
2023-03-21 11:30:00+02:00,45.0,751.0,840.0,124.0,1377.0,903.0,1393.0,498.0,191.0
2023-03-21 11:45:00+02:00,45.0,758.0,845.0,124.0,1375.0,884.0,1393.0,502.0,172.0
2023-03-21 12:00:00+02:00,45.0,753.0,844.0,124.0,1388.0,880.0,1376.0,508.0,171.0
2023-03-21 12:15:00+02:00,45.0,764.0,845.0,124.0,1391.0,900.0,1365.0,533.0,167.0
2023-03-21 12:30:00+02:00,45.0,767.0,849.0,124.0,1399.0,902.0,1363.0,523.0,174.0
2023-03-21 12:45:00+02:00,45.0,756.0,848.0,123.0,1397.0,871.0,1363.0,516.0,207.0
2023-03-21 13:00:00+02:00,45.0,759.0,846.0,124.0,1378.0,856.0,1363.0,454.0,223.0
2023-03-21 13:15:00+02:00,45.0,769.0,834.0,125.0,1379.0,878.0,1364.0,410.0,225.0
2023-03-21 13:30:00+02:00,45.0,771.0,831.0,125.0,1368.0,893.0,1372.0,406.0,223.0
2023-03-21 13:45:00+02:00,45.0,770.0,831.0,124.0,1380.0,888.0,1382.0,382.0,238.0
2023-03-21 14:00:00+02:00,45.0,770.0,833.0,124.0,1539.0,943.0,1387.0,365.0,270.0
2023-03-21 14:15:00+02:00,45.0,768.0,833.0,124.0,1534.0,933.0,1387.0,367.0,290.0
2023-03-21 14:30:00+02:00,45.0,765.0,836.0,124.0,1538.0,929.0,1387.0,336.0,321.0
2023-03-21 14:45:00+02:00,45.0,755.0,834.0,124.0,1539.0,897.0,1387.0,305.0,361.0
2023-03-21 15:00:00+02:00,45.0,751.0,832.0,124.0,1536.0,879.0,1388.0,296.0,376.0
2023-03-21 15:15:00+02:00,45.0,766.0,835.0,124.0,1537.0,921.0,1389.0,254.0,360.0
2023-03-21 15:30:00+02:00,45.0,768.0,834.0,124.0,1536.0,924.0,1395.0,236.0,327.0
2023-03-21 15:45:00+02:00,45.0,776.0,835.0,124.0,1541.0,950.0,1398.0,214.0,274.0
2023-03-21 16:00:00+02:00,46.0,775.0,842.0,124.0,1616.0,1019.0,1401.0,193.0,248.0
2023-03-21 16:15:00+02:00,44.0,788.0,841.0,124.0,1608.0,1038.0,1400.0,170.0,227.0
2023-03-21 16:30:00+02:00,43.0,849.0,843.0,124.0,1612.0,1037.0,1400.0,146.0,223.0
2023-03-21 16:45:00+02:00,44.0,900.0,846.0,124.0,1612.0,1133.0,1401.0,124.0,210.0
2023-03-21 17:00:00+02:00,44.0,937.0,862.0,124.0,1627.0,1059.0,1401.0,96.0,209.0
2023-03-21 17:15:00+02:00,47.0,957.0,886.0,124.0,1632.0,1080.0,1401.0,67.0,207.0
2023-03-21 17:30:00+02:00,49.0,972.0,889.0,124.0,1639.0,1094.0,1404.0,41.0,194.0
2023-03-21 17:45:00+02:00,50.0,972.0,887.0,124.0,1637.0,1143.0,1404.0,25.0,189.0
2023-03-21 18:00:00+02:00,53.0,954.0,882.0,123.0,1651.0,1272.0,1403.0,9.0,180.0
2023-03-21 18:15:00+02:00,54.0,965.0,883.0,134.0,1643.0,1321.0,1403.0,1.0,177.0
2023-03-21 18:30:00+02:00,56.0,970.0,887.0,145.0,1646.0,1349.0,1404.0,0.0,182.0
2023-03-21 18:45:00+02:00,56.0,978.0,887.0,159.0,1642.0,1453.0,1403.0,0.0,200.0
2023-03-21 19:00:00+02:00,57.0,951.0,884.0,165.0,1629.0,1349.0,1403.0,0.0,235.0
2023-03-21 19:15:00+02:00,56.0,958.0,886.0,165.0,1637.0,1372.0,1403.0,0.0,273.0
2023-03-21 19:30:00+02:00,57.0,955.0,889.0,165.0,1645.0,1407.0,1403.0,0.0,306.0
2023-03-21 19:45:00+02:00,56.0,964.0,889.0,165.0,1646.0,1407.0,1403.0,0.0,335.0
2023-03-21 20:00:00+02:00,57.0,962.0,891.0,165.0,1649.0,1382.0,1403.0,0.0,362.0
2023-03-21 20:15:00+02:00,57.0,965.0,890.0,165.0,1648.0,1402.0,1403.0,0.0,375.0
2023-03-21 20:30:00+02:00,57.0,964.0,889.0,165.0,1648.0,1276.0,1402.0,0.0,387.0
2023-03-21 20:45:00+02:00,56.0,970.0,889.0,165.0,1652.0,1205.0,1403.0,0.0,393.0
2023-03-21 21:00:00+02:00,56.0,973.0,862.0,155.0,1642.0,1145.0,1403.0,0.0,391.0
2023-03-21 21:15:00+02:00,55.0,970.0,856.0,132.0,1632.0,1110.0,1402.0,0.0,412.0
2023-03-21 21:30:00+02:00,54.0,960.0,854.0,124.0,1633.0,1065.0,1401.0,0.0,459.0
2023-03-21 21:45:00+02:00,55.0,934.0,854.0,124.0,1636.0,977.0,1402.0,0.0,480.0
2023-03-21 22:00:00+02:00,55.0,947.0,857.0,101.0,1644.0,1015.0,1403.0,0.0,466.0
2023-03-21 22:15:00+02:00,54.0,881.0,851.0,50.0,1639.0,1029.0,1403.0,0.0,428.0
2023-03-21 22:30:00+02:00,55.0,839.0,849.0,50.0,1637.0,1000.0,1402.0,0.0,393.0
2023-03-21 22:45:00+02:00,55.0,817.0,850.0,50.0,1637.0,929.0,1402.0,0.0,369.0
2023-03-21 23:00:00+02:00,54.0,821.0,849.0,52.0,1590.0,824.0,1403.0,0.0,341.0
2023-03-21 23:15:00+02:00,54.0,811.0,849.0,51.0,1574.0,803.0,1402.0,0.0,325.0
2023-03-21 23:30:00+02:00,55.0,823.0,851.0,51.0,1571.0,821.0,1401.0,0.0,306.0
2023-03-21 23:45:00+02:00,55.0,823.0,850.0,51.0,1572.0,807.0,1402.0,0.0,274.0
2023-03-22 00:00:00+02:00,54.0,845.0,850.0,50.0,1349.0,623.0,1401.0,0.0,220.0
2023-03-22 00:15:00+02:00,54.0,844.0,852.0,50.0,1336.0,598.0,1402.0,0.0,184.0
2023-03-22 00:30:00+02:00,53.0,844.0,850.0,50.0,1335.0,587.0,1402.0,0.0,170.0
2023-03-22 00:45:00+02:00,53.0,837.0,850.0,50.0,1328.0,584.0,1402.0,0.0,153.0
2023-03-22 01:00:00+02:00,53.0,844.0,853.0,51.0,1231.0,580.0,1401.0,0.0,140.0
2023-03-22 01:15:00+02:00,54.0,841.0,852.0,51.0,1199.0,576.0,1402.0,0.0,126.0
2023-03-22 01:30:00+02:00,54.0,837.0,844.0,51.0,1196.0,576.0,1402.0,0.0,108.0
2023-03-22 01:45:00+02:00,54.0,842.0,848.0,51.0,1198.0,575.0,1401.0,0.0,91.0
