,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Solar,Waste,Wind Onshore
2023-02-08 12:00:00+01:00,7.0,373.0,63.0,0.0,0.0,242.0,698.0,70.0,13.0,2.0
2023-02-08 13:00:00+01:00,7.0,373.0,64.0,0.0,0.0,196.0,698.0,64.0,12.0,2.0
2023-02-08 14:00:00+01:00,7.0,339.0,63.0,0.0,0.0,207.0,698.0,49.0,13.0,2.0
2023-02-08 15:00:00+01:00,7.0,369.0,64.0,0.0,0.0,422.0,698.0,29.0,11.0,2.0
2023-02-08 16:00:00+01:00,7.0,434.0,66.0,0.0,0.0,510.0,698.0,8.0,12.0,2.0
2023-02-08 17:00:00+01:00,7.0,463.0,66.0,0.0,1.0,560.0,698.0,0.0,10.0,2.0
2023-02-08 18:00:00+01:00,7.0,537.0,66.0,0.0,101.0,584.0,698.0,0.0,12.0,2.0
2023-02-08 19:00:00+01:00,7.0,465.0,67.0,0.0,1.0,638.0,698.0,0.0,12.0,2.0
2023-02-08 20:00:00+01:00,7.0,425.0,66.0,0.0,0.0,400.0,698.0,0.0,12.0,2.0
2023-02-08 21:00:00+01:00,7.0,342.0,66.0,0.0,0.0,216.0,698.0,0.0,12.0,2.0
2023-02-08 22:00:00+01:00,7.0,287.0,65.0,0.0,0.0,197.0,698.0,0.0,11.0,2.0
2023-02-08 23:00:00+01:00,7.0,285.0,63.0,0.0,0.0,168.0,698.0,0.0,12.0,1.0
2023-02-09 00:00:00+01:00,7.0,284.0,59.0,0.0,0.0,79.0,698.0,0.0,12.0,2.0
2023-02-09 01:00:00+01:00,7.0,284.0,60.0,0.0,0.0,85.0,698.0,0.0,11.0,2.0
2023-02-09 02:00:00+01:00,7.0,285.0,60.0,0.0,0.0,86.0,698.0,0.0,11.0,2.0
2023-02-09 03:00:00+01:00,7.0,284.0,61.0,0.0,0.0,86.0,698.0,0.0,11.0,2.0
2023-02-09 04:00:00+01:00,7.0,287.0,63.0,0.0,0.0,87.0,698.0,0.0,11.0,2.0
2023-02-09 05:00:00+01:00,7.0,284.0,64.0,0.0,0.0,180.0,698.0,0.0,11.0,2.0
2023-02-09 06:00:00+01:00,7.0,346.0,65.0,0.0,1.0,445.0,698.0,0.0,11.0,2.0
2023-02-09 07:00:00+01:00,7.0,441.0,67.0,0.0,167.0,621.0,698.0,3.0,11.0,2.0
2023-02-09 08:00:00+01:00,7.0,461.0,103.0,0.0,169.0,626.0,699.0,19.0,11.0,2.0
2023-02-09 09:00:00+01:00,7.0,365.0,86.0,0.0,0.0,502.0,700.0,45.0,11.0,2.0
2023-02-09 10:00:00+01:00,7.0,287.0,64.0,0.0,0.0,299.0,698.0,67.0,10.0,1.0
2023-02-09 11:00:00+01:00,7.0,273.0,65.0,0.0,0.0,200.0,698.0,80.0,11.0,2.0
2023-02-09 12:00:00+01:00,7.0,283.0,63.0,0.0,0.0,149.0,698.0,82.0,11.0,2.0
2023-02-09 13:00:00+01:00,7.0,284.0,64.0,0.0,0.0,168.0,698.0,79.0,12.0,2.0
2023-02-09 14:00:00+01:00,7.0,309.0,63.0,0.0,0.0,126.0,698.0,68.0,11.0,1.0
2023-02-09 15:00:00+01:00,7.0,429.0,63.0,0.0,0.0,290.0,698.0,41.0,10.0,1.0
2023-02-09 16:00:00+01:00,7.0,539.0,67.0,0.0,0.0,473.0,699.0,10.0,11.0,1.0
2023-02-09 17:00:00+01:00,7.0,552.0,67.0,0.0,167.0,616.0,699.0,0.0,10.0,0.0
2023-02-09 18:00:00+01:00,7.0,552.0,67.0,0.0,169.0,630.0,698.0,0.0,12.0,0.0
2023-02-09 19:00:00+01:00,7.0,552.0,67.0,0.0,167.0,608.0,698.0,0.0,12.0,1.0
2023-02-09 20:00:00+01:00,7.0,459.0,66.0,0.0,0.0,468.0,698.0,0.0,11.0,1.0
2023-02-09 21:00:00+01:00,7.0,366.0,66.0,0.0,0.0,297.0,698.0,0.0,11.0,1.0
2023-02-09 22:00:00+01:00,7.0,283.0,65.0,0.0,0.0,226.0,698.0,0.0,11.0,1.0
2023-02-09 23:00:00+01:00,7.0,284.0,62.0,0.0,0.0,164.0,698.0,0.0,12.0,1.0
2023-02-10 00:00:00+01:00,7.0,288.0,60.0,0.0,0.0,84.0,698.0,0.0,12.0,0.0
2023-02-10 01:00:00+01:00,7.0,284.0,61.0,0.0,0.0,82.0,698.0,0.0,11.0,1.0
2023-02-10 02:00:00+01:00,7.0,285.0,61.0,0.0,0.0,82.0,698.0,0.0,11.0,0.0
2023-02-10 03:00:00+01:00,7.0,287.0,61.0,0.0,0.0,82.0,698.0,0.0,11.0,0.0
2023-02-10 04:00:00+01:00,7.0,288.0,63.0,0.0,0.0,82.0,698.0,0.0,11.0,1.0
2023-02-10 05:00:00+01:00,7.0,345.0,64.0,0.0,0.0,102.0,698.0,0.0,11.0,0.0
2023-02-10 06:00:00+01:00,7.0,419.0,65.0,0.0,0.0,265.0,697.0,0.0,11.0,0.0
2023-02-10 07:00:00+01:00,7.0,534.0,66.0,0.0,159.0,586.0,697.0,3.0,10.0,1.0
2023-02-10 08:00:00+01:00,7.0,551.0,68.0,0.0,167.0,601.0,697.0,25.0,10.0,1.0
2023-02-10 09:00:00+01:00,7.0,518.0,68.0,0.0,0.0,444.0,697.0,58.0,10.0,1.0
2023-02-10 10:00:00+01:00,7.0,430.0,66.0,0.0,0.0,307.0,697.0,92.0,10.0,1.0
2023-02-10 11:00:00+01:00,7.0,323.0,66.0,0.0,0.0,181.0,698.0,111.0,11.0,0.0
2023-02-10 12:00:00+01:00,7.0,275.0,66.0,0.0,0.0,165.0,698.0,113.0,11.0,0.0
2023-02-10 13:00:00+01:00,7.0,282.0,66.0,0.0,0.0,171.0,698.0,107.0,12.0,0.0
2023-02-10 14:00:00+01:00,7.0,280.0,65.0,0.0,0.0,166.0,698.0,83.0,11.0,0.0
2023-02-10 15:00:00+01:00,7.0,358.0,65.0,0.0,24.0,181.0,698.0,46.0,11.0,0.0
2023-02-10 16:00:00+01:00,7.0,496.0,69.0,0.0,165.0,437.0,698.0,11.0,12.0,0.0
2023-02-10 17:00:00+01:00,7.0,542.0,69.0,0.0,135.0,535.0,698.0,0.0,10.0,0.0
2023-02-10 18:00:00+01:00,7.0,553.0,68.0,0.0,163.0,641.0,698.0,0.0,12.0,0.0
2023-02-10 19:00:00+01:00,7.0,553.0,69.0,0.0,164.0,637.0,698.0,0.0,12.0,0.0
2023-02-10 20:00:00+01:00,7.0,467.0,69.0,0.0,91.0,418.0,698.0,0.0,12.0,0.0
2023-02-10 21:00:00+01:00,7.0,420.0,68.0,0.0,22.0,379.0,698.0,0.0,11.0,1.0
2023-02-10 22:00:00+01:00,7.0,321.0,67.0,0.0,0.0,188.0,698.0,0.0,11.0,1.0
2023-02-10 23:00:00+01:00,7.0,286.0,65.0,0.0,0.0,162.0,698.0,0.0,12.0,1.0
2023-02-11 00:00:00+01:00,7.0,335.0,61.0,0.0,0.0,77.0,698.0,0.0,11.0,0.0
2023-02-11 01:00:00+01:00,7.0,342.0,62.0,0.0,0.0,73.0,698.0,0.0,11.0,1.0
2023-02-11 02:00:00+01:00,7.0,343.0,62.0,0.0,0.0,74.0,698.0,0.0,11.0,0.0
2023-02-11 03:00:00+01:00,7.0,287.0,63.0,0.0,0.0,80.0,698.0,0.0,11.0,0.0
2023-02-11 04:00:00+01:00,7.0,298.0,66.0,0.0,0.0,80.0,698.0,0.0,11.0,0.0
2023-02-11 05:00:00+01:00,7.0,350.0,67.0,0.0,0.0,89.0,698.0,0.0,11.0,0.0
2023-02-11 06:00:00+01:00,7.0,342.0,66.0,0.0,0.0,221.0,698.0,0.0,11.0,0.0
2023-02-11 07:00:00+01:00,7.0,400.0,67.0,0.0,0.0,391.0,698.0,3.0,10.0,0.0
2023-02-11 08:00:00+01:00,7.0,343.0,68.0,0.0,0.0,352.0,698.0,18.0,10.0,0.0
2023-02-11 09:00:00+01:00,7.0,337.0,68.0,0.0,0.0,423.0,698.0,39.0,11.0,0.0
2023-02-11 10:00:00+01:00,7.0,370.0,65.0,0.0,0.0,431.0,698.0,62.0,11.0,0.0
2023-02-11 11:00:00+01:00,7.0,372.0,67.0,0.0,0.0,278.0,698.0,76.0,11.0,0.0
2023-02-11 12:00:00+01:00,7.0,287.0,65.0,0.0,0.0,191.0,698.0,84.0,12.0,0.0
2023-02-11 13:00:00+01:00,7.0,295.0,65.0,0.0,0.0,161.0,699.0,81.0,12.0,0.0
2023-02-11 14:00:00+01:00,7.0,321.0,64.0,0.0,0.0,115.0,699.0,68.0,12.0,0.0
2023-02-11 15:00:00+01:00,8.0,347.0,65.0,0.0,0.0,118.0,699.0,43.0,10.0,0.0
2023-02-11 16:00:00+01:00,7.0,339.0,69.0,0.0,0.0,297.0,699.0,10.0,11.0,0.0
2023-02-11 17:00:00+01:00,7.0,367.0,68.0,0.0,0.0,522.0,698.0,0.0,9.0,0.0
2023-02-11 18:00:00+01:00,7.0,362.0,67.0,0.0,0.0,576.0,698.0,0.0,11.0,0.0
2023-02-11 19:00:00+01:00,7.0,337.0,69.0,0.0,0.0,529.0,698.0,0.0,11.0,0.0
2023-02-11 20:00:00+01:00,7.0,284.0,69.0,0.0,0.0,389.0,698.0,0.0,11.0,0.0
2023-02-11 21:00:00+01:00,7.0,280.0,68.0,0.0,0.0,181.0,698.0,0.0,11.0,0.0
2023-02-11 22:00:00+01:00,7.0,326.0,67.0,0.0,0.0,115.0,698.0,0.0,11.0,0.0
2023-02-11 23:00:00+01:00,7.0,337.0,64.0,0.0,0.0,112.0,698.0,0.0,11.0,0.0
2023-02-12 00:00:00+01:00,7.0,332.0,61.0,0.0,0.0,73.0,698.0,0.0,12.0,1.0
2023-02-12 01:00:00+01:00,7.0,286.0,62.0,0.0,0.0,77.0,698.0,0.0,11.0,1.0
2023-02-12 02:00:00+01:00,7.0,284.0,62.0,0.0,0.0,77.0,698.0,0.0,11.0,1.0
2023-02-12 03:00:00+01:00,7.0,283.0,62.0,0.0,0.0,77.0,698.0,0.0,11.0,1.0
2023-02-12 04:00:00+01:00,7.0,284.0,65.0,0.0,0.0,77.0,698.0,0.0,11.0,1.0
2023-02-12 05:00:00+01:00,7.0,284.0,65.0,0.0,0.0,77.0,698.0,0.0,11.0,1.0
2023-02-12 06:00:00+01:00,7.0,284.0,65.0,0.0,0.0,109.0,698.0,0.0,11.0,1.0
2023-02-12 07:00:00+01:00,7.0,284.0,66.0,0.0,0.0,185.0,698.0,2.0,11.0,1.0
2023-02-12 08:00:00+01:00,7.0,284.0,67.0,0.0,0.0,215.0,698.0,15.0,11.0,1.0
2023-02-12 09:00:00+01:00,7.0,283.0,66.0,0.0,0.0,297.0,698.0,43.0,10.0,1.0
2023-02-12 10:00:00+01:00,7.0,276.0,64.0,0.0,0.0,257.0,698.0,84.0,11.0,1.0
2023-02-12 11:00:00+01:00,7.0,281.0,64.0,0.0,0.0,176.0,698.0,108.0,10.0,1.0
2023-02-12 12:00:00+01:00,7.0,268.0,64.0,0.0,0.0,156.0,699.0,113.0,11.0,1.0
2023-02-12 13:00:00+01:00,7.0,284.0,64.0,0.0,0.0,172.0,699.0,102.0,12.0,1.0
2023-02-12 14:00:00+01:00,7.0,271.0,63.0,0.0,0.0,158.0,699.0,75.0,11.0,1.0
2023-02-12 15:00:00+01:00,8.0,277.0,64.0,0.0,0.0,189.0,699.0,45.0,10.0,1.0
2023-02-12 16:00:00+01:00,8.0,284.0,67.0,0.0,0.0,212.0,699.0,13.0,11.0,2.0
2023-02-12 17:00:00+01:00,7.0,338.0,68.0,0.0,0.0,439.0,699.0,0.0,10.0,1.0
2023-02-12 18:00:00+01:00,7.0,422.0,67.0,0.0,0.0,547.0,699.0,0.0,12.0,1.0
2023-02-12 19:00:00+01:00,7.0,424.0,68.0,0.0,0.0,458.0,698.0,0.0,12.0,1.0
2023-02-12 20:00:00+01:00,7.0,361.0,68.0,0.0,0.0,487.0,698.0,0.0,11.0,1.0
2023-02-12 21:00:00+01:00,7.0,302.0,67.0,0.0,0.0,471.0,699.0,0.0,11.0,1.0
2023-02-12 22:00:00+01:00,7.0,287.0,67.0,0.0,0.0,273.0,699.0,0.0,11.0,1.0
2023-02-12 23:00:00+01:00,7.0,283.0,65.0,0.0,0.0,170.0,699.0,0.0,11.0,1.0
2023-02-13 00:00:00+01:00,8.0,282.0,62.0,0.0,0.0,98.0,699.0,0.0,12.0,0.0
2023-02-13 01:00:00+01:00,8.0,284.0,65.0,0.0,0.0,83.0,698.0,0.0,12.0,0.0
2023-02-13 02:00:00+01:00,8.0,284.0,64.0,0.0,0.0,83.0,698.0,0.0,12.0,0.0
2023-02-13 03:00:00+01:00,8.0,284.0,64.0,0.0,0.0,83.0,698.0,0.0,11.0,0.0
2023-02-13 04:00:00+01:00,8.0,283.0,66.0,0.0,0.0,83.0,698.0,0.0,11.0,0.0
2023-02-13 05:00:00+01:00,8.0,327.0,67.0,0.0,0.0,84.0,698.0,0.0,11.0,0.0
2023-02-13 06:00:00+01:00,8.0,423.0,67.0,0.0,0.0,257.0,698.0,0.0,11.0,0.0
2023-02-13 07:00:00+01:00,8.0,537.0,68.0,0.0,157.0,530.0,697.0,4.0,11.0,0.0
2023-02-13 08:00:00+01:00,8.0,542.0,69.0,0.0,169.0,570.0,698.0,26.0,11.0,0.0
2023-02-13 09:00:00+01:00,8.0,541.0,68.0,0.0,174.0,495.0,698.0,60.0,11.0,0.0
2023-02-13 10:00:00+01:00,8.0,412.0,65.0,0.0,2.0,308.0,698.0,96.0,11.0,0.0
2023-02-13 11:00:00+01:00,8.0,341.0,66.0,0.0,0.0,217.0,698.0,116.0,11.0,0.0
2023-02-13 12:00:00+01:00,8.0,289.0,66.0,0.0,0.0,197.0,698.0,118.0,13.0,0.0
2023-02-13 13:00:00+01:00,8.0,285.0,65.0,0.0,0.0,245.0,698.0,112.0,12.0,0.0
2023-02-13 14:00:00+01:00,8.0,332.0,64.0,0.0,0.0,225.0,698.0,87.0,12.0,0.0
2023-02-13 15:00:00+01:00,8.0,438.0,65.0,0.0,0.0,362.0,698.0,48.0,11.0,0.0
2023-02-13 16:00:00+01:00,8.0,544.0,68.0,0.0,95.0,382.0,699.0,13.0,12.0,0.0
2023-02-13 17:00:00+01:00,8.0,551.0,68.0,0.0,151.0,468.0,699.0,0.0,11.0,0.0
2023-02-13 18:00:00+01:00,8.0,551.0,67.0,0.0,157.0,557.0,699.0,0.0,12.0,0.0
2023-02-13 19:00:00+01:00,8.0,551.0,68.0,0.0,170.0,575.0,698.0,0.0,12.0,0.0
2023-02-13 20:00:00+01:00,8.0,531.0,69.0,0.0,1.0,407.0,698.0,0.0,12.0,0.0
2023-02-13 21:00:00+01:00,8.0,409.0,68.0,0.0,0.0,234.0,699.0,0.0,12.0,0.0
2023-02-13 22:00:00+01:00,8.0,337.0,67.0,0.0,0.0,157.0,699.0,0.0,12.0,0.0
2023-02-13 23:00:00+01:00,8.0,285.0,66.0,0.0,0.0,143.0,699.0,0.0,12.0,0.0
2023-02-14 00:00:00+01:00,8.0,280.0,63.0,0.0,0.0,83.0,698.0,0.0,12.0,0.0
2023-02-14 01:00:00+01:00,8.0,283.0,65.0,0.0,0.0,76.0,698.0,0.0,12.0,0.0
2023-02-14 02:00:00+01:00,8.0,283.0,65.0,0.0,0.0,77.0,699.0,0.0,12.0,0.0
2023-02-14 03:00:00+01:00,8.0,284.0,65.0,0.0,0.0,77.0,699.0,0.0,11.0,0.0
2023-02-14 04:00:00+01:00,8.0,281.0,67.0,0.0,0.0,76.0,698.0,0.0,11.0,0.0
2023-02-14 05:00:00+01:00,8.0,334.0,68.0,0.0,0.0,74.0,698.0,0.0,11.0,0.0
2023-02-14 06:00:00+01:00,8.0,433.0,68.0,0.0,61.0,262.0,698.0,0.0,12.0,0.0
2023-02-14 07:00:00+01:00,8.0,535.0,68.0,0.0,168.0,583.0,698.0,5.0,11.0,0.0
2023-02-14 08:00:00+01:00,8.0,543.0,69.0,0.0,176.0,595.0,697.0,29.0,11.0,0.0
2023-02-14 09:00:00+01:00,8.0,532.0,67.0,0.0,115.0,410.0,697.0,63.0,11.0,0.0
2023-02-14 10:00:00+01:00,8.0,431.0,67.0,0.0,0.0,393.0,698.0,100.0,11.0,0.0
2023-02-14 11:00:00+01:00,8.0,324.0,66.0,0.0,0.0,291.0,698.0,118.0,11.0,0.0
2023-02-14 12:00:00+01:00,8.0,308.0,66.0,0.0,0.0,184.0,698.0,127.0,11.0,0.0
2023-02-14 13:00:00+01:00,8.0,280.0,65.0,0.0,0.0,169.0,698.0,122.0,12.0,0.0
2023-02-14 14:00:00+01:00,8.0,284.0,64.0,0.0,0.0,205.0,698.0,95.0,11.0,0.0
2023-02-14 15:00:00+01:00,8.0,332.0,65.0,0.0,100.0,266.0,699.0,51.0,11.0,0.0
2023-02-14 16:00:00+01:00,8.0,433.0,67.0,0.0,90.0,346.0,699.0,14.0,12.0,0.0
2023-02-14 17:00:00+01:00,8.0,527.0,68.0,0.0,162.0,520.0,699.0,0.0,11.0,0.0
2023-02-14 18:00:00+01:00,8.0,549.0,68.0,0.0,169.0,596.0,699.0,0.0,12.0,0.0
2023-02-14 19:00:00+01:00,8.0,551.0,68.0,0.0,162.0,594.0,699.0,0.0,12.0,0.0
2023-02-14 20:00:00+01:00,8.0,495.0,68.0,0.0,3.0,479.0,699.0,0.0,12.0,0.0
2023-02-14 21:00:00+01:00,8.0,428.0,68.0,0.0,0.0,297.0,699.0,0.0,12.0,0.0
2023-02-14 22:00:00+01:00,8.0,339.0,68.0,0.0,0.0,191.0,699.0,0.0,12.0,0.0
2023-02-14 23:00:00+01:00,8.0,285.0,66.0,0.0,0.0,117.0,699.0,0.0,12.0,0.0
2023-02-15 00:00:00+01:00,7.0,283.0,63.0,0.0,0.0,76.0,699.0,0.0,12.0,0.0
2023-02-15 01:00:00+01:00,7.0,284.0,64.0,0.0,0.0,75.0,698.0,0.0,12.0,0.0
2023-02-15 02:00:00+01:00,7.0,283.0,64.0,0.0,0.0,76.0,698.0,0.0,12.0,0.0
2023-02-15 03:00:00+01:00,7.0,283.0,65.0,0.0,0.0,76.0,698.0,0.0,11.0,0.0
2023-02-15 04:00:00+01:00,7.0,282.0,67.0,0.0,0.0,76.0,698.0,0.0,11.0,0.0
2023-02-15 05:00:00+01:00,7.0,328.0,67.0,0.0,0.0,84.0,698.0,0.0,11.0,0.0
2023-02-15 06:00:00+01:00,7.0,432.0,67.0,0.0,1.0,241.0,698.0,0.0,11.0,0.0
2023-02-15 07:00:00+01:00,7.0,539.0,68.0,0.0,157.0,460.0,697.0,6.0,11.0,1.0
2023-02-15 08:00:00+01:00,7.0,542.0,69.0,0.0,165.0,562.0,696.0,32.0,12.0,1.0
2023-02-15 09:00:00+01:00,7.0,538.0,67.0,0.0,0.0,508.0,697.0,66.0,11.0,0.0
2023-02-15 10:00:00+01:00,7.0,434.0,65.0,0.0,0.0,367.0,697.0,103.0,11.0,0.0
2023-02-15 11:00:00+01:00,7.0,341.0,66.0,0.0,0.0,287.0,698.0,121.0,11.0,0.0
2023-02-15 12:00:00+01:00,7.0,329.0,66.0,0.0,0.0,181.0,698.0,131.0,11.0,0.0
2023-02-15 13:00:00+01:00,7.0,287.0,65.0,0.0,0.0,153.0,698.0,126.0,12.0,0.0
2023-02-15 14:00:00+01:00,7.0,284.0,63.0,0.0,0.0,207.0,698.0,99.0,11.0,0.0
2023-02-15 15:00:00+01:00,7.0,344.0,65.0,0.0,0.0,293.0,698.0,54.0,11.0,0.0
2023-02-15 16:00:00+01:00,7.0,436.0,67.0,0.0,29.0,403.0,698.0,16.0,12.0,0.0
2023-02-15 17:00:00+01:00,7.0,529.0,68.0,0.0,169.0,573.0,699.0,1.0,11.0,0.0
2023-02-15 18:00:00+01:00,7.0,542.0,68.0,0.0,169.0,604.0,698.0,0.0,12.0,0.0
2023-02-15 19:00:00+01:00,7.0,542.0,69.0,0.0,169.0,593.0,698.0,0.0,12.0,0.0
2023-02-15 20:00:00+01:00,7.0,542.0,69.0,0.0,142.0,412.0,698.0,0.0,12.0,0.0
2023-02-15 21:00:00+01:00,7.0,517.0,68.0,0.0,23.0,311.0,699.0,0.0,12.0,0.0
2023-02-15 22:00:00+01:00,7.0,429.0,68.0,0.0,0.0,248.0,699.0,0.0,11.0,0.0
2023-02-15 23:00:00+01:00,7.0,339.0,66.0,0.0,0.0,173.0,699.0,0.0,12.0,0.0
2023-02-16 00:00:00+01:00,7.0,339.0,63.0,0.0,0.0,127.0,698.0,0.0,12.0,0.0
2023-02-16 01:00:00+01:00,7.0,327.0,64.0,0.0,0.0,81.0,698.0,0.0,12.0,0.0
2023-02-16 02:00:00+01:00,7.0,326.0,65.0,0.0,0.0,72.0,698.0,0.0,12.0,0.0
2023-02-16 03:00:00+01:00,7.0,329.0,65.0,0.0,0.0,71.0,698.0,0.0,11.0,0.0
2023-02-16 04:00:00+01:00,7.0,335.0,68.0,0.0,0.0,71.0,698.0,0.0,11.0,0.0
2023-02-16 05:00:00+01:00,7.0,353.0,69.0,0.0,1.0,91.0,698.0,0.0,11.0,0.0
2023-02-16 06:00:00+01:00,7.0,429.0,68.0,0.0,94.0,212.0,698.0,0.0,11.0,0.0
2023-02-16 07:00:00+01:00,7.0,530.0,70.0,0.0,163.0,514.0,697.0,6.0,11.0,0.0
2023-02-16 08:00:00+01:00,7.0,542.0,69.0,0.0,158.0,526.0,695.0,34.0,11.0,0.0
2023-02-16 09:00:00+01:00,7.0,437.0,68.0,0.0,0.0,492.0,695.0,68.0,12.0,0.0
2023-02-16 10:00:00+01:00,7.0,341.0,66.0,0.0,0.0,453.0,694.0,95.0,11.0,0.0
2023-02-16 11:00:00+01:00,7.0,277.0,68.0,0.0,0.0,303.0,695.0,108.0,11.0,0.0
2023-02-16 12:00:00+01:00,7.0,284.0,66.0,0.0,0.0,160.0,698.0,115.0,12.0,0.0
2023-02-16 13:00:00+01:00,7.0,315.0,65.0,0.0,0.0,126.0,698.0,107.0,12.0,0.0
2023-02-16 14:00:00+01:00,7.0,333.0,63.0,0.0,0.0,143.0,698.0,81.0,13.0,0.0
2023-02-16 15:00:00+01:00,7.0,399.0,65.0,0.0,0.0,245.0,699.0,43.0,13.0,0.0
2023-02-16 16:00:00+01:00,7.0,497.0,67.0,0.0,0.0,469.0,699.0,12.0,13.0,0.0
2023-02-16 17:00:00+01:00,7.0,541.0,67.0,0.0,0.0,590.0,699.0,0.0,11.0,0.0
2023-02-16 18:00:00+01:00,7.0,541.0,67.0,0.0,155.0,615.0,699.0,0.0,12.0,0.0
2023-02-16 19:00:00+01:00,7.0,541.0,69.0,0.0,156.0,601.0,699.0,0.0,12.0,0.0
2023-02-16 20:00:00+01:00,7.0,453.0,70.0,0.0,0.0,460.0,699.0,0.0,12.0,0.0
2023-02-16 21:00:00+01:00,7.0,367.0,69.0,0.0,0.0,312.0,699.0,0.0,12.0,0.0
2023-02-16 22:00:00+01:00,7.0,276.0,69.0,0.0,0.0,214.0,699.0,0.0,11.0,0.0
2023-02-16 23:00:00+01:00,7.0,264.0,66.0,0.0,0.0,200.0,699.0,0.0,12.0,0.0
2023-02-17 00:00:00+01:00,7.0,263.0,63.0,0.0,0.0,96.0,699.0,0.0,12.0,0.0
2023-02-17 01:00:00+01:00,7.0,265.0,65.0,0.0,0.0,80.0,699.0,0.0,12.0,0.0
2023-02-17 02:00:00+01:00,7.0,263.0,65.0,0.0,0.0,80.0,699.0,0.0,12.0,0.0
2023-02-17 03:00:00+01:00,7.0,262.0,66.0,0.0,0.0,80.0,699.0,0.0,12.0,0.0
2023-02-17 04:00:00+01:00,7.0,263.0,68.0,0.0,0.0,80.0,699.0,0.0,11.0,0.0
2023-02-17 05:00:00+01:00,7.0,306.0,69.0,0.0,0.0,101.0,698.0,0.0,11.0,0.0
2023-02-17 06:00:00+01:00,7.0,405.0,69.0,0.0,0.0,306.0,698.0,0.0,11.0,0.0
2023-02-17 07:00:00+01:00,7.0,514.0,71.0,0.0,158.0,553.0,698.0,7.0,11.0,0.0
2023-02-17 08:00:00+01:00,7.0,499.0,69.0,0.0,95.0,506.0,698.0,38.0,11.0,0.0
2023-02-17 09:00:00+01:00,7.0,406.0,66.0,0.0,1.0,358.0,698.0,70.0,11.0,0.0
2023-02-17 10:00:00+01:00,7.0,322.0,67.0,0.0,0.0,268.0,698.0,85.0,12.0,0.0
2023-02-17 11:00:00+01:00,7.0,317.0,66.0,0.0,0.0,188.0,698.0,92.0,12.0,0.0
2023-02-17 12:00:00+01:00,7.0,317.0,65.0,0.0,0.0,183.0,699.0,106.0,12.0,0.0
2023-02-17 13:00:00+01:00,7.0,323.0,64.0,0.0,0.0,193.0,699.0,104.0,13.0,0.0
2023-02-17 14:00:00+01:00,7.0,306.0,63.0,0.0,0.0,236.0,699.0,74.0,13.0,0.0
2023-02-17 15:00:00+01:00,7.0,412.0,64.0,0.0,0.0,468.0,699.0,39.0,13.0,0.0
2023-02-17 16:00:00+01:00,7.0,500.0,66.0,0.0,1.0,543.0,699.0,13.0,13.0,0.0
2023-02-17 17:00:00+01:00,7.0,494.0,65.0,0.0,146.0,521.0,699.0,1.0,11.0,0.0
2023-02-17 18:00:00+01:00,7.0,484.0,66.0,0.0,159.0,606.0,699.0,0.0,12.0,0.0
2023-02-17 19:00:00+01:00,7.0,508.0,68.0,0.0,165.0,631.0,699.0,0.0,12.0,0.0
2023-02-17 20:00:00+01:00,7.0,475.0,69.0,0.0,0.0,511.0,699.0,0.0,12.0,0.0
2023-02-17 21:00:00+01:00,7.0,400.0,68.0,0.0,0.0,463.0,699.0,0.0,12.0,0.0
2023-02-17 22:00:00+01:00,7.0,295.0,68.0,0.0,0.0,348.0,699.0,0.0,12.0,0.0
2023-02-17 23:00:00+01:00,7.0,285.0,66.0,0.0,0.0,217.0,699.0,0.0,12.0,0.0
2023-02-18 00:00:00+01:00,7.0,248.0,63.0,0.0,0.0,95.0,699.0,0.0,12.0,0.0
2023-02-18 01:00:00+01:00,7.0,246.0,65.0,0.0,0.0,94.0,699.0,0.0,12.0,0.0
2023-02-18 02:00:00+01:00,7.0,239.0,65.0,0.0,0.0,94.0,699.0,0.0,12.0,0.0
2023-02-18 03:00:00+01:00,7.0,241.0,65.0,0.0,0.0,94.0,699.0,0.0,11.0,0.0
2023-02-18 04:00:00+01:00,7.0,250.0,67.0,0.0,0.0,95.0,699.0,0.0,11.0,0.0
2023-02-18 05:00:00+01:00,7.0,262.0,68.0,0.0,0.0,95.0,699.0,0.0,11.0,0.0
2023-02-18 06:00:00+01:00,7.0,269.0,68.0,0.0,0.0,121.0,699.0,0.0,11.0,0.0
2023-02-18 07:00:00+01:00,7.0,278.0,69.0,0.0,0.0,270.0,699.0,6.0,11.0,0.0
2023-02-18 08:00:00+01:00,7.0,268.0,68.0,0.0,0.0,567.0,699.0,28.0,12.0,0.0
2023-02-18 09:00:00+01:00,7.0,284.0,67.0,0.0,0.0,632.0,699.0,48.0,12.0,0.0
2023-02-18 10:00:00+01:00,7.0,271.0,67.0,0.0,0.0,473.0,699.0,59.0,12.0,0.0
2023-02-18 11:00:00+01:00,7.0,278.0,67.0,0.0,0.0,315.0,699.0,64.0,12.0,1.0
2023-02-18 12:00:00+01:00,7.0,254.0,65.0,0.0,0.0,188.0,699.0,75.0,13.0,1.0
2023-02-18 13:00:00+01:00,7.0,254.0,64.0,0.0,0.0,205.0,699.0,86.0,13.0,1.0
2023-02-18 14:00:00+01:00,7.0,251.0,63.0,0.0,0.0,185.0,699.0,76.0,14.0,1.0
2023-02-18 15:00:00+01:00,7.0,300.0,64.0,0.0,0.0,201.0,699.0,44.0,14.0,1.0
