,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
2023-03-13 14:00:00+01:00,460.0,140.0,310.0,32.0,394.0,101.0,1237.0,3804.0
2023-03-13 15:00:00+01:00,526.0,151.0,259.0,33.0,201.0,105.0,1751.0,3838.0
2023-03-13 16:00:00+01:00,544.0,158.0,265.0,38.0,113.0,95.0,1933.0,3900.0
2023-03-13 17:00:00+01:00,594.0,235.0,330.0,45.0,27.0,98.0,2018.0,3975.0
2023-03-13 18:00:00+01:00,609.0,243.0,377.0,42.0,5.0,101.0,1989.0,3989.0
2023-03-13 19:00:00+01:00,451.0,213.0,395.0,40.0,5.0,100.0,2044.0,3935.0
2023-03-13 20:00:00+01:00,455.0,201.0,299.0,39.0,5.0,100.0,2064.0,3697.0
2023-03-13 21:00:00+01:00,388.0,197.0,261.0,37.0,5.0,93.0,2030.0,3744.0
2023-03-13 22:00:00+01:00,294.0,193.0,242.0,37.0,5.0,93.0,1939.0,3752.0
2023-03-13 23:00:00+01:00,249.0,187.0,244.0,37.0,3.0,94.0,2043.0,3736.0
2023-03-14 00:00:00+01:00,244.0,175.0,213.0,34.0,0.0,98.0,2048.0,3377.0
2023-03-14 01:00:00+01:00,299.0,162.0,194.0,30.0,0.0,99.0,2048.0,2959.0
2023-03-14 02:00:00+01:00,323.0,150.0,186.0,29.0,1.0,97.0,2065.0,2474.0
2023-03-14 03:00:00+01:00,354.0,146.0,179.0,28.0,2.0,89.0,1927.0,2265.0
2023-03-14 04:00:00+01:00,388.0,146.0,183.0,28.0,0.0,93.0,1903.0,2400.0
2023-03-14 05:00:00+01:00,407.0,165.0,342.0,34.0,0.0,101.0,1829.0,2419.0
2023-03-14 06:00:00+01:00,424.0,232.0,465.0,43.0,1.0,113.0,1850.0,2181.0
2023-03-14 07:00:00+01:00,542.0,389.0,685.0,48.0,38.0,115.0,1947.0,2168.0
2023-03-14 08:00:00+01:00,596.0,403.0,678.0,48.0,161.0,112.0,2034.0,2308.0
2023-03-14 09:00:00+01:00,515.0,392.0,641.0,47.0,372.0,110.0,2017.0,2518.0
2023-03-14 10:00:00+01:00,426.0,369.0,505.0,45.0,629.0,117.0,2035.0,2811.0
2023-03-14 11:00:00+01:00,402.0,243.0,549.0,45.0,837.0,117.0,1966.0,3175.0
2023-03-14 12:00:00+01:00,390.0,190.0,538.0,40.0,1003.0,112.0,1793.0,3069.0
2023-03-14 13:00:00+01:00,355.0,181.0,529.0,39.0,946.0,113.0,1791.0,3219.0
2023-03-14 14:00:00+01:00,326.0,180.0,527.0,39.0,882.0,111.0,1687.0,3355.0
2023-03-14 15:00:00+01:00,335.0,207.0,543.0,43.0,715.0,115.0,1931.0,3198.0
2023-03-14 16:00:00+01:00,396.0,255.0,478.0,43.0,463.0,118.0,1979.0,2751.0
2023-03-14 17:00:00+01:00,450.0,372.0,424.0,47.0,161.0,118.0,2041.0,2293.0
2023-03-14 18:00:00+01:00,436.0,439.0,510.0,51.0,8.0,131.0,1922.0,2065.0
2023-03-14 19:00:00+01:00,417.0,409.0,499.0,50.0,0.0,133.0,1905.0,2343.0
2023-03-14 20:00:00+01:00,437.0,353.0,408.0,48.0,0.0,121.0,1890.0,2492.0
2023-03-14 21:00:00+01:00,429.0,342.0,397.0,46.0,2.0,120.0,1817.0,2492.0
2023-03-14 22:00:00+01:00,441.0,374.0,385.0,47.0,0.0,115.0,1968.0,2233.0
2023-03-14 23:00:00+01:00,437.0,379.0,393.0,48.0,0.0,123.0,2014.0,2009.0
2023-03-15 00:00:00+01:00,469.0,225.0,379.0,40.0,2.0,108.0,1966.0,1762.0
2023-03-15 01:00:00+01:00,546.0,201.0,333.0,36.0,2.0,104.0,1867.0,1719.0
2023-03-15 02:00:00+01:00,590.0,203.0,312.0,35.0,2.0,104.0,1771.0,1648.0
2023-03-15 03:00:00+01:00,596.0,227.0,337.0,36.0,2.0,106.0,1767.0,1724.0
2023-03-15 04:00:00+01:00,584.0,215.0,437.0,38.0,2.0,105.0,1822.0,1645.0
2023-03-15 05:00:00+01:00,654.0,312.0,467.0,43.0,2.0,111.0,1756.0,1558.0
2023-03-15 06:00:00+01:00,761.0,418.0,490.0,47.0,6.0,127.0,1538.0,1589.0
2023-03-15 07:00:00+01:00,582.0,386.0,491.0,48.0,131.0,128.0,1700.0,1478.0
2023-03-15 08:00:00+01:00,678.0,409.0,489.0,47.0,432.0,128.0,1758.0,1532.0
2023-03-15 09:00:00+01:00,639.0,345.0,495.0,48.0,835.0,104.0,1780.0,1617.0
2023-03-15 10:00:00+01:00,624.0,328.0,476.0,49.0,1081.0,104.0,1816.0,2014.0
2023-03-15 11:00:00+01:00,489.0,297.0,323.0,39.0,1169.0,97.0,1632.0,2243.0
2023-03-15 12:00:00+01:00,464.0,324.0,319.0,41.0,1122.0,94.0,1581.0,2450.0
2023-03-15 13:00:00+01:00,480.0,327.0,315.0,43.0,917.0,96.0,1583.0,2116.0
2023-03-15 14:00:00+01:00,516.0,371.0,332.0,46.0,748.0,103.0,1578.0,2301.0
2023-03-15 15:00:00+01:00,538.0,353.0,353.0,47.0,590.0,105.0,1552.0,2483.0
2023-03-15 16:00:00+01:00,531.0,312.0,358.0,44.0,324.0,101.0,1490.0,2130.0
2023-03-15 17:00:00+01:00,503.0,338.0,342.0,41.0,101.0,89.0,1167.0,2076.0
2023-03-15 18:00:00+01:00,557.0,337.0,467.0,45.0,11.0,102.0,1484.0,2233.0
2023-03-15 19:00:00+01:00,538.0,387.0,533.0,48.0,5.0,104.0,1282.0,1972.0
2023-03-15 20:00:00+01:00,525.0,420.0,618.0,48.0,5.0,105.0,1459.0,1762.0
2023-03-15 21:00:00+01:00,612.0,381.0,662.0,46.0,2.0,104.0,1332.0,1337.0
2023-03-15 22:00:00+01:00,802.0,429.0,793.0,48.0,1.0,105.0,1139.0,1028.0
2023-03-15 23:00:00+01:00,740.0,334.0,657.0,46.0,0.0,105.0,1131.0,801.0
2023-03-16 00:00:00+01:00,757.0,279.0,526.0,41.0,0.0,106.0,1130.0,532.0
2023-03-16 01:00:00+01:00,598.0,244.0,495.0,40.0,0.0,112.0,1030.0,374.0
2023-03-16 02:00:00+01:00,624.0,256.0,461.0,43.0,0.0,112.0,899.0,289.0
2023-03-16 03:00:00+01:00,763.0,288.0,485.0,47.0,0.0,121.0,823.0,351.0
2023-03-16 04:00:00+01:00,768.0,318.0,459.0,49.0,0.0,124.0,745.0,533.0
2023-03-16 05:00:00+01:00,746.0,389.0,498.0,50.0,0.0,138.0,773.0,728.0
2023-03-16 06:00:00+01:00,821.0,477.0,678.0,55.0,11.0,153.0,779.0,945.0
2023-03-16 07:00:00+01:00,890.0,507.0,801.0,55.0,117.0,154.0,767.0,1199.0
2023-03-16 08:00:00+01:00,884.0,516.0,786.0,55.0,297.0,152.0,814.0,1434.0
2023-03-16 09:00:00+01:00,746.0,445.0,708.0,53.0,488.0,109.0,866.0,1751.0
2023-03-16 10:00:00+01:00,565.0,382.0,574.0,48.0,611.0,103.0,863.0,2037.0
2023-03-16 11:00:00+01:00,652.0,370.0,479.0,48.0,682.0,121.0,1038.0,2379.0
2023-03-16 12:00:00+01:00,456.0,347.0,366.0,46.0,627.0,102.0,1067.0,2766.0
2023-03-16 13:00:00+01:00,481.0,304.0,327.0,46.0,543.0,105.0,1178.0,3058.0
2023-03-16 14:00:00+01:00,437.0,278.0,323.0,45.0,432.0,102.0,1310.0,3281.0
2023-03-16 15:00:00+01:00,503.0,302.0,326.0,45.0,310.0,104.0,1522.0,3469.0
2023-03-16 16:00:00+01:00,546.0,339.0,315.0,43.0,149.0,116.0,1779.0,3712.0
2023-03-16 17:00:00+01:00,803.0,424.0,346.0,49.0,38.0,126.0,1995.0,3750.0
2023-03-16 18:00:00+01:00,795.0,437.0,354.0,51.0,1.0,131.0,2058.0,3740.0
2023-03-16 19:00:00+01:00,779.0,431.0,350.0,50.0,0.0,118.0,2055.0,3604.0
2023-03-16 20:00:00+01:00,649.0,355.0,362.0,50.0,0.0,128.0,2069.0,3608.0
2023-03-16 21:00:00+01:00,705.0,296.0,377.0,47.0,2.0,110.0,2078.0,3617.0
2023-03-16 22:00:00+01:00,610.0,271.0,363.0,43.0,2.0,106.0,2074.0,3534.0
2023-03-16 23:00:00+01:00,519.0,218.0,318.0,39.0,2.0,102.0,2071.0,3060.0
2023-03-17 00:00:00+01:00,526.0,203.0,354.0,44.0,0.0,88.0,2080.0,3243.0
2023-03-17 01:00:00+01:00,508.0,207.0,360.0,46.0,0.0,89.0,2074.0,3173.0
2023-03-17 02:00:00+01:00,501.0,216.0,357.0,45.0,0.0,89.0,2053.0,3055.0
2023-03-17 03:00:00+01:00,472.0,227.0,359.0,46.0,1.0,89.0,2039.0,2927.0
2023-03-17 04:00:00+01:00,452.0,227.0,372.0,46.0,0.0,90.0,2044.0,2765.0
2023-03-17 05:00:00+01:00,495.0,243.0,420.0,46.0,2.0,89.0,2024.0,2678.0
2023-03-17 06:00:00+01:00,551.0,311.0,531.0,49.0,3.0,107.0,2053.0,2613.0
2023-03-17 07:00:00+01:00,639.0,291.0,517.0,49.0,45.0,108.0,2039.0,2525.0
2023-03-17 08:00:00+01:00,687.0,311.0,611.0,49.0,169.0,109.0,1982.0,2389.0
2023-03-17 09:00:00+01:00,700.0,305.0,594.0,50.0,357.0,117.0,1934.0,2115.0
2023-03-17 10:00:00+01:00,612.0,362.0,578.0,47.0,553.0,117.0,1820.0,1958.0
2023-03-17 11:00:00+01:00,513.0,348.0,452.0,46.0,549.0,122.0,1554.0,1783.0
2023-03-17 12:00:00+01:00,443.0,337.0,414.0,46.0,557.0,125.0,1666.0,1621.0
2023-03-17 13:00:00+01:00,507.0,342.0,399.0,42.0,470.0,124.0,1477.0,1517.0
2023-03-17 14:00:00+01:00,563.0,328.0,406.0,44.0,397.0,124.0,1385.0,1372.0
2023-03-17 15:00:00+01:00,578.0,375.0,536.0,46.0,364.0,127.0,1277.0,1136.0
2023-03-17 16:00:00+01:00,613.0,436.0,611.0,47.0,221.0,128.0,1260.0,938.0
2023-03-17 17:00:00+01:00,683.0,472.0,651.0,51.0,69.0,131.0,1125.0,910.0
2023-03-17 18:00:00+01:00,690.0,470.0,797.0,51.0,4.0,131.0,1154.0,859.0
2023-03-17 19:00:00+01:00,677.0,465.0,763.0,53.0,0.0,131.0,1201.0,834.0
2023-03-17 20:00:00+01:00,512.0,456.0,541.0,52.0,0.0,131.0,1217.0,699.0
2023-03-17 21:00:00+01:00,587.0,426.0,390.0,49.0,0.0,130.0,1217.0,562.0
2023-03-17 22:00:00+01:00,516.0,418.0,390.0,48.0,0.0,131.0,1089.0,482.0
2023-03-17 23:00:00+01:00,567.0,401.0,382.0,47.0,0.0,129.0,868.0,375.0
2023-03-18 00:00:00+01:00,555.0,333.0,358.0,38.0,2.0,117.0,673.0,348.0
2023-03-18 01:00:00+01:00,486.0,309.0,346.0,36.0,2.0,118.0,732.0,262.0
2023-03-18 02:00:00+01:00,433.0,279.0,355.0,37.0,2.0,117.0,721.0,245.0
2023-03-18 03:00:00+01:00,446.0,280.0,349.0,36.0,2.0,118.0,638.0,261.0
2023-03-18 04:00:00+01:00,434.0,286.0,355.0,37.0,2.0,118.0,459.0,245.0
2023-03-18 05:00:00+01:00,436.0,295.0,374.0,38.0,0.0,125.0,587.0,233.0
2023-03-18 06:00:00+01:00,562.0,434.0,434.0,58.0,1.0,131.0,319.0,198.0
2023-03-18 07:00:00+01:00,584.0,384.0,416.0,53.0,33.0,130.0,346.0,164.0
2023-03-18 08:00:00+01:00,584.0,303.0,378.0,44.0,116.0,129.0,461.0,174.0
2023-03-18 09:00:00+01:00,489.0,276.0,363.0,48.0,243.0,127.0,546.0,175.0
2023-03-18 10:00:00+01:00,501.0,265.0,355.0,47.0,367.0,127.0,559.0,145.0
2023-03-18 11:00:00+01:00,535.0,247.0,354.0,47.0,404.0,126.0,509.0,138.0
2023-03-18 12:00:00+01:00,446.0,226.0,348.0,46.0,512.0,123.0,534.0,121.0
2023-03-18 13:00:00+01:00,382.0,223.0,341.0,46.0,546.0,123.0,467.0,111.0
2023-03-18 14:00:00+01:00,504.0,236.0,347.0,47.0,470.0,123.0,217.0,169.0
2023-03-18 15:00:00+01:00,554.0,247.0,355.0,47.0,336.0,127.0,233.0,183.0
2023-03-18 16:00:00+01:00,567.0,318.0,493.0,51.0,218.0,140.0,265.0,138.0
2023-03-18 17:00:00+01:00,474.0,503.0,666.0,58.0,80.0,145.0,261.0,127.0
2023-03-18 18:00:00+01:00,536.0,520.0,778.0,57.0,6.0,143.0,184.0,101.0
2023-03-18 19:00:00+01:00,587.0,520.0,826.0,57.0,0.0,144.0,161.0,79.0
2023-03-18 20:00:00+01:00,607.0,519.0,853.0,57.0,0.0,144.0,117.0,74.0
2023-03-18 21:00:00+01:00,562.0,517.0,888.0,59.0,0.0,145.0,78.0,79.0
2023-03-18 22:00:00+01:00,542.0,446.0,800.0,54.0,0.0,142.0,98.0,96.0
2023-03-18 23:00:00+01:00,574.0,390.0,735.0,52.0,0.0,141.0,129.0,100.0
2023-03-19 00:00:00+01:00,522.0,310.0,584.0,43.0,0.0,140.0,187.0,114.0
2023-03-19 01:00:00+01:00,456.0,288.0,511.0,40.0,0.0,141.0,306.0,126.0
2023-03-19 02:00:00+01:00,438.0,295.0,528.0,40.0,0.0,140.0,339.0,185.0
2023-03-19 03:00:00+01:00,450.0,301.0,474.0,40.0,0.0,140.0,419.0,252.0
2023-03-19 04:00:00+01:00,516.0,301.0,384.0,40.0,0.0,139.0,495.0,336.0
2023-03-19 05:00:00+01:00,461.0,307.0,388.0,41.0,0.0,140.0,539.0,428.0
2023-03-19 06:00:00+01:00,423.0,314.0,394.0,42.0,6.0,136.0,582.0,477.0
2023-03-19 07:00:00+01:00,427.0,319.0,397.0,42.0,66.0,129.0,607.0,517.0
2023-03-19 08:00:00+01:00,479.0,275.0,391.0,42.0,198.0,128.0,453.0,480.0
2023-03-19 09:00:00+01:00,520.0,255.0,386.0,48.0,352.0,128.0,374.0,396.0
2023-03-19 10:00:00+01:00,432.0,241.0,378.0,47.0,507.0,128.0,374.0,325.0
2023-03-19 11:00:00+01:00,396.0,231.0,378.0,47.0,570.0,127.0,355.0,313.0
2023-03-19 12:00:00+01:00,479.0,232.0,383.0,47.0,563.0,128.0,271.0,326.0
2023-03-19 13:00:00+01:00,490.0,231.0,372.0,48.0,493.0,128.0,255.0,347.0
2023-03-19 14:00:00+01:00,416.0,243.0,343.0,46.0,409.0,128.0,288.0,335.0
2023-03-19 15:00:00+01:00,476.0,442.0,354.0,52.0,279.0,131.0,269.0,333.0
2023-03-19 16:00:00+01:00,433.0,378.0,346.0,47.0,177.0,140.0,271.0,377.0
2023-03-19 17:00:00+01:00,455.0,422.0,517.0,52.0,69.0,141.0,305.0,352.0
2023-03-19 18:00:00+01:00,468.0,467.0,531.0,54.0,6.0,144.0,323.0,425.0
2023-03-19 19:00:00+01:00,501.0,472.0,528.0,54.0,0.0,143.0,403.0,483.0
2023-03-19 20:00:00+01:00,495.0,467.0,526.0,53.0,0.0,142.0,529.0,528.0
2023-03-19 21:00:00+01:00,543.0,442.0,537.0,54.0,0.0,142.0,438.0,577.0
2023-03-19 22:00:00+01:00,626.0,413.0,519.0,46.0,0.0,142.0,487.0,654.0
2023-03-19 23:00:00+01:00,600.0,374.0,509.0,42.0,0.0,139.0,768.0,779.0
2023-03-20 00:00:00+01:00,533.0,252.0,491.0,40.0,0.0,125.0,864.0,906.0
2023-03-20 01:00:00+01:00,591.0,229.0,376.0,38.0,0.0,124.0,812.0,1031.0
2023-03-20 02:00:00+01:00,682.0,222.0,369.0,37.0,0.0,123.0,740.0,1093.0
2023-03-20 03:00:00+01:00,581.0,213.0,366.0,36.0,2.0,115.0,946.0,1141.0
2023-03-20 04:00:00+01:00,545.0,208.0,358.0,35.0,2.0,113.0,1026.0,1224.0
2023-03-20 05:00:00+01:00,517.0,231.0,451.0,35.0,0.0,114.0,937.0,1345.0
2023-03-20 06:00:00+01:00,719.0,289.0,639.0,40.0,5.0,116.0,879.0,1129.0
2023-03-20 07:00:00+01:00,860.0,355.0,770.0,43.0,33.0,133.0,847.0,1062.0
2023-03-20 08:00:00+01:00,907.0,378.0,745.0,41.0,92.0,141.0,826.0,1100.0
2023-03-20 09:00:00+01:00,818.0,395.0,657.0,47.0,219.0,140.0,735.0,1185.0
2023-03-20 10:00:00+01:00,591.0,398.0,498.0,50.0,340.0,141.0,837.0,1303.0
2023-03-20 11:00:00+01:00,586.0,343.0,472.0,46.0,438.0,127.0,849.0,1559.0
2023-03-20 12:00:00+01:00,745.0,325.0,462.0,46.0,512.0,124.0,890.0,1611.0
2023-03-20 13:00:00+01:00,802.0,320.0,486.0,45.0,462.0,127.0,853.0,1712.0
2023-03-20 14:00:00+01:00,736.0,324.0,466.0,48.0,424.0,132.0,921.0,1772.0
2023-03-20 15:00:00+01:00,700.0,328.0,471.0,46.0,350.0,133.0,933.0,1630.0
2023-03-20 16:00:00+01:00,847.0,360.0,632.0,49.0,266.0,133.0,810.0,1418.0
2023-03-20 17:00:00+01:00,978.0,438.0,820.0,53.0,112.0,134.0,802.0,1098.0
2023-03-20 18:00:00+01:00,1029.0,576.0,854.0,58.0,13.0,138.0,836.0,762.0
2023-03-20 19:00:00+01:00,1030.0,562.0,848.0,59.0,0.0,139.0,796.0,555.0
2023-03-20 20:00:00+01:00,930.0,503.0,786.0,55.0,0.0,134.0,661.0,460.0
2023-03-20 21:00:00+01:00,892.0,434.0,730.0,54.0,0.0,131.0,554.0,374.0
2023-03-20 22:00:00+01:00,881.0,395.0,734.0,51.0,0.0,127.0,466.0,318.0
2023-03-20 23:00:00+01:00,853.0,293.0,511.0,49.0,0.0,130.0,371.0,248.0
2023-03-21 00:00:00+01:00,816.0,248.0,599.0,43.0,0.0,130.0,204.0,184.0
2023-03-21 01:00:00+01:00,844.0,241.0,606.0,37.0,0.0,129.0,92.0,148.0
2023-03-21 02:00:00+01:00,838.0,239.0,568.0,38.0,0.0,129.0,58.0,127.0
2023-03-21 03:00:00+01:00,845.0,256.0,596.0,37.0,0.0,130.0,77.0,126.0
2023-03-21 04:00:00+01:00,826.0,267.0,496.0,38.0,0.0,130.0,77.0,130.0
2023-03-21 05:00:00+01:00,833.0,320.0,557.0,39.0,0.0,129.0,118.0,127.0
2023-03-21 06:00:00+01:00,858.0,432.0,730.0,41.0,9.0,133.0,210.0,165.0
2023-03-21 07:00:00+01:00,902.0,454.0,774.0,44.0,88.0,134.0,275.0,205.0
2023-03-21 08:00:00+01:00,931.0,482.0,781.0,45.0,173.0,135.0,377.0,265.0
2023-03-21 09:00:00+01:00,940.0,486.0,767.0,48.0,263.0,131.0,525.0,335.0
2023-03-21 10:00:00+01:00,902.0,444.0,689.0,53.0,353.0,129.0,598.0,456.0
2023-03-21 11:00:00+01:00,905.0,439.0,514.0,51.0,371.0,129.0,629.0,593.0
2023-03-21 12:00:00+01:00,781.0,373.0,362.0,47.0,343.0,128.0,804.0,762.0
2023-03-21 13:00:00+01:00,828.0,367.0,345.0,48.0,288.0,126.0,893.0,916.0
2023-03-21 14:00:00+01:00,824.0,386.0,335.0,48.0,208.0,127.0,1063.0,1055.0
2023-03-21 15:00:00+01:00,845.0,364.0,336.0,48.0,162.0,127.0,1209.0,1180.0
2023-03-21 16:00:00+01:00,832.0,379.0,347.0,49.0,90.0,127.0,1357.0,1309.0
2023-03-21 17:00:00+01:00,804.0,341.0,364.0,51.0,31.0,128.0,1556.0,1369.0
2023-03-21 18:00:00+01:00,788.0,348.0,377.0,52.0,3.0,130.0,1769.0,1387.0
2023-03-21 19:00:00+01:00,736.0,332.0,370.0,50.0,0.0,128.0,1829.0,1515.0
2023-03-21 20:00:00+01:00,774.0,321.0,349.0,47.0,0.0,127.0,1813.0,1589.0
2023-03-21 21:00:00+01:00,696.0,310.0,287.0,45.0,0.0,126.0,1717.0,1613.0
2023-03-21 22:00:00+01:00,629.0,310.0,276.0,43.0,0.0,125.0,1768.0,1631.0
2023-03-21 23:00:00+01:00,505.0,259.0,279.0,42.0,2.0,124.0,1847.0,1718.0
2023-03-22 00:00:00+01:00,582.0,208.0,275.0,40.0,0.0,112.0,1950.0,1675.0
2023-03-22 01:00:00+01:00,485.0,186.0,266.0,37.0,0.0,109.0,1915.0,1629.0
2023-03-22 02:00:00+01:00,423.0,185.0,263.0,37.0,0.0,108.0,1924.0,1696.0
2023-03-22 03:00:00+01:00,417.0,192.0,253.0,39.0,3.0,107.0,1983.0,1738.0
2023-03-22 04:00:00+01:00,396.0,192.0,254.0,39.0,2.0,101.0,1895.0,1777.0
2023-03-22 05:00:00+01:00,497.0,196.0,251.0,37.0,3.0,100.0,1906.0,1812.0
2023-03-22 06:00:00+01:00,503.0,269.0,318.0,43.0,12.0,102.0,1874.0,2064.0
2023-03-22 07:00:00+01:00,528.0,219.0,298.0,41.0,75.0,101.0,1936.0,2314.0
2023-03-22 08:00:00+01:00,552.0,236.0,307.0,42.0,148.0,102.0,1982.0,2568.0
2023-03-22 09:00:00+01:00,557.0,279.0,322.0,42.0,189.0,111.0,1974.0,2627.0
2023-03-22 10:00:00+01:00,500.0,256.0,287.0,35.0,267.0,111.0,1918.0,2886.0
2023-03-22 11:00:00+01:00,396.0,170.0,270.0,35.0,322.0,114.0,1911.0,3148.0
2023-03-22 12:00:00+01:00,347.0,154.0,265.0,35.0,300.0,112.0,1921.0,3455.0
2023-03-22 13:00:00+01:00,379.0,148.0,262.0,33.0,235.0,107.0,2045.0,3591.0
2023-03-22 14:00:00+01:00,400.0,155.0,259.0,32.0,200.0,119.0,1979.0,3663.0
2023-03-22 15:00:00+01:00,424.0,160.0,318.0,32.0,176.0,120.0,1981.0,3208.0
2023-03-22 16:00:00+01:00,488.0,217.0,463.0,34.0,198.0,116.0,2069.0,3351.0
2023-03-22 17:00:00+01:00,558.0,196.0,509.0,33.0,114.0,111.0,2073.0,3060.0
2023-03-22 18:00:00+01:00,585.0,217.0,491.0,31.0,19.0,112.0,2016.0,2629.0
2023-03-22 19:00:00+01:00,553.0,302.0,480.0,30.0,3.0,111.0,1891.0,2355.0
2023-03-22 20:00:00+01:00,549.0,325.0,494.0,30.0,0.0,111.0,1811.0,2136.0
2023-03-22 21:00:00+01:00,462.0,318.0,551.0,30.0,2.0,110.0,1814.0,1911.0
2023-03-22 22:00:00+01:00,447.0,308.0,475.0,27.0,2.0,105.0,1703.0,1603.0
2023-03-22 23:00:00+01:00,449.0,199.0,490.0,24.0,0.0,103.0,1592.0,1568.0
2023-03-23 00:00:00+01:00,347.0,172.0,371.0,22.0,0.0,111.0,1589.0,1523.0
2023-03-23 01:00:00+01:00,317.0,169.0,326.0,22.0,0.0,102.0,1541.0,1398.0
2023-03-23 02:00:00+01:00,321.0,169.0,322.0,21.0,3.0,100.0,1687.0,1341.0
2023-03-23 03:00:00+01:00,348.0,177.0,303.0,26.0,3.0,95.0,1680.0,1379.0
2023-03-23 04:00:00+01:00,398.0,175.0,297.0,28.0,4.0,94.0,1727.0,1552.0
2023-03-23 05:00:00+01:00,482.0,183.0,243.0,33.0,3.0,97.0,1679.0,1636.0
2023-03-23 06:00:00+01:00,539.0,200.0,245.0,29.0,8.0,99.0,1596.0,1762.0
2023-03-23 07:00:00+01:00,618.0,229.0,254.0,32.0,62.0,103.0,1620.0,1941.0
2023-03-23 08:00:00+01:00,698.0,254.0,275.0,36.0,144.0,117.0,1589.0,2380.0
2023-03-23 09:00:00+01:00,663.0,218.0,291.0,39.0,276.0,119.0,1874.0,2687.0
2023-03-23 10:00:00+01:00,460.0,175.0,280.0,41.0,496.0,115.0,1958.0,2991.0
2023-03-23 11:00:00+01:00,412.0,172.0,260.0,41.0,918.0,110.0,1970.0,3246.0
2023-03-23 12:00:00+01:00,408.0,146.0,241.0,37.0,1276.0,103.0,1856.0,3244.0
2023-03-23 13:00:00+01:00,353.0,129.0,221.0,33.0,1447.0,101.0,1801.0,3243.0
2023-03-23 14:00:00+01:00,324.0,123.0,210.0,31.0,1444.0,101.0,1779.0,3277.0
2023-03-23 15:00:00+01:00,388.0,146.0,250.0,30.0,1196.0,108.0,1699.0,3215.0
2023-03-23 16:00:00+01:00,481.0,229.0,354.0,31.0,755.0,123.0,1696.0,2743.0
2023-03-23 17:00:00+01:00,555.0,275.0,335.0,37.0,302.0,128.0,1569.0,2643.0
2023-03-23 18:00:00+01:00,682.0,294.0,397.0,39.0,52.0,128.0,1351.0,2072.0
2023-03-23 19:00:00+01:00,690.0,326.0,484.0,40.0,24.0,129.0,1316.0,1972.0
2023-03-23 20:00:00+01:00,575.0,340.0,613.0,43.0,24.0,131.0,1545.0,1919.0
2023-03-23 21:00:00+01:00,464.0,354.0,529.0,42.0,24.0,118.0,1668.0,1780.0
2023-03-23 22:00:00+01:00,485.0,340.0,495.0,41.0,24.0,115.0,1861.0,1687.0
2023-03-23 23:00:00+01:00,444.0,249.0,479.0,39.0,22.0,129.0,1960.0,1698.0
2023-03-24 00:00:00+01:00,339.0,183.0,349.0,34.0,22.0,125.0,1982.0,1717.0
2023-03-24 01:00:00+01:00,340.0,168.0,245.0,29.0,22.0,124.0,2048.0,1828.0
2023-03-24 02:00:00+01:00,328.0,170.0,246.0,30.0,22.0,125.0,1956.0,1693.0
2023-03-24 03:00:00+01:00,331.0,180.0,259.0,33.0,22.0,126.0,1897.0,1468.0
2023-03-24 04:00:00+01:00,335.0,183.0,267.0,34.0,22.0,127.0,1967.0,1442.0
2023-03-24 05:00:00+01:00,340.0,204.0,280.0,34.0,22.0,117.0,2018.0,1515.0
2023-03-24 06:00:00+01:00,404.0,280.0,316.0,35.0,26.0,132.0,2028.0,1931.0
2023-03-24 07:00:00+01:00,423.0,314.0,353.0,36.0,59.0,136.0,2086.0,2437.0
2023-03-24 08:00:00+01:00,432.0,303.0,337.0,40.0,135.0,133.0,2092.0,2922.0
2023-03-24 09:00:00+01:00,412.0,281.0,294.0,40.0,318.0,127.0,2087.0,3469.0
2023-03-24 10:00:00+01:00,403.0,182.0,262.0,38.0,587.0,126.0,1919.0,3840.0
2023-03-24 11:00:00+01:00,363.0,155.0,222.0,34.0,654.0,117.0,1916.0,3942.0
2023-03-24 12:00:00+01:00,293.0,144.0,201.0,30.0,814.0,109.0,1951.0,3932.0
2023-03-24 13:00:00+01:00,295.0,139.0,188.0,27.0,1089.0,98.0,1930.0,3887.0
2023-03-24 14:00:00+01:00,295.0,139.0,196.0,28.0,1070.0,116.0,1923.0,3953.0
2023-03-24 15:00:00+01:00,301.0,143.0,196.0,28.0,832.0,99.0,1916.0,3884.0
2023-03-24 16:00:00+01:00,312.0,175.0,202.0,29.0,571.0,101.0,1920.0,3735.0
2023-03-24 17:00:00+01:00,395.0,292.0,246.0,32.0,241.0,101.0,1769.0,3304.0
2023-03-24 18:00:00+01:00,436.0,282.0,273.0,35.0,47.0,125.0,1808.0,3215.0
2023-03-24 19:00:00+01:00,446.0,296.0,284.0,38.0,24.0,128.0,1792.0,2875.0
2023-03-24 20:00:00+01:00,431.0,300.0,300.0,40.0,24.0,128.0,1820.0,2765.0
2023-03-24 21:00:00+01:00,380.0,305.0,300.0,34.0,24.0,130.0,1756.0,2508.0
2023-03-24 22:00:00+01:00,373.0,236.0,287.0,35.0,24.0,130.0,1633.0,2347.0
2023-03-24 23:00:00+01:00,330.0,178.0,277.0,35.0,23.0,130.0,1788.0,2544.0
2023-03-25 00:00:00+01:00,197.0,152.0,241.0,30.0,22.0,95.0,1851.0,2443.0
2023-03-25 01:00:00+01:00,197.0,123.0,176.0,20.0,24.0,86.0,1878.0,1971.0
