,Biomass,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Waste,Wind Onshore
2023-07-07 13:00:00+02:00,0.0,37.0,14.0,3720.0,9509.0,0.0,48.0,45.0,418.0
2023-07-07 14:00:00+02:00,0.0,35.0,14.0,3726.0,8896.0,0.0,49.0,45.0,456.0
2023-07-07 15:00:00+02:00,0.0,38.0,14.0,3702.0,9711.0,0.0,60.0,42.0,440.0
2023-07-07 16:00:00+02:00,0.0,36.0,2.0,3705.0,10592.0,0.0,55.0,47.0,435.0
2023-07-07 17:00:00+02:00,0.0,37.0,1.0,3745.0,11932.0,0.0,54.0,47.0,376.0
2023-07-07 18:00:00+02:00,0.0,34.0,1.0,3753.0,13869.0,0.0,53.0,46.0,308.0
2023-07-07 19:00:00+02:00,0.0,28.0,1.0,3745.0,14989.0,0.0,55.0,46.0,228.0
2023-07-07 20:00:00+02:00,0.0,38.0,1.0,3728.0,14949.0,0.0,55.0,44.0,195.0
2023-07-07 21:00:00+02:00,0.0,38.0,1.0,3666.0,14395.0,0.0,59.0,41.0,170.0
2023-07-07 22:00:00+02:00,0.0,34.0,1.0,3643.0,13429.0,0.0,66.0,44.0,172.0
2023-07-07 23:00:00+02:00,0.0,36.0,1.0,3621.0,12464.0,0.0,64.0,41.0,178.0
2023-07-08 00:00:00+02:00,0.0,41.0,1.0,3634.0,11357.0,0.0,55.0,37.0,201.0
2023-07-08 01:00:00+02:00,0.0,41.0,1.0,3590.0,10875.0,0.0,60.0,38.0,168.0
2023-07-08 02:00:00+02:00,0.0,27.0,1.0,3558.0,10496.0,0.0,61.0,41.0,161.0
2023-07-08 03:00:00+02:00,0.0,40.0,1.0,3536.0,9826.0,0.0,56.0,41.0,166.0
2023-07-08 04:00:00+02:00,0.0,26.0,1.0,3526.0,9258.0,0.0,48.0,41.0,155.0
2023-07-08 05:00:00+02:00,0.0,26.0,1.0,3515.0,9256.0,0.0,61.0,42.0,123.0
2023-07-08 06:00:00+02:00,0.0,40.0,1.0,3506.0,9840.0,0.0,56.0,43.0,79.0
2023-07-08 07:00:00+02:00,0.0,40.0,1.0,3536.0,10292.0,0.0,55.0,43.0,71.0
2023-07-08 08:00:00+02:00,0.0,40.0,13.0,3508.0,10417.0,0.0,57.0,45.0,43.0
2023-07-08 09:00:00+02:00,0.0,40.0,27.0,3481.0,9802.0,0.0,56.0,49.0,35.0
2023-07-08 10:00:00+02:00,0.0,40.0,27.0,3451.0,9165.0,0.0,53.0,48.0,37.0
2023-07-08 11:00:00+02:00,0.0,40.0,16.0,3442.0,7523.0,0.0,51.0,47.0,60.0
2023-07-08 12:00:00+02:00,0.0,40.0,1.0,3423.0,6560.0,0.0,46.0,49.0,133.0
2023-07-08 13:00:00+02:00,0.0,40.0,1.0,3400.0,6025.0,0.0,48.0,45.0,161.0
2023-07-08 14:00:00+02:00,0.0,34.0,1.0,3389.0,5824.0,0.0,50.0,47.0,155.0
2023-07-08 15:00:00+02:00,0.0,40.0,1.0,3406.0,7229.0,0.0,49.0,48.0,161.0
2023-07-08 16:00:00+02:00,0.0,40.0,1.0,3396.0,9274.0,0.0,52.0,49.0,202.0
2023-07-08 17:00:00+02:00,0.0,40.0,4.0,3416.0,10806.0,0.0,52.0,48.0,197.0
2023-07-08 18:00:00+02:00,0.0,27.0,11.0,3454.0,12132.0,0.0,53.0,46.0,235.0
2023-07-08 19:00:00+02:00,0.0,27.0,68.0,3458.0,13272.0,0.0,49.0,48.0,239.0
2023-07-08 20:00:00+02:00,0.0,26.0,91.0,3437.0,13888.0,0.0,49.0,46.0,218.0
2023-07-08 21:00:00+02:00,0.0,26.0,90.0,3431.0,13900.0,0.0,56.0,45.0,189.0
2023-07-08 22:00:00+02:00,0.0,26.0,90.0,3421.0,13572.0,0.0,59.0,47.0,181.0
2023-07-08 23:00:00+02:00,0.0,40.0,91.0,3392.0,12774.0,0.0,47.0,48.0,156.0
2023-07-09 00:00:00+02:00,0.0,40.0,30.0,3370.0,12324.0,0.0,49.0,54.0,152.0
2023-07-09 01:00:00+02:00,0.0,28.0,29.0,3374.0,11871.0,0.0,48.0,53.0,126.0
2023-07-09 02:00:00+02:00,0.0,26.0,29.0,3386.0,12209.0,0.0,49.0,53.0,123.0
2023-07-09 03:00:00+02:00,0.0,40.0,29.0,3365.0,11956.0,0.0,48.0,53.0,124.0
2023-07-09 04:00:00+02:00,0.0,40.0,28.0,3342.0,11793.0,0.0,59.0,51.0,147.0
2023-07-09 05:00:00+02:00,0.0,40.0,29.0,3356.0,11685.0,0.0,75.0,52.0,162.0
2023-07-09 06:00:00+02:00,0.0,40.0,29.0,3348.0,11435.0,0.0,55.0,53.0,146.0
2023-07-09 07:00:00+02:00,0.0,40.0,29.0,3349.0,11409.0,0.0,57.0,53.0,102.0
2023-07-09 08:00:00+02:00,0.0,26.0,11.0,3311.0,11384.0,0.0,50.0,51.0,64.0
2023-07-09 09:00:00+02:00,0.0,34.0,11.0,3312.0,10686.0,0.0,46.0,50.0,71.0
2023-07-09 10:00:00+02:00,0.0,40.0,11.0,3301.0,9392.0,0.0,56.0,52.0,94.0
2023-07-09 11:00:00+02:00,0.0,40.0,10.0,3292.0,7831.0,0.0,51.0,55.0,134.0
2023-07-09 12:00:00+02:00,0.0,40.0,10.0,3261.0,7840.0,0.0,53.0,54.0,172.0
2023-07-09 13:00:00+02:00,0.0,40.0,10.0,3253.0,7257.0,0.0,53.0,51.0,238.0
2023-07-09 14:00:00+02:00,0.0,40.0,11.0,3245.0,7381.0,0.0,53.0,54.0,258.0
2023-07-09 15:00:00+02:00,0.0,40.0,11.0,3284.0,9240.0,0.0,51.0,54.0,300.0
2023-07-09 16:00:00+02:00,0.0,28.0,11.0,3300.0,10963.0,0.0,48.0,51.0,444.0
2023-07-09 17:00:00+02:00,0.0,40.0,20.0,3349.0,12812.0,0.0,45.0,49.0,449.0
2023-07-09 18:00:00+02:00,0.0,40.0,88.0,3321.0,13686.0,0.0,51.0,48.0,373.0
2023-07-09 19:00:00+02:00,0.0,41.0,191.0,3353.0,14527.0,0.0,48.0,51.0,348.0
2023-07-09 20:00:00+02:00,0.0,42.0,227.0,3325.0,14518.0,0.0,47.0,50.0,356.0
2023-07-09 21:00:00+02:00,0.0,41.0,226.0,3340.0,14114.0,0.0,50.0,49.0,438.0
2023-07-09 22:00:00+02:00,0.0,41.0,227.0,3337.0,13715.0,0.0,50.0,49.0,550.0
2023-07-09 23:00:00+02:00,0.0,41.0,198.0,3333.0,13141.0,0.0,46.0,49.0,634.0
2023-07-10 00:00:00+02:00,0.0,42.0,31.0,3300.0,12280.0,0.0,57.0,50.0,782.0
2023-07-10 01:00:00+02:00,0.0,41.0,10.0,3278.0,11350.0,0.0,48.0,50.0,845.0
2023-07-10 02:00:00+02:00,0.0,41.0,11.0,3276.0,10677.0,0.0,29.0,53.0,679.0
2023-07-10 03:00:00+02:00,0.0,40.0,11.0,3267.0,10637.0,0.0,22.0,51.0,487.0
2023-07-10 04:00:00+02:00,0.0,42.0,11.0,3255.0,10771.0,0.0,22.0,51.0,355.0
2023-07-10 05:00:00+02:00,0.0,41.0,11.0,3275.0,11490.0,0.0,35.0,45.0,312.0
2023-07-10 06:00:00+02:00,0.0,41.0,11.0,3278.0,12817.0,0.0,32.0,46.0,192.0
2023-07-10 07:00:00+02:00,0.0,41.0,26.0,3325.0,13643.0,0.0,25.0,48.0,177.0
2023-07-10 08:00:00+02:00,0.0,42.0,62.0,3335.0,14338.0,0.0,18.0,51.0,178.0
2023-07-10 09:00:00+02:00,0.0,26.0,63.0,3383.0,14651.0,0.0,22.0,46.0,129.0
2023-07-10 10:00:00+02:00,0.0,40.0,64.0,3402.0,14522.0,0.0,21.0,42.0,132.0
2023-07-10 11:00:00+02:00,0.0,41.0,64.0,3417.0,13859.0,0.0,33.0,38.0,204.0
2023-07-10 12:00:00+02:00,0.0,40.0,64.0,3416.0,13419.0,0.0,47.0,38.0,196.0
2023-07-10 13:00:00+02:00,0.0,40.0,64.0,3407.0,13290.0,0.0,45.0,41.0,186.0
2023-07-10 14:00:00+02:00,0.0,40.0,64.0,3437.0,12558.0,0.0,49.0,36.0,238.0
2023-07-10 15:00:00+02:00,0.0,40.0,64.0,3459.0,11869.0,0.0,50.0,36.0,350.0
2023-07-10 16:00:00+02:00,0.0,40.0,64.0,3441.0,12351.0,0.0,47.0,41.0,346.0
2023-07-10 17:00:00+02:00,0.0,31.0,64.0,3463.0,12682.0,0.0,46.0,42.0,603.0
2023-07-10 18:00:00+02:00,0.0,40.0,64.0,3474.0,13756.0,0.0,47.0,46.0,645.0
2023-07-10 19:00:00+02:00,0.0,40.0,64.0,3512.0,13952.0,0.0,45.0,47.0,471.0
2023-07-10 20:00:00+02:00,0.0,40.0,45.0,3547.0,14513.0,0.0,43.0,46.0,408.0
2023-07-10 21:00:00+02:00,0.0,40.0,44.0,3547.0,14266.0,0.0,47.0,46.0,205.0
2023-07-10 22:00:00+02:00,0.0,40.0,16.0,3537.0,13635.0,0.0,47.0,42.0,158.0
2023-07-10 23:00:00+02:00,0.0,40.0,8.0,3538.0,13079.0,0.0,44.0,37.0,134.0
2023-07-11 00:00:00+02:00,0.0,37.0,1.0,3540.0,12608.0,0.0,45.0,48.0,133.0
2023-07-11 01:00:00+02:00,0.0,37.0,1.0,3554.0,11930.0,0.0,46.0,48.0,153.0
2023-07-11 02:00:00+02:00,0.0,40.0,1.0,3581.0,11344.0,0.0,53.0,47.0,176.0
2023-07-11 03:00:00+02:00,0.0,40.0,1.0,3576.0,10724.0,0.0,54.0,44.0,227.0
2023-07-11 04:00:00+02:00,0.0,35.0,1.0,3577.0,10442.0,0.0,54.0,47.0,310.0
2023-07-11 05:00:00+02:00,0.0,32.0,1.0,3594.0,10816.0,0.0,53.0,44.0,413.0
2023-07-11 06:00:00+02:00,0.0,30.0,1.0,3616.0,11648.0,0.0,50.0,47.0,565.0
2023-07-11 07:00:00+02:00,0.0,38.0,16.0,3658.0,12540.0,0.0,51.0,44.0,790.0
2023-07-11 08:00:00+02:00,0.0,37.0,16.0,3670.0,13036.0,0.0,55.0,42.0,955.0
2023-07-11 09:00:00+02:00,0.0,34.0,16.0,3677.0,12536.0,0.0,56.0,40.0,1180.0
2023-07-11 10:00:00+02:00,0.0,26.0,16.0,3672.0,11776.0,0.0,53.0,45.0,1484.0
2023-07-11 11:00:00+02:00,0.0,28.0,17.0,3662.0,10115.0,0.0,45.0,42.0,1710.0
2023-07-11 12:00:00+02:00,0.0,36.0,17.0,3659.0,8642.0,0.0,53.0,38.0,1776.0
2023-07-11 13:00:00+02:00,0.0,40.0,17.0,3646.0,7329.0,0.0,50.0,37.0,1716.0
2023-07-11 14:00:00+02:00,0.0,41.0,17.0,3636.0,7559.0,0.0,52.0,41.0,1722.0
2023-07-11 15:00:00+02:00,0.0,41.0,1.0,3663.0,9037.0,0.0,57.0,44.0,1716.0
2023-07-11 16:00:00+02:00,0.0,33.0,0.0,3669.0,10213.0,0.0,51.0,46.0,1642.0
2023-07-11 17:00:00+02:00,0.0,35.0,0.0,3691.0,11687.0,0.0,51.0,49.0,1784.0
2023-07-11 18:00:00+02:00,0.0,32.0,0.0,3697.0,12563.0,0.0,52.0,49.0,2229.0
2023-07-11 19:00:00+02:00,0.0,26.0,0.0,3782.0,12081.0,0.0,54.0,50.0,2390.0
2023-07-11 20:00:00+02:00,0.0,35.0,0.0,3822.0,11954.0,0.0,55.0,47.0,2500.0
2023-07-11 21:00:00+02:00,0.0,37.0,0.0,3843.0,11740.0,0.0,54.0,49.0,2376.0
2023-07-11 22:00:00+02:00,0.0,33.0,0.0,3821.0,11407.0,0.0,56.0,48.0,2439.0
2023-07-11 23:00:00+02:00,0.0,32.0,0.0,3801.0,10483.0,0.0,55.0,46.0,2408.0
2023-07-12 00:00:00+02:00,0.0,35.0,12.0,3767.0,10099.0,0.0,45.0,50.0,2428.0
2023-07-12 01:00:00+02:00,0.0,36.0,12.0,3792.0,9272.0,0.0,44.0,50.0,2390.0
2023-07-12 02:00:00+02:00,0.0,37.0,12.0,3813.0,8586.0,0.0,50.0,49.0,2536.0
2023-07-12 03:00:00+02:00,0.0,35.0,12.0,3841.0,7806.0,0.0,53.0,47.0,2568.0
2023-07-12 04:00:00+02:00,0.0,31.0,12.0,3923.0,7551.0,0.0,52.0,48.0,2688.0
2023-07-12 05:00:00+02:00,0.0,29.0,12.0,3936.0,7751.0,0.0,49.0,51.0,2752.0
2023-07-12 06:00:00+02:00,0.0,28.0,12.0,3966.0,9273.0,0.0,50.0,51.0,2674.0
2023-07-12 07:00:00+02:00,0.0,26.0,17.0,4009.0,9723.0,0.0,49.0,48.0,2672.0
2023-07-12 08:00:00+02:00,0.0,26.0,18.0,4045.0,9783.0,0.0,49.0,45.0,2369.0
2023-07-12 09:00:00+02:00,0.0,33.0,18.0,4034.0,10480.0,0.0,48.0,45.0,2145.0
2023-07-12 10:00:00+02:00,0.0,29.0,18.0,4097.0,10465.0,0.0,45.0,42.0,1961.0
2023-07-12 11:00:00+02:00,0.0,36.0,18.0,4114.0,10128.0,0.0,39.0,44.0,1564.0
2023-07-12 12:00:00+02:00,0.0,31.0,18.0,4081.0,8228.0,0.0,45.0,43.0,1482.0
2023-07-12 13:00:00+02:00,0.0,37.0,28.0,4066.0,5736.0,0.0,42.0,46.0,1420.0
2023-07-12 14:00:00+02:00,0.0,35.0,29.0,4070.0,5410.0,0.0,42.0,44.0,1520.0
2023-07-12 15:00:00+02:00,0.0,37.0,29.0,4052.0,7036.0,0.0,51.0,45.0,1612.0
2023-07-12 16:00:00+02:00,0.0,36.0,1.0,4070.0,8680.0,0.0,44.0,46.0,1550.0
2023-07-12 17:00:00+02:00,0.0,38.0,0.0,4076.0,9733.0,0.0,46.0,47.0,1646.0
2023-07-12 18:00:00+02:00,0.0,36.0,0.0,4086.0,10988.0,0.0,46.0,48.0,1762.0
2023-07-12 19:00:00+02:00,0.0,30.0,0.0,4105.0,11826.0,0.0,50.0,48.0,1673.0
2023-07-12 20:00:00+02:00,0.0,39.0,0.0,4107.0,12310.0,0.0,50.0,48.0,1433.0
2023-07-12 21:00:00+02:00,0.0,39.0,0.0,4108.0,12336.0,0.0,47.0,50.0,1447.0
2023-07-12 22:00:00+02:00,0.0,35.0,0.0,4114.0,11962.0,0.0,46.0,50.0,1491.0
2023-07-12 23:00:00+02:00,0.0,37.0,0.0,4116.0,11779.0,0.0,47.0,48.0,1438.0
2023-07-13 00:00:00+02:00,0.0,39.0,11.0,3992.0,11307.0,0.0,40.0,53.0,1388.0
2023-07-13 01:00:00+02:00,0.0,39.0,12.0,3969.0,11217.0,0.0,40.0,55.0,1312.0
2023-07-13 02:00:00+02:00,0.0,41.0,12.0,3969.0,10600.0,0.0,49.0,54.0,1217.0
2023-07-13 03:00:00+02:00,0.0,41.0,12.0,3963.0,10174.0,0.0,52.0,51.0,1206.0
2023-07-13 04:00:00+02:00,0.0,36.0,12.0,3952.0,9685.0,0.0,52.0,55.0,1211.0
2023-07-13 05:00:00+02:00,0.0,35.0,12.0,3985.0,10128.0,0.0,46.0,57.0,1235.0
2023-07-13 06:00:00+02:00,0.0,33.0,12.0,3993.0,11196.0,0.0,45.0,59.0,1231.0
2023-07-13 07:00:00+02:00,0.0,39.0,13.0,4017.0,11602.0,0.0,55.0,54.0,1290.0
2023-07-13 08:00:00+02:00,0.0,40.0,15.0,4062.0,11275.0,0.0,59.0,51.0,1345.0
2023-07-13 09:00:00+02:00,0.0,34.0,15.0,4047.0,10427.0,0.0,57.0,49.0,1528.0
2023-07-13 10:00:00+02:00,0.0,26.0,15.0,4013.0,9662.0,0.0,56.0,48.0,1583.0
2023-07-13 11:00:00+02:00,0.0,26.0,15.0,4042.0,9323.0,0.0,48.0,43.0,1478.0
2023-07-13 12:00:00+02:00,0.0,33.0,15.0,4053.0,8776.0,0.0,55.0,44.0,1431.0
2023-07-13 13:00:00+02:00,0.0,37.0,15.0,4006.0,8126.0,0.0,56.0,44.0,1227.0
2023-07-13 14:00:00+02:00,0.0,35.0,15.0,4022.0,8112.0,0.0,50.0,45.0,1011.0
2023-07-13 15:00:00+02:00,0.0,35.0,14.0,4104.0,7898.0,0.0,52.0,45.0,1168.0
2023-07-13 16:00:00+02:00,0.0,32.0,12.0,4136.0,8734.0,0.0,44.0,40.0,1381.0
2023-07-13 17:00:00+02:00,0.0,34.0,13.0,4176.0,9882.0,0.0,44.0,41.0,1467.0
2023-07-13 18:00:00+02:00,0.0,33.0,2.0,4188.0,10857.0,0.0,49.0,41.0,1464.0
2023-07-13 19:00:00+02:00,0.0,26.0,12.0,4222.0,11849.0,0.0,47.0,41.0,1471.0
2023-07-13 20:00:00+02:00,0.0,35.0,13.0,4243.0,12691.0,0.0,51.0,38.0,1291.0
2023-07-13 21:00:00+02:00,0.0,36.0,13.0,4281.0,12824.0,0.0,52.0,41.0,1075.0
2023-07-13 22:00:00+02:00,0.0,33.0,13.0,4301.0,12468.0,0.0,54.0,42.0,1009.0
2023-07-13 23:00:00+02:00,0.0,34.0,13.0,4290.0,11972.0,0.0,53.0,42.0,901.0
2023-07-14 00:00:00+02:00,0.0,35.0,13.0,4272.0,11713.0,0.0,40.0,44.0,937.0
2023-07-14 01:00:00+02:00,0.0,37.0,13.0,4282.0,11432.0,0.0,43.0,40.0,1123.0
2023-07-14 02:00:00+02:00,0.0,39.0,13.0,4288.0,10807.0,0.0,55.0,42.0,1245.0
2023-07-14 03:00:00+02:00,0.0,39.0,9.0,4276.0,10128.0,0.0,54.0,38.0,1334.0
2023-07-14 04:00:00+02:00,0.0,35.0,1.0,4261.0,9575.0,0.0,50.0,41.0,1406.0
2023-07-14 05:00:00+02:00,0.0,34.0,1.0,4274.0,10113.0,0.0,50.0,44.0,1527.0
2023-07-14 06:00:00+02:00,0.0,32.0,1.0,4268.0,11537.0,0.0,47.0,44.0,1610.0
2023-07-14 07:00:00+02:00,0.0,40.0,17.0,4260.0,12318.0,0.0,49.0,43.0,1678.0
2023-07-14 08:00:00+02:00,0.0,39.0,19.0,4268.0,12468.0,0.0,51.0,37.0,1650.0
2023-07-14 09:00:00+02:00,0.0,40.0,18.0,4257.0,12341.0,0.0,53.0,38.0,1514.0
2023-07-14 10:00:00+02:00,0.0,27.0,19.0,4272.0,11956.0,0.0,50.0,38.0,1284.0
2023-07-14 11:00:00+02:00,0.0,26.0,7.0,4300.0,11656.0,0.0,42.0,39.0,1060.0
2023-07-14 12:00:00+02:00,0.0,31.0,1.0,4264.0,11770.0,0.0,45.0,43.0,985.0
2023-07-14 13:00:00+02:00,0.0,34.0,1.0,4256.0,11249.0,0.0,42.0,44.0,1084.0
2023-07-14 14:00:00+02:00,0.0,33.0,1.0,4255.0,11569.0,0.0,42.0,40.0,1029.0
2023-07-14 15:00:00+02:00,0.0,34.0,1.0,4227.0,11549.0,0.0,54.0,42.0,924.0
2023-07-14 16:00:00+02:00,0.0,34.0,1.0,4205.0,12111.0,0.0,51.0,38.0,777.0
2023-07-14 17:00:00+02:00,0.0,39.0,1.0,4206.0,12739.0,0.0,51.0,41.0,633.0
2023-07-14 18:00:00+02:00,0.0,33.0,1.0,4185.0,13368.0,0.0,52.0,42.0,543.0
2023-07-14 19:00:00+02:00,0.0,26.0,1.0,4169.0,13842.0,0.0,53.0,44.0,447.0
2023-07-14 20:00:00+02:00,0.0,37.0,1.0,4146.0,14210.0,0.0,54.0,42.0,418.0
2023-07-14 21:00:00+02:00,0.0,36.0,1.0,4134.0,13456.0,0.0,49.0,41.0,426.0
2023-07-14 22:00:00+02:00,0.0,35.0,1.0,4114.0,12720.0,0.0,52.0,45.0,381.0
2023-07-14 23:00:00+02:00,0.0,39.0,1.0,4092.0,11464.0,0.0,55.0,45.0,451.0
2023-07-15 00:00:00+02:00,0.0,42.0,0.0,4044.0,10057.0,0.0,54.0,39.0,587.0
2023-07-15 01:00:00+02:00,0.0,42.0,0.0,4018.0,8099.0,0.0,56.0,40.0,655.0
2023-07-15 02:00:00+02:00,0.0,28.0,0.0,3998.0,6782.0,0.0,58.0,40.0,702.0
2023-07-15 03:00:00+02:00,0.0,42.0,0.0,3959.0,5545.0,0.0,47.0,40.0,820.0
2023-07-15 04:00:00+02:00,0.0,26.0,0.0,3938.0,5481.0,0.0,44.0,41.0,907.0
2023-07-15 05:00:00+02:00,0.0,26.0,0.0,3894.0,5597.0,0.0,57.0,42.0,976.0
2023-07-15 06:00:00+02:00,0.0,29.0,0.0,3873.0,6531.0,0.0,54.0,44.0,1048.0
2023-07-15 07:00:00+02:00,0.0,40.0,0.0,3882.0,7365.0,0.0,54.0,42.0,1268.0
2023-07-15 08:00:00+02:00,0.0,40.0,0.0,3829.0,8073.0,0.0,59.0,46.0,1386.0
2023-07-15 09:00:00+02:00,0.0,40.0,0.0,3782.0,6174.0,0.0,59.0,48.0,1526.0
2023-07-15 10:00:00+02:00,0.0,40.0,0.0,3700.0,5018.0,0.0,56.0,48.0,1537.0
2023-07-15 11:00:00+02:00,0.0,40.0,0.0,3553.0,4476.0,0.0,58.0,48.0,1562.0
2023-07-15 12:00:00+02:00,0.0,40.0,0.0,3563.0,3914.0,0.0,45.0,50.0,1598.0
2023-07-15 13:00:00+02:00,0.0,40.0,0.0,3529.0,3683.0,0.0,50.0,49.0,1611.0
2023-07-15 14:00:00+02:00,0.0,36.0,0.0,3504.0,3556.0,0.0,48.0,48.0,1702.0
2023-07-15 15:00:00+02:00,0.0,40.0,0.0,3539.0,4108.0,0.0,49.0,47.0,1809.0
2023-07-15 16:00:00+02:00,0.0,56.0,0.0,4957.0,7410.0,0.0,69.0,62.0,2517.0
2023-07-15 17:00:00+02:00,0.0,40.0,0.0,3720.0,6905.0,0.0,57.0,45.0,2285.0
2023-07-15 18:00:00+02:00,0.0,26.0,0.0,3709.0,9409.0,0.0,56.0,49.0,2525.0
2023-07-15 19:00:00+02:00,0.0,26.0,0.0,3697.0,10721.0,0.0,54.0,51.0,2464.0
2023-07-15 20:00:00+02:00,0.0,26.0,0.0,3741.0,10855.0,0.0,54.0,47.0,2584.0
2023-07-15 21:00:00+02:00,0.0,26.0,0.0,3709.0,10059.0,0.0,60.0,48.0,2682.0
2023-07-15 22:00:00+02:00,0.0,26.0,0.0,3743.0,8844.0,0.0,60.0,46.0,2789.0
2023-07-15 23:00:00+02:00,0.0,40.0,0.0,3786.0,7303.0,0.0,42.0,45.0,2966.0
2023-07-16 00:00:00+02:00,0.0,40.0,0.0,3729.0,5310.0,0.0,46.0,49.0,3026.0
2023-07-16 01:00:00+02:00,0.0,28.0,0.0,3720.0,4465.0,0.0,46.0,50.0,2724.0
2023-07-16 02:00:00+02:00,0.0,26.0,0.0,3720.0,3693.0,0.0,49.0,50.0,1977.0
2023-07-16 03:00:00+02:00,0.0,40.0,0.0,3630.0,3414.0,0.0,48.0,51.0,1991.0
2023-07-16 04:00:00+02:00,0.0,40.0,0.0,3578.0,3287.0,0.0,54.0,49.0,1932.0
2023-07-16 05:00:00+02:00,0.0,40.0,0.0,3592.0,3588.0,0.0,63.0,48.0,1917.0
2023-07-16 06:00:00+02:00,0.0,40.0,0.0,3591.0,3412.0,0.0,51.0,50.0,1844.0
2023-07-16 07:00:00+02:00,0.0,40.0,0.0,3575.0,3206.0,0.0,52.0,50.0,2245.0
2023-07-16 08:00:00+02:00,0.0,26.0,0.0,3588.0,3503.0,0.0,42.0,51.0,2129.0
2023-07-16 09:00:00+02:00,0.0,48.0,0.0,5446.0,4745.0,0.0,54.0,85.0,2525.0
2023-07-16 10:00:00+02:00,0.0,40.0,0.0,3528.0,3022.0,0.0,53.0,49.0,1633.0
2023-07-16 11:00:00+02:00,0.0,40.0,0.0,3497.0,3303.0,0.0,48.0,48.0,1478.0
2023-07-16 12:00:00+02:00,0.0,40.0,0.0,3514.0,3321.0,0.0,45.0,48.0,1407.0
2023-07-16 13:00:00+02:00,0.0,40.0,0.0,3533.0,3287.0,0.0,49.0,49.0,1376.0
2023-07-16 14:00:00+02:00,0.0,40.0,0.0,3519.0,3075.0,0.0,51.0,49.0,1187.0
2023-07-16 15:00:00+02:00,0.0,55.0,0.0,4240.0,3846.0,0.0,47.0,51.0,1696.0
2023-07-16 16:00:00+02:00,0.0,29.0,0.0,3582.0,3583.0,0.0,46.0,49.0,1423.0
2023-07-16 17:00:00+02:00,0.0,56.0,0.0,5166.0,5523.0,0.0,53.0,85.0,2761.0
2023-07-16 18:00:00+02:00,0.0,44.0,0.0,3987.0,4720.0,0.0,49.0,52.0,2417.0
2023-07-16 19:00:00+02:00,0.0,44.0,0.0,4112.0,5692.0,0.0,45.0,52.0,2379.0
2023-07-16 20:00:00+02:00,0.0,42.0,0.0,4167.0,6153.0,0.0,47.0,53.0,2537.0
2023-07-16 21:00:00+02:00,0.0,40.0,0.0,4212.0,5891.0,0.0,46.0,53.0,2784.0
2023-07-16 22:00:00+02:00,0.0,40.0,0.0,4207.0,5910.0,0.0,44.0,53.0,2710.0
2023-07-16 23:00:00+02:00,0.0,40.0,0.0,4272.0,6005.0,0.0,51.0,52.0,2611.0
2023-07-17 00:00:00+02:00,0.0,40.0,0.0,4291.0,5912.0,0.0,60.0,50.0,2311.0
2023-07-17 01:00:00+02:00,0.0,40.0,0.0,4316.0,5205.0,0.0,44.0,50.0,2131.0
2023-07-17 02:00:00+02:00,0.0,39.0,0.0,4359.0,4984.0,0.0,25.0,54.0,2188.0
2023-07-17 03:00:00+02:00,0.0,38.0,0.0,4369.0,4643.0,0.0,24.0,52.0,2283.0
2023-07-17 04:00:00+02:00,0.0,40.0,0.0,4331.0,4607.0,0.0,27.0,54.0,2306.0
2023-07-17 05:00:00+02:00,0.0,39.0,0.0,4398.0,5536.0,0.0,35.0,52.0,2235.0
2023-07-17 06:00:00+02:00,0.0,37.0,0.0,4412.0,6987.0,0.0,30.0,53.0,2341.0
2023-07-17 07:00:00+02:00,0.0,37.0,0.0,4431.0,7304.0,0.0,24.0,52.0,2378.0
2023-07-17 08:00:00+02:00,0.0,35.0,0.0,4466.0,7432.0,0.0,21.0,52.0,2290.0
2023-07-17 09:00:00+02:00,0.0,26.0,0.0,4460.0,7201.0,0.0,21.0,51.0,2192.0
2023-07-17 10:00:00+02:00,0.0,40.0,0.0,4473.0,6585.0,0.0,18.0,47.0,2111.0
2023-07-17 11:00:00+02:00,0.0,40.0,0.0,4443.0,5028.0,0.0,26.0,46.0,2233.0
2023-07-17 12:00:00+02:00,0.0,40.0,0.0,4361.0,3861.0,0.0,44.0,46.0,1944.0
2023-07-17 13:00:00+02:00,0.0,40.0,0.0,4331.0,4028.0,0.0,46.0,49.0,1688.0
2023-07-17 14:00:00+02:00,0.0,40.0,0.0,4365.0,3744.0,0.0,49.0,48.0,1607.0
2023-07-17 15:00:00+02:00,0.0,40.0,0.0,4441.0,4593.0,0.0,50.0,48.0,1604.0
2023-07-17 16:00:00+02:00,0.0,40.0,0.0,4456.0,4871.0,0.0,46.0,47.0,1840.0
2023-07-17 17:00:00+02:00,0.0,29.0,0.0,4466.0,5536.0,0.0,45.0,47.0,2004.0
2023-07-17 18:00:00+02:00,0.0,40.0,0.0,4479.0,6355.0,0.0,41.0,45.0,1941.0
2023-07-17 19:00:00+02:00,0.0,40.0,0.0,4544.0,6913.0,0.0,42.0,46.0,1877.0
2023-07-17 20:00:00+02:00,0.0,40.0,0.0,4567.0,6871.0,0.0,41.0,49.0,1945.0
2023-07-17 21:00:00+02:00,0.0,40.0,0.0,4594.0,7869.0,0.0,43.0,48.0,1841.0
2023-07-17 22:00:00+02:00,0.0,40.0,0.0,4592.0,7879.0,0.0,44.0,49.0,1702.0
