,Biomass_Actual Aggregated,Fossil Gas_Actual Aggregated,Hydro Pumped Storage_Actual Aggregated,Hydro Pumped Storage_Actual Consumption,Hydro Run-of-river and poundage_Actual Aggregated,Other_Actual Aggregated,Solar_Actual Aggregated,Waste_Actual Aggregated,Wind Onshore_Actual Aggregated
2023-06-16 12:00:00+03:00,30.0,36.0,0.0,0.0,24.0,3.0,361.0,35.0,2.0
2023-06-16 13:00:00+03:00,30.0,36.0,0.0,0.0,24.0,3.0,362.0,36.0,7.0
2023-06-16 14:00:00+03:00,30.0,36.0,0.0,0.0,24.0,3.0,331.0,36.0,16.0
2023-06-16 15:00:00+03:00,30.0,41.0,0.0,0.0,24.0,3.0,285.0,36.0,20.0
2023-06-16 16:00:00+03:00,30.0,155.0,0.0,49.0,24.0,3.0,257.0,36.0,30.0
2023-06-16 17:00:00+03:00,30.0,286.0,0.0,0.0,24.0,3.0,177.0,36.0,63.0
2023-06-16 18:00:00+03:00,30.0,421.0,0.0,0.0,24.0,3.0,148.0,36.0,70.0
2023-06-16 19:00:00+03:00,30.0,432.0,0.0,0.0,24.0,3.0,104.0,37.0,71.0
2023-06-16 20:00:00+03:00,30.0,430.0,0.0,0.0,24.0,3.0,45.0,37.0,94.0
2023-06-16 21:00:00+03:00,30.0,432.0,0.0,0.0,24.0,3.0,2.0,37.0,88.0
2023-06-16 22:00:00+03:00,30.0,411.0,0.0,0.0,24.0,3.0,0.0,37.0,88.0
2023-06-16 23:00:00+03:00,30.0,436.0,0.0,0.0,24.0,3.0,0.0,37.0,75.0
2023-06-17 00:00:00+03:00,30.0,340.0,0.0,0.0,24.0,3.0,0.0,37.0,85.0
2023-06-17 01:00:00+03:00,30.0,37.0,0.0,75.0,24.0,3.0,0.0,37.0,115.0
2023-06-17 02:00:00+03:00,30.0,39.0,0.0,0.0,24.0,3.0,0.0,37.0,84.0
2023-06-17 03:00:00+03:00,30.0,42.0,51.0,0.0,24.0,3.0,0.0,37.0,36.0
2023-06-17 04:00:00+03:00,30.0,43.0,1.0,0.0,24.0,3.0,4.0,37.0,41.0
2023-06-17 05:00:00+03:00,30.0,44.0,0.0,0.0,24.0,3.0,18.0,37.0,78.0
2023-06-17 06:00:00+03:00,30.0,45.0,0.0,0.0,24.0,3.0,21.0,37.0,73.0
2023-06-17 07:00:00+03:00,30.0,45.0,0.0,0.0,24.0,3.0,29.0,37.0,57.0
2023-06-17 08:00:00+03:00,30.0,46.0,101.0,0.0,24.0,3.0,44.0,37.0,42.0
2023-06-17 09:00:00+03:00,30.0,47.0,112.0,0.0,24.0,4.0,67.0,37.0,43.0
2023-06-17 10:00:00+03:00,30.0,47.0,51.0,0.0,24.0,3.0,101.0,37.0,48.0
2023-06-17 11:00:00+03:00,30.0,47.0,1.0,0.0,24.0,3.0,142.0,36.0,55.0
2023-06-17 12:00:00+03:00,30.0,47.0,0.0,222.0,24.0,3.0,191.0,36.0,64.0
2023-06-17 13:00:00+03:00,30.0,46.0,0.0,225.0,24.0,3.0,188.0,36.0,81.0
2023-06-17 14:00:00+03:00,30.0,46.0,0.0,225.0,24.0,3.0,179.0,36.0,73.0
2023-06-17 15:00:00+03:00,30.0,46.0,66.0,225.0,24.0,3.0,159.0,36.0,68.0
2023-06-17 16:00:00+03:00,30.0,46.0,128.0,205.0,24.0,3.0,83.0,36.0,67.0
2023-06-17 17:00:00+03:00,30.0,47.0,166.0,0.0,24.0,3.0,46.0,36.0,80.0
2023-06-17 18:00:00+03:00,30.0,47.0,147.0,0.0,24.0,3.0,30.0,37.0,61.0
2023-06-17 19:00:00+03:00,30.0,47.0,135.0,0.0,24.0,3.0,21.0,37.0,59.0
2023-06-17 20:00:00+03:00,30.0,47.0,133.0,0.0,24.0,3.0,16.0,37.0,61.0
2023-06-17 21:00:00+03:00,30.0,46.0,79.0,0.0,24.0,3.0,2.0,37.0,47.0
2023-06-17 22:00:00+03:00,30.0,46.0,0.0,0.0,92.0,3.0,0.0,37.0,54.0
2023-06-17 23:00:00+03:00,30.0,46.0,0.0,0.0,24.0,3.0,0.0,37.0,84.0
2023-06-18 00:00:00+03:00,30.0,46.0,0.0,0.0,24.0,3.0,0.0,37.0,114.0
2023-06-18 01:00:00+03:00,30.0,46.0,0.0,0.0,47.0,3.0,0.0,37.0,112.0
2023-06-18 02:00:00+03:00,30.0,46.0,0.0,0.0,24.0,3.0,0.0,37.0,99.0
2023-06-18 03:00:00+03:00,30.0,46.0,0.0,0.0,24.0,3.0,0.0,37.0,129.0
2023-06-18 04:00:00+03:00,30.0,46.0,0.0,0.0,24.0,3.0,2.0,37.0,126.0
2023-06-18 05:00:00+03:00,30.0,46.0,0.0,0.0,24.0,3.0,12.0,37.0,122.0
2023-06-18 06:00:00+03:00,30.0,46.0,0.0,43.0,24.0,3.0,27.0,37.0,95.0
2023-06-18 07:00:00+03:00,30.0,46.0,0.0,0.0,24.0,3.0,53.0,37.0,58.0
2023-06-18 08:00:00+03:00,30.0,46.0,0.0,0.0,24.0,3.0,107.0,36.0,44.0
2023-06-18 09:00:00+03:00,30.0,46.0,0.0,0.0,24.0,4.0,146.0,36.0,42.0
2023-06-18 10:00:00+03:00,30.0,46.0,57.0,0.0,24.0,3.0,157.0,36.0,21.0
2023-06-18 11:00:00+03:00,30.0,46.0,0.0,0.0,24.0,3.0,175.0,36.0,12.0
2023-06-18 12:00:00+03:00,30.0,46.0,0.0,404.0,24.0,3.0,162.0,37.0,24.0
2023-06-18 13:00:00+03:00,30.0,46.0,0.0,442.0,24.0,3.0,164.0,36.0,33.0
2023-06-18 14:00:00+03:00,30.0,46.0,0.0,442.0,24.0,3.0,182.0,37.0,21.0
2023-06-18 15:00:00+03:00,30.0,46.0,0.0,644.0,24.0,3.0,188.0,37.0,15.0
2023-06-18 16:00:00+03:00,30.0,46.0,0.0,615.0,24.0,3.0,171.0,36.0,20.0
2023-06-18 17:00:00+03:00,30.0,46.0,0.0,368.0,24.0,3.0,122.0,37.0,11.0
2023-06-18 18:00:00+03:00,30.0,46.0,0.0,0.0,24.0,3.0,95.0,37.0,8.0
2023-06-18 19:00:00+03:00,30.0,46.0,44.0,0.0,24.0,3.0,80.0,37.0,10.0
2023-06-18 20:00:00+03:00,30.0,46.0,51.0,0.0,24.0,3.0,37.0,37.0,15.0
2023-06-18 21:00:00+03:00,30.0,47.0,64.0,0.0,24.0,3.0,3.0,37.0,16.0
2023-06-18 22:00:00+03:00,30.0,47.0,1.0,0.0,24.0,3.0,0.0,37.0,23.0
2023-06-18 23:00:00+03:00,30.0,47.0,124.0,0.0,24.0,3.0,0.0,37.0,41.0
2023-06-19 00:00:00+03:00,30.0,46.0,69.0,0.0,24.0,3.0,0.0,38.0,52.0
2023-06-19 01:00:00+03:00,30.0,46.0,0.0,0.0,24.0,3.0,0.0,38.0,39.0
2023-06-19 02:00:00+03:00,30.0,46.0,0.0,0.0,24.0,3.0,0.0,38.0,61.0
2023-06-19 03:00:00+03:00,30.0,46.0,0.0,0.0,24.0,3.0,0.0,38.0,79.0
2023-06-19 04:00:00+03:00,30.0,46.0,0.0,0.0,24.0,3.0,5.0,38.0,89.0
2023-06-19 05:00:00+03:00,30.0,46.0,0.0,0.0,24.0,3.0,24.0,38.0,98.0
2023-06-19 06:00:00+03:00,30.0,46.0,0.0,49.0,24.0,3.0,29.0,38.0,90.0
2023-06-19 07:00:00+03:00,30.0,46.0,0.0,0.0,24.0,3.0,48.0,38.0,53.0
2023-06-19 08:00:00+03:00,30.0,46.0,0.0,0.0,24.0,3.0,99.0,37.0,37.0
2023-06-19 09:00:00+03:00,30.0,46.0,0.0,0.0,24.0,3.0,144.0,37.0,18.0
2023-06-19 10:00:00+03:00,30.0,46.0,62.0,0.0,42.0,3.0,163.0,37.0,9.0
2023-06-19 11:00:00+03:00,30.0,46.0,0.0,0.0,48.0,3.0,226.0,36.0,5.0
2023-06-19 12:00:00+03:00,30.0,46.0,0.0,0.0,24.0,3.0,290.0,36.0,14.0
2023-06-19 13:00:00+03:00,30.0,46.0,0.0,184.0,24.0,3.0,294.0,36.0,28.0
2023-06-19 14:00:00+03:00,30.0,51.0,0.0,262.0,24.0,3.0,310.0,35.0,32.0
2023-06-19 15:00:00+03:00,30.0,106.0,0.0,215.0,24.0,3.0,312.0,35.0,43.0
2023-06-19 16:00:00+03:00,30.0,297.0,0.0,182.0,24.0,3.0,286.0,35.0,60.0
2023-06-19 17:00:00+03:00,30.0,435.0,0.0,0.0,24.0,3.0,245.0,35.0,42.0
2023-06-19 18:00:00+03:00,30.0,407.0,0.0,0.0,24.0,3.0,165.0,36.0,25.0
2023-06-19 19:00:00+03:00,30.0,438.0,182.0,0.0,24.0,3.0,113.0,37.0,14.0
2023-06-19 20:00:00+03:00,30.0,442.0,440.0,0.0,42.0,3.0,45.0,36.0,7.0
2023-06-19 21:00:00+03:00,30.0,443.0,399.0,0.0,48.0,3.0,3.0,37.0,8.0
2023-06-19 22:00:00+03:00,30.0,445.0,361.0,0.0,34.0,3.0,0.0,37.0,10.0
2023-06-19 23:00:00+03:00,30.0,447.0,5.0,0.0,24.0,3.0,0.0,37.0,20.0
2023-06-20 00:00:00+03:00,30.0,353.0,0.0,0.0,24.0,3.0,0.0,37.0,12.0
2023-06-20 01:00:00+03:00,30.0,46.0,0.0,0.0,41.0,3.0,0.0,37.0,10.0
2023-06-20 02:00:00+03:00,30.0,46.0,67.0,0.0,35.0,3.0,0.0,37.0,13.0
2023-06-20 03:00:00+03:00,30.0,46.0,28.0,0.0,38.0,3.0,0.0,37.0,14.0
2023-06-20 04:00:00+03:00,30.0,46.0,0.0,0.0,25.0,3.0,4.0,37.0,16.0
2023-06-20 05:00:00+03:00,30.0,46.0,0.0,0.0,25.0,3.0,17.0,37.0,10.0
2023-06-20 06:00:00+03:00,30.0,46.0,51.0,0.0,41.0,3.0,37.0,37.0,11.0
2023-06-20 07:00:00+03:00,30.0,46.0,74.0,0.0,36.0,3.0,93.0,37.0,5.0
2023-06-20 08:00:00+03:00,30.0,45.0,222.0,0.0,49.0,3.0,151.0,37.0,2.0
2023-06-20 09:00:00+03:00,30.0,44.0,161.0,0.0,68.0,3.0,223.0,37.0,1.0
2023-06-20 10:00:00+03:00,30.0,44.0,162.0,0.0,36.0,3.0,287.0,37.0,0.0
2023-06-20 11:00:00+03:00,30.0,44.0,0.0,0.0,47.0,3.0,342.0,36.0,1.0
2023-06-20 12:00:00+03:00,30.0,44.0,0.0,0.0,24.0,3.0,406.0,36.0,3.0
2023-06-20 13:00:00+03:00,30.0,45.0,0.0,0.0,25.0,3.0,424.0,36.0,6.0
2023-06-20 14:00:00+03:00,30.0,51.0,0.0,0.0,24.0,3.0,386.0,36.0,7.0
2023-06-20 15:00:00+03:00,30.0,166.0,0.0,75.0,25.0,3.0,369.0,36.0,9.0
2023-06-20 16:00:00+03:00,30.0,367.0,0.0,68.0,24.0,3.0,336.0,36.0,18.0
2023-06-20 17:00:00+03:00,30.0,420.0,0.0,50.0,25.0,3.0,268.0,36.0,10.0
2023-06-20 18:00:00+03:00,30.0,424.0,0.0,31.0,24.0,3.0,200.0,37.0,5.0
2023-06-20 19:00:00+03:00,30.0,434.0,1.0,0.0,68.0,3.0,122.0,37.0,2.0
2023-06-20 20:00:00+03:00,30.0,427.0,161.0,0.0,74.0,3.0,54.0,37.0,1.0
2023-06-20 21:00:00+03:00,30.0,441.0,171.0,0.0,48.0,3.0,3.0,36.0,4.0
2023-06-20 22:00:00+03:00,30.0,444.0,244.0,0.0,49.0,3.0,0.0,37.0,5.0
2023-06-20 23:00:00+03:00,30.0,447.0,0.0,0.0,37.0,3.0,0.0,37.0,10.0
2023-06-21 00:00:00+03:00,30.0,350.0,0.0,0.0,33.0,3.0,0.0,38.0,13.0
2023-06-21 01:00:00+03:00,30.0,45.0,51.0,0.0,30.0,3.0,0.0,38.0,12.0
2023-06-21 02:00:00+03:00,30.0,44.0,0.0,0.0,37.0,3.0,0.0,38.0,19.0
2023-06-21 03:00:00+03:00,30.0,44.0,0.0,0.0,25.0,3.0,0.0,38.0,31.0
2023-06-21 04:00:00+03:00,30.0,43.0,0.0,0.0,24.0,3.0,6.0,37.0,29.0
2023-06-21 05:00:00+03:00,30.0,44.0,0.0,0.0,25.0,3.0,20.0,38.0,40.0
2023-06-21 06:00:00+03:00,30.0,45.0,0.0,0.0,25.0,3.0,63.0,38.0,44.0
2023-06-21 07:00:00+03:00,30.0,46.0,0.0,0.0,25.0,3.0,141.0,37.0,48.0
2023-06-21 08:00:00+03:00,30.0,46.0,74.0,0.0,25.0,3.0,220.0,37.0,27.0
2023-06-21 09:00:00+03:00,30.0,46.0,47.0,0.0,24.0,3.0,287.0,36.0,10.0
2023-06-21 10:00:00+03:00,30.0,45.0,1.0,0.0,24.0,3.0,362.0,36.0,18.0
2023-06-21 11:00:00+03:00,30.0,44.0,0.0,0.0,25.0,3.0,392.0,35.0,31.0
2023-06-21 12:00:00+03:00,30.0,44.0,51.0,0.0,25.0,3.0,391.0,35.0,30.0
2023-06-21 13:00:00+03:00,30.0,44.0,1.0,224.0,25.0,3.0,373.0,35.0,34.0
2023-06-21 14:00:00+03:00,30.0,49.0,0.0,225.0,25.0,3.0,383.0,35.0,27.0
2023-06-21 15:00:00+03:00,30.0,164.0,0.0,222.0,25.0,3.0,379.0,36.0,17.0
2023-06-21 16:00:00+03:00,30.0,347.0,0.0,0.0,25.0,3.0,341.0,36.0,12.0
2023-06-21 17:00:00+03:00,30.0,377.0,0.0,0.0,24.0,3.0,277.0,36.0,8.0
2023-06-21 18:00:00+03:00,30.0,427.0,0.0,0.0,25.0,3.0,205.0,36.0,18.0
2023-06-21 19:00:00+03:00,30.0,430.0,1.0,0.0,24.0,3.0,117.0,36.0,30.0
2023-06-21 20:00:00+03:00,30.0,376.0,171.0,0.0,46.0,3.0,60.0,36.0,94.0
2023-06-21 21:00:00+03:00,30.0,410.0,167.0,0.0,46.0,3.0,4.0,37.0,96.0
2023-06-21 22:00:00+03:00,30.0,440.0,185.0,0.0,46.0,3.0,0.0,37.0,109.0
2023-06-21 23:00:00+03:00,30.0,443.0,51.0,0.0,24.0,3.0,0.0,37.0,122.0
2023-06-22 00:00:00+03:00,30.0,238.0,1.0,125.0,25.0,3.0,0.0,37.0,129.0
2023-06-22 01:00:00+03:00,30.0,47.0,91.0,0.0,25.0,3.0,0.0,37.0,126.0
2023-06-22 02:00:00+03:00,30.0,46.0,60.0,0.0,25.0,3.0,0.0,37.0,122.0
2023-06-22 03:00:00+03:00,30.0,46.0,68.0,0.0,25.0,3.0,0.0,37.0,112.0
2023-06-22 04:00:00+03:00,30.0,46.0,50.0,0.0,25.0,3.0,5.0,37.0,125.0
2023-06-22 05:00:00+03:00,30.0,46.0,51.0,0.0,25.0,3.0,24.0,37.0,121.0
2023-06-22 06:00:00+03:00,30.0,46.0,0.0,0.0,25.0,3.0,72.0,37.0,149.0
2023-06-22 07:00:00+03:00,30.0,46.0,0.0,0.0,24.0,3.0,66.0,37.0,163.0
2023-06-22 08:00:00+03:00,30.0,46.0,74.0,0.0,24.0,3.0,62.0,36.0,196.0
2023-06-22 09:00:00+03:00,30.0,46.0,167.0,0.0,47.0,3.0,98.0,36.0,183.0
2023-06-22 10:00:00+03:00,30.0,45.0,200.0,0.0,51.0,3.0,113.0,35.0,198.0
2023-06-22 11:00:00+03:00,30.0,43.0,121.0,0.0,51.0,3.0,167.0,36.0,242.0
2023-06-22 12:00:00+03:00,30.0,43.0,0.0,0.0,48.0,3.0,192.0,36.0,274.0
2023-06-22 13:00:00+03:00,30.0,43.0,0.0,171.0,61.0,3.0,234.0,36.0,278.0
2023-06-22 14:00:00+03:00,30.0,43.0,0.0,221.0,47.0,3.0,303.0,36.0,316.0
2023-06-22 15:00:00+03:00,30.0,43.0,0.0,220.0,40.0,3.0,346.0,36.0,344.0
2023-06-22 16:00:00+03:00,30.0,42.0,0.0,192.0,64.0,3.0,329.0,36.0,385.0
2023-06-22 17:00:00+03:00,30.0,42.0,0.0,153.0,46.0,3.0,282.0,37.0,382.0
2023-06-22 18:00:00+03:00,30.0,42.0,0.0,115.0,25.0,3.0,225.0,37.0,345.0
2023-06-22 19:00:00+03:00,30.0,42.0,0.0,98.0,24.0,3.0,134.0,37.0,296.0
2023-06-22 20:00:00+03:00,30.0,42.0,0.0,50.0,25.0,3.0,75.0,38.0,210.0
2023-06-22 21:00:00+03:00,30.0,42.0,0.0,0.0,24.0,3.0,4.0,37.0,164.0
2023-06-22 22:00:00+03:00,30.0,42.0,0.0,0.0,25.0,3.0,0.0,38.0,181.0
2023-06-22 23:00:00+03:00,30.0,42.0,0.0,0.0,25.0,3.0,0.0,38.0,186.0
2023-06-23 00:00:00+03:00,30.0,42.0,0.0,43.0,24.0,3.0,0.0,38.0,147.0
2023-06-23 01:00:00+03:00,30.0,42.0,0.0,225.0,25.0,3.0,0.0,38.0,109.0
2023-06-23 02:00:00+03:00,30.0,42.0,0.0,225.0,25.0,3.0,0.0,38.0,69.0
2023-06-23 03:00:00+03:00,30.0,42.0,0.0,225.0,24.0,3.0,0.0,38.0,71.0
2023-06-23 04:00:00+03:00,30.0,42.0,0.0,225.0,25.0,3.0,5.0,38.0,67.0
2023-06-23 05:00:00+03:00,30.0,42.0,0.0,225.0,25.0,3.0,20.0,38.0,61.0
2023-06-23 06:00:00+03:00,30.0,42.0,0.0,223.0,24.0,3.0,43.0,38.0,59.0
2023-06-23 07:00:00+03:00,30.0,43.0,0.0,0.0,25.0,3.0,88.0,37.0,43.0
2023-06-23 08:00:00+03:00,30.0,44.0,0.0,0.0,25.0,3.0,157.0,36.0,21.0
2023-06-23 09:00:00+03:00,30.0,44.0,0.0,50.0,25.0,3.0,250.0,36.0,12.0
2023-06-23 10:00:00+03:00,30.0,42.0,0.0,0.0,25.0,3.0,360.0,35.0,5.0
2023-06-23 11:00:00+03:00,30.0,42.0,0.0,0.0,24.0,3.0,416.0,36.0,6.0
2023-06-23 12:00:00+03:00,30.0,42.0,0.0,0.0,25.0,3.0,448.0,37.0,17.0
2023-06-23 13:00:00+03:00,30.0,47.0,0.0,0.0,25.0,3.0,398.0,36.0,64.0
2023-06-23 14:00:00+03:00,30.0,104.0,0.0,51.0,25.0,3.0,330.0,35.0,116.0
2023-06-23 15:00:00+03:00,30.0,292.0,0.0,188.0,24.0,3.0,184.0,35.0,114.0
2023-06-23 16:00:00+03:00,30.0,411.0,0.0,187.0,24.0,3.0,144.0,37.0,114.0
2023-06-23 17:00:00+03:00,30.0,373.0,0.0,0.0,24.0,3.0,112.0,37.0,96.0
2023-06-23 18:00:00+03:00,30.0,433.0,0.0,0.0,24.0,3.0,96.0,37.0,79.0
2023-06-23 19:00:00+03:00,30.0,387.0,0.0,0.0,24.0,3.0,81.0,37.0,74.0
2023-06-23 20:00:00+03:00,30.0,366.0,0.0,0.0,24.0,3.0,43.0,37.0,85.0
2023-06-23 21:00:00+03:00,30.0,367.0,0.0,0.0,24.0,3.0,2.0,37.0,75.0
2023-06-23 22:00:00+03:00,30.0,369.0,0.0,0.0,24.0,3.0,0.0,37.0,93.0
2023-06-23 23:00:00+03:00,30.0,382.0,0.0,0.0,25.0,3.0,0.0,37.0,117.0
2023-06-24 00:00:00+03:00,30.0,346.0,0.0,0.0,24.0,3.0,0.0,37.0,105.0
2023-06-24 01:00:00+03:00,30.0,43.0,0.0,0.0,24.0,3.0,0.0,37.0,109.0
2023-06-24 02:00:00+03:00,30.0,43.0,0.0,50.0,24.0,3.0,0.0,38.0,125.0
2023-06-24 03:00:00+03:00,30.0,43.0,0.0,68.0,24.0,3.0,0.0,38.0,127.0
2023-06-24 04:00:00+03:00,30.0,43.0,0.0,104.0,24.0,3.0,6.0,38.0,133.0
2023-06-24 05:00:00+03:00,30.0,43.0,0.0,123.0,24.0,3.0,23.0,38.0,107.0
2023-06-24 06:00:00+03:00,30.0,43.0,0.0,86.0,24.0,3.0,63.0,37.0,83.0
2023-06-24 07:00:00+03:00,30.0,43.0,0.0,91.0,24.0,3.0,130.0,37.0,43.0
2023-06-24 08:00:00+03:00,30.0,44.0,0.0,135.0,24.0,3.0,183.0,36.0,12.0
2023-06-24 09:00:00+03:00,30.0,44.0,0.0,153.0,24.0,3.0,245.0,36.0,5.0
2023-06-24 10:00:00+03:00,30.0,44.0,0.0,213.0,24.0,3.0,318.0,36.0,8.0
2023-06-24 11:00:00+03:00,30.0,44.0,91.0,110.0,24.0,3.0,347.0,36.0,16.0
2023-06-24 12:00:00+03:00,30.0,44.0,76.0,89.0,24.0,3.0,374.0,36.0,37.0
2023-06-24 13:00:00+03:00,30.0,44.0,2.0,401.0,24.0,3.0,332.0,32.0,47.0
2023-06-24 14:00:00+03:00,30.0,44.0,0.0,494.0,24.0,3.0,370.0,33.0,63.0
2023-06-24 15:00:00+03:00,30.0,43.0,0.0,632.0,24.0,3.0,368.0,36.0,86.0
2023-06-24 16:00:00+03:00,30.0,43.0,0.0,403.0,24.0,3.0,295.0,36.0,94.0
2023-06-24 17:00:00+03:00,30.0,44.0,51.0,0.0,24.0,3.0,224.0,37.0,122.0
2023-06-24 18:00:00+03:00,30.0,44.0,2.0,0.0,24.0,3.0,166.0,37.0,161.0
2023-06-24 19:00:00+03:00,30.0,44.0,0.0,0.0,24.0,3.0,89.0,37.0,195.0
2023-06-24 20:00:00+03:00,30.0,44.0,0.0,0.0,24.0,3.0,50.0,37.0,173.0
2023-06-24 21:00:00+03:00,30.0,44.0,51.0,0.0,24.0,3.0,4.0,38.0,161.0
2023-06-24 22:00:00+03:00,30.0,44.0,1.0,0.0,24.0,3.0,0.0,38.0,177.0
2023-06-24 23:00:00+03:00,30.0,44.0,0.0,0.0,24.0,3.0,0.0,38.0,162.0
2023-06-25 00:00:00+03:00,30.0,44.0,117.0,0.0,24.0,3.0,0.0,38.0,150.0
2023-06-25 01:00:00+03:00,30.0,44.0,167.0,0.0,24.0,3.0,0.0,38.0,129.0
2023-06-25 02:00:00+03:00,30.0,44.0,173.0,0.0,24.0,3.0,0.0,37.0,111.0
2023-06-25 03:00:00+03:00,30.0,44.0,143.0,0.0,24.0,3.0,0.0,38.0,95.0
2023-06-25 04:00:00+03:00,30.0,44.0,110.0,0.0,24.0,3.0,6.0,38.0,85.0
2023-06-25 05:00:00+03:00,30.0,44.0,161.0,0.0,24.0,3.0,24.0,38.0,84.0
2023-06-25 06:00:00+03:00,30.0,44.0,129.0,0.0,24.0,3.0,54.0,38.0,68.0
2023-06-25 07:00:00+03:00,30.0,43.0,190.0,0.0,24.0,3.0,127.0,37.0,24.0
2023-06-25 08:00:00+03:00,30.0,44.0,123.0,0.0,24.0,3.0,207.0,37.0,7.0
2023-06-25 09:00:00+03:00,30.0,44.0,206.0,0.0,24.0,3.0,276.0,36.0,6.0
2023-06-25 10:00:00+03:00,30.0,44.0,0.0,0.0,24.0,3.0,364.0,36.0,23.0
2023-06-25 11:00:00+03:00,30.0,44.0,0.0,0.0,24.0,3.0,419.0,33.0,47.0
2023-06-25 12:00:00+03:00,30.0,45.0,0.0,120.0,24.0,3.0,428.0,33.0,71.0
2023-06-25 13:00:00+03:00,30.0,44.0,0.0,437.0,24.0,3.0,405.0,33.0,103.0
2023-06-25 14:00:00+03:00,30.0,44.0,0.0,661.0,24.0,3.0,355.0,33.0,159.0
2023-06-25 15:00:00+03:00,30.0,43.0,0.0,661.0,24.0,3.0,318.0,33.0,212.0
2023-06-25 16:00:00+03:00,30.0,44.0,0.0,591.0,24.0,3.0,246.0,33.0,307.0
2023-06-25 17:00:00+03:00,30.0,44.0,0.0,98.0,24.0,3.0,164.0,32.0,314.0
2023-06-25 18:00:00+03:00,30.0,45.0,0.0,0.0,24.0,3.0,137.0,37.0,296.0
2023-06-25 19:00:00+03:00,30.0,45.0,0.0,0.0,24.0,3.0,85.0,38.0,181.0
2023-06-25 20:00:00+03:00,30.0,45.0,84.0,0.0,24.0,3.0,45.0,38.0,60.0
2023-06-25 21:00:00+03:00,30.0,45.0,402.0,0.0,24.0,3.0,4.0,38.0,51.0
2023-06-25 22:00:00+03:00,30.0,45.0,529.0,0.0,24.0,3.0,0.0,38.0,67.0
2023-06-25 23:00:00+03:00,30.0,45.0,457.0,0.0,24.0,3.0,0.0,38.0,94.0
2023-06-26 00:00:00+03:00,30.0,45.0,335.0,0.0,24.0,3.0,0.0,38.0,122.0
2023-06-26 01:00:00+03:00,30.0,45.0,358.0,0.0,24.0,3.0,0.0,38.0,117.0
2023-06-26 02:00:00+03:00,30.0,45.0,201.0,0.0,24.0,3.0,0.0,38.0,110.0
2023-06-26 03:00:00+03:00,30.0,45.0,55.0,0.0,24.0,3.0,0.0,38.0,95.0
2023-06-26 04:00:00+03:00,30.0,45.0,50.0,0.0,24.0,3.0,5.0,38.0,75.0
2023-06-26 05:00:00+03:00,30.0,45.0,1.0,0.0,24.0,3.0,21.0,38.0,74.0
2023-06-26 06:00:00+03:00,30.0,44.0,0.0,0.0,24.0,3.0,47.0,38.0,79.0
2023-06-26 07:00:00+03:00,30.0,45.0,32.0,0.0,24.0,3.0,117.0,37.0,41.0
2023-06-26 08:00:00+03:00,30.0,46.0,172.0,0.0,24.0,3.0,199.0,36.0,12.0
2023-06-26 09:00:00+03:00,30.0,46.0,0.0,0.0,24.0,3.0,283.0,36.0,12.0
2023-06-26 10:00:00+03:00,30.0,45.0,0.0,0.0,24.0,3.0,343.0,36.0,12.0
2023-06-26 11:00:00+03:00,30.0,46.0,0.0,0.0,24.0,3.0,372.0,35.0,13.0
2023-06-26 12:00:00+03:00,30.0,46.0,0.0,0.0,24.0,3.0,371.0,34.0,25.0
2023-06-26 13:00:00+03:00,30.0,46.0,0.0,209.0,24.0,3.0,322.0,36.0,50.0
2023-06-26 14:00:00+03:00,30.0,46.0,0.0,252.0,24.0,3.0,369.0,36.0,85.0
2023-06-26 15:00:00+03:00,30.0,46.0,0.0,321.0,24.0,3.0,261.0,35.0,100.0
2023-06-26 16:00:00+03:00,30.0,45.0,0.0,216.0,24.0,3.0,200.0,36.0,109.0
2023-06-26 17:00:00+03:00,30.0,43.0,1.0,209.0,24.0,3.0,204.0,37.0,84.0
2023-06-26 18:00:00+03:00,30.0,45.0,172.0,0.0,24.0,3.0,161.0,36.0,46.0
2023-06-26 19:00:00+03:00,30.0,46.0,354.0,0.0,24.0,3.0,80.0,35.0,14.0
2023-06-26 20:00:00+03:00,30.0,46.0,376.0,0.0,24.0,3.0,47.0,35.0,6.0
2023-06-26 21:00:00+03:00,30.0,46.0,344.0,0.0,24.0,3.0,4.0,37.0,5.0
2023-06-26 22:00:00+03:00,30.0,46.0,137.0,0.0,24.0,3.0,0.0,37.0,6.0
2023-06-26 23:00:00+03:00,30.0,46.0,0.0,0.0,24.0,3.0,0.0,37.0,5.0
2023-06-27 00:00:00+03:00,30.0,46.0,0.0,0.0,24.0,3.0,0.0,38.0,2.0
2023-06-27 01:00:00+03:00,30.0,45.0,0.0,8.0,24.0,3.0,0.0,38.0,3.0
2023-06-27 02:00:00+03:00,30.0,44.0,0.0,404.0,24.0,3.0,0.0,37.0,11.0
2023-06-27 03:00:00+03:00,30.0,44.0,0.0,442.0,24.0,3.0,0.0,37.0,34.0
2023-06-27 04:00:00+03:00,30.0,44.0,0.0,441.0,24.0,3.0,5.0,38.0,51.0
2023-06-27 05:00:00+03:00,30.0,44.0,0.0,404.0,24.0,3.0,19.0,38.0,62.0
2023-06-27 06:00:00+03:00,30.0,45.0,0.0,0.0,24.0,3.0,63.0,37.0,69.0
2023-06-27 07:00:00+03:00,30.0,45.0,51.0,0.0,24.0,3.0,144.0,36.0,62.0
2023-06-27 08:00:00+03:00,30.0,45.0,52.0,0.0,24.0,3.0,229.0,36.0,27.0
