,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Solar,Waste,Wind Onshore
2022-02-15 21:00:00+01:00,7.0,505.0,79.0,0.0,0.0,138.0,689.0,0.0,11.0,0.0
2022-02-15 22:00:00+01:00,7.0,509.0,77.0,0.0,0.0,102.0,689.0,0.0,11.0,0.0
2022-02-15 23:00:00+01:00,7.0,504.0,75.0,0.0,0.0,80.0,689.0,0.0,11.0,0.0
2022-02-16 00:00:00+01:00,8.0,501.0,70.0,0.0,0.0,98.0,689.0,0.0,11.0,0.0
2022-02-16 01:00:00+01:00,8.0,404.0,74.0,0.0,0.0,82.0,689.0,0.0,10.0,0.0
2022-02-16 02:00:00+01:00,8.0,337.0,74.0,0.0,0.0,106.0,689.0,0.0,10.0,0.0
2022-02-16 03:00:00+01:00,8.0,348.0,75.0,0.0,0.0,93.0,689.0,0.0,10.0,0.0
2022-02-16 04:00:00+01:00,8.0,406.0,79.0,0.0,0.0,93.0,689.0,0.0,10.0,0.0
2022-02-16 05:00:00+01:00,8.0,505.0,79.0,0.0,0.0,107.0,689.0,0.0,10.0,0.0
2022-02-16 06:00:00+01:00,8.0,547.0,82.0,0.0,130.0,286.0,689.0,0.0,10.0,0.0
2022-02-16 07:00:00+01:00,8.0,545.0,77.0,0.0,174.0,541.0,689.0,5.0,10.0,0.0
2022-02-16 08:00:00+01:00,8.0,546.0,79.0,0.0,174.0,537.0,689.0,27.0,11.0,0.0
2022-02-16 09:00:00+01:00,8.0,546.0,78.0,0.0,162.0,539.0,689.0,56.0,11.0,0.0
2022-02-16 10:00:00+01:00,8.0,545.0,78.0,0.0,166.0,502.0,689.0,73.0,11.0,0.0
2022-02-16 11:00:00+01:00,8.0,543.0,79.0,0.0,2.0,473.0,689.0,82.0,10.0,0.0
2022-02-16 12:00:00+01:00,8.0,542.0,78.0,0.0,0.0,352.0,689.0,92.0,11.0,0.0
2022-02-16 13:00:00+01:00,8.0,512.0,78.0,0.0,0.0,257.0,689.0,91.0,11.0,0.0
2022-02-16 14:00:00+01:00,8.0,511.0,77.0,0.0,0.0,290.0,689.0,78.0,11.0,0.0
2022-02-16 15:00:00+01:00,8.0,515.0,78.0,0.0,0.0,258.0,689.0,48.0,10.0,0.0
2022-02-16 16:00:00+01:00,8.0,541.0,79.0,0.0,1.0,337.0,689.0,14.0,11.0,0.0
2022-02-16 17:00:00+01:00,8.0,545.0,79.0,0.0,166.0,528.0,689.0,0.0,10.0,0.0
2022-02-16 18:00:00+01:00,7.0,544.0,78.0,0.0,166.0,546.0,689.0,0.0,12.0,0.0
2022-02-16 19:00:00+01:00,8.0,544.0,76.0,0.0,162.0,547.0,689.0,0.0,12.0,0.0
2022-02-16 20:00:00+01:00,8.0,545.0,79.0,0.0,160.0,506.0,689.0,0.0,12.0,0.0
2022-02-16 21:00:00+01:00,8.0,521.0,79.0,0.0,0.0,310.0,689.0,0.0,11.0,0.0
2022-02-16 22:00:00+01:00,8.0,524.0,78.0,0.0,0.0,152.0,689.0,0.0,11.0,0.0
2022-02-16 23:00:00+01:00,8.0,452.0,75.0,0.0,0.0,87.0,689.0,0.0,11.0,0.0
2022-02-17 00:00:00+01:00,7.0,355.0,70.0,0.0,0.0,75.0,693.0,0.0,11.0,0.0
2022-02-17 01:00:00+01:00,7.0,346.0,73.0,0.0,0.0,74.0,693.0,0.0,11.0,0.0
2022-02-17 02:00:00+01:00,7.0,346.0,72.0,0.0,0.0,75.0,693.0,0.0,11.0,0.0
2022-02-17 03:00:00+01:00,7.0,348.0,73.0,0.0,0.0,74.0,693.0,0.0,11.0,0.0
2022-02-17 04:00:00+01:00,7.0,340.0,78.0,0.0,0.0,74.0,693.0,0.0,11.0,0.0
2022-02-17 05:00:00+01:00,7.0,425.0,79.0,0.0,0.0,68.0,693.0,0.0,11.0,0.0
2022-02-17 06:00:00+01:00,7.0,531.0,78.0,0.0,102.0,255.0,693.0,0.0,10.0,1.0
2022-02-17 07:00:00+01:00,7.0,535.0,77.0,0.0,162.0,494.0,693.0,6.0,10.0,1.0
2022-02-17 08:00:00+01:00,7.0,534.0,79.0,0.0,162.0,477.0,694.0,37.0,11.0,1.0
2022-02-17 09:00:00+01:00,7.0,533.0,80.0,0.0,138.0,360.0,696.0,78.0,11.0,1.0
2022-02-17 10:00:00+01:00,7.0,458.0,79.0,0.0,1.0,275.0,693.0,109.0,11.0,1.0
2022-02-17 11:00:00+01:00,7.0,356.0,79.0,0.0,0.0,157.0,693.0,120.0,10.0,1.0
2022-02-17 12:00:00+01:00,7.0,343.0,78.0,0.0,0.0,102.0,693.0,112.0,10.0,1.0
2022-02-17 13:00:00+01:00,7.0,341.0,77.0,0.0,0.0,95.0,693.0,107.0,10.0,1.0
2022-02-17 14:00:00+01:00,7.0,343.0,77.0,0.0,0.0,93.0,693.0,90.0,9.0,1.0
2022-02-17 15:00:00+01:00,7.0,347.0,78.0,0.0,0.0,161.0,693.0,53.0,10.0,0.0
2022-02-17 16:00:00+01:00,7.0,413.0,80.0,0.0,1.0,342.0,693.0,16.0,11.0,0.0
2022-02-17 17:00:00+01:00,7.0,509.0,80.0,0.0,95.0,450.0,693.0,1.0,9.0,0.0
2022-02-17 18:00:00+01:00,7.0,510.0,79.0,0.0,159.0,419.0,693.0,0.0,11.0,0.0
2022-02-17 19:00:00+01:00,7.0,465.0,78.0,0.0,159.0,370.0,693.0,0.0,11.0,0.0
2022-02-17 20:00:00+01:00,7.0,439.0,79.0,0.0,0.0,232.0,693.0,0.0,11.0,0.0
2022-02-17 21:00:00+01:00,7.0,472.0,79.0,0.0,0.0,290.0,693.0,0.0,11.0,0.0
2022-02-17 22:00:00+01:00,7.0,473.0,77.0,0.0,0.0,210.0,693.0,0.0,11.0,0.0
2022-02-17 23:00:00+01:00,7.0,342.0,75.0,0.0,0.0,104.0,693.0,0.0,11.0,0.0
2022-02-18 00:00:00+01:00,6.0,340.0,70.0,0.0,0.0,75.0,693.0,0.0,12.0,0.0
2022-02-18 01:00:00+01:00,6.0,344.0,74.0,0.0,0.0,74.0,693.0,0.0,11.0,0.0
2022-02-18 02:00:00+01:00,6.0,350.0,72.0,0.0,0.0,74.0,693.0,0.0,11.0,0.0
2022-02-18 03:00:00+01:00,6.0,343.0,73.0,0.0,0.0,74.0,693.0,0.0,11.0,0.0
2022-02-18 04:00:00+01:00,6.0,340.0,77.0,0.0,0.0,74.0,692.0,0.0,11.0,0.0
2022-02-18 05:00:00+01:00,6.0,358.0,79.0,0.0,0.0,75.0,692.0,0.0,11.0,0.0
2022-02-18 06:00:00+01:00,6.0,440.0,78.0,0.0,1.0,241.0,692.0,0.0,11.0,0.0
2022-02-18 07:00:00+01:00,6.0,527.0,78.0,0.0,156.0,508.0,692.0,8.0,11.0,0.0
2022-02-18 08:00:00+01:00,6.0,534.0,98.0,0.0,152.0,372.0,692.0,44.0,10.0,0.0
2022-02-18 09:00:00+01:00,7.0,383.0,106.0,0.0,1.0,251.0,693.0,93.0,10.0,0.0
2022-02-18 10:00:00+01:00,7.0,320.0,79.0,0.0,0.0,134.0,693.0,135.0,10.0,0.0
2022-02-18 11:00:00+01:00,7.0,325.0,79.0,0.0,0.0,96.0,694.0,149.0,10.0,0.0
2022-02-18 12:00:00+01:00,7.0,336.0,78.0,0.0,0.0,90.0,694.0,135.0,11.0,0.0
2022-02-18 13:00:00+01:00,7.0,344.0,78.0,0.0,0.0,81.0,694.0,116.0,11.0,0.0
2022-02-18 14:00:00+01:00,7.0,392.0,78.0,0.0,0.0,151.0,694.0,95.0,11.0,0.0
2022-02-18 15:00:00+01:00,7.0,518.0,78.0,0.0,1.0,333.0,694.0,48.0,12.0,0.0
2022-02-18 16:00:00+01:00,7.0,535.0,80.0,0.0,162.0,309.0,694.0,13.0,13.0,0.0
2022-02-18 17:00:00+01:00,7.0,532.0,80.0,0.0,168.0,480.0,694.0,1.0,10.0,0.0
2022-02-18 18:00:00+01:00,7.0,533.0,79.0,0.0,169.0,538.0,694.0,0.0,12.0,0.0
2022-02-18 19:00:00+01:00,7.0,533.0,79.0,0.0,168.0,525.0,694.0,0.0,12.0,0.0
2022-02-18 20:00:00+01:00,7.0,533.0,79.0,0.0,167.0,477.0,694.0,0.0,12.0,0.0
2022-02-18 21:00:00+01:00,7.0,518.0,79.0,0.0,1.0,288.0,694.0,0.0,12.0,0.0
2022-02-18 22:00:00+01:00,7.0,433.0,77.0,0.0,0.0,142.0,694.0,0.0,11.0,0.0
2022-02-18 23:00:00+01:00,7.0,435.0,74.0,0.0,0.0,125.0,694.0,0.0,12.0,0.0
2022-02-19 00:00:00+01:00,7.0,424.0,70.0,0.0,0.0,79.0,694.0,0.0,12.0,1.0
2022-02-19 01:00:00+01:00,7.0,437.0,73.0,0.0,0.0,75.0,694.0,0.0,12.0,1.0
2022-02-19 02:00:00+01:00,7.0,329.0,72.0,0.0,0.0,75.0,694.0,0.0,12.0,1.0
2022-02-19 03:00:00+01:00,7.0,329.0,73.0,0.0,0.0,74.0,694.0,0.0,11.0,1.0
2022-02-19 04:00:00+01:00,7.0,328.0,76.0,0.0,0.0,74.0,694.0,0.0,11.0,1.0
2022-02-19 05:00:00+01:00,7.0,334.0,78.0,0.0,0.0,74.0,694.0,0.0,11.0,1.0
2022-02-19 06:00:00+01:00,7.0,331.0,78.0,0.0,0.0,104.0,693.0,0.0,11.0,1.0
2022-02-19 07:00:00+01:00,7.0,332.0,78.0,0.0,0.0,152.0,694.0,4.0,10.0,0.0
2022-02-19 08:00:00+01:00,7.0,336.0,79.0,0.0,0.0,266.0,694.0,18.0,10.0,0.0
2022-02-19 09:00:00+01:00,9.0,337.0,79.0,0.0,0.0,370.0,694.0,31.0,11.0,0.0
2022-02-19 10:00:00+01:00,9.0,338.0,78.0,0.0,0.0,304.0,694.0,40.0,12.0,0.0
2022-02-19 11:00:00+01:00,9.0,348.0,79.0,0.0,0.0,325.0,694.0,42.0,12.0,0.0
2022-02-19 12:00:00+01:00,9.0,344.0,78.0,0.0,0.0,284.0,694.0,34.0,12.0,0.0
2022-02-19 13:00:00+01:00,9.0,349.0,78.0,0.0,0.0,237.0,694.0,26.0,12.0,0.0
2022-02-19 14:00:00+01:00,9.0,318.0,78.0,0.0,0.0,142.0,693.0,19.0,12.0,0.0
2022-02-19 15:00:00+01:00,9.0,338.0,79.0,0.0,0.0,253.0,693.0,11.0,12.0,0.0
2022-02-19 16:00:00+01:00,9.0,354.0,79.0,0.0,0.0,464.0,694.0,3.0,12.0,0.0
2022-02-19 17:00:00+01:00,9.0,444.0,79.0,0.0,0.0,483.0,693.0,0.0,11.0,0.0
2022-02-19 18:00:00+01:00,9.0,452.0,78.0,0.0,152.0,506.0,693.0,0.0,12.0,0.0
2022-02-19 19:00:00+01:00,9.0,404.0,79.0,0.0,3.0,368.0,693.0,0.0,11.0,0.0
2022-02-19 20:00:00+01:00,9.0,401.0,79.0,0.0,0.0,299.0,694.0,0.0,13.0,0.0
2022-02-19 21:00:00+01:00,9.0,340.0,79.0,0.0,0.0,243.0,693.0,0.0,13.0,0.0
2022-02-19 22:00:00+01:00,9.0,331.0,78.0,0.0,0.0,116.0,693.0,0.0,12.0,1.0
2022-02-19 23:00:00+01:00,9.0,340.0,76.0,0.0,0.0,97.0,693.0,0.0,12.0,1.0
2022-02-20 00:00:00+01:00,9.0,291.0,71.0,0.0,0.0,114.0,694.0,0.0,11.0,1.0
2022-02-20 01:00:00+01:00,9.0,281.0,75.0,0.0,0.0,102.0,693.0,0.0,12.0,0.0
2022-02-20 02:00:00+01:00,9.0,276.0,73.0,0.0,0.0,98.0,693.0,0.0,12.0,0.0
2022-02-20 03:00:00+01:00,9.0,279.0,74.0,0.0,0.0,96.0,693.0,0.0,12.0,1.0
2022-02-20 04:00:00+01:00,9.0,283.0,77.0,0.0,0.0,98.0,693.0,0.0,12.0,1.0
2022-02-20 05:00:00+01:00,9.0,281.0,77.0,0.0,0.0,103.0,693.0,0.0,11.0,1.0
2022-02-20 06:00:00+01:00,9.0,280.0,78.0,0.0,0.0,150.0,693.0,0.0,11.0,1.0
2022-02-20 07:00:00+01:00,9.0,279.0,77.0,0.0,0.0,228.0,693.0,7.0,11.0,1.0
2022-02-20 08:00:00+01:00,9.0,278.0,78.0,0.0,0.0,363.0,693.0,33.0,11.0,1.0
2022-02-20 09:00:00+01:00,9.0,279.0,78.0,0.0,0.0,362.0,693.0,64.0,12.0,1.0
2022-02-20 10:00:00+01:00,9.0,283.0,78.0,0.0,0.0,323.0,693.0,84.0,12.0,0.0
2022-02-20 11:00:00+01:00,9.0,288.0,78.0,0.0,0.0,333.0,693.0,107.0,11.0,0.0
2022-02-20 12:00:00+01:00,9.0,285.0,78.0,0.0,0.0,250.0,694.0,108.0,12.0,0.0
2022-02-20 13:00:00+01:00,9.0,289.0,77.0,0.0,0.0,202.0,694.0,101.0,13.0,0.0
2022-02-20 14:00:00+01:00,9.0,296.0,76.0,0.0,0.0,207.0,694.0,85.0,12.0,0.0
2022-02-20 15:00:00+01:00,9.0,345.0,78.0,0.0,0.0,233.0,693.0,53.0,12.0,0.0
2022-02-20 16:00:00+01:00,9.0,449.0,78.0,0.0,0.0,448.0,694.0,17.0,13.0,0.0
2022-02-20 17:00:00+01:00,9.0,521.0,79.0,0.0,1.0,547.0,694.0,1.0,12.0,0.0
2022-02-20 18:00:00+01:00,9.0,533.0,78.0,0.0,168.0,587.0,693.0,0.0,12.0,0.0
2022-02-20 19:00:00+01:00,9.0,533.0,76.0,0.0,169.0,585.0,693.0,0.0,12.0,0.0
2022-02-20 20:00:00+01:00,9.0,532.0,76.0,0.0,166.0,456.0,693.0,0.0,11.0,0.0
2022-02-20 21:00:00+01:00,9.0,434.0,77.0,0.0,2.0,370.0,693.0,0.0,11.0,0.0
2022-02-20 22:00:00+01:00,9.0,335.0,76.0,0.0,0.0,255.0,693.0,0.0,11.0,0.0
2022-02-20 23:00:00+01:00,9.0,316.0,75.0,0.0,0.0,124.0,693.0,0.0,11.0,0.0
2022-02-21 00:00:00+01:00,9.0,328.0,71.0,0.0,0.0,83.0,693.0,0.0,15.0,0.0
2022-02-21 01:00:00+01:00,9.0,322.0,74.0,0.0,0.0,85.0,693.0,0.0,12.0,0.0
2022-02-21 02:00:00+01:00,9.0,316.0,72.0,0.0,0.0,86.0,693.0,0.0,12.0,0.0
2022-02-21 03:00:00+01:00,9.0,316.0,74.0,0.0,0.0,87.0,693.0,0.0,12.0,0.0
2022-02-21 04:00:00+01:00,9.0,329.0,76.0,0.0,0.0,89.0,693.0,0.0,12.0,0.0
2022-02-21 05:00:00+01:00,9.0,397.0,78.0,0.0,0.0,96.0,693.0,0.0,12.0,0.0
2022-02-21 06:00:00+01:00,9.0,511.0,77.0,0.0,0.0,276.0,694.0,0.0,11.0,0.0
2022-02-21 07:00:00+01:00,9.0,524.0,77.0,0.0,124.0,488.0,693.0,4.0,12.0,1.0
2022-02-21 08:00:00+01:00,9.0,524.0,80.0,0.0,127.0,543.0,693.0,13.0,11.0,0.0
2022-02-21 09:00:00+01:00,9.0,524.0,79.0,0.0,134.0,517.0,693.0,24.0,11.0,1.0
2022-02-21 10:00:00+01:00,9.0,524.0,77.0,0.0,108.0,455.0,693.0,37.0,12.0,0.0
2022-02-21 11:00:00+01:00,9.0,525.0,78.0,0.0,126.0,347.0,693.0,48.0,12.0,0.0
2022-02-21 12:00:00+01:00,9.0,451.0,77.0,0.0,0.0,176.0,693.0,45.0,12.0,0.0
2022-02-21 13:00:00+01:00,9.0,446.0,77.0,0.0,0.0,145.0,694.0,29.0,10.0,0.0
2022-02-21 14:00:00+01:00,9.0,433.0,77.0,0.0,0.0,180.0,693.0,19.0,12.0,0.0
2022-02-21 15:00:00+01:00,9.0,519.0,78.0,0.0,0.0,393.0,693.0,9.0,11.0,0.0
2022-02-21 16:00:00+01:00,9.0,524.0,78.0,0.0,90.0,450.0,693.0,4.0,12.0,0.0
2022-02-21 17:00:00+01:00,9.0,525.0,78.0,0.0,91.0,446.0,693.0,0.0,11.0,0.0
2022-02-21 18:00:00+01:00,9.0,524.0,78.0,0.0,130.0,535.0,693.0,0.0,12.0,1.0
2022-02-21 19:00:00+01:00,9.0,524.0,79.0,0.0,119.0,520.0,693.0,0.0,12.0,0.0
2022-02-21 20:00:00+01:00,9.0,431.0,80.0,0.0,0.0,337.0,693.0,0.0,12.0,0.0
2022-02-21 21:00:00+01:00,9.0,343.0,79.0,0.0,0.0,155.0,693.0,0.0,12.0,0.0
2022-02-21 22:00:00+01:00,9.0,334.0,78.0,0.0,0.0,132.0,693.0,0.0,12.0,0.0
2022-02-21 23:00:00+01:00,9.0,332.0,75.0,0.0,0.0,131.0,693.0,0.0,12.0,0.0
2022-02-22 00:00:00+01:00,9.0,341.0,71.0,0.0,0.0,126.0,693.0,0.0,12.0,1.0
2022-02-22 01:00:00+01:00,9.0,339.0,73.0,0.0,0.0,126.0,693.0,0.0,12.0,2.0
2022-02-22 02:00:00+01:00,9.0,341.0,72.0,0.0,0.0,127.0,693.0,0.0,12.0,1.0
2022-02-22 03:00:00+01:00,9.0,341.0,73.0,0.0,0.0,128.0,693.0,0.0,12.0,0.0
2022-02-22 04:00:00+01:00,9.0,342.0,75.0,0.0,0.0,127.0,693.0,0.0,12.0,1.0
2022-02-22 05:00:00+01:00,9.0,332.0,76.0,0.0,0.0,142.0,693.0,0.0,11.0,0.0
2022-02-22 06:00:00+01:00,9.0,425.0,76.0,0.0,55.0,418.0,692.0,0.0,11.0,0.0
2022-02-22 07:00:00+01:00,9.0,516.0,75.0,0.0,167.0,552.0,693.0,9.0,11.0,0.0
2022-02-22 08:00:00+01:00,9.0,526.0,77.0,0.0,168.0,541.0,693.0,43.0,10.0,0.0
2022-02-22 09:00:00+01:00,9.0,529.0,78.0,0.0,148.0,430.0,692.0,81.0,11.0,1.0
2022-02-22 10:00:00+01:00,9.0,425.0,77.0,0.0,0.0,229.0,693.0,115.0,10.0,1.0
2022-02-22 11:00:00+01:00,9.0,362.0,77.0,0.0,0.0,195.0,693.0,124.0,11.0,0.0
2022-02-22 12:00:00+01:00,9.0,331.0,77.0,0.0,0.0,173.0,693.0,105.0,12.0,0.0
2022-02-22 13:00:00+01:00,9.0,342.0,76.0,0.0,0.0,187.0,693.0,92.0,11.0,0.0
2022-02-22 14:00:00+01:00,9.0,341.0,77.0,0.0,0.0,178.0,693.0,79.0,11.0,0.0
2022-02-22 15:00:00+01:00,9.0,350.0,77.0,0.0,0.0,181.0,693.0,51.0,11.0,0.0
2022-02-22 16:00:00+01:00,9.0,427.0,79.0,0.0,0.0,384.0,693.0,17.0,12.0,0.0
2022-02-22 17:00:00+01:00,9.0,520.0,79.0,0.0,173.0,453.0,693.0,1.0,10.0,0.0
2022-02-22 18:00:00+01:00,9.0,530.0,78.0,0.0,176.0,512.0,693.0,0.0,12.0,0.0
2022-02-22 19:00:00+01:00,9.0,529.0,78.0,0.0,172.0,514.0,693.0,0.0,12.0,0.0
2022-02-22 20:00:00+01:00,9.0,431.0,79.0,0.0,0.0,452.0,693.0,0.0,12.0,0.0
2022-02-22 21:00:00+01:00,9.0,339.0,77.0,0.0,0.0,280.0,693.0,0.0,12.0,0.0
2022-02-22 22:00:00+01:00,9.0,337.0,76.0,0.0,0.0,256.0,693.0,0.0,11.0,0.0
2022-02-22 23:00:00+01:00,9.0,327.0,73.0,0.0,0.0,183.0,693.0,0.0,12.0,0.0
2022-02-23 00:00:00+01:00,9.0,349.0,69.0,0.0,0.0,111.0,693.0,0.0,11.0,0.0
2022-02-23 01:00:00+01:00,9.0,350.0,72.0,0.0,0.0,110.0,693.0,0.0,11.0,0.0
2022-02-23 02:00:00+01:00,9.0,348.0,70.0,0.0,0.0,109.0,693.0,0.0,11.0,0.0
2022-02-23 03:00:00+01:00,9.0,347.0,72.0,0.0,0.0,109.0,693.0,0.0,11.0,0.0
2022-02-23 04:00:00+01:00,9.0,348.0,75.0,0.0,0.0,109.0,693.0,0.0,11.0,0.0
2022-02-23 05:00:00+01:00,9.0,340.0,76.0,0.0,0.0,188.0,693.0,0.0,11.0,0.0
2022-02-23 06:00:00+01:00,9.0,425.0,77.0,0.0,0.0,316.0,692.0,0.0,11.0,0.0
2022-02-23 07:00:00+01:00,9.0,514.0,77.0,0.0,112.0,373.0,692.0,7.0,10.0,0.0
2022-02-23 08:00:00+01:00,9.0,527.0,78.0,0.0,160.0,527.0,692.0,32.0,10.0,0.0
2022-02-23 09:00:00+01:00,9.0,524.0,78.0,0.0,159.0,488.0,692.0,57.0,10.0,1.0
2022-02-23 10:00:00+01:00,9.0,525.0,77.0,0.0,124.0,339.0,692.0,77.0,11.0,1.0
2022-02-23 11:00:00+01:00,9.0,519.0,77.0,0.0,2.0,308.0,692.0,114.0,11.0,0.0
2022-02-23 12:00:00+01:00,9.0,513.0,77.0,0.0,0.0,262.0,692.0,110.0,11.0,0.0
2022-02-23 13:00:00+01:00,9.0,507.0,77.0,0.0,0.0,174.0,693.0,92.0,11.0,0.0
2022-02-23 14:00:00+01:00,9.0,499.0,78.0,0.0,0.0,136.0,693.0,78.0,11.0,0.0
2022-02-23 15:00:00+01:00,9.0,509.0,77.0,0.0,1.0,147.0,692.0,52.0,10.0,0.0
2022-02-23 16:00:00+01:00,9.0,525.0,80.0,0.0,132.0,433.0,693.0,18.0,12.0,0.0
2022-02-23 17:00:00+01:00,9.0,524.0,80.0,0.0,160.0,487.0,693.0,1.0,9.0,0.0
2022-02-23 18:00:00+01:00,9.0,524.0,79.0,0.0,169.0,536.0,693.0,0.0,11.0,1.0
2022-02-23 19:00:00+01:00,9.0,524.0,79.0,0.0,159.0,514.0,693.0,0.0,12.0,1.0
2022-02-23 20:00:00+01:00,9.0,524.0,79.0,0.0,161.0,466.0,693.0,0.0,11.0,0.0
2022-02-23 21:00:00+01:00,9.0,524.0,78.0,0.0,153.0,341.0,693.0,0.0,11.0,0.0
2022-02-23 22:00:00+01:00,9.0,525.0,76.0,0.0,0.0,347.0,693.0,0.0,11.0,0.0
2022-02-23 23:00:00+01:00,9.0,425.0,74.0,0.0,0.0,168.0,693.0,0.0,11.0,0.0
2022-02-24 00:00:00+01:00,8.0,419.0,69.0,0.0,0.0,112.0,693.0,0.0,11.0,0.0
2022-02-24 01:00:00+01:00,8.0,347.0,72.0,0.0,0.0,104.0,693.0,0.0,10.0,0.0
2022-02-24 02:00:00+01:00,8.0,341.0,71.0,0.0,0.0,104.0,693.0,0.0,10.0,0.0
2022-02-24 03:00:00+01:00,8.0,344.0,73.0,0.0,0.0,104.0,693.0,0.0,10.0,0.0
2022-02-24 04:00:00+01:00,8.0,340.0,75.0,0.0,0.0,104.0,692.0,0.0,10.0,0.0
2022-02-24 05:00:00+01:00,8.0,435.0,76.0,0.0,0.0,111.0,693.0,0.0,10.0,0.0
2022-02-24 06:00:00+01:00,8.0,507.0,76.0,0.0,1.0,260.0,692.0,0.0,10.0,0.0
2022-02-24 07:00:00+01:00,8.0,525.0,76.0,0.0,137.0,391.0,692.0,8.0,10.0,0.0
2022-02-24 08:00:00+01:00,8.0,521.0,77.0,0.0,0.0,396.0,695.0,37.0,10.0,0.0
2022-02-24 09:00:00+01:00,8.0,424.0,78.0,0.0,0.0,258.0,693.0,67.0,10.0,0.0
2022-02-24 10:00:00+01:00,8.0,321.0,77.0,0.0,0.0,166.0,693.0,89.0,11.0,0.0
2022-02-24 11:00:00+01:00,8.0,330.0,77.0,0.0,0.0,152.0,693.0,100.0,11.0,0.0
2022-02-24 12:00:00+01:00,8.0,285.0,76.0,0.0,0.0,189.0,693.0,99.0,10.0,0.0
2022-02-24 13:00:00+01:00,8.0,285.0,76.0,0.0,0.0,146.0,693.0,79.0,10.0,0.0
2022-02-24 14:00:00+01:00,8.0,285.0,77.0,0.0,0.0,145.0,693.0,62.0,10.0,0.0
2022-02-24 15:00:00+01:00,9.0,335.0,77.0,0.0,0.0,284.0,693.0,38.0,11.0,0.0
2022-02-24 16:00:00+01:00,8.0,425.0,79.0,0.0,0.0,399.0,693.0,14.0,12.0,0.0
2022-02-24 17:00:00+01:00,8.0,520.0,80.0,0.0,0.0,475.0,694.0,1.0,9.0,0.0
2022-02-24 18:00:00+01:00,8.0,525.0,78.0,0.0,0.0,499.0,693.0,0.0,11.0,0.0
2022-02-24 19:00:00+01:00,8.0,520.0,79.0,0.0,107.0,347.0,693.0,0.0,11.0,0.0
2022-02-24 20:00:00+01:00,8.0,523.0,80.0,0.0,152.0,361.0,693.0,0.0,11.0,0.0
2022-02-24 21:00:00+01:00,8.0,523.0,78.0,0.0,0.0,372.0,693.0,0.0,11.0,0.0
2022-02-24 22:00:00+01:00,8.0,435.0,76.0,0.0,0.0,320.0,693.0,0.0,11.0,0.0
2022-02-24 23:00:00+01:00,8.0,397.0,74.0,0.0,0.0,191.0,693.0,0.0,11.0,0.0
2022-02-25 00:00:00+01:00,8.0,447.0,70.0,0.0,0.0,192.0,693.0,0.0,12.0,0.0
2022-02-25 01:00:00+01:00,8.0,426.0,73.0,0.0,0.0,115.0,693.0,0.0,11.0,0.0
2022-02-25 02:00:00+01:00,8.0,432.0,72.0,0.0,0.0,106.0,693.0,0.0,11.0,0.0
2022-02-25 03:00:00+01:00,8.0,436.0,73.0,0.0,0.0,106.0,693.0,0.0,11.0,0.0
2022-02-25 04:00:00+01:00,8.0,509.0,76.0,0.0,0.0,100.0,693.0,0.0,11.0,0.0
2022-02-25 05:00:00+01:00,8.0,524.0,82.0,0.0,0.0,310.0,693.0,0.0,11.0,0.0
2022-02-25 06:00:00+01:00,8.0,523.0,120.0,0.0,0.0,391.0,693.0,0.0,11.0,0.0
2022-02-25 07:00:00+01:00,8.0,534.0,119.0,0.0,169.0,497.0,693.0,10.0,11.0,0.0
2022-02-25 08:00:00+01:00,8.0,533.0,120.0,0.0,110.0,364.0,693.0,36.0,11.0,0.0
2022-02-25 09:00:00+01:00,8.0,524.0,78.0,0.0,0.0,375.0,693.0,59.0,11.0,0.0
2022-02-25 10:00:00+01:00,8.0,463.0,76.0,0.0,0.0,230.0,693.0,73.0,11.0,0.0
2022-02-25 11:00:00+01:00,8.0,517.0,77.0,0.0,0.0,192.0,693.0,65.0,11.0,0.0
2022-02-25 12:00:00+01:00,8.0,521.0,76.0,0.0,0.0,204.0,693.0,52.0,11.0,0.0
2022-02-25 13:00:00+01:00,8.0,518.0,76.0,0.0,0.0,230.0,693.0,35.0,12.0,0.0
2022-02-25 14:00:00+01:00,8.0,527.0,76.0,0.0,0.0,240.0,693.0,25.0,12.0,0.0
2022-02-25 15:00:00+01:00,8.0,519.0,76.0,0.0,0.0,221.0,693.0,14.0,11.0,0.0
2022-02-25 16:00:00+01:00,8.0,534.0,78.0,0.0,111.0,300.0,693.0,5.0,11.0,0.0
2022-02-25 17:00:00+01:00,8.0,534.0,79.0,0.0,109.0,412.0,693.0,0.0,10.0,0.0
2022-02-25 18:00:00+01:00,8.0,534.0,78.0,0.0,102.0,445.0,693.0,0.0,12.0,0.0
2022-02-25 19:00:00+01:00,8.0,529.0,79.0,0.0,165.0,451.0,693.0,0.0,12.0,0.0
2022-02-25 20:00:00+01:00,8.0,520.0,80.0,0.0,162.0,439.0,693.0,0.0,12.0,0.0
2022-02-25 21:00:00+01:00,8.0,520.0,78.0,0.0,6.0,317.0,693.0,0.0,11.0,0.0
2022-02-25 22:00:00+01:00,8.0,513.0,77.0,0.0,0.0,173.0,693.0,0.0,11.0,0.0
2022-02-25 23:00:00+01:00,8.0,433.0,73.0,0.0,0.0,123.0,693.0,0.0,11.0,0.0
2022-02-26 00:00:00+01:00,9.0,460.0,70.0,0.0,0.0,98.0,693.0,0.0,12.0,1.0
