,BA,BG,HR,HU,XK,ME,MK,RO,sum
2022-01-28 01:00:00+00:00,68.0,642.0,153.0,358.0,0.0,108.0,22.0,480.0,1831.0
2022-01-28 02:00:00+00:00,66.0,553.0,158.0,357.0,0.0,88.0,25.0,433.0,1680.0
2022-01-28 03:00:00+00:00,62.0,549.0,150.0,333.0,0.0,94.0,28.0,395.0,1611.0
2022-01-28 04:00:00+00:00,155.0,400.0,210.0,347.0,0.0,24.0,101.0,268.0,1505.0
2022-01-28 05:00:00+00:00,223.0,301.0,98.0,173.0,0.0,0.0,132.0,222.0,1149.0
2022-01-28 06:00:00+00:00,315.0,279.0,31.0,52.0,177.0,18.0,139.0,0.0,1011.0
2022-01-28 07:00:00+00:00,362.0,236.0,76.0,125.0,179.0,0.0,148.0,0.0,1126.0
2022-01-28 08:00:00+00:00,241.0,258.0,109.0,217.0,108.0,0.0,118.0,0.0,1051.0
2022-01-28 09:00:00+00:00,260.0,260.0,137.0,283.0,47.0,0.0,145.0,0.0,1132.0
2022-01-28 10:00:00+00:00,214.0,300.0,113.0,272.0,29.0,0.0,115.0,0.0,1043.0
2022-01-28 11:00:00+00:00,196.0,293.0,85.0,233.0,65.0,0.0,125.0,0.0,997.0
2022-01-28 12:00:00+00:00,186.0,318.0,59.0,172.0,93.0,0.0,132.0,0.0,960.0
2022-01-28 13:00:00+00:00,194.0,287.0,46.0,126.0,106.0,0.0,117.0,48.0,924.0
2022-01-28 14:00:00+00:00,195.0,281.0,25.0,65.0,108.0,0.0,114.0,138.0,926.0
2022-01-28 15:00:00+00:00,248.0,323.0,63.0,75.0,66.0,0.0,152.0,78.0,1005.0
2022-01-28 16:00:00+00:00,340.0,353.0,107.0,105.0,37.0,0.0,184.0,0.0,1126.0
2022-01-28 17:00:00+00:00,313.0,348.0,98.0,133.0,4.0,0.0,175.0,31.0,1102.0
2022-01-28 18:00:00+00:00,229.0,426.0,62.0,153.0,0.0,0.0,128.0,146.0,1144.0
2022-01-28 19:00:00+00:00,176.0,440.0,103.0,249.0,0.0,0.0,71.0,277.0,1316.0
2022-01-28 20:00:00+00:00,104.0,460.0,102.0,323.0,0.0,0.0,25.0,386.0,1400.0
2022-01-28 21:00:00+00:00,173.0,497.0,166.0,378.0,0.0,0.0,34.0,390.0,1638.0
2022-01-28 22:00:00+00:00,61.0,594.0,135.0,383.0,0.0,2.0,0.0,376.0,1551.0
2022-01-28 23:00:00+00:00,37.0,674.0,129.0,420.0,0.0,81.0,0.0,492.0,1833.0
2022-01-29 00:00:00+00:00,65.0,625.0,136.0,386.0,0.0,69.0,0.0,525.0,1806.0
2022-01-29 01:00:00+00:00,98.0,524.0,177.0,418.0,0.0,43.0,33.0,466.0,1759.0
2022-01-29 02:00:00+00:00,73.0,563.0,125.0,352.0,0.0,79.0,44.0,468.0,1704.0
2022-01-29 03:00:00+00:00,77.0,543.0,130.0,341.0,0.0,69.0,49.0,393.0,1602.0
2022-01-29 04:00:00+00:00,114.0,451.0,181.0,377.0,0.0,34.0,81.0,328.0,1566.0
2022-01-29 05:00:00+00:00,142.0,345.0,160.0,314.0,0.0,11.0,73.0,295.0,1340.0
2022-01-29 06:00:00+00:00,212.0,253.0,114.0,229.0,0.0,0.0,106.0,237.0,1151.0
2022-01-29 07:00:00+00:00,299.0,255.0,93.0,221.0,15.0,0.0,121.0,123.0,1127.0
2022-01-29 08:00:00+00:00,318.0,277.0,126.0,305.0,0.0,0.0,106.0,99.0,1231.0
2022-01-29 09:00:00+00:00,313.0,316.0,140.0,358.0,0.0,0.0,137.0,79.0,1343.0
2022-01-29 10:00:00+00:00,296.0,341.0,124.0,349.0,0.0,0.0,150.0,91.0,1351.0
2022-01-29 11:00:00+00:00,271.0,322.0,132.0,329.0,0.0,0.0,156.0,143.0,1353.0
2022-01-29 12:00:00+00:00,260.0,295.0,121.0,304.0,0.0,0.0,160.0,190.0,1330.0
2022-01-29 13:00:00+00:00,242.0,263.0,113.0,275.0,0.0,0.0,134.0,171.0,1198.0
2022-01-29 14:00:00+00:00,270.0,283.0,140.0,278.0,0.0,0.0,98.0,0.0,1069.0
2022-01-29 15:00:00+00:00,341.0,308.0,164.0,236.0,53.0,0.0,98.0,0.0,1200.0
2022-01-29 16:00:00+00:00,380.0,337.0,172.0,220.0,40.0,0.0,57.0,0.0,1206.0
2022-01-29 17:00:00+00:00,352.0,339.0,155.0,228.0,0.0,0.0,67.0,0.0,1141.0
2022-01-29 18:00:00+00:00,325.0,356.0,128.0,233.0,0.0,0.0,58.0,0.0,1100.0
2022-01-29 19:00:00+00:00,290.0,351.0,114.0,233.0,0.0,0.0,55.0,6.0,1049.0
2022-01-29 20:00:00+00:00,230.0,383.0,144.0,300.0,0.0,7.0,2.0,195.0,1261.0
2022-01-29 21:00:00+00:00,212.0,414.0,228.0,431.0,0.0,0.0,0.0,196.0,1481.0
2022-01-29 22:00:00+00:00,183.0,472.0,268.0,496.0,0.0,0.0,0.0,247.0,1666.0
2022-01-29 23:00:00+00:00,129.0,580.0,286.0,561.0,0.0,4.0,0.0,337.0,1897.0
2022-01-30 00:00:00+00:00,56.0,683.0,217.0,475.0,0.0,79.0,0.0,450.0,1960.0
2022-01-30 01:00:00+00:00,0.0,704.0,176.0,435.0,0.0,136.0,0.0,566.0,2017.0
2022-01-30 02:00:00+00:00,0.0,630.0,167.0,444.0,0.0,148.0,0.0,587.0,1976.0
2022-01-30 03:00:00+00:00,0.0,597.0,156.0,414.0,0.0,123.0,0.0,536.0,1826.0
2022-01-30 04:00:00+00:00,0.0,576.0,150.0,408.0,0.0,124.0,0.0,590.0,1848.0
2022-01-30 05:00:00+00:00,0.0,564.0,100.0,356.0,0.0,101.0,0.0,646.0,1767.0
2022-01-30 06:00:00+00:00,0.0,566.0,133.0,367.0,0.0,119.0,0.0,639.0,1824.0
2022-01-30 07:00:00+00:00,0.0,630.0,101.0,380.0,0.0,153.0,0.0,557.0,1821.0
2022-01-30 08:00:00+00:00,0.0,658.0,87.0,412.0,0.0,145.0,0.0,486.0,1788.0
2022-01-30 09:00:00+00:00,0.0,666.0,107.0,466.0,0.0,147.0,0.0,398.0,1784.0
2022-01-30 10:00:00+00:00,0.0,682.0,103.0,479.0,0.0,139.0,0.0,410.0,1813.0
2022-01-30 11:00:00+00:00,0.0,665.0,91.0,422.0,0.0,100.0,0.0,457.0,1735.0
2022-01-30 12:00:00+00:00,0.0,621.0,91.0,383.0,0.0,80.0,0.0,545.0,1720.0
2022-01-30 13:00:00+00:00,0.0,530.0,151.0,404.0,0.0,39.0,0.0,474.0,1598.0
2022-01-30 14:00:00+00:00,20.0,506.0,182.0,407.0,0.0,9.0,0.0,438.0,1562.0
2022-01-30 15:00:00+00:00,195.0,371.0,208.0,340.0,0.0,0.0,68.0,326.0,1508.0
2022-01-30 16:00:00+00:00,197.0,354.0,188.0,339.0,0.0,0.0,76.0,329.0,1483.0
2022-01-30 17:00:00+00:00,190.0,369.0,205.0,364.0,0.0,0.0,62.0,325.0,1515.0
2022-01-30 18:00:00+00:00,160.0,405.0,181.0,388.0,0.0,0.0,38.0,375.0,1547.0
2022-01-30 19:00:00+00:00,119.0,448.0,146.0,369.0,0.0,0.0,31.0,407.0,1520.0
2022-01-30 20:00:00+00:00,62.0,537.0,91.0,316.0,0.0,0.0,0.0,525.0,1531.0
2022-01-30 21:00:00+00:00,7.0,675.0,67.0,303.0,0.0,18.0,0.0,548.0,1618.0
2022-01-30 22:00:00+00:00,0.0,702.0,77.0,328.0,0.0,31.0,0.0,502.0,1640.0
2022-01-30 23:00:00+00:00,0.0,683.0,74.0,348.0,0.0,91.0,0.0,477.0,1673.0
2022-01-31 00:00:00+00:00,0.0,621.0,85.0,343.0,0.0,58.0,23.0,539.0,1669.0
2022-01-31 01:00:00+00:00,0.0,613.0,75.0,329.0,0.0,127.0,35.0,554.0,1733.0
2022-01-31 02:00:00+00:00,0.0,589.0,51.0,280.0,0.0,194.0,23.0,494.0,1631.0
2022-01-31 03:00:00+00:00,0.0,520.0,97.0,320.0,0.0,148.0,40.0,463.0,1588.0
2022-01-31 04:00:00+00:00,0.0,475.0,122.0,295.0,0.0,124.0,64.0,475.0,1555.0
2022-01-31 05:00:00+00:00,13.0,405.0,52.0,242.0,0.0,0.0,59.0,395.0,1166.0
2022-01-31 06:00:00+00:00,100.0,337.0,20.0,144.0,0.0,0.0,144.0,211.0,956.0
2022-01-31 07:00:00+00:00,207.0,356.0,37.0,134.0,0.0,0.0,146.0,44.0,924.0
2022-01-31 08:00:00+00:00,156.0,452.0,0.0,84.0,0.0,0.0,93.0,0.0,785.0
2022-01-31 09:00:00+00:00,135.0,505.0,0.0,14.0,18.0,0.0,105.0,0.0,777.0
2022-01-31 10:00:00+00:00,153.0,517.0,0.0,2.0,17.0,0.0,100.0,1.0,790.0
2022-01-31 11:00:00+00:00,169.0,457.0,0.0,33.0,0.0,0.0,112.0,19.0,790.0
2022-01-31 12:00:00+00:00,170.0,420.0,0.0,31.0,10.0,0.0,134.0,35.0,800.0
2022-01-31 13:00:00+00:00,193.0,338.0,0.0,44.0,47.0,0.0,148.0,36.0,806.0
2022-01-31 14:00:00+00:00,246.0,242.0,58.0,74.0,67.0,0.0,158.0,0.0,845.0
2022-01-31 15:00:00+00:00,300.0,222.0,69.0,29.0,113.0,0.0,173.0,0.0,906.0
2022-01-31 16:00:00+00:00,345.0,269.0,86.0,49.0,79.0,0.0,177.0,0.0,1005.0
2022-01-31 17:00:00+00:00,309.0,299.0,97.0,72.0,20.0,0.0,156.0,0.0,953.0
2022-01-31 18:00:00+00:00,290.0,301.0,78.0,64.0,13.0,0.0,155.0,0.0,901.0
2022-01-31 19:00:00+00:00,229.0,331.0,90.0,142.0,0.0,0.0,93.0,18.0,903.0
2022-01-31 20:00:00+00:00,173.0,348.0,126.0,273.0,0.0,0.0,94.0,254.0,1268.0
2022-01-31 21:00:00+00:00,103.0,417.0,136.0,308.0,0.0,0.0,52.0,290.0,1306.0
2022-01-31 22:00:00+00:00,18.0,530.0,93.0,278.0,0.0,0.0,0.0,339.0,1258.0
2022-01-31 23:00:00+00:00,24.0,533.0,135.0,328.0,0.0,0.0,13.0,331.0,1364.0
2022-02-01 00:00:00+00:00,12.0,504.0,142.0,338.0,0.0,0.0,8.0,397.0,1401.0
2022-02-01 01:00:00+00:00,0.0,477.0,123.0,299.0,0.0,56.0,22.0,414.0,1391.0
2022-02-01 02:00:00+00:00,9.0,430.0,121.0,279.0,0.0,80.0,35.0,376.0,1330.0
2022-02-01 03:00:00+00:00,32.0,361.0,164.0,316.0,0.0,45.0,67.0,303.0,1288.0
2022-02-01 04:00:00+00:00,84.0,274.0,159.0,266.0,0.0,63.0,82.0,180.0,1108.0
2022-02-01 05:00:00+00:00,118.0,170.0,118.0,200.0,103.0,0.0,144.0,0.0,853.0
2022-02-01 06:00:00+00:00,262.0,102.0,81.0,109.0,286.0,0.0,226.0,0.0,1066.0
2022-02-01 07:00:00+00:00,348.0,79.0,110.0,115.0,327.0,0.0,265.0,0.0,1244.0
2022-02-01 08:00:00+00:00,272.0,126.0,122.0,171.0,284.0,0.0,234.0,0.0,1209.0
2022-02-01 09:00:00+00:00,234.0,108.0,132.0,193.0,281.0,0.0,242.0,0.0,1190.0
2022-02-01 10:00:00+00:00,199.0,153.0,110.0,176.0,248.0,0.0,231.0,0.0,1117.0
2022-02-01 11:00:00+00:00,217.0,122.0,146.0,200.0,229.0,0.0,253.0,0.0,1167.0
2022-02-01 12:00:00+00:00,198.0,116.0,128.0,182.0,216.0,0.0,262.0,0.0,1102.0
2022-02-01 13:00:00+00:00,174.0,104.0,103.0,148.0,237.0,0.0,236.0,0.0,1002.0
2022-02-01 14:00:00+00:00,224.0,126.0,101.0,106.0,219.0,0.0,210.0,0.0,986.0
2022-02-01 15:00:00+00:00,258.0,147.0,99.0,36.0,250.0,0.0,221.0,0.0,1011.0
2022-02-01 16:00:00+00:00,272.0,207.0,83.0,15.0,240.0,0.0,208.0,0.0,1025.0
2022-02-01 17:00:00+00:00,262.0,184.0,115.0,82.0,166.0,0.0,212.0,0.0,1021.0
2022-02-01 18:00:00+00:00,254.0,170.0,126.0,106.0,131.0,0.0,232.0,0.0,1019.0
2022-02-01 19:00:00+00:00,173.0,226.0,122.0,179.0,12.0,0.0,144.0,90.0,946.0
2022-02-01 20:00:00+00:00,140.0,215.0,137.0,248.0,0.0,0.0,106.0,222.0,1068.0
2022-02-01 21:00:00+00:00,158.0,240.0,197.0,327.0,0.0,0.0,47.0,145.0,1114.0
2022-02-01 22:00:00+00:00,91.0,305.0,226.0,389.0,0.0,0.0,0.0,196.0,1207.0
2022-02-01 23:00:00+00:00,105.0,510.0,188.0,411.0,0.0,97.0,0.0,282.0,1593.0
2022-02-02 00:00:00+00:00,117.0,513.0,190.0,409.0,0.0,83.0,22.0,332.0,1666.0
2022-02-02 01:00:00+00:00,112.0,491.0,176.0,378.0,0.0,60.0,45.0,397.0,1659.0
2022-02-02 02:00:00+00:00,96.0,446.0,170.0,365.0,0.0,60.0,51.0,358.0,1546.0
2022-02-02 03:00:00+00:00,93.0,404.0,162.0,343.0,0.0,102.0,50.0,322.0,1476.0
2022-02-02 04:00:00+00:00,175.0,280.0,188.0,326.0,0.0,144.0,93.0,198.0,1404.0
2022-02-02 05:00:00+00:00,200.0,233.0,134.0,228.0,73.0,164.0,119.0,0.0,1151.0
2022-02-02 06:00:00+00:00,324.0,115.0,166.0,193.0,187.0,0.0,212.0,0.0,1197.0
2022-02-02 07:00:00+00:00,388.0,95.0,177.0,198.0,198.0,0.0,224.0,0.0,1280.0
2022-02-02 08:00:00+00:00,417.0,69.0,213.0,240.0,191.0,0.0,212.0,0.0,1342.0
2022-02-02 09:00:00+00:00,434.0,75.0,246.0,298.0,156.0,0.0,211.0,0.0,1420.0
2022-02-02 10:00:00+00:00,437.0,85.0,270.0,357.0,95.0,0.0,226.0,0.0,1470.0
2022-02-02 11:00:00+00:00,380.0,92.0,246.0,310.0,94.0,0.0,215.0,0.0,1337.0
2022-02-02 12:00:00+00:00,351.0,91.0,244.0,298.0,83.0,0.0,214.0,0.0,1281.0
2022-02-02 13:00:00+00:00,356.0,88.0,230.0,250.0,110.0,0.0,209.0,11.0,1254.0
2022-02-02 14:00:00+00:00,352.0,172.0,184.0,187.0,104.0,0.0,189.0,0.0,1188.0
2022-02-02 15:00:00+00:00,358.0,218.0,153.0,130.0,157.0,0.0,178.0,0.0,1194.0
2022-02-02 16:00:00+00:00,415.0,268.0,157.0,145.0,158.0,0.0,175.0,0.0,1318.0
2022-02-02 17:00:00+00:00,392.0,299.0,102.0,107.0,156.0,0.0,148.0,0.0,1204.0
2022-02-02 18:00:00+00:00,357.0,310.0,94.0,116.0,124.0,0.0,147.0,0.0,1148.0
2022-02-02 19:00:00+00:00,285.0,363.0,77.0,119.0,46.0,0.0,83.0,62.0,1035.0
2022-02-02 20:00:00+00:00,183.0,374.0,64.0,155.0,0.0,0.0,28.0,213.0,1017.0
2022-02-02 21:00:00+00:00,173.0,407.0,96.0,195.0,0.0,0.0,0.0,192.0,1063.0
2022-02-02 22:00:00+00:00,134.0,483.0,102.0,227.0,0.0,0.0,0.0,245.0,1191.0
2022-02-02 23:00:00+00:00,107.0,560.0,168.0,352.0,0.0,119.0,0.0,357.0,1663.0
2022-02-03 00:00:00+00:00,88.0,569.0,138.0,335.0,0.0,132.0,0.0,421.0,1683.0
2022-02-03 01:00:00+00:00,27.0,602.0,48.0,230.0,0.0,178.0,0.0,423.0,1508.0
2022-02-03 02:00:00+00:00,13.0,589.0,16.0,177.0,0.0,175.0,0.0,407.0,1377.0
2022-02-03 03:00:00+00:00,24.0,555.0,52.0,205.0,0.0,161.0,0.0,402.0,1399.0
2022-02-03 04:00:00+00:00,77.0,446.0,126.0,286.0,0.0,99.0,6.0,362.0,1402.0
2022-02-03 05:00:00+00:00,168.0,347.0,53.0,125.0,0.0,39.0,88.0,256.0,1076.0
2022-02-03 06:00:00+00:00,241.0,328.0,0.0,4.0,130.0,58.0,120.0,188.0,1069.0
2022-02-03 07:00:00+00:00,226.0,398.0,0.0,34.0,93.0,68.0,105.0,92.0,1016.0
2022-02-03 08:00:00+00:00,198.0,402.0,0.0,41.0,92.0,69.0,94.0,105.0,1001.0
2022-02-03 09:00:00+00:00,144.0,405.0,0.0,93.0,54.0,19.0,75.0,206.0,996.0
2022-02-03 10:00:00+00:00,125.0,467.0,0.0,73.0,25.0,36.0,57.0,246.0,1029.0
2022-02-03 11:00:00+00:00,105.0,505.0,0.0,77.0,24.0,61.0,60.0,196.0,1028.0
2022-02-03 12:00:00+00:00,96.0,503.0,0.0,48.0,4.0,67.0,53.0,260.0,1031.0
2022-02-03 13:00:00+00:00,129.0,439.0,0.0,63.0,43.0,0.0,54.0,211.0,939.0
2022-02-03 14:00:00+00:00,196.0,397.0,0.0,37.0,85.0,0.0,88.0,145.0,948.0
2022-02-03 15:00:00+00:00,224.0,420.0,0.0,17.0,110.0,0.0,91.0,68.0,930.0
2022-02-03 16:00:00+00:00,258.0,416.0,52.0,109.0,41.0,0.0,95.0,0.0,971.0
2022-02-03 17:00:00+00:00,228.0,442.0,21.0,125.0,43.0,0.0,94.0,7.0,960.0
2022-02-03 18:00:00+00:00,203.0,459.0,2.0,131.0,37.0,0.0,78.0,40.0,950.0
2022-02-03 19:00:00+00:00,118.0,548.0,0.0,166.0,0.0,16.0,0.0,153.0,1001.0
2022-02-03 20:00:00+00:00,72.0,570.0,18.0,249.0,0.0,27.0,0.0,241.0,1177.0
2022-02-03 21:00:00+00:00,148.0,538.0,97.0,270.0,0.0,0.0,0.0,326.0,1379.0
2022-02-03 22:00:00+00:00,149.0,551.0,169.0,385.0,0.0,0.0,0.0,387.0,1641.0
2022-02-03 23:00:00+00:00,78.0,565.0,206.0,443.0,0.0,0.0,0.0,374.0,1666.0
2022-02-04 00:00:00+00:00,86.0,541.0,188.0,419.0,0.0,18.0,0.0,385.0,1637.0
2022-02-04 01:00:00+00:00,99.0,482.0,174.0,355.0,0.0,13.0,0.0,359.0,1482.0
2022-02-04 02:00:00+00:00,91.0,425.0,164.0,306.0,0.0,0.0,15.0,351.0,1352.0
2022-02-04 03:00:00+00:00,101.0,378.0,173.0,297.0,0.0,52.0,19.0,277.0,1297.0
2022-02-04 04:00:00+00:00,163.0,256.0,190.0,233.0,0.0,21.0,82.0,158.0,1103.0
2022-02-04 05:00:00+00:00,274.0,211.0,162.0,180.0,11.0,1.0,102.0,22.0,963.0
2022-02-04 06:00:00+00:00,316.0,133.0,118.0,84.0,193.0,10.0,159.0,0.0,1013.0
2022-02-04 07:00:00+00:00,318.0,183.0,117.0,67.0,182.0,0.0,158.0,0.0,1025.0
2022-02-04 08:00:00+00:00,309.0,256.0,108.0,116.0,115.0,0.0,120.0,0.0,1024.0
2022-02-04 09:00:00+00:00,261.0,335.0,29.0,102.0,74.0,26.0,76.0,0.0,903.0
2022-02-04 10:00:00+00:00,220.0,379.0,21.0,135.0,9.0,24.0,63.0,0.0,851.0
2022-02-04 11:00:00+00:00,197.0,375.0,41.0,166.0,0.0,17.0,66.0,77.0,939.0
2022-02-04 12:00:00+00:00,200.0,365.0,49.0,165.0,22.0,0.0,81.0,105.0,987.0
2022-02-04 13:00:00+00:00,252.0,286.0,126.0,216.0,0.0,0.0,115.0,68.0,1063.0
2022-02-04 14:00:00+00:00,286.0,219.0,141.0,152.0,65.0,0.0,145.0,0.0,1008.0
2022-02-04 15:00:00+00:00,314.0,269.0,117.0,64.0,104.0,0.0,147.0,0.0,1015.0
2022-02-04 16:00:00+00:00,439.0,322.0,106.0,53.0,72.0,0.0,150.0,0.0,1142.0
2022-02-04 17:00:00+00:00,461.0,332.0,125.0,89.0,30.0,0.0,161.0,0.0,1198.0
2022-02-04 18:00:00+00:00,458.0,337.0,129.0,121.0,16.0,0.0,159.0,0.0,1220.0
2022-02-04 19:00:00+00:00,288.0,387.0,117.0,160.0,0.0,0.0,105.0,0.0,1057.0
2022-02-04 20:00:00+00:00,251.0,352.0,136.0,218.0,0.0,0.0,79.0,131.0,1167.0
2022-02-04 21:00:00+00:00,253.0,362.0,170.0,239.0,0.0,0.0,60.0,230.0,1314.0
2022-02-04 22:00:00+00:00,224.0,434.0,196.0,310.0,0.0,0.0,24.0,289.0,1477.0
2022-02-04 23:00:00+00:00,115.0,533.0,212.0,403.0,0.0,0.0,0.0,383.0,1646.0
2022-02-05 00:00:00+00:00,23.0,538.0,220.0,417.0,0.0,0.0,0.0,479.0,1677.0
2022-02-05 01:00:00+00:00,0.0,490.0,188.0,386.0,0.0,2.0,0.0,520.0,1586.0
2022-02-05 02:00:00+00:00,0.0,454.0,166.0,356.0,0.0,2.0,0.0,500.0,1478.0
2022-02-05 03:00:00+00:00,0.0,422.0,171.0,353.0,0.0,16.0,0.0,478.0,1440.0
2022-02-05 04:00:00+00:00,58.0,336.0,200.0,363.0,0.0,0.0,8.0,414.0,1379.0
2022-02-05 05:00:00+00:00,62.0,296.0,169.0,317.0,0.0,0.0,5.0,375.0,1224.0
2022-02-05 06:00:00+00:00,158.0,275.0,125.0,256.0,0.0,0.0,64.0,236.0,1114.0
2022-02-05 07:00:00+00:00,192.0,369.0,125.0,266.0,0.0,0.0,34.0,155.0,1141.0
2022-02-05 08:00:00+00:00,175.0,440.0,120.0,298.0,0.0,0.0,8.0,112.0,1153.0
2022-02-05 09:00:00+00:00,171.0,424.0,146.0,368.0,0.0,0.0,6.0,119.0,1234.0
2022-02-05 10:00:00+00:00,109.0,518.0,102.0,368.0,0.0,0.0,0.0,215.0,1312.0
2022-02-05 11:00:00+00:00,63.0,519.0,153.0,433.0,0.0,0.0,0.0,254.0,1422.0
2022-02-05 12:00:00+00:00,40.0,500.0,188.0,477.0,0.0,0.0,0.0,286.0,1491.0
2022-02-05 13:00:00+00:00,40.0,425.0,165.0,428.0,0.0,0.0,0.0,311.0,1369.0
2022-02-05 14:00:00+00:00,117.0,329.0,169.0,331.0,0.0,0.0,43.0,233.0,1222.0
2022-02-05 15:00:00+00:00,216.0,333.0,136.0,191.0,0.0,0.0,81.0,155.0,1112.0
2022-02-05 16:00:00+00:00,246.0,429.0,88.0,112.0,0.0,0.0,53.0,36.0,964.0
2022-02-05 17:00:00+00:00,247.0,460.0,114.0,173.0,0.0,0.0,51.0,0.0,1045.0
2022-02-05 18:00:00+00:00,192.0,509.0,52.0,117.0,0.0,0.0,42.0,9.0,921.0
2022-02-05 19:00:00+00:00,130.0,462.0,81.0,185.0,0.0,0.0,19.0,181.0,1058.0
2022-02-05 20:00:00+00:00,28.0,479.0,64.0,238.0,0.0,0.0,0.0,334.0,1143.0
2022-02-05 21:00:00+00:00,16.0,568.0,89.0,299.0,0.0,0.0,0.0,434.0,1406.0
2022-02-05 22:00:00+00:00,18.0,654.0,122.0,350.0,0.0,0.0,0.0,495.0,1639.0
2022-02-05 23:00:00+00:00,19.0,629.0,160.0,416.0,0.0,0.0,0.0,515.0,1739.0
2022-02-06 00:00:00+00:00,49.0,482.0,230.0,472.0,0.0,0.0,21.0,558.0,1812.0
2022-02-06 01:00:00+00:00,45.0,461.0,222.0,458.0,0.0,35.0,6.0,586.0,1813.0
2022-02-06 02:00:00+00:00,31.0,421.0,221.0,452.0,0.0,30.0,8.0,548.0,1711.0
2022-02-06 03:00:00+00:00,21.0,414.0,205.0,425.0,0.0,51.0,7.0,509.0,1632.0
2022-02-06 04:00:00+00:00,0.0,469.0,169.0,385.0,0.0,77.0,0.0,538.0,1638.0
2022-02-06 05:00:00+00:00,41.0,378.0,179.0,365.0,0.0,24.0,29.0,438.0,1454.0
2022-02-06 06:00:00+00:00,34.0,380.0,154.0,323.0,0.0,46.0,22.0,331.0,1290.0
2022-02-06 07:00:00+00:00,36.0,485.0,109.0,311.0,0.0,69.0,0.0,325.0,1335.0
2022-02-06 08:00:00+00:00,19.0,548.0,90.0,317.0,0.0,74.0,0.0,301.0,1349.0
2022-02-06 09:00:00+00:00,3.0,570.0,48.0,292.0,0.0,82.0,0.0,302.0,1297.0
2022-02-06 10:00:00+00:00,16.0,578.0,49.0,257.0,0.0,71.0,0.0,288.0,1259.0
2022-02-06 11:00:00+00:00,0.0,622.0,22.0,236.0,0.0,157.0,0.0,359.0,1396.0
2022-02-06 12:00:00+00:00,0.0,606.0,16.0,231.0,0.0,150.0,0.0,410.0,1413.0
2022-02-06 13:00:00+00:00,0.0,527.0,75.0,266.0,0.0,91.0,0.0,367.0,1326.0
2022-02-06 14:00:00+00:00,60.0,452.0,100.0,225.0,0.0,47.0,32.0,330.0,1246.0
2022-02-06 15:00:00+00:00,160.0,421.0,101.0,155.0,0.0,24.0,61.0,239.0,1161.0
2022-02-06 16:00:00+00:00,219.0,425.0,61.0,119.0,0.0,0.0,91.0,152.0,1067.0
2022-02-06 17:00:00+00:00,220.0,427.0,46.0,112.0,0.0,0.0,115.0,211.0,1131.0
2022-02-06 18:00:00+00:00,220.0,432.0,54.0,141.0,0.0,0.0,104.0,213.0,1164.0
2022-02-06 19:00:00+00:00,182.0,423.0,63.0,196.0,0.0,0.0,58.0,326.0,1248.0
2022-02-06 20:00:00+00:00,124.0,447.0,71.0,234.0,0.0,0.0,17.0,476.0,1369.0
2022-02-06 21:00:00+00:00,32.0,562.0,43.0,256.0,0.0,0.0,0.0,599.0,1492.0
2022-02-06 22:00:00+00:00,13.0,539.0,115.0,323.0,0.0,0.0,0.0,609.0,1599.0
2022-02-06 23:00:00+00:00,0.0,656.0,15.0,240.0,0.0,65.0,0.0,609.0,1585.0
2022-02-07 00:00:00+00:00,0.0,592.0,24.0,210.0,0.0,86.0,0.0,639.0,1551.0
2022-02-07 01:00:00+00:00,0.0,536.0,43.0,207.0,0.0,160.0,0.0,619.0,1565.0
2022-02-07 02:00:00+00:00,0.0,501.0,11.0,157.0,0.0,163.0,0.0,579.0,1411.0
2022-02-07 03:00:00+00:00,0.0,436.0,40.0,169.0,0.0,136.0,11.0,542.0,1334.0
2022-02-07 04:00:00+00:00,0.0,433.0,54.0,166.0,0.0,153.0,26.0,437.0,1269.0
2022-02-07 05:00:00+00:00,62.0,372.0,0.0,26.0,0.0,112.0,98.0,244.0,914.0
2022-02-07 06:00:00+00:00,182.0,342.0,0.0,0.0,180.0,191.0,101.0,0.0,996.0
2022-02-07 07:00:00+00:00,236.0,375.0,0.0,0.0,200.0,148.0,108.0,0.0,1067.0
2022-02-07 08:00:00+00:00,229.0,433.0,0.0,0.0,200.0,124.0,106.0,0.0,1092.0
2022-02-07 09:00:00+00:00,216.0,429.0,0.0,1.0,160.0,62.0,103.0,0.0,971.0
2022-02-07 10:00:00+00:00,71.0,456.0,0.0,1.0,135.0,99.0,54.0,0.0,816.0
2022-02-07 11:00:00+00:00,62.0,438.0,0.0,5.0,125.0,112.0,53.0,0.0,795.0
2022-02-07 12:00:00+00:00,46.0,428.0,0.0,3.0,113.0,106.0,38.0,1.0,735.0
2022-02-07 13:00:00+00:00,88.0,355.0,0.0,0.0,160.0,59.0,78.0,47.0,787.0
2022-02-07 14:00:00+00:00,154.0,325.0,0.0,0.0,226.0,104.0,107.0,0.0,916.0
2022-02-07 15:00:00+00:00,199.0,337.0,0.0,0.0,232.0,121.0,117.0,0.0,1006.0
2022-02-07 16:00:00+00:00,179.0,447.0,0.0,0.0,196.0,157.0,86.0,0.0,1065.0
2022-02-07 17:00:00+00:00,193.0,448.0,0.0,0.0,135.0,139.0,102.0,0.0,1017.0
2022-02-07 18:00:00+00:00,167.0,467.0,0.0,0.0,96.0,132.0,90.0,0.0,952.0
2022-02-07 19:00:00+00:00,135.0,512.0,0.0,0.0,0.0,175.0,53.0,73.0,948.0
