,EE,SE,NO,sum
2024-07-21 23:00:00+00:00,0.0,0.0,0.0,0.0
2024-07-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2024-07-22 01:00:00+00:00,0.0,0.0,0.0,0.0
2024-07-22 02:00:00+00:00,0.0,46.0,0.0,46.0
2024-07-22 03:00:00+00:00,0.0,18.0,0.0,18.0
2024-07-22 04:00:00+00:00,0.0,601.0,0.0,601.0
2024-07-22 05:00:00+00:00,0.0,933.0,0.0,933.0
2024-07-22 06:00:00+00:00,0.0,889.0,0.0,889.0
2024-07-22 07:00:00+00:00,0.0,805.0,0.0,805.0
2024-07-22 08:00:00+00:00,0.0,816.0,0.0,816.0
2024-07-22 09:00:00+00:00,0.0,962.0,0.0,962.0
2024-07-22 10:00:00+00:00,0.0,952.0,0.0,952.0
2024-07-22 11:00:00+00:00,0.0,1004.0,0.0,1004.0
2024-07-22 12:00:00+00:00,0.0,947.0,0.0,947.0
2024-07-22 13:00:00+00:00,0.0,851.0,0.0,851.0
2024-07-22 14:00:00+00:00,0.0,1002.0,0.0,1002.0
2024-07-22 15:00:00+00:00,0.0,1024.0,0.0,1024.0
2024-07-22 16:00:00+00:00,0.0,1040.0,0.0,1040.0
2024-07-22 17:00:00+00:00,0.0,882.0,0.0,882.0
2024-07-22 18:00:00+00:00,0.0,796.0,0.0,796.0
2024-07-22 19:00:00+00:00,0.0,803.0,0.0,803.0
2024-07-22 20:00:00+00:00,0.0,422.0,0.0,422.0
2024-07-22 21:00:00+00:00,0.0,23.0,0.0,23.0
2024-07-22 22:00:00+00:00,0.0,60.0,0.0,60.0
2024-07-22 23:00:00+00:00,0.0,12.0,0.0,12.0
2024-07-23 00:00:00+00:00,0.0,85.0,0.0,85.0
2024-07-23 01:00:00+00:00,0.0,6.0,0.0,6.0
2024-07-23 02:00:00+00:00,0.0,0.0,0.0,0.0
2024-07-23 03:00:00+00:00,0.0,0.0,0.0,0.0
2024-07-23 04:00:00+00:00,0.0,35.0,0.0,35.0
2024-07-23 05:00:00+00:00,0.0,517.0,0.0,517.0
2024-07-23 06:00:00+00:00,0.0,643.0,0.0,643.0
2024-07-23 07:00:00+00:00,0.0,511.0,0.0,511.0
2024-07-23 08:00:00+00:00,0.0,229.0,0.0,229.0
2024-07-23 09:00:00+00:00,0.0,102.0,0.0,102.0
2024-07-23 10:00:00+00:00,0.0,181.0,0.0,181.0
2024-07-23 11:00:00+00:00,0.0,358.0,0.0,358.0
2024-07-23 12:00:00+00:00,0.0,601.0,0.0,601.0
2024-07-23 13:00:00+00:00,0.0,832.0,0.0,832.0
2024-07-23 14:00:00+00:00,0.0,788.0,0.0,788.0
2024-07-23 15:00:00+00:00,0.0,695.0,0.0,695.0
2024-07-23 16:00:00+00:00,0.0,624.0,0.0,624.0
2024-07-23 17:00:00+00:00,0.0,797.0,0.0,797.0
2024-07-23 18:00:00+00:00,0.0,438.0,0.0,438.0
2024-07-23 19:00:00+00:00,0.0,221.0,0.0,221.0
2024-07-23 20:00:00+00:00,0.0,0.0,0.0,0.0
2024-07-23 21:00:00+00:00,0.0,0.0,0.0,0.0
2024-07-23 22:00:00+00:00,0.0,0.0,0.0,0.0
2024-07-23 23:00:00+00:00,0.0,0.0,0.0,0.0
2024-07-24 00:00:00+00:00,0.0,0.0,0.0,0.0
2024-07-24 01:00:00+00:00,0.0,0.0,0.0,0.0
2024-07-24 02:00:00+00:00,0.0,36.0,0.0,36.0
2024-07-24 03:00:00+00:00,0.0,96.0,0.0,96.0
2024-07-24 04:00:00+00:00,0.0,723.0,0.0,723.0
2024-07-24 05:00:00+00:00,0.0,1146.0,0.0,1146.0
2024-07-24 06:00:00+00:00,0.0,1081.0,0.0,1081.0
2024-07-24 07:00:00+00:00,0.0,1028.0,0.0,1028.0
2024-07-24 08:00:00+00:00,0.0,943.0,0.0,943.0
2024-07-24 09:00:00+00:00,0.0,858.0,0.0,858.0
2024-07-24 10:00:00+00:00,0.0,780.0,0.0,780.0
2024-07-24 11:00:00+00:00,0.0,711.0,0.0,711.0
2024-07-24 12:00:00+00:00,0.0,684.0,0.0,684.0
2024-07-24 13:00:00+00:00,0.0,696.0,0.0,696.0
2024-07-24 14:00:00+00:00,0.0,980.0,0.0,980.0
2024-07-24 15:00:00+00:00,0.0,1223.0,0.0,1223.0
2024-07-24 16:00:00+00:00,0.0,1299.0,0.0,1299.0
2024-07-24 17:00:00+00:00,0.0,1280.0,0.0,1280.0
2024-07-24 18:00:00+00:00,0.0,1167.0,0.0,1167.0
2024-07-24 19:00:00+00:00,0.0,1207.0,0.0,1207.0
2024-07-24 20:00:00+00:00,0.0,1182.0,0.0,1182.0
2024-07-24 21:00:00+00:00,0.0,862.0,0.0,862.0
2024-07-24 22:00:00+00:00,0.0,610.0,0.0,610.0
2024-07-24 23:00:00+00:00,0.0,626.0,0.0,626.0
2024-07-25 00:00:00+00:00,0.0,559.0,0.0,559.0
2024-07-25 01:00:00+00:00,0.0,502.0,0.0,502.0
2024-07-25 02:00:00+00:00,0.0,592.0,0.0,592.0
2024-07-25 03:00:00+00:00,0.0,974.0,0.0,974.0
2024-07-25 04:00:00+00:00,0.0,1265.0,0.0,1265.0
2024-07-25 05:00:00+00:00,0.0,1295.0,9.0,1304.0
2024-07-25 06:00:00+00:00,0.0,1225.0,9.0,1234.0
2024-07-25 07:00:00+00:00,0.0,1131.0,9.0,1140.0
2024-07-25 08:00:00+00:00,0.0,1068.0,9.0,1077.0
2024-07-25 09:00:00+00:00,0.0,1110.0,9.0,1119.0
2024-07-25 10:00:00+00:00,0.0,1245.0,9.0,1254.0
2024-07-25 11:00:00+00:00,0.0,1346.0,9.0,1355.0
2024-07-25 12:00:00+00:00,0.0,1200.0,9.0,1209.0
2024-07-25 13:00:00+00:00,0.0,1271.0,9.0,1280.0
2024-07-25 14:00:00+00:00,0.0,1215.0,9.0,1224.0
2024-07-25 15:00:00+00:00,0.0,1203.0,9.0,1212.0
2024-07-25 16:00:00+00:00,0.0,1311.0,11.0,1322.0
2024-07-25 17:00:00+00:00,0.0,1197.0,11.0,1208.0
2024-07-25 18:00:00+00:00,0.0,962.0,11.0,973.0
2024-07-25 19:00:00+00:00,0.0,1150.0,11.0,1161.0
2024-07-25 20:00:00+00:00,0.0,998.0,11.0,1009.0
2024-07-25 21:00:00+00:00,0.0,797.0,11.0,808.0
2024-07-25 22:00:00+00:00,0.0,561.0,9.0,570.0
2024-07-25 23:00:00+00:00,0.0,577.0,9.0,586.0
2024-07-26 00:00:00+00:00,0.0,502.0,9.0,511.0
2024-07-26 01:00:00+00:00,0.0,502.0,9.0,511.0
2024-07-26 02:00:00+00:00,0.0,502.0,8.0,510.0
2024-07-26 03:00:00+00:00,0.0,827.0,8.0,835.0
2024-07-26 04:00:00+00:00,0.0,1273.0,8.0,1281.0
2024-07-26 05:00:00+00:00,0.0,1262.0,8.0,1270.0
2024-07-26 06:00:00+00:00,0.0,1213.0,9.0,1222.0
2024-07-26 07:00:00+00:00,0.0,1206.0,10.0,1216.0
2024-07-26 08:00:00+00:00,0.0,1314.0,10.0,1324.0
2024-07-26 09:00:00+00:00,0.0,1317.0,10.0,1327.0
2024-07-26 10:00:00+00:00,0.0,1204.0,10.0,1214.0
2024-07-26 11:00:00+00:00,0.0,1204.0,10.0,1214.0
2024-07-26 12:00:00+00:00,0.0,1204.0,10.0,1214.0
2024-07-26 13:00:00+00:00,0.0,1204.0,10.0,1214.0
2024-07-26 14:00:00+00:00,0.0,1291.0,10.0,1301.0
2024-07-26 15:00:00+00:00,0.0,1204.0,10.0,1214.0
2024-07-26 16:00:00+00:00,0.0,1338.0,10.0,1348.0
2024-07-26 17:00:00+00:00,0.0,1321.0,12.0,1333.0
2024-07-26 18:00:00+00:00,0.0,1353.0,12.0,1365.0
2024-07-26 19:00:00+00:00,0.0,1353.0,12.0,1365.0
2024-07-26 20:00:00+00:00,0.0,1184.0,12.0,1196.0
2024-07-26 21:00:00+00:00,0.0,1013.0,10.0,1023.0
2024-07-26 22:00:00+00:00,0.0,827.0,10.0,837.0
2024-07-26 23:00:00+00:00,0.0,884.0,10.0,894.0
2024-07-27 00:00:00+00:00,0.0,887.0,10.0,897.0
2024-07-27 01:00:00+00:00,0.0,794.0,8.0,802.0
2024-07-27 02:00:00+00:00,0.0,702.0,8.0,710.0
2024-07-27 03:00:00+00:00,0.0,702.0,8.0,710.0
2024-07-27 04:00:00+00:00,0.0,738.0,8.0,746.0
2024-07-27 05:00:00+00:00,0.0,844.0,8.0,852.0
2024-07-27 06:00:00+00:00,0.0,904.0,9.0,913.0
2024-07-27 07:00:00+00:00,0.0,1039.0,10.0,1049.0
2024-07-27 08:00:00+00:00,0.0,1221.0,10.0,1231.0
2024-07-27 09:00:00+00:00,0.0,1262.0,10.0,1272.0
2024-07-27 10:00:00+00:00,0.0,1205.0,10.0,1215.0
2024-07-27 11:00:00+00:00,0.0,1332.0,10.0,1342.0
2024-07-27 12:00:00+00:00,0.0,1212.0,10.0,1222.0
2024-07-27 13:00:00+00:00,0.0,1305.0,10.0,1315.0
2024-07-27 14:00:00+00:00,0.0,1232.0,10.0,1242.0
2024-07-27 15:00:00+00:00,0.0,1205.0,10.0,1215.0
2024-07-27 16:00:00+00:00,0.0,1204.0,11.0,1215.0
2024-07-27 17:00:00+00:00,0.0,1205.0,12.0,1217.0
2024-07-27 18:00:00+00:00,0.0,1045.0,12.0,1057.0
2024-07-27 19:00:00+00:00,0.0,1116.0,12.0,1128.0
2024-07-27 20:00:00+00:00,0.0,1077.0,11.0,1088.0
2024-07-27 21:00:00+00:00,0.0,810.0,10.0,820.0
2024-07-27 22:00:00+00:00,0.0,390.0,10.0,400.0
2024-07-27 23:00:00+00:00,0.0,147.0,9.0,156.0
2024-07-28 00:00:00+00:00,0.0,25.0,8.0,33.0
2024-07-28 01:00:00+00:00,0.0,0.0,8.0,8.0
2024-07-28 02:00:00+00:00,0.0,22.0,8.0,30.0
2024-07-28 03:00:00+00:00,0.0,259.0,8.0,267.0
2024-07-28 04:00:00+00:00,0.0,626.0,8.0,634.0
2024-07-28 05:00:00+00:00,0.0,938.0,8.0,946.0
2024-07-28 06:00:00+00:00,0.0,1103.0,10.0,1113.0
2024-07-28 07:00:00+00:00,0.0,1178.0,10.0,1188.0
2024-07-28 08:00:00+00:00,0.0,1296.0,10.0,1306.0
2024-07-28 09:00:00+00:00,0.0,1280.0,10.0,1290.0
2024-07-28 10:00:00+00:00,0.0,1205.0,10.0,1215.0
2024-07-28 11:00:00+00:00,0.0,1232.0,10.0,1242.0
2024-07-28 12:00:00+00:00,0.0,1271.0,10.0,1281.0
2024-07-28 13:00:00+00:00,0.0,1257.0,10.0,1267.0
2024-07-28 14:00:00+00:00,0.0,1205.0,10.0,1215.0
2024-07-28 15:00:00+00:00,0.0,1212.0,10.0,1222.0
2024-07-28 16:00:00+00:00,0.0,1290.0,10.0,1300.0
2024-07-28 17:00:00+00:00,0.0,1230.0,12.0,1242.0
2024-07-28 18:00:00+00:00,0.0,1224.0,12.0,1236.0
2024-07-28 19:00:00+00:00,0.0,1437.0,12.0,1449.0
2024-07-28 20:00:00+00:00,0.0,1391.0,11.0,1402.0
2024-07-28 21:00:00+00:00,0.0,1231.0,10.0,1241.0
2024-07-28 22:00:00+00:00,0.0,1344.0,10.0,1354.0
2024-07-28 23:00:00+00:00,0.0,1222.0,9.0,1231.0
2024-07-29 00:00:00+00:00,0.0,1229.0,8.0,1237.0
2024-07-29 01:00:00+00:00,0.0,1208.0,8.0,1216.0
2024-07-29 02:00:00+00:00,0.0,1206.0,8.0,1214.0
2024-07-29 03:00:00+00:00,0.0,1212.0,8.0,1220.0
2024-07-29 04:00:00+00:00,0.0,1233.0,8.0,1241.0
2024-07-29 05:00:00+00:00,0.0,1325.0,8.0,1333.0
2024-07-29 06:00:00+00:00,0.0,1354.0,8.0,1362.0
2024-07-29 07:00:00+00:00,0.0,1257.0,9.0,1266.0
2024-07-29 08:00:00+00:00,0.0,1318.0,10.0,1328.0
2024-07-29 09:00:00+00:00,0.0,949.0,10.0,959.0
2024-07-29 10:00:00+00:00,0.0,1098.0,10.0,1108.0
2024-07-29 11:00:00+00:00,0.0,1214.0,10.0,1224.0
2024-07-29 12:00:00+00:00,0.0,1166.0,10.0,1176.0
2024-07-29 13:00:00+00:00,0.0,902.0,10.0,912.0
2024-07-29 14:00:00+00:00,0.0,441.0,10.0,451.0
2024-07-29 15:00:00+00:00,0.0,253.0,10.0,263.0
2024-07-29 16:00:00+00:00,0.0,448.0,10.0,458.0
2024-07-29 17:00:00+00:00,0.0,420.0,10.0,430.0
2024-07-29 18:00:00+00:00,0.0,408.0,10.0,418.0
2024-07-29 19:00:00+00:00,0.0,372.0,12.0,384.0
2024-07-29 20:00:00+00:00,0.0,243.0,11.0,254.0
2024-07-29 21:00:00+00:00,0.0,109.0,10.0,119.0
2024-07-29 22:00:00+00:00,0.0,0.0,10.0,10.0
2024-07-29 23:00:00+00:00,0.0,87.0,9.0,96.0
2024-07-30 00:00:00+00:00,0.0,125.0,8.0,133.0
2024-07-30 01:00:00+00:00,0.0,61.0,8.0,69.0
2024-07-30 02:00:00+00:00,0.0,74.0,8.0,82.0
2024-07-30 03:00:00+00:00,0.0,238.0,8.0,246.0
2024-07-30 04:00:00+00:00,0.0,741.0,8.0,749.0
2024-07-30 05:00:00+00:00,0.0,1041.0,8.0,1049.0
2024-07-30 06:00:00+00:00,0.0,1041.0,8.0,1049.0
2024-07-30 07:00:00+00:00,0.0,994.0,10.0,1004.0
2024-07-30 08:00:00+00:00,0.0,952.0,10.0,962.0
2024-07-30 09:00:00+00:00,0.0,813.0,10.0,823.0
2024-07-30 10:00:00+00:00,0.0,777.0,10.0,787.0
2024-07-30 11:00:00+00:00,0.0,549.0,10.0,559.0
2024-07-30 12:00:00+00:00,0.0,268.0,10.0,278.0
2024-07-30 13:00:00+00:00,0.0,69.0,10.0,79.0
2024-07-30 14:00:00+00:00,0.0,150.0,10.0,160.0
2024-07-30 15:00:00+00:00,0.0,249.0,10.0,259.0
2024-07-30 16:00:00+00:00,0.0,417.0,10.0,427.0
2024-07-30 17:00:00+00:00,0.0,450.0,10.0,460.0
2024-07-30 18:00:00+00:00,0.0,311.0,10.0,321.0
2024-07-30 19:00:00+00:00,0.0,205.0,10.0,215.0
2024-07-30 20:00:00+00:00,0.0,192.0,11.0,203.0
2024-07-30 21:00:00+00:00,0.0,125.0,11.0,136.0
2024-07-30 22:00:00+00:00,0.0,181.0,9.0,190.0
2024-07-30 23:00:00+00:00,0.0,123.0,9.0,132.0
2024-07-31 00:00:00+00:00,0.0,189.0,9.0,198.0
2024-07-31 01:00:00+00:00,0.0,222.0,9.0,231.0
2024-07-31 02:00:00+00:00,0.0,319.0,8.0,327.0
2024-07-31 03:00:00+00:00,0.0,753.0,8.0,761.0
2024-07-31 04:00:00+00:00,0.0,1142.0,8.0,1150.0
2024-07-31 05:00:00+00:00,0.0,1205.0,8.0,1213.0
2024-07-31 06:00:00+00:00,0.0,1244.0,8.0,1252.0
2024-07-31 07:00:00+00:00,0.0,1204.0,8.0,1212.0
2024-07-31 08:00:00+00:00,0.0,1283.0,10.0,1293.0
2024-07-31 09:00:00+00:00,0.0,1294.0,10.0,1304.0
2024-07-31 10:00:00+00:00,0.0,1204.0,10.0,1214.0
2024-07-31 11:00:00+00:00,0.0,1204.0,10.0,1214.0
2024-07-31 12:00:00+00:00,0.0,1317.0,10.0,1327.0
2024-07-31 13:00:00+00:00,0.0,1215.0,10.0,1225.0
2024-07-31 14:00:00+00:00,0.0,1213.0,7.0,1220.0
2024-07-31 15:00:00+00:00,0.0,1218.0,0.0,1218.0
2024-07-31 16:00:00+00:00,0.0,1204.0,0.0,1204.0
2024-07-31 17:00:00+00:00,0.0,1153.0,0.0,1153.0
2024-07-31 18:00:00+00:00,0.0,1051.0,0.0,1051.0
2024-07-31 19:00:00+00:00,0.0,1109.0,0.0,1109.0
2024-07-31 20:00:00+00:00,0.0,1175.0,0.0,1175.0
2024-07-31 21:00:00+00:00,0.0,1032.0,0.0,1032.0
2024-07-31 22:00:00+00:00,0.0,958.0,0.0,958.0
2024-07-31 23:00:00+00:00,0.0,965.0,0.0,965.0
2024-08-01 00:00:00+00:00,0.0,948.0,0.0,948.0
2024-08-01 01:00:00+00:00,0.0,913.0,0.0,913.0
2024-08-01 02:00:00+00:00,0.0,863.0,0.0,863.0
2024-08-01 03:00:00+00:00,0.0,862.0,0.0,862.0
2024-08-01 04:00:00+00:00,0.0,1055.0,0.0,1055.0
2024-08-01 05:00:00+00:00,0.0,1018.0,0.0,1018.0
2024-08-01 06:00:00+00:00,0.0,1098.0,0.0,1098.0
2024-08-01 07:00:00+00:00,0.0,1068.0,0.0,1068.0
2024-08-01 08:00:00+00:00,0.0,1135.0,0.0,1135.0
2024-08-01 09:00:00+00:00,0.0,1077.0,0.0,1077.0
2024-08-01 10:00:00+00:00,0.0,1005.0,0.0,1005.0
2024-08-01 11:00:00+00:00,0.0,932.0,0.0,932.0
2024-08-01 12:00:00+00:00,0.0,811.0,0.0,811.0
2024-08-01 13:00:00+00:00,0.0,895.0,0.0,895.0
2024-08-01 14:00:00+00:00,0.0,1031.0,0.0,1031.0
2024-08-01 15:00:00+00:00,0.0,993.0,0.0,993.0
2024-08-01 16:00:00+00:00,0.0,1043.0,0.0,1043.0
2024-08-01 17:00:00+00:00,0.0,1151.0,0.0,1151.0
2024-08-01 18:00:00+00:00,0.0,1290.0,0.0,1290.0
2024-08-01 19:00:00+00:00,0.0,1386.0,0.0,1386.0
2024-08-01 20:00:00+00:00,0.0,1349.0,0.0,1349.0
2024-08-01 21:00:00+00:00,0.0,1093.0,0.0,1093.0
2024-08-01 22:00:00+00:00,0.0,728.0,0.0,728.0
2024-08-01 23:00:00+00:00,0.0,554.0,0.0,554.0
2024-08-02 00:00:00+00:00,0.0,537.0,0.0,537.0
2024-08-02 01:00:00+00:00,0.0,546.0,0.0,546.0
2024-08-02 02:00:00+00:00,0.0,618.0,0.0,618.0
2024-08-02 03:00:00+00:00,0.0,1000.0,0.0,1000.0
2024-08-02 04:00:00+00:00,0.0,1335.0,0.0,1335.0
2024-08-02 05:00:00+00:00,0.0,1499.0,0.0,1499.0
2024-08-02 06:00:00+00:00,0.0,1466.0,0.0,1466.0
2024-08-02 07:00:00+00:00,0.0,1532.0,0.0,1532.0
2024-08-02 08:00:00+00:00,0.0,1625.0,0.0,1625.0
2024-08-02 09:00:00+00:00,0.0,1601.0,0.0,1601.0
2024-08-02 10:00:00+00:00,0.0,1337.0,0.0,1337.0
2024-08-02 11:00:00+00:00,0.0,1193.0,0.0,1193.0
2024-08-02 12:00:00+00:00,0.0,1193.0,0.0,1193.0
2024-08-02 13:00:00+00:00,0.0,1050.0,0.0,1050.0
2024-08-02 14:00:00+00:00,0.0,803.0,0.0,803.0
2024-08-02 15:00:00+00:00,0.0,578.0,0.0,578.0
2024-08-02 16:00:00+00:00,0.0,471.0,1.0,472.0
2024-08-02 17:00:00+00:00,0.0,343.0,1.0,344.0
2024-08-02 18:00:00+00:00,0.0,279.0,9.0,288.0
2024-08-02 19:00:00+00:00,0.0,206.0,15.0,221.0
2024-08-02 20:00:00+00:00,0.0,130.0,8.0,138.0
2024-08-02 21:00:00+00:00,0.0,0.0,0.0,0.0
2024-08-02 22:00:00+00:00,0.0,0.0,0.0,0.0
2024-08-02 23:00:00+00:00,0.0,0.0,0.0,0.0
2024-08-03 00:00:00+00:00,0.0,0.0,0.0,0.0
2024-08-03 01:00:00+00:00,0.0,0.0,0.0,0.0
2024-08-03 02:00:00+00:00,0.0,0.0,0.0,0.0
2024-08-03 03:00:00+00:00,0.0,26.0,0.0,26.0
2024-08-03 04:00:00+00:00,0.0,307.0,0.0,307.0
2024-08-03 05:00:00+00:00,0.0,752.0,0.0,752.0
2024-08-03 06:00:00+00:00,0.0,878.0,0.0,878.0
2024-08-03 07:00:00+00:00,0.0,966.0,0.0,966.0
2024-08-03 08:00:00+00:00,0.0,923.0,0.0,923.0
2024-08-03 09:00:00+00:00,0.0,1036.0,0.0,1036.0
2024-08-03 10:00:00+00:00,0.0,1103.0,0.0,1103.0
2024-08-03 11:00:00+00:00,0.0,1196.0,0.0,1196.0
2024-08-03 12:00:00+00:00,0.0,1201.0,0.0,1201.0
2024-08-03 13:00:00+00:00,0.0,1087.0,0.0,1087.0
2024-08-03 14:00:00+00:00,0.0,883.0,0.0,883.0
2024-08-03 15:00:00+00:00,0.0,795.0,0.0,795.0
2024-08-03 16:00:00+00:00,0.0,771.0,0.0,771.0
2024-08-03 17:00:00+00:00,0.0,724.0,0.0,724.0
2024-08-03 18:00:00+00:00,0.0,369.0,0.0,369.0
2024-08-03 19:00:00+00:00,0.0,303.0,0.0,303.0
2024-08-03 20:00:00+00:00,0.0,172.0,0.0,172.0
2024-08-03 21:00:00+00:00,0.0,67.0,0.0,67.0
2024-08-03 22:00:00+00:00,0.0,0.0,0.0,0.0
2024-08-03 23:00:00+00:00,0.0,62.0,0.0,62.0
2024-08-04 00:00:00+00:00,0.0,145.0,0.0,145.0
2024-08-04 01:00:00+00:00,0.0,130.0,0.0,130.0
2024-08-04 02:00:00+00:00,0.0,78.0,0.0,78.0
2024-08-04 03:00:00+00:00,0.0,89.0,0.0,89.0
2024-08-04 04:00:00+00:00,0.0,339.0,7.0,346.0
2024-08-04 05:00:00+00:00,0.0,841.0,18.0,859.0
2024-08-04 06:00:00+00:00,0.0,1037.0,17.0,1054.0
2024-08-04 07:00:00+00:00,0.0,982.0,7.0,989.0
2024-08-04 08:00:00+00:00,0.0,1378.0,2.0,1380.0
2024-08-04 09:00:00+00:00,0.0,1716.0,0.0,1716.0
2024-08-04 10:00:00+00:00,0.0,1767.0,2.0,1769.0
2024-08-04 11:00:00+00:00,0.0,1915.0,3.0,1918.0
2024-08-04 12:00:00+00:00,0.0,1836.0,4.0,1840.0
2024-08-04 13:00:00+00:00,0.0,1737.0,5.0,1742.0
2024-08-04 14:00:00+00:00,0.0,1917.0,10.0,1927.0
2024-08-04 15:00:00+00:00,0.0,1779.0,18.0,1797.0
2024-08-04 16:00:00+00:00,0.0,1475.0,14.0,1489.0
2024-08-04 17:00:00+00:00,0.0,1381.0,10.0,1391.0
2024-08-04 18:00:00+00:00,0.0,1009.0,3.0,1012.0
2024-08-04 19:00:00+00:00,0.0,1062.0,8.0,1070.0
2024-08-04 20:00:00+00:00,0.0,878.0,7.0,885.0
2024-08-04 21:00:00+00:00,0.0,506.0,12.0,518.0
2024-08-04 22:00:00+00:00,0.0,334.0,24.0,358.0
2024-08-04 23:00:00+00:00,0.0,388.0,23.0,411.0
2024-08-05 00:00:00+00:00,0.0,615.0,22.0,637.0
2024-08-05 01:00:00+00:00,0.0,571.0,15.0,586.0
2024-08-05 02:00:00+00:00,0.0,608.0,12.0,620.0
2024-08-05 03:00:00+00:00,0.0,1061.0,15.0,1076.0
2024-08-05 04:00:00+00:00,0.0,1839.0,15.0,1854.0
2024-08-05 05:00:00+00:00,0.0,2145.0,23.0,2168.0
2024-08-05 06:00:00+00:00,0.0,1972.0,19.0,1991.0
2024-08-05 07:00:00+00:00,0.0,1904.0,10.0,1914.0
2024-08-05 08:00:00+00:00,0.0,1868.0,12.0,1880.0
2024-08-05 09:00:00+00:00,0.0,2019.0,19.0,2038.0
2024-08-05 10:00:00+00:00,0.0,2093.0,14.0,2107.0
2024-08-05 11:00:00+00:00,0.0,2077.0,11.0,2088.0
2024-08-05 12:00:00+00:00,0.0,2136.0,9.0,2145.0
2024-08-05 13:00:00+00:00,0.0,2119.0,8.0,2127.0
2024-08-05 14:00:00+00:00,0.0,1970.0,8.0,1978.0
2024-08-05 15:00:00+00:00,0.0,1855.0,9.0,1864.0
2024-08-05 16:00:00+00:00,0.0,1926.0,9.0,1935.0
2024-08-05 17:00:00+00:00,0.0,1864.0,10.0,1874.0
2024-08-05 18:00:00+00:00,0.0,1602.0,9.0,1611.0
2024-08-05 19:00:00+00:00,0.0,1666.0,8.0,1674.0
2024-08-05 20:00:00+00:00,0.0,1414.0,11.0,1425.0
2024-08-05 21:00:00+00:00,0.0,1171.0,17.0,1188.0
2024-08-05 22:00:00+00:00,0.0,1048.0,16.0,1064.0
2024-08-05 23:00:00+00:00,0.0,1192.0,15.0,1207.0
2024-08-06 00:00:00+00:00,0.0,1256.0,15.0,1271.0
2024-08-06 01:00:00+00:00,0.0,1269.0,13.0,1282.0
2024-08-06 02:00:00+00:00,0.0,1337.0,13.0,1350.0
2024-08-06 03:00:00+00:00,0.0,1739.0,12.0,1751.0
2024-08-06 04:00:00+00:00,0.0,2015.0,9.0,2024.0
2024-08-06 05:00:00+00:00,0.0,2102.0,5.0,2107.0
2024-08-06 06:00:00+00:00,0.0,2175.0,0.0,2175.0
2024-08-06 07:00:00+00:00,0.0,1987.0,0.0,1987.0
2024-08-06 08:00:00+00:00,0.0,1996.0,1.0,1997.0
2024-08-06 09:00:00+00:00,0.0,2327.0,3.0,2330.0
2024-08-06 10:00:00+00:00,0.0,2275.0,6.0,2281.0
2024-08-06 11:00:00+00:00,0.0,2135.0,8.0,2143.0
2024-08-06 12:00:00+00:00,0.0,2127.0,8.0,2135.0
2024-08-06 13:00:00+00:00,0.0,1898.0,7.0,1905.0
2024-08-06 14:00:00+00:00,0.0,1563.0,5.0,1568.0
2024-08-06 15:00:00+00:00,0.0,1687.0,4.0,1691.0
2024-08-06 16:00:00+00:00,0.0,1832.0,4.0,1836.0
2024-08-06 17:00:00+00:00,0.0,1774.0,5.0,1779.0
2024-08-06 18:00:00+00:00,0.0,1457.0,9.0,1466.0
2024-08-06 19:00:00+00:00,0.0,1425.0,16.0,1441.0
2024-08-06 20:00:00+00:00,0.0,1272.0,32.0,1304.0
2024-08-06 21:00:00+00:00,0.0,1029.0,51.0,1080.0
2024-08-06 22:00:00+00:00,0.0,994.0,66.0,1060.0
2024-08-06 23:00:00+00:00,0.0,1106.0,75.0,1181.0
2024-08-07 00:00:00+00:00,0.0,1206.0,83.0,1289.0
2024-08-07 01:00:00+00:00,0.0,1335.0,78.0,1413.0
2024-08-07 02:00:00+00:00,0.0,1380.0,64.0,1444.0
2024-08-07 03:00:00+00:00,0.0,1825.0,50.0,1875.0
2024-08-07 04:00:00+00:00,0.0,2064.0,28.0,2092.0
2024-08-07 05:00:00+00:00,0.0,2076.0,16.0,2092.0
2024-08-07 06:00:00+00:00,0.0,2053.0,9.0,2062.0
2024-08-07 07:00:00+00:00,0.0,1922.0,9.0,1931.0
2024-08-07 08:00:00+00:00,0.0,1988.0,10.0,1998.0
2024-08-07 09:00:00+00:00,0.0,2235.0,11.0,2246.0
2024-08-07 10:00:00+00:00,0.0,2249.0,11.0,2260.0
2024-08-07 11:00:00+00:00,0.0,2205.0,11.0,2216.0
2024-08-07 12:00:00+00:00,0.0,2163.0,10.0,2173.0
2024-08-07 13:00:00+00:00,0.0,2116.0,10.0,2126.0
2024-08-07 14:00:00+00:00,0.0,2104.0,11.0,2115.0
2024-08-07 15:00:00+00:00,0.0,2127.0,11.0,2138.0
2024-08-07 16:00:00+00:00,0.0,2319.0,26.0,2345.0
2024-08-07 17:00:00+00:00,0.0,2356.0,40.0,2396.0
2024-08-07 18:00:00+00:00,0.0,1935.0,38.0,1973.0
2024-08-07 19:00:00+00:00,0.0,1595.0,56.0,1651.0
2024-08-07 20:00:00+00:00,0.0,1275.0,57.0,1332.0
2024-08-07 21:00:00+00:00,0.0,832.0,51.0,883.0
2024-08-07 22:00:00+00:00,0.0,432.0,44.0,476.0
2024-08-07 23:00:00+00:00,0.0,542.0,44.0,586.0
2024-08-08 00:00:00+00:00,0.0,654.0,48.0,702.0
