,BA,BG,HR,HU,XK,ME,MK,RO,sum
2024-06-24 16:00:00+00:00,393.0,0.0,349.0,114.0,163.0,0.0,106.0,0.0,1125.0
2024-06-24 17:00:00+00:00,388.0,0.0,261.0,6.0,279.0,0.0,166.0,0.0,1100.0
2024-06-24 18:00:00+00:00,365.0,0.0,183.0,0.0,364.0,16.0,164.0,0.0,1092.0
2024-06-24 19:00:00+00:00,388.0,0.0,239.0,0.0,363.0,0.0,167.0,0.0,1157.0
2024-06-24 20:00:00+00:00,369.0,0.0,266.0,8.0,238.0,0.0,163.0,0.0,1044.0
2024-06-24 21:00:00+00:00,301.0,0.0,298.0,55.0,92.0,0.0,76.0,0.0,822.0
2024-06-24 22:00:00+00:00,210.0,0.0,127.0,0.0,214.0,41.0,78.0,0.0,670.0
2024-06-24 23:00:00+00:00,208.0,0.0,210.0,38.0,176.0,0.0,104.0,0.0,736.0
2024-06-25 00:00:00+00:00,196.0,0.0,191.0,26.0,169.0,0.0,76.0,0.0,658.0
2024-06-25 01:00:00+00:00,203.0,0.0,185.0,14.0,158.0,0.0,77.0,0.0,637.0
2024-06-25 02:00:00+00:00,191.0,0.0,138.0,1.0,167.0,54.0,63.0,0.0,614.0
2024-06-25 03:00:00+00:00,246.0,0.0,186.0,0.0,223.0,122.0,46.0,0.0,823.0
2024-06-25 04:00:00+00:00,271.0,0.0,139.0,0.0,281.0,151.0,55.0,0.0,897.0
2024-06-25 05:00:00+00:00,234.0,0.0,105.0,3.0,236.0,215.0,0.0,0.0,793.0
2024-06-25 06:00:00+00:00,147.0,65.0,148.0,123.0,101.0,268.0,0.0,0.0,852.0
2024-06-25 07:00:00+00:00,87.0,110.0,159.0,174.0,42.0,241.0,0.0,0.0,813.0
2024-06-25 08:00:00+00:00,94.0,90.0,259.0,295.0,0.0,220.0,0.0,0.0,958.0
2024-06-25 09:00:00+00:00,141.0,83.0,349.0,379.0,0.0,171.0,0.0,37.0,1160.0
2024-06-25 10:00:00+00:00,198.0,27.0,374.0,403.0,0.0,123.0,0.0,0.0,1125.0
2024-06-25 11:00:00+00:00,152.0,42.0,368.0,435.0,0.0,155.0,0.0,0.0,1152.0
2024-06-25 12:00:00+00:00,154.0,18.0,338.0,400.0,8.0,156.0,0.0,0.0,1074.0
2024-06-25 13:00:00+00:00,157.0,48.0,303.0,335.0,24.0,135.0,0.0,0.0,1002.0
2024-06-25 14:00:00+00:00,219.0,0.0,275.0,239.0,122.0,125.0,0.0,0.0,980.0
2024-06-25 15:00:00+00:00,315.0,0.0,281.0,163.0,201.0,42.0,6.0,0.0,1008.0
2024-06-25 16:00:00+00:00,338.0,0.0,222.0,71.0,265.0,0.0,45.0,0.0,941.0
2024-06-25 17:00:00+00:00,426.0,0.0,226.0,11.0,343.0,0.0,108.0,0.0,1114.0
2024-06-25 18:00:00+00:00,416.0,0.0,201.0,0.0,352.0,0.0,112.0,0.0,1081.0
2024-06-25 19:00:00+00:00,372.0,0.0,197.0,19.0,326.0,19.0,103.0,0.0,1036.0
2024-06-25 20:00:00+00:00,369.0,0.0,205.0,52.0,256.0,0.0,68.0,0.0,950.0
2024-06-25 21:00:00+00:00,360.0,0.0,234.0,79.0,237.0,0.0,48.0,0.0,958.0
2024-06-25 22:00:00+00:00,360.0,0.0,333.0,123.0,223.0,0.0,46.0,0.0,1085.0
2024-06-25 23:00:00+00:00,317.0,0.0,392.0,157.0,221.0,0.0,100.0,0.0,1187.0
2024-06-26 00:00:00+00:00,240.0,0.0,297.0,100.0,240.0,98.0,82.0,0.0,1057.0
2024-06-26 01:00:00+00:00,203.0,0.0,242.0,49.0,252.0,121.0,72.0,0.0,939.0
2024-06-26 02:00:00+00:00,211.0,0.0,273.0,45.0,199.0,39.0,119.0,0.0,886.0
2024-06-26 03:00:00+00:00,195.0,0.0,195.0,0.0,291.0,84.0,108.0,0.0,873.0
2024-06-26 04:00:00+00:00,308.0,0.0,163.0,0.0,358.0,45.0,125.0,0.0,999.0
2024-06-26 05:00:00+00:00,266.0,0.0,93.0,0.0,393.0,163.0,56.0,0.0,971.0
2024-06-26 06:00:00+00:00,145.0,17.0,88.0,36.0,228.0,206.0,0.0,0.0,720.0
2024-06-26 07:00:00+00:00,15.0,113.0,76.0,148.0,83.0,243.0,0.0,117.0,795.0
2024-06-26 08:00:00+00:00,0.0,144.0,69.0,221.0,9.0,302.0,0.0,199.0,944.0
2024-06-26 09:00:00+00:00,0.0,124.0,147.0,331.0,0.0,247.0,0.0,161.0,1010.0
2024-06-26 10:00:00+00:00,25.0,70.0,250.0,400.0,0.0,178.0,0.0,147.0,1070.0
2024-06-26 11:00:00+00:00,63.0,60.0,274.0,370.0,0.0,125.0,0.0,165.0,1057.0
2024-06-26 12:00:00+00:00,140.0,4.0,284.0,291.0,0.0,117.0,0.0,58.0,894.0
2024-06-26 13:00:00+00:00,218.0,0.0,292.0,223.0,18.0,65.0,15.0,0.0,831.0
2024-06-26 14:00:00+00:00,259.0,0.0,261.0,134.0,126.0,63.0,57.0,0.0,900.0
2024-06-26 15:00:00+00:00,345.0,0.0,236.0,23.0,240.0,65.0,78.0,0.0,987.0
2024-06-26 16:00:00+00:00,374.0,0.0,236.0,5.0,260.0,29.0,121.0,0.0,1025.0
2024-06-26 17:00:00+00:00,418.0,0.0,176.0,0.0,284.0,40.0,160.0,0.0,1078.0
2024-06-26 18:00:00+00:00,440.0,0.0,199.0,0.0,292.0,38.0,178.0,0.0,1147.0
2024-06-26 19:00:00+00:00,389.0,0.0,185.0,0.0,314.0,103.0,153.0,0.0,1144.0
2024-06-26 20:00:00+00:00,325.0,0.0,181.0,0.0,207.0,55.0,109.0,0.0,877.0
2024-06-26 21:00:00+00:00,275.0,0.0,155.0,0.0,146.0,18.0,104.0,0.0,698.0
2024-06-26 22:00:00+00:00,196.0,0.0,261.0,43.0,55.0,0.0,106.0,0.0,661.0
2024-06-26 23:00:00+00:00,224.0,0.0,303.0,54.0,58.0,0.0,162.0,0.0,801.0
2024-06-27 00:00:00+00:00,217.0,0.0,281.0,12.0,109.0,0.0,160.0,0.0,779.0
2024-06-27 01:00:00+00:00,202.0,0.0,251.0,0.0,140.0,10.0,151.0,0.0,754.0
2024-06-27 02:00:00+00:00,223.0,0.0,301.0,19.0,99.0,0.0,175.0,0.0,817.0
2024-06-27 03:00:00+00:00,221.0,0.0,262.0,0.0,160.0,53.0,165.0,0.0,861.0
2024-06-27 04:00:00+00:00,231.0,0.0,140.0,0.0,253.0,221.0,75.0,0.0,920.0
2024-06-27 05:00:00+00:00,224.0,0.0,84.0,0.0,206.0,269.0,27.0,0.0,810.0
2024-06-27 06:00:00+00:00,146.0,0.0,50.0,1.0,89.0,204.0,14.0,0.0,504.0
2024-06-27 07:00:00+00:00,104.0,0.0,166.0,142.0,0.0,165.0,108.0,0.0,685.0
2024-06-27 08:00:00+00:00,20.0,37.0,228.0,256.0,0.0,205.0,68.0,17.0,831.0
2024-06-27 09:00:00+00:00,61.0,24.0,250.0,263.0,0.0,170.0,96.0,16.0,880.0
2024-06-27 10:00:00+00:00,116.0,0.0,310.0,311.0,0.0,136.0,144.0,0.0,1017.0
2024-06-27 11:00:00+00:00,132.0,0.0,380.0,359.0,0.0,81.0,206.0,0.0,1158.0
2024-06-27 12:00:00+00:00,121.0,0.0,347.0,292.0,0.0,113.0,139.0,0.0,1012.0
2024-06-27 13:00:00+00:00,198.0,0.0,383.0,247.0,0.0,50.0,46.0,0.0,924.0
2024-06-27 14:00:00+00:00,184.0,0.0,359.0,230.0,79.0,0.0,44.0,0.0,896.0
2024-06-27 15:00:00+00:00,270.0,0.0,329.0,107.0,149.0,0.0,129.0,0.0,984.0
2024-06-27 16:00:00+00:00,351.0,0.0,284.0,34.0,206.0,0.0,152.0,0.0,1027.0
2024-06-27 17:00:00+00:00,348.0,0.0,267.0,16.0,215.0,0.0,166.0,0.0,1012.0
2024-06-27 18:00:00+00:00,361.0,0.0,263.0,13.0,231.0,0.0,165.0,0.0,1033.0
2024-06-27 19:00:00+00:00,343.0,0.0,261.0,16.0,186.0,0.0,131.0,0.0,937.0
2024-06-27 20:00:00+00:00,350.0,0.0,246.0,2.0,184.0,0.0,138.0,0.0,920.0
2024-06-27 21:00:00+00:00,342.0,0.0,310.0,59.0,65.0,0.0,98.0,0.0,874.0
2024-06-27 22:00:00+00:00,269.0,0.0,370.0,147.0,0.0,0.0,80.0,0.0,866.0
2024-06-27 23:00:00+00:00,253.0,0.0,379.0,147.0,0.0,0.0,129.0,0.0,908.0
2024-06-28 00:00:00+00:00,233.0,0.0,370.0,148.0,0.0,0.0,143.0,0.0,894.0
2024-06-28 01:00:00+00:00,229.0,0.0,345.0,110.0,20.0,0.0,153.0,0.0,857.0
2024-06-28 02:00:00+00:00,161.0,0.0,321.0,85.0,25.0,0.0,148.0,0.0,740.0
2024-06-28 03:00:00+00:00,144.0,0.0,295.0,20.0,82.0,23.0,138.0,0.0,702.0
2024-06-28 04:00:00+00:00,123.0,0.0,146.0,0.0,184.0,200.0,62.0,0.0,715.0
2024-06-28 05:00:00+00:00,192.0,0.0,239.0,31.0,144.0,122.0,51.0,0.0,779.0
2024-06-28 06:00:00+00:00,193.0,0.0,326.0,233.0,3.0,82.0,30.0,0.0,867.0
2024-06-28 07:00:00+00:00,133.0,0.0,421.0,423.0,0.0,4.0,164.0,0.0,1145.0
2024-06-28 08:00:00+00:00,82.0,0.0,426.0,486.0,0.0,33.0,96.0,0.0,1123.0
2024-06-28 09:00:00+00:00,44.0,0.0,383.0,476.0,0.0,84.0,82.0,0.0,1069.0
2024-06-28 10:00:00+00:00,0.0,0.0,308.0,428.0,0.0,178.0,29.0,0.0,943.0
2024-06-28 11:00:00+00:00,0.0,30.0,257.0,409.0,0.0,231.0,0.0,57.0,984.0
2024-06-28 12:00:00+00:00,0.0,90.0,208.0,323.0,0.0,290.0,0.0,22.0,933.0
2024-06-28 13:00:00+00:00,0.0,71.0,194.0,212.0,28.0,333.0,0.0,0.0,838.0
2024-06-28 14:00:00+00:00,69.0,61.0,221.0,142.0,79.0,304.0,0.0,0.0,876.0
2024-06-28 15:00:00+00:00,144.0,0.0,202.0,48.0,184.0,233.0,0.0,0.0,811.0
2024-06-28 16:00:00+00:00,240.0,0.0,181.0,3.0,252.0,0.0,102.0,0.0,778.0
2024-06-28 17:00:00+00:00,246.0,0.0,136.0,0.0,341.0,0.0,132.0,0.0,855.0
2024-06-28 18:00:00+00:00,193.0,0.0,61.0,0.0,396.0,105.0,110.0,0.0,865.0
2024-06-28 19:00:00+00:00,202.0,0.0,58.0,0.0,396.0,128.0,96.0,0.0,880.0
2024-06-28 20:00:00+00:00,235.0,0.0,72.0,0.0,379.0,134.0,104.0,0.0,924.0
2024-06-28 21:00:00+00:00,174.0,0.0,105.0,0.0,212.0,187.0,15.0,0.0,693.0
2024-06-28 22:00:00+00:00,163.0,0.0,223.0,26.0,131.0,123.0,89.0,0.0,755.0
2024-06-28 23:00:00+00:00,95.0,0.0,198.0,5.0,178.0,144.0,100.0,0.0,720.0
2024-06-29 00:00:00+00:00,82.0,0.0,166.0,0.0,197.0,159.0,109.0,0.0,713.0
2024-06-29 01:00:00+00:00,68.0,0.0,122.0,0.0,218.0,177.0,112.0,0.0,697.0
2024-06-29 02:00:00+00:00,38.0,0.0,57.0,0.0,214.0,201.0,103.0,0.0,613.0
2024-06-29 03:00:00+00:00,49.0,0.0,75.0,0.0,224.0,206.0,109.0,0.0,663.0
2024-06-29 04:00:00+00:00,3.0,0.0,52.0,0.0,205.0,266.0,72.0,0.0,598.0
2024-06-29 05:00:00+00:00,0.0,59.0,75.0,52.0,118.0,357.0,5.0,0.0,666.0
2024-06-29 06:00:00+00:00,0.0,156.0,138.0,200.0,14.0,342.0,0.0,0.0,850.0
2024-06-29 07:00:00+00:00,0.0,183.0,138.0,297.0,0.0,312.0,0.0,14.0,944.0
2024-06-29 08:00:00+00:00,0.0,0.0,422.0,544.0,0.0,104.0,0.0,0.0,1070.0
2024-06-29 09:00:00+00:00,107.0,0.0,554.0,595.0,0.0,10.0,0.0,0.0,1266.0
2024-06-29 10:00:00+00:00,120.0,0.0,601.0,620.0,0.0,0.0,14.0,0.0,1355.0
2024-06-29 11:00:00+00:00,67.0,0.0,579.0,615.0,0.0,0.0,0.0,0.0,1261.0
2024-06-29 12:00:00+00:00,68.0,0.0,580.0,600.0,0.0,0.0,2.0,0.0,1250.0
2024-06-29 13:00:00+00:00,74.0,0.0,546.0,535.0,0.0,0.0,0.0,0.0,1155.0
2024-06-29 14:00:00+00:00,78.0,0.0,458.0,431.0,0.0,29.0,1.0,0.0,997.0
2024-06-29 15:00:00+00:00,70.0,0.0,322.0,216.0,45.0,140.0,0.0,0.0,793.0
2024-06-29 16:00:00+00:00,225.0,0.0,248.0,76.0,126.0,115.0,5.0,0.0,795.0
2024-06-29 17:00:00+00:00,232.0,0.0,128.0,0.0,201.0,103.0,38.0,0.0,702.0
2024-06-29 18:00:00+00:00,234.0,0.0,131.0,0.0,232.0,100.0,49.0,0.0,746.0
2024-06-29 19:00:00+00:00,212.0,0.0,135.0,1.0,208.0,84.0,15.0,0.0,655.0
2024-06-29 20:00:00+00:00,182.0,0.0,224.0,94.0,104.0,112.0,0.0,0.0,716.0
2024-06-29 21:00:00+00:00,141.0,0.0,300.0,194.0,0.0,47.0,0.0,0.0,682.0
2024-06-29 22:00:00+00:00,130.0,0.0,389.0,258.0,19.0,59.0,58.0,0.0,913.0
2024-06-29 23:00:00+00:00,96.0,0.0,415.0,255.0,39.0,39.0,102.0,56.0,1002.0
2024-06-30 00:00:00+00:00,61.0,0.0,407.0,251.0,0.0,0.0,114.0,76.0,909.0
2024-06-30 01:00:00+00:00,70.0,0.0,439.0,269.0,0.0,0.0,143.0,104.0,1025.0
2024-06-30 02:00:00+00:00,0.0,0.0,328.0,193.0,0.0,5.0,109.0,123.0,758.0
2024-06-30 03:00:00+00:00,0.0,0.0,275.0,153.0,0.0,13.0,107.0,151.0,699.0
2024-06-30 04:00:00+00:00,0.0,0.0,171.0,83.0,0.0,128.0,69.0,143.0,594.0
2024-06-30 05:00:00+00:00,0.0,113.0,25.0,1.0,7.0,269.0,41.0,131.0,587.0
2024-06-30 06:00:00+00:00,0.0,62.0,155.0,101.0,0.0,200.0,51.0,156.0,725.0
2024-06-30 07:00:00+00:00,0.0,17.0,181.0,174.0,0.0,155.0,29.0,171.0,727.0
2024-06-30 08:00:00+00:00,28.0,0.0,352.0,373.0,0.0,0.0,31.0,179.0,963.0
2024-06-30 09:00:00+00:00,127.0,0.0,434.0,464.0,0.0,0.0,59.0,41.0,1125.0
2024-06-30 10:00:00+00:00,131.0,0.0,415.0,505.0,0.0,0.0,51.0,2.0,1104.0
2024-06-30 11:00:00+00:00,173.0,0.0,426.0,505.0,0.0,0.0,68.0,0.0,1172.0
2024-06-30 12:00:00+00:00,232.0,0.0,439.0,487.0,0.0,0.0,79.0,0.0,1237.0
2024-06-30 13:00:00+00:00,311.0,0.0,465.0,458.0,0.0,0.0,82.0,0.0,1316.0
2024-06-30 14:00:00+00:00,313.0,0.0,419.0,391.0,0.0,0.0,115.0,0.0,1238.0
2024-06-30 15:00:00+00:00,321.0,0.0,457.0,322.0,0.0,0.0,99.0,0.0,1199.0
2024-06-30 16:00:00+00:00,284.0,0.0,309.0,159.0,0.0,0.0,73.0,0.0,825.0
2024-06-30 17:00:00+00:00,263.0,0.0,226.0,50.0,102.0,0.0,118.0,0.0,759.0
2024-06-30 18:00:00+00:00,227.0,0.0,180.0,11.0,98.0,0.0,122.0,0.0,638.0
2024-06-30 19:00:00+00:00,184.0,0.0,176.0,41.0,42.0,0.0,107.0,0.0,550.0
2024-06-30 20:00:00+00:00,178.0,0.0,195.0,43.0,32.0,0.0,85.0,0.0,533.0
2024-06-30 21:00:00+00:00,225.0,0.0,340.0,122.0,0.0,0.0,51.0,0.0,738.0
2024-06-30 22:00:00+00:00,238.0,0.0,427.0,171.0,61.0,0.0,100.0,0.0,997.0
2024-06-30 23:00:00+00:00,219.0,0.0,429.0,164.0,33.0,0.0,141.0,0.0,986.0
2024-07-01 00:00:00+00:00,184.0,0.0,403.0,139.0,5.0,0.0,155.0,0.0,886.0
2024-07-01 01:00:00+00:00,181.0,0.0,397.0,131.0,0.0,0.0,153.0,0.0,862.0
2024-07-01 02:00:00+00:00,186.0,0.0,366.0,82.0,51.0,0.0,138.0,0.0,823.0
2024-07-01 03:00:00+00:00,215.0,0.0,349.0,24.0,136.0,0.0,134.0,0.0,858.0
2024-07-01 04:00:00+00:00,236.0,0.0,278.0,2.0,244.0,97.0,124.0,0.0,981.0
2024-07-01 05:00:00+00:00,233.0,0.0,253.0,34.0,219.0,182.0,64.0,0.0,985.0
2024-07-01 06:00:00+00:00,240.0,42.0,264.0,127.0,46.0,190.0,7.0,0.0,916.0
2024-07-01 07:00:00+00:00,111.0,185.0,248.0,193.0,0.0,229.0,0.0,0.0,966.0
2024-07-01 08:00:00+00:00,46.0,258.0,240.0,273.0,0.0,237.0,0.0,0.0,1054.0
2024-07-01 09:00:00+00:00,153.0,179.0,390.0,415.0,0.0,105.0,0.0,0.0,1242.0
2024-07-01 10:00:00+00:00,203.0,115.0,468.0,477.0,0.0,15.0,0.0,0.0,1278.0
2024-07-01 11:00:00+00:00,173.0,122.0,436.0,467.0,0.0,23.0,0.0,0.0,1221.0
2024-07-01 12:00:00+00:00,232.0,122.0,444.0,432.0,0.0,50.0,0.0,0.0,1280.0
2024-07-01 13:00:00+00:00,249.0,127.0,393.0,333.0,0.0,102.0,0.0,0.0,1204.0
2024-07-01 14:00:00+00:00,271.0,51.0,335.0,238.0,0.0,83.0,0.0,0.0,978.0
2024-07-01 15:00:00+00:00,348.0,0.0,303.0,126.0,173.0,66.0,19.0,0.0,1035.0
2024-07-01 16:00:00+00:00,461.0,0.0,378.0,132.0,164.0,0.0,83.0,0.0,1218.0
2024-07-01 17:00:00+00:00,422.0,0.0,339.0,75.0,216.0,0.0,151.0,0.0,1203.0
2024-07-01 18:00:00+00:00,373.0,0.0,249.0,1.0,281.0,0.0,159.0,0.0,1063.0
2024-07-01 19:00:00+00:00,340.0,0.0,210.0,0.0,277.0,0.0,163.0,0.0,990.0
2024-07-01 20:00:00+00:00,344.0,0.0,234.0,1.0,233.0,6.0,158.0,0.0,976.0
2024-07-01 21:00:00+00:00,355.0,0.0,288.0,20.0,134.0,0.0,113.0,0.0,910.0
2024-07-01 22:00:00+00:00,267.0,0.0,307.0,64.0,0.0,0.0,104.0,0.0,742.0
2024-07-01 23:00:00+00:00,289.0,0.0,320.0,78.0,0.0,0.0,152.0,0.0,839.0
2024-07-02 00:00:00+00:00,216.0,0.0,364.0,108.0,2.0,0.0,166.0,0.0,856.0
2024-07-02 01:00:00+00:00,255.0,0.0,393.0,113.0,31.0,0.0,182.0,0.0,974.0
2024-07-02 02:00:00+00:00,239.0,0.0,358.0,81.0,73.0,0.0,173.0,0.0,924.0
2024-07-02 03:00:00+00:00,264.0,0.0,351.0,38.0,82.0,0.0,171.0,0.0,906.0
2024-07-02 04:00:00+00:00,301.0,0.0,244.0,0.0,201.0,13.0,159.0,0.0,918.0
2024-07-02 05:00:00+00:00,261.0,0.0,170.0,0.0,156.0,45.0,131.0,0.0,763.0
2024-07-02 06:00:00+00:00,307.0,0.0,260.0,4.0,63.0,0.0,111.0,0.0,745.0
2024-07-02 07:00:00+00:00,236.0,86.0,335.0,137.0,0.0,36.0,49.0,0.0,879.0
2024-07-02 08:00:00+00:00,250.0,172.0,382.0,193.0,0.0,52.0,2.0,0.0,1051.0
2024-07-02 09:00:00+00:00,220.0,189.0,398.0,221.0,0.0,57.0,0.0,9.0,1094.0
2024-07-02 10:00:00+00:00,327.0,8.0,556.0,325.0,0.0,0.0,35.0,0.0,1251.0
2024-07-02 11:00:00+00:00,289.0,0.0,505.0,321.0,0.0,0.0,46.0,0.0,1161.0
2024-07-02 12:00:00+00:00,246.0,0.0,447.0,263.0,0.0,17.0,7.0,0.0,980.0
2024-07-02 13:00:00+00:00,258.0,0.0,424.0,203.0,0.0,4.0,9.0,0.0,898.0
2024-07-02 14:00:00+00:00,286.0,0.0,389.0,133.0,0.0,0.0,19.0,0.0,827.0
2024-07-02 15:00:00+00:00,378.0,0.0,339.0,57.0,49.0,0.0,77.0,0.0,900.0
2024-07-02 16:00:00+00:00,467.0,0.0,218.0,0.0,109.0,0.0,136.0,0.0,930.0
2024-07-02 17:00:00+00:00,506.0,0.0,206.0,0.0,134.0,0.0,213.0,0.0,1059.0
2024-07-02 18:00:00+00:00,491.0,0.0,156.0,0.0,228.0,0.0,201.0,0.0,1076.0
2024-07-02 19:00:00+00:00,421.0,0.0,88.0,0.0,268.0,0.0,172.0,0.0,949.0
2024-07-02 20:00:00+00:00,349.0,0.0,104.0,0.0,278.0,0.0,152.0,0.0,883.0
2024-07-02 21:00:00+00:00,287.0,0.0,246.0,0.0,127.0,0.0,160.0,0.0,820.0
2024-07-02 22:00:00+00:00,186.0,0.0,232.0,28.0,1.0,0.0,96.0,0.0,543.0
2024-07-02 23:00:00+00:00,258.0,0.0,337.0,52.0,7.0,0.0,156.0,0.0,810.0
2024-07-03 00:00:00+00:00,261.0,0.0,329.0,18.0,40.0,0.0,179.0,0.0,827.0
2024-07-03 01:00:00+00:00,218.0,0.0,270.0,1.0,30.0,0.0,165.0,2.0,686.0
2024-07-03 02:00:00+00:00,199.0,0.0,239.0,0.0,73.0,0.0,151.0,0.0,662.0
2024-07-03 03:00:00+00:00,213.0,0.0,204.0,0.0,162.0,16.0,142.0,0.0,737.0
2024-07-03 04:00:00+00:00,344.0,0.0,207.0,0.0,192.0,28.0,136.0,0.0,907.0
2024-07-03 05:00:00+00:00,350.0,0.0,237.0,5.0,189.0,31.0,129.0,0.0,941.0
2024-07-03 06:00:00+00:00,291.0,0.0,211.0,24.0,179.0,136.0,48.0,0.0,889.0
2024-07-03 07:00:00+00:00,311.0,0.0,332.0,195.0,51.0,68.0,7.0,0.0,964.0
2024-07-03 08:00:00+00:00,316.0,0.0,395.0,273.0,0.0,18.0,1.0,0.0,1003.0
2024-07-03 09:00:00+00:00,298.0,0.0,428.0,296.0,1.0,45.0,7.0,0.0,1075.0
2024-07-03 10:00:00+00:00,310.0,0.0,445.0,298.0,0.0,41.0,8.0,0.0,1102.0
2024-07-03 11:00:00+00:00,259.0,0.0,375.0,233.0,0.0,113.0,0.0,0.0,980.0
2024-07-03 12:00:00+00:00,293.0,0.0,356.0,205.0,0.0,96.0,0.0,0.0,950.0
2024-07-03 13:00:00+00:00,234.0,0.0,284.0,121.0,66.0,129.0,0.0,0.0,834.0
2024-07-03 14:00:00+00:00,281.0,0.0,298.0,60.0,115.0,81.0,3.0,0.0,838.0
2024-07-03 15:00:00+00:00,362.0,0.0,295.0,16.0,139.0,40.0,68.0,0.0,920.0
2024-07-03 16:00:00+00:00,407.0,0.0,186.0,0.0,222.0,0.0,139.0,0.0,954.0
2024-07-03 17:00:00+00:00,421.0,0.0,138.0,0.0,313.0,0.0,186.0,0.0,1058.0
2024-07-03 18:00:00+00:00,415.0,0.0,131.0,0.0,317.0,0.0,184.0,0.0,1047.0
2024-07-03 19:00:00+00:00,374.0,0.0,90.0,0.0,295.0,0.0,155.0,0.0,914.0
2024-07-03 20:00:00+00:00,404.0,0.0,178.0,0.0,230.0,0.0,164.0,0.0,976.0
2024-07-03 21:00:00+00:00,265.0,0.0,254.0,2.0,59.0,0.0,117.0,0.0,697.0
2024-07-03 22:00:00+00:00,174.0,0.0,253.0,16.0,40.0,58.0,71.0,0.0,612.0
2024-07-03 23:00:00+00:00,201.0,0.0,328.0,85.0,0.0,0.0,129.0,0.0,743.0
2024-07-04 00:00:00+00:00,206.0,0.0,352.0,93.0,11.0,0.0,138.0,0.0,800.0
2024-07-04 01:00:00+00:00,209.0,0.0,352.0,82.0,29.0,0.0,142.0,0.0,814.0
2024-07-04 02:00:00+00:00,188.0,0.0,304.0,42.0,50.0,0.0,124.0,0.0,708.0
2024-07-04 03:00:00+00:00,215.0,0.0,307.0,37.0,66.0,0.0,125.0,0.0,750.0
2024-07-04 04:00:00+00:00,244.0,0.0,227.0,0.0,102.0,84.0,113.0,0.0,770.0
2024-07-04 05:00:00+00:00,238.0,0.0,259.0,69.0,54.0,98.0,88.0,0.0,806.0
2024-07-04 06:00:00+00:00,226.0,0.0,276.0,136.0,69.0,116.0,31.0,0.0,854.0
2024-07-04 07:00:00+00:00,166.0,35.0,343.0,278.0,0.0,138.0,0.0,0.0,960.0
2024-07-04 08:00:00+00:00,122.0,52.0,401.0,415.0,0.0,82.0,0.0,0.0,1072.0
2024-07-04 09:00:00+00:00,120.0,43.0,404.0,405.0,0.0,90.0,0.0,0.0,1062.0
2024-07-04 10:00:00+00:00,135.0,17.0,446.0,420.0,0.0,76.0,0.0,0.0,1094.0
2024-07-04 11:00:00+00:00,111.0,10.0,388.0,354.0,0.0,129.0,0.0,0.0,992.0
2024-07-04 12:00:00+00:00,110.0,9.0,358.0,317.0,0.0,127.0,0.0,0.0,921.0
2024-07-04 13:00:00+00:00,101.0,29.0,280.0,208.0,87.0,166.0,0.0,0.0,871.0
2024-07-04 14:00:00+00:00,155.0,0.0,307.0,145.0,202.0,124.0,0.0,0.0,933.0
2024-07-04 15:00:00+00:00,228.0,0.0,282.0,64.0,245.0,65.0,34.0,0.0,918.0
2024-07-04 16:00:00+00:00,264.0,0.0,109.0,0.0,236.0,55.0,45.0,0.0,709.0
2024-07-04 17:00:00+00:00,313.0,0.0,131.0,0.0,271.0,50.0,94.0,0.0,859.0
2024-07-04 18:00:00+00:00,401.0,0.0,227.0,0.0,232.0,0.0,128.0,0.0,988.0
2024-07-04 19:00:00+00:00,364.0,0.0,163.0,0.0,282.0,0.0,110.0,0.0,919.0
2024-07-04 20:00:00+00:00,301.0,0.0,155.0,0.0,216.0,28.0,47.0,0.0,747.0
2024-07-04 21:00:00+00:00,175.0,0.0,250.0,60.0,32.0,7.0,16.0,0.0,540.0
2024-07-04 22:00:00+00:00,123.0,0.0,264.0,79.0,7.0,80.0,23.0,0.0,576.0
2024-07-04 23:00:00+00:00,159.0,0.0,365.0,186.0,0.0,18.0,85.0,20.0,833.0
2024-07-05 00:00:00+00:00,162.0,0.0,399.0,211.0,0.0,0.0,111.0,0.0,883.0
2024-07-05 01:00:00+00:00,178.0,0.0,418.0,195.0,0.0,0.0,120.0,0.0,911.0
2024-07-05 02:00:00+00:00,153.0,0.0,360.0,151.0,0.0,14.0,91.0,0.0,769.0
2024-07-05 03:00:00+00:00,151.0,0.0,301.0,84.0,69.0,108.0,55.0,0.0,768.0
2024-07-05 04:00:00+00:00,153.0,0.0,184.0,22.0,138.0,197.0,0.0,0.0,694.0
2024-07-05 05:00:00+00:00,118.0,44.0,190.0,106.0,53.0,195.0,0.0,0.0,706.0
2024-07-05 06:00:00+00:00,157.0,55.0,334.0,278.0,0.0,104.0,0.0,26.0,954.0
2024-07-05 07:00:00+00:00,67.0,82.0,403.0,418.0,0.0,79.0,0.0,160.0,1209.0
2024-07-05 08:00:00+00:00,87.0,87.0,519.0,537.0,0.0,30.0,0.0,233.0,1493.0
2024-07-05 09:00:00+00:00,54.0,96.0,513.0,578.0,0.0,43.0,0.0,193.0,1477.0
2024-07-05 10:00:00+00:00,65.0,72.0,525.0,601.0,0.0,45.0,0.0,90.0,1398.0
2024-07-05 11:00:00+00:00,96.0,30.0,537.0,565.0,0.0,24.0,0.0,49.0,1301.0
2024-07-05 12:00:00+00:00,93.0,13.0,513.0,521.0,0.0,30.0,0.0,113.0,1283.0
2024-07-05 13:00:00+00:00,81.0,68.0,400.0,361.0,0.0,93.0,0.0,81.0,1084.0
