,CZ,HU,PL,UA,sum
2023-04-14 08:00:00+00:00,302.0,0.0,423.0,267.0,992.0
2023-04-14 09:00:00+00:00,333.0,0.0,456.0,256.0,1045.0
2023-04-14 10:00:00+00:00,345.0,0.0,494.0,217.0,1056.0
2023-04-14 11:00:00+00:00,118.0,0.0,417.0,265.0,800.0
2023-04-14 12:00:00+00:00,113.0,0.0,323.0,272.0,708.0
2023-04-14 13:00:00+00:00,197.0,0.0,360.0,183.0,740.0
2023-04-14 14:00:00+00:00,253.0,0.0,299.0,202.0,754.0
2023-04-14 15:00:00+00:00,255.0,0.0,204.0,191.0,650.0
2023-04-14 16:00:00+00:00,259.0,0.0,322.0,118.0,699.0
2023-04-14 17:00:00+00:00,415.0,0.0,420.0,56.0,891.0
2023-04-14 18:00:00+00:00,552.0,0.0,499.0,0.0,1051.0
2023-04-14 19:00:00+00:00,589.0,0.0,550.0,0.0,1139.0
2023-04-14 20:00:00+00:00,581.0,0.0,398.0,0.0,979.0
2023-04-14 21:00:00+00:00,637.0,0.0,490.0,0.0,1127.0
2023-04-14 22:00:00+00:00,596.0,0.0,588.0,0.0,1184.0
2023-04-14 23:00:00+00:00,579.0,0.0,672.0,0.0,1251.0
2023-04-15 00:00:00+00:00,553.0,0.0,739.0,0.0,1292.0
2023-04-15 01:00:00+00:00,596.0,0.0,730.0,0.0,1326.0
2023-04-15 02:00:00+00:00,674.0,0.0,699.0,0.0,1373.0
2023-04-15 03:00:00+00:00,577.0,0.0,606.0,0.0,1183.0
2023-04-15 04:00:00+00:00,601.0,0.0,588.0,0.0,1189.0
2023-04-15 05:00:00+00:00,279.0,0.0,407.0,2.0,688.0
2023-04-15 06:00:00+00:00,177.0,0.0,356.0,27.0,560.0
2023-04-15 07:00:00+00:00,15.0,0.0,213.0,235.0,463.0
2023-04-15 08:00:00+00:00,0.0,0.0,153.0,332.0,485.0
2023-04-15 09:00:00+00:00,0.0,0.0,184.0,360.0,544.0
2023-04-15 10:00:00+00:00,0.0,0.0,217.0,373.0,590.0
2023-04-15 11:00:00+00:00,0.0,0.0,259.0,360.0,619.0
2023-04-15 12:00:00+00:00,3.0,0.0,302.0,331.0,636.0
2023-04-15 13:00:00+00:00,27.0,0.0,332.0,257.0,616.0
2023-04-15 14:00:00+00:00,248.0,0.0,433.0,28.0,709.0
2023-04-15 15:00:00+00:00,604.0,0.0,415.0,0.0,1019.0
2023-04-15 16:00:00+00:00,780.0,0.0,369.0,0.0,1149.0
2023-04-15 17:00:00+00:00,791.0,0.0,339.0,0.0,1130.0
2023-04-15 18:00:00+00:00,819.0,0.0,448.0,0.0,1267.0
2023-04-15 19:00:00+00:00,812.0,0.0,383.0,0.0,1195.0
2023-04-15 20:00:00+00:00,590.0,0.0,354.0,0.0,944.0
2023-04-15 21:00:00+00:00,365.0,0.0,266.0,0.0,631.0
2023-04-15 22:00:00+00:00,330.0,0.0,394.0,0.0,724.0
2023-04-15 23:00:00+00:00,178.0,0.0,419.0,0.0,597.0
2023-04-16 00:00:00+00:00,96.0,0.0,384.0,13.0,493.0
2023-04-16 01:00:00+00:00,57.0,0.0,341.0,26.0,424.0
2023-04-16 02:00:00+00:00,51.0,0.0,353.0,19.0,423.0
2023-04-16 03:00:00+00:00,0.0,0.0,305.0,81.0,386.0
2023-04-16 04:00:00+00:00,0.0,0.0,251.0,152.0,403.0
2023-04-16 05:00:00+00:00,0.0,0.0,190.0,198.0,388.0
2023-04-16 06:00:00+00:00,0.0,0.0,27.0,353.0,380.0
2023-04-16 07:00:00+00:00,0.0,0.0,25.0,480.0,505.0
2023-04-16 08:00:00+00:00,0.0,8.0,0.0,637.0,645.0
2023-04-16 09:00:00+00:00,0.0,57.0,0.0,739.0,796.0
2023-04-16 10:00:00+00:00,0.0,75.0,0.0,769.0,844.0
2023-04-16 11:00:00+00:00,0.0,161.0,0.0,753.0,914.0
2023-04-16 12:00:00+00:00,0.0,315.0,0.0,718.0,1033.0
2023-04-16 13:00:00+00:00,0.0,81.0,1.0,595.0,677.0
2023-04-16 14:00:00+00:00,0.0,0.0,42.0,495.0,537.0
2023-04-16 15:00:00+00:00,0.0,0.0,60.0,413.0,473.0
2023-04-16 16:00:00+00:00,0.0,0.0,1.0,450.0,451.0
2023-04-16 17:00:00+00:00,0.0,0.0,7.0,407.0,414.0
2023-04-16 18:00:00+00:00,0.0,0.0,14.0,284.0,298.0
2023-04-16 19:00:00+00:00,0.0,0.0,92.0,262.0,354.0
2023-04-16 20:00:00+00:00,0.0,0.0,28.0,297.0,325.0
2023-04-16 21:00:00+00:00,0.0,0.0,34.0,245.0,279.0
2023-04-16 22:00:00+00:00,0.0,0.0,121.0,270.0,391.0
2023-04-16 23:00:00+00:00,0.0,0.0,156.0,252.0,408.0
2023-04-17 00:00:00+00:00,0.0,0.0,234.0,246.0,480.0
2023-04-17 01:00:00+00:00,0.0,0.0,194.0,270.0,464.0
2023-04-17 02:00:00+00:00,0.0,0.0,240.0,218.0,458.0
2023-04-17 03:00:00+00:00,0.0,0.0,210.0,268.0,478.0
2023-04-17 04:00:00+00:00,0.0,206.0,30.0,421.0,657.0
2023-04-17 05:00:00+00:00,0.0,218.0,0.0,440.0,658.0
2023-04-17 06:00:00+00:00,0.0,144.0,0.0,549.0,693.0
2023-04-17 07:00:00+00:00,0.0,222.0,0.0,586.0,808.0
2023-04-17 08:00:00+00:00,0.0,189.0,0.0,602.0,791.0
2023-04-17 09:00:00+00:00,0.0,67.0,0.0,548.0,615.0
2023-04-17 10:00:00+00:00,0.0,0.0,5.0,474.0,479.0
2023-04-17 11:00:00+00:00,0.0,0.0,0.0,489.0,489.0
2023-04-17 12:00:00+00:00,0.0,0.0,9.0,452.0,461.0
2023-04-17 13:00:00+00:00,,0.0,105.0,0.0,105.0
2023-04-17 14:00:00+00:00,,0.0,52.0,0.0,52.0
2023-04-17 15:00:00+00:00,12.0,0.0,73.0,343.0,428.0
2023-04-17 16:00:00+00:00,105.0,0.0,149.0,229.0,483.0
2023-04-17 17:00:00+00:00,233.0,0.0,199.0,99.0,531.0
2023-04-17 18:00:00+00:00,243.0,0.0,161.0,69.0,473.0
2023-04-17 19:00:00+00:00,226.0,0.0,219.0,53.0,498.0
2023-04-17 20:00:00+00:00,326.0,0.0,309.0,10.0,645.0
2023-04-17 21:00:00+00:00,461.0,0.0,441.0,0.0,902.0
2023-04-17 22:00:00+00:00,476.0,0.0,396.0,0.0,872.0
2023-04-17 23:00:00+00:00,285.0,0.0,341.0,8.0,634.0
2023-04-18 00:00:00+00:00,286.0,0.0,349.0,0.0,635.0
2023-04-18 01:00:00+00:00,339.0,0.0,402.0,0.0,741.0
2023-04-18 02:00:00+00:00,540.0,0.0,498.0,0.0,1038.0
2023-04-18 03:00:00+00:00,642.0,0.0,593.0,0.0,1235.0
2023-04-18 04:00:00+00:00,712.0,0.0,503.0,0.0,1215.0
2023-04-18 05:00:00+00:00,924.0,0.0,485.0,0.0,1409.0
2023-04-18 06:00:00+00:00,822.0,0.0,480.0,0.0,1302.0
2023-04-18 07:00:00+00:00,909.0,0.0,534.0,0.0,1443.0
2023-04-18 08:00:00+00:00,1202.0,0.0,609.0,0.0,1811.0
2023-04-18 09:00:00+00:00,1317.0,0.0,630.0,0.0,1947.0
2023-04-18 10:00:00+00:00,1271.0,0.0,608.0,0.0,1879.0
2023-04-18 11:00:00+00:00,1232.0,0.0,616.0,0.0,1848.0
2023-04-18 12:00:00+00:00,1250.0,0.0,605.0,0.0,1855.0
2023-04-18 13:00:00+00:00,1189.0,0.0,553.0,0.0,1742.0
2023-04-18 14:00:00+00:00,1119.0,0.0,523.0,0.0,1642.0
2023-04-18 15:00:00+00:00,1030.0,0.0,540.0,0.0,1570.0
2023-04-18 16:00:00+00:00,963.0,0.0,463.0,0.0,1426.0
2023-04-18 17:00:00+00:00,910.0,0.0,415.0,0.0,1325.0
2023-04-18 18:00:00+00:00,863.0,0.0,389.0,0.0,1252.0
2023-04-18 19:00:00+00:00,768.0,0.0,327.0,0.0,1095.0
2023-04-18 20:00:00+00:00,799.0,0.0,454.0,0.0,1253.0
2023-04-18 21:00:00+00:00,891.0,0.0,568.0,0.0,1459.0
2023-04-18 22:00:00+00:00,996.0,0.0,648.0,0.0,1644.0
2023-04-18 23:00:00+00:00,558.0,0.0,460.0,0.0,1018.0
2023-04-19 00:00:00+00:00,384.0,0.0,391.0,0.0,775.0
2023-04-19 01:00:00+00:00,360.0,0.0,394.0,0.0,754.0
2023-04-19 02:00:00+00:00,565.0,0.0,459.0,0.0,1024.0
2023-04-19 03:00:00+00:00,830.0,0.0,579.0,0.0,1409.0
2023-04-19 04:00:00+00:00,726.0,0.0,492.0,0.0,1218.0
2023-04-19 05:00:00+00:00,716.0,0.0,584.0,0.0,1300.0
2023-04-19 06:00:00+00:00,446.0,0.0,391.0,0.0,837.0
2023-04-19 07:00:00+00:00,542.0,0.0,229.0,0.0,771.0
2023-04-19 08:00:00+00:00,830.0,0.0,337.0,0.0,1167.0
2023-04-19 09:00:00+00:00,951.0,0.0,396.0,0.0,1347.0
2023-04-19 10:00:00+00:00,772.0,0.0,473.0,0.0,1245.0
2023-04-19 11:00:00+00:00,765.0,0.0,460.0,0.0,1225.0
2023-04-19 12:00:00+00:00,965.0,0.0,427.0,0.0,1392.0
2023-04-19 13:00:00+00:00,1055.0,0.0,458.0,0.0,1513.0
2023-04-19 14:00:00+00:00,1095.0,0.0,415.0,0.0,1510.0
2023-04-19 15:00:00+00:00,918.0,0.0,365.0,0.0,1283.0
2023-04-19 16:00:00+00:00,1219.0,0.0,491.0,0.0,1710.0
2023-04-19 17:00:00+00:00,1223.0,0.0,551.0,0.0,1774.0
2023-04-19 18:00:00+00:00,1017.0,0.0,441.0,0.0,1458.0
2023-04-19 19:00:00+00:00,954.0,0.0,433.0,0.0,1387.0
2023-04-19 20:00:00+00:00,832.0,0.0,488.0,0.0,1320.0
2023-04-19 21:00:00+00:00,912.0,0.0,568.0,0.0,1480.0
2023-04-19 22:00:00+00:00,995.0,0.0,555.0,0.0,1550.0
2023-04-19 23:00:00+00:00,605.0,0.0,354.0,2.0,961.0
2023-04-20 00:00:00+00:00,509.0,0.0,306.0,4.0,819.0
2023-04-20 01:00:00+00:00,572.0,0.0,337.0,0.0,909.0
2023-04-20 02:00:00+00:00,660.0,0.0,408.0,0.0,1068.0
2023-04-20 03:00:00+00:00,796.0,0.0,537.0,0.0,1333.0
2023-04-20 04:00:00+00:00,763.0,0.0,446.0,0.0,1209.0
2023-04-20 05:00:00+00:00,535.0,0.0,353.0,0.0,888.0
2023-04-20 06:00:00+00:00,85.0,0.0,221.0,166.0,472.0
2023-04-20 07:00:00+00:00,0.0,0.0,62.0,353.0,415.0
2023-04-20 08:00:00+00:00,0.0,0.0,39.0,418.0,457.0
2023-04-20 09:00:00+00:00,0.0,0.0,202.0,249.0,451.0
2023-04-20 10:00:00+00:00,0.0,0.0,161.0,280.0,441.0
2023-04-20 11:00:00+00:00,0.0,0.0,156.0,292.0,448.0
2023-04-20 12:00:00+00:00,178.0,0.0,321.0,228.0,727.0
2023-04-20 13:00:00+00:00,300.0,0.0,348.0,217.0,865.0
2023-04-20 14:00:00+00:00,483.0,0.0,294.0,111.0,888.0
2023-04-20 15:00:00+00:00,562.0,0.0,315.0,9.0,886.0
2023-04-20 16:00:00+00:00,589.0,0.0,191.0,6.0,786.0
2023-04-20 17:00:00+00:00,892.0,0.0,486.0,0.0,1378.0
2023-04-20 18:00:00+00:00,1044.0,0.0,631.0,0.0,1675.0
2023-04-20 19:00:00+00:00,1053.0,0.0,600.0,0.0,1653.0
2023-04-20 20:00:00+00:00,852.0,0.0,440.0,0.0,1292.0
2023-04-20 21:00:00+00:00,962.0,0.0,572.0,0.0,1534.0
2023-04-20 22:00:00+00:00,955.0,0.0,604.0,0.0,1559.0
2023-04-20 23:00:00+00:00,581.0,0.0,548.0,0.0,1129.0
2023-04-21 00:00:00+00:00,545.0,0.0,535.0,0.0,1080.0
2023-04-21 01:00:00+00:00,505.0,0.0,502.0,12.0,1019.0
2023-04-21 02:00:00+00:00,485.0,0.0,482.0,0.0,967.0
2023-04-21 03:00:00+00:00,663.0,0.0,601.0,0.0,1264.0
2023-04-21 04:00:00+00:00,636.0,0.0,495.0,0.0,1131.0
2023-04-21 05:00:00+00:00,618.0,0.0,463.0,0.0,1081.0
2023-04-21 06:00:00+00:00,76.0,0.0,262.0,151.0,489.0
2023-04-21 07:00:00+00:00,0.0,0.0,115.0,299.0,414.0
2023-04-21 08:00:00+00:00,10.0,0.0,195.0,306.0,511.0
2023-04-21 09:00:00+00:00,0.0,0.0,196.0,363.0,559.0
2023-04-21 10:00:00+00:00,24.0,0.0,159.0,385.0,568.0
2023-04-21 11:00:00+00:00,57.0,0.0,31.0,427.0,515.0
2023-04-21 12:00:00+00:00,137.0,0.0,81.0,350.0,568.0
2023-04-21 13:00:00+00:00,267.0,0.0,87.0,281.0,635.0
2023-04-21 14:00:00+00:00,465.0,0.0,213.0,196.0,874.0
2023-04-21 15:00:00+00:00,530.0,0.0,193.0,108.0,831.0
2023-04-21 16:00:00+00:00,863.0,0.0,278.0,4.0,1145.0
2023-04-21 17:00:00+00:00,1079.0,0.0,393.0,0.0,1472.0
2023-04-21 18:00:00+00:00,1251.0,0.0,481.0,0.0,1732.0
2023-04-21 19:00:00+00:00,1272.0,0.0,509.0,0.0,1781.0
2023-04-21 20:00:00+00:00,1041.0,0.0,458.0,0.0,1499.0
2023-04-21 21:00:00+00:00,938.0,0.0,453.0,0.0,1391.0
2023-04-21 22:00:00+00:00,1064.0,0.0,530.0,0.0,1594.0
2023-04-21 23:00:00+00:00,814.0,0.0,418.0,0.0,1232.0
2023-04-22 00:00:00+00:00,674.0,0.0,387.0,0.0,1061.0
2023-04-22 01:00:00+00:00,604.0,0.0,385.0,0.0,989.0
2023-04-22 02:00:00+00:00,643.0,0.0,410.0,0.0,1053.0
2023-04-22 03:00:00+00:00,591.0,0.0,362.0,0.0,953.0
2023-04-22 04:00:00+00:00,455.0,0.0,298.0,1.0,754.0
2023-04-22 05:00:00+00:00,413.0,0.0,233.0,0.0,646.0
2023-04-22 06:00:00+00:00,39.0,0.0,48.0,99.0,186.0
2023-04-22 07:00:00+00:00,0.0,0.0,58.0,159.0,217.0
2023-04-22 08:00:00+00:00,0.0,0.0,173.0,164.0,337.0
2023-04-22 09:00:00+00:00,0.0,0.0,197.0,186.0,383.0
2023-04-22 10:00:00+00:00,60.0,0.0,270.0,186.0,516.0
2023-04-22 11:00:00+00:00,194.0,0.0,273.0,187.0,654.0
2023-04-22 12:00:00+00:00,554.0,0.0,458.0,28.0,1040.0
2023-04-22 13:00:00+00:00,307.0,0.0,264.0,32.0,603.0
2023-04-22 14:00:00+00:00,234.0,0.0,19.0,56.0,309.0
2023-04-22 15:00:00+00:00,304.0,0.0,93.0,12.0,409.0
2023-04-22 16:00:00+00:00,431.0,0.0,113.0,0.0,544.0
2023-04-22 17:00:00+00:00,542.0,0.0,262.0,0.0,804.0
2023-04-22 18:00:00+00:00,748.0,0.0,410.0,0.0,1158.0
2023-04-22 19:00:00+00:00,890.0,0.0,518.0,0.0,1408.0
2023-04-22 20:00:00+00:00,724.0,0.0,505.0,0.0,1229.0
2023-04-22 21:00:00+00:00,603.0,0.0,501.0,0.0,1104.0
2023-04-22 22:00:00+00:00,458.0,0.0,415.0,0.0,873.0
2023-04-22 23:00:00+00:00,273.0,0.0,317.0,0.0,590.0
2023-04-23 00:00:00+00:00,155.0,0.0,314.0,0.0,469.0
2023-04-23 01:00:00+00:00,86.0,0.0,299.0,0.0,385.0
2023-04-23 02:00:00+00:00,122.0,0.0,318.0,0.0,440.0
2023-04-23 03:00:00+00:00,38.0,0.0,327.0,13.0,378.0
2023-04-23 04:00:00+00:00,0.0,0.0,317.0,16.0,333.0
2023-04-23 05:00:00+00:00,0.0,0.0,354.0,9.0,363.0
2023-04-23 06:00:00+00:00,0.0,0.0,265.0,92.0,357.0
2023-04-23 07:00:00+00:00,0.0,0.0,304.0,203.0,507.0
2023-04-23 08:00:00+00:00,0.0,0.0,582.0,144.0,726.0
2023-04-23 09:00:00+00:00,0.0,14.0,670.0,182.0,866.0
2023-04-23 10:00:00+00:00,0.0,57.0,488.0,199.0,744.0
2023-04-23 11:00:00+00:00,0.0,459.0,206.0,326.0,991.0
2023-04-23 12:00:00+00:00,0.0,431.0,202.0,312.0,945.0
2023-04-23 13:00:00+00:00,0.0,91.0,344.0,164.0,599.0
2023-04-23 14:00:00+00:00,0.0,9.0,174.0,150.0,333.0
2023-04-23 15:00:00+00:00,13.0,0.0,278.0,14.0,305.0
2023-04-23 16:00:00+00:00,100.0,0.0,203.0,3.0,306.0
2023-04-23 17:00:00+00:00,198.0,0.0,414.0,0.0,612.0
2023-04-23 18:00:00+00:00,283.0,0.0,395.0,0.0,678.0
2023-04-23 19:00:00+00:00,351.0,0.0,273.0,0.0,624.0
2023-04-23 20:00:00+00:00,266.0,0.0,239.0,0.0,505.0
2023-04-23 21:00:00+00:00,21.0,0.0,163.0,27.0,211.0
2023-04-23 22:00:00+00:00,0.0,0.0,298.0,55.0,353.0
2023-04-23 23:00:00+00:00,0.0,0.0,291.0,69.0,360.0
2023-04-24 00:00:00+00:00,0.0,0.0,290.0,92.0,382.0
2023-04-24 01:00:00+00:00,0.0,0.0,311.0,80.0,391.0
2023-04-24 02:00:00+00:00,76.0,0.0,401.0,6.0,483.0
2023-04-24 03:00:00+00:00,622.0,0.0,509.0,0.0,1131.0
2023-04-24 04:00:00+00:00,927.0,0.0,541.0,0.0,1468.0
2023-04-24 05:00:00+00:00,764.0,0.0,579.0,0.0,1343.0
2023-04-24 06:00:00+00:00,611.0,0.0,605.0,0.0,1216.0
2023-04-24 07:00:00+00:00,368.0,0.0,491.0,54.0,913.0
2023-04-24 08:00:00+00:00,276.0,0.0,545.0,80.0,901.0
2023-04-24 09:00:00+00:00,291.0,0.0,544.0,111.0,946.0
2023-04-24 10:00:00+00:00,224.0,0.0,595.0,91.0,910.0
2023-04-24 11:00:00+00:00,194.0,0.0,483.0,156.0,833.0
2023-04-24 12:00:00+00:00,249.0,0.0,414.0,181.0,844.0
2023-04-24 13:00:00+00:00,440.0,0.0,314.0,193.0,947.0
2023-04-24 14:00:00+00:00,602.0,0.0,227.0,184.0,1013.0
2023-04-24 15:00:00+00:00,776.0,0.0,223.0,105.0,1104.0
2023-04-24 16:00:00+00:00,361.0,0.0,19.0,257.0,637.0
2023-04-24 17:00:00+00:00,490.0,0.0,133.0,26.0,649.0
2023-04-24 18:00:00+00:00,436.0,0.0,140.0,45.0,621.0
2023-04-24 19:00:00+00:00,73.0,0.0,84.0,222.0,379.0
2023-04-24 20:00:00+00:00,81.0,0.0,73.0,220.0,374.0
2023-04-24 21:00:00+00:00,144.0,0.0,134.0,175.0,453.0
2023-04-24 22:00:00+00:00,32.0,0.0,188.0,158.0,378.0
2023-04-24 23:00:00+00:00,5.0,0.0,185.0,173.0,363.0
2023-04-25 00:00:00+00:00,0.0,0.0,125.0,274.0,399.0
2023-04-25 01:00:00+00:00,0.0,0.0,126.0,293.0,419.0
2023-04-25 02:00:00+00:00,0.0,0.0,171.0,247.0,418.0
2023-04-25 03:00:00+00:00,0.0,0.0,104.0,237.0,341.0
2023-04-25 04:00:00+00:00,95.0,0.0,125.0,188.0,408.0
2023-04-25 05:00:00+00:00,179.0,0.0,321.0,56.0,556.0
2023-04-25 06:00:00+00:00,24.0,0.0,238.0,139.0,401.0
2023-04-25 07:00:00+00:00,86.0,5.0,166.0,201.0,458.0
2023-04-25 08:00:00+00:00,259.0,5.0,245.0,212.0,721.0
2023-04-25 09:00:00+00:00,44.0,46.0,110.0,297.0,497.0
2023-04-25 10:00:00+00:00,12.0,42.0,105.0,281.0,440.0
2023-04-25 11:00:00+00:00,25.0,78.0,171.0,262.0,536.0
2023-04-25 12:00:00+00:00,21.0,142.0,111.0,285.0,559.0
2023-04-25 13:00:00+00:00,170.0,22.0,170.0,200.0,562.0
2023-04-25 14:00:00+00:00,347.0,0.0,30.0,187.0,564.0
2023-04-25 15:00:00+00:00,278.0,0.0,5.0,149.0,432.0
2023-04-25 16:00:00+00:00,368.0,0.0,28.0,81.0,477.0
2023-04-25 17:00:00+00:00,589.0,0.0,226.0,0.0,815.0
2023-04-25 18:00:00+00:00,628.0,0.0,202.0,0.0,830.0
2023-04-25 19:00:00+00:00,208.0,0.0,391.0,0.0,599.0
2023-04-25 20:00:00+00:00,133.0,0.0,285.0,1.0,419.0
2023-04-25 21:00:00+00:00,215.0,0.0,325.0,7.0,547.0
2023-04-25 22:00:00+00:00,231.0,0.0,328.0,0.0,559.0
2023-04-25 23:00:00+00:00,18.0,0.0,261.0,55.0,334.0
2023-04-26 00:00:00+00:00,0.0,0.0,210.0,124.0,334.0
2023-04-26 01:00:00+00:00,0.0,0.0,198.0,132.0,330.0
2023-04-26 02:00:00+00:00,6.0,0.0,287.0,50.0,343.0
2023-04-26 03:00:00+00:00,110.0,0.0,375.0,5.0,490.0
2023-04-26 04:00:00+00:00,244.0,0.0,566.0,0.0,810.0
2023-04-26 05:00:00+00:00,154.0,0.0,587.0,0.0,741.0
2023-04-26 06:00:00+00:00,19.0,0.0,404.0,0.0,423.0
2023-04-26 07:00:00+00:00,0.0,218.0,68.0,155.0,441.0
2023-04-26 08:00:00+00:00,0.0,708.0,0.0,364.0,1072.0
2023-04-26 09:00:00+00:00,0.0,610.0,0.0,357.0,967.0
2023-04-26 10:00:00+00:00,0.0,556.0,11.0,318.0,885.0
2023-04-26 11:00:00+00:00,0.0,304.0,73.0,239.0,616.0
2023-04-26 12:00:00+00:00,22.0,159.0,109.0,216.0,506.0
2023-04-26 13:00:00+00:00,252.0,2.0,241.0,89.0,584.0
2023-04-26 14:00:00+00:00,394.0,0.0,384.0,3.0,781.0
2023-04-26 15:00:00+00:00,410.0,0.0,396.0,0.0,806.0
2023-04-26 16:00:00+00:00,77.0,0.0,191.0,81.0,349.0
2023-04-26 17:00:00+00:00,0.0,0.0,205.0,24.0,229.0
2023-04-26 18:00:00+00:00,11.0,0.0,121.0,110.0,242.0
2023-04-26 19:00:00+00:00,6.0,0.0,214.0,201.0,421.0
2023-04-26 20:00:00+00:00,0.0,0.0,226.0,202.0,428.0
2023-04-26 21:00:00+00:00,0.0,0.0,322.0,189.0,511.0
2023-04-26 22:00:00+00:00,0.0,0.0,235.0,300.0,535.0
2023-04-26 23:00:00+00:00,0.0,0.0,216.0,316.0,532.0
2023-04-27 00:00:00+00:00,0.0,0.0,175.0,373.0,548.0
2023-04-27 01:00:00+00:00,0.0,0.0,117.0,409.0,526.0
2023-04-27 02:00:00+00:00,0.0,0.0,148.0,374.0,522.0
2023-04-27 03:00:00+00:00,0.0,0.0,254.0,293.0,547.0
2023-04-27 04:00:00+00:00,0.0,0.0,272.0,245.0,517.0
2023-04-27 05:00:00+00:00,0.0,0.0,206.0,208.0,414.0
2023-04-27 06:00:00+00:00,0.0,0.0,359.0,265.0,624.0
2023-04-27 07:00:00+00:00,0.0,107.0,132.0,424.0,663.0
2023-04-27 08:00:00+00:00,0.0,348.0,16.0,494.0,858.0
2023-04-27 09:00:00+00:00,0.0,356.0,18.0,500.0,874.0
2023-04-27 10:00:00+00:00,0.0,246.0,83.0,441.0,770.0
2023-04-27 11:00:00+00:00,0.0,204.0,64.0,430.0,698.0
2023-04-27 12:00:00+00:00,0.0,116.0,5.0,435.0,556.0
2023-04-27 13:00:00+00:00,0.0,81.0,0.0,508.0,589.0
2023-04-27 14:00:00+00:00,0.0,100.0,0.0,500.0,600.0
2023-04-27 15:00:00+00:00,3.0,2.0,0.0,340.0,345.0
2023-04-27 16:00:00+00:00,46.0,0.0,29.0,184.0,259.0
2023-04-27 17:00:00+00:00,29.0,0.0,21.0,72.0,122.0
2023-04-27 18:00:00+00:00,176.0,0.0,100.0,34.0,310.0
2023-04-27 19:00:00+00:00,262.0,0.0,85.0,78.0,425.0
2023-04-27 20:00:00+00:00,328.0,0.0,113.0,65.0,506.0
2023-04-27 21:00:00+00:00,253.0,0.0,52.0,143.0,448.0
2023-04-27 22:00:00+00:00,459.0,0.0,269.0,53.0,781.0
2023-04-27 23:00:00+00:00,258.0,0.0,257.0,131.0,646.0
2023-04-28 00:00:00+00:00,192.0,0.0,252.0,252.0,696.0
2023-04-28 01:00:00+00:00,33.0,0.0,186.0,234.0,453.0
2023-04-28 02:00:00+00:00,111.0,0.0,182.0,224.0,517.0
2023-04-28 03:00:00+00:00,385.0,0.0,249.0,133.0,767.0
2023-04-28 04:00:00+00:00,404.0,0.0,208.0,168.0,780.0
2023-04-28 05:00:00+00:00,300.0,0.0,179.0,176.0,655.0
2023-04-28 06:00:00+00:00,0.0,13.0,198.0,294.0,505.0
2023-04-28 07:00:00+00:00,0.0,264.0,25.0,452.0,741.0
2023-04-28 08:00:00+00:00,0.0,324.0,24.0,466.0,814.0
2023-04-28 09:00:00+00:00,0.0,337.0,69.0,401.0,807.0
2023-04-28 10:00:00+00:00,0.0,391.0,49.0,375.0,815.0
2023-04-28 11:00:00+00:00,0.0,244.0,152.0,346.0,742.0
2023-04-28 12:00:00+00:00,0.0,163.0,139.0,336.0,638.0
2023-04-28 13:00:00+00:00,0.0,123.0,100.0,350.0,573.0
2023-04-28 14:00:00+00:00,0.0,8.0,55.0,364.0,427.0
2023-04-28 15:00:00+00:00,204.0,0.0,16.0,298.0,518.0
2023-04-28 16:00:00+00:00,491.0,0.0,0.0,266.0,757.0
2023-04-28 17:00:00+00:00,815.0,0.0,33.0,70.0,918.0
2023-04-28 18:00:00+00:00,857.0,0.0,52.0,19.0,928.0
2023-04-28 19:00:00+00:00,677.0,0.0,111.0,79.0,867.0
2023-04-28 20:00:00+00:00,485.0,0.0,274.0,33.0,792.0
2023-04-28 21:00:00+00:00,487.0,0.0,388.0,1.0,876.0
2023-04-28 22:00:00+00:00,526.0,0.0,475.0,0.0,1001.0
2023-04-28 23:00:00+00:00,458.0,0.0,546.0,0.0,1004.0
2023-04-29 00:00:00+00:00,303.0,0.0,478.0,0.0,781.0
2023-04-29 01:00:00+00:00,237.0,0.0,440.0,1.0,678.0
2023-04-29 02:00:00+00:00,223.0,0.0,480.0,2.0,705.0
2023-04-29 03:00:00+00:00,209.0,0.0,487.0,0.0,696.0
2023-04-29 04:00:00+00:00,138.0,0.0,347.0,3.0,488.0
2023-04-29 05:00:00+00:00,135.0,0.0,144.0,73.0,352.0
2023-04-29 06:00:00+00:00,99.0,0.0,89.0,185.0,373.0
2023-04-29 07:00:00+00:00,0.0,0.0,77.0,353.0,430.0
2023-04-29 08:00:00+00:00,0.0,0.0,357.0,273.0,630.0
2023-04-29 09:00:00+00:00,0.0,0.0,347.0,316.0,663.0
2023-04-29 10:00:00+00:00,0.0,0.0,388.0,304.0,692.0
2023-04-29 11:00:00+00:00,0.0,0.0,324.0,317.0,641.0
2023-04-29 12:00:00+00:00,40.0,1.0,250.0,250.0,541.0
2023-04-29 13:00:00+00:00,138.0,0.0,157.0,187.0,482.0
2023-04-29 14:00:00+00:00,209.0,0.0,108.0,80.0,397.0
2023-04-29 15:00:00+00:00,433.0,0.0,191.0,1.0,625.0
2023-04-29 16:00:00+00:00,565.0,0.0,208.0,0.0,773.0
2023-04-29 17:00:00+00:00,660.0,0.0,142.0,0.0,802.0
2023-04-29 18:00:00+00:00,737.0,0.0,214.0,0.0,951.0
2023-04-29 19:00:00+00:00,712.0,0.0,305.0,0.0,1017.0
2023-04-29 20:00:00+00:00,679.0,0.0,517.0,0.0,1196.0
2023-04-29 21:00:00+00:00,640.0,0.0,401.0,0.0,1041.0
