,PT,FR,sum
2023-04-12 18:00:00+00:00,0.0,0.0,0.0
2023-04-12 19:00:00+00:00,0.0,0.0,0.0
2023-04-12 20:00:00+00:00,0.0,0.0,0.0
2023-04-12 21:00:00+00:00,0.0,0.0,0.0
2023-04-12 22:00:00+00:00,0.0,0.0,0.0
2023-04-12 23:00:00+00:00,0.0,0.0,0.0
2023-04-13 00:00:00+00:00,0.0,0.0,0.0
2023-04-13 01:00:00+00:00,0.0,0.0,0.0
2023-04-13 02:00:00+00:00,0.0,0.0,0.0
2023-04-13 03:00:00+00:00,0.0,0.0,0.0
2023-04-13 04:00:00+00:00,0.0,0.0,0.0
2023-04-13 05:00:00+00:00,216.0,0.0,54.0
2023-04-13 06:00:00+00:00,69.0,0.0,17.25
2023-04-13 07:00:00+00:00,0.0,0.0,0.0
2023-04-13 08:00:00+00:00,0.0,0.0,0.0
2023-04-13 09:00:00+00:00,0.0,0.0,0.0
2023-04-13 10:00:00+00:00,0.0,0.0,0.0
2023-04-13 11:00:00+00:00,0.0,0.0,0.0
2023-04-13 12:00:00+00:00,0.0,0.0,0.0
2023-04-13 13:00:00+00:00,0.0,0.0,0.0
2023-04-13 14:00:00+00:00,0.0,0.0,0.0
2023-04-13 15:00:00+00:00,0.0,0.0,0.0
2023-04-13 16:00:00+00:00,0.0,0.0,0.0
2023-04-13 17:00:00+00:00,0.0,0.0,0.0
2023-04-13 18:00:00+00:00,0.0,0.0,0.0
2023-04-13 19:00:00+00:00,0.0,0.0,0.0
2023-04-13 20:00:00+00:00,0.0,0.0,0.0
2023-04-13 21:00:00+00:00,0.0,0.0,0.0
2023-04-13 22:00:00+00:00,0.0,0.0,0.0
2023-04-13 23:00:00+00:00,0.0,0.0,0.0
2023-04-14 00:00:00+00:00,0.0,0.0,0.0
2023-04-14 01:00:00+00:00,0.0,0.0,0.0
2023-04-14 02:00:00+00:00,0.0,0.0,0.0
2023-04-14 03:00:00+00:00,0.0,0.0,0.0
2023-04-14 04:00:00+00:00,0.0,0.0,0.0
2023-04-14 05:00:00+00:00,13.0,0.0,3.25
2023-04-14 06:00:00+00:00,0.0,0.0,0.0
2023-04-14 07:00:00+00:00,0.0,0.0,0.0
2023-04-14 08:00:00+00:00,0.0,0.0,0.0
2023-04-14 09:00:00+00:00,0.0,0.0,0.0
2023-04-14 10:00:00+00:00,0.0,0.0,0.0
2023-04-14 11:00:00+00:00,0.0,0.0,0.0
2023-04-14 12:00:00+00:00,0.0,0.0,0.0
2023-04-14 13:00:00+00:00,0.0,0.0,0.0
2023-04-14 14:00:00+00:00,0.0,0.0,0.0
2023-04-14 15:00:00+00:00,0.0,0.0,0.0
2023-04-14 16:00:00+00:00,0.0,0.0,0.0
2023-04-14 17:00:00+00:00,0.0,0.0,0.0
2023-04-14 18:00:00+00:00,0.0,0.0,0.0
2023-04-14 19:00:00+00:00,0.0,0.0,0.0
2023-04-14 20:00:00+00:00,0.0,0.0,0.0
2023-04-14 21:00:00+00:00,0.0,0.0,0.0
2023-04-14 22:00:00+00:00,0.0,0.0,0.0
2023-04-14 23:00:00+00:00,0.0,0.0,0.0
2023-04-15 00:00:00+00:00,0.0,0.0,0.0
2023-04-15 01:00:00+00:00,0.0,0.0,0.0
2023-04-15 02:00:00+00:00,0.0,0.0,0.0
2023-04-15 03:00:00+00:00,0.0,0.0,0.0
2023-04-15 04:00:00+00:00,0.0,0.0,0.0
2023-04-15 05:00:00+00:00,0.0,0.0,0.0
2023-04-15 06:00:00+00:00,0.0,0.0,0.0
2023-04-15 07:00:00+00:00,0.0,0.0,0.0
2023-04-15 08:00:00+00:00,0.0,0.0,0.0
2023-04-15 09:00:00+00:00,0.0,0.0,0.0
2023-04-15 10:00:00+00:00,0.0,0.0,0.0
2023-04-15 11:00:00+00:00,0.0,0.0,0.0
2023-04-15 12:00:00+00:00,0.0,0.0,0.0
2023-04-15 13:00:00+00:00,0.0,0.0,0.0
2023-04-15 14:00:00+00:00,0.0,0.0,0.0
2023-04-15 15:00:00+00:00,0.0,0.0,0.0
2023-04-15 16:00:00+00:00,0.0,0.0,0.0
2023-04-15 17:00:00+00:00,0.0,0.0,0.0
2023-04-15 18:00:00+00:00,0.0,0.0,0.0
2023-04-15 19:00:00+00:00,0.0,0.0,0.0
2023-04-15 20:00:00+00:00,0.0,0.0,0.0
2023-04-15 21:00:00+00:00,0.0,0.0,0.0
2023-04-15 22:00:00+00:00,0.0,0.0,0.0
2023-04-15 23:00:00+00:00,0.0,0.0,0.0
2023-04-16 00:00:00+00:00,0.0,0.0,0.0
2023-04-16 01:00:00+00:00,0.0,0.0,0.0
2023-04-16 02:00:00+00:00,0.0,0.0,0.0
2023-04-16 03:00:00+00:00,0.0,0.0,0.0
2023-04-16 04:00:00+00:00,0.0,0.0,0.0
2023-04-16 05:00:00+00:00,0.0,0.0,0.0
2023-04-16 06:00:00+00:00,0.0,0.0,0.0
2023-04-16 07:00:00+00:00,0.0,0.0,0.0
2023-04-16 08:00:00+00:00,0.0,0.0,0.0
2023-04-16 09:00:00+00:00,0.0,0.0,0.0
2023-04-16 10:00:00+00:00,0.0,0.0,0.0
2023-04-16 11:00:00+00:00,0.0,0.0,0.0
2023-04-16 12:00:00+00:00,0.0,0.0,0.0
2023-04-16 13:00:00+00:00,0.0,0.0,0.0
2023-04-16 14:00:00+00:00,0.0,0.0,0.0
2023-04-16 15:00:00+00:00,0.0,0.0,0.0
2023-04-16 16:00:00+00:00,0.0,0.0,0.0
2023-04-16 17:00:00+00:00,0.0,0.0,0.0
2023-04-16 18:00:00+00:00,0.0,0.0,0.0
2023-04-16 19:00:00+00:00,0.0,0.0,0.0
2023-04-16 20:00:00+00:00,0.0,0.0,0.0
2023-04-16 21:00:00+00:00,0.0,0.0,0.0
2023-04-16 22:00:00+00:00,0.0,0.0,0.0
2023-04-16 23:00:00+00:00,0.0,0.0,0.0
2023-04-17 00:00:00+00:00,0.0,0.0,0.0
2023-04-17 01:00:00+00:00,0.0,0.0,0.0
2023-04-17 02:00:00+00:00,0.0,0.0,0.0
2023-04-17 03:00:00+00:00,0.0,0.0,0.0
2023-04-17 04:00:00+00:00,0.0,0.0,0.0
2023-04-17 05:00:00+00:00,357.0,0.0,89.25
2023-04-17 06:00:00+00:00,464.0,0.0,116.0
2023-04-17 07:00:00+00:00,70.0,0.0,17.5
2023-04-17 08:00:00+00:00,0.0,0.0,0.0
2023-04-17 09:00:00+00:00,0.0,0.0,0.0
2023-04-17 10:00:00+00:00,0.0,0.0,0.0
2023-04-17 11:00:00+00:00,0.0,0.0,0.0
2023-04-17 12:00:00+00:00,0.0,0.0,0.0
2023-04-17 13:00:00+00:00,0.0,0.0,0.0
2023-04-17 14:00:00+00:00,0.0,0.0,0.0
2023-04-17 15:00:00+00:00,0.0,0.0,0.0
2023-04-17 16:00:00+00:00,0.0,0.0,0.0
2023-04-17 17:00:00+00:00,0.0,0.0,0.0
2023-04-17 18:00:00+00:00,0.0,0.0,0.0
2023-04-17 19:00:00+00:00,0.0,0.0,0.0
2023-04-17 20:00:00+00:00,0.0,0.0,0.0
2023-04-17 21:00:00+00:00,0.0,0.0,0.0
2023-04-17 22:00:00+00:00,0.0,0.0,0.0
2023-04-17 23:00:00+00:00,0.0,0.0,0.0
2023-04-18 00:00:00+00:00,0.0,0.0,0.0
2023-04-18 01:00:00+00:00,0.0,0.0,0.0
2023-04-18 02:00:00+00:00,0.0,0.0,0.0
2023-04-18 03:00:00+00:00,0.0,0.0,0.0
2023-04-18 04:00:00+00:00,0.0,0.0,0.0
2023-04-18 05:00:00+00:00,797.0,0.0,199.25
2023-04-18 06:00:00+00:00,952.0,0.0,238.0
2023-04-18 07:00:00+00:00,150.0,0.0,37.5
2023-04-18 08:00:00+00:00,0.0,0.0,0.0
2023-04-18 09:00:00+00:00,0.0,0.0,0.0
2023-04-18 10:00:00+00:00,0.0,0.0,0.0
2023-04-18 11:00:00+00:00,0.0,0.0,0.0
2023-04-18 12:00:00+00:00,0.0,0.0,0.0
2023-04-18 13:00:00+00:00,0.0,0.0,0.0
2023-04-18 14:00:00+00:00,0.0,0.0,0.0
2023-04-18 15:00:00+00:00,0.0,0.0,0.0
2023-04-18 16:00:00+00:00,0.0,0.0,0.0
2023-04-18 17:00:00+00:00,0.0,0.0,0.0
2023-04-18 18:00:00+00:00,0.0,0.0,0.0
2023-04-18 19:00:00+00:00,0.0,764.5,764.5
2023-04-18 20:00:00+00:00,0.0,367.5,367.5
2023-04-18 21:00:00+00:00,0.0,338.5,338.5
2023-04-18 22:00:00+00:00,0.0,903.75,903.75
2023-04-18 23:00:00+00:00,0.0,1129.5,1129.5
2023-04-19 00:00:00+00:00,0.0,625.5,625.5
2023-04-19 01:00:00+00:00,0.0,661.25,661.25
2023-04-19 02:00:00+00:00,0.0,753.25,753.25
2023-04-19 03:00:00+00:00,0.0,940.75,940.75
2023-04-19 04:00:00+00:00,0.0,771.75,771.75
2023-04-19 05:00:00+00:00,0.0,288.5,288.5
2023-04-19 06:00:00+00:00,0.0,0.0,0.0
2023-04-19 07:00:00+00:00,0.0,0.0,0.0
2023-04-19 08:00:00+00:00,0.0,0.0,0.0
2023-04-19 09:00:00+00:00,0.0,0.0,0.0
2023-04-19 10:00:00+00:00,0.0,0.0,0.0
2023-04-19 11:00:00+00:00,0.0,0.0,0.0
2023-04-19 12:00:00+00:00,0.0,0.0,0.0
2023-04-19 13:00:00+00:00,0.0,0.0,0.0
2023-04-19 14:00:00+00:00,0.0,0.0,0.0
2023-04-19 15:00:00+00:00,0.0,0.0,0.0
2023-04-19 16:00:00+00:00,0.0,0.0,0.0
2023-04-19 17:00:00+00:00,0.0,0.0,0.0
2023-04-19 18:00:00+00:00,183.0,1330.0,1375.75
2023-04-19 19:00:00+00:00,512.0,2346.0,2474.0
2023-04-19 20:00:00+00:00,101.0,1901.5,1926.75
2023-04-19 21:00:00+00:00,0.0,2011.75,2011.75
2023-04-19 22:00:00+00:00,0.0,1524.75,1524.75
2023-04-19 23:00:00+00:00,0.0,1296.75,1296.75
2023-04-20 00:00:00+00:00,0.0,1206.0,1206.0
2023-04-20 01:00:00+00:00,0.0,1171.5,1171.5
2023-04-20 02:00:00+00:00,0.0,1079.75,1079.75
2023-04-20 03:00:00+00:00,0.0,1219.25,1219.25
2023-04-20 04:00:00+00:00,0.0,1518.25,1518.25
2023-04-20 05:00:00+00:00,236.0,589.5,648.5
2023-04-20 06:00:00+00:00,347.0,0.0,86.75
2023-04-20 07:00:00+00:00,8.0,0.0,2.0
2023-04-20 08:00:00+00:00,0.0,0.0,0.0
2023-04-20 09:00:00+00:00,0.0,0.0,0.0
2023-04-20 10:00:00+00:00,0.0,0.0,0.0
2023-04-20 11:00:00+00:00,0.0,0.0,0.0
2023-04-20 12:00:00+00:00,0.0,0.0,0.0
2023-04-20 13:00:00+00:00,0.0,0.0,0.0
2023-04-20 14:00:00+00:00,0.0,0.0,0.0
2023-04-20 15:00:00+00:00,0.0,0.0,0.0
2023-04-20 16:00:00+00:00,0.0,0.0,0.0
2023-04-20 17:00:00+00:00,0.0,0.0,0.0
2023-04-20 18:00:00+00:00,391.0,0.0,97.75
2023-04-20 19:00:00+00:00,383.0,689.75,785.5
2023-04-20 20:00:00+00:00,32.0,615.0,623.0
2023-04-20 21:00:00+00:00,0.0,1206.0,1206.0
2023-04-20 22:00:00+00:00,0.0,1183.5,1183.5
2023-04-20 23:00:00+00:00,0.0,739.5,739.5
2023-04-21 00:00:00+00:00,0.0,862.25,862.25
2023-04-21 01:00:00+00:00,0.0,1153.25,1153.25
2023-04-21 02:00:00+00:00,0.0,983.75,983.75
2023-04-21 03:00:00+00:00,0.0,756.5,756.5
2023-04-21 04:00:00+00:00,487.0,45.5,167.25
2023-04-21 05:00:00+00:00,711.0,0.0,177.75
2023-04-21 06:00:00+00:00,224.0,0.0,56.0
2023-04-21 07:00:00+00:00,0.0,0.0,0.0
2023-04-21 08:00:00+00:00,0.0,0.0,0.0
2023-04-21 09:00:00+00:00,0.0,0.0,0.0
2023-04-21 10:00:00+00:00,0.0,0.0,0.0
2023-04-21 11:00:00+00:00,0.0,0.0,0.0
2023-04-21 12:00:00+00:00,0.0,0.0,0.0
2023-04-21 13:00:00+00:00,0.0,0.0,0.0
2023-04-21 14:00:00+00:00,0.0,0.0,0.0
2023-04-21 15:00:00+00:00,0.0,0.0,0.0
2023-04-21 16:00:00+00:00,0.0,0.0,0.0
2023-04-21 17:00:00+00:00,0.0,0.0,0.0
2023-04-21 18:00:00+00:00,0.0,0.0,0.0
2023-04-21 19:00:00+00:00,0.0,0.0,0.0
2023-04-21 20:00:00+00:00,0.0,0.0,0.0
2023-04-21 21:00:00+00:00,0.0,109.5,109.5
2023-04-21 22:00:00+00:00,0.0,265.5,265.5
2023-04-21 23:00:00+00:00,0.0,840.0,840.0
2023-04-22 00:00:00+00:00,0.0,559.5,559.5
2023-04-22 01:00:00+00:00,0.0,1133.0,1133.0
2023-04-22 02:00:00+00:00,0.0,1409.75,1409.75
2023-04-22 03:00:00+00:00,0.0,1454.75,1454.75
2023-04-22 04:00:00+00:00,0.0,952.25,952.25
2023-04-22 05:00:00+00:00,0.0,460.0,460.0
2023-04-22 06:00:00+00:00,0.0,418.25,418.25
2023-04-22 07:00:00+00:00,0.0,125.5,125.5
2023-04-22 08:00:00+00:00,0.0,0.0,0.0
2023-04-22 09:00:00+00:00,0.0,0.0,0.0
2023-04-22 10:00:00+00:00,0.0,0.0,0.0
2023-04-22 11:00:00+00:00,0.0,0.0,0.0
2023-04-22 12:00:00+00:00,0.0,0.0,0.0
2023-04-22 13:00:00+00:00,0.0,0.0,0.0
2023-04-22 14:00:00+00:00,0.0,0.0,0.0
2023-04-22 15:00:00+00:00,0.0,0.0,0.0
2023-04-22 16:00:00+00:00,0.0,0.0,0.0
2023-04-22 17:00:00+00:00,0.0,0.0,0.0
2023-04-22 18:00:00+00:00,6.0,0.0,1.5
2023-04-22 19:00:00+00:00,7.0,336.5,338.25
2023-04-22 20:00:00+00:00,0.0,189.0,189.0
2023-04-22 21:00:00+00:00,0.0,16.0,16.0
2023-04-22 22:00:00+00:00,0.0,0.0,0.0
2023-04-22 23:00:00+00:00,0.0,0.0,0.0
2023-04-23 00:00:00+00:00,0.0,0.0,0.0
2023-04-23 01:00:00+00:00,0.0,0.0,0.0
2023-04-23 02:00:00+00:00,0.0,0.0,0.0
2023-04-23 03:00:00+00:00,0.0,0.0,0.0
2023-04-23 04:00:00+00:00,0.0,0.0,0.0
2023-04-23 05:00:00+00:00,0.0,0.0,0.0
2023-04-23 06:00:00+00:00,0.0,0.0,0.0
2023-04-23 07:00:00+00:00,0.0,0.0,0.0
2023-04-23 08:00:00+00:00,0.0,0.0,0.0
2023-04-23 09:00:00+00:00,0.0,0.0,0.0
2023-04-23 10:00:00+00:00,0.0,0.0,0.0
2023-04-23 11:00:00+00:00,0.0,0.0,0.0
2023-04-23 12:00:00+00:00,0.0,0.0,0.0
2023-04-23 13:00:00+00:00,0.0,0.0,0.0
2023-04-23 14:00:00+00:00,0.0,0.0,0.0
2023-04-23 15:00:00+00:00,0.0,0.0,0.0
2023-04-23 16:00:00+00:00,0.0,0.0,0.0
2023-04-23 17:00:00+00:00,0.0,0.0,0.0
2023-04-23 18:00:00+00:00,0.0,0.0,0.0
2023-04-23 19:00:00+00:00,0.0,0.0,0.0
2023-04-23 20:00:00+00:00,0.0,145.0,145.0
2023-04-23 21:00:00+00:00,0.0,475.0,475.0
2023-04-23 22:00:00+00:00,0.0,929.25,929.25
2023-04-23 23:00:00+00:00,0.0,1082.75,1082.75
2023-04-24 00:00:00+00:00,0.0,1123.25,1123.25
2023-04-24 01:00:00+00:00,0.0,1203.0,1203.0
2023-04-24 02:00:00+00:00,0.0,1492.0,1492.0
2023-04-24 03:00:00+00:00,0.0,1487.5,1487.5
2023-04-24 04:00:00+00:00,0.0,1344.5,1344.5
2023-04-24 05:00:00+00:00,0.0,937.25,937.25
2023-04-24 06:00:00+00:00,0.0,220.25,220.25
2023-04-24 07:00:00+00:00,0.0,0.0,0.0
2023-04-24 08:00:00+00:00,0.0,0.0,0.0
2023-04-24 09:00:00+00:00,0.0,0.0,0.0
2023-04-24 10:00:00+00:00,0.0,0.0,0.0
2023-04-24 11:00:00+00:00,0.0,0.0,0.0
2023-04-24 12:00:00+00:00,0.0,0.0,0.0
2023-04-24 13:00:00+00:00,0.0,0.0,0.0
2023-04-24 14:00:00+00:00,0.0,0.0,0.0
2023-04-24 15:00:00+00:00,0.0,0.0,0.0
2023-04-24 16:00:00+00:00,0.0,0.0,0.0
2023-04-24 17:00:00+00:00,0.0,0.0,0.0
2023-04-24 18:00:00+00:00,0.0,0.0,0.0
2023-04-24 19:00:00+00:00,0.0,1469.25,1469.25
2023-04-24 20:00:00+00:00,0.0,2104.0,2104.0
2023-04-24 21:00:00+00:00,0.0,1173.25,1173.25
2023-04-24 22:00:00+00:00,0.0,1644.0,1644.0
2023-04-24 23:00:00+00:00,0.0,1933.25,1933.25
2023-04-25 00:00:00+00:00,0.0,1868.5,1868.5
2023-04-25 01:00:00+00:00,0.0,1816.5,1816.5
2023-04-25 02:00:00+00:00,0.0,1810.5,1810.5
2023-04-25 03:00:00+00:00,0.0,1311.0,1311.0
2023-04-25 04:00:00+00:00,0.0,511.25,511.25
2023-04-25 05:00:00+00:00,651.0,45.5,208.25
2023-04-25 06:00:00+00:00,413.0,0.0,103.25
2023-04-25 07:00:00+00:00,21.0,0.0,5.25
2023-04-25 08:00:00+00:00,0.0,0.0,0.0
2023-04-25 09:00:00+00:00,0.0,0.0,0.0
2023-04-25 10:00:00+00:00,0.0,0.0,0.0
2023-04-25 11:00:00+00:00,0.0,0.0,0.0
2023-04-25 12:00:00+00:00,0.0,0.0,0.0
2023-04-25 13:00:00+00:00,0.0,0.0,0.0
2023-04-25 14:00:00+00:00,0.0,0.0,0.0
2023-04-25 15:00:00+00:00,0.0,0.0,0.0
2023-04-25 16:00:00+00:00,0.0,0.0,0.0
2023-04-25 17:00:00+00:00,0.0,0.0,0.0
2023-04-25 18:00:00+00:00,0.0,0.0,0.0
2023-04-25 19:00:00+00:00,0.0,290.75,290.75
2023-04-25 20:00:00+00:00,0.0,146.0,146.0
2023-04-25 21:00:00+00:00,0.0,14.5,14.5
2023-04-25 22:00:00+00:00,0.0,1024.75,1024.75
2023-04-25 23:00:00+00:00,0.0,649.0,649.0
2023-04-26 00:00:00+00:00,0.0,389.75,389.75
2023-04-26 01:00:00+00:00,0.0,664.75,664.75
2023-04-26 02:00:00+00:00,0.0,1054.5,1054.5
2023-04-26 03:00:00+00:00,0.0,909.0,909.0
2023-04-26 04:00:00+00:00,0.0,661.75,661.75
2023-04-26 05:00:00+00:00,205.0,297.0,348.25
2023-04-26 06:00:00+00:00,341.0,0.0,85.25
2023-04-26 07:00:00+00:00,31.0,0.0,7.75
2023-04-26 08:00:00+00:00,0.0,0.0,0.0
2023-04-26 09:00:00+00:00,0.0,0.0,0.0
2023-04-26 10:00:00+00:00,0.0,0.0,0.0
2023-04-26 11:00:00+00:00,0.0,0.0,0.0
2023-04-26 12:00:00+00:00,0.0,0.0,0.0
2023-04-26 13:00:00+00:00,0.0,0.0,0.0
2023-04-26 14:00:00+00:00,0.0,0.0,0.0
2023-04-26 15:00:00+00:00,0.0,0.0,0.0
2023-04-26 16:00:00+00:00,0.0,0.0,0.0
2023-04-26 17:00:00+00:00,0.0,0.0,0.0
2023-04-26 18:00:00+00:00,0.0,0.0,0.0
2023-04-26 19:00:00+00:00,0.0,546.25,546.25
2023-04-26 20:00:00+00:00,0.0,364.75,364.75
2023-04-26 21:00:00+00:00,0.0,811.0,811.0
2023-04-26 22:00:00+00:00,0.0,1661.75,1661.75
2023-04-26 23:00:00+00:00,0.0,2057.5,2057.5
2023-04-27 00:00:00+00:00,0.0,1950.5,1950.5
2023-04-27 01:00:00+00:00,0.0,1800.25,1800.25
2023-04-27 02:00:00+00:00,0.0,1647.5,1647.5
2023-04-27 03:00:00+00:00,0.0,1007.25,1007.25
2023-04-27 04:00:00+00:00,0.0,54.25,54.25
2023-04-27 05:00:00+00:00,63.0,0.0,15.75
2023-04-27 06:00:00+00:00,41.0,0.0,10.25
2023-04-27 07:00:00+00:00,0.0,0.0,0.0
2023-04-27 08:00:00+00:00,0.0,0.0,0.0
2023-04-27 09:00:00+00:00,0.0,0.0,0.0
2023-04-27 10:00:00+00:00,0.0,0.0,0.0
2023-04-27 11:00:00+00:00,0.0,0.0,0.0
2023-04-27 12:00:00+00:00,0.0,0.0,0.0
2023-04-27 13:00:00+00:00,0.0,0.0,0.0
2023-04-27 14:00:00+00:00,0.0,0.0,0.0
2023-04-27 15:00:00+00:00,0.0,0.0,0.0
2023-04-27 16:00:00+00:00,0.0,0.0,0.0
2023-04-27 17:00:00+00:00,0.0,0.0,0.0
2023-04-27 18:00:00+00:00,0.0,0.0,0.0
2023-04-27 19:00:00+00:00,0.0,1089.25,1089.25
2023-04-27 20:00:00+00:00,0.0,1373.5,1373.5
2023-04-27 21:00:00+00:00,0.0,1253.0,1253.0
2023-04-27 22:00:00+00:00,0.0,1735.0,1735.0
2023-04-27 23:00:00+00:00,0.0,1609.5,1609.5
2023-04-28 00:00:00+00:00,0.0,1310.75,1310.75
2023-04-28 01:00:00+00:00,0.0,1082.0,1082.0
2023-04-28 02:00:00+00:00,0.0,1348.0,1348.0
2023-04-28 03:00:00+00:00,0.0,1249.25,1249.25
2023-04-28 04:00:00+00:00,0.0,875.5,875.5
2023-04-28 05:00:00+00:00,0.0,416.5,416.5
2023-04-28 06:00:00+00:00,0.0,0.0,0.0
2023-04-28 07:00:00+00:00,0.0,0.0,0.0
2023-04-28 08:00:00+00:00,0.0,0.0,0.0
2023-04-28 09:00:00+00:00,0.0,0.0,0.0
2023-04-28 10:00:00+00:00,0.0,0.0,0.0
2023-04-28 11:00:00+00:00,0.0,0.0,0.0
2023-04-28 12:00:00+00:00,0.0,0.0,0.0
2023-04-28 13:00:00+00:00,0.0,0.0,0.0
2023-04-28 14:00:00+00:00,0.0,0.0,0.0
2023-04-28 15:00:00+00:00,0.0,0.0,0.0
2023-04-28 16:00:00+00:00,0.0,0.0,0.0
2023-04-28 17:00:00+00:00,0.0,0.0,0.0
2023-04-28 18:00:00+00:00,476.0,0.0,119.0
2023-04-28 19:00:00+00:00,211.0,1055.25,1108.0
2023-04-28 20:00:00+00:00,0.0,1269.25,1269.25
2023-04-28 21:00:00+00:00,0.0,1613.75,1613.75
2023-04-28 22:00:00+00:00,0.0,1751.0,1751.0
2023-04-28 23:00:00+00:00,0.0,1697.25,1697.25
2023-04-29 00:00:00+00:00,0.0,1527.0,1527.0
2023-04-29 01:00:00+00:00,0.0,1324.0,1324.0
2023-04-29 02:00:00+00:00,0.0,1246.25,1246.25
2023-04-29 03:00:00+00:00,0.0,917.25,917.25
2023-04-29 04:00:00+00:00,0.0,377.75,377.75
2023-04-29 05:00:00+00:00,0.0,26.25,26.25
2023-04-29 06:00:00+00:00,0.0,0.0,0.0
2023-04-29 07:00:00+00:00,0.0,0.0,0.0
2023-04-29 08:00:00+00:00,0.0,0.0,0.0
2023-04-29 09:00:00+00:00,0.0,0.0,0.0
2023-04-29 10:00:00+00:00,0.0,0.0,0.0
2023-04-29 11:00:00+00:00,0.0,0.0,0.0
2023-04-29 12:00:00+00:00,0.0,0.0,0.0
2023-04-29 13:00:00+00:00,0.0,0.0,0.0
2023-04-29 14:00:00+00:00,0.0,0.0,0.0
2023-04-29 15:00:00+00:00,0.0,0.0,0.0
2023-04-29 16:00:00+00:00,0.0,0.0,0.0
2023-04-29 17:00:00+00:00,0.0,0.0,0.0
2023-04-29 18:00:00+00:00,0.0,0.0,0.0
2023-04-29 19:00:00+00:00,0.0,0.0,0.0
2023-04-29 20:00:00+00:00,0.0,0.0,0.0
2023-04-29 21:00:00+00:00,0.0,0.0,0.0
2023-04-29 22:00:00+00:00,0.0,0.0,0.0
2023-04-29 23:00:00+00:00,0.0,0.0,0.0
2023-04-30 00:00:00+00:00,0.0,0.0,0.0
2023-04-30 01:00:00+00:00,0.0,0.0,0.0
2023-04-30 02:00:00+00:00,0.0,0.0,0.0
2023-04-30 03:00:00+00:00,0.0,0.0,0.0
2023-04-30 04:00:00+00:00,0.0,0.0,0.0
2023-04-30 05:00:00+00:00,0.0,0.0,0.0
2023-04-30 06:00:00+00:00,0.0,0.0,0.0
2023-04-30 07:00:00+00:00,0.0,0.0,0.0
2023-04-30 08:00:00+00:00,0.0,555.0,555.0
2023-04-30 09:00:00+00:00,0.0,180.5,180.5
2023-04-30 10:00:00+00:00,0.0,0.0,0.0
2023-04-30 11:00:00+00:00,0.0,174.75,174.75
2023-04-30 12:00:00+00:00,0.0,542.25,542.25
2023-04-30 13:00:00+00:00,0.0,997.5,997.5
2023-04-30 14:00:00+00:00,0.0,207.5,207.5
2023-04-30 15:00:00+00:00,0.0,0.0,0.0
2023-04-30 16:00:00+00:00,0.0,0.0,0.0
2023-04-30 17:00:00+00:00,0.0,0.0,0.0
2023-04-30 18:00:00+00:00,0.0,0.0,0.0
2023-04-30 19:00:00+00:00,0.0,12.75,12.75
2023-04-30 20:00:00+00:00,0.0,0.0,0.0
2023-04-30 21:00:00+00:00,0.0,0.0,0.0
2023-04-30 22:00:00+00:00,0.0,16.75,16.75
2023-04-30 23:00:00+00:00,0.0,49.0,49.0
2023-05-01 00:00:00+00:00,0.0,0.0,0.0
2023-05-01 01:00:00+00:00,0.0,0.0,0.0
2023-05-01 02:00:00+00:00,0.0,0.0,0.0
2023-05-01 03:00:00+00:00,0.0,0.0,0.0
2023-05-01 04:00:00+00:00,0.0,244.0,244.0
2023-05-01 05:00:00+00:00,0.0,475.0,475.0
2023-05-01 06:00:00+00:00,0.0,98.75,98.75
2023-05-01 07:00:00+00:00,0.0,0.0,0.0
2023-05-01 08:00:00+00:00,0.0,0.0,0.0
2023-05-01 09:00:00+00:00,0.0,0.0,0.0
2023-05-01 10:00:00+00:00,0.0,0.0,0.0
2023-05-01 11:00:00+00:00,0.0,0.0,0.0
2023-05-01 12:00:00+00:00,0.0,0.0,0.0
2023-05-01 13:00:00+00:00,0.0,0.0,0.0
2023-05-01 14:00:00+00:00,0.0,0.0,0.0
2023-05-01 15:00:00+00:00,0.0,0.0,0.0
2023-05-01 16:00:00+00:00,0.0,0.0,0.0
2023-05-01 17:00:00+00:00,0.0,0.0,0.0
2023-05-01 18:00:00+00:00,0.0,0.0,0.0
2023-05-01 19:00:00+00:00,0.0,465.5,465.5
2023-05-01 20:00:00+00:00,0.0,1153.5,1153.5
2023-05-01 21:00:00+00:00,0.0,1424.0,1424.0
2023-05-01 22:00:00+00:00,0.0,1803.75,1803.75
2023-05-01 23:00:00+00:00,0.0,1879.25,1879.25
2023-05-02 00:00:00+00:00,0.0,1766.75,1766.75
2023-05-02 01:00:00+00:00,0.0,1782.75,1782.75
2023-05-02 02:00:00+00:00,0.0,1705.75,1705.75
2023-05-02 03:00:00+00:00,0.0,1768.75,1768.75
2023-05-02 04:00:00+00:00,0.0,1078.0,1078.0
2023-05-02 05:00:00+00:00,0.0,117.0,117.0
2023-05-02 06:00:00+00:00,0.0,0.0,0.0
2023-05-02 07:00:00+00:00,0.0,0.0,0.0
2023-05-02 08:00:00+00:00,0.0,0.0,0.0
2023-05-02 09:00:00+00:00,0.0,0.0,0.0
2023-05-02 10:00:00+00:00,0.0,0.0,0.0
2023-05-02 11:00:00+00:00,0.0,0.0,0.0
2023-05-02 12:00:00+00:00,0.0,0.0,0.0
2023-05-02 13:00:00+00:00,0.0,0.0,0.0
2023-05-02 14:00:00+00:00,0.0,0.0,0.0
