,AT,HR,IT,HU,sum
2022-04-22 12:00:00+00:00,835.0,700.0,0.0,0.0,1010.0
2022-04-22 13:00:00+00:00,741.25,665.0,0.0,0.0,907.5
2022-04-22 14:00:00+00:00,717.25,490.0,0.0,0.0,839.75
2022-04-22 15:00:00+00:00,610.5,406.0,0.0,0.0,712.0
2022-04-22 16:00:00+00:00,580.5,529.0,0.0,0.0,712.75
2022-04-22 17:00:00+00:00,700.5,359.0,0.0,0.0,790.25
2022-04-22 18:00:00+00:00,798.0,211.0,0.0,0.0,850.75
2022-04-22 19:00:00+00:00,683.0,361.0,0.0,0.0,773.25
2022-04-22 20:00:00+00:00,740.0,312.0,0.0,0.0,818.0
2022-04-22 21:00:00+00:00,890.25,271.0,0.0,0.0,958.0
2022-04-22 22:00:00+00:00,739.75,272.0,0.0,0.0,807.75
2022-04-22 23:00:00+00:00,690.0,301.0,0.0,0.0,765.25
2022-04-23 00:00:00+00:00,875.25,370.0,0.0,0.0,967.75
2022-04-23 01:00:00+00:00,787.0,356.0,0.0,0.0,876.0
2022-04-23 02:00:00+00:00,769.0,328.0,0.0,0.0,851.0
2022-04-23 03:00:00+00:00,696.25,260.0,0.0,0.0,761.25
2022-04-23 04:00:00+00:00,665.25,361.0,0.0,0.0,755.5
2022-04-23 05:00:00+00:00,659.75,200.0,0.0,0.0,709.75
2022-04-23 06:00:00+00:00,820.0,0.0,0.0,0.0,820.0
2022-04-23 07:00:00+00:00,872.25,0.0,0.0,0.0,872.25
2022-04-23 08:00:00+00:00,886.0,115.0,0.0,0.0,914.75
2022-04-23 09:00:00+00:00,1020.25,0.0,0.0,0.0,1020.25
2022-04-23 10:00:00+00:00,824.25,0.0,0.0,0.0,824.25
2022-04-23 11:00:00+00:00,877.25,0.0,0.0,0.0,877.25
2022-04-23 12:00:00+00:00,964.5,0.0,0.0,0.0,964.5
2022-04-23 13:00:00+00:00,1017.25,0.0,0.0,0.0,1017.25
2022-04-23 14:00:00+00:00,1053.25,45.0,0.0,0.0,1064.5
2022-04-23 15:00:00+00:00,984.5,76.0,0.0,0.0,1003.5
2022-04-23 16:00:00+00:00,791.0,94.0,0.0,0.0,814.5
2022-04-23 17:00:00+00:00,654.25,0.0,0.0,0.0,654.25
2022-04-23 18:00:00+00:00,788.75,0.0,0.0,0.0,788.75
2022-04-23 19:00:00+00:00,745.0,0.0,0.0,0.0,745.0
2022-04-23 20:00:00+00:00,656.25,0.0,0.0,0.0,656.25
2022-04-23 21:00:00+00:00,720.75,0.0,0.0,0.0,720.75
2022-04-23 22:00:00+00:00,799.75,5.0,0.0,0.0,801.0
2022-04-23 23:00:00+00:00,786.25,208.0,0.0,0.0,838.25
2022-04-24 00:00:00+00:00,818.5,317.0,0.0,0.0,897.75
2022-04-24 01:00:00+00:00,863.0,417.0,0.0,0.0,967.25
2022-04-24 02:00:00+00:00,860.75,407.0,0.0,0.0,962.5
2022-04-24 03:00:00+00:00,668.25,610.0,0.0,0.0,820.75
2022-04-24 04:00:00+00:00,661.75,473.0,0.0,0.0,780.0
2022-04-24 05:00:00+00:00,650.75,563.0,0.0,0.0,791.5
2022-04-24 06:00:00+00:00,613.75,632.0,0.0,0.0,771.75
2022-04-24 07:00:00+00:00,591.25,435.0,0.0,0.0,700.0
2022-04-24 08:00:00+00:00,467.75,439.0,0.0,0.0,577.5
2022-04-24 09:00:00+00:00,539.25,457.0,0.0,0.0,653.5
2022-04-24 10:00:00+00:00,589.0,341.0,0.0,0.0,674.25
2022-04-24 11:00:00+00:00,414.5,570.0,0.0,0.0,557.0
2022-04-24 12:00:00+00:00,384.0,731.0,0.0,0.0,566.75
2022-04-24 13:00:00+00:00,354.25,644.0,0.0,0.0,515.25
2022-04-24 14:00:00+00:00,554.5,220.0,0.0,0.0,609.5
2022-04-24 15:00:00+00:00,508.0,290.0,0.0,0.0,580.5
2022-04-24 16:00:00+00:00,125.5,505.0,0.0,0.0,251.75
2022-04-24 17:00:00+00:00,245.25,247.0,0.0,0.0,307.0
2022-04-24 18:00:00+00:00,385.75,36.0,0.0,0.0,394.75
2022-04-24 19:00:00+00:00,286.75,72.0,0.0,0.0,304.75
2022-04-24 20:00:00+00:00,339.5,213.0,0.0,0.0,392.75
2022-04-24 21:00:00+00:00,273.75,311.0,0.0,0.0,351.5
2022-04-24 22:00:00+00:00,267.0,365.0,0.0,0.0,358.25
2022-04-24 23:00:00+00:00,282.5,641.0,0.0,0.0,442.75
2022-04-25 00:00:00+00:00,256.0,755.0,0.0,0.0,444.75
2022-04-25 01:00:00+00:00,212.5,665.0,0.0,0.0,378.75
2022-04-25 02:00:00+00:00,253.0,634.0,0.0,0.0,411.5
2022-04-25 03:00:00+00:00,154.75,464.0,0.0,0.0,270.75
2022-04-25 04:00:00+00:00,180.75,222.0,0.0,0.0,236.25
2022-04-25 05:00:00+00:00,187.25,0.0,0.0,0.0,187.25
2022-04-25 06:00:00+00:00,154.75,0.0,0.0,0.0,154.75
2022-04-25 07:00:00+00:00,87.75,106.0,0.0,0.0,114.25
2022-04-25 08:00:00+00:00,0.25,288.0,0.0,0.0,72.25
2022-04-25 09:00:00+00:00,0.0,506.0,0.0,0.0,126.5
2022-04-25 10:00:00+00:00,0.0,617.0,0.0,0.0,154.25
2022-04-25 11:00:00+00:00,0.0,665.0,0.0,0.0,166.25
2022-04-25 12:00:00+00:00,0.0,684.0,0.0,0.0,171.0
2022-04-25 13:00:00+00:00,0.0,692.0,0.0,0.0,173.0
2022-04-25 14:00:00+00:00,5.5,577.0,0.0,0.0,149.75
2022-04-25 15:00:00+00:00,107.75,250.0,0.0,0.0,170.25
2022-04-25 16:00:00+00:00,33.5,3.0,1.0,0.0,34.5
2022-04-25 17:00:00+00:00,173.5,0.0,0.0,0.0,173.5
2022-04-25 18:00:00+00:00,294.25,0.0,0.0,0.0,294.25
2022-04-25 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-04-25 20:00:00+00:00,618.5,0.0,0.0,0.0,618.5
2022-04-25 21:00:00+00:00,109.25,0.0,0.0,0.0,109.25
2022-04-25 22:00:00+00:00,459.75,351.0,0.0,0.0,547.5
2022-04-25 23:00:00+00:00,413.5,418.0,0.0,0.0,518.0
2022-04-26 00:00:00+00:00,354.5,566.0,0.0,0.0,496.0
2022-04-26 01:00:00+00:00,293.0,576.0,0.0,0.0,437.0
2022-04-26 02:00:00+00:00,399.75,562.0,0.0,0.0,540.25
2022-04-26 03:00:00+00:00,457.25,171.0,0.0,0.0,500.0
2022-04-26 04:00:00+00:00,200.0,0.0,0.0,0.0,200.0
2022-04-26 05:00:00+00:00,140.25,0.0,0.0,0.0,140.25
2022-04-26 06:00:00+00:00,127.25,0.0,0.0,0.0,127.25
2022-04-26 07:00:00+00:00,207.25,65.0,0.0,0.0,223.5
2022-04-26 08:00:00+00:00,345.5,325.0,0.0,0.0,426.75
2022-04-26 09:00:00+00:00,534.5,562.0,0.0,0.0,675.0
2022-04-26 10:00:00+00:00,659.0,522.0,0.0,0.0,789.5
2022-04-26 11:00:00+00:00,668.0,598.0,0.0,0.0,817.5
2022-04-26 12:00:00+00:00,635.75,530.0,0.0,0.0,768.25
2022-04-26 13:00:00+00:00,631.0,425.0,0.0,0.0,737.25
2022-04-26 14:00:00+00:00,771.25,305.0,0.0,0.0,847.5
2022-04-26 15:00:00+00:00,618.75,52.0,0.0,0.0,631.75
2022-04-26 16:00:00+00:00,567.5,0.0,0.0,0.0,567.5
2022-04-26 17:00:00+00:00,662.0,0.0,0.0,0.0,662.0
2022-04-26 18:00:00+00:00,808.0,0.0,0.0,0.0,808.0
2022-04-26 19:00:00+00:00,858.25,0.0,0.0,0.0,858.25
2022-04-26 20:00:00+00:00,854.75,0.0,0.0,0.0,854.75
2022-04-26 21:00:00+00:00,703.25,72.0,0.0,0.0,721.25
2022-04-26 22:00:00+00:00,870.0,343.0,0.0,0.0,955.75
2022-04-26 23:00:00+00:00,802.5,433.0,0.0,0.0,910.75
2022-04-27 00:00:00+00:00,713.75,433.0,0.0,0.0,822.0
2022-04-27 01:00:00+00:00,860.25,393.0,0.0,0.0,958.5
2022-04-27 02:00:00+00:00,760.25,254.0,0.0,0.0,823.75
2022-04-27 03:00:00+00:00,703.75,155.0,0.0,0.0,742.5
2022-04-27 04:00:00+00:00,654.75,0.0,0.0,0.0,654.75
2022-04-27 05:00:00+00:00,828.25,0.0,0.0,0.0,828.25
2022-04-27 06:00:00+00:00,865.5,0.0,0.0,0.0,865.5
2022-04-27 07:00:00+00:00,974.25,0.0,0.0,0.0,974.25
2022-04-27 08:00:00+00:00,941.5,254.0,0.0,0.0,1005.0
2022-04-27 09:00:00+00:00,952.75,247.0,0.0,0.0,1014.5
2022-04-27 10:00:00+00:00,974.0,162.0,0.0,0.0,1014.5
2022-04-27 11:00:00+00:00,1017.25,166.0,0.0,0.0,1058.75
2022-04-27 12:00:00+00:00,1006.75,264.0,0.0,0.0,1072.75
2022-04-27 13:00:00+00:00,969.5,291.0,0.0,0.0,1042.25
2022-04-27 14:00:00+00:00,905.0,187.0,0.0,0.0,951.75
2022-04-27 15:00:00+00:00,884.25,146.0,0.0,0.0,920.75
2022-04-27 16:00:00+00:00,723.75,60.0,0.0,0.0,738.75
2022-04-27 17:00:00+00:00,824.0,0.0,0.0,0.0,824.0
2022-04-27 18:00:00+00:00,868.0,0.0,0.0,0.0,868.0
2022-04-27 19:00:00+00:00,826.0,147.0,0.0,0.0,862.75
2022-04-27 20:00:00+00:00,565.25,332.0,0.0,0.0,648.25
2022-04-27 21:00:00+00:00,599.75,416.0,0.0,0.0,703.75
2022-04-27 22:00:00+00:00,601.75,448.0,0.0,0.0,713.75
2022-04-27 23:00:00+00:00,437.5,668.0,0.0,0.0,604.5
2022-04-28 00:00:00+00:00,357.0,701.0,0.0,0.0,532.25
2022-04-28 01:00:00+00:00,309.0,707.0,0.0,0.0,485.75
2022-04-28 02:00:00+00:00,336.75,595.0,0.0,0.0,485.5
2022-04-28 03:00:00+00:00,428.75,453.0,0.0,0.0,542.0
2022-04-28 04:00:00+00:00,529.25,148.0,0.0,0.0,566.25
2022-04-28 05:00:00+00:00,733.0,0.0,0.0,0.0,733.0
2022-04-28 06:00:00+00:00,828.0,40.0,0.0,0.0,838.0
2022-04-28 07:00:00+00:00,886.0,82.0,0.0,0.0,906.5
2022-04-28 08:00:00+00:00,775.0,239.0,0.0,0.0,834.75
2022-04-28 09:00:00+00:00,715.5,406.0,0.0,0.0,817.0
2022-04-28 10:00:00+00:00,814.0,504.0,0.0,0.0,940.0
2022-04-28 11:00:00+00:00,732.0,688.0,0.0,0.0,904.0
2022-04-28 12:00:00+00:00,645.75,621.0,0.0,0.0,801.0
2022-04-28 13:00:00+00:00,694.75,613.0,0.0,0.0,848.0
2022-04-28 14:00:00+00:00,750.0,467.0,0.0,0.0,866.75
2022-04-28 15:00:00+00:00,629.75,232.0,0.0,0.0,687.75
2022-04-28 16:00:00+00:00,502.0,128.0,0.0,0.0,534.0
2022-04-28 17:00:00+00:00,215.5,0.0,0.0,0.0,215.5
2022-04-28 18:00:00+00:00,602.0,0.0,5.0,0.0,603.25
2022-04-28 19:00:00+00:00,809.75,0.0,0.0,0.0,809.75
2022-04-28 20:00:00+00:00,648.0,114.0,0.0,0.0,676.5
2022-04-28 21:00:00+00:00,615.75,229.0,0.0,0.0,673.0
2022-04-28 22:00:00+00:00,511.25,675.0,0.0,0.0,680.0
2022-04-28 23:00:00+00:00,349.75,817.0,0.0,0.0,554.0
2022-04-29 00:00:00+00:00,201.5,850.0,0.0,0.0,414.0
2022-04-29 01:00:00+00:00,151.75,816.0,0.0,0.0,355.75
2022-04-29 02:00:00+00:00,131.75,698.0,0.0,0.0,306.25
2022-04-29 03:00:00+00:00,154.0,605.0,0.0,0.0,305.25
2022-04-29 04:00:00+00:00,205.75,384.0,0.0,0.0,301.75
2022-04-29 05:00:00+00:00,329.0,276.0,0.0,0.0,398.0
2022-04-29 06:00:00+00:00,286.5,501.0,0.0,0.0,411.75
2022-04-29 07:00:00+00:00,147.0,668.0,0.0,0.0,314.0
2022-04-29 08:00:00+00:00,45.0,818.0,0.0,0.0,249.5
2022-04-29 09:00:00+00:00,120.25,790.0,0.0,0.0,317.75
2022-04-29 10:00:00+00:00,418.5,664.0,0.0,0.0,584.5
2022-04-29 11:00:00+00:00,427.5,616.0,0.0,0.0,581.5
2022-04-29 12:00:00+00:00,406.25,697.0,0.0,0.0,580.5
2022-04-29 13:00:00+00:00,466.25,769.0,0.0,0.0,658.5
2022-04-29 14:00:00+00:00,580.0,711.0,0.0,0.0,757.75
2022-04-29 15:00:00+00:00,363.0,513.0,0.0,0.0,491.25
2022-04-29 16:00:00+00:00,312.25,579.0,0.0,0.0,457.0
2022-04-29 17:00:00+00:00,273.5,319.0,0.0,0.0,353.25
2022-04-29 18:00:00+00:00,611.0,209.0,0.0,0.0,663.25
2022-04-29 19:00:00+00:00,586.75,348.0,0.0,0.0,673.75
2022-04-29 20:00:00+00:00,419.5,517.0,0.0,0.0,548.75
2022-04-29 21:00:00+00:00,389.5,489.0,0.0,0.0,511.75
2022-04-29 22:00:00+00:00,382.75,454.0,0.0,0.0,496.25
2022-04-29 23:00:00+00:00,400.75,660.0,0.0,0.0,565.75
2022-04-30 00:00:00+00:00,257.25,665.0,0.0,0.0,423.5
2022-04-30 01:00:00+00:00,310.25,669.0,0.0,0.0,477.5
2022-04-30 02:00:00+00:00,293.75,704.0,0.0,0.0,469.75
2022-04-30 03:00:00+00:00,309.0,717.0,0.0,0.0,488.25
2022-04-30 04:00:00+00:00,253.75,620.0,0.0,0.0,408.75
2022-04-30 05:00:00+00:00,241.75,408.0,0.0,0.0,343.75
2022-04-30 06:00:00+00:00,268.5,443.0,0.0,0.0,379.25
2022-04-30 07:00:00+00:00,372.25,486.0,0.0,0.0,493.75
2022-04-30 08:00:00+00:00,413.25,572.0,0.0,0.0,556.25
2022-04-30 09:00:00+00:00,357.75,607.0,0.0,0.0,509.5
2022-04-30 10:00:00+00:00,160.0,383.0,0.0,0.0,255.75
2022-04-30 11:00:00+00:00,62.75,310.0,0.0,0.0,140.25
2022-04-30 12:00:00+00:00,51.0,263.0,1.0,0.0,117.0
2022-04-30 13:00:00+00:00,296.5,395.0,0.0,0.0,395.25
2022-04-30 14:00:00+00:00,596.25,509.0,0.0,0.0,723.5
2022-04-30 15:00:00+00:00,422.25,272.0,0.0,0.0,490.25
2022-04-30 16:00:00+00:00,422.75,126.0,0.0,0.0,454.25
2022-04-30 17:00:00+00:00,661.5,0.0,0.0,0.0,661.5
2022-04-30 18:00:00+00:00,733.5,0.0,0.0,0.0,733.5
2022-04-30 19:00:00+00:00,782.25,0.0,0.0,0.0,782.25
2022-04-30 20:00:00+00:00,440.0,0.0,0.0,0.0,440.0
2022-04-30 21:00:00+00:00,493.75,115.0,0.0,0.0,522.5
2022-04-30 22:00:00+00:00,680.5,36.0,0.0,0.0,689.5
2022-04-30 23:00:00+00:00,722.25,260.0,0.0,0.0,787.25
2022-05-01 00:00:00+00:00,701.5,361.0,0.0,0.0,791.75
2022-05-01 01:00:00+00:00,802.0,497.0,0.0,0.0,926.25
2022-05-01 02:00:00+00:00,583.5,523.0,0.0,0.0,714.25
2022-05-01 03:00:00+00:00,488.5,605.0,0.0,0.0,639.75
2022-05-01 04:00:00+00:00,352.5,645.0,0.0,0.0,513.75
2022-05-01 05:00:00+00:00,280.25,667.0,0.0,0.0,447.0
2022-05-01 06:00:00+00:00,207.0,678.0,0.0,0.0,376.5
2022-05-01 07:00:00+00:00,233.75,722.0,0.0,0.0,414.25
2022-05-01 08:00:00+00:00,263.25,711.0,0.0,0.0,441.0
2022-05-01 09:00:00+00:00,144.75,571.0,0.0,0.0,287.5
2022-05-01 10:00:00+00:00,67.0,420.0,0.0,0.0,172.0
2022-05-01 11:00:00+00:00,66.75,367.0,2.0,0.0,159.0
2022-05-01 12:00:00+00:00,51.75,319.0,14.0,0.0,135.0
2022-05-01 13:00:00+00:00,213.25,362.0,1.0,0.0,304.0
2022-05-01 14:00:00+00:00,319.5,394.0,0.0,0.0,418.0
2022-05-01 15:00:00+00:00,463.75,356.0,0.0,0.0,552.75
2022-05-01 16:00:00+00:00,367.75,102.0,0.0,0.0,393.25
2022-05-01 17:00:00+00:00,556.25,0.0,0.0,0.0,556.25
2022-05-01 18:00:00+00:00,801.0,0.0,0.0,0.0,801.0
2022-05-01 19:00:00+00:00,736.25,0.0,0.0,0.0,736.25
2022-05-01 20:00:00+00:00,567.25,0.0,0.0,0.0,567.25
2022-05-01 21:00:00+00:00,545.75,185.0,0.0,0.0,592.0
2022-05-01 22:00:00+00:00,608.0,217.0,0.0,0.0,662.25
2022-05-01 23:00:00+00:00,537.75,312.0,0.0,0.0,615.75
2022-05-02 00:00:00+00:00,475.0,505.0,0.0,0.0,601.25
2022-05-02 01:00:00+00:00,451.5,566.0,0.0,0.0,593.0
2022-05-02 02:00:00+00:00,422.0,430.0,0.0,0.0,529.5
2022-05-02 03:00:00+00:00,342.5,316.0,0.0,0.0,421.5
2022-05-02 04:00:00+00:00,4.25,254.0,0.0,0.0,67.75
2022-05-02 05:00:00+00:00,20.0,0.0,0.0,0.0,20.0
2022-05-02 06:00:00+00:00,31.25,397.0,0.0,0.0,130.5
2022-05-02 07:00:00+00:00,6.0,614.0,0.0,0.0,159.5
2022-05-02 08:00:00+00:00,110.5,568.0,0.0,0.0,252.5
2022-05-02 09:00:00+00:00,119.25,548.0,0.0,0.0,256.25
2022-05-02 10:00:00+00:00,337.0,512.0,0.0,0.0,465.0
2022-05-02 11:00:00+00:00,284.25,446.0,0.0,0.0,395.75
2022-05-02 12:00:00+00:00,217.5,382.0,0.0,0.0,313.0
2022-05-02 13:00:00+00:00,133.0,297.0,0.0,0.0,207.25
2022-05-02 14:00:00+00:00,176.0,293.0,0.0,0.0,249.25
2022-05-02 15:00:00+00:00,268.75,153.0,0.0,0.0,307.0
2022-05-02 16:00:00+00:00,135.0,94.0,0.0,0.0,158.5
2022-05-02 17:00:00+00:00,164.75,43.0,0.0,0.0,175.5
2022-05-02 18:00:00+00:00,388.5,0.0,0.0,0.0,388.5
2022-05-02 19:00:00+00:00,405.0,0.0,0.0,0.0,405.0
2022-05-02 20:00:00+00:00,399.5,91.0,0.0,0.0,422.25
2022-05-02 21:00:00+00:00,588.25,177.0,0.0,0.0,632.5
2022-05-02 22:00:00+00:00,451.25,228.0,0.0,0.0,508.25
2022-05-02 23:00:00+00:00,393.0,356.0,0.0,0.0,482.0
2022-05-03 00:00:00+00:00,430.0,421.0,0.0,0.0,535.25
2022-05-03 01:00:00+00:00,500.25,481.0,0.0,0.0,620.5
2022-05-03 02:00:00+00:00,526.5,462.0,0.0,0.0,642.0
2022-05-03 03:00:00+00:00,468.75,248.0,0.0,0.0,530.75
2022-05-03 04:00:00+00:00,436.0,177.0,0.0,0.0,480.25
2022-05-03 05:00:00+00:00,602.0,0.0,0.0,0.0,602.0
2022-05-03 06:00:00+00:00,701.5,0.0,0.0,0.0,701.5
2022-05-03 07:00:00+00:00,779.25,201.0,0.0,0.0,829.5
2022-05-03 08:00:00+00:00,732.5,320.0,0.0,0.0,812.5
2022-05-03 09:00:00+00:00,797.0,334.0,0.0,0.0,880.5
2022-05-03 10:00:00+00:00,867.25,247.0,0.0,0.0,929.0
2022-05-03 11:00:00+00:00,745.5,139.0,0.0,0.0,780.25
2022-05-03 12:00:00+00:00,759.0,198.0,0.0,0.0,808.5
2022-05-03 13:00:00+00:00,757.0,73.0,0.0,0.0,775.25
2022-05-03 14:00:00+00:00,773.5,71.0,0.0,0.0,791.25
2022-05-03 15:00:00+00:00,729.75,1.0,0.0,0.0,730.0
2022-05-03 16:00:00+00:00,583.25,0.0,0.0,0.0,583.25
2022-05-03 17:00:00+00:00,713.0,0.0,0.0,0.0,713.0
2022-05-03 18:00:00+00:00,841.0,0.0,0.0,0.0,841.0
2022-05-03 19:00:00+00:00,734.75,0.0,0.0,0.0,734.75
2022-05-03 20:00:00+00:00,682.25,0.0,0.0,0.0,682.25
2022-05-03 21:00:00+00:00,702.5,16.0,0.0,0.0,706.5
2022-05-03 22:00:00+00:00,923.75,44.0,0.0,0.0,934.75
2022-05-03 23:00:00+00:00,827.25,135.0,0.0,0.0,861.0
2022-05-04 00:00:00+00:00,805.25,266.0,0.0,0.0,871.75
2022-05-04 01:00:00+00:00,828.75,306.0,0.0,0.0,905.25
2022-05-04 02:00:00+00:00,887.75,177.0,0.0,0.0,932.0
2022-05-04 03:00:00+00:00,864.75,83.0,0.0,0.0,885.5
2022-05-04 04:00:00+00:00,593.0,0.0,0.0,0.0,593.0
2022-05-04 05:00:00+00:00,705.5,0.0,0.0,0.0,705.5
2022-05-04 06:00:00+00:00,865.0,0.0,0.0,0.0,865.0
2022-05-04 07:00:00+00:00,816.25,0.0,0.0,0.0,816.25
2022-05-04 08:00:00+00:00,1019.75,119.0,0.0,0.0,1049.5
2022-05-04 09:00:00+00:00,1000.25,174.0,0.0,0.0,1043.75
2022-05-04 10:00:00+00:00,1117.25,181.0,0.0,0.0,1162.5
2022-05-04 11:00:00+00:00,1060.5,272.0,0.0,0.0,1128.5
2022-05-04 12:00:00+00:00,972.25,281.0,0.0,0.0,1042.5
2022-05-04 13:00:00+00:00,910.25,178.0,0.0,0.0,954.75
2022-05-04 14:00:00+00:00,931.5,129.0,0.0,0.0,963.75
2022-05-04 15:00:00+00:00,816.0,0.0,0.0,0.0,816.0
2022-05-04 16:00:00+00:00,578.5,0.0,0.0,0.0,578.5
2022-05-04 17:00:00+00:00,733.5,0.0,0.0,0.0,733.5
2022-05-04 18:00:00+00:00,899.5,0.0,0.0,0.0,899.5
2022-05-04 19:00:00+00:00,878.0,0.0,0.0,0.0,878.0
2022-05-04 20:00:00+00:00,753.75,0.0,0.0,0.0,753.75
2022-05-04 21:00:00+00:00,889.25,161.0,0.0,0.0,929.5
2022-05-04 22:00:00+00:00,890.75,86.0,0.0,0.0,912.25
2022-05-04 23:00:00+00:00,830.0,307.0,0.0,0.0,906.75
2022-05-05 00:00:00+00:00,710.25,347.0,0.0,0.0,797.0
2022-05-05 01:00:00+00:00,661.0,371.0,0.0,0.0,753.75
2022-05-05 02:00:00+00:00,653.5,345.0,0.0,0.0,739.75
2022-05-05 03:00:00+00:00,747.5,218.0,0.0,0.0,802.0
2022-05-05 04:00:00+00:00,661.25,169.0,0.0,0.0,703.5
2022-05-05 05:00:00+00:00,752.75,0.0,0.0,0.0,752.75
2022-05-05 06:00:00+00:00,706.75,124.0,0.0,0.0,737.75
2022-05-05 07:00:00+00:00,472.5,505.0,0.0,0.0,598.75
2022-05-05 08:00:00+00:00,513.0,590.0,0.0,0.0,660.5
2022-05-05 09:00:00+00:00,683.5,531.0,0.0,0.0,816.25
2022-05-05 10:00:00+00:00,827.5,384.0,0.0,0.0,923.5
2022-05-05 11:00:00+00:00,853.5,444.0,0.0,0.0,964.5
2022-05-05 12:00:00+00:00,928.25,470.0,0.0,0.0,1045.75
2022-05-05 13:00:00+00:00,1031.0,359.0,0.0,0.0,1120.75
2022-05-05 14:00:00+00:00,1014.75,226.0,0.0,0.0,1071.25
2022-05-05 15:00:00+00:00,838.75,136.0,0.0,0.0,872.75
2022-05-05 16:00:00+00:00,654.5,0.0,0.0,0.0,654.5
2022-05-05 17:00:00+00:00,776.5,0.0,0.0,0.0,776.5
2022-05-05 18:00:00+00:00,1008.0,0.0,0.0,0.0,1008.0
2022-05-05 19:00:00+00:00,1063.25,0.0,0.0,0.0,1063.25
2022-05-05 20:00:00+00:00,1024.0,0.0,0.0,0.0,1024.0
2022-05-05 21:00:00+00:00,1000.5,129.0,0.0,0.0,1032.75
2022-05-05 22:00:00+00:00,958.5,22.0,0.0,0.0,964.0
2022-05-05 23:00:00+00:00,876.75,186.0,0.0,0.0,923.25
2022-05-06 00:00:00+00:00,765.0,375.0,0.0,0.0,858.75
2022-05-06 01:00:00+00:00,678.0,415.0,0.0,0.0,781.75
2022-05-06 02:00:00+00:00,707.25,394.0,0.0,0.0,805.75
2022-05-06 03:00:00+00:00,688.25,419.0,0.0,0.0,793.0
2022-05-06 04:00:00+00:00,573.0,215.0,0.0,0.0,626.75
2022-05-06 05:00:00+00:00,660.5,299.0,0.0,0.0,735.25
2022-05-06 06:00:00+00:00,658.0,443.0,0.0,0.0,768.75
2022-05-06 07:00:00+00:00,812.5,630.0,0.0,0.0,970.0
2022-05-06 08:00:00+00:00,795.0,683.0,0.0,0.0,965.75
2022-05-06 09:00:00+00:00,876.0,543.0,0.0,0.0,1011.75
2022-05-06 10:00:00+00:00,1035.25,557.0,0.0,0.0,1174.5
2022-05-06 11:00:00+00:00,1071.5,598.0,0.0,0.0,1221.0
2022-05-06 12:00:00+00:00,1046.0,622.0,0.0,0.0,1201.5
2022-05-06 13:00:00+00:00,918.75,404.0,0.0,0.0,1019.75
2022-05-06 14:00:00+00:00,980.75,398.0,0.0,0.0,1080.25
2022-05-06 15:00:00+00:00,942.5,382.0,0.0,0.0,1038.0
2022-05-06 16:00:00+00:00,659.0,390.0,0.0,0.0,756.5
2022-05-06 17:00:00+00:00,742.5,106.0,0.0,0.0,769.0
2022-05-06 18:00:00+00:00,785.5,3.0,0.0,0.0,786.25
2022-05-06 19:00:00+00:00,470.0,180.0,0.0,0.0,515.0
2022-05-06 20:00:00+00:00,464.5,106.0,0.0,0.0,491.0
2022-05-06 21:00:00+00:00,602.25,425.0,0.0,0.0,708.5
2022-05-06 22:00:00+00:00,702.75,293.0,0.0,0.0,776.0
2022-05-06 23:00:00+00:00,702.0,340.0,0.0,0.0,787.0
2022-05-07 00:00:00+00:00,559.0,411.0,0.0,0.0,661.75
2022-05-07 01:00:00+00:00,527.25,456.0,0.0,0.0,641.25
2022-05-07 02:00:00+00:00,542.75,476.0,0.0,0.0,661.75
2022-05-07 03:00:00+00:00,425.0,432.0,0.0,0.0,533.0
2022-05-07 04:00:00+00:00,296.0,381.0,0.0,0.0,391.25
2022-05-07 05:00:00+00:00,474.75,317.0,0.0,0.0,554.0
2022-05-07 06:00:00+00:00,614.5,420.0,0.0,0.0,719.5
2022-05-07 07:00:00+00:00,717.75,552.0,0.0,0.0,855.75
2022-05-07 08:00:00+00:00,800.5,469.0,0.0,0.0,917.75
2022-05-07 09:00:00+00:00,875.25,489.0,0.0,0.0,997.5
2022-05-07 10:00:00+00:00,992.25,574.0,0.0,0.0,1135.75
2022-05-07 11:00:00+00:00,774.0,749.0,0.0,0.0,961.25
2022-05-07 12:00:00+00:00,739.0,727.0,0.0,0.0,920.75
2022-05-07 13:00:00+00:00,756.25,640.0,0.0,0.0,916.25
2022-05-07 14:00:00+00:00,802.75,464.0,0.0,0.0,918.75
2022-05-07 15:00:00+00:00,740.5,447.0,0.0,0.0,852.25
2022-05-07 16:00:00+00:00,547.75,401.0,0.0,0.0,648.0
2022-05-07 17:00:00+00:00,619.25,238.0,0.0,0.0,678.75
2022-05-07 18:00:00+00:00,789.0,9.0,0.0,0.0,791.25
2022-05-07 19:00:00+00:00,700.5,179.0,0.0,0.0,745.25
2022-05-07 20:00:00+00:00,730.25,112.0,0.0,0.0,758.25
2022-05-07 21:00:00+00:00,798.25,242.0,0.0,0.0,858.75
2022-05-07 22:00:00+00:00,735.0,248.0,0.0,0.0,797.0
2022-05-07 23:00:00+00:00,646.0,324.0,0.0,0.0,727.0
2022-05-08 00:00:00+00:00,623.0,415.0,0.0,0.0,726.75
2022-05-08 01:00:00+00:00,553.75,495.0,0.0,0.0,677.5
2022-05-08 02:00:00+00:00,532.5,525.0,0.0,0.0,663.75
2022-05-08 03:00:00+00:00,581.5,562.0,0.0,0.0,722.0
