,CZ,HU,PL,UA,sum
2024-02-07 14:00:00+00:00,280.0,0.0,150.0,0.0,430.0
2024-02-07 15:00:00+00:00,457.0,0.0,79.0,0.0,536.0
2024-02-07 16:00:00+00:00,356.0,0.0,215.0,0.0,571.0
2024-02-07 17:00:00+00:00,192.0,0.0,285.0,0.0,477.0
2024-02-07 18:00:00+00:00,74.0,0.0,38.0,0.0,112.0
2024-02-07 19:00:00+00:00,41.0,0.0,0.0,4.0,45.0
2024-02-07 20:00:00+00:00,93.0,0.0,0.0,0.0,93.0
2024-02-07 21:00:00+00:00,39.0,0.0,0.0,0.0,39.0
2024-02-07 22:00:00+00:00,150.0,0.0,60.0,0.0,210.0
2024-02-07 23:00:00+00:00,137.0,0.0,104.0,0.0,241.0
2024-02-08 00:00:00+00:00,10.0,0.0,126.0,0.0,136.0
2024-02-08 01:00:00+00:00,0.0,0.0,100.0,0.0,100.0
2024-02-08 02:00:00+00:00,0.0,0.0,45.0,7.0,52.0
2024-02-08 03:00:00+00:00,70.0,0.0,53.0,0.0,123.0
2024-02-08 04:00:00+00:00,392.0,0.0,194.0,0.0,586.0
2024-02-08 05:00:00+00:00,403.0,0.0,160.0,0.0,563.0
2024-02-08 06:00:00+00:00,228.0,0.0,155.0,0.0,383.0
2024-02-08 07:00:00+00:00,0.0,0.0,75.0,0.0,75.0
2024-02-08 08:00:00+00:00,0.0,123.0,0.0,263.0,386.0
2024-02-08 09:00:00+00:00,0.0,567.0,0.0,468.0,1035.0
2024-02-08 10:00:00+00:00,0.0,690.0,0.0,560.0,1250.0
2024-02-08 11:00:00+00:00,0.0,926.0,0.0,602.0,1528.0
2024-02-08 12:00:00+00:00,0.0,1118.0,0.0,649.0,1767.0
2024-02-08 13:00:00+00:00,0.0,760.0,0.0,509.0,1269.0
2024-02-08 14:00:00+00:00,0.0,139.0,0.0,211.0,350.0
2024-02-08 15:00:00+00:00,139.0,0.0,132.0,0.0,271.0
2024-02-08 16:00:00+00:00,859.0,0.0,456.0,0.0,1315.0
2024-02-08 17:00:00+00:00,946.0,0.0,463.0,0.0,1409.0
2024-02-08 18:00:00+00:00,684.0,0.0,350.0,0.0,1034.0
2024-02-08 19:00:00+00:00,674.0,0.0,244.0,0.0,918.0
2024-02-08 20:00:00+00:00,493.0,0.0,244.0,0.0,737.0
2024-02-08 21:00:00+00:00,457.0,0.0,242.0,0.0,699.0
2024-02-08 22:00:00+00:00,393.0,0.0,176.0,0.0,569.0
2024-02-08 23:00:00+00:00,550.0,0.0,152.0,0.0,702.0
2024-02-09 00:00:00+00:00,411.0,0.0,163.0,0.0,574.0
2024-02-09 01:00:00+00:00,287.0,0.0,262.0,0.0,549.0
2024-02-09 02:00:00+00:00,392.0,0.0,347.0,0.0,739.0
2024-02-09 03:00:00+00:00,637.0,0.0,487.0,0.0,1124.0
2024-02-09 04:00:00+00:00,756.0,0.0,524.0,0.0,1280.0
2024-02-09 05:00:00+00:00,846.0,0.0,531.0,0.0,1377.0
2024-02-09 06:00:00+00:00,849.0,0.0,494.0,0.0,1343.0
2024-02-09 07:00:00+00:00,408.0,0.0,132.0,0.0,540.0
2024-02-09 08:00:00+00:00,25.0,0.0,7.0,115.0,147.0
2024-02-09 09:00:00+00:00,0.0,0.0,0.0,250.0,250.0
2024-02-09 10:00:00+00:00,0.0,0.0,0.0,188.0,188.0
2024-02-09 11:00:00+00:00,7.0,0.0,0.0,169.0,176.0
2024-02-09 12:00:00+00:00,7.0,0.0,0.0,139.0,146.0
2024-02-09 13:00:00+00:00,212.0,0.0,39.0,29.0,280.0
2024-02-09 14:00:00+00:00,483.0,0.0,162.0,0.0,645.0
2024-02-09 15:00:00+00:00,565.0,0.0,73.0,0.0,638.0
2024-02-09 16:00:00+00:00,566.0,0.0,89.0,0.0,655.0
2024-02-09 17:00:00+00:00,275.0,0.0,94.0,0.0,369.0
2024-02-09 18:00:00+00:00,314.0,0.0,124.0,0.0,438.0
2024-02-09 19:00:00+00:00,325.0,0.0,23.0,0.0,348.0
2024-02-09 20:00:00+00:00,206.0,0.0,139.0,0.0,345.0
2024-02-09 21:00:00+00:00,224.0,0.0,240.0,0.0,464.0
2024-02-09 22:00:00+00:00,254.0,0.0,355.0,0.0,609.0
2024-02-09 23:00:00+00:00,287.0,0.0,453.0,0.0,740.0
2024-02-10 00:00:00+00:00,194.0,0.0,423.0,0.0,617.0
2024-02-10 01:00:00+00:00,21.0,0.0,410.0,0.0,431.0
2024-02-10 02:00:00+00:00,0.0,0.0,382.0,0.0,382.0
2024-02-10 03:00:00+00:00,0.0,0.0,346.0,0.0,346.0
2024-02-10 04:00:00+00:00,0.0,0.0,310.0,0.0,310.0
2024-02-10 05:00:00+00:00,0.0,0.0,127.0,0.0,127.0
2024-02-10 06:00:00+00:00,0.0,0.0,3.0,0.0,3.0
2024-02-10 07:00:00+00:00,0.0,0.0,0.0,120.0,120.0
2024-02-10 08:00:00+00:00,0.0,0.0,0.0,197.0,197.0
2024-02-10 09:00:00+00:00,0.0,0.0,10.0,163.0,173.0
2024-02-10 10:00:00+00:00,0.0,0.0,202.0,86.0,288.0
2024-02-10 11:00:00+00:00,0.0,0.0,53.0,144.0,197.0
2024-02-10 12:00:00+00:00,0.0,0.0,16.0,72.0,88.0
2024-02-10 13:00:00+00:00,0.0,0.0,7.0,0.0,7.0
2024-02-10 14:00:00+00:00,0.0,0.0,8.0,0.0,8.0
2024-02-10 15:00:00+00:00,7.0,0.0,0.0,0.0,7.0
2024-02-10 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-02-10 17:00:00+00:00,4.0,0.0,8.0,0.0,12.0
2024-02-10 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-02-10 19:00:00+00:00,0.0,0.0,0.0,21.0,21.0
2024-02-10 20:00:00+00:00,0.0,0.0,0.0,8.0,8.0
2024-02-10 21:00:00+00:00,0.0,0.0,51.0,24.0,75.0
2024-02-10 22:00:00+00:00,0.0,0.0,85.0,0.0,85.0
2024-02-10 23:00:00+00:00,0.0,0.0,9.0,40.0,49.0
2024-02-11 00:00:00+00:00,0.0,0.0,0.0,89.0,89.0
2024-02-11 01:00:00+00:00,0.0,0.0,0.0,135.0,135.0
2024-02-11 02:00:00+00:00,0.0,0.0,0.0,192.0,192.0
2024-02-11 03:00:00+00:00,0.0,0.0,0.0,255.0,255.0
2024-02-11 04:00:00+00:00,0.0,0.0,0.0,278.0,278.0
2024-02-11 05:00:00+00:00,0.0,0.0,6.0,229.0,235.0
2024-02-11 06:00:00+00:00,0.0,0.0,127.0,113.0,240.0
2024-02-11 07:00:00+00:00,0.0,0.0,153.0,126.0,279.0
2024-02-11 08:00:00+00:00,0.0,0.0,210.0,145.0,355.0
2024-02-11 09:00:00+00:00,0.0,0.0,172.0,259.0,431.0
2024-02-11 10:00:00+00:00,0.0,0.0,168.0,299.0,467.0
2024-02-11 11:00:00+00:00,0.0,0.0,61.0,320.0,381.0
2024-02-11 12:00:00+00:00,0.0,0.0,0.0,361.0,361.0
2024-02-11 13:00:00+00:00,0.0,0.0,0.0,336.0,336.0
2024-02-11 14:00:00+00:00,0.0,0.0,0.0,225.0,225.0
2024-02-11 15:00:00+00:00,0.0,0.0,21.0,63.0,84.0
2024-02-11 16:00:00+00:00,0.0,0.0,119.0,0.0,119.0
2024-02-11 17:00:00+00:00,0.0,0.0,6.0,38.0,44.0
2024-02-11 18:00:00+00:00,0.0,0.0,0.0,77.0,77.0
2024-02-11 19:00:00+00:00,0.0,0.0,95.0,75.0,170.0
2024-02-11 20:00:00+00:00,0.0,0.0,25.0,87.0,112.0
2024-02-11 21:00:00+00:00,0.0,0.0,95.0,118.0,213.0
2024-02-11 22:00:00+00:00,0.0,0.0,173.0,104.0,277.0
2024-02-11 23:00:00+00:00,0.0,0.0,26.0,252.0,278.0
2024-02-12 00:00:00+00:00,0.0,0.0,35.0,236.0,271.0
2024-02-12 01:00:00+00:00,0.0,0.0,56.0,276.0,332.0
2024-02-12 02:00:00+00:00,0.0,0.0,10.0,300.0,310.0
2024-02-12 03:00:00+00:00,0.0,0.0,75.0,201.0,276.0
2024-02-12 04:00:00+00:00,0.0,0.0,193.0,47.0,240.0
2024-02-12 05:00:00+00:00,0.0,0.0,276.0,10.0,286.0
2024-02-12 06:00:00+00:00,0.0,0.0,156.0,14.0,170.0
2024-02-12 07:00:00+00:00,0.0,0.0,0.0,183.0,183.0
2024-02-12 08:00:00+00:00,0.0,0.0,0.0,391.0,391.0
2024-02-12 09:00:00+00:00,0.0,3.0,0.0,544.0,547.0
2024-02-12 10:00:00+00:00,0.0,1.0,0.0,539.0,540.0
2024-02-12 11:00:00+00:00,0.0,0.0,0.0,514.0,514.0
2024-02-12 12:00:00+00:00,0.0,0.0,0.0,422.0,422.0
2024-02-12 13:00:00+00:00,0.0,0.0,0.0,210.0,210.0
2024-02-12 14:00:00+00:00,21.0,0.0,0.0,87.0,108.0
2024-02-12 15:00:00+00:00,479.0,0.0,33.0,0.0,512.0
2024-02-12 16:00:00+00:00,528.0,0.0,2.0,0.0,530.0
2024-02-12 17:00:00+00:00,359.0,0.0,120.0,0.0,479.0
2024-02-12 18:00:00+00:00,499.0,0.0,151.0,0.0,650.0
2024-02-12 19:00:00+00:00,682.0,0.0,289.0,0.0,971.0
2024-02-12 20:00:00+00:00,462.0,0.0,388.0,0.0,850.0
2024-02-12 21:00:00+00:00,359.0,0.0,473.0,0.0,832.0
2024-02-12 22:00:00+00:00,386.0,0.0,547.0,0.0,933.0
2024-02-12 23:00:00+00:00,416.0,0.0,617.0,0.0,1033.0
2024-02-13 00:00:00+00:00,259.0,0.0,568.0,0.0,827.0
2024-02-13 01:00:00+00:00,196.0,0.0,635.0,0.0,831.0
2024-02-13 02:00:00+00:00,346.0,0.0,694.0,0.0,1040.0
2024-02-13 03:00:00+00:00,539.0,0.0,658.0,0.0,1197.0
2024-02-13 04:00:00+00:00,864.0,0.0,691.0,0.0,1555.0
2024-02-13 05:00:00+00:00,1132.0,0.0,534.0,0.0,1666.0
2024-02-13 06:00:00+00:00,1250.0,0.0,413.0,0.0,1663.0
2024-02-13 07:00:00+00:00,1090.0,0.0,307.0,0.0,1397.0
2024-02-13 08:00:00+00:00,527.0,0.0,398.0,0.0,925.0
2024-02-13 09:00:00+00:00,205.0,0.0,288.0,0.0,493.0
2024-02-13 10:00:00+00:00,57.0,0.0,189.0,0.0,246.0
2024-02-13 11:00:00+00:00,169.0,0.0,229.0,0.0,398.0
2024-02-13 12:00:00+00:00,319.0,0.0,327.0,0.0,646.0
2024-02-13 13:00:00+00:00,478.0,0.0,422.0,0.0,900.0
2024-02-13 14:00:00+00:00,595.0,0.0,199.0,0.0,794.0
2024-02-13 15:00:00+00:00,611.0,0.0,116.0,0.0,727.0
2024-02-13 16:00:00+00:00,647.0,0.0,83.0,0.0,730.0
2024-02-13 17:00:00+00:00,734.0,0.0,52.0,0.0,786.0
2024-02-13 18:00:00+00:00,695.0,0.0,120.0,0.0,815.0
2024-02-13 19:00:00+00:00,593.0,0.0,16.0,0.0,609.0
2024-02-13 20:00:00+00:00,462.0,0.0,0.0,0.0,462.0
2024-02-13 21:00:00+00:00,326.0,0.0,17.0,0.0,343.0
2024-02-13 22:00:00+00:00,477.0,0.0,132.0,0.0,609.0
2024-02-13 23:00:00+00:00,209.0,0.0,272.0,0.0,481.0
2024-02-14 00:00:00+00:00,8.0,0.0,304.0,0.0,312.0
2024-02-14 01:00:00+00:00,105.0,0.0,302.0,0.0,407.0
2024-02-14 02:00:00+00:00,1.0,0.0,276.0,0.0,277.0
2024-02-14 03:00:00+00:00,102.0,0.0,183.0,0.0,285.0
2024-02-14 04:00:00+00:00,177.0,0.0,163.0,5.0,345.0
2024-02-14 05:00:00+00:00,760.0,0.0,309.0,0.0,1069.0
2024-02-14 06:00:00+00:00,728.0,0.0,305.0,0.0,1033.0
2024-02-14 07:00:00+00:00,114.0,0.0,9.0,103.0,226.0
2024-02-14 08:00:00+00:00,0.0,0.0,50.0,223.0,273.0
2024-02-14 09:00:00+00:00,0.0,207.0,0.0,486.0,693.0
2024-02-14 10:00:00+00:00,0.0,437.0,0.0,637.0,1074.0
2024-02-14 11:00:00+00:00,0.0,452.0,0.0,617.0,1069.0
2024-02-14 12:00:00+00:00,0.0,452.0,0.0,642.0,1094.0
2024-02-14 13:00:00+00:00,0.0,50.0,0.0,496.0,546.0
2024-02-14 14:00:00+00:00,0.0,0.0,0.0,282.0,282.0
2024-02-14 15:00:00+00:00,34.0,0.0,0.0,165.0,199.0
2024-02-14 16:00:00+00:00,192.0,0.0,1.0,9.0,202.0
2024-02-14 17:00:00+00:00,346.0,0.0,7.0,0.0,353.0
2024-02-14 18:00:00+00:00,412.0,0.0,18.0,0.0,430.0
2024-02-14 19:00:00+00:00,521.0,0.0,38.0,0.0,559.0
2024-02-14 20:00:00+00:00,388.0,0.0,178.0,0.0,566.0
2024-02-14 21:00:00+00:00,239.0,0.0,210.0,1.0,450.0
2024-02-14 22:00:00+00:00,92.0,0.0,350.0,0.0,442.0
2024-02-14 23:00:00+00:00,21.0,0.0,442.0,0.0,463.0
2024-02-15 00:00:00+00:00,0.0,0.0,474.0,6.0,480.0
2024-02-15 01:00:00+00:00,0.0,0.0,534.0,1.0,535.0
2024-02-15 02:00:00+00:00,0.0,0.0,486.0,42.0,528.0
2024-02-15 03:00:00+00:00,31.0,0.0,493.0,4.0,528.0
2024-02-15 04:00:00+00:00,343.0,0.0,149.0,0.0,492.0
2024-02-15 05:00:00+00:00,309.0,0.0,63.0,9.0,381.0
2024-02-15 06:00:00+00:00,305.0,0.0,41.0,48.0,394.0
2024-02-15 07:00:00+00:00,25.0,0.0,0.0,253.0,278.0
2024-02-15 08:00:00+00:00,0.0,0.0,0.0,459.0,459.0
2024-02-15 09:00:00+00:00,0.0,2.0,0.0,593.0,595.0
2024-02-15 10:00:00+00:00,0.0,5.0,0.0,615.0,620.0
2024-02-15 11:00:00+00:00,0.0,49.0,0.0,622.0,671.0
2024-02-15 12:00:00+00:00,0.0,80.0,0.0,621.0,701.0
2024-02-15 13:00:00+00:00,0.0,0.0,0.0,434.0,434.0
2024-02-15 14:00:00+00:00,0.0,0.0,0.0,258.0,258.0
2024-02-15 15:00:00+00:00,68.0,0.0,0.0,94.0,162.0
2024-02-15 16:00:00+00:00,219.0,0.0,0.0,0.0,219.0
2024-02-15 17:00:00+00:00,446.0,0.0,65.0,0.0,511.0
2024-02-15 18:00:00+00:00,418.0,0.0,107.0,0.0,525.0
2024-02-15 19:00:00+00:00,566.0,0.0,179.0,0.0,745.0
2024-02-15 20:00:00+00:00,334.0,0.0,40.0,0.0,374.0
2024-02-15 21:00:00+00:00,198.0,0.0,121.0,2.0,321.0
2024-02-15 22:00:00+00:00,371.0,0.0,164.0,0.0,535.0
2024-02-15 23:00:00+00:00,268.0,0.0,555.0,0.0,823.0
2024-02-16 00:00:00+00:00,12.0,0.0,474.0,0.0,486.0
2024-02-16 01:00:00+00:00,124.0,0.0,498.0,0.0,622.0
2024-02-16 02:00:00+00:00,241.0,0.0,557.0,0.0,798.0
2024-02-16 03:00:00+00:00,454.0,0.0,643.0,0.0,1097.0
2024-02-16 04:00:00+00:00,808.0,0.0,618.0,0.0,1426.0
2024-02-16 05:00:00+00:00,1201.0,0.0,652.0,0.0,1853.0
2024-02-16 06:00:00+00:00,891.0,0.0,429.0,0.0,1320.0
2024-02-16 07:00:00+00:00,188.0,0.0,396.0,0.0,584.0
2024-02-16 08:00:00+00:00,0.0,0.0,316.0,113.0,429.0
2024-02-16 09:00:00+00:00,0.0,0.0,140.0,281.0,421.0
2024-02-16 10:00:00+00:00,0.0,49.0,68.0,373.0,490.0
2024-02-16 11:00:00+00:00,0.0,37.0,106.0,292.0,435.0
2024-02-16 12:00:00+00:00,0.0,0.0,195.0,202.0,397.0
2024-02-16 13:00:00+00:00,0.0,0.0,286.0,18.0,304.0
2024-02-16 14:00:00+00:00,258.0,0.0,526.0,0.0,784.0
2024-02-16 15:00:00+00:00,1150.0,0.0,710.0,0.0,1860.0
2024-02-16 16:00:00+00:00,1423.0,0.0,666.0,0.0,2089.0
2024-02-16 17:00:00+00:00,1435.0,0.0,728.0,0.0,2163.0
2024-02-16 18:00:00+00:00,1370.0,0.0,800.0,0.0,2170.0
2024-02-16 19:00:00+00:00,1376.0,0.0,824.0,0.0,2200.0
2024-02-16 20:00:00+00:00,1313.0,0.0,1008.0,0.0,2321.0
2024-02-16 21:00:00+00:00,1404.0,0.0,1051.0,0.0,2455.0
2024-02-16 22:00:00+00:00,1247.0,0.0,998.0,0.0,2245.0
2024-02-16 23:00:00+00:00,1235.0,0.0,934.0,0.0,2169.0
2024-02-17 00:00:00+00:00,1151.0,0.0,928.0,0.0,2079.0
2024-02-17 01:00:00+00:00,1120.0,0.0,966.0,0.0,2086.0
2024-02-17 02:00:00+00:00,899.0,0.0,936.0,0.0,1835.0
2024-02-17 03:00:00+00:00,1067.0,0.0,954.0,0.0,2021.0
2024-02-17 04:00:00+00:00,1273.0,0.0,990.0,0.0,2263.0
2024-02-17 05:00:00+00:00,1347.0,0.0,1018.0,0.0,2365.0
2024-02-17 06:00:00+00:00,869.0,0.0,929.0,0.0,1798.0
2024-02-17 07:00:00+00:00,227.0,0.0,615.0,0.0,842.0
2024-02-17 08:00:00+00:00,0.0,0.0,384.0,30.0,414.0
2024-02-17 09:00:00+00:00,0.0,0.0,274.0,132.0,406.0
2024-02-17 10:00:00+00:00,0.0,0.0,200.0,240.0,440.0
2024-02-17 11:00:00+00:00,0.0,0.0,226.0,229.0,455.0
2024-02-17 12:00:00+00:00,0.0,0.0,219.0,190.0,409.0
2024-02-17 13:00:00+00:00,337.0,0.0,456.0,8.0,801.0
2024-02-17 14:00:00+00:00,979.0,0.0,802.0,0.0,1781.0
2024-02-17 15:00:00+00:00,1453.0,0.0,826.0,0.0,2279.0
2024-02-17 16:00:00+00:00,1731.0,0.0,881.0,0.0,2612.0
2024-02-17 17:00:00+00:00,1437.0,0.0,1046.0,0.0,2483.0
2024-02-17 18:00:00+00:00,1289.0,0.0,779.0,0.0,2068.0
2024-02-17 19:00:00+00:00,1262.0,0.0,660.0,0.0,1922.0
2024-02-17 20:00:00+00:00,1080.0,0.0,754.0,0.0,1834.0
2024-02-17 21:00:00+00:00,780.0,0.0,765.0,0.0,1545.0
2024-02-17 22:00:00+00:00,775.0,0.0,617.0,0.0,1392.0
2024-02-17 23:00:00+00:00,544.0,0.0,495.0,0.0,1039.0
2024-02-18 00:00:00+00:00,404.0,0.0,507.0,0.0,911.0
2024-02-18 01:00:00+00:00,584.0,0.0,560.0,0.0,1144.0
2024-02-18 02:00:00+00:00,692.0,0.0,583.0,0.0,1275.0
2024-02-18 03:00:00+00:00,808.0,0.0,566.0,0.0,1374.0
2024-02-18 04:00:00+00:00,893.0,0.0,531.0,0.0,1424.0
2024-02-18 05:00:00+00:00,780.0,0.0,413.0,0.0,1193.0
2024-02-18 06:00:00+00:00,652.0,0.0,378.0,0.0,1030.0
2024-02-18 07:00:00+00:00,244.0,0.0,367.0,0.0,611.0
2024-02-18 08:00:00+00:00,93.0,0.0,373.0,0.0,466.0
2024-02-18 09:00:00+00:00,0.0,0.0,210.0,40.0,250.0
2024-02-18 10:00:00+00:00,0.0,0.0,171.0,140.0,311.0
2024-02-18 11:00:00+00:00,0.0,0.0,161.0,248.0,409.0
2024-02-18 12:00:00+00:00,0.0,0.0,92.0,247.0,339.0
2024-02-18 13:00:00+00:00,0.0,0.0,174.0,53.0,227.0
2024-02-18 14:00:00+00:00,311.0,0.0,374.0,0.0,685.0
2024-02-18 15:00:00+00:00,957.0,0.0,514.0,0.0,1471.0
2024-02-18 16:00:00+00:00,1509.0,0.0,441.0,0.0,1950.0
2024-02-18 17:00:00+00:00,1604.0,0.0,598.0,0.0,2202.0
2024-02-18 18:00:00+00:00,1554.0,0.0,587.0,0.0,2141.0
2024-02-18 19:00:00+00:00,1393.0,0.0,534.0,0.0,1927.0
2024-02-18 20:00:00+00:00,1270.0,0.0,624.0,0.0,1894.0
2024-02-18 21:00:00+00:00,1087.0,0.0,659.0,0.0,1746.0
2024-02-18 22:00:00+00:00,972.0,0.0,735.0,0.0,1707.0
2024-02-18 23:00:00+00:00,935.0,0.0,877.0,0.0,1812.0
2024-02-19 00:00:00+00:00,1110.0,0.0,947.0,0.0,2057.0
2024-02-19 01:00:00+00:00,988.0,0.0,923.0,0.0,1911.0
2024-02-19 02:00:00+00:00,1051.0,0.0,832.0,0.0,1883.0
2024-02-19 03:00:00+00:00,1299.0,0.0,811.0,0.0,2110.0
2024-02-19 04:00:00+00:00,1565.0,0.0,821.0,0.0,2386.0
2024-02-19 05:00:00+00:00,1660.0,0.0,909.0,0.0,2569.0
2024-02-19 06:00:00+00:00,1547.0,0.0,874.0,0.0,2421.0
2024-02-19 07:00:00+00:00,1151.0,0.0,618.0,0.0,1769.0
2024-02-19 08:00:00+00:00,1084.0,0.0,426.0,0.0,1510.0
2024-02-19 09:00:00+00:00,882.0,0.0,310.0,0.0,1192.0
2024-02-19 10:00:00+00:00,1075.0,0.0,446.0,0.0,1521.0
2024-02-19 11:00:00+00:00,1213.0,0.0,550.0,0.0,1763.0
2024-02-19 12:00:00+00:00,1153.0,0.0,567.0,0.0,1720.0
2024-02-19 13:00:00+00:00,1454.0,0.0,563.0,0.0,2017.0
2024-02-19 14:00:00+00:00,1280.0,0.0,515.0,0.0,1795.0
2024-02-19 15:00:00+00:00,1388.0,0.0,610.0,0.0,1998.0
2024-02-19 16:00:00+00:00,1212.0,0.0,532.0,0.0,1744.0
2024-02-19 17:00:00+00:00,1241.0,0.0,450.0,0.0,1691.0
2024-02-19 18:00:00+00:00,1144.0,0.0,407.0,0.0,1551.0
2024-02-19 19:00:00+00:00,1237.0,0.0,487.0,0.0,1724.0
2024-02-19 20:00:00+00:00,1235.0,0.0,512.0,0.0,1747.0
2024-02-19 21:00:00+00:00,1144.0,0.0,734.0,0.0,1878.0
2024-02-19 22:00:00+00:00,1129.0,0.0,813.0,0.0,1942.0
2024-02-19 23:00:00+00:00,1195.0,0.0,840.0,0.0,2035.0
2024-02-20 00:00:00+00:00,1053.0,0.0,824.0,0.0,1877.0
2024-02-20 01:00:00+00:00,1007.0,0.0,856.0,0.0,1863.0
2024-02-20 02:00:00+00:00,961.0,0.0,836.0,0.0,1797.0
2024-02-20 03:00:00+00:00,1121.0,0.0,820.0,0.0,1941.0
2024-02-20 04:00:00+00:00,1420.0,0.0,741.0,0.0,2161.0
2024-02-20 05:00:00+00:00,1485.0,0.0,558.0,0.0,2043.0
2024-02-20 06:00:00+00:00,1211.0,0.0,634.0,0.0,1845.0
2024-02-20 07:00:00+00:00,849.0,0.0,366.0,0.0,1215.0
2024-02-20 08:00:00+00:00,710.0,0.0,179.0,0.0,889.0
2024-02-20 09:00:00+00:00,688.0,0.0,82.0,0.0,770.0
2024-02-20 10:00:00+00:00,548.0,0.0,148.0,0.0,696.0
2024-02-20 11:00:00+00:00,727.0,0.0,121.0,0.0,848.0
2024-02-20 12:00:00+00:00,775.0,0.0,66.0,0.0,841.0
2024-02-20 13:00:00+00:00,879.0,0.0,110.0,0.0,989.0
2024-02-20 14:00:00+00:00,1165.0,0.0,284.0,0.0,1449.0
2024-02-20 15:00:00+00:00,1183.0,0.0,289.0,0.0,1472.0
2024-02-20 16:00:00+00:00,1340.0,0.0,367.0,0.0,1707.0
2024-02-20 17:00:00+00:00,1391.0,0.0,389.0,0.0,1780.0
2024-02-20 18:00:00+00:00,1265.0,0.0,377.0,0.0,1642.0
2024-02-20 19:00:00+00:00,1166.0,0.0,400.0,0.0,1566.0
2024-02-20 20:00:00+00:00,1330.0,0.0,498.0,0.0,1828.0
2024-02-20 21:00:00+00:00,1417.0,0.0,512.0,0.0,1929.0
2024-02-20 22:00:00+00:00,1429.0,0.0,541.0,0.0,1970.0
2024-02-20 23:00:00+00:00,1163.0,0.0,644.0,0.0,1807.0
2024-02-21 00:00:00+00:00,1020.0,0.0,667.0,0.0,1687.0
2024-02-21 01:00:00+00:00,1058.0,0.0,689.0,0.0,1747.0
2024-02-21 02:00:00+00:00,973.0,0.0,668.0,0.0,1641.0
2024-02-21 03:00:00+00:00,1125.0,0.0,691.0,0.0,1816.0
2024-02-21 04:00:00+00:00,1363.0,0.0,707.0,0.0,2070.0
2024-02-21 05:00:00+00:00,1562.0,0.0,681.0,0.0,2243.0
2024-02-21 06:00:00+00:00,1515.0,0.0,583.0,0.0,2098.0
2024-02-21 07:00:00+00:00,1077.0,0.0,510.0,0.0,1587.0
2024-02-21 08:00:00+00:00,1006.0,0.0,435.0,0.0,1441.0
2024-02-21 09:00:00+00:00,909.0,0.0,494.0,0.0,1403.0
2024-02-21 10:00:00+00:00,802.0,0.0,393.0,0.0,1195.0
2024-02-21 11:00:00+00:00,986.0,0.0,371.0,0.0,1357.0
2024-02-21 12:00:00+00:00,1143.0,0.0,475.0,0.0,1618.0
2024-02-21 13:00:00+00:00,1309.0,0.0,586.0,0.0,1895.0
2024-02-21 14:00:00+00:00,1307.0,0.0,644.0,0.0,1951.0
2024-02-21 15:00:00+00:00,1537.0,0.0,662.0,0.0,2199.0
2024-02-21 16:00:00+00:00,1665.0,0.0,715.0,0.0,2380.0
2024-02-21 17:00:00+00:00,1677.0,0.0,749.0,0.0,2426.0
2024-02-21 18:00:00+00:00,1727.0,0.0,795.0,0.0,2522.0
2024-02-21 19:00:00+00:00,1653.0,0.0,726.0,0.0,2379.0
2024-02-21 20:00:00+00:00,1696.0,0.0,704.0,0.0,2400.0
2024-02-21 21:00:00+00:00,1592.0,0.0,676.0,0.0,2268.0
2024-02-21 22:00:00+00:00,1694.0,0.0,853.0,0.0,2547.0
2024-02-21 23:00:00+00:00,1435.0,0.0,784.0,0.0,2219.0
2024-02-22 00:00:00+00:00,1349.0,0.0,902.0,0.0,2251.0
2024-02-22 01:00:00+00:00,1346.0,0.0,910.0,0.0,2256.0
2024-02-22 02:00:00+00:00,1313.0,0.0,907.0,0.0,2220.0
2024-02-22 03:00:00+00:00,1378.0,0.0,899.0,0.0,2277.0
2024-02-22 04:00:00+00:00,1388.0,0.0,860.0,0.0,2248.0
2024-02-22 05:00:00+00:00,1510.0,0.0,701.0,0.0,2211.0
2024-02-22 06:00:00+00:00,1190.0,0.0,596.0,0.0,1786.0
2024-02-22 07:00:00+00:00,623.0,0.0,359.0,0.0,982.0
2024-02-22 08:00:00+00:00,174.0,0.0,75.0,103.0,352.0
2024-02-22 09:00:00+00:00,0.0,0.0,188.0,163.0,351.0
2024-02-22 10:00:00+00:00,0.0,0.0,122.0,258.0,380.0
2024-02-22 11:00:00+00:00,0.0,0.0,0.0,302.0,302.0
2024-02-22 12:00:00+00:00,21.0,0.0,5.0,286.0,312.0
2024-02-22 13:00:00+00:00,444.0,0.0,261.0,36.0,741.0
2024-02-22 14:00:00+00:00,773.0,0.0,448.0,0.0,1221.0
2024-02-22 15:00:00+00:00,1188.0,0.0,564.0,0.0,1752.0
2024-02-22 16:00:00+00:00,1401.0,0.0,706.0,0.0,2107.0
2024-02-22 17:00:00+00:00,1442.0,0.0,801.0,0.0,2243.0
2024-02-22 18:00:00+00:00,1359.0,0.0,794.0,0.0,2153.0
2024-02-22 19:00:00+00:00,1277.0,0.0,831.0,0.0,2108.0
2024-02-22 20:00:00+00:00,1173.0,0.0,913.0,0.0,2086.0
2024-02-22 21:00:00+00:00,1078.0,0.0,853.0,0.0,1931.0
2024-02-22 22:00:00+00:00,1269.0,0.0,868.0,0.0,2137.0
2024-02-22 23:00:00+00:00,1117.0,0.0,882.0,0.0,1999.0
