,DE,LT,CZ,SK,UA,SE,sum
2023-04-20 00:00:00+00:00,260.0,351.0,0.0,0.0,77.0,598.0,1286.0
2023-04-20 01:00:00+00:00,259.0,351.0,0.0,0.0,78.0,598.0,1286.0
2023-04-20 02:00:00+00:00,239.0,351.0,0.0,0.0,79.0,598.0,1267.0
2023-04-20 03:00:00+00:00,302.0,351.0,0.0,0.0,78.0,598.0,1329.0
2023-04-20 04:00:00+00:00,1019.0,350.0,0.0,0.0,77.0,598.0,2044.0
2023-04-20 05:00:00+00:00,891.0,350.0,0.0,0.0,79.0,598.0,1918.0
2023-04-20 06:00:00+00:00,502.0,350.0,0.0,0.0,78.0,598.0,1528.0
2023-04-20 07:00:00+00:00,471.0,350.0,0.0,0.0,76.0,598.0,1495.0
2023-04-20 08:00:00+00:00,131.0,350.0,0.0,0.0,77.0,598.0,1156.0
2023-04-20 09:00:00+00:00,74.0,350.0,0.0,0.0,76.0,598.0,1098.0
2023-04-20 10:00:00+00:00,74.0,350.0,0.0,0.0,79.0,598.0,1101.0
2023-04-20 11:00:00+00:00,99.0,350.0,0.0,0.0,77.0,598.0,1124.0
2023-04-20 12:00:00+00:00,300.0,350.0,0.0,0.0,76.0,598.0,1324.0
2023-04-20 13:00:00+00:00,294.0,350.0,0.0,0.0,77.0,598.0,1319.0
2023-04-20 14:00:00+00:00,678.0,350.0,0.0,0.0,78.0,598.0,1704.0
2023-04-20 15:00:00+00:00,756.0,350.0,0.0,0.0,78.0,598.0,1782.0
2023-04-20 16:00:00+00:00,777.0,350.0,0.0,0.0,79.0,598.0,1804.0
2023-04-20 17:00:00+00:00,829.0,350.0,0.0,0.0,79.0,598.0,1856.0
2023-04-20 18:00:00+00:00,748.0,350.0,0.0,0.0,80.0,598.0,1776.0
2023-04-20 19:00:00+00:00,741.0,350.0,0.0,0.0,79.0,598.0,1768.0
2023-04-20 20:00:00+00:00,732.0,350.0,0.0,0.0,78.0,598.0,1758.0
2023-04-20 21:00:00+00:00,878.0,350.0,0.0,0.0,78.0,598.0,1904.0
2023-04-20 22:00:00+00:00,724.0,350.0,0.0,0.0,78.0,598.0,1750.0
2023-04-20 23:00:00+00:00,484.0,351.0,0.0,0.0,80.0,598.0,1513.0
2023-04-21 00:00:00+00:00,574.0,351.0,0.0,0.0,78.0,598.0,1601.0
2023-04-21 01:00:00+00:00,553.0,351.0,0.0,0.0,78.0,598.0,1580.0
2023-04-21 02:00:00+00:00,599.0,351.0,0.0,0.0,78.0,598.0,1626.0
2023-04-21 03:00:00+00:00,620.0,351.0,0.0,0.0,78.0,598.0,1647.0
2023-04-21 04:00:00+00:00,721.0,350.0,0.0,0.0,77.0,598.0,1746.0
2023-04-21 05:00:00+00:00,642.0,350.0,0.0,0.0,76.0,598.0,1666.0
2023-04-21 06:00:00+00:00,391.0,350.0,0.0,0.0,78.0,598.0,1417.0
2023-04-21 07:00:00+00:00,444.0,350.0,0.0,0.0,79.0,595.0,1468.0
2023-04-21 08:00:00+00:00,307.0,317.0,0.0,0.0,77.0,530.0,1231.0
2023-04-21 09:00:00+00:00,189.0,288.0,0.0,0.0,77.0,484.0,1038.0
2023-04-21 10:00:00+00:00,485.0,5.0,0.0,0.0,77.0,209.0,776.0
2023-04-21 11:00:00+00:00,884.0,0.0,0.0,7.0,77.0,0.0,968.0
2023-04-21 12:00:00+00:00,818.0,0.0,0.0,0.0,77.0,0.0,895.0
2023-04-21 13:00:00+00:00,1146.0,0.0,0.0,0.0,76.0,57.0,1279.0
2023-04-21 14:00:00+00:00,1160.0,334.0,0.0,0.0,77.0,553.0,2124.0
2023-04-21 15:00:00+00:00,1224.0,350.0,0.0,0.0,78.0,598.0,2250.0
2023-04-21 16:00:00+00:00,1365.0,350.0,0.0,0.0,77.0,598.0,2390.0
2023-04-21 17:00:00+00:00,1458.0,350.0,0.0,0.0,79.0,598.0,2485.0
2023-04-21 18:00:00+00:00,1738.0,350.0,0.0,0.0,79.0,598.0,2765.0
2023-04-21 19:00:00+00:00,1567.0,350.0,0.0,0.0,77.0,598.0,2592.0
2023-04-21 20:00:00+00:00,1376.0,350.0,0.0,0.0,79.0,598.0,2403.0
2023-04-21 21:00:00+00:00,1242.0,350.0,0.0,0.0,78.0,598.0,2268.0
2023-04-21 22:00:00+00:00,1439.0,350.0,0.0,0.0,77.0,598.0,2464.0
2023-04-21 23:00:00+00:00,1226.0,350.0,0.0,0.0,77.0,598.0,2251.0
2023-04-22 00:00:00+00:00,1107.0,350.0,0.0,0.0,76.0,598.0,2131.0
2023-04-22 01:00:00+00:00,1092.0,350.0,0.0,0.0,78.0,598.0,2118.0
2023-04-22 02:00:00+00:00,1183.0,350.0,0.0,0.0,78.0,598.0,2209.0
2023-04-22 03:00:00+00:00,1248.0,350.0,0.0,0.0,76.0,598.0,2272.0
2023-04-22 04:00:00+00:00,1185.0,350.0,0.0,0.0,77.0,598.0,2210.0
2023-04-22 05:00:00+00:00,1154.0,350.0,0.0,0.0,77.0,598.0,2179.0
2023-04-22 06:00:00+00:00,818.0,349.0,0.0,1.0,79.0,598.0,1845.0
2023-04-22 07:00:00+00:00,498.0,11.0,0.0,1.0,78.0,598.0,1186.0
2023-04-22 08:00:00+00:00,394.0,0.0,0.0,0.0,76.0,591.0,1061.0
2023-04-22 09:00:00+00:00,412.0,0.0,0.0,0.0,77.0,420.0,909.0
2023-04-22 10:00:00+00:00,327.0,0.0,0.0,0.0,78.0,583.0,988.0
2023-04-22 11:00:00+00:00,278.0,0.0,0.0,0.0,78.0,433.0,789.0
2023-04-22 12:00:00+00:00,456.0,0.0,0.0,0.0,76.0,598.0,1130.0
2023-04-22 13:00:00+00:00,541.0,0.0,0.0,0.0,76.0,598.0,1215.0
2023-04-22 14:00:00+00:00,657.0,0.0,39.0,8.0,79.0,598.0,1381.0
2023-04-22 15:00:00+00:00,673.0,0.0,35.0,1.0,79.0,598.0,1386.0
2023-04-22 16:00:00+00:00,1010.0,0.0,127.0,0.0,78.0,598.0,1813.0
2023-04-22 17:00:00+00:00,1084.0,4.0,3.0,0.0,80.0,598.0,1769.0
2023-04-22 18:00:00+00:00,1293.0,345.0,0.0,0.0,78.0,598.0,2314.0
2023-04-22 19:00:00+00:00,1018.0,350.0,0.0,0.0,77.0,598.0,2043.0
2023-04-22 20:00:00+00:00,401.0,350.0,0.0,0.0,77.0,598.0,1426.0
2023-04-22 21:00:00+00:00,250.0,350.0,0.0,0.0,78.0,598.0,1276.0
2023-04-22 22:00:00+00:00,211.0,350.0,0.0,0.0,76.0,598.0,1235.0
2023-04-22 23:00:00+00:00,54.0,350.0,0.0,0.0,77.0,598.0,1079.0
2023-04-23 00:00:00+00:00,0.0,350.0,0.0,0.0,78.0,598.0,1026.0
2023-04-23 01:00:00+00:00,0.0,350.0,0.0,0.0,78.0,598.0,1026.0
2023-04-23 02:00:00+00:00,0.0,350.0,0.0,0.0,76.0,598.0,1024.0
2023-04-23 03:00:00+00:00,0.0,350.0,0.0,0.0,77.0,598.0,1025.0
2023-04-23 04:00:00+00:00,0.0,350.0,0.0,0.0,76.0,598.0,1024.0
2023-04-23 05:00:00+00:00,0.0,350.0,0.0,0.0,76.0,598.0,1024.0
2023-04-23 06:00:00+00:00,0.0,350.0,0.0,0.0,78.0,597.0,1025.0
2023-04-23 07:00:00+00:00,0.0,333.0,0.0,0.0,78.0,568.0,979.0
2023-04-23 08:00:00+00:00,0.0,331.0,0.0,0.0,78.0,445.0,854.0
2023-04-23 09:00:00+00:00,0.0,343.0,0.0,0.0,78.0,349.0,770.0
2023-04-23 10:00:00+00:00,0.0,228.0,0.0,0.0,78.0,213.0,519.0
2023-04-23 11:00:00+00:00,135.0,0.0,0.0,0.0,77.0,0.0,212.0
2023-04-23 12:00:00+00:00,84.0,0.0,0.0,0.0,77.0,0.0,161.0
2023-04-23 13:00:00+00:00,20.0,0.0,0.0,0.0,77.0,366.0,463.0
2023-04-23 14:00:00+00:00,158.0,1.0,0.0,0.0,78.0,583.0,820.0
2023-04-23 15:00:00+00:00,198.0,339.0,0.0,0.0,78.0,521.0,1136.0
2023-04-23 16:00:00+00:00,375.0,350.0,0.0,0.0,78.0,586.0,1389.0
2023-04-23 17:00:00+00:00,291.0,349.0,0.0,0.0,78.0,559.0,1277.0
2023-04-23 18:00:00+00:00,678.0,340.0,0.0,0.0,78.0,528.0,1624.0
2023-04-23 19:00:00+00:00,1188.0,332.0,0.0,0.0,77.0,510.0,2107.0
2023-04-23 20:00:00+00:00,1168.0,340.0,0.0,0.0,78.0,531.0,2117.0
2023-04-23 21:00:00+00:00,949.0,351.0,0.0,0.0,79.0,597.0,1976.0
2023-04-23 22:00:00+00:00,472.0,351.0,0.0,0.0,78.0,598.0,1499.0
2023-04-23 23:00:00+00:00,545.0,351.0,0.0,0.0,76.0,598.0,1570.0
2023-04-24 00:00:00+00:00,574.0,351.0,0.0,0.0,78.0,598.0,1601.0
2023-04-24 01:00:00+00:00,590.0,351.0,0.0,0.0,78.0,598.0,1617.0
2023-04-24 02:00:00+00:00,597.0,351.0,0.0,0.0,77.0,598.0,1623.0
2023-04-24 03:00:00+00:00,978.0,350.0,0.0,0.0,79.0,598.0,2005.0
2023-04-24 04:00:00+00:00,1586.0,351.0,0.0,0.0,79.0,598.0,2614.0
2023-04-24 05:00:00+00:00,1282.0,351.0,0.0,0.0,79.0,598.0,2310.0
2023-04-24 06:00:00+00:00,1243.0,348.0,0.0,0.0,76.0,596.0,2263.0
2023-04-24 07:00:00+00:00,1197.0,351.0,0.0,0.0,76.0,598.0,2222.0
2023-04-24 08:00:00+00:00,1030.0,351.0,0.0,0.0,76.0,598.0,2055.0
2023-04-24 09:00:00+00:00,977.0,346.0,0.0,0.0,76.0,598.0,1997.0
2023-04-24 10:00:00+00:00,788.0,351.0,0.0,0.0,76.0,592.0,1807.0
2023-04-24 11:00:00+00:00,1083.0,303.0,0.0,0.0,77.0,436.0,1899.0
2023-04-24 12:00:00+00:00,1264.0,219.0,0.0,0.0,77.0,469.0,2029.0
2023-04-24 13:00:00+00:00,1751.0,290.0,0.0,0.0,77.0,528.0,2646.0
2023-04-24 14:00:00+00:00,1614.0,351.0,0.0,0.0,78.0,597.0,2640.0
2023-04-24 15:00:00+00:00,1673.0,351.0,0.0,0.0,77.0,598.0,2699.0
2023-04-24 16:00:00+00:00,1456.0,351.0,73.0,11.0,77.0,598.0,2566.0
2023-04-24 17:00:00+00:00,1620.0,351.0,44.0,0.0,76.0,598.0,2689.0
2023-04-24 18:00:00+00:00,1628.0,349.0,0.0,0.0,79.0,598.0,2654.0
2023-04-24 19:00:00+00:00,1052.0,349.0,0.0,0.0,79.0,598.0,2078.0
2023-04-24 20:00:00+00:00,959.0,351.0,0.0,3.0,79.0,598.0,1990.0
2023-04-24 21:00:00+00:00,567.0,351.0,0.0,0.0,78.0,598.0,1594.0
2023-04-24 22:00:00+00:00,330.0,351.0,0.0,0.0,78.0,598.0,1357.0
2023-04-24 23:00:00+00:00,438.0,351.0,0.0,0.0,78.0,598.0,1465.0
2023-04-25 00:00:00+00:00,447.0,351.0,0.0,0.0,77.0,598.0,1473.0
2023-04-25 01:00:00+00:00,373.0,351.0,0.0,0.0,76.0,598.0,1398.0
2023-04-25 02:00:00+00:00,397.0,351.0,0.0,0.0,78.0,598.0,1424.0
2023-04-25 03:00:00+00:00,498.0,351.0,0.0,0.0,78.0,598.0,1525.0
2023-04-25 04:00:00+00:00,605.0,351.0,0.0,0.0,78.0,597.0,1631.0
2023-04-25 05:00:00+00:00,427.0,351.0,0.0,0.0,77.0,594.0,1449.0
2023-04-25 06:00:00+00:00,300.0,351.0,0.0,0.0,77.0,598.0,1326.0
2023-04-25 07:00:00+00:00,394.0,351.0,0.0,0.0,76.0,598.0,1419.0
2023-04-25 08:00:00+00:00,484.0,351.0,0.0,0.0,76.0,598.0,1509.0
2023-04-25 09:00:00+00:00,460.0,351.0,0.0,0.0,77.0,597.0,1485.0
2023-04-25 10:00:00+00:00,492.0,340.0,0.0,0.0,77.0,595.0,1504.0
2023-04-25 11:00:00+00:00,748.0,349.0,0.0,0.0,78.0,598.0,1773.0
2023-04-25 12:00:00+00:00,914.0,304.0,0.0,0.0,77.0,598.0,1893.0
2023-04-25 13:00:00+00:00,1069.0,250.0,0.0,0.0,76.0,598.0,1993.0
2023-04-25 14:00:00+00:00,1178.0,250.0,0.0,1.0,76.0,598.0,2103.0
2023-04-25 15:00:00+00:00,1240.0,199.0,85.0,46.0,77.0,598.0,2245.0
2023-04-25 16:00:00+00:00,880.0,237.0,102.0,9.0,78.0,598.0,1904.0
2023-04-25 17:00:00+00:00,637.0,346.0,52.0,0.0,76.0,598.0,1709.0
2023-04-25 18:00:00+00:00,894.0,251.0,55.0,0.0,76.0,598.0,1874.0
2023-04-25 19:00:00+00:00,403.0,332.0,0.0,0.0,77.0,598.0,1410.0
2023-04-25 20:00:00+00:00,475.0,344.0,0.0,0.0,76.0,598.0,1493.0
2023-04-25 21:00:00+00:00,334.0,350.0,0.0,0.0,77.0,598.0,1359.0
2023-04-25 22:00:00+00:00,350.0,350.0,0.0,0.0,77.0,594.0,1371.0
2023-04-25 23:00:00+00:00,340.0,350.0,0.0,0.0,78.0,499.0,1267.0
2023-04-26 00:00:00+00:00,349.0,350.0,0.0,0.0,77.0,421.0,1197.0
2023-04-26 01:00:00+00:00,348.0,350.0,0.0,0.0,77.0,417.0,1192.0
2023-04-26 02:00:00+00:00,329.0,350.0,0.0,0.0,76.0,417.0,1172.0
2023-04-26 03:00:00+00:00,339.0,349.0,0.0,0.0,77.0,417.0,1182.0
2023-04-26 04:00:00+00:00,138.0,293.0,0.0,0.0,77.0,370.0,878.0
2023-04-26 05:00:00+00:00,7.0,251.0,0.0,0.0,80.0,292.0,630.0
2023-04-26 06:00:00+00:00,0.0,348.0,0.0,0.0,77.0,182.0,607.0
2023-04-26 07:00:00+00:00,251.0,150.0,0.0,9.0,77.0,0.0,487.0
2023-04-26 08:00:00+00:00,59.0,0.0,0.0,120.0,76.0,0.0,255.0
2023-04-26 09:00:00+00:00,40.0,0.0,0.0,146.0,77.0,0.0,263.0
2023-04-26 10:00:00+00:00,142.0,1.0,0.0,68.0,78.0,0.0,289.0
2023-04-26 11:00:00+00:00,151.0,61.0,0.0,0.0,77.0,0.0,289.0
2023-04-26 12:00:00+00:00,191.0,84.0,0.0,0.0,78.0,0.0,353.0
2023-04-26 13:00:00+00:00,434.0,302.0,0.0,0.0,77.0,0.0,813.0
2023-04-26 14:00:00+00:00,238.0,351.0,0.0,0.0,77.0,0.0,666.0
2023-04-26 15:00:00+00:00,314.0,346.0,0.0,0.0,77.0,99.0,836.0
2023-04-26 16:00:00+00:00,241.0,346.0,0.0,0.0,78.0,197.0,862.0
2023-04-26 17:00:00+00:00,363.0,275.0,0.0,0.0,76.0,412.0,1126.0
2023-04-26 18:00:00+00:00,688.0,219.0,0.0,0.0,76.0,592.0,1575.0
2023-04-26 19:00:00+00:00,196.0,351.0,0.0,0.0,75.0,598.0,1220.0
2023-04-26 20:00:00+00:00,159.0,352.0,0.0,0.0,77.0,598.0,1186.0
2023-04-26 21:00:00+00:00,149.0,350.0,0.0,0.0,76.0,594.0,1169.0
2023-04-26 22:00:00+00:00,388.0,292.0,0.0,0.0,78.0,503.0,1261.0
2023-04-26 23:00:00+00:00,442.0,351.0,0.0,0.0,77.0,589.0,1459.0
2023-04-27 00:00:00+00:00,430.0,351.0,0.0,0.0,78.0,598.0,1457.0
2023-04-27 01:00:00+00:00,446.0,351.0,0.0,0.0,78.0,598.0,1473.0
2023-04-27 02:00:00+00:00,474.0,351.0,0.0,0.0,76.0,598.0,1499.0
2023-04-27 03:00:00+00:00,537.0,350.0,0.0,0.0,77.0,598.0,1562.0
2023-04-27 04:00:00+00:00,548.0,250.0,0.0,0.0,77.0,598.0,1473.0
2023-04-27 05:00:00+00:00,604.0,97.0,0.0,0.0,77.0,597.0,1375.0
2023-04-27 06:00:00+00:00,235.0,235.0,0.0,0.0,76.0,598.0,1144.0
2023-04-27 07:00:00+00:00,256.0,351.0,0.0,0.0,76.0,598.0,1281.0
2023-04-27 08:00:00+00:00,254.0,351.0,0.0,87.0,77.0,598.0,1367.0
2023-04-27 09:00:00+00:00,160.0,351.0,0.0,20.0,76.0,598.0,1205.0
2023-04-27 10:00:00+00:00,185.0,351.0,0.0,1.0,76.0,595.0,1208.0
2023-04-27 11:00:00+00:00,471.0,315.0,0.0,0.0,78.0,537.0,1401.0
2023-04-27 12:00:00+00:00,608.0,351.0,0.0,22.0,79.0,594.0,1654.0
2023-04-27 13:00:00+00:00,768.0,351.0,0.0,159.0,77.0,597.0,1952.0
2023-04-27 14:00:00+00:00,862.0,351.0,77.0,291.0,77.0,589.0,2247.0
2023-04-27 15:00:00+00:00,987.0,351.0,21.0,137.0,78.0,598.0,2172.0
2023-04-27 16:00:00+00:00,672.0,344.0,0.0,7.0,78.0,598.0,1699.0
2023-04-27 17:00:00+00:00,772.0,161.0,125.0,14.0,79.0,598.0,1749.0
2023-04-27 18:00:00+00:00,937.0,59.0,76.0,0.0,78.0,598.0,1748.0
2023-04-27 19:00:00+00:00,1016.0,272.0,89.0,1.0,76.0,598.0,2052.0
2023-04-27 20:00:00+00:00,926.0,351.0,0.0,0.0,77.0,598.0,1952.0
2023-04-27 21:00:00+00:00,1208.0,351.0,0.0,1.0,77.0,598.0,2235.0
2023-04-27 22:00:00+00:00,582.0,351.0,0.0,0.0,78.0,598.0,1609.0
2023-04-27 23:00:00+00:00,482.0,351.0,0.0,0.0,79.0,598.0,1510.0
2023-04-28 00:00:00+00:00,327.0,351.0,0.0,0.0,78.0,598.0,1354.0
2023-04-28 01:00:00+00:00,457.0,351.0,0.0,0.0,78.0,598.0,1484.0
2023-04-28 02:00:00+00:00,527.0,349.0,0.0,0.0,77.0,598.0,1551.0
2023-04-28 03:00:00+00:00,842.0,208.0,0.0,0.0,76.0,597.0,1723.0
2023-04-28 04:00:00+00:00,1386.0,132.0,0.0,0.0,76.0,575.0,2169.0
2023-04-28 05:00:00+00:00,1266.0,159.0,0.0,0.0,77.0,516.0,2018.0
2023-04-28 06:00:00+00:00,166.0,321.0,0.0,0.0,78.0,499.0,1064.0
2023-04-28 07:00:00+00:00,227.0,253.0,0.0,19.0,78.0,497.0,1074.0
2023-04-28 08:00:00+00:00,217.0,251.0,0.0,13.0,76.0,498.0,1055.0
2023-04-28 09:00:00+00:00,212.0,251.0,0.0,0.0,78.0,497.0,1038.0
2023-04-28 10:00:00+00:00,192.0,251.0,0.0,0.0,79.0,497.0,1019.0
2023-04-28 11:00:00+00:00,153.0,250.0,0.0,0.0,78.0,497.0,978.0
2023-04-28 12:00:00+00:00,168.0,215.0,0.0,0.0,76.0,498.0,957.0
2023-04-28 13:00:00+00:00,799.0,102.0,0.0,0.0,76.0,557.0,1534.0
2023-04-28 14:00:00+00:00,924.0,350.0,0.0,0.0,76.0,546.0,1896.0
2023-04-28 15:00:00+00:00,1540.0,350.0,0.0,13.0,77.0,594.0,2574.0
2023-04-28 16:00:00+00:00,1551.0,151.0,165.0,178.0,77.0,420.0,2542.0
2023-04-28 17:00:00+00:00,1448.0,60.0,82.0,40.0,78.0,575.0,2283.0
2023-04-28 18:00:00+00:00,1340.0,0.0,35.0,4.0,78.0,592.0,2049.0
2023-04-28 19:00:00+00:00,1319.0,162.0,0.0,0.0,77.0,440.0,1998.0
2023-04-28 20:00:00+00:00,580.0,345.0,0.0,0.0,77.0,590.0,1592.0
2023-04-28 21:00:00+00:00,461.0,351.0,0.0,0.0,78.0,598.0,1488.0
2023-04-28 22:00:00+00:00,127.0,351.0,0.0,0.0,79.0,598.0,1155.0
2023-04-28 23:00:00+00:00,232.0,351.0,0.0,0.0,79.0,598.0,1260.0
2023-04-29 00:00:00+00:00,219.0,351.0,0.0,0.0,80.0,598.0,1248.0
2023-04-29 01:00:00+00:00,194.0,351.0,0.0,0.0,79.0,598.0,1222.0
2023-04-29 02:00:00+00:00,227.0,351.0,0.0,0.0,78.0,598.0,1254.0
2023-04-29 03:00:00+00:00,244.0,350.0,0.0,0.0,76.0,598.0,1268.0
2023-04-29 04:00:00+00:00,368.0,351.0,0.0,0.0,76.0,598.0,1393.0
2023-04-29 05:00:00+00:00,967.0,335.0,0.0,0.0,76.0,598.0,1976.0
2023-04-29 06:00:00+00:00,972.0,350.0,0.0,0.0,78.0,598.0,1998.0
2023-04-29 07:00:00+00:00,750.0,350.0,0.0,0.0,78.0,598.0,1776.0
2023-04-29 08:00:00+00:00,281.0,341.0,0.0,0.0,78.0,598.0,1298.0
2023-04-29 09:00:00+00:00,284.0,350.0,0.0,0.0,77.0,598.0,1309.0
2023-04-29 10:00:00+00:00,298.0,351.0,0.0,0.0,77.0,598.0,1324.0
2023-04-29 11:00:00+00:00,428.0,351.0,0.0,0.0,77.0,598.0,1454.0
2023-04-29 12:00:00+00:00,616.0,351.0,0.0,0.0,77.0,598.0,1642.0
2023-04-29 13:00:00+00:00,994.0,351.0,0.0,0.0,77.0,598.0,2020.0
2023-04-29 14:00:00+00:00,1346.0,351.0,0.0,0.0,77.0,598.0,2372.0
2023-04-29 15:00:00+00:00,1412.0,351.0,0.0,0.0,73.0,598.0,2434.0
2023-04-29 16:00:00+00:00,1342.0,351.0,0.0,0.0,76.0,598.0,2367.0
2023-04-29 17:00:00+00:00,1304.0,351.0,0.0,0.0,78.0,598.0,2331.0
2023-04-29 18:00:00+00:00,1375.0,351.0,0.0,0.0,78.0,598.0,2402.0
2023-04-29 19:00:00+00:00,1207.0,351.0,0.0,0.0,77.0,598.0,2233.0
2023-04-29 20:00:00+00:00,557.0,351.0,0.0,0.0,77.0,598.0,1583.0
2023-04-29 21:00:00+00:00,458.0,351.0,0.0,0.0,78.0,598.0,1485.0
2023-04-29 22:00:00+00:00,192.0,351.0,0.0,0.0,77.0,598.0,1218.0
2023-04-29 23:00:00+00:00,146.0,351.0,0.0,0.0,78.0,598.0,1173.0
2023-04-30 00:00:00+00:00,60.0,351.0,0.0,0.0,76.0,598.0,1085.0
2023-04-30 01:00:00+00:00,91.0,351.0,0.0,0.0,76.0,597.0,1115.0
2023-04-30 02:00:00+00:00,115.0,351.0,0.0,0.0,77.0,530.0,1073.0
2023-04-30 03:00:00+00:00,53.0,351.0,0.0,0.0,77.0,595.0,1076.0
2023-04-30 04:00:00+00:00,109.0,351.0,0.0,0.0,78.0,598.0,1136.0
2023-04-30 05:00:00+00:00,141.0,350.0,0.0,0.0,80.0,597.0,1168.0
2023-04-30 06:00:00+00:00,74.0,333.0,0.0,0.0,78.0,568.0,1053.0
2023-04-30 07:00:00+00:00,1.0,343.0,0.0,0.0,79.0,572.0,995.0
2023-04-30 08:00:00+00:00,0.0,309.0,0.0,0.0,78.0,202.0,589.0
2023-04-30 09:00:00+00:00,0.0,348.0,0.0,0.0,77.0,69.0,494.0
2023-04-30 10:00:00+00:00,4.0,104.0,0.0,0.0,79.0,0.0,187.0
2023-04-30 11:00:00+00:00,310.0,0.0,0.0,0.0,77.0,0.0,387.0
2023-04-30 12:00:00+00:00,355.0,0.0,0.0,0.0,77.0,0.0,432.0
2023-04-30 13:00:00+00:00,213.0,103.0,0.0,0.0,77.0,2.0,395.0
2023-04-30 14:00:00+00:00,26.0,9.0,0.0,0.0,78.0,381.0,494.0
2023-04-30 15:00:00+00:00,126.0,349.0,0.0,0.0,76.0,590.0,1141.0
2023-04-30 16:00:00+00:00,179.0,350.0,0.0,0.0,77.0,598.0,1204.0
2023-04-30 17:00:00+00:00,186.0,351.0,0.0,0.0,76.0,598.0,1211.0
2023-04-30 18:00:00+00:00,280.0,351.0,0.0,0.0,78.0,598.0,1307.0
2023-04-30 19:00:00+00:00,274.0,351.0,0.0,0.0,78.0,598.0,1301.0
2023-04-30 20:00:00+00:00,487.0,351.0,0.0,0.0,75.0,598.0,1511.0
2023-04-30 21:00:00+00:00,491.0,351.0,0.0,0.0,56.0,598.0,1496.0
2023-04-30 22:00:00+00:00,220.0,351.0,0.0,0.0,0.0,598.0,1169.0
2023-04-30 23:00:00+00:00,397.0,351.0,0.0,0.0,0.0,598.0,1346.0
2023-05-01 00:00:00+00:00,449.0,351.0,0.0,0.0,0.0,598.0,1398.0
2023-05-01 01:00:00+00:00,504.0,351.0,0.0,0.0,0.0,598.0,1453.0
2023-05-01 02:00:00+00:00,553.0,351.0,0.0,0.0,0.0,598.0,1502.0
2023-05-01 03:00:00+00:00,475.0,351.0,0.0,0.0,0.0,598.0,1424.0
2023-05-01 04:00:00+00:00,411.0,351.0,0.0,0.0,0.0,597.0,1359.0
2023-05-01 05:00:00+00:00,278.0,334.0,0.0,0.0,0.0,565.0,1177.0
2023-05-01 06:00:00+00:00,103.0,303.0,0.0,0.0,0.0,488.0,894.0
2023-05-01 07:00:00+00:00,213.0,1.0,0.0,0.0,0.0,14.0,228.0
2023-05-01 08:00:00+00:00,28.0,76.0,0.0,0.0,0.0,0.0,104.0
2023-05-01 09:00:00+00:00,162.0,191.0,0.0,0.0,0.0,0.0,353.0
2023-05-01 10:00:00+00:00,142.0,305.0,0.0,0.0,0.0,0.0,447.0
2023-05-01 11:00:00+00:00,120.0,205.0,0.0,0.0,0.0,0.0,325.0
2023-05-01 12:00:00+00:00,161.0,107.0,0.0,0.0,0.0,0.0,268.0
2023-05-01 13:00:00+00:00,138.0,135.0,0.0,0.0,0.0,359.0,632.0
2023-05-01 14:00:00+00:00,148.0,347.0,0.0,0.0,0.0,422.0,917.0
2023-05-01 15:00:00+00:00,237.0,351.0,0.0,0.0,0.0,591.0,1179.0
2023-05-01 16:00:00+00:00,240.0,351.0,0.0,0.0,0.0,597.0,1188.0
2023-05-01 17:00:00+00:00,127.0,348.0,0.0,0.0,0.0,584.0,1059.0
2023-05-01 18:00:00+00:00,56.0,351.0,0.0,0.0,0.0,598.0,1005.0
2023-05-01 19:00:00+00:00,4.0,351.0,0.0,0.0,0.0,598.0,953.0
2023-05-01 20:00:00+00:00,41.0,351.0,0.0,0.0,0.0,598.0,990.0
2023-05-01 21:00:00+00:00,37.0,351.0,0.0,0.0,0.0,598.0,986.0
2023-05-01 22:00:00+00:00,54.0,351.0,0.0,0.0,0.0,598.0,1003.0
2023-05-01 23:00:00+00:00,130.0,351.0,0.0,0.0,0.0,598.0,1079.0
2023-05-02 00:00:00+00:00,229.0,351.0,0.0,0.0,0.0,598.0,1178.0
2023-05-02 01:00:00+00:00,390.0,351.0,0.0,0.0,0.0,598.0,1339.0
2023-05-02 02:00:00+00:00,388.0,351.0,0.0,0.0,0.0,598.0,1337.0
2023-05-02 03:00:00+00:00,375.0,351.0,0.0,0.0,0.0,598.0,1324.0
2023-05-02 04:00:00+00:00,327.0,350.0,0.0,0.0,0.0,598.0,1275.0
2023-05-02 05:00:00+00:00,277.0,74.0,0.0,0.0,0.0,580.0,931.0
2023-05-02 06:00:00+00:00,180.0,0.0,0.0,0.0,0.0,158.0,338.0
2023-05-02 07:00:00+00:00,73.0,263.0,0.0,0.0,0.0,503.0,839.0
2023-05-02 08:00:00+00:00,88.0,279.0,0.0,0.0,0.0,403.0,770.0
2023-05-02 09:00:00+00:00,137.0,339.0,0.0,0.0,0.0,467.0,943.0
2023-05-02 10:00:00+00:00,308.0,330.0,0.0,0.0,0.0,424.0,1062.0
2023-05-02 11:00:00+00:00,403.0,350.0,0.0,0.0,0.0,592.0,1345.0
2023-05-02 12:00:00+00:00,671.0,344.0,0.0,0.0,0.0,598.0,1613.0
2023-05-02 13:00:00+00:00,1275.0,351.0,0.0,0.0,0.0,598.0,2224.0
2023-05-02 14:00:00+00:00,1459.0,351.0,0.0,0.0,0.0,598.0,2408.0
