,EE,LT,RU,sum
2022-07-07 07:00:00+00:00,680.0,0.0,233.0,913.0
2022-07-07 08:00:00+00:00,680.0,0.0,235.0,915.0
2022-07-07 09:00:00+00:00,665.0,0.0,234.0,899.0
2022-07-07 10:00:00+00:00,652.0,0.0,240.0,892.0
2022-07-07 11:00:00+00:00,656.0,0.0,238.0,894.0
2022-07-07 12:00:00+00:00,651.0,0.0,230.0,881.0
2022-07-07 13:00:00+00:00,670.0,0.0,232.0,902.0
2022-07-07 14:00:00+00:00,637.0,0.0,231.0,868.0
2022-07-07 15:00:00+00:00,595.0,0.0,223.0,818.0
2022-07-07 16:00:00+00:00,593.0,0.0,228.0,821.0
2022-07-07 17:00:00+00:00,589.0,0.0,229.0,818.0
2022-07-07 18:00:00+00:00,607.0,0.0,240.0,847.0
2022-07-07 19:00:00+00:00,732.0,0.0,278.0,1010.0
2022-07-07 20:00:00+00:00,688.0,0.0,253.0,941.0
2022-07-07 21:00:00+00:00,673.0,0.0,227.0,900.0
2022-07-07 22:00:00+00:00,665.0,0.0,226.0,891.0
2022-07-07 23:00:00+00:00,679.0,0.0,234.0,913.0
2022-07-08 00:00:00+00:00,673.0,0.0,228.0,901.0
2022-07-08 01:00:00+00:00,679.0,0.0,232.0,911.0
2022-07-08 02:00:00+00:00,686.0,0.0,240.0,926.0
2022-07-08 03:00:00+00:00,709.0,0.0,255.0,964.0
2022-07-08 04:00:00+00:00,699.0,0.0,252.0,951.0
2022-07-08 05:00:00+00:00,606.0,0.0,238.0,844.0
2022-07-08 06:00:00+00:00,646.0,0.0,244.0,890.0
2022-07-08 07:00:00+00:00,672.0,0.0,241.0,913.0
2022-07-08 08:00:00+00:00,670.0,0.0,229.0,899.0
2022-07-08 09:00:00+00:00,689.0,0.0,225.0,914.0
2022-07-08 10:00:00+00:00,719.0,0.0,230.0,949.0
2022-07-08 11:00:00+00:00,709.0,0.0,215.0,924.0
2022-07-08 12:00:00+00:00,689.0,0.0,204.0,893.0
2022-07-08 13:00:00+00:00,617.0,0.0,187.0,804.0
2022-07-08 14:00:00+00:00,653.0,0.0,201.0,854.0
2022-07-08 15:00:00+00:00,657.0,0.0,207.0,864.0
2022-07-08 16:00:00+00:00,727.0,0.0,236.0,963.0
2022-07-08 17:00:00+00:00,692.0,0.0,238.0,930.0
2022-07-08 18:00:00+00:00,719.0,0.0,254.0,973.0
2022-07-08 19:00:00+00:00,715.0,0.0,254.0,969.0
2022-07-08 20:00:00+00:00,671.0,0.0,245.0,916.0
2022-07-08 21:00:00+00:00,642.0,0.0,233.0,875.0
2022-07-08 22:00:00+00:00,574.0,0.0,198.0,772.0
2022-07-08 23:00:00+00:00,556.0,0.0,185.0,741.0
2022-07-09 00:00:00+00:00,549.0,0.0,185.0,734.0
2022-07-09 01:00:00+00:00,561.0,0.0,188.0,749.0
2022-07-09 02:00:00+00:00,546.0,0.0,175.0,721.0
2022-07-09 03:00:00+00:00,450.0,0.0,141.0,591.0
2022-07-09 04:00:00+00:00,538.0,0.0,193.0,731.0
2022-07-09 05:00:00+00:00,531.0,0.0,188.0,719.0
2022-07-09 06:00:00+00:00,527.0,0.0,184.0,711.0
2022-07-09 07:00:00+00:00,465.0,0.0,133.0,598.0
2022-07-09 08:00:00+00:00,452.0,84.0,111.0,647.0
2022-07-09 09:00:00+00:00,431.0,116.0,99.0,646.0
2022-07-09 10:00:00+00:00,433.0,101.0,102.0,636.0
2022-07-09 11:00:00+00:00,391.0,180.0,76.0,647.0
2022-07-09 12:00:00+00:00,352.0,232.0,61.0,645.0
2022-07-09 13:00:00+00:00,450.0,37.0,109.0,596.0
2022-07-09 14:00:00+00:00,503.0,0.0,137.0,640.0
2022-07-09 15:00:00+00:00,465.0,0.0,122.0,587.0
2022-07-09 16:00:00+00:00,453.0,4.0,125.0,582.0
2022-07-09 17:00:00+00:00,538.0,0.0,162.0,700.0
2022-07-09 18:00:00+00:00,527.0,0.0,160.0,687.0
2022-07-09 19:00:00+00:00,558.0,0.0,170.0,728.0
2022-07-09 20:00:00+00:00,494.0,0.0,136.0,630.0
2022-07-09 21:00:00+00:00,345.0,102.0,76.0,523.0
2022-07-09 22:00:00+00:00,315.0,101.0,72.0,488.0
2022-07-09 23:00:00+00:00,335.0,56.0,80.0,471.0
2022-07-10 00:00:00+00:00,415.0,0.0,120.0,535.0
2022-07-10 01:00:00+00:00,497.0,0.0,150.0,647.0
2022-07-10 02:00:00+00:00,501.0,0.0,162.0,663.0
2022-07-10 03:00:00+00:00,419.0,0.0,125.0,544.0
2022-07-10 04:00:00+00:00,342.0,69.0,87.0,498.0
2022-07-10 05:00:00+00:00,333.0,141.0,79.0,553.0
2022-07-10 06:00:00+00:00,403.0,61.0,104.0,568.0
2022-07-10 07:00:00+00:00,422.0,114.0,102.0,638.0
2022-07-10 08:00:00+00:00,378.0,153.0,87.0,618.0
2022-07-10 09:00:00+00:00,399.0,116.0,101.0,616.0
2022-07-10 10:00:00+00:00,384.0,125.0,97.0,606.0
2022-07-10 11:00:00+00:00,383.0,128.0,97.0,608.0
2022-07-10 12:00:00+00:00,369.0,147.0,90.0,606.0
2022-07-10 13:00:00+00:00,372.0,160.0,97.0,629.0
2022-07-10 14:00:00+00:00,285.0,155.0,67.0,507.0
2022-07-10 15:00:00+00:00,247.0,129.0,67.0,443.0
2022-07-10 16:00:00+00:00,183.0,87.0,49.0,319.0
2022-07-10 17:00:00+00:00,226.0,0.0,101.0,327.0
2022-07-10 18:00:00+00:00,375.0,0.0,175.0,550.0
2022-07-10 19:00:00+00:00,383.0,0.0,180.0,563.0
2022-07-10 20:00:00+00:00,383.0,0.0,168.0,551.0
2022-07-10 21:00:00+00:00,482.0,0.0,191.0,673.0
2022-07-10 22:00:00+00:00,503.0,0.0,187.0,690.0
2022-07-10 23:00:00+00:00,486.0,0.0,168.0,654.0
2022-07-11 00:00:00+00:00,503.0,0.0,179.0,682.0
2022-07-11 01:00:00+00:00,479.0,0.0,165.0,644.0
2022-07-11 02:00:00+00:00,565.0,0.0,204.0,769.0
2022-07-11 03:00:00+00:00,453.0,0.0,169.0,622.0
2022-07-11 04:00:00+00:00,368.0,0.0,140.0,508.0
2022-07-11 05:00:00+00:00,221.0,31.0,77.0,329.0
2022-07-11 06:00:00+00:00,214.0,54.0,70.0,338.0
2022-07-11 07:00:00+00:00,182.0,0.0,58.0,240.0
2022-07-11 08:00:00+00:00,134.0,51.0,41.0,226.0
2022-07-11 09:00:00+00:00,166.0,0.0,55.0,221.0
2022-07-11 10:00:00+00:00,81.0,117.0,19.0,217.0
2022-07-11 11:00:00+00:00,138.0,29.0,37.0,204.0
2022-07-11 12:00:00+00:00,222.0,0.0,76.0,298.0
2022-07-11 13:00:00+00:00,229.0,0.0,74.0,303.0
2022-07-11 14:00:00+00:00,227.0,0.0,85.0,312.0
2022-07-11 15:00:00+00:00,213.0,0.0,79.0,292.0
2022-07-11 16:00:00+00:00,202.0,0.0,77.0,279.0
2022-07-11 17:00:00+00:00,276.0,0.0,107.0,383.0
2022-07-11 18:00:00+00:00,424.0,0.0,173.0,597.0
2022-07-11 19:00:00+00:00,459.0,0.0,174.0,633.0
2022-07-11 20:00:00+00:00,454.0,0.0,156.0,610.0
2022-07-11 21:00:00+00:00,510.0,0.0,184.0,694.0
2022-07-11 22:00:00+00:00,572.0,0.0,204.0,776.0
2022-07-11 23:00:00+00:00,588.0,0.0,213.0,801.0
2022-07-12 00:00:00+00:00,585.0,0.0,215.0,800.0
2022-07-12 01:00:00+00:00,561.0,0.0,208.0,769.0
2022-07-12 02:00:00+00:00,542.0,0.0,202.0,744.0
2022-07-12 03:00:00+00:00,517.0,0.0,201.0,718.0
2022-07-12 04:00:00+00:00,545.0,0.0,205.0,750.0
2022-07-12 05:00:00+00:00,444.0,0.0,167.0,611.0
2022-07-12 06:00:00+00:00,421.0,0.0,151.0,572.0
2022-07-12 07:00:00+00:00,301.0,163.0,95.0,559.0
2022-07-12 08:00:00+00:00,287.0,169.0,87.0,543.0
2022-07-12 09:00:00+00:00,291.0,136.0,92.0,519.0
2022-07-12 10:00:00+00:00,317.0,148.0,94.0,559.0
2022-07-12 11:00:00+00:00,350.0,135.0,98.0,583.0
2022-07-12 12:00:00+00:00,460.0,57.0,139.0,656.0
2022-07-12 13:00:00+00:00,460.0,78.0,139.0,677.0
2022-07-12 14:00:00+00:00,422.0,9.0,128.0,559.0
2022-07-12 15:00:00+00:00,427.0,0.0,129.0,556.0
2022-07-12 16:00:00+00:00,339.0,110.0,86.0,535.0
2022-07-12 17:00:00+00:00,411.0,0.0,133.0,544.0
2022-07-12 18:00:00+00:00,495.0,0.0,181.0,676.0
2022-07-12 19:00:00+00:00,470.0,0.0,170.0,640.0
2022-07-12 20:00:00+00:00,459.0,0.0,155.0,614.0
2022-07-12 21:00:00+00:00,391.0,0.0,109.0,500.0
2022-07-12 22:00:00+00:00,413.0,0.0,125.0,538.0
2022-07-12 23:00:00+00:00,397.0,0.0,116.0,513.0
2022-07-13 00:00:00+00:00,401.0,0.0,119.0,520.0
2022-07-13 01:00:00+00:00,404.0,0.0,122.0,526.0
2022-07-13 02:00:00+00:00,472.0,0.0,155.0,627.0
2022-07-13 03:00:00+00:00,494.0,0.0,171.0,665.0
2022-07-13 04:00:00+00:00,494.0,0.0,158.0,652.0
2022-07-13 05:00:00+00:00,412.0,0.0,173.0,585.0
2022-07-13 06:00:00+00:00,436.0,0.0,188.0,624.0
2022-07-13 07:00:00+00:00,411.0,0.0,110.0,521.0
2022-07-13 08:00:00+00:00,390.0,0.0,94.0,484.0
2022-07-13 09:00:00+00:00,398.0,0.0,92.0,490.0
2022-07-13 10:00:00+00:00,419.0,0.0,103.0,522.0
2022-07-13 11:00:00+00:00,361.0,0.0,77.0,438.0
2022-07-13 12:00:00+00:00,372.0,79.0,65.0,516.0
2022-07-13 13:00:00+00:00,343.0,72.0,56.0,471.0
2022-07-13 14:00:00+00:00,340.0,77.0,61.0,478.0
2022-07-13 15:00:00+00:00,317.0,69.0,61.0,447.0
2022-07-13 16:00:00+00:00,308.0,101.0,56.0,465.0
2022-07-13 17:00:00+00:00,247.0,63.0,47.0,357.0
2022-07-13 18:00:00+00:00,373.0,0.0,113.0,486.0
2022-07-13 19:00:00+00:00,393.0,0.0,127.0,520.0
2022-07-13 20:00:00+00:00,439.0,0.0,130.0,569.0
2022-07-13 21:00:00+00:00,424.0,0.0,123.0,547.0
2022-07-13 22:00:00+00:00,493.0,0.0,160.0,653.0
2022-07-13 23:00:00+00:00,397.0,0.0,114.0,511.0
2022-07-14 00:00:00+00:00,391.0,0.0,115.0,506.0
2022-07-14 01:00:00+00:00,339.0,0.0,89.0,428.0
2022-07-14 02:00:00+00:00,366.0,0.0,111.0,477.0
2022-07-14 03:00:00+00:00,397.0,0.0,154.0,551.0
2022-07-14 04:00:00+00:00,299.0,0.0,135.0,434.0
2022-07-14 05:00:00+00:00,335.0,0.0,145.0,480.0
2022-07-14 06:00:00+00:00,283.0,0.0,165.0,448.0
2022-07-14 07:00:00+00:00,241.0,0.0,159.0,400.0
2022-07-14 08:00:00+00:00,220.0,0.0,142.0,362.0
2022-07-14 09:00:00+00:00,257.0,0.0,144.0,401.0
2022-07-14 10:00:00+00:00,265.0,144.0,123.0,532.0
2022-07-14 11:00:00+00:00,254.0,190.0,108.0,552.0
2022-07-14 12:00:00+00:00,270.0,78.0,138.0,486.0
2022-07-14 13:00:00+00:00,310.0,50.0,141.0,501.0
2022-07-14 14:00:00+00:00,419.0,4.0,102.0,525.0
2022-07-14 15:00:00+00:00,347.0,100.0,69.0,516.0
2022-07-14 16:00:00+00:00,314.0,136.0,57.0,507.0
2022-07-14 17:00:00+00:00,348.0,0.0,97.0,445.0
2022-07-14 18:00:00+00:00,468.0,0.0,159.0,627.0
2022-07-14 19:00:00+00:00,462.0,0.0,159.0,621.0
2022-07-14 20:00:00+00:00,506.0,0.0,173.0,679.0
2022-07-14 21:00:00+00:00,414.0,0.0,118.0,532.0
2022-07-14 22:00:00+00:00,437.0,0.0,127.0,564.0
2022-07-14 23:00:00+00:00,437.0,0.0,130.0,567.0
2022-07-15 00:00:00+00:00,459.0,0.0,147.0,606.0
2022-07-15 01:00:00+00:00,430.0,0.0,132.0,562.0
2022-07-15 02:00:00+00:00,455.0,0.0,142.0,597.0
2022-07-15 03:00:00+00:00,501.0,0.0,173.0,674.0
2022-07-15 04:00:00+00:00,503.0,0.0,188.0,691.0
2022-07-15 05:00:00+00:00,356.0,0.0,196.0,552.0
2022-07-15 06:00:00+00:00,324.0,0.0,192.0,516.0
2022-07-15 07:00:00+00:00,320.0,64.0,173.0,557.0
2022-07-15 08:00:00+00:00,301.0,140.0,153.0,594.0
2022-07-15 09:00:00+00:00,207.0,223.0,90.0,520.0
2022-07-15 10:00:00+00:00,231.0,258.0,87.0,576.0
2022-07-15 11:00:00+00:00,277.0,266.0,62.0,605.0
2022-07-15 12:00:00+00:00,416.0,50.0,86.0,552.0
2022-07-15 13:00:00+00:00,442.0,0.0,96.0,538.0
2022-07-15 14:00:00+00:00,381.0,0.0,86.0,467.0
2022-07-15 15:00:00+00:00,440.0,0.0,126.0,566.0
2022-07-15 16:00:00+00:00,402.0,0.0,125.0,527.0
2022-07-15 17:00:00+00:00,402.0,0.0,122.0,524.0
2022-07-15 18:00:00+00:00,498.0,0.0,175.0,673.0
2022-07-15 19:00:00+00:00,478.0,0.0,174.0,652.0
2022-07-15 20:00:00+00:00,434.0,0.0,144.0,578.0
2022-07-15 21:00:00+00:00,486.0,0.0,154.0,640.0
2022-07-15 22:00:00+00:00,502.0,0.0,155.0,657.0
2022-07-15 23:00:00+00:00,468.0,0.0,140.0,608.0
2022-07-16 00:00:00+00:00,460.0,0.0,136.0,596.0
2022-07-16 01:00:00+00:00,438.0,0.0,126.0,564.0
2022-07-16 02:00:00+00:00,390.0,0.0,107.0,497.0
2022-07-16 03:00:00+00:00,251.0,43.0,43.0,337.0
2022-07-16 04:00:00+00:00,294.0,95.0,54.0,443.0
2022-07-16 05:00:00+00:00,391.0,0.0,91.0,482.0
2022-07-16 06:00:00+00:00,355.0,0.0,81.0,436.0
2022-07-16 07:00:00+00:00,301.0,0.0,75.0,376.0
2022-07-16 08:00:00+00:00,364.0,0.0,94.0,458.0
2022-07-16 09:00:00+00:00,412.0,0.0,115.0,527.0
2022-07-16 10:00:00+00:00,356.0,0.0,94.0,450.0
2022-07-16 11:00:00+00:00,278.0,0.0,51.0,329.0
2022-07-16 12:00:00+00:00,337.0,0.0,82.0,419.0
2022-07-16 13:00:00+00:00,357.0,1.0,76.0,434.0
2022-07-16 14:00:00+00:00,365.0,12.0,77.0,454.0
2022-07-16 15:00:00+00:00,313.0,87.0,55.0,455.0
2022-07-16 16:00:00+00:00,286.0,61.0,50.0,397.0
2022-07-16 17:00:00+00:00,397.0,0.0,105.0,502.0
2022-07-16 18:00:00+00:00,545.0,0.0,182.0,727.0
2022-07-16 19:00:00+00:00,512.0,0.0,176.0,688.0
2022-07-16 20:00:00+00:00,513.0,0.0,177.0,690.0
2022-07-16 21:00:00+00:00,458.0,0.0,139.0,597.0
2022-07-16 22:00:00+00:00,545.0,0.0,163.0,708.0
2022-07-16 23:00:00+00:00,499.0,0.0,151.0,650.0
2022-07-17 00:00:00+00:00,454.0,0.0,134.0,588.0
2022-07-17 01:00:00+00:00,527.0,0.0,167.0,694.0
2022-07-17 02:00:00+00:00,550.0,0.0,176.0,726.0
2022-07-17 03:00:00+00:00,552.0,0.0,171.0,723.0
2022-07-17 04:00:00+00:00,556.0,0.0,175.0,731.0
2022-07-17 05:00:00+00:00,707.0,0.0,231.0,938.0
2022-07-17 06:00:00+00:00,657.0,0.0,200.0,857.0
2022-07-17 07:00:00+00:00,499.0,0.0,127.0,626.0
2022-07-17 08:00:00+00:00,462.0,0.0,115.0,577.0
2022-07-17 09:00:00+00:00,341.0,67.0,62.0,470.0
2022-07-17 10:00:00+00:00,413.0,0.0,91.0,504.0
2022-07-17 11:00:00+00:00,415.0,0.0,93.0,508.0
2022-07-17 12:00:00+00:00,403.0,12.0,85.0,500.0
2022-07-17 13:00:00+00:00,390.0,37.0,77.0,504.0
2022-07-17 14:00:00+00:00,404.0,47.0,84.0,535.0
2022-07-17 15:00:00+00:00,453.0,0.0,135.0,588.0
2022-07-17 16:00:00+00:00,495.0,0.0,168.0,663.0
2022-07-17 17:00:00+00:00,556.0,0.0,187.0,743.0
2022-07-17 18:00:00+00:00,505.0,0.0,183.0,688.0
2022-07-17 19:00:00+00:00,506.0,0.0,186.0,692.0
2022-07-17 20:00:00+00:00,425.0,0.0,154.0,579.0
2022-07-17 21:00:00+00:00,472.0,0.0,155.0,627.0
2022-07-17 22:00:00+00:00,561.0,0.0,172.0,733.0
2022-07-17 23:00:00+00:00,543.0,0.0,167.0,710.0
2022-07-18 00:00:00+00:00,514.0,0.0,153.0,667.0
2022-07-18 01:00:00+00:00,499.0,0.0,148.0,647.0
2022-07-18 02:00:00+00:00,511.0,0.0,153.0,664.0
2022-07-18 03:00:00+00:00,569.0,0.0,184.0,753.0
2022-07-18 04:00:00+00:00,568.0,0.0,176.0,744.0
2022-07-18 05:00:00+00:00,669.0,0.0,215.0,884.0
2022-07-18 06:00:00+00:00,694.0,0.0,216.0,910.0
2022-07-18 07:00:00+00:00,697.0,0.0,203.0,900.0
2022-07-18 08:00:00+00:00,612.0,0.0,145.0,757.0
2022-07-18 09:00:00+00:00,614.0,0.0,147.0,761.0
2022-07-18 10:00:00+00:00,704.0,0.0,184.0,888.0
2022-07-18 11:00:00+00:00,661.0,0.0,172.0,833.0
2022-07-18 12:00:00+00:00,667.0,0.0,176.0,843.0
2022-07-18 13:00:00+00:00,658.0,0.0,182.0,840.0
2022-07-18 14:00:00+00:00,679.0,0.0,214.0,893.0
2022-07-18 15:00:00+00:00,646.0,0.0,204.0,850.0
2022-07-18 16:00:00+00:00,659.0,0.0,208.0,867.0
2022-07-18 17:00:00+00:00,642.0,0.0,208.0,850.0
2022-07-18 18:00:00+00:00,665.0,0.0,219.0,884.0
2022-07-18 19:00:00+00:00,643.0,0.0,203.0,846.0
2022-07-18 20:00:00+00:00,585.0,0.0,179.0,764.0
2022-07-18 21:00:00+00:00,573.0,0.0,176.0,749.0
2022-07-18 22:00:00+00:00,613.0,0.0,184.0,797.0
2022-07-18 23:00:00+00:00,626.0,0.0,193.0,819.0
2022-07-19 00:00:00+00:00,620.0,0.0,192.0,812.0
2022-07-19 01:00:00+00:00,600.0,0.0,195.0,795.0
2022-07-19 02:00:00+00:00,598.0,0.0,192.0,790.0
2022-07-19 03:00:00+00:00,620.0,0.0,193.0,813.0
2022-07-19 04:00:00+00:00,659.0,0.0,199.0,858.0
2022-07-19 05:00:00+00:00,686.0,0.0,206.0,892.0
2022-07-19 06:00:00+00:00,682.0,0.0,194.0,876.0
2022-07-19 07:00:00+00:00,537.0,0.0,124.0,661.0
2022-07-19 08:00:00+00:00,616.0,0.0,146.0,762.0
2022-07-19 09:00:00+00:00,569.0,0.0,131.0,700.0
2022-07-19 10:00:00+00:00,632.0,0.0,145.0,777.0
2022-07-19 11:00:00+00:00,665.0,0.0,151.0,816.0
2022-07-19 12:00:00+00:00,618.0,0.0,135.0,753.0
2022-07-19 13:00:00+00:00,558.0,57.0,111.0,726.0
2022-07-19 14:00:00+00:00,605.0,0.0,140.0,745.0
2022-07-19 15:00:00+00:00,675.0,0.0,177.0,852.0
2022-07-19 16:00:00+00:00,652.0,0.0,187.0,839.0
2022-07-19 17:00:00+00:00,629.0,0.0,190.0,819.0
2022-07-19 18:00:00+00:00,641.0,0.0,202.0,843.0
2022-07-19 19:00:00+00:00,606.0,0.0,183.0,789.0
2022-07-19 20:00:00+00:00,630.0,0.0,190.0,820.0
2022-07-19 21:00:00+00:00,618.0,0.0,175.0,793.0
2022-07-19 22:00:00+00:00,601.0,0.0,174.0,775.0
2022-07-19 23:00:00+00:00,602.0,0.0,181.0,783.0
2022-07-20 00:00:00+00:00,605.0,0.0,188.0,793.0
2022-07-20 01:00:00+00:00,593.0,0.0,181.0,774.0
2022-07-20 02:00:00+00:00,585.0,0.0,176.0,761.0
2022-07-20 03:00:00+00:00,622.0,0.0,186.0,808.0
2022-07-20 04:00:00+00:00,682.0,0.0,192.0,874.0
2022-07-20 05:00:00+00:00,741.0,0.0,201.0,942.0
2022-07-20 06:00:00+00:00,763.0,0.0,199.0,962.0
2022-07-20 07:00:00+00:00,778.0,0.0,199.0,977.0
2022-07-20 08:00:00+00:00,725.0,0.0,171.0,896.0
2022-07-20 09:00:00+00:00,705.0,0.0,166.0,871.0
2022-07-20 10:00:00+00:00,726.0,0.0,176.0,902.0
2022-07-20 11:00:00+00:00,657.0,0.0,146.0,803.0
2022-07-20 12:00:00+00:00,623.0,0.0,137.0,760.0
2022-07-20 13:00:00+00:00,647.0,0.0,153.0,800.0
2022-07-20 14:00:00+00:00,653.0,0.0,171.0,824.0
2022-07-20 15:00:00+00:00,642.0,0.0,180.0,822.0
2022-07-20 16:00:00+00:00,594.0,0.0,187.0,781.0
2022-07-20 17:00:00+00:00,555.0,0.0,194.0,749.0
2022-07-20 18:00:00+00:00,642.0,0.0,195.0,837.0
2022-07-20 19:00:00+00:00,616.0,0.0,181.0,797.0
2022-07-20 20:00:00+00:00,595.0,0.0,168.0,763.0
2022-07-20 21:00:00+00:00,518.0,0.0,131.0,649.0
2022-07-20 22:00:00+00:00,543.0,0.0,152.0,695.0
2022-07-20 23:00:00+00:00,513.0,0.0,141.0,654.0
2022-07-21 00:00:00+00:00,566.0,0.0,168.0,734.0
2022-07-21 01:00:00+00:00,552.0,0.0,164.0,716.0
2022-07-21 02:00:00+00:00,558.0,0.0,165.0,723.0
2022-07-21 03:00:00+00:00,559.0,0.0,157.0,716.0
2022-07-21 04:00:00+00:00,615.0,0.0,165.0,780.0
2022-07-21 05:00:00+00:00,676.0,0.0,180.0,856.0
2022-07-21 06:00:00+00:00,674.0,0.0,174.0,848.0
2022-07-21 07:00:00+00:00,535.0,0.0,123.0,658.0
2022-07-21 08:00:00+00:00,522.0,0.0,116.0,638.0
2022-07-21 09:00:00+00:00,516.0,0.0,117.0,633.0
2022-07-21 10:00:00+00:00,554.0,0.0,116.0,670.0
2022-07-21 11:00:00+00:00,561.0,0.0,121.0,682.0
2022-07-21 12:00:00+00:00,555.0,0.0,118.0,673.0
2022-07-21 13:00:00+00:00,529.0,0.0,106.0,635.0
2022-07-21 14:00:00+00:00,533.0,0.0,125.0,658.0
2022-07-21 15:00:00+00:00,522.0,0.0,139.0,661.0
2022-07-21 16:00:00+00:00,624.0,0.0,168.0,792.0
2022-07-21 17:00:00+00:00,630.0,0.0,170.0,800.0
2022-07-21 18:00:00+00:00,620.0,0.0,182.0,802.0
2022-07-21 19:00:00+00:00,636.0,0.0,189.0,825.0
2022-07-21 20:00:00+00:00,624.0,0.0,182.0,806.0
2022-07-21 21:00:00+00:00,597.0,0.0,176.0,773.0
2022-07-21 22:00:00+00:00,609.0,0.0,178.0,787.0
2022-07-21 23:00:00+00:00,614.0,0.0,185.0,799.0
2022-07-22 00:00:00+00:00,626.0,0.0,194.0,820.0
2022-07-22 01:00:00+00:00,646.0,0.0,207.0,853.0
2022-07-22 02:00:00+00:00,631.0,0.0,199.0,830.0
2022-07-22 03:00:00+00:00,623.0,0.0,199.0,822.0
2022-07-22 04:00:00+00:00,611.0,0.0,181.0,792.0
2022-07-22 05:00:00+00:00,523.0,0.0,124.0,647.0
2022-07-22 06:00:00+00:00,560.0,0.0,126.0,686.0
2022-07-22 07:00:00+00:00,571.0,0.0,117.0,688.0
2022-07-22 08:00:00+00:00,576.0,16.0,113.0,705.0
2022-07-22 09:00:00+00:00,570.0,4.0,114.0,688.0
2022-07-22 10:00:00+00:00,567.0,33.0,110.0,710.0
2022-07-22 11:00:00+00:00,549.0,55.0,100.0,704.0
2022-07-22 12:00:00+00:00,555.0,33.0,106.0,694.0
2022-07-22 13:00:00+00:00,550.0,19.0,108.0,677.0
2022-07-22 14:00:00+00:00,549.0,0.0,117.0,666.0
2022-07-22 15:00:00+00:00,513.0,0.0,116.0,629.0
2022-07-22 16:00:00+00:00,473.0,0.0,117.0,590.0
2022-07-22 17:00:00+00:00,469.0,0.0,138.0,607.0
2022-07-22 18:00:00+00:00,504.0,0.0,158.0,662.0
2022-07-22 19:00:00+00:00,591.0,0.0,178.0,769.0
2022-07-22 20:00:00+00:00,563.0,0.0,178.0,741.0
2022-07-22 21:00:00+00:00,537.0,0.0,185.0,722.0
2022-07-22 22:00:00+00:00,564.0,0.0,183.0,747.0
2022-07-22 23:00:00+00:00,586.0,0.0,194.0,780.0
2022-07-23 00:00:00+00:00,577.0,0.0,196.0,773.0
2022-07-23 01:00:00+00:00,585.0,0.0,203.0,788.0
2022-07-23 02:00:00+00:00,592.0,0.0,206.0,798.0
2022-07-23 03:00:00+00:00,616.0,0.0,218.0,834.0
2022-07-23 04:00:00+00:00,634.0,0.0,223.0,857.0
2022-07-23 05:00:00+00:00,659.0,0.0,234.0,893.0
2022-07-23 06:00:00+00:00,512.0,0.0,156.0,668.0
2022-07-23 07:00:00+00:00,514.0,0.0,156.0,670.0
2022-07-23 08:00:00+00:00,496.0,0.0,152.0,648.0
2022-07-23 09:00:00+00:00,517.0,0.0,143.0,660.0
2022-07-23 10:00:00+00:00,521.0,0.0,152.0,673.0
2022-07-23 11:00:00+00:00,531.0,0.0,156.0,687.0
2022-07-23 12:00:00+00:00,517.0,0.0,149.0,666.0
2022-07-23 13:00:00+00:00,509.0,0.0,149.0,658.0
2022-07-23 14:00:00+00:00,498.0,0.0,149.0,647.0
2022-07-23 15:00:00+00:00,487.0,0.0,152.0,639.0
2022-07-23 16:00:00+00:00,459.0,0.0,155.0,614.0
2022-07-23 17:00:00+00:00,586.0,0.0,219.0,805.0
2022-07-23 18:00:00+00:00,594.0,0.0,247.0,841.0
2022-07-23 19:00:00+00:00,600.0,0.0,244.0,844.0
2022-07-23 20:00:00+00:00,595.0,0.0,228.0,823.0
2022-07-23 21:00:00+00:00,597.0,0.0,213.0,810.0
2022-07-23 22:00:00+00:00,624.0,0.0,212.0,836.0
2022-07-23 23:00:00+00:00,609.0,0.0,212.0,821.0
2022-07-24 00:00:00+00:00,622.0,0.0,213.0,835.0
2022-07-24 01:00:00+00:00,623.0,0.0,218.0,841.0
2022-07-24 02:00:00+00:00,620.0,0.0,215.0,835.0
2022-07-24 03:00:00+00:00,618.0,0.0,212.0,830.0
2022-07-24 04:00:00+00:00,627.0,0.0,214.0,841.0
2022-07-24 05:00:00+00:00,653.0,0.0,229.0,882.0
2022-07-24 06:00:00+00:00,671.0,0.0,230.0,901.0
2022-07-24 07:00:00+00:00,561.0,0.0,176.0,737.0
2022-07-24 08:00:00+00:00,544.0,0.0,164.0,708.0
2022-07-24 09:00:00+00:00,595.0,0.0,183.0,778.0
2022-07-24 10:00:00+00:00,524.0,0.0,152.0,676.0
2022-07-24 11:00:00+00:00,495.0,0.0,138.0,633.0
2022-07-24 12:00:00+00:00,446.0,0.0,120.0,566.0
2022-07-24 13:00:00+00:00,366.0,67.0,81.0,514.0
2022-07-24 14:00:00+00:00,449.0,0.0,126.0,575.0
2022-07-24 15:00:00+00:00,615.0,0.0,201.0,816.0
2022-07-24 16:00:00+00:00,609.0,0.0,226.0,835.0
2022-07-24 17:00:00+00:00,602.0,0.0,223.0,825.0
2022-07-24 18:00:00+00:00,575.0,0.0,235.0,810.0
2022-07-24 19:00:00+00:00,615.0,0.0,228.0,843.0
2022-07-24 20:00:00+00:00,639.0,0.0,239.0,878.0
2022-07-24 21:00:00+00:00,609.0,0.0,206.0,815.0
