,FR,DE,LU,NL,UK,sum
2024-03-14 05:00:00+00:00,1675.75,0.0,0.0,1541.0,0.0,2061.0
2024-03-14 06:00:00+00:00,903.25,0.0,0.0,1325.0,120.0,1264.5
2024-03-14 07:00:00+00:00,1188.0,0.0,0.0,1239.0,0.0,1497.75
2024-03-14 08:00:00+00:00,676.5,0.0,0.0,1658.0,0.0,1091.0
2024-03-14 09:00:00+00:00,0.0,0.0,0.0,1579.0,0.0,394.75
2024-03-14 10:00:00+00:00,9.75,0.0,0.0,1583.0,0.0,405.5
2024-03-14 11:00:00+00:00,53.25,0.0,0.0,1443.0,0.0,414.0
2024-03-14 12:00:00+00:00,677.25,0.0,0.0,1221.0,0.0,982.5
2024-03-14 13:00:00+00:00,1315.75,0.0,0.0,1199.0,0.0,1615.5
2024-03-14 14:00:00+00:00,1968.25,0.0,0.0,958.0,0.0,2207.75
2024-03-14 15:00:00+00:00,2782.5,0.0,62.0,1101.0,0.0,3119.75
2024-03-14 16:00:00+00:00,3024.25,0.0,36.0,1176.0,0.0,3354.25
2024-03-14 17:00:00+00:00,2077.25,0.0,48.25,1385.0,0.0,2471.75
2024-03-14 18:00:00+00:00,1298.5,0.0,63.0,1715.0,0.0,1790.25
2024-03-14 19:00:00+00:00,1294.0,24.75,0.0,795.0,0.0,1517.5
2024-03-14 20:00:00+00:00,2146.0,0.0,93.75,1118.0,0.0,2519.25
2024-03-14 21:00:00+00:00,1927.5,0.0,15.5,708.0,0.0,2120.0
2024-03-14 22:00:00+00:00,2067.25,0.0,0.0,675.0,0.0,2236.0
2024-03-14 23:00:00+00:00,1888.5,0.0,0.0,710.0,0.0,2066.0
2024-03-15 00:00:00+00:00,1789.75,0.0,0.0,607.0,0.0,1941.5
2024-03-15 01:00:00+00:00,1555.0,0.0,0.0,647.0,0.0,1716.75
2024-03-15 02:00:00+00:00,1682.5,0.0,0.0,838.0,0.0,1892.0
2024-03-15 03:00:00+00:00,1278.75,0.0,0.0,1184.0,0.0,1574.75
2024-03-15 04:00:00+00:00,1126.0,0.0,0.0,1191.0,0.0,1423.75
2024-03-15 05:00:00+00:00,1066.25,0.0,2.75,1697.0,0.0,1493.25
2024-03-15 06:00:00+00:00,1606.75,0.0,0.0,1197.0,0.0,1906.0
2024-03-15 07:00:00+00:00,1986.25,0.0,0.0,1147.0,0.0,2273.0
2024-03-15 08:00:00+00:00,2626.75,0.0,0.0,753.0,0.0,2815.0
2024-03-15 09:00:00+00:00,2418.0,0.0,0.0,429.0,0.0,2525.25
2024-03-15 10:00:00+00:00,2311.25,0.0,0.0,680.0,0.0,2481.25
2024-03-15 11:00:00+00:00,1849.75,0.0,0.0,924.0,0.0,2080.75
2024-03-15 12:00:00+00:00,1968.75,0.0,0.0,825.0,0.0,2175.0
2024-03-15 13:00:00+00:00,2009.5,0.0,0.0,931.0,0.0,2242.25
2024-03-15 14:00:00+00:00,1425.75,0.0,0.0,1105.0,0.0,1702.0
2024-03-15 15:00:00+00:00,1215.5,0.0,17.75,1563.0,0.0,1624.0
2024-03-15 16:00:00+00:00,2035.25,0.0,69.5,1287.0,0.0,2426.5
2024-03-15 17:00:00+00:00,2340.0,0.0,79.0,955.0,0.0,2657.75
2024-03-15 18:00:00+00:00,1303.0,314.25,0.0,862.0,0.0,1832.75
2024-03-15 19:00:00+00:00,1332.5,89.75,0.0,1051.0,0.0,1685.0
2024-03-15 20:00:00+00:00,1607.75,305.25,0.0,705.0,0.0,2089.25
2024-03-15 21:00:00+00:00,1159.25,361.5,0.0,918.0,0.0,1750.25
2024-03-15 22:00:00+00:00,975.25,858.75,0.0,499.0,0.0,1958.75
2024-03-15 23:00:00+00:00,1428.75,229.75,0.0,392.0,0.0,1756.5
2024-03-16 00:00:00+00:00,1933.0,572.5,0.0,2.0,0.0,2506.0
2024-03-16 01:00:00+00:00,2472.75,0.0,0.0,459.0,0.0,2587.5
2024-03-16 02:00:00+00:00,2667.75,0.0,0.0,653.0,0.0,2831.0
2024-03-16 03:00:00+00:00,3117.5,0.0,0.0,285.0,0.0,3188.75
2024-03-16 04:00:00+00:00,2326.0,47.25,0.0,0.0,0.0,2373.25
2024-03-16 05:00:00+00:00,2039.25,532.5,0.0,38.0,0.0,2581.25
2024-03-16 06:00:00+00:00,2001.25,465.5,5.0,374.0,0.0,2565.25
2024-03-16 07:00:00+00:00,2075.5,462.5,20.75,582.0,0.0,2704.25
2024-03-16 08:00:00+00:00,1855.5,268.25,45.5,706.0,0.0,2345.75
2024-03-16 09:00:00+00:00,1970.25,33.25,103.5,1466.0,0.0,2473.5
2024-03-16 10:00:00+00:00,1049.75,946.25,1.0,1242.0,0.0,2307.5
2024-03-16 11:00:00+00:00,66.75,1001.75,32.75,1873.0,0.0,1569.5
2024-03-16 12:00:00+00:00,388.75,982.0,17.5,1322.0,0.0,1718.75
2024-03-16 13:00:00+00:00,811.75,982.0,0.0,1038.0,0.0,2053.25
2024-03-16 14:00:00+00:00,1446.75,913.75,23.5,982.0,0.0,2629.5
2024-03-16 15:00:00+00:00,2058.5,890.25,0.0,98.0,0.0,2973.25
2024-03-16 16:00:00+00:00,3188.5,802.0,15.5,162.0,0.0,4046.5
2024-03-16 17:00:00+00:00,2975.75,773.0,129.75,349.0,0.0,3965.75
2024-03-16 18:00:00+00:00,2466.0,269.5,75.0,1118.0,0.0,3090.0
2024-03-16 19:00:00+00:00,2483.0,720.75,4.25,670.0,0.0,3375.5
2024-03-16 20:00:00+00:00,3042.0,875.75,0.0,0.0,0.0,3917.75
2024-03-16 21:00:00+00:00,3219.25,737.5,0.0,0.0,0.0,3956.75
2024-03-16 22:00:00+00:00,3688.0,0.0,0.0,0.0,278.0,3757.5
2024-03-16 23:00:00+00:00,3693.75,0.0,0.0,0.0,24.0,3699.75
2024-03-17 00:00:00+00:00,4086.5,0.0,0.0,0.0,0.0,4086.5
2024-03-17 01:00:00+00:00,4059.5,0.0,0.0,0.0,0.0,4059.5
2024-03-17 02:00:00+00:00,3735.5,0.0,0.0,0.0,0.0,3735.5
2024-03-17 03:00:00+00:00,3757.25,0.0,0.0,0.0,0.0,3757.25
2024-03-17 04:00:00+00:00,3576.5,0.0,0.0,0.0,0.0,3576.5
2024-03-17 05:00:00+00:00,3813.25,0.0,0.0,0.0,0.0,3813.25
2024-03-17 06:00:00+00:00,4298.0,0.0,0.0,0.0,0.0,4298.0
2024-03-17 07:00:00+00:00,4355.5,0.0,0.0,0.0,0.0,4355.5
2024-03-17 08:00:00+00:00,4272.5,0.0,0.0,0.0,0.0,4272.5
2024-03-17 09:00:00+00:00,4465.25,0.0,0.0,0.0,0.0,4465.25
2024-03-17 10:00:00+00:00,4353.5,0.0,0.0,11.0,0.0,4356.25
2024-03-17 11:00:00+00:00,3626.25,0.0,0.0,0.0,0.0,3626.25
2024-03-17 12:00:00+00:00,3433.0,0.0,0.0,0.0,0.0,3433.0
2024-03-17 13:00:00+00:00,3374.75,0.0,0.0,0.0,0.0,3374.75
2024-03-17 14:00:00+00:00,2937.75,0.0,0.0,0.0,0.0,2937.75
2024-03-17 15:00:00+00:00,2854.25,0.0,0.0,493.0,0.0,2977.5
2024-03-17 16:00:00+00:00,3178.0,0.0,16.5,720.0,0.0,3374.5
2024-03-17 17:00:00+00:00,2795.25,0.0,46.0,1128.0,0.0,3123.25
2024-03-17 18:00:00+00:00,2010.5,0.0,0.0,1464.0,0.0,2376.5
2024-03-17 19:00:00+00:00,1109.5,1.25,0.0,1498.0,0.0,1485.25
2024-03-17 20:00:00+00:00,1262.5,0.0,0.0,1811.0,0.0,1715.25
2024-03-17 21:00:00+00:00,1281.75,0.0,0.0,1765.0,0.0,1723.0
2024-03-17 22:00:00+00:00,988.5,0.0,0.0,1862.0,0.0,1454.0
2024-03-17 23:00:00+00:00,1233.0,0.0,0.0,1848.0,0.0,1695.0
2024-03-18 00:00:00+00:00,2103.5,0.0,0.0,1337.0,0.0,2437.75
2024-03-18 01:00:00+00:00,2316.25,0.0,0.0,1570.0,0.0,2708.75
2024-03-18 02:00:00+00:00,2916.5,0.0,0.0,1736.0,0.0,3350.5
2024-03-18 03:00:00+00:00,2932.75,0.0,0.0,1859.0,0.0,3397.5
2024-03-18 04:00:00+00:00,2966.25,0.0,0.0,1606.0,0.0,3367.75
2024-03-18 05:00:00+00:00,2699.5,0.0,0.0,1923.0,0.0,3180.25
2024-03-18 06:00:00+00:00,2224.75,0.0,0.0,2195.0,0.0,2773.5
2024-03-18 07:00:00+00:00,2213.25,0.0,6.75,2592.0,0.0,2868.0
2024-03-18 08:00:00+00:00,2273.25,415.5,0.0,2087.0,0.0,3210.5
2024-03-18 09:00:00+00:00,1996.75,60.5,0.0,1943.0,0.0,2543.0
2024-03-18 10:00:00+00:00,1415.25,0.0,0.0,2520.0,0.0,2045.25
2024-03-18 11:00:00+00:00,956.5,0.0,0.0,2540.0,0.0,1591.5
2024-03-18 12:00:00+00:00,815.25,0.0,0.0,2805.0,0.0,1516.5
2024-03-18 13:00:00+00:00,1097.0,0.0,0.0,2476.0,0.0,1716.0
2024-03-18 14:00:00+00:00,1693.75,0.0,0.0,2483.0,0.0,2314.5
2024-03-18 15:00:00+00:00,2418.5,0.0,0.0,2141.0,0.0,2953.75
2024-03-18 16:00:00+00:00,2632.0,0.0,15.25,1796.0,0.0,3096.25
2024-03-18 17:00:00+00:00,2158.5,0.0,0.0,1189.0,0.0,2455.75
2024-03-18 18:00:00+00:00,1435.25,0.0,0.0,718.0,367.0,1706.5
2024-03-18 19:00:00+00:00,1614.0,0.0,0.0,1381.0,0.0,1959.25
2024-03-18 20:00:00+00:00,1490.25,0.0,0.0,1010.0,275.0,1811.5
2024-03-18 21:00:00+00:00,1496.0,0.0,0.0,1249.0,250.0,1870.75
2024-03-18 22:00:00+00:00,2268.5,0.0,0.0,656.0,412.0,2535.5
2024-03-18 23:00:00+00:00,1978.25,0.0,20.75,576.0,992.0,2391.0
2024-03-19 00:00:00+00:00,2155.75,0.0,10.5,153.0,1000.0,2454.5
2024-03-19 01:00:00+00:00,2134.5,0.0,0.75,342.0,927.0,2452.5
2024-03-19 02:00:00+00:00,2008.0,0.0,5.5,576.0,895.0,2381.25
2024-03-19 03:00:00+00:00,2252.5,0.0,2.25,761.0,685.0,2616.25
2024-03-19 04:00:00+00:00,1963.75,0.0,20.25,585.0,932.0,2363.25
2024-03-19 05:00:00+00:00,1959.5,0.0,0.0,539.0,926.0,2325.75
2024-03-19 06:00:00+00:00,1538.0,0.0,36.25,1078.0,721.0,2024.0
2024-03-19 07:00:00+00:00,1938.5,0.0,0.0,1565.0,0.0,2329.75
2024-03-19 08:00:00+00:00,2207.5,0.0,0.0,1958.0,0.0,2697.0
2024-03-19 09:00:00+00:00,2244.0,0.0,0.0,1997.0,0.0,2743.25
2024-03-19 10:00:00+00:00,1826.75,0.0,0.0,1557.0,0.0,2216.0
2024-03-19 11:00:00+00:00,1314.5,0.0,0.0,968.0,0.0,1556.5
2024-03-19 12:00:00+00:00,1076.25,0.0,0.0,1063.0,0.0,1342.0
2024-03-19 13:00:00+00:00,1392.25,0.0,0.0,1111.0,0.0,1670.0
2024-03-19 14:00:00+00:00,1459.0,0.0,0.0,1422.0,0.0,1814.5
2024-03-19 15:00:00+00:00,1862.75,0.0,0.0,1344.0,0.0,2198.75
2024-03-19 16:00:00+00:00,1775.25,0.0,0.0,1262.0,0.0,2090.75
2024-03-19 17:00:00+00:00,1936.0,0.0,0.0,1499.0,0.0,2310.75
2024-03-19 18:00:00+00:00,1474.5,0.0,0.0,1347.0,0.0,1811.25
2024-03-19 19:00:00+00:00,1398.0,0.0,0.0,1439.0,0.0,1757.75
2024-03-19 20:00:00+00:00,1236.0,17.5,0.0,1002.0,0.0,1504.0
2024-03-19 21:00:00+00:00,1564.0,110.0,0.0,1000.0,0.0,1924.0
2024-03-19 22:00:00+00:00,2555.25,0.0,0.0,1174.0,0.0,2848.75
2024-03-19 23:00:00+00:00,2227.25,111.25,7.0,1703.0,0.0,2771.25
2024-03-20 00:00:00+00:00,2854.25,0.0,95.25,2147.0,0.0,3486.25
2024-03-20 01:00:00+00:00,2887.25,0.0,58.25,2056.0,0.0,3459.5
2024-03-20 02:00:00+00:00,3132.25,0.0,60.0,1869.0,0.0,3659.5
2024-03-20 03:00:00+00:00,3153.5,0.0,45.75,1945.0,0.0,3685.5
2024-03-20 04:00:00+00:00,3084.25,0.0,57.0,2397.0,0.0,3740.5
2024-03-20 05:00:00+00:00,2301.25,0.0,0.0,1824.0,0.0,2757.25
2024-03-20 06:00:00+00:00,1733.25,0.0,0.0,1520.0,585.0,2259.5
2024-03-20 07:00:00+00:00,2693.0,0.0,0.0,1804.0,0.0,3144.0
2024-03-20 08:00:00+00:00,2714.25,0.0,0.0,1289.0,0.0,3036.5
2024-03-20 09:00:00+00:00,2306.0,0.0,0.0,594.0,0.0,2454.5
2024-03-20 10:00:00+00:00,2130.25,0.0,0.0,623.0,0.0,2286.0
2024-03-20 11:00:00+00:00,2501.75,0.0,0.0,1064.0,0.0,2767.75
2024-03-20 12:00:00+00:00,2618.5,0.0,0.0,767.0,0.0,2810.25
2024-03-20 13:00:00+00:00,2452.25,0.0,0.0,529.0,0.0,2584.5
2024-03-20 14:00:00+00:00,2171.75,0.0,0.0,1373.0,0.0,2515.0
2024-03-20 15:00:00+00:00,2701.0,0.0,0.0,746.0,0.0,2887.5
2024-03-20 16:00:00+00:00,2443.0,0.0,0.0,21.0,0.0,2448.25
2024-03-20 17:00:00+00:00,2176.0,0.0,0.0,0.0,128.0,2208.0
2024-03-20 18:00:00+00:00,2121.75,0.0,0.0,40.0,142.0,2167.25
2024-03-20 19:00:00+00:00,2290.75,0.0,0.0,392.0,63.0,2404.5
2024-03-20 20:00:00+00:00,2636.25,0.0,0.0,1999.0,0.0,3136.0
2024-03-20 21:00:00+00:00,2671.5,0.0,0.0,2785.0,0.0,3367.75
2024-03-20 22:00:00+00:00,2748.75,0.0,7.0,2766.0,0.0,3447.25
2024-03-20 23:00:00+00:00,3209.75,0.0,0.0,2048.0,0.0,3721.75
2024-03-21 00:00:00+00:00,2991.25,0.0,0.0,2165.0,0.0,3532.5
2024-03-21 01:00:00+00:00,2684.25,0.0,0.0,2295.0,0.0,3258.0
2024-03-21 02:00:00+00:00,2651.25,0.0,0.0,2335.0,0.0,3235.0
2024-03-21 03:00:00+00:00,2620.25,0.0,0.0,2387.0,0.0,3217.0
2024-03-21 04:00:00+00:00,2096.75,0.0,0.0,2549.0,0.0,2734.0
2024-03-21 05:00:00+00:00,2103.5,0.0,0.0,3224.0,0.0,2909.5
2024-03-21 06:00:00+00:00,2429.25,0.0,0.0,1991.0,48.0,2939.0
2024-03-21 07:00:00+00:00,2896.0,0.0,0.0,1649.0,0.0,3308.25
2024-03-21 08:00:00+00:00,2751.0,0.0,0.0,1968.0,0.0,3243.0
2024-03-21 09:00:00+00:00,2346.75,0.0,0.0,1778.0,0.0,2791.25
2024-03-21 10:00:00+00:00,2603.5,0.0,0.0,2157.0,0.0,3142.75
2024-03-21 11:00:00+00:00,2669.25,0.0,0.0,1551.0,0.0,3057.0
2024-03-21 12:00:00+00:00,3170.75,0.0,0.0,935.0,0.0,3404.5
2024-03-21 13:00:00+00:00,2733.75,0.0,0.0,1227.0,0.0,3040.5
2024-03-21 14:00:00+00:00,2824.0,0.0,0.0,1323.0,0.0,3154.75
2024-03-21 15:00:00+00:00,2660.5,0.0,0.0,2271.0,0.0,3228.25
2024-03-21 16:00:00+00:00,2589.0,0.0,0.0,2323.0,0.0,3169.75
2024-03-21 17:00:00+00:00,1446.75,0.0,0.0,2250.0,396.0,2108.25
2024-03-21 18:00:00+00:00,1137.25,0.0,0.0,2267.0,0.0,1704.0
2024-03-21 19:00:00+00:00,1574.5,0.0,0.0,2605.0,0.0,2225.75
2024-03-21 20:00:00+00:00,1303.0,0.0,0.0,3017.0,0.0,2057.25
2024-03-21 21:00:00+00:00,1542.75,0.0,0.0,2417.0,0.0,2147.0
2024-03-21 22:00:00+00:00,1023.0,0.0,0.0,1930.0,0.0,1505.5
2024-03-21 23:00:00+00:00,303.75,0.0,0.0,1410.0,733.0,839.5
2024-03-22 00:00:00+00:00,497.25,0.0,0.0,1894.0,301.0,1046.0
2024-03-22 01:00:00+00:00,656.0,0.0,0.0,1826.0,0.0,1112.5
2024-03-22 02:00:00+00:00,504.5,0.0,0.0,1818.0,10.0,961.5
2024-03-22 03:00:00+00:00,388.0,0.0,0.0,1206.0,694.0,863.0
2024-03-22 04:00:00+00:00,39.25,0.0,0.0,1693.0,959.0,702.25
2024-03-22 05:00:00+00:00,0.0,0.0,29.5,1837.0,748.0,675.75
2024-03-22 06:00:00+00:00,903.25,0.0,14.75,1650.0,431.0,1438.25
2024-03-22 07:00:00+00:00,2141.25,0.0,42.0,1621.0,0.0,2588.5
2024-03-22 08:00:00+00:00,2746.25,0.0,3.5,1243.0,0.0,3060.5
2024-03-22 09:00:00+00:00,2940.25,0.0,0.0,1182.0,0.0,3235.75
2024-03-22 10:00:00+00:00,3707.75,0.0,13.0,319.0,0.0,3800.5
2024-03-22 11:00:00+00:00,4346.25,286.5,20.5,0.0,0.0,4653.25
2024-03-22 12:00:00+00:00,4409.25,377.25,84.75,0.0,0.0,4871.25
2024-03-22 13:00:00+00:00,4568.0,0.0,57.5,0.0,0.0,4625.5
2024-03-22 14:00:00+00:00,4472.0,0.0,59.75,299.0,0.0,4606.5
2024-03-22 15:00:00+00:00,4025.25,0.0,34.75,1280.0,0.0,4380.0
2024-03-22 16:00:00+00:00,3764.0,0.0,67.75,1650.0,72.0,4262.25
2024-03-22 17:00:00+00:00,3536.75,0.0,28.25,1674.0,0.0,3983.5
2024-03-22 18:00:00+00:00,3264.5,0.0,71.75,2299.0,0.0,3911.0
2024-03-22 19:00:00+00:00,3707.25,0.0,0.0,1560.0,0.0,4097.25
2024-03-22 20:00:00+00:00,3732.75,0.0,0.0,2162.0,0.0,4273.25
2024-03-22 21:00:00+00:00,3965.0,0.0,0.0,1979.0,0.0,4459.75
2024-03-22 22:00:00+00:00,3569.25,0.0,0.0,770.0,398.0,3861.25
2024-03-22 23:00:00+00:00,2668.5,0.0,0.0,654.0,985.0,3078.25
2024-03-23 00:00:00+00:00,2412.0,0.0,0.0,425.0,1000.0,2768.25
2024-03-23 01:00:00+00:00,1790.5,0.0,0.0,525.0,1000.0,2171.75
2024-03-23 02:00:00+00:00,1609.75,0.0,0.0,268.0,1000.0,1926.75
2024-03-23 03:00:00+00:00,894.25,0.0,0.0,379.0,1000.0,1239.0
2024-03-23 04:00:00+00:00,673.5,0.0,0.0,496.0,1000.0,1047.5
2024-03-23 05:00:00+00:00,709.25,0.0,0.0,361.0,999.0,1049.25
2024-03-23 06:00:00+00:00,552.0,0.0,0.0,334.0,828.0,842.5
2024-03-23 07:00:00+00:00,247.0,0.0,0.0,230.0,609.0,456.75
2024-03-23 08:00:00+00:00,962.5,0.0,0.0,374.0,0.0,1056.0
2024-03-23 09:00:00+00:00,320.5,0.0,0.0,830.0,0.0,528.0
2024-03-23 10:00:00+00:00,0.0,0.0,0.0,2004.0,0.0,501.0
2024-03-23 11:00:00+00:00,0.0,875.25,0.0,2215.0,0.0,1429.0
2024-03-23 12:00:00+00:00,0.0,899.25,0.0,1672.0,0.0,1317.25
2024-03-23 13:00:00+00:00,0.0,879.25,0.0,1624.0,0.0,1285.25
2024-03-23 14:00:00+00:00,0.0,197.75,0.0,1430.0,0.0,555.25
2024-03-23 15:00:00+00:00,995.75,0.0,0.0,231.0,0.0,1053.5
2024-03-23 16:00:00+00:00,1780.75,0.0,28.5,499.0,0.0,1934.0
2024-03-23 17:00:00+00:00,2119.75,0.0,84.5,974.0,0.0,2447.75
2024-03-23 18:00:00+00:00,1912.0,0.0,68.0,1037.0,0.0,2239.25
2024-03-23 19:00:00+00:00,2388.75,0.0,0.0,734.0,0.0,2572.25
2024-03-23 20:00:00+00:00,1997.75,0.0,0.0,638.0,0.0,2157.25
2024-03-23 21:00:00+00:00,1466.75,0.0,22.25,468.0,0.0,1606.0
2024-03-23 22:00:00+00:00,1505.25,0.0,5.5,398.0,0.0,1610.25
2024-03-23 23:00:00+00:00,169.5,0.0,0.0,1296.0,0.0,493.5
2024-03-24 00:00:00+00:00,0.0,0.0,0.0,1392.0,0.0,348.0
2024-03-24 01:00:00+00:00,0.0,0.0,0.0,1146.0,0.0,286.5
2024-03-24 02:00:00+00:00,0.0,0.0,0.0,1132.0,0.0,283.0
2024-03-24 03:00:00+00:00,0.0,0.0,0.0,881.0,0.0,220.25
2024-03-24 04:00:00+00:00,165.0,0.0,0.0,685.0,0.0,336.25
2024-03-24 05:00:00+00:00,253.25,0.0,0.0,681.0,0.0,423.5
2024-03-24 06:00:00+00:00,407.25,0.0,0.0,706.0,0.0,583.75
2024-03-24 07:00:00+00:00,0.0,0.0,0.0,1206.0,19.0,306.25
2024-03-24 08:00:00+00:00,0.0,0.0,0.0,1615.0,0.0,403.75
2024-03-24 09:00:00+00:00,0.0,0.0,0.0,1417.0,0.0,354.25
2024-03-24 10:00:00+00:00,0.0,113.75,0.0,660.0,0.0,278.75
2024-03-24 11:00:00+00:00,0.0,599.0,0.0,1264.0,0.0,915.0
2024-03-24 12:00:00+00:00,0.0,0.0,0.0,1710.0,0.0,427.5
2024-03-24 13:00:00+00:00,0.0,0.0,0.0,1576.0,0.0,394.0
2024-03-24 14:00:00+00:00,528.75,0.0,0.0,1399.0,0.0,878.5
2024-03-24 15:00:00+00:00,1184.0,0.0,0.0,1150.0,0.0,1471.5
2024-03-24 16:00:00+00:00,1788.75,0.0,0.0,1616.0,0.0,2192.75
2024-03-24 17:00:00+00:00,2225.5,86.75,105.5,2174.0,0.0,2961.25
2024-03-24 18:00:00+00:00,2048.25,7.5,120.5,2934.0,0.0,2909.75
2024-03-24 19:00:00+00:00,2315.0,0.0,41.5,2997.0,0.0,3105.75
2024-03-24 20:00:00+00:00,2633.0,37.75,0.0,2414.0,0.0,3274.25
2024-03-24 21:00:00+00:00,2522.75,0.0,28.75,2388.0,0.0,3148.5
2024-03-24 22:00:00+00:00,2107.75,292.25,0.0,2177.0,0.0,2944.25
2024-03-24 23:00:00+00:00,1574.25,738.25,0.0,1857.0,0.0,2776.75
2024-03-25 00:00:00+00:00,2453.25,0.0,0.0,2253.0,0.0,3016.5
2024-03-25 01:00:00+00:00,2301.0,0.0,0.0,2161.0,0.0,2841.25
2024-03-25 02:00:00+00:00,2259.5,0.0,0.0,1831.0,0.0,2717.25
2024-03-25 03:00:00+00:00,2355.25,0.0,0.0,1745.0,0.0,2791.5
2024-03-25 04:00:00+00:00,2013.5,0.0,0.0,2274.0,0.0,2582.0
2024-03-25 05:00:00+00:00,1586.75,0.0,0.0,2639.0,175.0,2290.25
2024-03-25 06:00:00+00:00,1339.0,77.25,0.0,1820.0,80.0,1891.25
2024-03-25 07:00:00+00:00,1707.75,0.0,10.5,2265.0,0.0,2284.5
2024-03-25 08:00:00+00:00,1707.5,0.0,0.0,2514.0,0.0,2336.0
2024-03-25 09:00:00+00:00,2044.0,0.0,0.0,1377.0,0.0,2388.25
2024-03-25 10:00:00+00:00,1318.75,0.0,0.0,1332.0,0.0,1651.75
2024-03-25 11:00:00+00:00,1190.25,0.0,0.0,1195.0,0.0,1489.0
2024-03-25 12:00:00+00:00,1116.0,0.0,0.0,1008.0,0.0,1368.0
2024-03-25 13:00:00+00:00,1208.75,0.0,0.0,1206.0,0.0,1510.25
2024-03-25 14:00:00+00:00,1093.0,0.0,0.0,1305.0,0.0,1419.25
2024-03-25 15:00:00+00:00,1581.75,0.0,0.0,1664.0,0.0,1997.75
2024-03-25 16:00:00+00:00,2114.0,0.0,0.0,1328.0,0.0,2446.0
2024-03-25 17:00:00+00:00,1665.5,0.0,0.0,1137.0,0.0,1949.75
2024-03-25 18:00:00+00:00,1504.0,0.0,0.0,1722.0,0.0,1934.5
2024-03-25 19:00:00+00:00,2118.25,0.0,0.0,1523.0,0.0,2499.0
2024-03-25 20:00:00+00:00,2268.5,0.0,0.0,1753.0,0.0,2706.75
2024-03-25 21:00:00+00:00,1769.5,0.0,0.0,1855.0,0.0,2233.25
2024-03-25 22:00:00+00:00,2131.5,0.0,0.0,1517.0,0.0,2510.75
2024-03-25 23:00:00+00:00,1653.25,0.0,0.0,1780.0,0.0,2098.25
2024-03-26 00:00:00+00:00,1699.0,0.0,0.0,1893.0,0.0,2172.25
2024-03-26 01:00:00+00:00,1622.5,0.0,0.0,1876.0,0.0,2091.5
2024-03-26 02:00:00+00:00,1636.0,0.0,0.0,1824.0,0.0,2092.0
2024-03-26 03:00:00+00:00,1702.5,0.0,0.0,1912.0,0.0,2180.5
2024-03-26 04:00:00+00:00,1491.5,0.0,0.0,2507.0,0.0,2118.25
2024-03-26 05:00:00+00:00,1084.0,0.0,0.0,2911.0,0.0,1811.75
2024-03-26 06:00:00+00:00,1436.75,650.75,0.0,2225.0,0.0,2643.75
2024-03-26 07:00:00+00:00,2090.25,258.75,0.0,2346.0,0.0,2935.5
2024-03-26 08:00:00+00:00,1551.0,973.5,0.0,1709.0,0.0,2951.75
2024-03-26 09:00:00+00:00,1337.5,669.5,0.0,1747.0,0.0,2443.75
2024-03-26 10:00:00+00:00,1216.25,937.5,0.0,1684.0,0.0,2574.75
2024-03-26 11:00:00+00:00,995.0,888.0,0.0,1270.0,0.0,2200.5
2024-03-26 12:00:00+00:00,967.0,934.0,0.0,1487.0,0.0,2272.75
2024-03-26 13:00:00+00:00,2204.5,802.25,0.0,933.0,0.0,3240.0
2024-03-26 14:00:00+00:00,3173.5,0.0,0.0,1123.0,0.0,3454.25
2024-03-26 15:00:00+00:00,2599.5,0.0,0.0,931.0,104.0,2858.25
2024-03-26 16:00:00+00:00,2628.75,0.0,0.0,883.0,0.0,2849.5
2024-03-26 17:00:00+00:00,2119.75,0.0,0.0,1456.0,177.0,2528.0
2024-03-26 18:00:00+00:00,722.25,0.0,0.0,2309.0,538.0,1434.0
2024-03-26 19:00:00+00:00,1656.25,11.75,0.0,2047.0,0.0,2179.75
2024-03-26 20:00:00+00:00,1743.75,0.0,0.0,2236.0,0.0,2302.75
2024-03-26 21:00:00+00:00,1396.75,0.0,0.0,1969.0,0.0,1889.0
2024-03-26 22:00:00+00:00,1782.75,0.0,0.0,1933.0,0.0,2266.0
2024-03-26 23:00:00+00:00,1318.25,0.0,0.0,1101.0,0.0,1593.5
2024-03-27 00:00:00+00:00,1550.0,0.0,0.0,988.0,0.0,1797.0
2024-03-27 01:00:00+00:00,1517.5,0.0,0.0,773.0,0.0,1710.75
2024-03-27 02:00:00+00:00,2042.5,0.0,0.0,1094.0,0.0,2316.0
2024-03-27 03:00:00+00:00,2212.25,0.0,0.0,1068.0,0.0,2479.25
2024-03-27 04:00:00+00:00,2219.75,0.0,0.0,1038.0,0.0,2479.25
2024-03-27 05:00:00+00:00,2365.25,0.0,0.0,891.0,768.0,2780.0
2024-03-27 06:00:00+00:00,2666.25,46.75,0.0,45.0,63.0,2740.0
2024-03-27 07:00:00+00:00,2875.5,295.25,0.0,0.0,3.0,3171.5
2024-03-27 08:00:00+00:00,3587.75,0.0,0.0,277.0,346.0,3743.5
2024-03-27 09:00:00+00:00,2837.75,17.5,0.0,104.0,198.0,2930.75
2024-03-27 10:00:00+00:00,2665.75,4.5,0.0,0.0,284.0,2741.25
2024-03-27 11:00:00+00:00,2779.0,0.0,0.0,85.0,0.0,2800.25
2024-03-27 12:00:00+00:00,3201.25,0.0,0.0,0.0,0.0,3201.25
2024-03-27 13:00:00+00:00,3030.0,0.0,0.0,0.0,0.0,3030.0
2024-03-27 14:00:00+00:00,2213.75,0.0,0.0,199.0,0.0,2263.5
