,DE,SE,NO,UK,NL,sum
2024-02-26 21:00:00+00:00,0.25,1714.0,1661.0,0.0,544.0,980.0
2024-02-26 22:00:00+00:00,0.0,1715.0,1663.0,0.0,150.0,882.0
2024-02-26 23:00:00+00:00,117.25,1428.0,1663.0,0.0,367.0,981.75
2024-02-27 00:00:00+00:00,1.5,1513.0,1661.0,0.0,499.0,919.75
2024-02-27 01:00:00+00:00,113.25,1548.0,1642.0,0.0,337.0,995.0
2024-02-27 02:00:00+00:00,0.0,1627.0,1661.0,1.0,624.0,978.25
2024-02-27 03:00:00+00:00,0.0,1621.0,1663.0,195.0,697.0,1044.0
2024-02-27 04:00:00+00:00,0.0,1700.0,1662.0,575.0,697.0,1158.5
2024-02-27 05:00:00+00:00,0.0,1603.0,1663.0,791.0,697.0,1188.5
2024-02-27 06:00:00+00:00,66.5,1014.0,1663.0,698.0,698.0,1084.75
2024-02-27 07:00:00+00:00,156.0,1276.0,1656.0,624.0,694.0,1218.5
2024-02-27 08:00:00+00:00,0.0,1526.0,1638.0,698.0,630.0,1123.0
2024-02-27 09:00:00+00:00,0.0,1753.0,1612.0,698.0,697.0,1190.0
2024-02-27 10:00:00+00:00,0.0,1893.0,1659.0,633.0,697.0,1220.5
2024-02-27 11:00:00+00:00,0.0,1647.0,1664.0,795.0,697.0,1200.75
2024-02-27 12:00:00+00:00,0.0,1696.0,1663.0,799.0,697.0,1213.75
2024-02-27 13:00:00+00:00,0.0,1737.0,1663.0,799.0,697.0,1224.0
2024-02-27 14:00:00+00:00,0.0,1640.0,1663.0,799.0,698.0,1200.0
2024-02-27 15:00:00+00:00,0.0,1406.0,1663.0,798.0,698.0,1141.25
2024-02-27 16:00:00+00:00,60.0,1091.0,1663.0,759.0,691.0,1111.0
2024-02-27 17:00:00+00:00,0.0,1455.0,1664.0,495.0,529.0,1035.75
2024-02-27 18:00:00+00:00,0.0,1526.0,1664.0,311.0,342.0,960.75
2024-02-27 19:00:00+00:00,0.0,1574.0,1664.0,274.0,0.0,878.0
2024-02-27 20:00:00+00:00,0.0,1809.0,1663.0,243.0,0.0,928.75
2024-02-27 21:00:00+00:00,0.0,1855.0,1663.0,137.0,113.0,942.0
2024-02-27 22:00:00+00:00,0.0,1555.0,1663.0,0.0,213.0,857.75
2024-02-27 23:00:00+00:00,0.0,1743.0,1663.0,0.0,0.0,851.5
2024-02-28 00:00:00+00:00,0.0,1908.0,1663.0,0.0,0.0,892.75
2024-02-28 01:00:00+00:00,0.0,1579.0,1663.0,0.0,3.0,811.25
2024-02-28 02:00:00+00:00,0.0,1459.0,1663.0,0.0,74.0,799.0
2024-02-28 03:00:00+00:00,0.0,1492.0,1663.0,0.0,0.0,788.75
2024-02-28 04:00:00+00:00,0.0,1484.0,1663.0,0.0,81.0,807.0
2024-02-28 05:00:00+00:00,0.0,1736.0,1663.0,0.0,693.0,1023.0
2024-02-28 06:00:00+00:00,0.0,1630.0,1635.0,61.0,553.0,969.75
2024-02-28 07:00:00+00:00,0.0,1376.0,1225.0,65.0,0.0,666.5
2024-02-28 08:00:00+00:00,0.0,1792.0,857.0,107.0,0.0,689.0
2024-02-28 09:00:00+00:00,0.0,1885.0,831.0,161.0,0.0,719.25
2024-02-28 10:00:00+00:00,0.0,1932.0,836.0,0.0,0.0,692.0
2024-02-28 11:00:00+00:00,0.0,1680.0,912.0,0.0,0.0,648.0
2024-02-28 12:00:00+00:00,0.75,1687.0,1021.0,0.0,0.0,677.75
2024-02-28 13:00:00+00:00,0.0,1860.0,1282.0,0.0,0.0,785.5
2024-02-28 14:00:00+00:00,0.0,1646.0,1605.0,6.0,0.0,814.25
2024-02-28 15:00:00+00:00,0.0,1925.0,1660.0,645.0,0.0,1057.5
2024-02-28 16:00:00+00:00,0.0,1781.0,1663.0,657.0,334.0,1108.75
2024-02-28 17:00:00+00:00,0.0,1308.0,1663.0,417.0,688.0,1019.0
2024-02-28 18:00:00+00:00,0.0,1430.0,1663.0,4.0,477.0,893.5
2024-02-28 19:00:00+00:00,0.0,1785.0,1662.0,0.0,202.0,912.25
2024-02-28 20:00:00+00:00,0.0,1724.0,1641.0,0.0,0.0,841.25
2024-02-28 21:00:00+00:00,0.0,1730.0,1309.0,0.0,0.0,759.75
2024-02-28 22:00:00+00:00,0.0,1563.0,844.0,0.0,0.0,601.75
2024-02-28 23:00:00+00:00,51.75,1893.0,69.0,0.0,0.0,542.25
2024-02-29 00:00:00+00:00,62.5,1915.0,0.0,0.0,0.0,541.25
2024-02-29 01:00:00+00:00,58.75,1391.0,0.0,0.0,0.0,406.5
2024-02-29 02:00:00+00:00,86.5,1164.0,0.0,0.0,0.0,377.5
2024-02-29 03:00:00+00:00,73.75,1010.0,0.0,0.0,0.0,326.25
2024-02-29 04:00:00+00:00,81.0,1102.0,0.0,0.0,0.0,356.5
2024-02-29 05:00:00+00:00,62.25,1372.0,0.0,0.0,0.0,405.25
2024-02-29 06:00:00+00:00,81.25,1622.0,0.0,0.0,0.0,486.75
2024-02-29 07:00:00+00:00,125.75,1711.0,0.0,0.0,0.0,553.5
2024-02-29 08:00:00+00:00,111.0,1877.0,0.0,0.0,0.0,580.25
2024-02-29 09:00:00+00:00,83.0,1731.0,0.0,0.0,0.0,515.75
2024-02-29 10:00:00+00:00,131.0,1742.0,0.0,0.0,0.0,566.5
2024-02-29 11:00:00+00:00,191.25,1712.0,0.0,0.0,0.0,619.25
2024-02-29 12:00:00+00:00,131.75,1697.0,0.0,0.0,0.0,556.0
2024-02-29 13:00:00+00:00,66.75,1776.0,3.0,0.0,0.0,511.5
2024-02-29 14:00:00+00:00,19.0,1787.0,166.0,0.0,0.0,507.25
2024-02-29 15:00:00+00:00,88.5,1845.0,325.0,0.0,0.0,631.0
2024-02-29 16:00:00+00:00,14.75,1928.0,517.0,0.0,0.0,626.0
2024-02-29 17:00:00+00:00,12.0,1729.0,743.0,0.0,0.0,630.0
2024-02-29 18:00:00+00:00,47.25,1734.0,398.0,0.0,0.0,580.25
2024-02-29 19:00:00+00:00,63.5,1738.0,378.0,0.0,0.0,592.5
2024-02-29 20:00:00+00:00,97.25,1795.0,313.0,0.0,0.0,624.25
2024-02-29 21:00:00+00:00,35.25,1726.0,427.0,0.0,0.0,573.5
2024-02-29 22:00:00+00:00,69.75,1758.0,165.0,0.0,0.0,550.5
2024-02-29 23:00:00+00:00,132.5,1484.0,542.0,0.0,0.0,639.0
2024-03-01 00:00:00+00:00,18.5,1480.0,632.0,0.0,0.0,546.5
2024-03-01 01:00:00+00:00,0.0,1659.0,540.0,0.0,0.0,549.75
2024-03-01 02:00:00+00:00,0.0,1450.0,660.0,0.0,0.0,527.5
2024-03-01 03:00:00+00:00,0.0,1360.0,686.0,0.0,0.0,511.5
2024-03-01 04:00:00+00:00,0.0,1481.0,683.0,0.0,0.0,541.0
2024-03-01 05:00:00+00:00,0.0,1934.0,913.0,0.0,0.0,711.75
2024-03-01 06:00:00+00:00,0.0,1992.0,1217.0,0.0,0.0,802.25
2024-03-01 07:00:00+00:00,0.0,1981.0,1124.0,0.0,0.0,776.25
2024-03-01 08:00:00+00:00,0.0,2003.0,1393.0,0.0,0.0,849.0
2024-03-01 09:00:00+00:00,0.0,1975.0,1396.0,0.0,0.0,842.75
2024-03-01 10:00:00+00:00,0.0,1885.0,1100.0,0.0,31.0,754.0
2024-03-01 11:00:00+00:00,0.0,1364.0,1367.0,0.0,692.0,855.75
2024-03-01 12:00:00+00:00,0.0,1739.0,1613.0,0.0,697.0,1012.25
2024-03-01 13:00:00+00:00,0.0,1667.0,1631.0,0.0,686.0,996.0
2024-03-01 14:00:00+00:00,0.0,1587.0,1631.0,7.0,431.0,914.0
2024-03-01 15:00:00+00:00,0.0,1513.0,1631.0,367.0,581.0,1023.0
2024-03-01 16:00:00+00:00,0.0,1872.0,1631.0,370.0,442.0,1078.75
2024-03-01 17:00:00+00:00,0.0,1382.0,1631.0,2.0,236.0,812.75
2024-03-01 18:00:00+00:00,0.0,1393.0,1631.0,0.0,81.0,776.25
2024-03-01 19:00:00+00:00,0.0,1489.0,1631.0,0.0,41.0,790.25
2024-03-01 20:00:00+00:00,0.0,1387.0,1631.0,0.0,128.0,786.5
2024-03-01 21:00:00+00:00,0.0,1291.0,1631.0,0.0,691.0,903.25
2024-03-01 22:00:00+00:00,0.0,1405.0,1631.0,0.0,693.0,932.25
2024-03-01 23:00:00+00:00,0.0,1838.0,1629.0,0.0,696.0,1040.75
2024-03-02 00:00:00+00:00,0.0,1904.0,1608.0,0.0,681.0,1048.25
2024-03-02 01:00:00+00:00,0.0,1957.0,1568.0,0.0,312.0,959.25
2024-03-02 02:00:00+00:00,0.0,1970.0,1506.0,0.0,88.0,891.0
2024-03-02 03:00:00+00:00,0.0,1898.0,1264.0,0.0,0.0,790.5
2024-03-02 04:00:00+00:00,0.0,1922.0,886.0,0.0,0.0,702.0
2024-03-02 05:00:00+00:00,0.0,1656.0,1186.0,0.0,0.0,710.5
2024-03-02 06:00:00+00:00,0.0,1735.0,1601.0,0.0,0.0,834.0
2024-03-02 07:00:00+00:00,0.0,1699.0,1631.0,0.0,13.0,835.75
2024-03-02 08:00:00+00:00,0.0,1680.0,1632.0,0.0,634.0,986.5
2024-03-02 09:00:00+00:00,0.0,1552.0,1632.0,0.0,698.0,970.5
2024-03-02 10:00:00+00:00,12.75,1356.0,1603.0,0.0,698.0,927.0
2024-03-02 11:00:00+00:00,700.75,35.0,1183.0,0.0,698.0,1179.75
2024-03-02 12:00:00+00:00,1660.25,0.0,792.0,0.0,698.0,2032.75
2024-03-02 13:00:00+00:00,565.75,42.0,1180.0,0.0,673.0,1039.5
2024-03-02 14:00:00+00:00,140.0,1118.0,1600.0,0.0,79.0,839.25
2024-03-02 15:00:00+00:00,48.0,1314.0,1631.0,0.0,0.0,784.25
2024-03-02 16:00:00+00:00,0.0,1533.0,1631.0,0.0,0.0,791.0
2024-03-02 17:00:00+00:00,2.75,1239.0,1631.0,0.0,0.0,720.25
2024-03-02 18:00:00+00:00,32.0,663.0,1631.0,0.0,0.0,605.5
2024-03-02 19:00:00+00:00,280.5,752.0,1630.0,0.0,0.0,876.0
2024-03-02 20:00:00+00:00,593.5,787.0,1620.0,0.0,0.0,1195.25
2024-03-02 21:00:00+00:00,143.5,834.0,1495.0,0.0,0.0,725.75
2024-03-02 22:00:00+00:00,151.0,724.0,1083.0,0.0,0.0,602.75
2024-03-02 23:00:00+00:00,47.0,763.0,821.0,0.0,0.0,443.0
2024-03-03 00:00:00+00:00,337.75,1091.0,402.0,0.0,0.0,711.0
2024-03-03 01:00:00+00:00,253.75,1699.0,30.0,0.0,0.0,686.0
2024-03-03 02:00:00+00:00,52.75,1709.0,136.0,0.0,0.0,514.0
2024-03-03 03:00:00+00:00,10.75,1836.0,344.0,0.0,0.0,555.75
2024-03-03 04:00:00+00:00,572.5,1699.0,445.0,0.0,0.0,1108.5
2024-03-03 05:00:00+00:00,714.0,1814.0,150.0,0.0,0.0,1205.0
2024-03-03 06:00:00+00:00,617.0,2002.0,258.0,0.0,0.0,1182.0
2024-03-03 07:00:00+00:00,92.75,1969.0,132.0,0.0,0.0,618.0
2024-03-03 08:00:00+00:00,353.0,1386.0,13.0,0.0,0.0,702.75
2024-03-03 09:00:00+00:00,746.25,870.0,0.0,0.0,0.0,963.75
2024-03-03 10:00:00+00:00,955.0,722.0,0.0,0.0,0.0,1135.5
2024-03-03 11:00:00+00:00,950.75,369.0,86.0,0.0,0.0,1064.5
2024-03-03 12:00:00+00:00,1269.75,13.0,2.0,0.0,0.0,1273.5
2024-03-03 13:00:00+00:00,396.75,322.0,280.0,0.0,0.0,547.25
2024-03-03 14:00:00+00:00,403.5,601.0,730.0,0.0,0.0,736.25
2024-03-03 15:00:00+00:00,0.0,1902.0,1178.0,0.0,0.0,770.0
2024-03-03 16:00:00+00:00,0.0,1889.0,1577.0,0.0,0.0,866.5
2024-03-03 17:00:00+00:00,0.0,1863.0,1629.0,0.0,0.0,873.0
2024-03-03 18:00:00+00:00,0.0,1522.0,1631.0,0.0,0.0,788.25
2024-03-03 19:00:00+00:00,0.0,1871.0,1631.0,0.0,0.0,875.5
2024-03-03 20:00:00+00:00,0.0,1812.0,1631.0,0.0,0.0,860.75
2024-03-03 21:00:00+00:00,0.0,1886.0,1631.0,0.0,0.0,879.25
2024-03-03 22:00:00+00:00,0.0,1846.0,1631.0,0.0,0.0,869.25
2024-03-03 23:00:00+00:00,0.0,1943.0,1631.0,0.0,0.0,893.5
2024-03-04 00:00:00+00:00,0.0,1950.0,1631.0,0.0,0.0,895.25
2024-03-04 01:00:00+00:00,0.0,1999.0,1631.0,0.0,0.0,907.5
2024-03-04 02:00:00+00:00,0.0,1932.0,1631.0,0.0,0.0,890.75
2024-03-04 03:00:00+00:00,0.0,1810.0,1631.0,0.0,0.0,860.25
2024-03-04 04:00:00+00:00,0.0,1870.0,1631.0,0.0,0.0,875.25
2024-03-04 05:00:00+00:00,0.0,1922.0,1631.0,0.0,0.0,888.25
2024-03-04 06:00:00+00:00,0.0,1782.0,1631.0,0.0,70.0,870.75
2024-03-04 07:00:00+00:00,0.0,1679.0,1632.0,0.0,0.0,827.75
2024-03-04 08:00:00+00:00,0.0,1653.0,1632.0,0.0,0.0,821.25
2024-03-04 09:00:00+00:00,0.0,1380.0,1632.0,0.0,0.0,753.0
2024-03-04 10:00:00+00:00,0.0,1327.0,1570.0,0.0,0.0,724.25
2024-03-04 11:00:00+00:00,0.0,1169.0,1259.0,0.0,0.0,607.0
2024-03-04 12:00:00+00:00,0.0,1287.0,814.0,0.0,0.0,525.25
2024-03-04 13:00:00+00:00,0.0,1299.0,1085.0,0.0,0.0,596.0
2024-03-04 14:00:00+00:00,0.0,1267.0,1139.0,0.0,0.0,601.5
2024-03-04 15:00:00+00:00,0.0,1390.0,1207.0,0.0,0.0,649.25
2024-03-04 16:00:00+00:00,0.0,1514.0,1601.0,0.0,0.0,778.75
2024-03-04 17:00:00+00:00,0.0,1672.0,1614.0,0.0,0.0,821.5
2024-03-04 18:00:00+00:00,0.0,1501.0,1343.0,0.0,0.0,711.0
2024-03-04 19:00:00+00:00,0.0,1268.0,975.0,0.0,0.0,560.75
2024-03-04 20:00:00+00:00,0.0,1366.0,891.0,0.0,0.0,564.25
2024-03-04 21:00:00+00:00,0.0,1542.0,667.0,0.0,0.0,552.25
2024-03-04 22:00:00+00:00,0.0,1424.0,557.0,0.0,0.0,495.25
2024-03-04 23:00:00+00:00,0.0,1274.0,213.0,0.0,0.0,371.75
2024-03-05 00:00:00+00:00,0.0,1360.0,110.0,0.0,0.0,367.5
2024-03-05 01:00:00+00:00,0.0,1487.0,276.0,0.0,0.0,440.75
2024-03-05 02:00:00+00:00,0.0,1337.0,376.0,0.0,0.0,428.25
2024-03-05 03:00:00+00:00,0.0,1168.0,488.0,0.0,0.0,414.0
2024-03-05 04:00:00+00:00,0.0,1309.0,474.0,0.0,0.0,445.75
2024-03-05 05:00:00+00:00,0.0,1389.0,467.0,0.0,0.0,464.0
2024-03-05 06:00:00+00:00,43.25,1360.0,60.0,0.0,0.0,398.25
2024-03-05 07:00:00+00:00,108.0,1091.0,66.0,0.0,0.0,397.25
2024-03-05 08:00:00+00:00,83.5,1203.0,70.0,0.0,0.0,401.75
2024-03-05 09:00:00+00:00,71.75,1165.0,270.0,0.0,0.0,430.5
2024-03-05 10:00:00+00:00,85.25,1166.0,351.0,0.0,0.0,464.5
2024-03-05 11:00:00+00:00,112.5,1314.0,299.0,0.0,0.0,515.75
2024-03-05 12:00:00+00:00,101.5,1542.0,37.0,0.0,0.0,496.25
2024-03-05 13:00:00+00:00,89.0,1435.0,94.0,0.0,0.0,471.25
2024-03-05 14:00:00+00:00,104.0,1593.0,201.0,0.0,0.0,552.5
2024-03-05 15:00:00+00:00,98.0,1653.0,625.0,0.0,0.0,667.5
2024-03-05 16:00:00+00:00,27.0,1654.0,1075.0,0.0,0.0,709.25
2024-03-05 17:00:00+00:00,0.0,1585.0,1502.0,0.0,0.0,771.75
2024-03-05 18:00:00+00:00,0.0,1440.0,1624.0,0.0,0.0,766.0
2024-03-05 19:00:00+00:00,0.0,1572.0,1631.0,0.0,0.0,800.75
2024-03-05 20:00:00+00:00,0.0,1712.0,1631.0,0.0,0.0,835.75
2024-03-05 21:00:00+00:00,0.0,1326.0,1631.0,0.0,0.0,739.25
2024-03-05 22:00:00+00:00,0.0,1078.0,1631.0,0.0,0.0,677.25
2024-03-05 23:00:00+00:00,0.0,1294.0,1631.0,0.0,178.0,775.75
2024-03-06 00:00:00+00:00,0.0,1862.0,1631.0,0.0,122.0,903.75
2024-03-06 01:00:00+00:00,0.0,1996.0,1631.0,0.0,33.0,915.0
2024-03-06 02:00:00+00:00,0.0,1920.0,1631.0,0.0,19.0,892.5
2024-03-06 03:00:00+00:00,0.0,1774.0,1631.0,0.0,9.0,853.5
2024-03-06 04:00:00+00:00,0.0,1718.0,1631.0,1.0,0.0,837.5
2024-03-06 05:00:00+00:00,0.0,1786.0,1630.0,263.0,122.0,950.25
2024-03-06 06:00:00+00:00,0.0,1845.0,1612.0,84.0,285.0,956.5
2024-03-06 07:00:00+00:00,0.0,1896.0,1618.0,0.0,64.0,894.5
2024-03-06 08:00:00+00:00,0.0,1770.0,1474.0,0.0,248.0,873.0
2024-03-06 09:00:00+00:00,0.0,1718.0,1619.0,0.0,697.0,1008.5
2024-03-06 10:00:00+00:00,0.0,1800.0,1632.0,0.0,695.0,1031.75
2024-03-06 11:00:00+00:00,0.0,1844.0,1632.0,0.0,633.0,1027.25
2024-03-06 12:00:00+00:00,0.0,1620.0,1632.0,0.0,541.0,948.25
2024-03-06 13:00:00+00:00,0.0,2000.0,1632.0,0.0,695.0,1081.75
2024-03-06 14:00:00+00:00,0.0,1963.0,1632.0,5.0,638.0,1059.5
2024-03-06 15:00:00+00:00,0.0,1924.0,1632.0,516.0,698.0,1192.5
2024-03-06 16:00:00+00:00,1.0,1755.0,1632.0,779.0,694.0,1216.0
2024-03-06 17:00:00+00:00,1.0,1618.0,1632.0,244.0,607.0,1026.25
2024-03-06 18:00:00+00:00,0.0,1440.0,1631.0,1.0,341.0,853.25
2024-03-06 19:00:00+00:00,0.0,796.0,1618.0,0.0,0.0,603.5
2024-03-06 20:00:00+00:00,1.0,933.0,1631.0,0.0,0.0,642.0
2024-03-06 21:00:00+00:00,0.0,1553.0,1632.0,0.0,152.0,834.25
2024-03-06 22:00:00+00:00,0.0,1451.0,1632.0,0.0,0.0,770.75
2024-03-06 23:00:00+00:00,0.0,1865.0,1632.0,0.0,0.0,874.25
2024-03-07 00:00:00+00:00,1.0,1918.0,1632.0,0.0,0.0,888.5
2024-03-07 01:00:00+00:00,0.0,1737.0,1632.0,0.0,0.0,842.25
2024-03-07 02:00:00+00:00,0.0,1601.0,1632.0,0.0,56.0,822.25
2024-03-07 03:00:00+00:00,0.0,1422.0,1632.0,0.0,72.0,781.5
2024-03-07 04:00:00+00:00,0.0,1239.0,1632.0,1.0,58.0,732.5
2024-03-07 05:00:00+00:00,1.0,1011.0,1603.0,140.0,0.0,689.5
2024-03-07 06:00:00+00:00,384.5,293.0,1206.0,1.0,0.0,759.5
2024-03-07 07:00:00+00:00,845.25,529.0,1067.0,0.0,0.0,1244.25
2024-03-07 08:00:00+00:00,738.5,1198.0,1245.0,0.0,83.0,1370.0
2024-03-07 09:00:00+00:00,80.0,1763.0,1046.0,0.0,459.0,897.0
2024-03-07 10:00:00+00:00,204.25,1761.0,862.0,0.0,465.0,976.25
2024-03-07 11:00:00+00:00,356.25,1771.0,492.0,0.0,697.0,1096.25
2024-03-07 12:00:00+00:00,533.75,1771.0,397.0,0.0,686.0,1247.25
2024-03-07 13:00:00+00:00,7.0,1782.0,981.0,0.0,396.0,796.75
2024-03-07 14:00:00+00:00,0.0,1755.0,1427.0,0.0,0.0,795.5
2024-03-07 15:00:00+00:00,0.0,1694.0,1618.0,222.0,207.0,935.25
2024-03-07 16:00:00+00:00,0.0,1414.0,1624.0,275.0,666.0,994.75
2024-03-07 17:00:00+00:00,0.0,1370.0,1544.0,440.0,697.0,1012.75
2024-03-07 18:00:00+00:00,0.0,1057.0,1555.0,3.0,658.0,818.25
2024-03-07 19:00:00+00:00,223.0,956.0,1623.0,0.0,228.0,924.75
2024-03-07 20:00:00+00:00,0.0,1559.0,1631.0,0.0,697.0,971.75
2024-03-07 21:00:00+00:00,0.0,1822.0,1631.0,0.0,698.0,1037.75
2024-03-07 22:00:00+00:00,0.0,1610.0,1631.0,0.0,698.0,984.75
2024-03-07 23:00:00+00:00,0.0,1367.0,1631.0,158.0,698.0,963.5
2024-03-08 00:00:00+00:00,0.0,1442.0,1628.0,203.0,697.0,992.5
2024-03-08 01:00:00+00:00,0.0,1429.0,1565.0,501.0,697.0,1048.0
2024-03-08 02:00:00+00:00,0.0,1669.0,1219.0,731.0,687.0,1076.5
2024-03-08 03:00:00+00:00,0.0,1879.0,1060.0,791.0,694.0,1106.0
2024-03-08 04:00:00+00:00,0.0,1781.0,1304.0,501.0,614.0,1050.0
2024-03-08 05:00:00+00:00,0.0,1542.0,1120.0,439.0,688.0,947.25
2024-03-08 06:00:00+00:00,135.5,1328.0,689.0,1.0,631.0,797.75
2024-03-08 07:00:00+00:00,664.5,1214.0,280.0,0.0,503.0,1163.75
2024-03-08 08:00:00+00:00,940.5,1023.0,139.0,0.0,679.0,1400.75
2024-03-08 09:00:00+00:00,2366.25,51.0,0.0,0.0,697.0,2553.25
2024-03-08 10:00:00+00:00,3295.25,0.0,0.0,0.0,696.0,3469.25
2024-03-08 11:00:00+00:00,3372.75,0.0,0.0,0.0,697.0,3547.0
2024-03-08 12:00:00+00:00,3432.25,0.0,0.0,0.0,696.0,3606.25
2024-03-08 13:00:00+00:00,3374.5,0.0,0.0,0.0,696.0,3548.5
2024-03-08 14:00:00+00:00,2894.5,0.0,0.0,0.0,697.0,3068.75
2024-03-08 15:00:00+00:00,1761.0,39.0,0.0,0.0,670.0,1938.25
2024-03-08 16:00:00+00:00,234.25,1279.0,118.0,0.0,53.0,596.75
2024-03-08 17:00:00+00:00,838.75,1478.0,551.0,0.0,0.0,1346.0
2024-03-08 18:00:00+00:00,705.0,957.0,810.0,0.0,0.0,1146.75
2024-03-08 19:00:00+00:00,443.75,1640.0,411.0,0.0,0.0,956.5
2024-03-08 20:00:00+00:00,658.5,1332.0,21.0,0.0,0.0,996.75
2024-03-08 21:00:00+00:00,597.75,1145.0,0.0,0.0,0.0,884.0
2024-03-08 22:00:00+00:00,496.25,930.0,0.0,0.0,401.0,829.0
2024-03-08 23:00:00+00:00,556.5,26.0,0.0,2.0,347.0,650.25
2024-03-09 00:00:00+00:00,917.0,0.0,0.0,2.0,697.0,1091.75
2024-03-09 01:00:00+00:00,1024.0,0.0,0.0,144.0,675.0,1228.75
2024-03-09 02:00:00+00:00,1126.0,0.0,0.0,34.0,671.0,1302.25
2024-03-09 03:00:00+00:00,1048.75,0.0,0.0,193.0,672.0,1265.0
2024-03-09 04:00:00+00:00,685.25,0.0,0.0,136.0,680.0,889.25
2024-03-09 05:00:00+00:00,474.25,0.0,0.0,121.0,261.0,569.75
2024-03-09 06:00:00+00:00,398.25,0.0,0.0,1.0,0.0,398.5
2024-03-09 07:00:00+00:00,420.5,0.0,0.0,0.0,1.0,420.75
2024-03-09 08:00:00+00:00,1266.25,0.0,0.0,0.0,262.0,1331.75
2024-03-09 09:00:00+00:00,1760.75,0.0,0.0,0.0,677.0,1930.0
2024-03-09 10:00:00+00:00,2046.5,0.0,0.0,0.0,235.0,2105.25
2024-03-09 11:00:00+00:00,2834.5,0.0,0.0,0.0,697.0,3008.75
2024-03-09 12:00:00+00:00,3202.75,0.0,0.0,0.0,696.0,3376.75
2024-03-09 13:00:00+00:00,2154.5,0.0,0.0,0.0,679.0,2324.25
2024-03-09 14:00:00+00:00,1180.0,0.0,0.0,0.0,260.0,1245.0
2024-03-09 15:00:00+00:00,420.5,112.0,0.0,0.0,0.0,448.5
2024-03-09 16:00:00+00:00,172.0,1020.0,0.0,0.0,0.0,427.0
2024-03-09 17:00:00+00:00,101.25,1173.0,0.0,0.0,0.0,394.5
2024-03-09 18:00:00+00:00,139.0,820.0,43.0,0.0,0.0,354.75
2024-03-09 19:00:00+00:00,108.0,749.0,426.0,0.0,0.0,401.75
2024-03-09 20:00:00+00:00,320.75,654.0,9.0,0.0,0.0,486.5
2024-03-09 21:00:00+00:00,433.25,582.0,0.0,0.0,0.0,578.75
2024-03-09 22:00:00+00:00,255.0,532.0,0.0,0.0,0.0,388.0
2024-03-09 23:00:00+00:00,954.0,271.0,0.0,0.0,0.0,1021.75
2024-03-10 00:00:00+00:00,993.25,0.0,0.0,0.0,0.0,993.25
2024-03-10 01:00:00+00:00,1393.75,0.0,0.0,0.0,0.0,1393.75
2024-03-10 02:00:00+00:00,1302.75,0.0,0.0,0.0,0.0,1302.75
2024-03-10 03:00:00+00:00,1572.5,0.0,0.0,0.0,0.0,1572.5
2024-03-10 04:00:00+00:00,1427.5,0.0,0.0,0.0,0.0,1427.5
2024-03-10 05:00:00+00:00,1225.75,0.0,0.0,0.0,0.0,1225.75
2024-03-10 06:00:00+00:00,1630.75,0.0,0.0,0.0,0.0,1630.75
2024-03-10 07:00:00+00:00,2901.25,0.0,0.0,0.0,0.0,2901.25
2024-03-10 08:00:00+00:00,2035.0,0.0,0.0,0.0,0.0,2035.0
2024-03-10 09:00:00+00:00,1733.0,0.0,0.0,0.0,266.0,1799.5
2024-03-10 10:00:00+00:00,1174.0,48.0,0.0,0.0,689.0,1358.25
2024-03-10 11:00:00+00:00,1746.5,0.0,0.0,0.0,525.0,1877.75
2024-03-10 12:00:00+00:00,1690.0,0.0,0.0,0.0,545.0,1826.25
2024-03-10 13:00:00+00:00,2024.0,149.0,0.0,0.0,1.0,2061.5
2024-03-10 14:00:00+00:00,371.0,156.0,0.0,0.0,0.0,410.0
2024-03-10 15:00:00+00:00,121.75,214.0,0.0,0.0,39.0,185.0
2024-03-10 16:00:00+00:00,201.5,786.0,0.0,0.0,0.0,398.0
2024-03-10 17:00:00+00:00,204.75,906.0,0.0,0.0,0.0,431.25
2024-03-10 18:00:00+00:00,262.25,801.0,0.0,0.0,0.0,462.5
2024-03-10 19:00:00+00:00,258.5,631.0,0.0,0.0,0.0,416.25
2024-03-10 20:00:00+00:00,478.25,596.0,0.0,0.0,0.0,627.25
2024-03-10 21:00:00+00:00,552.75,511.0,0.0,0.0,0.0,680.5
2024-03-10 22:00:00+00:00,599.25,415.0,0.0,0.0,0.0,703.0
2024-03-10 23:00:00+00:00,350.5,492.0,0.0,0.0,0.0,473.5
2024-03-11 00:00:00+00:00,406.0,580.0,0.0,0.0,0.0,551.0
2024-03-11 01:00:00+00:00,301.0,502.0,0.0,0.0,0.0,426.5
2024-03-11 02:00:00+00:00,393.25,542.0,0.0,0.0,0.0,528.75
2024-03-11 03:00:00+00:00,338.75,366.0,0.0,0.0,0.0,430.25
2024-03-11 04:00:00+00:00,96.5,168.0,0.0,0.0,0.0,138.5
2024-03-11 05:00:00+00:00,114.75,385.0,0.0,0.0,0.0,211.0
2024-03-11 06:00:00+00:00,167.5,209.0,8.0,0.0,0.0,221.75
2024-03-11 07:00:00+00:00,117.75,13.0,0.0,0.0,0.0,121.0
2024-03-11 08:00:00+00:00,204.75,130.0,40.0,0.0,0.0,247.25
2024-03-11 09:00:00+00:00,71.25,537.0,8.0,0.0,0.0,207.5
2024-03-11 10:00:00+00:00,4.75,670.0,0.0,0.0,0.0,172.25
2024-03-11 11:00:00+00:00,189.0,848.0,0.0,0.0,0.0,401.0
2024-03-11 12:00:00+00:00,0.0,1016.0,80.0,0.0,0.0,274.0
