,AL,BA,IT,XK,RS,sum
2023-03-05 07:00:00+00:00,46.0,298.0,0.0,126.0,0.0,470.0
2023-03-05 08:00:00+00:00,29.0,317.0,0.0,78.0,0.0,424.0
2023-03-05 09:00:00+00:00,49.0,88.0,0.0,50.0,0.0,187.0
2023-03-05 10:00:00+00:00,30.0,100.0,0.0,64.0,0.0,194.0
2023-03-05 11:00:00+00:00,18.0,106.0,0.0,50.0,0.0,174.0
2023-03-05 12:00:00+00:00,69.0,70.0,0.0,62.0,0.0,201.0
2023-03-05 13:00:00+00:00,8.0,137.0,0.0,4.0,0.0,149.0
2023-03-05 14:00:00+00:00,0.0,190.0,0.0,0.0,65.0,255.0
2023-03-05 15:00:00+00:00,0.0,445.0,0.0,0.0,152.0,597.0
2023-03-05 16:00:00+00:00,0.0,580.0,0.0,0.0,204.0,784.0
2023-03-05 17:00:00+00:00,0.0,528.0,0.0,0.0,190.0,718.0
2023-03-05 18:00:00+00:00,1.0,461.0,0.0,0.0,145.0,607.0
2023-03-05 19:00:00+00:00,2.0,463.0,0.0,0.0,126.0,591.0
2023-03-05 20:00:00+00:00,0.0,537.0,0.0,0.0,132.0,669.0
2023-03-05 21:00:00+00:00,20.0,394.0,0.0,0.0,95.0,509.0
2023-03-05 22:00:00+00:00,0.0,423.0,0.0,0.0,183.0,606.0
2023-03-05 23:00:00+00:00,65.0,249.0,0.0,45.0,90.0,449.0
2023-03-06 00:00:00+00:00,89.0,201.0,0.0,97.0,46.0,433.0
2023-03-06 01:00:00+00:00,62.0,191.0,0.0,106.0,51.0,410.0
2023-03-06 02:00:00+00:00,46.0,163.0,0.0,95.0,68.0,372.0
2023-03-06 03:00:00+00:00,92.0,129.0,0.0,115.0,14.0,350.0
2023-03-06 04:00:00+00:00,0.0,244.0,0.0,0.0,99.0,343.0
2023-03-06 05:00:00+00:00,0.0,237.0,0.0,0.0,147.0,384.0
2023-03-06 06:00:00+00:00,0.0,194.0,0.0,0.0,21.0,215.0
2023-03-06 07:00:00+00:00,11.0,53.0,43.0,0.0,0.0,107.0
2023-03-06 08:00:00+00:00,106.0,75.0,0.0,0.0,0.0,181.0
2023-03-06 09:00:00+00:00,258.0,28.0,0.0,39.0,0.0,325.0
2023-03-06 10:00:00+00:00,255.0,28.0,0.0,50.0,0.0,333.0
2023-03-06 11:00:00+00:00,232.0,28.0,0.0,50.0,0.0,310.0
2023-03-06 12:00:00+00:00,212.0,28.0,0.0,51.0,0.0,291.0
2023-03-06 13:00:00+00:00,136.0,27.0,0.0,11.0,0.0,174.0
2023-03-06 14:00:00+00:00,136.0,46.0,0.0,0.0,0.0,182.0
2023-03-06 15:00:00+00:00,94.0,157.0,0.0,0.0,0.0,251.0
2023-03-06 16:00:00+00:00,39.0,251.0,0.0,0.0,0.0,290.0
2023-03-06 17:00:00+00:00,96.0,340.0,0.0,0.0,71.0,507.0
2023-03-06 18:00:00+00:00,71.0,357.0,0.0,0.0,76.0,504.0
2023-03-06 19:00:00+00:00,10.0,424.0,0.0,0.0,162.0,596.0
2023-03-06 20:00:00+00:00,1.0,391.0,0.0,0.0,104.0,496.0
2023-03-06 21:00:00+00:00,4.0,375.0,0.0,0.0,83.0,462.0
2023-03-06 22:00:00+00:00,10.0,335.0,0.0,0.0,122.0,467.0
2023-03-06 23:00:00+00:00,32.0,285.0,0.0,24.0,129.0,470.0
2023-03-07 00:00:00+00:00,49.0,244.0,0.0,55.0,86.0,434.0
2023-03-07 01:00:00+00:00,64.0,226.0,0.0,99.0,0.0,389.0
2023-03-07 02:00:00+00:00,76.0,200.0,0.0,116.0,0.0,392.0
2023-03-07 03:00:00+00:00,72.0,204.0,0.0,110.0,0.0,386.0
2023-03-07 04:00:00+00:00,27.0,242.0,0.0,58.0,85.0,412.0
2023-03-07 05:00:00+00:00,16.0,312.0,0.0,0.0,77.0,405.0
2023-03-07 06:00:00+00:00,68.0,264.0,0.0,0.0,0.0,332.0
2023-03-07 07:00:00+00:00,224.0,217.0,0.0,82.0,0.0,523.0
2023-03-07 08:00:00+00:00,180.0,262.0,0.0,74.0,0.0,516.0
2023-03-07 09:00:00+00:00,75.0,51.0,0.0,24.0,0.0,150.0
2023-03-07 10:00:00+00:00,92.0,76.0,0.0,76.0,0.0,244.0
2023-03-07 11:00:00+00:00,100.0,29.0,7.0,98.0,0.0,234.0
2023-03-07 12:00:00+00:00,56.0,27.0,294.0,30.0,0.0,407.0
2023-03-07 13:00:00+00:00,48.0,25.0,274.0,3.0,0.0,350.0
2023-03-07 14:00:00+00:00,45.0,25.0,228.0,0.0,0.0,298.0
2023-03-07 15:00:00+00:00,1.0,52.0,0.0,0.0,0.0,53.0
2023-03-07 16:00:00+00:00,36.0,53.0,0.0,0.0,0.0,89.0
2023-03-07 17:00:00+00:00,44.0,386.0,0.0,0.0,55.0,485.0
2023-03-07 18:00:00+00:00,149.0,321.0,0.0,0.0,0.0,470.0
2023-03-07 19:00:00+00:00,14.0,417.0,0.0,0.0,110.0,541.0
2023-03-07 20:00:00+00:00,10.0,409.0,0.0,0.0,61.0,480.0
2023-03-07 21:00:00+00:00,27.0,357.0,0.0,0.0,27.0,411.0
2023-03-07 22:00:00+00:00,27.0,338.0,0.0,5.0,65.0,435.0
2023-03-07 23:00:00+00:00,1.0,331.0,0.0,7.0,59.0,398.0
2023-03-08 00:00:00+00:00,3.0,328.0,0.0,40.0,18.0,389.0
2023-03-08 01:00:00+00:00,10.0,307.0,0.0,76.0,0.0,393.0
2023-03-08 02:00:00+00:00,3.0,275.0,0.0,54.0,0.0,332.0
2023-03-08 03:00:00+00:00,0.0,218.0,0.0,25.0,0.0,243.0
2023-03-08 04:00:00+00:00,0.0,293.0,0.0,0.0,68.0,361.0
2023-03-08 05:00:00+00:00,0.0,527.0,0.0,0.0,179.0,706.0
2023-03-08 06:00:00+00:00,0.0,483.0,0.0,0.0,166.0,649.0
2023-03-08 07:00:00+00:00,12.0,427.0,0.0,0.0,124.0,563.0
2023-03-08 08:00:00+00:00,143.0,154.0,0.0,0.0,0.0,297.0
2023-03-08 09:00:00+00:00,83.0,38.0,0.0,0.0,0.0,121.0
2023-03-08 10:00:00+00:00,143.0,26.0,0.0,62.0,0.0,231.0
2023-03-08 11:00:00+00:00,82.0,25.0,0.0,34.0,0.0,141.0
2023-03-08 12:00:00+00:00,38.0,58.0,0.0,11.0,0.0,107.0
2023-03-08 13:00:00+00:00,60.0,96.0,0.0,28.0,0.0,184.0
2023-03-08 14:00:00+00:00,16.0,63.0,0.0,0.0,0.0,79.0
2023-03-08 15:00:00+00:00,0.0,122.0,0.0,0.0,28.0,150.0
2023-03-08 16:00:00+00:00,0.0,153.0,0.0,0.0,65.0,218.0
2023-03-08 17:00:00+00:00,19.0,380.0,0.0,0.0,53.0,452.0
2023-03-08 18:00:00+00:00,45.0,374.0,0.0,0.0,0.0,419.0
2023-03-08 19:00:00+00:00,7.0,389.0,0.0,0.0,42.0,438.0
2023-03-08 20:00:00+00:00,0.0,421.0,0.0,0.0,48.0,469.0
2023-03-08 21:00:00+00:00,0.0,476.0,0.0,0.0,123.0,599.0
2023-03-08 22:00:00+00:00,0.0,433.0,0.0,0.0,214.0,647.0
2023-03-08 23:00:00+00:00,3.0,272.0,0.0,0.0,68.0,343.0
2023-03-09 00:00:00+00:00,20.0,222.0,0.0,79.0,0.0,321.0
2023-03-09 01:00:00+00:00,38.0,102.0,0.0,117.0,0.0,257.0
2023-03-09 02:00:00+00:00,7.0,41.0,0.0,82.0,0.0,130.0
2023-03-09 03:00:00+00:00,0.0,85.0,0.0,47.0,0.0,132.0
2023-03-09 04:00:00+00:00,0.0,161.0,0.0,0.0,0.0,161.0
2023-03-09 05:00:00+00:00,0.0,252.0,0.0,0.0,0.0,252.0
2023-03-09 06:00:00+00:00,20.0,358.0,0.0,0.0,0.0,378.0
2023-03-09 07:00:00+00:00,185.0,267.0,0.0,32.0,0.0,484.0
2023-03-09 08:00:00+00:00,155.0,218.0,0.0,14.0,0.0,387.0
2023-03-09 09:00:00+00:00,257.0,45.0,0.0,52.0,0.0,354.0
2023-03-09 10:00:00+00:00,178.0,77.0,0.0,38.0,0.0,293.0
2023-03-09 11:00:00+00:00,214.0,35.0,0.0,69.0,0.0,318.0
2023-03-09 12:00:00+00:00,217.0,29.0,0.0,75.0,0.0,321.0
2023-03-09 13:00:00+00:00,208.0,27.0,0.0,76.0,0.0,311.0
2023-03-09 14:00:00+00:00,231.0,27.0,0.0,70.0,0.0,328.0
2023-03-09 15:00:00+00:00,107.0,83.0,0.0,0.0,0.0,190.0
2023-03-09 16:00:00+00:00,8.0,216.0,0.0,0.0,64.0,288.0
2023-03-09 17:00:00+00:00,46.0,419.0,0.0,0.0,75.0,540.0
2023-03-09 18:00:00+00:00,7.0,437.0,0.0,0.0,93.0,537.0
2023-03-09 19:00:00+00:00,18.0,411.0,0.0,0.0,85.0,514.0
2023-03-09 20:00:00+00:00,1.0,426.0,0.0,0.0,87.0,514.0
2023-03-09 21:00:00+00:00,5.0,349.0,0.0,0.0,74.0,428.0
2023-03-09 22:00:00+00:00,52.0,257.0,0.0,31.0,81.0,421.0
2023-03-09 23:00:00+00:00,53.0,286.0,0.0,82.0,0.0,421.0
2023-03-10 00:00:00+00:00,40.0,289.0,0.0,102.0,0.0,431.0
2023-03-10 01:00:00+00:00,24.0,248.0,0.0,95.0,0.0,367.0
2023-03-10 02:00:00+00:00,0.0,254.0,0.0,53.0,0.0,307.0
2023-03-10 03:00:00+00:00,0.0,303.0,0.0,26.0,0.0,329.0
2023-03-10 04:00:00+00:00,0.0,413.0,0.0,0.0,43.0,456.0
2023-03-10 05:00:00+00:00,0.0,432.0,0.0,0.0,180.0,612.0
2023-03-10 06:00:00+00:00,0.0,540.0,0.0,0.0,205.0,745.0
2023-03-10 07:00:00+00:00,0.0,350.0,0.0,0.0,176.0,526.0
2023-03-10 08:00:00+00:00,21.0,159.0,0.0,0.0,50.0,230.0
2023-03-10 09:00:00+00:00,100.0,79.0,0.0,5.0,0.0,184.0
2023-03-10 10:00:00+00:00,141.0,29.0,0.0,13.0,0.0,183.0
2023-03-10 11:00:00+00:00,128.0,29.0,0.0,5.0,0.0,162.0
2023-03-10 12:00:00+00:00,65.0,28.0,0.0,0.0,0.0,93.0
2023-03-10 13:00:00+00:00,24.0,33.0,0.0,0.0,12.0,69.0
2023-03-10 14:00:00+00:00,80.0,33.0,0.0,0.0,0.0,113.0
2023-03-10 15:00:00+00:00,111.0,186.0,0.0,0.0,59.0,356.0
2023-03-10 16:00:00+00:00,92.0,293.0,0.0,0.0,120.0,505.0
2023-03-10 17:00:00+00:00,127.0,323.0,0.0,0.0,66.0,516.0
2023-03-10 18:00:00+00:00,147.0,302.0,0.0,0.0,34.0,483.0
2023-03-10 19:00:00+00:00,224.0,252.0,0.0,52.0,10.0,538.0
2023-03-10 20:00:00+00:00,221.0,234.0,0.0,48.0,45.0,548.0
2023-03-10 21:00:00+00:00,175.0,241.0,0.0,63.0,32.0,511.0
2023-03-10 22:00:00+00:00,228.0,203.0,0.0,104.0,0.0,535.0
2023-03-10 23:00:00+00:00,269.0,31.0,0.0,146.0,0.0,446.0
2023-03-11 00:00:00+00:00,234.0,24.0,0.0,152.0,0.0,410.0
2023-03-11 01:00:00+00:00,317.0,17.0,0.0,198.0,0.0,532.0
2023-03-11 02:00:00+00:00,341.0,17.0,0.0,235.0,0.0,593.0
2023-03-11 03:00:00+00:00,329.0,16.0,0.0,232.0,0.0,577.0
2023-03-11 04:00:00+00:00,184.0,103.0,0.0,162.0,0.0,449.0
2023-03-11 05:00:00+00:00,98.0,263.0,0.0,118.0,0.0,479.0
2023-03-11 06:00:00+00:00,139.0,273.0,0.0,121.0,0.0,533.0
2023-03-11 07:00:00+00:00,271.0,181.0,0.0,182.0,0.0,634.0
2023-03-11 08:00:00+00:00,389.0,26.0,0.0,212.0,0.0,627.0
2023-03-11 09:00:00+00:00,456.0,26.0,0.0,239.0,0.0,721.0
2023-03-11 10:00:00+00:00,431.0,26.0,0.0,224.0,0.0,681.0
2023-03-11 11:00:00+00:00,390.0,26.0,0.0,213.0,0.0,629.0
2023-03-11 12:00:00+00:00,341.0,27.0,0.0,193.0,0.0,561.0
2023-03-11 13:00:00+00:00,238.0,130.0,0.0,132.0,0.0,500.0
2023-03-11 14:00:00+00:00,92.0,288.0,0.0,53.0,0.0,433.0
2023-03-11 15:00:00+00:00,1.0,455.0,0.0,0.0,56.0,512.0
2023-03-11 16:00:00+00:00,0.0,620.0,0.0,0.0,156.0,776.0
2023-03-11 17:00:00+00:00,0.0,627.0,0.0,0.0,130.0,757.0
2023-03-11 18:00:00+00:00,0.0,543.0,0.0,0.0,56.0,599.0
2023-03-11 19:00:00+00:00,0.0,569.0,0.0,0.0,89.0,658.0
2023-03-11 20:00:00+00:00,0.0,469.0,0.0,0.0,60.0,529.0
2023-03-11 21:00:00+00:00,3.0,416.0,0.0,5.0,14.0,438.0
2023-03-11 22:00:00+00:00,1.0,404.0,0.0,7.0,20.0,432.0
2023-03-11 23:00:00+00:00,1.0,404.0,0.0,0.0,44.0,449.0
2023-03-12 00:00:00+00:00,1.0,361.0,0.0,26.0,0.0,388.0
2023-03-12 01:00:00+00:00,0.0,363.0,0.0,49.0,0.0,412.0
2023-03-12 02:00:00+00:00,0.0,386.0,0.0,16.0,0.0,402.0
2023-03-12 03:00:00+00:00,0.0,407.0,0.0,17.0,0.0,424.0
2023-03-12 04:00:00+00:00,0.0,367.0,0.0,49.0,0.0,416.0
2023-03-12 05:00:00+00:00,1.0,342.0,0.0,86.0,0.0,429.0
2023-03-12 06:00:00+00:00,8.0,331.0,0.0,112.0,0.0,451.0
2023-03-12 07:00:00+00:00,12.0,311.0,0.0,92.0,0.0,415.0
2023-03-12 08:00:00+00:00,8.0,60.0,0.0,72.0,0.0,140.0
2023-03-12 09:00:00+00:00,2.0,27.0,0.0,39.0,0.0,68.0
2023-03-12 10:00:00+00:00,57.0,27.0,0.0,71.0,0.0,155.0
2023-03-12 11:00:00+00:00,115.0,25.0,0.0,105.0,0.0,245.0
2023-03-12 12:00:00+00:00,94.0,24.0,50.0,76.0,0.0,244.0
2023-03-12 13:00:00+00:00,6.0,23.0,45.0,16.0,0.0,90.0
2023-03-12 14:00:00+00:00,0.0,142.0,0.0,0.0,0.0,142.0
2023-03-12 15:00:00+00:00,0.0,611.0,0.0,0.0,100.0,711.0
2023-03-12 16:00:00+00:00,0.0,803.0,0.0,0.0,200.0,1003.0
2023-03-12 17:00:00+00:00,0.0,808.0,0.0,0.0,287.0,1095.0
2023-03-12 18:00:00+00:00,0.0,787.0,0.0,0.0,289.0,1076.0
2023-03-12 19:00:00+00:00,0.0,730.0,0.0,0.0,295.0,1025.0
2023-03-12 20:00:00+00:00,0.0,649.0,0.0,0.0,277.0,926.0
2023-03-12 21:00:00+00:00,0.0,585.0,0.0,0.0,272.0,857.0
2023-03-12 22:00:00+00:00,0.0,470.0,0.0,0.0,218.0,688.0
2023-03-12 23:00:00+00:00,17.0,339.0,0.0,0.0,161.0,517.0
2023-03-13 00:00:00+00:00,13.0,311.0,0.0,0.0,78.0,402.0
2023-03-13 01:00:00+00:00,27.0,281.0,0.0,0.0,51.0,359.0
2023-03-13 02:00:00+00:00,28.0,279.0,0.0,0.0,50.0,357.0
2023-03-13 03:00:00+00:00,7.0,313.0,0.0,0.0,92.0,412.0
2023-03-13 04:00:00+00:00,0.0,431.0,0.0,0.0,179.0,610.0
2023-03-13 05:00:00+00:00,7.0,340.0,0.0,0.0,75.0,422.0
2023-03-13 06:00:00+00:00,75.0,293.0,0.0,0.0,12.0,380.0
2023-03-13 07:00:00+00:00,216.0,230.0,0.0,0.0,0.0,446.0
2023-03-13 08:00:00+00:00,371.0,128.0,0.0,104.0,0.0,603.0
2023-03-13 09:00:00+00:00,373.0,91.0,0.0,135.0,0.0,599.0
2023-03-13 10:00:00+00:00,267.0,26.0,0.0,78.0,0.0,371.0
2023-03-13 11:00:00+00:00,305.0,24.0,0.0,142.0,0.0,471.0
2023-03-13 12:00:00+00:00,303.0,76.0,0.0,156.0,0.0,535.0
2023-03-13 13:00:00+00:00,301.0,96.0,0.0,156.0,0.0,553.0
2023-03-13 14:00:00+00:00,149.0,282.0,0.0,56.0,0.0,487.0
2023-03-13 15:00:00+00:00,11.0,496.0,0.0,0.0,80.0,587.0
2023-03-13 16:00:00+00:00,0.0,643.0,0.0,0.0,272.0,915.0
2023-03-13 17:00:00+00:00,0.0,693.0,0.0,0.0,270.0,963.0
2023-03-13 18:00:00+00:00,0.0,662.0,0.0,0.0,252.0,914.0
2023-03-13 19:00:00+00:00,0.0,694.0,0.0,0.0,325.0,1019.0
2023-03-13 20:00:00+00:00,0.0,571.0,0.0,0.0,272.0,843.0
2023-03-13 21:00:00+00:00,0.0,512.0,0.0,0.0,270.0,782.0
2023-03-13 22:00:00+00:00,0.0,599.0,0.0,0.0,225.0,824.0
2023-03-13 23:00:00+00:00,0.0,598.0,0.0,0.0,219.0,817.0
2023-03-14 00:00:00+00:00,0.0,434.0,0.0,0.0,203.0,637.0
2023-03-14 01:00:00+00:00,0.0,451.0,0.0,0.0,99.0,550.0
2023-03-14 02:00:00+00:00,0.0,490.0,0.0,0.0,117.0,607.0
2023-03-14 03:00:00+00:00,0.0,601.0,0.0,0.0,196.0,797.0
2023-03-14 04:00:00+00:00,0.0,560.0,0.0,0.0,239.0,799.0
2023-03-14 05:00:00+00:00,0.0,585.0,0.0,0.0,190.0,775.0
2023-03-14 06:00:00+00:00,0.0,581.0,0.0,0.0,156.0,737.0
2023-03-14 07:00:00+00:00,79.0,387.0,0.0,0.0,7.0,473.0
2023-03-14 08:00:00+00:00,242.0,243.0,0.0,60.0,0.0,545.0
2023-03-14 09:00:00+00:00,276.0,141.0,0.0,137.0,0.0,554.0
2023-03-14 10:00:00+00:00,298.0,65.0,0.0,183.0,0.0,546.0
2023-03-14 11:00:00+00:00,194.0,117.0,0.0,131.0,0.0,442.0
2023-03-14 12:00:00+00:00,241.0,80.0,0.0,155.0,0.0,476.0
2023-03-14 13:00:00+00:00,122.0,176.0,0.0,90.0,0.0,388.0
2023-03-14 14:00:00+00:00,6.0,393.0,0.0,0.0,0.0,399.0
2023-03-14 15:00:00+00:00,0.0,538.0,0.0,0.0,92.0,630.0
2023-03-14 16:00:00+00:00,0.0,619.0,0.0,0.0,189.0,808.0
2023-03-14 17:00:00+00:00,0.0,629.0,0.0,0.0,254.0,883.0
2023-03-14 18:00:00+00:00,0.0,552.0,0.0,0.0,161.0,713.0
2023-03-14 19:00:00+00:00,0.0,607.0,0.0,0.0,235.0,842.0
2023-03-14 20:00:00+00:00,0.0,502.0,0.0,0.0,157.0,659.0
2023-03-14 21:00:00+00:00,13.0,413.0,0.0,0.0,36.0,462.0
2023-03-14 22:00:00+00:00,1.0,406.0,0.0,0.0,51.0,458.0
2023-03-14 23:00:00+00:00,3.0,172.0,0.0,0.0,103.0,278.0
2023-03-15 00:00:00+00:00,0.0,88.0,0.0,0.0,53.0,141.0
2023-03-15 01:00:00+00:00,0.0,80.0,0.0,0.0,25.0,105.0
2023-03-15 02:00:00+00:00,0.0,98.0,0.0,2.0,29.0,129.0
2023-03-15 03:00:00+00:00,0.0,126.0,0.0,0.0,33.0,159.0
2023-03-15 04:00:00+00:00,0.0,280.0,0.0,0.0,157.0,437.0
2023-03-15 05:00:00+00:00,0.0,524.0,0.0,0.0,169.0,693.0
2023-03-15 06:00:00+00:00,0.0,532.0,0.0,0.0,187.0,719.0
2023-03-15 07:00:00+00:00,0.0,567.0,0.0,0.0,259.0,826.0
2023-03-15 08:00:00+00:00,0.0,462.0,0.0,0.0,218.0,680.0
2023-03-15 09:00:00+00:00,0.0,181.0,0.0,0.0,115.0,296.0
2023-03-15 10:00:00+00:00,1.0,34.0,155.0,0.0,47.0,237.0
2023-03-15 11:00:00+00:00,0.0,44.0,150.0,0.0,55.0,249.0
2023-03-15 12:00:00+00:00,0.0,34.0,167.0,0.0,34.0,235.0
2023-03-15 13:00:00+00:00,0.0,86.0,170.0,0.0,67.0,323.0
2023-03-15 14:00:00+00:00,0.0,192.0,66.0,0.0,70.0,328.0
2023-03-15 15:00:00+00:00,0.0,444.0,0.0,0.0,97.0,541.0
2023-03-15 16:00:00+00:00,0.0,537.0,0.0,0.0,164.0,701.0
2023-03-15 17:00:00+00:00,68.0,438.0,0.0,0.0,19.0,525.0
2023-03-15 18:00:00+00:00,99.0,397.0,0.0,0.0,0.0,496.0
2023-03-15 19:00:00+00:00,3.0,530.0,0.0,0.0,114.0,647.0
2023-03-15 20:00:00+00:00,0.0,549.0,0.0,0.0,225.0,774.0
2023-03-15 21:00:00+00:00,0.0,453.0,0.0,0.0,211.0,664.0
2023-03-15 22:00:00+00:00,0.0,359.0,0.0,0.0,105.0,464.0
2023-03-15 23:00:00+00:00,0.0,355.0,0.0,0.0,224.0,579.0
2023-03-16 00:00:00+00:00,0.0,232.0,0.0,0.0,218.0,450.0
2023-03-16 01:00:00+00:00,0.0,134.0,146.0,0.0,157.0,437.0
2023-03-16 02:00:00+00:00,0.0,116.0,144.0,0.0,119.0,379.0
2023-03-16 03:00:00+00:00,0.0,177.0,147.0,0.0,170.0,494.0
2023-03-16 04:00:00+00:00,0.0,387.0,0.0,0.0,229.0,616.0
2023-03-16 05:00:00+00:00,0.0,593.0,0.0,0.0,333.0,926.0
2023-03-16 06:00:00+00:00,0.0,661.0,0.0,0.0,418.0,1079.0
2023-03-16 07:00:00+00:00,0.0,604.0,0.0,0.0,428.0,1032.0
2023-03-16 08:00:00+00:00,0.0,404.0,95.0,0.0,363.0,862.0
2023-03-16 09:00:00+00:00,0.0,219.0,203.0,0.0,285.0,707.0
2023-03-16 10:00:00+00:00,0.0,174.0,205.0,0.0,237.0,616.0
2023-03-16 11:00:00+00:00,0.0,224.0,213.0,0.0,294.0,731.0
2023-03-16 12:00:00+00:00,0.0,157.0,441.0,0.0,339.0,937.0
2023-03-16 13:00:00+00:00,0.0,109.0,443.0,0.0,319.0,871.0
2023-03-16 14:00:00+00:00,0.0,154.0,272.0,0.0,257.0,683.0
2023-03-16 15:00:00+00:00,0.0,340.0,0.0,0.0,181.0,521.0
2023-03-16 16:00:00+00:00,0.0,657.0,0.0,0.0,221.0,878.0
2023-03-16 17:00:00+00:00,0.0,679.0,0.0,0.0,233.0,912.0
2023-03-16 18:00:00+00:00,0.0,599.0,0.0,0.0,173.0,772.0
2023-03-16 19:00:00+00:00,0.0,573.0,0.0,0.0,171.0,744.0
2023-03-16 20:00:00+00:00,5.0,446.0,0.0,0.0,108.0,559.0
2023-03-16 21:00:00+00:00,5.0,422.0,0.0,0.0,104.0,531.0
2023-03-16 22:00:00+00:00,74.0,317.0,0.0,22.0,0.0,413.0
2023-03-16 23:00:00+00:00,84.0,265.0,0.0,70.0,35.0,454.0
2023-03-17 00:00:00+00:00,103.0,158.0,0.0,106.0,0.0,367.0
2023-03-17 01:00:00+00:00,120.0,24.0,0.0,134.0,0.0,278.0
2023-03-17 02:00:00+00:00,115.0,24.0,0.0,140.0,0.0,279.0
2023-03-17 03:00:00+00:00,65.0,67.0,0.0,97.0,0.0,229.0
2023-03-17 04:00:00+00:00,49.0,82.0,0.0,62.0,7.0,200.0
2023-03-17 05:00:00+00:00,0.0,281.0,0.0,0.0,125.0,406.0
2023-03-17 06:00:00+00:00,0.0,369.0,0.0,0.0,164.0,533.0
2023-03-17 07:00:00+00:00,0.0,358.0,0.0,0.0,205.0,563.0
2023-03-17 08:00:00+00:00,140.0,296.0,0.0,0.0,95.0,531.0
2023-03-17 09:00:00+00:00,272.0,99.0,0.0,84.0,0.0,455.0
2023-03-17 10:00:00+00:00,288.0,89.0,0.0,134.0,0.0,511.0
2023-03-17 11:00:00+00:00,235.0,148.0,0.0,106.0,0.0,489.0
2023-03-17 12:00:00+00:00,194.0,171.0,0.0,98.0,0.0,463.0
2023-03-17 13:00:00+00:00,147.0,264.0,0.0,69.0,0.0,480.0
2023-03-17 14:00:00+00:00,17.0,434.0,0.0,0.0,110.0,561.0
2023-03-17 15:00:00+00:00,0.0,588.0,0.0,0.0,167.0,755.0
2023-03-17 16:00:00+00:00,0.0,666.0,0.0,0.0,277.0,943.0
2023-03-17 17:00:00+00:00,0.0,677.0,0.0,0.0,262.0,939.0
2023-03-17 18:00:00+00:00,0.0,560.0,0.0,0.0,174.0,734.0
2023-03-17 19:00:00+00:00,0.0,574.0,0.0,0.0,207.0,781.0
2023-03-17 20:00:00+00:00,2.0,506.0,0.0,0.0,157.0,665.0
2023-03-17 21:00:00+00:00,25.0,441.0,0.0,0.0,159.0,625.0
2023-03-17 22:00:00+00:00,64.0,374.0,0.0,0.0,103.0,541.0
2023-03-17 23:00:00+00:00,29.0,373.0,0.0,0.0,151.0,553.0
2023-03-18 00:00:00+00:00,26.0,359.0,0.0,0.0,128.0,513.0
2023-03-18 01:00:00+00:00,24.0,366.0,0.0,37.0,44.0,471.0
2023-03-18 02:00:00+00:00,42.0,336.0,0.0,63.0,0.0,441.0
2023-03-18 03:00:00+00:00,31.0,355.0,0.0,52.0,12.0,450.0
2023-03-18 04:00:00+00:00,4.0,370.0,0.0,25.0,69.0,468.0
2023-03-18 05:00:00+00:00,5.0,429.0,0.0,26.0,1.0,461.0
2023-03-18 06:00:00+00:00,26.0,415.0,0.0,23.0,5.0,469.0
2023-03-18 07:00:00+00:00,104.0,327.0,0.0,63.0,0.0,494.0
2023-03-18 08:00:00+00:00,147.0,293.0,0.0,92.0,0.0,532.0
2023-03-18 09:00:00+00:00,127.0,261.0,0.0,108.0,0.0,496.0
2023-03-18 10:00:00+00:00,113.0,253.0,0.0,111.0,0.0,477.0
2023-03-18 11:00:00+00:00,58.0,222.0,0.0,103.0,0.0,383.0
2023-03-18 12:00:00+00:00,20.0,277.0,0.0,85.0,0.0,382.0
2023-03-18 13:00:00+00:00,1.0,370.0,0.0,45.0,0.0,416.0
2023-03-18 14:00:00+00:00,4.0,443.0,0.0,36.0,0.0,483.0
2023-03-18 15:00:00+00:00,0.0,619.0,0.0,0.0,152.0,771.0
2023-03-18 16:00:00+00:00,0.0,815.0,0.0,0.0,272.0,1087.0
2023-03-18 17:00:00+00:00,0.0,621.0,0.0,0.0,196.0,817.0
2023-03-18 18:00:00+00:00,6.0,523.0,0.0,0.0,102.0,631.0
2023-03-18 19:00:00+00:00,0.0,604.0,0.0,0.0,179.0,783.0
2023-03-18 20:00:00+00:00,0.0,562.0,0.0,0.0,94.0,656.0
2023-03-18 21:00:00+00:00,10.0,535.0,0.0,0.0,106.0,651.0
2023-03-18 22:00:00+00:00,72.0,418.0,0.0,0.0,40.0,530.0
2023-03-18 23:00:00+00:00,19.0,424.0,0.0,0.0,61.0,504.0
2023-03-19 00:00:00+00:00,9.0,425.0,0.0,9.0,9.0,452.0
2023-03-19 01:00:00+00:00,9.0,417.0,0.0,42.0,0.0,468.0
2023-03-19 02:00:00+00:00,1.0,462.0,0.0,37.0,0.0,500.0
2023-03-19 03:00:00+00:00,1.0,486.0,0.0,23.0,0.0,510.0
2023-03-19 04:00:00+00:00,2.0,435.0,0.0,44.0,0.0,481.0
2023-03-19 05:00:00+00:00,24.0,398.0,0.0,94.0,0.0,516.0
2023-03-19 06:00:00+00:00,133.0,284.0,0.0,156.0,0.0,573.0
2023-03-19 07:00:00+00:00,216.0,230.0,0.0,203.0,0.0,649.0
2023-03-19 08:00:00+00:00,274.0,185.0,0.0,222.0,0.0,681.0
2023-03-19 09:00:00+00:00,287.0,154.0,0.0,238.0,0.0,679.0
2023-03-19 10:00:00+00:00,294.0,148.0,0.0,237.0,0.0,679.0
