,DE,SE,NO,UK,NL,sum
2023-07-29 07:00:00+00:00,0.0,1957.0,1424.0,,375.0,939.0
2023-07-29 08:00:00+00:00,0.0,1851.0,998.0,,260.0,777.25
2023-07-29 09:00:00+00:00,0.0,1861.0,720.0,,225.0,701.5
2023-07-29 10:00:00+00:00,0.0,1873.0,305.0,,638.0,704.0
2023-07-29 11:00:00+00:00,15.0,1561.0,0.0,,556.0,544.25
2023-07-29 12:00:00+00:00,1155.25,37.0,0.0,,645.0,1325.75
2023-07-29 13:00:00+00:00,997.0,11.0,23.0,,393.0,1103.75
2023-07-29 14:00:00+00:00,221.25,529.0,424.0,,681.0,629.75
2023-07-29 15:00:00+00:00,0.0,1702.0,874.0,,592.0,792.0
2023-07-29 16:00:00+00:00,0.0,1903.0,1313.0,,598.0,953.5
2023-07-29 17:00:00+00:00,0.0,1887.0,1610.0,,576.0,1018.25
2023-07-29 18:00:00+00:00,0.0,1918.0,1631.0,,0.0,887.25
2023-07-29 19:00:00+00:00,0.0,1900.0,1631.0,,0.0,882.75
2023-07-29 20:00:00+00:00,0.0,1989.0,1631.0,,0.0,905.0
2023-07-29 21:00:00+00:00,0.0,1904.0,1631.0,,8.0,885.75
2023-07-29 22:00:00+00:00,0.0,1881.0,1631.0,,99.0,902.75
2023-07-29 23:00:00+00:00,0.0,2046.0,1631.0,,0.0,919.25
2023-07-30 00:00:00+00:00,0.0,1987.0,1626.0,,0.0,903.25
2023-07-30 01:00:00+00:00,0.0,1988.0,1553.0,,0.0,885.25
2023-07-30 02:00:00+00:00,0.0,1930.0,1621.0,,0.0,887.75
2023-07-30 03:00:00+00:00,0.0,1939.0,1548.0,,0.0,871.75
2023-07-30 04:00:00+00:00,0.0,1917.0,1183.0,,11.0,777.75
2023-07-30 05:00:00+00:00,0.0,1934.0,713.0,,372.0,754.75
2023-07-30 06:00:00+00:00,4.5,1809.0,476.0,,211.0,628.5
2023-07-30 07:00:00+00:00,424.75,690.0,4.0,,549.0,735.5
2023-07-30 08:00:00+00:00,1106.25,164.0,0.0,,607.0,1299.0
2023-07-30 09:00:00+00:00,1748.5,1.0,0.0,,692.0,1921.75
2023-07-30 10:00:00+00:00,3516.5,0.0,0.0,,692.0,3689.5
2023-07-30 11:00:00+00:00,3477.75,0.0,0.0,,697.0,3652.0
2023-07-30 12:00:00+00:00,3388.25,0.0,0.0,,697.0,3562.5
2023-07-30 13:00:00+00:00,3463.0,0.0,0.0,,697.0,3637.25
2023-07-30 14:00:00+00:00,3175.25,0.0,0.0,,698.0,3349.75
2023-07-30 15:00:00+00:00,2562.25,7.0,0.0,,675.0,2732.75
2023-07-30 16:00:00+00:00,346.0,935.0,0.0,,139.0,614.5
2023-07-30 17:00:00+00:00,114.5,1575.0,16.0,,0.0,512.25
2023-07-30 18:00:00+00:00,27.25,1865.0,245.0,,0.0,554.75
2023-07-30 19:00:00+00:00,17.25,1773.0,312.0,,0.0,538.5
2023-07-30 20:00:00+00:00,3.75,1446.0,305.0,,0.0,441.5
2023-07-30 21:00:00+00:00,0.0,1411.0,25.0,,0.0,359.0
2023-07-30 22:00:00+00:00,18.5,1668.0,0.0,,0.0,435.5
2023-07-30 23:00:00+00:00,529.5,1179.0,0.0,,0.0,824.25
2023-07-31 00:00:00+00:00,39.25,1230.0,0.0,,212.0,399.75
2023-07-31 01:00:00+00:00,531.5,1092.0,0.0,,0.0,804.5
2023-07-31 02:00:00+00:00,3.0,1385.0,5.0,,8.0,352.5
2023-07-31 03:00:00+00:00,0.0,1949.0,434.0,,0.0,595.75
2023-07-31 04:00:00+00:00,0.0,1716.0,795.0,,0.0,627.75
2023-07-31 05:00:00+00:00,0.0,1405.0,1209.0,,0.0,653.5
2023-07-31 06:00:00+00:00,0.0,1633.0,1299.0,,0.0,733.0
2023-07-31 07:00:00+00:00,0.0,1718.0,1086.0,,0.0,701.0
2023-07-31 08:00:00+00:00,0.0,1580.0,910.0,,0.0,622.5
2023-07-31 09:00:00+00:00,0.0,1663.0,645.0,,0.0,577.0
2023-07-31 10:00:00+00:00,0.0,1503.0,509.0,,0.0,503.0
2023-07-31 11:00:00+00:00,1.0,1380.0,165.0,,0.0,387.25
2023-07-31 12:00:00+00:00,0.0,1764.0,153.0,,0.0,479.25
2023-07-31 13:00:00+00:00,58.0,1683.0,346.0,,0.0,565.25
2023-07-31 14:00:00+00:00,366.75,1580.0,568.0,,0.0,903.75
2023-07-31 15:00:00+00:00,15.0,1719.0,1002.0,,0.0,695.25
2023-07-31 16:00:00+00:00,0.0,1714.0,1372.0,,3.0,772.25
2023-07-31 17:00:00+00:00,0.0,1668.0,1399.0,,444.0,877.75
2023-07-31 18:00:00+00:00,0.0,1744.0,1399.0,,515.0,914.5
2023-07-31 19:00:00+00:00,0.0,1559.0,1399.0,,461.0,854.75
2023-07-31 20:00:00+00:00,0.0,1743.0,1399.0,,0.0,785.5
2023-07-31 21:00:00+00:00,0.0,1673.0,1393.0,,0.0,766.5
2023-07-31 22:00:00+00:00,0.0,1718.0,1300.0,,0.0,754.5
2023-07-31 23:00:00+00:00,0.0,1606.0,1080.0,,0.0,671.5
2023-08-01 00:00:00+00:00,0.0,1776.0,1360.0,,0.0,784.0
2023-08-01 01:00:00+00:00,0.0,1798.0,1399.0,,126.0,830.75
2023-08-01 02:00:00+00:00,0.0,1790.0,1399.0,,254.0,860.75
2023-08-01 03:00:00+00:00,0.0,1866.0,1399.0,,0.0,816.25
2023-08-01 04:00:00+00:00,0.0,1861.0,1399.0,,52.0,828.0
2023-08-01 05:00:00+00:00,0.0,1737.0,1399.0,,401.0,884.25
2023-08-01 06:00:00+00:00,0.0,1503.0,1399.0,,333.0,808.75
2023-08-01 07:00:00+00:00,0.0,1394.0,1399.0,,584.0,844.25
2023-08-01 08:00:00+00:00,0.0,1208.0,1384.0,,695.0,821.75
2023-08-01 09:00:00+00:00,0.0,1634.0,1152.0,,622.0,852.0
2023-08-01 10:00:00+00:00,0.75,1306.0,697.0,,698.0,676.0
2023-08-01 11:00:00+00:00,569.25,260.0,289.0,,698.0,881.0
2023-08-01 12:00:00+00:00,1952.75,0.0,4.0,,698.0,2128.25
2023-08-01 13:00:00+00:00,1928.25,0.0,20.0,,688.0,2105.25
2023-08-01 14:00:00+00:00,1107.75,164.0,440.0,,464.0,1374.75
2023-08-01 15:00:00+00:00,399.75,713.0,893.0,,288.0,873.25
2023-08-01 16:00:00+00:00,0.75,1665.0,1317.0,,67.0,763.0
2023-08-01 17:00:00+00:00,1.0,1689.0,1395.0,,0.0,772.0
2023-08-01 18:00:00+00:00,1.0,1451.0,1399.0,,0.0,713.5
2023-08-01 19:00:00+00:00,1.0,1286.0,1399.0,,0.0,672.25
2023-08-01 20:00:00+00:00,0.0,1120.0,1399.0,,0.0,629.75
2023-08-01 21:00:00+00:00,0.0,1191.0,1398.0,,0.0,647.25
2023-08-01 22:00:00+00:00,106.0,758.0,1392.0,,0.0,643.5
2023-08-01 23:00:00+00:00,108.75,881.0,1387.0,,0.0,675.75
2023-08-02 00:00:00+00:00,26.25,1057.0,1371.0,,0.0,633.25
2023-08-02 01:00:00+00:00,17.75,1399.0,1209.0,,0.0,669.75
2023-08-02 02:00:00+00:00,24.25,1283.0,1374.0,,0.0,688.5
2023-08-02 03:00:00+00:00,50.25,1231.0,1398.0,,0.0,707.5
2023-08-02 04:00:00+00:00,10.25,1229.0,1399.0,,0.0,667.25
2023-08-02 05:00:00+00:00,0.0,1347.0,1399.0,,0.0,686.5
2023-08-02 06:00:00+00:00,0.0,1600.0,1393.0,,0.0,748.25
2023-08-02 07:00:00+00:00,29.5,1670.0,1390.0,,0.0,794.5
2023-08-02 08:00:00+00:00,31.0,1645.0,1269.0,,0.0,759.5
2023-08-02 09:00:00+00:00,61.25,1670.0,972.0,,0.0,721.75
2023-08-02 10:00:00+00:00,490.25,1598.0,626.0,,0.0,1046.25
2023-08-02 11:00:00+00:00,222.75,1579.0,403.0,,31.0,726.0
2023-08-02 12:00:00+00:00,837.5,1048.0,3.0,,698.0,1274.75
2023-08-02 13:00:00+00:00,966.0,1128.0,0.0,,683.0,1418.75
2023-08-02 14:00:00+00:00,741.75,1195.0,66.0,,327.0,1138.75
2023-08-02 15:00:00+00:00,329.75,1713.0,499.0,,0.0,882.75
2023-08-02 16:00:00+00:00,305.75,1609.0,944.0,,0.0,944.0
2023-08-02 17:00:00+00:00,29.5,1485.0,1303.0,,0.0,726.5
2023-08-02 18:00:00+00:00,23.0,1386.0,1290.0,,0.0,692.0
2023-08-02 19:00:00+00:00,93.0,1491.0,1170.0,,0.0,758.25
2023-08-02 20:00:00+00:00,17.0,1727.0,848.0,,0.0,660.75
2023-08-02 21:00:00+00:00,43.75,1666.0,599.0,,0.0,610.0
2023-08-02 22:00:00+00:00,286.25,1360.0,185.0,,25.0,678.75
2023-08-02 23:00:00+00:00,413.0,1198.0,1.0,,675.0,881.5
2023-08-03 00:00:00+00:00,692.5,1007.0,0.0,,699.0,1119.0
2023-08-03 01:00:00+00:00,665.0,1047.0,0.0,,698.0,1101.25
2023-08-03 02:00:00+00:00,76.5,946.0,0.0,,676.0,482.0
2023-08-03 03:00:00+00:00,30.25,1597.0,0.0,,131.0,462.25
2023-08-03 04:00:00+00:00,546.75,1896.0,0.0,,0.0,1020.75
2023-08-03 05:00:00+00:00,852.0,1736.0,0.0,,0.0,1286.0
2023-08-03 06:00:00+00:00,1084.0,1604.0,0.0,,0.0,1485.0
2023-08-03 07:00:00+00:00,1253.75,1704.0,0.0,,0.0,1679.75
2023-08-03 08:00:00+00:00,1487.75,1586.0,0.0,,0.0,1884.25
2023-08-03 09:00:00+00:00,1125.25,1809.0,0.0,,0.0,1577.5
2023-08-03 10:00:00+00:00,941.5,1599.0,0.0,,0.0,1341.25
2023-08-03 11:00:00+00:00,1068.75,1041.0,0.0,,0.0,1329.0
2023-08-03 12:00:00+00:00,2033.75,1215.0,0.0,,0.0,2337.5
2023-08-03 13:00:00+00:00,1774.0,1058.0,0.0,,0.0,2038.5
2023-08-03 14:00:00+00:00,1723.5,1051.0,0.0,,0.0,1986.25
2023-08-03 15:00:00+00:00,1094.25,1778.0,0.0,,0.0,1538.75
2023-08-03 16:00:00+00:00,421.0,1625.0,7.0,,0.0,829.0
2023-08-03 17:00:00+00:00,34.25,1821.0,424.0,,0.0,595.5
2023-08-03 18:00:00+00:00,47.25,1932.0,620.0,,0.0,685.25
2023-08-03 19:00:00+00:00,27.25,1812.0,747.0,,0.0,667.0
2023-08-03 20:00:00+00:00,42.25,1794.0,746.0,,0.0,677.25
2023-08-03 21:00:00+00:00,14.0,1775.0,532.0,,0.0,590.75
2023-08-03 22:00:00+00:00,16.75,1775.0,208.0,,0.0,512.5
2023-08-03 23:00:00+00:00,8.0,1361.0,424.0,,0.0,454.25
2023-08-04 00:00:00+00:00,79.25,1161.0,331.0,,0.0,452.25
2023-08-04 01:00:00+00:00,40.5,1039.0,351.0,,0.0,388.0
2023-08-04 02:00:00+00:00,124.75,972.0,325.0,,0.0,449.0
2023-08-04 03:00:00+00:00,0.0,1392.0,680.0,,0.0,518.0
2023-08-04 04:00:00+00:00,0.0,1436.0,873.0,,0.0,577.25
2023-08-04 05:00:00+00:00,0.0,1614.0,1348.0,,0.0,740.5
2023-08-04 06:00:00+00:00,0.0,1602.0,1016.0,,0.0,654.5
2023-08-04 07:00:00+00:00,0.0,1621.0,296.0,,0.0,479.25
2023-08-04 08:00:00+00:00,0.0,1577.0,0.0,,0.0,394.25
2023-08-04 09:00:00+00:00,0.0,1584.0,0.0,,0.0,396.0
2023-08-04 10:00:00+00:00,0.0,1660.0,0.0,,0.0,415.0
2023-08-04 11:00:00+00:00,0.0,1469.0,0.0,,0.0,367.25
2023-08-04 12:00:00+00:00,0.0,1252.0,0.0,,0.0,313.0
2023-08-04 13:00:00+00:00,0.0,1225.0,0.0,,0.0,306.25
2023-08-04 14:00:00+00:00,0.0,753.0,0.0,,0.0,188.25
2023-08-04 15:00:00+00:00,0.0,954.0,0.0,,0.0,238.5
2023-08-04 16:00:00+00:00,0.0,1635.0,47.0,,0.0,420.5
2023-08-04 17:00:00+00:00,0.0,1912.0,728.0,,0.0,660.0
2023-08-04 18:00:00+00:00,0.0,1853.0,1222.0,,0.0,768.75
2023-08-04 19:00:00+00:00,0.0,1884.0,1389.0,,0.0,818.25
2023-08-04 20:00:00+00:00,0.0,1839.0,1399.0,,0.0,809.5
2023-08-04 21:00:00+00:00,0.0,1730.0,1399.0,,0.0,782.25
2023-08-04 22:00:00+00:00,0.0,1580.0,1399.0,,0.0,744.75
2023-08-04 23:00:00+00:00,0.0,1616.0,1399.0,,0.0,753.75
2023-08-05 00:00:00+00:00,0.0,1713.0,1399.0,,11.0,780.75
2023-08-05 01:00:00+00:00,0.0,1764.0,1399.0,,63.0,806.5
2023-08-05 02:00:00+00:00,0.0,1805.0,1399.0,,113.0,829.25
2023-08-05 03:00:00+00:00,0.0,1698.0,1399.0,,554.0,912.75
2023-08-05 04:00:00+00:00,0.0,1691.0,1399.0,,651.0,935.25
2023-08-05 05:00:00+00:00,0.0,1679.0,1399.0,,695.0,943.25
2023-08-05 06:00:00+00:00,0.0,1585.0,1399.0,,699.0,920.75
2023-08-05 07:00:00+00:00,0.0,1089.0,1399.0,,677.0,791.25
2023-08-05 08:00:00+00:00,0.0,1212.0,1380.0,,220.0,703.0
2023-08-05 09:00:00+00:00,0.0,1679.0,1089.0,,678.0,861.5
2023-08-05 10:00:00+00:00,0.0,1677.0,657.0,,252.0,646.5
2023-08-05 11:00:00+00:00,0.0,1679.0,345.0,,581.0,651.25
2023-08-05 12:00:00+00:00,0.0,1680.0,405.0,,187.0,568.0
2023-08-05 13:00:00+00:00,0.0,1702.0,921.0,,161.0,696.0
2023-08-05 14:00:00+00:00,0.0,1644.0,1343.0,,623.0,902.5
2023-08-05 15:00:00+00:00,0.0,1660.0,1298.0,,698.0,914.0
2023-08-05 16:00:00+00:00,37.25,1651.0,1218.0,,698.0,929.0
2023-08-05 17:00:00+00:00,125.5,1650.0,1385.0,,698.0,1058.75
2023-08-05 18:00:00+00:00,121.25,1636.0,1399.0,,696.0,1054.0
2023-08-05 19:00:00+00:00,88.5,1671.0,1399.0,,638.0,1015.5
2023-08-05 20:00:00+00:00,77.5,1461.0,1399.0,,348.0,879.5
2023-08-05 21:00:00+00:00,1.75,1334.0,1399.0,,571.0,827.75
2023-08-05 22:00:00+00:00,0.0,1553.0,1377.0,,606.0,884.0
2023-08-05 23:00:00+00:00,0.0,1883.0,1094.0,,169.0,786.5
2023-08-06 00:00:00+00:00,0.0,1932.0,1221.0,,457.0,902.5
2023-08-06 01:00:00+00:00,0.0,1930.0,1323.0,,577.0,957.5
2023-08-06 02:00:00+00:00,0.0,1914.0,1352.0,,2.0,817.0
2023-08-06 03:00:00+00:00,0.0,1819.0,1380.0,,338.0,884.25
2023-08-06 04:00:00+00:00,0.0,1865.0,1396.0,,16.0,819.25
2023-08-06 05:00:00+00:00,0.0,1934.0,1357.0,,637.0,982.0
2023-08-06 06:00:00+00:00,0.0,2005.0,1122.0,,669.0,949.0
2023-08-06 07:00:00+00:00,0.0,2022.0,693.0,,0.0,678.75
2023-08-06 08:00:00+00:00,0.0,1897.0,323.0,,0.0,555.0
2023-08-06 09:00:00+00:00,0.25,1756.0,2.0,,237.0,499.0
2023-08-06 10:00:00+00:00,512.25,1674.0,0.0,,0.0,930.75
2023-08-06 11:00:00+00:00,1009.0,1011.0,0.0,,559.0,1401.5
2023-08-06 12:00:00+00:00,1502.5,488.0,0.0,,677.0,1793.75
2023-08-06 13:00:00+00:00,2917.5,15.0,0.0,,217.0,2975.5
2023-08-06 14:00:00+00:00,672.5,768.0,0.0,,677.0,1033.75
2023-08-06 15:00:00+00:00,19.75,1586.0,0.0,,210.0,468.75
2023-08-06 16:00:00+00:00,1.0,1739.0,63.0,,384.0,547.5
2023-08-06 17:00:00+00:00,0.75,1890.0,549.0,,137.0,644.75
2023-08-06 18:00:00+00:00,0.5,1933.0,1193.0,,0.0,782.0
2023-08-06 19:00:00+00:00,0.0,2012.0,1185.0,,0.0,799.25
2023-08-06 20:00:00+00:00,0.0,1926.0,837.0,,0.0,690.75
2023-08-06 21:00:00+00:00,0.0,1565.0,59.0,,0.0,406.0
2023-08-06 22:00:00+00:00,0.0,1776.0,0.0,,0.0,444.0
2023-08-06 23:00:00+00:00,0.0,1739.0,0.0,,0.0,434.75
2023-08-07 00:00:00+00:00,44.5,1486.0,0.0,,0.0,416.0
2023-08-07 01:00:00+00:00,260.0,1227.0,0.0,,0.0,566.75
2023-08-07 02:00:00+00:00,268.25,991.0,0.0,,0.0,516.0
2023-08-07 03:00:00+00:00,147.5,931.0,0.0,,0.0,380.25
2023-08-07 04:00:00+00:00,52.25,794.0,0.0,,0.0,250.75
2023-08-07 05:00:00+00:00,63.5,917.0,0.0,,0.0,292.75
2023-08-07 06:00:00+00:00,947.25,922.0,0.0,,0.0,1177.75
2023-08-07 07:00:00+00:00,1067.75,395.0,0.0,,0.0,1166.5
2023-08-07 08:00:00+00:00,1662.5,306.0,0.0,,0.0,1739.0
2023-08-07 09:00:00+00:00,2121.25,345.0,0.0,,0.0,2207.5
2023-08-07 10:00:00+00:00,2133.5,448.0,0.0,,0.0,2245.5
2023-08-07 11:00:00+00:00,2120.75,9.0,0.0,,126.0,2154.5
2023-08-07 12:00:00+00:00,2847.5,0.0,0.0,,354.0,2936.0
2023-08-07 13:00:00+00:00,3287.5,0.0,0.0,,252.0,3350.5
2023-08-07 14:00:00+00:00,3045.75,0.0,0.0,,0.0,3045.75
2023-08-07 15:00:00+00:00,2015.75,15.0,0.0,,0.0,2019.5
2023-08-07 16:00:00+00:00,1497.75,3.0,0.0,,0.0,1498.5
2023-08-07 17:00:00+00:00,1934.25,125.0,0.0,,0.0,1965.5
2023-08-07 18:00:00+00:00,2013.25,235.0,0.0,,0.0,2072.0
2023-08-07 19:00:00+00:00,1875.75,177.0,0.0,,0.0,1920.0
2023-08-07 20:00:00+00:00,1920.25,159.0,0.0,,0.0,1960.0
2023-08-07 21:00:00+00:00,2000.5,283.0,0.0,,0.0,2071.25
2023-08-07 22:00:00+00:00,1831.5,1189.0,0.0,,0.0,2128.75
2023-08-07 23:00:00+00:00,1625.75,922.0,0.0,,0.0,1856.25
2023-08-08 00:00:00+00:00,2046.25,963.0,0.0,,0.0,2287.0
2023-08-08 01:00:00+00:00,2099.0,870.0,0.0,,0.0,2316.5
2023-08-08 02:00:00+00:00,2042.5,831.0,0.0,,0.0,2250.25
2023-08-08 03:00:00+00:00,1952.0,772.0,0.0,,0.0,2145.0
2023-08-08 04:00:00+00:00,1944.5,741.0,0.0,,0.0,2129.75
2023-08-08 05:00:00+00:00,1979.5,550.0,0.0,,0.0,2117.0
2023-08-08 06:00:00+00:00,1954.5,385.0,0.0,,0.0,2050.75
2023-08-08 07:00:00+00:00,2131.0,812.0,0.0,,0.0,2334.0
2023-08-08 08:00:00+00:00,2244.0,820.0,0.0,,10.0,2451.5
2023-08-08 09:00:00+00:00,2238.25,261.0,0.0,,231.0,2361.25
2023-08-08 10:00:00+00:00,2681.0,0.0,0.0,,384.0,2777.0
2023-08-08 11:00:00+00:00,3064.5,0.0,0.0,,697.0,3238.75
2023-08-08 12:00:00+00:00,2962.0,0.0,0.0,,697.0,3136.25
2023-08-08 13:00:00+00:00,2525.0,6.0,0.0,,667.0,2693.25
2023-08-08 14:00:00+00:00,2317.0,501.0,0.0,,0.0,2442.25
2023-08-08 15:00:00+00:00,2224.5,1055.0,0.0,,0.0,2488.25
2023-08-08 16:00:00+00:00,1973.75,663.0,0.0,,0.0,2139.5
2023-08-08 17:00:00+00:00,2036.25,595.0,0.0,,0.0,2185.0
2023-08-08 18:00:00+00:00,2031.25,620.0,0.0,,0.0,2186.25
2023-08-08 19:00:00+00:00,2047.5,696.0,0.0,,0.0,2221.5
2023-08-08 20:00:00+00:00,1978.5,659.0,0.0,,0.0,2143.25
2023-08-08 21:00:00+00:00,1965.5,953.0,0.0,,0.0,2203.75
2023-08-08 22:00:00+00:00,1594.75,926.0,0.0,,0.0,1826.25
2023-08-08 23:00:00+00:00,1479.5,988.0,0.0,,0.0,1726.5
2023-08-09 00:00:00+00:00,1506.25,1001.0,0.0,,0.0,1756.5
2023-08-09 01:00:00+00:00,1508.5,1034.0,0.0,,0.0,1767.0
2023-08-09 02:00:00+00:00,1504.25,967.0,0.0,,0.0,1746.0
2023-08-09 03:00:00+00:00,1533.75,1074.0,0.0,,0.0,1802.25
2023-08-09 04:00:00+00:00,1453.75,766.0,0.0,,0.0,1645.25
2023-08-09 05:00:00+00:00,1250.0,529.0,0.0,,0.0,1382.25
2023-08-09 06:00:00+00:00,227.5,1105.0,0.0,,0.0,503.75
2023-08-09 07:00:00+00:00,142.5,1083.0,0.0,,0.0,413.25
2023-08-09 08:00:00+00:00,70.0,1129.0,0.0,,0.0,352.25
2023-08-09 09:00:00+00:00,71.0,658.0,0.0,,0.0,235.5
2023-08-09 10:00:00+00:00,997.75,467.0,0.0,,0.0,1114.5
2023-08-09 11:00:00+00:00,864.25,394.0,0.0,,229.0,1020.0
2023-08-09 12:00:00+00:00,937.25,339.0,0.0,,0.0,1022.0
2023-08-09 13:00:00+00:00,571.75,406.0,0.0,,133.0,706.5
2023-08-09 14:00:00+00:00,424.25,553.0,0.0,,0.0,562.5
2023-08-09 15:00:00+00:00,54.0,1206.0,0.0,,0.0,355.5
2023-08-09 16:00:00+00:00,0.0,1831.0,0.0,,0.0,457.75
2023-08-09 17:00:00+00:00,0.0,1859.0,0.0,,0.0,464.75
2023-08-09 18:00:00+00:00,0.0,1696.0,0.0,,0.0,424.0
2023-08-09 19:00:00+00:00,0.0,1310.0,105.0,,0.0,353.75
2023-08-09 20:00:00+00:00,0.0,1241.0,201.0,,0.0,360.5
2023-08-09 21:00:00+00:00,0.0,1428.0,29.0,,0.0,364.25
2023-08-09 22:00:00+00:00,0.0,1732.0,0.0,,0.0,433.0
2023-08-09 23:00:00+00:00,0.0,1990.0,0.0,,0.0,497.5
2023-08-10 00:00:00+00:00,0.0,1981.0,0.0,,0.0,495.25
2023-08-10 01:00:00+00:00,0.0,1973.0,0.0,,0.0,493.25
2023-08-10 02:00:00+00:00,0.0,2008.0,0.0,,0.0,502.0
2023-08-10 03:00:00+00:00,0.0,1867.0,0.0,,0.0,466.75
2023-08-10 04:00:00+00:00,0.0,1914.0,0.0,,0.0,478.5
2023-08-10 05:00:00+00:00,0.0,1860.0,0.0,,0.0,465.0
2023-08-10 06:00:00+00:00,0.0,1858.0,0.0,,0.0,464.5
2023-08-10 07:00:00+00:00,0.0,1657.0,0.0,,0.0,414.25
2023-08-10 08:00:00+00:00,0.0,1648.0,0.0,,0.0,412.0
2023-08-10 09:00:00+00:00,0.0,1588.0,0.0,,0.0,397.0
2023-08-10 10:00:00+00:00,0.0,1565.0,0.0,,0.0,391.25
2023-08-10 11:00:00+00:00,0.0,1460.0,0.0,,0.0,365.0
2023-08-10 12:00:00+00:00,0.0,1003.0,0.0,,0.0,250.75
2023-08-10 13:00:00+00:00,0.5,931.0,0.0,,0.0,233.25
2023-08-10 14:00:00+00:00,0.0,1044.0,76.0,,0.0,280.0
2023-08-10 15:00:00+00:00,0.0,1773.0,35.0,,0.0,452.0
2023-08-10 16:00:00+00:00,0.0,1961.0,849.0,,0.0,702.5
2023-08-10 17:00:00+00:00,0.0,1842.0,1370.0,,0.0,803.0
2023-08-10 18:00:00+00:00,0.0,1722.0,1399.0,,0.0,780.25
2023-08-10 19:00:00+00:00,0.25,1756.0,1399.0,,313.0,867.25
2023-08-10 20:00:00+00:00,0.0,1749.0,1399.0,,311.0,864.75
2023-08-10 21:00:00+00:00,0.0,1701.0,1399.0,,275.0,843.75
2023-08-10 22:00:00+00:00,0.0,1831.0,1399.0,,697.0,981.75
2023-08-10 23:00:00+00:00,0.0,1917.0,1399.0,,663.0,994.75
2023-08-11 00:00:00+00:00,0.0,1924.0,1399.0,,697.0,1005.0
2023-08-11 01:00:00+00:00,0.0,1904.0,1399.0,,698.0,1000.25
2023-08-11 02:00:00+00:00,0.0,1853.0,1399.0,,698.0,987.5
2023-08-11 03:00:00+00:00,0.0,1750.0,1399.0,,698.0,961.75
2023-08-11 04:00:00+00:00,0.0,1769.0,1399.0,,698.0,966.5
2023-08-11 05:00:00+00:00,52.0,1902.0,1399.0,,697.0,1051.5
2023-08-11 06:00:00+00:00,68.25,2005.0,1399.0,,692.0,1092.25
2023-08-11 07:00:00+00:00,30.75,2030.0,1399.0,,554.0,1026.5
2023-08-11 08:00:00+00:00,71.25,1958.0,1382.0,,112.0,934.25
2023-08-11 09:00:00+00:00,0.0,1955.0,1181.0,,397.0,883.25
2023-08-11 10:00:00+00:00,0.0,1987.0,1005.0,,601.0,898.25
2023-08-11 11:00:00+00:00,0.0,1892.0,467.0,,697.0,764.0
2023-08-11 12:00:00+00:00,0.0,1822.0,460.0,,674.0,739.0
2023-08-11 13:00:00+00:00,0.0,1676.0,683.0,,122.0,620.25
2023-08-11 14:00:00+00:00,0.0,2020.0,762.0,,0.0,695.5
2023-08-11 15:00:00+00:00,0.0,2035.0,903.0,,390.0,832.0
2023-08-11 16:00:00+00:00,0.0,1958.0,1161.0,,697.0,954.0
2023-08-11 17:00:00+00:00,0.0,1916.0,1371.0,,655.0,985.5
2023-08-11 18:00:00+00:00,0.25,1902.0,1399.0,,696.0,999.5
2023-08-11 19:00:00+00:00,0.0,1912.0,1399.0,,608.0,979.75
2023-08-11 20:00:00+00:00,0.0,1890.0,1399.0,,0.0,822.25
2023-08-11 21:00:00+00:00,0.0,1810.0,1399.0,,0.0,802.25
2023-08-11 22:00:00+00:00,0.0,1827.0,1399.0,,15.0,810.25
2023-08-11 23:00:00+00:00,0.0,1909.0,1400.0,,29.0,834.5
2023-08-12 00:00:00+00:00,0.0,1841.0,1399.0,,518.0,939.5
2023-08-12 01:00:00+00:00,0.0,1885.0,1399.0,,602.0,971.5
2023-08-12 02:00:00+00:00,0.0,1992.0,1399.0,,649.0,1010.0
2023-08-12 03:00:00+00:00,0.0,1970.0,1399.0,,662.0,1007.75
2023-08-12 04:00:00+00:00,0.0,1842.0,1399.0,,606.0,961.75
2023-08-12 05:00:00+00:00,0.0,1917.0,1399.0,,0.0,829.0
2023-08-12 06:00:00+00:00,0.75,1873.0,1399.0,,0.0,818.75
2023-08-12 07:00:00+00:00,0.75,1935.0,1381.0,,0.0,829.75
2023-08-12 08:00:00+00:00,0.0,1905.0,1106.0,,25.0,759.0
2023-08-12 09:00:00+00:00,0.0,1863.0,668.0,,512.0,760.75
2023-08-12 10:00:00+00:00,0.0,1970.0,241.0,,698.0,727.25
2023-08-12 11:00:00+00:00,0.0,1907.0,178.0,,687.0,693.0
2023-08-12 12:00:00+00:00,200.75,1721.0,2.0,,690.0,804.0
2023-08-12 13:00:00+00:00,47.0,1567.0,405.0,,698.0,714.5
2023-08-12 14:00:00+00:00,0.0,1898.0,883.0,,698.0,869.75
2023-08-12 15:00:00+00:00,70.25,1728.0,1255.0,,698.0,990.5
2023-08-12 16:00:00+00:00,59.75,1555.0,1535.0,,696.0,1006.25
2023-08-12 17:00:00+00:00,130.25,1928.0,1437.0,,632.0,1129.5
2023-08-12 18:00:00+00:00,76.5,1852.0,1395.0,,582.0,1033.75
2023-08-12 19:00:00+00:00,0.5,1932.0,1354.0,,453.0,935.25
2023-08-12 20:00:00+00:00,0.0,1808.0,1611.0,,0.0,854.75
2023-08-12 21:00:00+00:00,0.0,1717.0,1631.0,,384.0,933.0
2023-08-12 22:00:00+00:00,0.0,1652.0,1632.0,,0.0,821.0
