,BA,BG,HR,HU,XK,ME,MK,RO,sum
2023-03-02 16:00:00+00:00,0.0,0.0,0.0,0.0,42.0,0.0,50.0,0.0,92.0
2023-03-02 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,53.0
2023-03-02 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,53.0
2023-03-02 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0
2023-03-02 20:00:00+00:00,0.0,40.0,0.0,0.0,0.0,0.0,39.0,0.0,79.0
2023-03-02 21:00:00+00:00,0.0,43.0,0.0,0.0,0.0,0.0,6.0,0.0,49.0
2023-03-02 22:00:00+00:00,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
2023-03-02 23:00:00+00:00,0.0,75.0,0.0,0.0,0.0,0.0,2.0,0.0,77.0
2023-03-03 00:00:00+00:00,0.0,67.0,0.0,0.0,0.0,0.0,32.0,0.0,99.0
2023-03-03 01:00:00+00:00,0.0,48.0,0.0,0.0,0.0,0.0,43.0,0.0,91.0
2023-03-03 02:00:00+00:00,0.0,40.0,0.0,0.0,0.0,0.0,49.0,9.0,98.0
2023-03-03 03:00:00+00:00,0.0,11.0,0.0,0.0,0.0,0.0,64.0,0.0,75.0
2023-03-03 04:00:00+00:00,19.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,116.0
2023-03-03 05:00:00+00:00,101.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,258.0
2023-03-03 06:00:00+00:00,43.0,0.0,0.0,0.0,35.0,0.0,160.0,0.0,238.0
2023-03-03 07:00:00+00:00,0.0,44.0,0.0,0.0,25.0,0.0,68.0,0.0,137.0
2023-03-03 08:00:00+00:00,0.0,77.0,0.0,0.0,0.0,0.0,39.0,0.0,116.0
2023-03-03 09:00:00+00:00,0.0,54.0,0.0,0.0,0.0,0.0,16.0,0.0,70.0
2023-03-03 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,44.0
2023-03-03 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,45.0
2023-03-03 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,34.0
2023-03-03 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,43.0
2023-03-03 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,44.0
2023-03-03 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,97.0
2023-03-03 16:00:00+00:00,24.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,135.0
2023-03-03 17:00:00+00:00,65.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,190.0
2023-03-03 18:00:00+00:00,24.0,25.0,0.0,0.0,0.0,0.0,93.0,0.0,142.0
2023-03-03 19:00:00+00:00,18.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,111.0
2023-03-03 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,65.0
2023-03-03 21:00:00+00:00,0.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,16.0
2023-03-03 22:00:00+00:00,0.0,61.0,0.0,0.0,0.0,0.0,7.0,127.0,195.0
2023-03-03 23:00:00+00:00,0.0,195.0,0.0,1.0,0.0,0.0,5.0,264.0,465.0
2023-03-04 00:00:00+00:00,0.0,209.0,0.0,0.0,0.0,0.0,17.0,264.0,490.0
2023-03-04 01:00:00+00:00,0.0,148.0,0.0,0.0,0.0,0.0,34.0,217.0,399.0
2023-03-04 02:00:00+00:00,0.0,88.0,0.0,0.0,0.0,0.0,36.0,208.0,332.0
2023-03-04 03:00:00+00:00,0.0,15.0,0.0,0.0,0.0,0.0,54.0,155.0,224.0
2023-03-04 04:00:00+00:00,0.0,20.0,0.0,0.0,0.0,0.0,55.0,166.0,241.0
2023-03-04 05:00:00+00:00,76.0,0.0,0.0,0.0,0.0,0.0,88.0,86.0,250.0
2023-03-04 06:00:00+00:00,83.0,3.0,0.0,0.0,0.0,0.0,128.0,0.0,214.0
2023-03-04 07:00:00+00:00,0.0,65.0,0.0,0.0,0.0,0.0,106.0,9.0,180.0
2023-03-04 08:00:00+00:00,0.0,111.0,0.0,18.0,0.0,0.0,73.0,94.0,296.0
2023-03-04 09:00:00+00:00,0.0,186.0,0.0,120.0,0.0,0.0,11.0,195.0,512.0
2023-03-04 10:00:00+00:00,0.0,227.0,0.0,116.0,0.0,0.0,0.0,256.0,599.0
2023-03-04 11:00:00+00:00,0.0,267.0,0.0,115.0,0.0,0.0,0.0,297.0,679.0
2023-03-04 12:00:00+00:00,0.0,291.0,0.0,91.0,0.0,0.0,0.0,315.0,697.0
2023-03-04 13:00:00+00:00,0.0,260.0,0.0,64.0,0.0,0.0,0.0,299.0,623.0
2023-03-04 14:00:00+00:00,0.0,228.0,0.0,30.0,0.0,0.0,0.0,246.0,504.0
2023-03-04 15:00:00+00:00,7.0,118.0,0.0,0.0,0.0,0.0,48.0,108.0,281.0
2023-03-04 16:00:00+00:00,13.0,123.0,0.0,0.0,0.0,0.0,75.0,53.0,264.0
2023-03-04 17:00:00+00:00,0.0,178.0,0.0,0.0,0.0,0.0,54.0,72.0,304.0
2023-03-04 18:00:00+00:00,0.0,206.0,0.0,0.0,0.0,0.0,47.0,109.0,362.0
2023-03-04 19:00:00+00:00,0.0,212.0,0.0,0.0,0.0,0.0,44.0,155.0,411.0
2023-03-04 20:00:00+00:00,0.0,189.0,0.0,0.0,0.0,0.0,20.0,262.0,471.0
2023-03-04 21:00:00+00:00,0.0,317.0,0.0,0.0,0.0,0.0,0.0,364.0,681.0
2023-03-04 22:00:00+00:00,0.0,330.0,0.0,0.0,0.0,0.0,0.0,341.0,671.0
2023-03-04 23:00:00+00:00,0.0,373.0,0.0,0.0,0.0,59.0,0.0,410.0,842.0
2023-03-05 00:00:00+00:00,0.0,356.0,0.0,0.0,0.0,99.0,0.0,404.0,859.0
2023-03-05 01:00:00+00:00,0.0,307.0,0.0,0.0,0.0,121.0,0.0,360.0,788.0
2023-03-05 02:00:00+00:00,0.0,285.0,0.0,0.0,0.0,125.0,0.0,415.0,825.0
2023-03-05 03:00:00+00:00,0.0,245.0,0.0,0.0,0.0,128.0,0.0,373.0,746.0
2023-03-05 04:00:00+00:00,0.0,273.0,0.0,0.0,0.0,141.0,0.0,365.0,779.0
2023-03-05 05:00:00+00:00,0.0,215.0,0.0,0.0,0.0,122.0,7.0,280.0,624.0
2023-03-05 06:00:00+00:00,0.0,215.0,0.0,0.0,0.0,123.0,32.0,301.0,671.0
2023-03-05 07:00:00+00:00,0.0,267.0,0.0,0.0,0.0,127.0,0.0,362.0,756.0
2023-03-05 08:00:00+00:00,0.0,273.0,0.0,0.0,0.0,49.0,0.0,367.0,689.0
2023-03-05 09:00:00+00:00,0.0,286.0,0.0,0.0,0.0,87.0,0.0,322.0,695.0
2023-03-05 10:00:00+00:00,0.0,297.0,0.0,0.0,0.0,137.0,0.0,353.0,787.0
2023-03-05 11:00:00+00:00,0.0,248.0,0.0,0.0,0.0,104.0,0.0,300.0,652.0
2023-03-05 12:00:00+00:00,0.0,218.0,0.0,0.0,0.0,122.0,0.0,221.0,561.0
2023-03-05 13:00:00+00:00,0.0,168.0,0.0,0.0,0.0,47.0,5.0,215.0,435.0
2023-03-05 14:00:00+00:00,0.0,143.0,0.0,0.0,0.0,0.0,35.0,184.0,362.0
2023-03-05 15:00:00+00:00,64.0,24.0,0.0,2.0,0.0,0.0,78.0,114.0,282.0
2023-03-05 16:00:00+00:00,133.0,0.0,0.0,4.0,0.0,0.0,116.0,119.0,372.0
2023-03-05 17:00:00+00:00,48.0,103.0,0.0,0.0,0.0,0.0,93.0,149.0,393.0
2023-03-05 18:00:00+00:00,0.0,147.0,0.0,0.0,0.0,0.0,73.0,153.0,373.0
2023-03-05 19:00:00+00:00,0.0,135.0,0.0,0.0,0.0,0.0,60.0,181.0,376.0
2023-03-05 20:00:00+00:00,3.0,70.0,0.0,0.0,0.0,0.0,24.0,212.0,309.0
2023-03-05 21:00:00+00:00,0.0,117.0,0.0,0.0,0.0,0.0,0.0,201.0,318.0
2023-03-05 22:00:00+00:00,9.0,129.0,0.0,0.0,0.0,0.0,0.0,203.0,341.0
2023-03-05 23:00:00+00:00,0.0,205.0,0.0,0.0,0.0,0.0,0.0,241.0,446.0
2023-03-06 00:00:00+00:00,0.0,207.0,0.0,0.0,0.0,0.0,0.0,187.0,394.0
2023-03-06 01:00:00+00:00,0.0,182.0,0.0,0.0,0.0,0.0,0.0,188.0,370.0
2023-03-06 02:00:00+00:00,0.0,160.0,0.0,0.0,0.0,0.0,22.0,238.0,420.0
2023-03-06 03:00:00+00:00,0.0,136.0,0.0,0.0,0.0,0.0,19.0,227.0,382.0
2023-03-06 04:00:00+00:00,0.0,6.0,0.0,0.0,0.0,0.0,83.0,152.0,241.0
2023-03-06 05:00:00+00:00,88.0,0.0,0.0,0.0,65.0,0.0,176.0,0.0,329.0
2023-03-06 06:00:00+00:00,0.0,62.0,0.0,0.0,154.0,0.0,125.0,0.0,341.0
2023-03-06 07:00:00+00:00,0.0,152.0,0.0,0.0,218.0,87.0,70.0,0.0,527.0
2023-03-06 08:00:00+00:00,0.0,186.0,0.0,0.0,203.0,138.0,40.0,0.0,567.0
2023-03-06 09:00:00+00:00,0.0,297.0,0.0,0.0,256.0,283.0,32.0,0.0,868.0
2023-03-06 10:00:00+00:00,0.0,326.0,0.0,0.0,230.0,301.0,41.0,0.0,898.0
2023-03-06 11:00:00+00:00,0.0,313.0,0.0,0.0,221.0,299.0,51.0,0.0,884.0
2023-03-06 12:00:00+00:00,0.0,297.0,0.0,0.0,212.0,278.0,45.0,0.0,832.0
2023-03-06 13:00:00+00:00,0.0,238.0,0.0,0.0,202.0,232.0,65.0,0.0,737.0
2023-03-06 14:00:00+00:00,0.0,164.0,0.0,0.0,219.0,168.0,83.0,0.0,634.0
2023-03-06 15:00:00+00:00,0.0,80.0,0.0,0.0,240.0,139.0,61.0,0.0,520.0
2023-03-06 16:00:00+00:00,23.0,43.0,0.0,0.0,211.0,3.0,70.0,0.0,350.0
2023-03-06 17:00:00+00:00,0.0,64.0,0.0,0.0,136.0,0.0,41.0,0.0,241.0
2023-03-06 18:00:00+00:00,0.0,71.0,0.0,0.0,98.0,0.0,52.0,0.0,221.0
2023-03-06 19:00:00+00:00,0.0,0.0,0.0,0.0,33.0,0.0,74.0,0.0,107.0
2023-03-06 20:00:00+00:00,0.0,22.0,0.0,0.0,0.0,0.0,32.0,0.0,54.0
2023-03-06 21:00:00+00:00,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0
2023-03-06 22:00:00+00:00,0.0,198.0,0.0,0.0,0.0,0.0,0.0,72.0,270.0
2023-03-06 23:00:00+00:00,0.0,232.0,0.0,0.0,0.0,0.0,0.0,125.0,357.0
2023-03-07 00:00:00+00:00,0.0,225.0,0.0,0.0,0.0,0.0,2.0,129.0,356.0
2023-03-07 01:00:00+00:00,0.0,212.0,0.0,0.0,0.0,24.0,16.0,113.0,365.0
2023-03-07 02:00:00+00:00,0.0,190.0,0.0,0.0,0.0,41.0,14.0,80.0,325.0
2023-03-07 03:00:00+00:00,0.0,170.0,0.0,0.0,0.0,36.0,28.0,74.0,308.0
2023-03-07 04:00:00+00:00,0.0,111.0,0.0,0.0,0.0,0.0,62.0,31.0,204.0
2023-03-07 05:00:00+00:00,52.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,179.0
2023-03-07 06:00:00+00:00,0.0,89.0,0.0,0.0,60.0,50.0,86.0,0.0,285.0
2023-03-07 07:00:00+00:00,0.0,230.0,0.0,0.0,62.0,189.0,15.0,0.0,496.0
2023-03-07 08:00:00+00:00,0.0,242.0,0.0,0.0,15.0,161.0,0.0,6.0,424.0
2023-03-07 09:00:00+00:00,0.0,256.0,0.0,0.0,42.0,144.0,0.0,22.0,464.0
2023-03-07 10:00:00+00:00,0.0,318.0,0.0,0.0,0.0,164.0,0.0,79.0,561.0
2023-03-07 11:00:00+00:00,0.0,305.0,0.0,0.0,0.0,171.0,0.0,42.0,518.0
2023-03-07 12:00:00+00:00,0.0,274.0,0.0,0.0,31.0,146.0,0.0,5.0,456.0
2023-03-07 13:00:00+00:00,0.0,224.0,0.0,0.0,41.0,101.0,0.0,0.0,366.0
2023-03-07 14:00:00+00:00,0.0,137.0,0.0,0.0,86.0,103.0,18.0,0.0,344.0
2023-03-07 15:00:00+00:00,0.0,31.0,0.0,0.0,116.0,31.0,55.0,0.0,233.0
2023-03-07 16:00:00+00:00,0.0,0.0,0.0,0.0,218.0,37.0,89.0,0.0,344.0
2023-03-07 17:00:00+00:00,0.0,38.0,0.0,0.0,63.0,0.0,48.0,0.0,149.0
2023-03-07 18:00:00+00:00,0.0,98.0,0.0,0.0,98.0,24.0,36.0,0.0,256.0
2023-03-07 19:00:00+00:00,0.0,4.0,0.0,0.0,11.0,0.0,66.0,0.0,81.0
2023-03-07 20:00:00+00:00,0.0,25.0,0.0,0.0,0.0,0.0,52.0,0.0,77.0
2023-03-07 21:00:00+00:00,0.0,119.0,0.0,0.0,0.0,0.0,3.0,0.0,122.0
2023-03-07 22:00:00+00:00,0.0,171.0,0.0,0.0,0.0,0.0,0.0,2.0,173.0
2023-03-07 23:00:00+00:00,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0
2023-03-08 00:00:00+00:00,0.0,127.0,0.0,0.0,0.0,0.0,12.0,0.0,139.0
2023-03-08 01:00:00+00:00,0.0,111.0,0.0,0.0,0.0,80.0,33.0,0.0,224.0
2023-03-08 02:00:00+00:00,0.0,72.0,0.0,0.0,0.0,105.0,59.0,0.0,236.0
2023-03-08 03:00:00+00:00,0.0,35.0,0.0,0.0,0.0,98.0,69.0,0.0,202.0
2023-03-08 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,90.0
2023-03-08 05:00:00+00:00,102.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,251.0
2023-03-08 06:00:00+00:00,48.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,181.0
2023-03-08 07:00:00+00:00,0.0,72.0,0.0,0.0,0.0,0.0,45.0,0.0,117.0
2023-03-08 08:00:00+00:00,0.0,211.0,0.0,0.0,76.0,44.0,9.0,0.0,340.0
2023-03-08 09:00:00+00:00,0.0,220.0,0.0,0.0,68.0,73.0,3.0,0.0,364.0
2023-03-08 10:00:00+00:00,0.0,310.0,0.0,0.0,45.0,220.0,0.0,0.0,575.0
2023-03-08 11:00:00+00:00,0.0,253.0,0.0,0.0,53.0,179.0,8.0,0.0,493.0
2023-03-08 12:00:00+00:00,0.0,210.0,0.0,0.0,36.0,185.0,29.0,0.0,460.0
2023-03-08 13:00:00+00:00,0.0,203.0,0.0,0.0,54.0,194.0,40.0,0.0,491.0
2023-03-08 14:00:00+00:00,0.0,122.0,0.0,0.0,99.0,60.0,77.0,0.0,358.0
2023-03-08 15:00:00+00:00,45.0,0.0,0.0,0.0,208.0,0.0,148.0,0.0,401.0
2023-03-08 16:00:00+00:00,61.0,0.0,0.0,0.0,182.0,0.0,134.0,0.0,377.0
2023-03-08 17:00:00+00:00,44.0,90.0,0.0,0.0,70.0,0.0,62.0,0.0,266.0
2023-03-08 18:00:00+00:00,17.0,128.0,0.0,0.0,44.0,10.0,42.0,0.0,241.0
2023-03-08 19:00:00+00:00,0.0,84.0,0.0,0.0,6.0,0.0,51.0,0.0,141.0
2023-03-08 20:00:00+00:00,0.0,15.0,0.0,0.0,0.0,0.0,19.0,0.0,34.0
2023-03-08 21:00:00+00:00,30.0,7.0,0.0,0.0,0.0,0.0,28.0,12.0,77.0
2023-03-08 22:00:00+00:00,0.0,48.0,0.0,0.0,0.0,0.0,1.0,67.0,116.0
2023-03-08 23:00:00+00:00,0.0,123.0,0.0,0.0,0.0,0.0,0.0,80.0,203.0
2023-03-09 00:00:00+00:00,0.0,172.0,0.0,0.0,0.0,105.0,16.0,119.0,412.0
2023-03-09 01:00:00+00:00,0.0,202.0,0.0,0.0,0.0,236.0,36.0,117.0,591.0
2023-03-09 02:00:00+00:00,0.0,158.0,0.0,0.0,0.0,214.0,71.0,154.0,597.0
2023-03-09 03:00:00+00:00,6.0,101.0,0.0,0.0,0.0,184.0,88.0,131.0,510.0
2023-03-09 04:00:00+00:00,80.0,0.0,0.0,0.0,0.0,90.0,122.0,92.0,384.0
2023-03-09 05:00:00+00:00,129.0,0.0,0.0,0.0,74.0,27.0,164.0,0.0,394.0
2023-03-09 06:00:00+00:00,85.0,30.0,0.0,0.0,122.0,30.0,131.0,0.0,398.0
2023-03-09 07:00:00+00:00,0.0,166.0,0.0,0.0,185.0,111.0,70.0,0.0,532.0
2023-03-09 08:00:00+00:00,0.0,178.0,0.0,0.0,162.0,169.0,25.0,0.0,534.0
2023-03-09 09:00:00+00:00,0.0,263.0,0.0,0.0,229.0,268.0,34.0,0.0,794.0
2023-03-09 10:00:00+00:00,0.0,246.0,0.0,0.0,200.0,217.0,35.0,0.0,698.0
2023-03-09 11:00:00+00:00,0.0,279.0,0.0,0.0,180.0,212.0,40.0,0.0,711.0
2023-03-09 12:00:00+00:00,0.0,268.0,0.0,0.0,180.0,210.0,49.0,0.0,707.0
2023-03-09 13:00:00+00:00,0.0,217.0,0.0,0.0,154.0,187.0,49.0,0.0,607.0
2023-03-09 14:00:00+00:00,0.0,168.0,0.0,0.0,163.0,176.0,43.0,0.0,550.0
2023-03-09 15:00:00+00:00,0.0,65.0,0.0,0.0,163.0,75.0,55.0,0.0,358.0
2023-03-09 16:00:00+00:00,79.0,0.0,0.0,0.0,131.0,0.0,95.0,0.0,305.0
2023-03-09 17:00:00+00:00,65.0,77.0,0.0,0.0,28.0,0.0,61.0,0.0,231.0
2023-03-09 18:00:00+00:00,83.0,84.0,0.0,0.0,7.0,0.0,73.0,0.0,247.0
2023-03-09 19:00:00+00:00,38.0,62.0,0.0,0.0,8.0,0.0,58.0,0.0,166.0
2023-03-09 20:00:00+00:00,0.0,122.0,0.0,0.0,0.0,0.0,36.0,12.0,170.0
2023-03-09 21:00:00+00:00,0.0,239.0,0.0,0.0,0.0,0.0,12.0,98.0,349.0
2023-03-09 22:00:00+00:00,0.0,319.0,0.0,0.0,0.0,0.0,0.0,146.0,465.0
2023-03-09 23:00:00+00:00,32.0,333.0,0.0,0.0,0.0,90.0,0.0,160.0,615.0
2023-03-10 00:00:00+00:00,44.0,303.0,0.0,0.0,0.0,115.0,6.0,147.0,615.0
2023-03-10 01:00:00+00:00,33.0,257.0,0.0,0.0,0.0,106.0,44.0,96.0,536.0
2023-03-10 02:00:00+00:00,42.0,180.0,0.0,0.0,0.0,52.0,81.0,170.0,525.0
2023-03-10 03:00:00+00:00,55.0,117.0,0.0,0.0,0.0,16.0,105.0,158.0,451.0
2023-03-10 04:00:00+00:00,92.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,183.0
2023-03-10 05:00:00+00:00,131.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,279.0
2023-03-10 06:00:00+00:00,164.0,0.0,0.0,0.0,30.0,0.0,141.0,0.0,335.0
2023-03-10 07:00:00+00:00,87.0,0.0,0.0,0.0,91.0,0.0,90.0,0.0,268.0
2023-03-10 08:00:00+00:00,0.0,74.0,0.0,0.0,125.0,0.0,43.0,0.0,242.0
2023-03-10 09:00:00+00:00,0.0,198.0,0.0,0.0,70.0,31.0,0.0,0.0,299.0
2023-03-10 10:00:00+00:00,0.0,260.0,0.0,0.0,132.0,58.0,0.0,0.0,450.0
2023-03-10 11:00:00+00:00,0.0,238.0,0.0,0.0,145.0,59.0,5.0,0.0,447.0
2023-03-10 12:00:00+00:00,0.0,172.0,0.0,0.0,129.0,27.0,20.0,0.0,348.0
2023-03-10 13:00:00+00:00,0.0,126.0,0.0,0.0,94.0,0.0,26.0,0.0,246.0
2023-03-10 14:00:00+00:00,0.0,156.0,0.0,0.0,95.0,37.0,23.0,0.0,311.0
2023-03-10 15:00:00+00:00,13.0,100.0,0.0,0.0,109.0,0.0,47.0,0.0,269.0
2023-03-10 16:00:00+00:00,50.0,55.0,0.0,0.0,68.0,0.0,50.0,0.0,223.0
2023-03-10 17:00:00+00:00,0.0,201.0,0.0,0.0,0.0,0.0,28.0,0.0,229.0
2023-03-10 18:00:00+00:00,0.0,263.0,0.0,0.0,0.0,0.0,26.0,0.0,289.0
2023-03-10 19:00:00+00:00,0.0,285.0,0.0,0.0,0.0,0.0,4.0,36.0,325.0
2023-03-10 20:00:00+00:00,0.0,205.0,0.0,0.0,0.0,0.0,8.0,36.0,249.0
2023-03-10 21:00:00+00:00,0.0,245.0,0.0,0.0,0.0,0.0,0.0,97.0,342.0
2023-03-10 22:00:00+00:00,0.0,297.0,0.0,0.0,0.0,63.0,0.0,95.0,455.0
2023-03-10 23:00:00+00:00,0.0,400.0,0.0,0.0,16.0,195.0,6.0,194.0,811.0
2023-03-11 00:00:00+00:00,0.0,383.0,0.0,0.0,12.0,196.0,45.0,183.0,819.0
2023-03-11 01:00:00+00:00,0.0,343.0,0.0,0.0,93.0,279.0,58.0,258.0,1031.0
2023-03-11 02:00:00+00:00,0.0,330.0,0.0,0.0,109.0,394.0,51.0,265.0,1149.0
2023-03-11 03:00:00+00:00,0.0,319.0,0.0,0.0,106.0,416.0,60.0,228.0,1129.0
2023-03-11 04:00:00+00:00,0.0,246.0,0.0,0.0,32.0,306.0,59.0,188.0,831.0
2023-03-11 05:00:00+00:00,65.0,169.0,0.0,0.0,0.0,255.0,51.0,146.0,686.0
2023-03-11 06:00:00+00:00,56.0,181.0,0.0,0.0,27.0,315.0,45.0,82.0,706.0
2023-03-11 07:00:00+00:00,0.0,287.0,0.0,0.0,84.0,343.0,0.0,61.0,775.0
2023-03-11 08:00:00+00:00,0.0,371.0,0.0,0.0,214.0,401.0,0.0,109.0,1095.0
2023-03-11 09:00:00+00:00,0.0,414.0,0.0,0.0,214.0,406.0,0.0,101.0,1135.0
2023-03-11 10:00:00+00:00,0.0,393.0,0.0,0.0,190.0,363.0,0.0,71.0,1017.0
2023-03-11 11:00:00+00:00,0.0,372.0,0.0,0.0,139.0,340.0,0.0,138.0,989.0
2023-03-11 12:00:00+00:00,0.0,371.0,0.0,0.0,110.0,270.0,0.0,207.0,958.0
2023-03-11 13:00:00+00:00,0.0,324.0,0.0,0.0,43.0,168.0,0.0,239.0,774.0
2023-03-11 14:00:00+00:00,22.0,248.0,0.0,0.0,0.0,66.0,0.0,226.0,562.0
2023-03-11 15:00:00+00:00,113.0,174.0,0.0,0.0,0.0,0.0,9.0,195.0,491.0
2023-03-11 16:00:00+00:00,203.0,83.0,0.0,0.0,0.0,0.0,42.0,145.0,473.0
2023-03-11 17:00:00+00:00,208.0,134.0,0.0,0.0,0.0,0.0,38.0,101.0,481.0
2023-03-11 18:00:00+00:00,137.0,223.0,0.0,0.0,0.0,0.0,17.0,149.0,526.0
2023-03-11 19:00:00+00:00,134.0,198.0,0.0,0.0,0.0,0.0,38.0,165.0,535.0
2023-03-11 20:00:00+00:00,73.0,231.0,0.0,0.0,0.0,0.0,35.0,274.0,613.0
2023-03-11 21:00:00+00:00,31.0,332.0,0.0,0.0,0.0,0.0,0.0,369.0,732.0
2023-03-11 22:00:00+00:00,33.0,356.0,0.0,0.0,0.0,0.0,0.0,353.0,742.0
2023-03-11 23:00:00+00:00,62.0,352.0,0.0,0.0,0.0,0.0,43.0,334.0,791.0
2023-03-12 00:00:00+00:00,65.0,334.0,0.0,0.0,0.0,49.0,68.0,347.0,863.0
2023-03-12 01:00:00+00:00,91.0,316.0,0.0,0.0,0.0,129.0,96.0,345.0,977.0
2023-03-12 02:00:00+00:00,129.0,257.0,0.0,0.0,0.0,107.0,135.0,312.0,940.0
2023-03-12 03:00:00+00:00,130.0,228.0,0.0,0.0,0.0,100.0,147.0,354.0,959.0
2023-03-12 04:00:00+00:00,97.0,251.0,0.0,0.0,0.0,142.0,105.0,361.0,956.0
2023-03-12 05:00:00+00:00,79.0,270.0,0.0,0.0,0.0,195.0,71.0,424.0,1039.0
2023-03-12 06:00:00+00:00,59.0,326.0,0.0,0.0,0.0,219.0,59.0,355.0,1018.0
2023-03-12 07:00:00+00:00,4.0,337.0,0.0,0.0,0.0,124.0,34.0,324.0,823.0
2023-03-12 08:00:00+00:00,0.0,413.0,0.0,0.0,0.0,133.0,26.0,340.0,912.0
2023-03-12 09:00:00+00:00,0.0,373.0,0.0,0.0,0.0,89.0,0.0,310.0,772.0
2023-03-12 10:00:00+00:00,0.0,382.0,0.0,0.0,0.0,143.0,0.0,288.0,813.0
2023-03-12 11:00:00+00:00,0.0,420.0,0.0,0.0,0.0,191.0,0.0,275.0,886.0
2023-03-12 12:00:00+00:00,0.0,365.0,0.0,0.0,25.0,173.0,8.0,225.0,796.0
2023-03-12 13:00:00+00:00,0.0,271.0,0.0,0.0,14.0,104.0,45.0,198.0,632.0
2023-03-12 14:00:00+00:00,93.0,164.0,0.0,0.0,0.0,57.0,70.0,117.0,501.0
2023-03-12 15:00:00+00:00,251.0,0.0,0.0,0.0,0.0,0.0,70.0,132.0,453.0
2023-03-12 16:00:00+00:00,408.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,514.0
2023-03-12 17:00:00+00:00,407.0,0.0,13.0,0.0,0.0,0.0,112.0,0.0,532.0
2023-03-12 18:00:00+00:00,390.0,0.0,2.0,0.0,0.0,0.0,117.0,0.0,509.0
2023-03-12 19:00:00+00:00,346.0,0.0,0.0,2.0,0.0,0.0,112.0,0.0,460.0
2023-03-12 20:00:00+00:00,258.0,0.0,0.0,4.0,0.0,0.0,76.0,92.0,430.0
2023-03-12 21:00:00+00:00,199.0,0.0,0.0,13.0,0.0,0.0,24.0,146.0,382.0
2023-03-12 22:00:00+00:00,152.0,24.0,0.0,5.0,0.0,0.0,0.0,137.0,318.0
2023-03-12 23:00:00+00:00,119.0,42.0,0.0,13.0,0.0,0.0,57.0,153.0,384.0
2023-03-13 00:00:00+00:00,98.0,61.0,0.0,0.0,0.0,0.0,75.0,185.0,419.0
2023-03-13 01:00:00+00:00,71.0,18.0,0.0,0.0,0.0,0.0,102.0,126.0,317.0
2023-03-13 02:00:00+00:00,68.0,18.0,0.0,0.0,0.0,0.0,122.0,179.0,387.0
2023-03-13 03:00:00+00:00,86.0,0.0,0.0,0.0,0.0,0.0,141.0,133.0,360.0
2023-03-13 04:00:00+00:00,204.0,0.0,0.0,6.0,0.0,0.0,151.0,0.0,361.0
2023-03-13 05:00:00+00:00,148.0,0.0,0.0,0.0,46.0,0.0,83.0,0.0,277.0
2023-03-13 06:00:00+00:00,82.0,39.0,0.0,0.0,108.0,0.0,76.0,0.0,305.0
2023-03-13 07:00:00+00:00,0.0,177.0,0.0,0.0,125.0,25.0,18.0,0.0,345.0
2023-03-13 08:00:00+00:00,0.0,281.0,0.0,0.0,126.0,86.0,0.0,0.0,493.0
2023-03-13 09:00:00+00:00,0.0,338.0,0.0,0.0,107.0,128.0,0.0,1.0,574.0
2023-03-13 10:00:00+00:00,0.0,302.0,0.0,0.0,143.0,87.0,0.0,0.0,532.0
2023-03-13 11:00:00+00:00,0.0,334.0,0.0,0.0,110.0,181.0,0.0,20.0,645.0
2023-03-13 12:00:00+00:00,0.0,316.0,0.0,0.0,84.0,209.0,0.0,25.0,634.0
2023-03-13 13:00:00+00:00,0.0,285.0,0.0,0.0,104.0,197.0,0.0,0.0,586.0
2023-03-13 14:00:00+00:00,19.0,200.0,0.0,0.0,54.0,91.0,10.0,0.0,374.0
