,AL,BA,IT,XK,RS,sum
2024-04-17 03:00:00+00:00,235.0,150.0,0.0,258.0,0.0,643.0
2024-04-17 04:00:00+00:00,379.0,33.0,0.0,257.0,0.0,669.0
2024-04-17 05:00:00+00:00,424.0,23.0,0.0,262.0,0.0,709.0
2024-04-17 06:00:00+00:00,409.0,31.0,0.0,266.0,0.0,706.0
2024-04-17 07:00:00+00:00,476.0,41.0,0.0,258.0,0.0,775.0
2024-04-17 08:00:00+00:00,356.0,22.0,0.0,271.0,0.0,649.0
2024-04-17 09:00:00+00:00,336.0,22.0,0.0,276.0,0.0,634.0
2024-04-17 10:00:00+00:00,342.0,21.0,0.0,276.0,0.0,639.0
2024-04-17 11:00:00+00:00,415.0,20.0,0.0,300.0,0.0,735.0
2024-04-17 12:00:00+00:00,419.0,20.0,0.0,264.0,0.0,703.0
2024-04-17 13:00:00+00:00,368.0,19.0,0.0,247.0,0.0,634.0
2024-04-17 14:00:00+00:00,319.0,19.0,0.0,167.0,0.0,505.0
2024-04-17 15:00:00+00:00,336.0,31.0,0.0,165.0,0.0,532.0
2024-04-17 16:00:00+00:00,349.0,93.0,0.0,52.0,0.0,494.0
2024-04-17 17:00:00+00:00,349.0,95.0,0.0,48.0,0.0,492.0
2024-04-17 18:00:00+00:00,411.0,37.0,0.0,92.0,0.0,540.0
2024-04-17 19:00:00+00:00,545.0,23.0,0.0,216.0,0.0,784.0
2024-04-17 20:00:00+00:00,567.0,28.0,0.0,287.0,0.0,882.0
2024-04-17 21:00:00+00:00,523.0,21.0,0.0,279.0,0.0,823.0
2024-04-17 22:00:00+00:00,433.0,75.0,0.0,290.0,0.0,798.0
2024-04-17 23:00:00+00:00,457.0,22.0,0.0,337.0,0.0,816.0
2024-04-18 00:00:00+00:00,472.0,14.0,0.0,368.0,0.0,854.0
2024-04-18 01:00:00+00:00,440.0,20.0,0.0,348.0,0.0,808.0
2024-04-18 02:00:00+00:00,417.0,29.0,0.0,343.0,0.0,789.0
2024-04-18 03:00:00+00:00,387.0,65.0,0.0,281.0,0.0,733.0
2024-04-18 04:00:00+00:00,412.0,48.0,0.0,247.0,0.0,707.0
2024-04-18 05:00:00+00:00,433.0,73.0,0.0,254.0,0.0,760.0
2024-04-18 06:00:00+00:00,444.0,40.0,0.0,304.0,0.0,788.0
2024-04-18 07:00:00+00:00,436.0,29.0,0.0,368.0,0.0,833.0
2024-04-18 08:00:00+00:00,431.0,28.0,0.0,407.0,0.0,866.0
2024-04-18 09:00:00+00:00,438.0,29.0,0.0,402.0,0.0,869.0
2024-04-18 10:00:00+00:00,460.0,27.0,0.0,418.0,0.0,905.0
2024-04-18 11:00:00+00:00,463.0,25.0,0.0,426.0,0.0,914.0
2024-04-18 12:00:00+00:00,453.0,24.0,0.0,428.0,0.0,905.0
2024-04-18 13:00:00+00:00,501.0,33.0,0.0,387.0,0.0,921.0
2024-04-18 14:00:00+00:00,503.0,62.0,0.0,331.0,0.0,896.0
2024-04-18 15:00:00+00:00,394.0,117.0,0.0,236.0,0.0,747.0
2024-04-18 16:00:00+00:00,510.0,88.0,0.0,192.0,0.0,790.0
2024-04-18 17:00:00+00:00,350.0,242.0,0.0,82.0,0.0,674.0
2024-04-18 18:00:00+00:00,359.0,238.0,0.0,88.0,0.0,685.0
2024-04-18 19:00:00+00:00,425.0,175.0,0.0,131.0,0.0,731.0
2024-04-18 20:00:00+00:00,401.0,169.0,0.0,142.0,0.0,712.0
2024-04-18 21:00:00+00:00,278.0,226.0,0.0,149.0,0.0,653.0
2024-04-18 22:00:00+00:00,129.0,338.0,0.0,56.0,112.0,635.0
2024-04-18 23:00:00+00:00,2.0,630.0,0.0,0.0,253.0,885.0
2024-04-19 00:00:00+00:00,0.0,636.0,0.0,0.0,275.0,911.0
2024-04-19 01:00:00+00:00,0.0,719.0,0.0,0.0,321.0,1040.0
2024-04-19 02:00:00+00:00,0.0,737.0,0.0,0.0,323.0,1060.0
2024-04-19 03:00:00+00:00,0.0,735.0,0.0,0.0,318.0,1053.0
2024-04-19 04:00:00+00:00,1.0,488.0,0.0,0.0,120.0,609.0
2024-04-19 05:00:00+00:00,81.0,379.0,0.0,46.0,0.0,506.0
2024-04-19 06:00:00+00:00,227.0,273.0,0.0,131.0,0.0,631.0
2024-04-19 07:00:00+00:00,178.0,269.0,0.0,184.0,0.0,631.0
2024-04-19 08:00:00+00:00,141.0,265.0,0.0,196.0,0.0,602.0
2024-04-19 09:00:00+00:00,150.0,256.0,0.0,218.0,0.0,624.0
2024-04-19 10:00:00+00:00,68.0,394.0,0.0,135.0,0.0,597.0
2024-04-19 11:00:00+00:00,11.0,490.0,0.0,63.0,60.0,624.0
2024-04-19 12:00:00+00:00,0.0,577.0,0.0,9.0,150.0,736.0
2024-04-19 13:00:00+00:00,0.0,478.0,0.0,0.0,214.0,692.0
2024-04-19 14:00:00+00:00,35.0,248.0,0.0,0.0,152.0,435.0
2024-04-19 15:00:00+00:00,78.0,261.0,0.0,0.0,106.0,445.0
2024-04-19 16:00:00+00:00,239.0,203.0,0.0,0.0,0.0,442.0
2024-04-19 17:00:00+00:00,212.0,405.0,0.0,0.0,84.0,701.0
2024-04-19 18:00:00+00:00,248.0,388.0,0.0,0.0,95.0,731.0
2024-04-19 19:00:00+00:00,364.0,277.0,0.0,42.0,18.0,701.0
2024-04-19 20:00:00+00:00,400.0,216.0,0.0,104.0,0.0,720.0
2024-04-19 21:00:00+00:00,277.0,284.0,0.0,53.0,100.0,714.0
2024-04-19 22:00:00+00:00,152.0,318.0,0.0,73.0,147.0,690.0
2024-04-19 23:00:00+00:00,133.0,320.0,0.0,78.0,112.0,643.0
2024-04-20 00:00:00+00:00,151.0,306.0,0.0,131.0,0.0,588.0
2024-04-20 01:00:00+00:00,119.0,323.0,0.0,115.0,17.0,574.0
2024-04-20 02:00:00+00:00,155.0,264.0,0.0,156.0,0.0,575.0
2024-04-20 03:00:00+00:00,163.0,258.0,0.0,164.0,0.0,585.0
2024-04-20 04:00:00+00:00,168.0,252.0,0.0,181.0,0.0,601.0
2024-04-20 05:00:00+00:00,302.0,161.0,0.0,252.0,0.0,715.0
2024-04-20 06:00:00+00:00,435.0,57.0,0.0,351.0,0.0,843.0
2024-04-20 07:00:00+00:00,506.0,23.0,0.0,346.0,0.0,875.0
2024-04-20 08:00:00+00:00,431.0,23.0,0.0,366.0,0.0,820.0
2024-04-20 09:00:00+00:00,468.0,23.0,0.0,402.0,0.0,893.0
2024-04-20 10:00:00+00:00,392.0,24.0,0.0,351.0,0.0,767.0
2024-04-20 11:00:00+00:00,291.0,23.0,0.0,288.0,0.0,602.0
2024-04-20 12:00:00+00:00,200.0,22.0,0.0,181.0,0.0,403.0
2024-04-20 13:00:00+00:00,164.0,22.0,0.0,130.0,0.0,316.0
2024-04-20 14:00:00+00:00,115.0,48.0,0.0,15.0,69.0,247.0
2024-04-20 15:00:00+00:00,29.0,527.0,0.0,0.0,221.0,777.0
2024-04-20 16:00:00+00:00,93.0,453.0,0.0,34.0,173.0,753.0
2024-04-20 17:00:00+00:00,144.0,415.0,0.0,34.0,109.0,702.0
2024-04-20 18:00:00+00:00,170.0,400.0,0.0,38.0,103.0,711.0
2024-04-20 19:00:00+00:00,224.0,329.0,0.0,91.0,40.0,684.0
2024-04-20 20:00:00+00:00,199.0,308.0,0.0,114.0,23.0,644.0
2024-04-20 21:00:00+00:00,198.0,297.0,0.0,103.0,32.0,630.0
2024-04-20 22:00:00+00:00,121.0,351.0,0.0,89.0,67.0,628.0
2024-04-20 23:00:00+00:00,40.0,478.0,0.0,84.0,33.0,635.0
2024-04-21 00:00:00+00:00,0.0,656.0,0.0,17.0,125.0,798.0
2024-04-21 01:00:00+00:00,0.0,611.0,0.0,40.0,59.0,710.0
2024-04-21 02:00:00+00:00,0.0,634.0,0.0,49.0,6.0,689.0
2024-04-21 03:00:00+00:00,2.0,590.0,0.0,63.0,0.0,655.0
2024-04-21 04:00:00+00:00,0.0,649.0,0.0,44.0,13.0,706.0
2024-04-21 05:00:00+00:00,32.0,483.0,0.0,110.0,0.0,625.0
2024-04-21 06:00:00+00:00,115.0,408.0,0.0,147.0,0.0,670.0
2024-04-21 07:00:00+00:00,75.0,72.0,77.0,68.0,0.0,292.0
2024-04-21 08:00:00+00:00,0.0,114.0,196.0,26.0,0.0,336.0
2024-04-21 09:00:00+00:00,0.0,133.0,196.0,19.0,0.0,348.0
2024-04-21 10:00:00+00:00,0.0,123.0,196.0,9.0,0.0,328.0
2024-04-21 11:00:00+00:00,0.0,256.0,196.0,0.0,103.0,555.0
2024-04-21 12:00:00+00:00,0.0,302.0,196.0,0.0,140.0,638.0
2024-04-21 13:00:00+00:00,0.0,266.0,187.0,0.0,126.0,579.0
2024-04-21 14:00:00+00:00,16.0,360.0,0.0,0.0,124.0,500.0
2024-04-21 15:00:00+00:00,97.0,688.0,0.0,0.0,79.0,864.0
2024-04-21 16:00:00+00:00,121.0,574.0,0.0,1.0,111.0,807.0
2024-04-21 17:00:00+00:00,241.0,408.0,0.0,33.0,13.0,695.0
2024-04-21 18:00:00+00:00,285.0,338.0,0.0,59.0,53.0,735.0
2024-04-21 19:00:00+00:00,330.0,293.0,0.0,105.0,0.0,728.0
2024-04-21 20:00:00+00:00,323.0,270.0,0.0,146.0,0.0,739.0
2024-04-21 21:00:00+00:00,103.0,418.0,0.0,65.0,47.0,633.0
2024-04-21 22:00:00+00:00,180.0,308.0,0.0,111.0,0.0,599.0
2024-04-21 23:00:00+00:00,165.0,295.0,0.0,124.0,0.0,584.0
2024-04-22 00:00:00+00:00,139.0,288.0,0.0,141.0,0.0,568.0
2024-04-22 01:00:00+00:00,94.0,307.0,0.0,132.0,0.0,533.0
2024-04-22 02:00:00+00:00,31.0,402.0,0.0,81.0,59.0,573.0
2024-04-22 03:00:00+00:00,66.0,404.0,0.0,68.0,31.0,569.0
2024-04-22 04:00:00+00:00,241.0,264.0,0.0,96.0,0.0,601.0
2024-04-22 05:00:00+00:00,336.0,247.0,0.0,85.0,0.0,668.0
2024-04-22 06:00:00+00:00,558.0,172.0,0.0,0.0,0.0,730.0
2024-04-22 07:00:00+00:00,492.0,189.0,0.0,0.0,73.0,754.0
2024-04-22 08:00:00+00:00,500.0,156.0,0.0,0.0,130.0,786.0
2024-04-22 09:00:00+00:00,665.0,92.0,0.0,0.0,136.0,893.0
2024-04-22 10:00:00+00:00,735.0,75.0,0.0,0.0,175.0,985.0
2024-04-22 11:00:00+00:00,764.0,55.0,0.0,0.0,177.0,996.0
2024-04-22 12:00:00+00:00,719.0,76.0,0.0,0.0,192.0,987.0
2024-04-22 13:00:00+00:00,667.0,30.0,0.0,0.0,105.0,802.0
2024-04-22 14:00:00+00:00,634.0,22.0,0.0,0.0,0.0,656.0
2024-04-22 15:00:00+00:00,657.0,106.0,0.0,0.0,0.0,763.0
2024-04-22 16:00:00+00:00,531.0,215.0,0.0,0.0,0.0,746.0
2024-04-22 17:00:00+00:00,338.0,194.0,0.0,0.0,0.0,532.0
2024-04-22 18:00:00+00:00,357.0,198.0,0.0,0.0,0.0,555.0
2024-04-22 19:00:00+00:00,485.0,227.0,0.0,0.0,0.0,712.0
2024-04-22 20:00:00+00:00,562.0,186.0,0.0,0.0,41.0,789.0
2024-04-22 21:00:00+00:00,602.0,147.0,0.0,0.0,55.0,804.0
2024-04-22 22:00:00+00:00,497.0,177.0,0.0,0.0,61.0,735.0
2024-04-22 23:00:00+00:00,434.0,194.0,0.0,0.0,85.0,713.0
2024-04-23 00:00:00+00:00,473.0,165.0,0.0,0.0,100.0,738.0
2024-04-23 01:00:00+00:00,526.0,125.0,0.0,0.0,110.0,761.0
2024-04-23 02:00:00+00:00,499.0,148.0,0.0,0.0,109.0,756.0
2024-04-23 03:00:00+00:00,446.0,190.0,0.0,0.0,72.0,708.0
2024-04-23 04:00:00+00:00,415.0,149.0,0.0,0.0,0.0,564.0
2024-04-23 05:00:00+00:00,337.0,30.0,0.0,0.0,0.0,367.0
2024-04-23 06:00:00+00:00,476.0,209.0,0.0,0.0,0.0,685.0
2024-04-23 07:00:00+00:00,356.0,302.0,0.0,0.0,12.0,670.0
2024-04-23 08:00:00+00:00,356.0,301.0,0.0,0.0,78.0,735.0
2024-04-23 09:00:00+00:00,348.0,302.0,0.0,0.0,164.0,814.0
2024-04-23 10:00:00+00:00,412.0,269.0,0.0,0.0,131.0,812.0
2024-04-23 11:00:00+00:00,410.0,216.0,0.0,0.0,106.0,732.0
2024-04-23 12:00:00+00:00,375.0,75.0,0.0,0.0,21.0,471.0
2024-04-23 13:00:00+00:00,403.0,59.0,0.0,0.0,15.0,477.0
2024-04-23 14:00:00+00:00,431.0,76.0,0.0,0.0,0.0,507.0
2024-04-23 15:00:00+00:00,433.0,54.0,0.0,0.0,0.0,487.0
2024-04-23 16:00:00+00:00,494.0,184.0,0.0,0.0,0.0,678.0
2024-04-23 17:00:00+00:00,466.0,210.0,0.0,0.0,0.0,676.0
2024-04-23 18:00:00+00:00,512.0,157.0,0.0,0.0,0.0,669.0
2024-04-23 19:00:00+00:00,640.0,106.0,0.0,0.0,0.0,746.0
2024-04-23 20:00:00+00:00,770.0,44.0,0.0,0.0,54.0,868.0
2024-04-23 21:00:00+00:00,774.0,54.0,0.0,0.0,117.0,945.0
2024-04-23 22:00:00+00:00,573.0,139.0,0.0,0.0,162.0,874.0
2024-04-23 23:00:00+00:00,516.0,180.0,0.0,0.0,174.0,870.0
2024-04-24 00:00:00+00:00,478.0,166.0,0.0,0.0,175.0,819.0
2024-04-24 01:00:00+00:00,480.0,161.0,0.0,0.0,165.0,806.0
2024-04-24 02:00:00+00:00,453.0,79.0,0.0,0.0,188.0,720.0
2024-04-24 03:00:00+00:00,277.0,256.0,0.0,0.0,150.0,683.0
2024-04-24 04:00:00+00:00,369.0,137.0,0.0,0.0,40.0,546.0
2024-04-24 05:00:00+00:00,429.0,157.0,0.0,0.0,0.0,586.0
2024-04-24 06:00:00+00:00,512.0,154.0,0.0,0.0,0.0,666.0
2024-04-24 07:00:00+00:00,608.0,119.0,0.0,0.0,0.0,727.0
2024-04-24 08:00:00+00:00,639.0,102.0,0.0,0.0,6.0,747.0
2024-04-24 09:00:00+00:00,801.0,53.0,0.0,0.0,0.0,854.0
2024-04-24 10:00:00+00:00,843.0,53.0,0.0,0.0,0.0,896.0
2024-04-24 11:00:00+00:00,842.0,52.0,0.0,0.0,10.0,904.0
2024-04-24 12:00:00+00:00,812.0,57.0,0.0,0.0,0.0,869.0
2024-04-24 13:00:00+00:00,768.0,39.0,0.0,0.0,2.0,809.0
2024-04-24 14:00:00+00:00,751.0,48.0,0.0,0.0,0.0,799.0
2024-04-24 15:00:00+00:00,582.0,67.0,0.0,0.0,0.0,649.0
2024-04-24 16:00:00+00:00,457.0,123.0,0.0,0.0,0.0,580.0
2024-04-24 17:00:00+00:00,297.0,252.0,0.0,0.0,0.0,549.0
2024-04-24 18:00:00+00:00,356.0,248.0,0.0,0.0,0.0,604.0
2024-04-24 19:00:00+00:00,442.0,213.0,0.0,0.0,0.0,655.0
2024-04-24 20:00:00+00:00,520.0,202.0,0.0,0.0,56.0,778.0
2024-04-24 21:00:00+00:00,491.0,159.0,0.0,0.0,134.0,784.0
2024-04-24 22:00:00+00:00,333.0,21.0,0.0,0.0,98.0,452.0
2024-04-24 23:00:00+00:00,376.0,18.0,0.0,0.0,127.0,521.0
2024-04-25 00:00:00+00:00,338.0,26.0,0.0,0.0,137.0,501.0
2024-04-25 01:00:00+00:00,329.0,114.0,0.0,0.0,89.0,532.0
2024-04-25 02:00:00+00:00,279.0,147.0,0.0,0.0,99.0,525.0
2024-04-25 03:00:00+00:00,258.0,150.0,0.0,0.0,34.0,442.0
2024-04-25 04:00:00+00:00,319.0,86.0,0.0,0.0,0.0,405.0
2024-04-25 05:00:00+00:00,269.0,5.0,0.0,0.0,0.0,274.0
2024-04-25 06:00:00+00:00,290.0,0.0,46.0,0.0,0.0,336.0
2024-04-25 07:00:00+00:00,336.0,2.0,0.0,0.0,0.0,338.0
2024-04-25 08:00:00+00:00,570.0,0.0,0.0,0.0,22.0,592.0
2024-04-25 09:00:00+00:00,573.0,0.0,0.0,0.0,4.0,577.0
2024-04-25 10:00:00+00:00,573.0,0.0,0.0,0.0,19.0,592.0
2024-04-25 11:00:00+00:00,467.0,0.0,95.0,0.0,0.0,562.0
2024-04-25 12:00:00+00:00,419.0,0.0,102.0,0.0,0.0,521.0
2024-04-25 13:00:00+00:00,401.0,0.0,101.0,0.0,0.0,502.0
2024-04-25 14:00:00+00:00,471.0,0.0,74.0,0.0,0.0,545.0
2024-04-25 15:00:00+00:00,381.0,0.0,0.0,0.0,0.0,381.0
2024-04-25 16:00:00+00:00,331.0,9.0,0.0,0.0,0.0,340.0
2024-04-25 17:00:00+00:00,384.0,48.0,0.0,0.0,0.0,432.0
2024-04-25 18:00:00+00:00,471.0,30.0,0.0,0.0,0.0,501.0
2024-04-25 19:00:00+00:00,526.0,31.0,0.0,0.0,0.0,557.0
2024-04-25 20:00:00+00:00,663.0,27.0,0.0,0.0,0.0,690.0
2024-04-25 21:00:00+00:00,629.0,24.0,0.0,0.0,0.0,653.0
2024-04-25 22:00:00+00:00,400.0,257.0,0.0,0.0,151.0,808.0
2024-04-25 23:00:00+00:00,286.0,352.0,0.0,0.0,192.0,830.0
2024-04-26 00:00:00+00:00,351.0,273.0,0.0,0.0,196.0,820.0
2024-04-26 01:00:00+00:00,269.0,322.0,0.0,0.0,206.0,797.0
2024-04-26 02:00:00+00:00,171.0,425.0,0.0,0.0,196.0,792.0
2024-04-26 03:00:00+00:00,179.0,477.0,0.0,0.0,134.0,790.0
2024-04-26 04:00:00+00:00,255.0,395.0,0.0,0.0,9.0,659.0
2024-04-26 05:00:00+00:00,485.0,213.0,0.0,0.0,0.0,698.0
2024-04-26 06:00:00+00:00,434.0,0.0,0.0,0.0,0.0,434.0
2024-04-26 07:00:00+00:00,538.0,0.0,0.0,0.0,0.0,538.0
2024-04-26 08:00:00+00:00,524.0,0.0,0.0,0.0,86.0,610.0
2024-04-26 09:00:00+00:00,705.0,0.0,0.0,0.0,81.0,786.0
2024-04-26 10:00:00+00:00,651.0,0.0,0.0,0.0,69.0,720.0
2024-04-26 11:00:00+00:00,574.0,0.0,0.0,0.0,76.0,650.0
2024-04-26 12:00:00+00:00,504.0,0.0,0.0,0.0,75.0,579.0
2024-04-26 13:00:00+00:00,398.0,0.0,0.0,0.0,78.0,476.0
2024-04-26 14:00:00+00:00,241.0,46.0,0.0,0.0,46.0,333.0
2024-04-26 15:00:00+00:00,104.0,86.0,0.0,0.0,0.0,190.0
2024-04-26 16:00:00+00:00,150.0,457.0,0.0,0.0,0.0,607.0
2024-04-26 17:00:00+00:00,252.0,383.0,0.0,0.0,0.0,635.0
2024-04-26 18:00:00+00:00,306.0,385.0,0.0,0.0,0.0,691.0
2024-04-26 19:00:00+00:00,177.0,443.0,0.0,0.0,0.0,620.0
2024-04-26 20:00:00+00:00,307.0,337.0,0.0,0.0,53.0,697.0
2024-04-26 21:00:00+00:00,243.0,386.0,0.0,0.0,29.0,658.0
2024-04-26 22:00:00+00:00,252.0,383.0,0.0,0.0,141.0,776.0
2024-04-26 23:00:00+00:00,209.0,423.0,0.0,0.0,141.0,773.0
2024-04-27 00:00:00+00:00,210.0,430.0,0.0,0.0,132.0,772.0
2024-04-27 01:00:00+00:00,226.0,449.0,0.0,0.0,98.0,773.0
2024-04-27 02:00:00+00:00,272.0,407.0,0.0,0.0,90.0,769.0
2024-04-27 03:00:00+00:00,223.0,456.0,0.0,0.0,93.0,772.0
2024-04-27 04:00:00+00:00,327.0,366.0,0.0,0.0,75.0,768.0
2024-04-27 05:00:00+00:00,341.0,285.0,0.0,0.0,142.0,768.0
2024-04-27 06:00:00+00:00,310.0,0.0,0.0,0.0,94.0,404.0
2024-04-27 07:00:00+00:00,402.0,0.0,0.0,0.0,123.0,525.0
2024-04-27 08:00:00+00:00,397.0,0.0,0.0,0.0,153.0,550.0
2024-04-27 09:00:00+00:00,401.0,0.0,0.0,0.0,103.0,504.0
2024-04-27 10:00:00+00:00,340.0,0.0,0.0,0.0,92.0,432.0
2024-04-27 11:00:00+00:00,277.0,0.0,0.0,0.0,77.0,354.0
2024-04-27 12:00:00+00:00,100.0,5.0,281.0,0.0,16.0,402.0
2024-04-27 13:00:00+00:00,9.0,54.0,271.0,0.0,0.0,334.0
2024-04-27 14:00:00+00:00,17.0,235.0,0.0,0.0,30.0,282.0
2024-04-27 15:00:00+00:00,69.0,142.0,0.0,0.0,62.0,273.0
2024-04-27 16:00:00+00:00,290.0,327.0,0.0,0.0,181.0,798.0
2024-04-27 17:00:00+00:00,232.0,313.0,0.0,0.0,182.0,727.0
2024-04-27 18:00:00+00:00,298.0,193.0,0.0,0.0,107.0,598.0
2024-04-27 19:00:00+00:00,418.0,251.0,0.0,0.0,175.0,844.0
2024-04-27 20:00:00+00:00,409.0,227.0,0.0,0.0,294.0,930.0
2024-04-27 21:00:00+00:00,357.0,236.0,0.0,0.0,284.0,877.0
2024-04-27 22:00:00+00:00,267.0,285.0,0.0,0.0,256.0,808.0
2024-04-27 23:00:00+00:00,284.0,313.0,0.0,0.0,192.0,789.0
2024-04-28 00:00:00+00:00,261.0,318.0,0.0,0.0,201.0,780.0
2024-04-28 01:00:00+00:00,240.0,336.0,0.0,0.0,201.0,777.0
2024-04-28 02:00:00+00:00,161.0,399.0,0.0,0.0,209.0,769.0
2024-04-28 03:00:00+00:00,225.0,330.0,0.0,0.0,223.0,778.0
2024-04-28 04:00:00+00:00,300.0,276.0,0.0,0.0,224.0,800.0
2024-04-28 05:00:00+00:00,462.0,169.0,0.0,0.0,197.0,828.0
2024-04-28 06:00:00+00:00,393.0,0.0,0.0,0.0,124.0,517.0
2024-04-28 07:00:00+00:00,393.0,0.0,0.0,0.0,117.0,510.0
2024-04-28 08:00:00+00:00,421.0,0.0,0.0,0.0,142.0,563.0
2024-04-28 09:00:00+00:00,388.0,0.0,165.0,0.0,116.0,669.0
2024-04-28 10:00:00+00:00,316.0,0.0,195.0,0.0,85.0,596.0
2024-04-28 11:00:00+00:00,269.0,0.0,195.0,0.0,58.0,522.0
2024-04-28 12:00:00+00:00,156.0,0.0,195.0,0.0,49.0,400.0
2024-04-28 13:00:00+00:00,49.0,24.0,195.0,0.0,46.0,314.0
2024-04-28 14:00:00+00:00,1.0,150.0,186.0,0.0,56.0,393.0
2024-04-28 15:00:00+00:00,1.0,357.0,0.0,0.0,116.0,474.0
2024-04-28 16:00:00+00:00,81.0,533.0,0.0,0.0,168.0,782.0
2024-04-28 17:00:00+00:00,347.0,322.0,0.0,0.0,156.0,825.0
2024-04-28 18:00:00+00:00,443.0,253.0,0.0,0.0,137.0,833.0
2024-04-28 19:00:00+00:00,519.0,225.0,0.0,0.0,176.0,920.0
2024-04-28 20:00:00+00:00,595.0,166.0,0.0,0.0,193.0,954.0
2024-04-28 21:00:00+00:00,467.0,224.0,0.0,0.0,153.0,844.0
2024-04-28 22:00:00+00:00,553.0,157.0,0.0,0.0,160.0,870.0
2024-04-28 23:00:00+00:00,567.0,135.0,0.0,0.0,169.0,871.0
2024-04-29 00:00:00+00:00,604.0,102.0,0.0,0.0,165.0,871.0
2024-04-29 01:00:00+00:00,623.0,82.0,0.0,0.0,167.0,872.0
2024-04-29 02:00:00+00:00,723.0,35.0,0.0,0.0,154.0,912.0
2024-04-29 03:00:00+00:00,838.0,15.0,0.0,0.0,101.0,954.0
2024-04-29 04:00:00+00:00,820.0,18.0,0.0,0.0,104.0,942.0
2024-04-29 05:00:00+00:00,857.0,15.0,0.0,0.0,160.0,1032.0
2024-04-29 06:00:00+00:00,829.0,0.0,0.0,0.0,179.0,1008.0
2024-04-29 07:00:00+00:00,813.0,0.0,0.0,0.0,168.0,981.0
2024-04-29 08:00:00+00:00,817.0,0.0,0.0,0.0,202.0,1019.0
2024-04-29 09:00:00+00:00,789.0,0.0,0.0,0.0,185.0,974.0
2024-04-29 10:00:00+00:00,825.0,0.0,0.0,0.0,176.0,1001.0
2024-04-29 11:00:00+00:00,738.0,0.0,0.0,0.0,187.0,925.0
2024-04-29 12:00:00+00:00,781.0,0.0,0.0,0.0,166.0,947.0
2024-04-29 13:00:00+00:00,804.0,0.0,0.0,0.0,145.0,949.0
2024-04-29 14:00:00+00:00,522.0,8.0,0.0,0.0,161.0,691.0
2024-04-29 15:00:00+00:00,479.0,3.0,0.0,0.0,180.0,662.0
2024-04-29 16:00:00+00:00,619.0,0.0,0.0,0.0,28.0,647.0
2024-04-29 17:00:00+00:00,595.0,19.0,0.0,0.0,0.0,614.0
2024-04-29 18:00:00+00:00,626.0,25.0,0.0,0.0,0.0,651.0
2024-04-29 19:00:00+00:00,700.0,24.0,0.0,0.0,19.0,743.0
2024-04-29 20:00:00+00:00,811.0,23.0,0.0,0.0,195.0,1029.0
2024-04-29 21:00:00+00:00,790.0,22.0,0.0,0.0,218.0,1030.0
2024-04-29 22:00:00+00:00,727.0,54.0,0.0,0.0,235.0,1016.0
2024-04-29 23:00:00+00:00,738.0,37.0,0.0,0.0,210.0,985.0
2024-04-30 00:00:00+00:00,750.0,24.0,0.0,0.0,194.0,968.0
2024-04-30 01:00:00+00:00,765.0,25.0,0.0,0.0,155.0,945.0
2024-04-30 02:00:00+00:00,717.0,48.0,0.0,0.0,152.0,917.0
2024-04-30 03:00:00+00:00,680.0,72.0,0.0,0.0,128.0,880.0
2024-04-30 04:00:00+00:00,754.0,27.0,0.0,0.0,124.0,905.0
2024-04-30 05:00:00+00:00,726.0,20.0,0.0,0.0,54.0,800.0
2024-04-30 06:00:00+00:00,762.0,33.0,0.0,0.0,85.0,880.0
2024-04-30 07:00:00+00:00,729.0,63.0,0.0,0.0,192.0,984.0
2024-04-30 08:00:00+00:00,771.0,51.0,0.0,0.0,197.0,1019.0
2024-04-30 09:00:00+00:00,748.0,65.0,0.0,0.0,194.0,1007.0
2024-04-30 10:00:00+00:00,660.0,146.0,0.0,0.0,148.0,954.0
2024-04-30 11:00:00+00:00,599.0,190.0,0.0,0.0,132.0,921.0
2024-04-30 12:00:00+00:00,544.0,224.0,0.0,0.0,122.0,890.0
2024-04-30 13:00:00+00:00,603.0,197.0,0.0,0.0,122.0,922.0
2024-04-30 14:00:00+00:00,564.0,227.0,0.0,0.0,110.0,901.0
2024-04-30 15:00:00+00:00,488.0,249.0,0.0,0.0,152.0,889.0
2024-04-30 16:00:00+00:00,620.0,148.0,0.0,0.0,28.0,796.0
2024-04-30 17:00:00+00:00,556.0,39.0,0.0,0.0,0.0,595.0
2024-04-30 18:00:00+00:00,460.0,49.0,0.0,135.0,0.0,644.0
2024-04-30 19:00:00+00:00,452.0,129.0,0.0,226.0,0.0,807.0
2024-04-30 20:00:00+00:00,435.0,137.0,0.0,309.0,0.0,881.0
2024-04-30 21:00:00+00:00,486.0,81.0,0.0,343.0,0.0,910.0
2024-04-30 22:00:00+00:00,159.0,18.0,0.0,254.0,0.0,431.0
2024-04-30 23:00:00+00:00,125.0,15.0,0.0,302.0,0.0,442.0
2024-05-01 00:00:00+00:00,106.0,14.0,0.0,265.0,0.0,385.0
2024-05-01 01:00:00+00:00,84.0,29.0,0.0,211.0,0.0,324.0
2024-05-01 02:00:00+00:00,46.0,39.0,0.0,160.0,0.0,245.0
2024-05-01 03:00:00+00:00,20.0,37.0,0.0,138.0,0.0,195.0
2024-05-01 04:00:00+00:00,19.0,45.0,0.0,150.0,0.0,214.0
2024-05-01 05:00:00+00:00,28.0,52.0,0.0,178.0,0.0,258.0
2024-05-01 06:00:00+00:00,92.0,62.0,0.0,243.0,0.0,397.0
