,FR,SI,CH,AT,GR,MT,ME,sum
2023-11-07 12:00:00+00:00,2849.0,794.0,2938.0,142.0,0.0,0.0,601.0,7324.0
2023-11-07 13:00:00+00:00,3111.0,624.0,3142.0,147.0,0.0,0.0,596.0,7620.0
2023-11-07 14:00:00+00:00,3100.0,489.0,3429.0,144.0,0.0,0.0,545.0,7707.0
2023-11-07 15:00:00+00:00,2872.0,242.0,3393.0,143.0,0.0,0.0,331.0,6981.0
2023-11-07 16:00:00+00:00,2518.0,14.0,3498.0,150.0,0.0,0.0,327.0,6507.0
2023-11-07 17:00:00+00:00,1696.0,0.0,3491.0,146.0,0.0,0.0,335.0,5668.0
2023-11-07 18:00:00+00:00,1590.0,507.0,3652.0,145.0,0.0,0.0,518.0,6412.0
2023-11-07 19:00:00+00:00,2241.0,0.0,3846.0,147.0,0.0,0.0,532.0,6766.0
2023-11-07 20:00:00+00:00,2062.0,0.0,3965.0,148.0,0.0,0.0,599.0,6774.0
2023-11-07 21:00:00+00:00,1704.0,0.0,3953.0,145.0,0.0,0.0,600.0,6402.0
2023-11-07 22:00:00+00:00,1746.0,0.0,3720.0,142.0,0.0,0.0,601.0,6209.0
2023-11-07 23:00:00+00:00,2094.0,0.0,3808.0,149.0,0.0,0.0,601.0,6652.0
2023-11-08 00:00:00+00:00,1854.0,0.0,3992.0,142.0,0.0,0.0,601.0,6589.0
2023-11-08 01:00:00+00:00,1947.0,843.0,3759.0,144.0,0.0,0.0,601.0,7294.0
2023-11-08 02:00:00+00:00,2125.0,800.0,3876.0,144.0,0.0,0.0,601.0,7546.0
2023-11-08 03:00:00+00:00,2045.0,701.0,4092.0,146.0,0.0,0.0,601.0,7585.0
2023-11-08 04:00:00+00:00,2062.0,601.0,3800.0,144.0,0.0,0.0,600.0,7207.0
2023-11-08 05:00:00+00:00,2493.0,731.0,3640.0,147.0,0.0,0.0,591.0,7602.0
2023-11-08 06:00:00+00:00,2637.0,804.0,3961.0,146.0,0.0,0.0,600.0,8148.0
2023-11-08 07:00:00+00:00,2364.0,974.0,3952.0,149.0,0.0,0.0,591.0,8030.0
2023-11-08 08:00:00+00:00,2546.0,844.0,3478.0,148.0,0.0,0.0,600.0,7616.0
2023-11-08 09:00:00+00:00,2758.0,921.0,3530.0,145.0,0.0,0.0,600.0,7954.0
2023-11-08 10:00:00+00:00,2508.0,908.0,3372.0,143.0,0.0,0.0,600.0,7531.0
2023-11-08 11:00:00+00:00,2574.0,775.0,3885.0,147.0,0.0,0.0,599.0,7980.0
2023-11-08 12:00:00+00:00,3171.0,721.0,3880.0,143.0,0.0,0.0,543.0,8458.0
2023-11-08 13:00:00+00:00,3287.0,686.0,3700.0,150.0,0.0,0.0,599.0,8422.0
2023-11-08 14:00:00+00:00,3192.0,935.0,3132.0,142.0,0.0,0.0,595.0,7996.0
2023-11-08 15:00:00+00:00,3084.0,1021.0,3478.0,146.0,0.0,0.0,429.0,8158.0
2023-11-08 16:00:00+00:00,3027.0,957.0,3860.0,145.0,0.0,0.0,550.0,8539.0
2023-11-08 17:00:00+00:00,2467.0,1045.0,4308.0,148.0,0.0,0.0,600.0,8568.0
2023-11-08 18:00:00+00:00,2242.0,1020.0,4488.0,148.0,0.0,0.0,600.0,8498.0
2023-11-08 19:00:00+00:00,2155.0,1011.0,4597.0,148.0,0.0,0.0,600.0,8511.0
2023-11-08 20:00:00+00:00,2033.0,864.0,4519.0,150.0,0.0,0.0,601.0,8167.0
2023-11-08 21:00:00+00:00,2152.0,725.0,4575.0,149.0,0.0,0.0,601.0,8202.0
2023-11-08 22:00:00+00:00,2029.0,731.0,3852.0,141.0,0.0,0.0,601.0,7354.0
2023-11-08 23:00:00+00:00,2198.0,809.0,3435.0,147.0,0.0,0.0,601.0,7190.0
2023-11-09 00:00:00+00:00,2170.0,934.0,3300.0,144.0,0.0,0.0,601.0,7149.0
2023-11-09 01:00:00+00:00,2141.0,943.0,3601.0,148.0,0.0,0.0,601.0,7434.0
2023-11-09 02:00:00+00:00,2164.0,873.0,3574.0,144.0,0.0,0.0,601.0,7356.0
2023-11-09 03:00:00+00:00,2311.0,711.0,3617.0,144.0,0.0,0.0,601.0,7384.0
2023-11-09 04:00:00+00:00,2318.0,613.0,3667.0,145.0,0.0,0.0,601.0,7344.0
2023-11-09 05:00:00+00:00,2312.0,689.0,3566.0,148.0,0.0,0.0,601.0,7316.0
2023-11-09 06:00:00+00:00,2549.0,1002.0,3844.0,147.0,0.0,0.0,600.0,8142.0
2023-11-09 07:00:00+00:00,2474.0,942.0,3408.0,171.0,0.0,0.0,601.0,7596.0
2023-11-09 08:00:00+00:00,2569.0,1070.0,2949.0,145.0,0.0,0.0,601.0,7334.0
2023-11-09 09:00:00+00:00,2445.0,1146.0,3195.0,115.0,0.0,0.0,601.0,7502.0
2023-11-09 10:00:00+00:00,2453.0,1074.0,3472.0,114.0,0.0,0.0,601.0,7714.0
2023-11-09 11:00:00+00:00,2726.0,978.0,3876.0,109.0,0.0,0.0,601.0,8290.0
2023-11-09 12:00:00+00:00,3004.0,893.0,4084.0,112.0,0.0,0.0,601.0,8694.0
2023-11-09 13:00:00+00:00,3306.0,700.0,4019.0,109.0,0.0,0.0,600.0,8734.0
2023-11-09 14:00:00+00:00,3548.0,794.0,4173.0,124.0,0.0,0.0,590.0,9229.0
2023-11-09 15:00:00+00:00,3265.0,880.0,4412.0,109.0,0.0,0.0,596.0,9262.0
2023-11-09 16:00:00+00:00,3170.0,952.0,4252.0,114.0,0.0,0.0,596.0,9084.0
2023-11-09 17:00:00+00:00,2895.0,945.0,4017.0,112.0,0.0,0.0,595.0,8564.0
2023-11-09 18:00:00+00:00,3025.0,1014.0,4276.0,115.0,0.0,0.0,600.0,9030.0
2023-11-09 19:00:00+00:00,2836.0,901.0,4134.0,114.0,0.0,0.0,600.0,8585.0
2023-11-09 20:00:00+00:00,2689.0,1024.0,4021.0,126.0,0.0,0.0,600.0,8460.0
2023-11-09 21:00:00+00:00,2570.0,811.0,3916.0,116.0,0.0,0.0,600.0,8013.0
2023-11-09 22:00:00+00:00,2461.0,827.0,3635.0,110.0,0.0,0.0,600.0,7633.0
2023-11-09 23:00:00+00:00,2734.0,876.0,3868.0,111.0,0.0,0.0,600.0,8189.0
2023-11-10 00:00:00+00:00,2536.0,839.0,3309.0,115.0,0.0,0.0,600.0,7399.0
2023-11-10 01:00:00+00:00,2551.0,899.0,3161.0,119.0,0.0,0.0,600.0,7330.0
2023-11-10 02:00:00+00:00,2641.0,799.0,2727.0,108.0,0.0,0.0,600.0,6875.0
2023-11-10 03:00:00+00:00,2715.0,707.0,2525.0,114.0,0.0,0.0,600.0,6661.0
2023-11-10 04:00:00+00:00,2866.0,749.0,2931.0,112.0,0.0,0.0,600.0,7258.0
2023-11-10 05:00:00+00:00,2889.0,895.0,3027.0,116.0,0.0,0.0,600.0,7527.0
2023-11-10 06:00:00+00:00,3120.0,970.0,3684.0,120.0,0.0,0.0,600.0,8494.0
2023-11-10 07:00:00+00:00,3078.0,929.0,4004.0,118.0,0.0,1.0,600.0,8730.0
2023-11-10 08:00:00+00:00,3042.0,1045.0,4065.0,122.0,0.0,0.0,600.0,8874.0
2023-11-10 09:00:00+00:00,3197.0,853.0,4051.0,110.0,0.0,0.0,600.0,8811.0
2023-11-10 10:00:00+00:00,3204.0,693.0,4071.0,112.0,0.0,0.0,600.0,8680.0
2023-11-10 11:00:00+00:00,3139.0,636.0,3354.0,111.0,0.0,0.0,600.0,7840.0
2023-11-10 12:00:00+00:00,3143.0,653.0,3317.0,118.0,0.0,0.0,600.0,7831.0
2023-11-10 13:00:00+00:00,3250.0,682.0,3381.0,110.0,0.0,0.0,600.0,8023.0
2023-11-10 14:00:00+00:00,3138.0,931.0,4198.0,119.0,0.0,0.0,600.0,8986.0
2023-11-10 15:00:00+00:00,2853.0,1006.0,4792.0,121.0,0.0,0.0,585.0,9357.0
2023-11-10 16:00:00+00:00,2868.0,1067.0,4466.0,167.0,0.0,0.0,586.0,9154.0
2023-11-10 17:00:00+00:00,2757.0,1053.0,4221.0,167.0,0.0,0.0,600.0,8798.0
2023-11-10 18:00:00+00:00,2952.0,942.0,4422.0,163.0,0.0,0.0,601.0,9080.0
2023-11-10 19:00:00+00:00,2813.0,878.0,4365.0,165.0,0.0,0.0,600.0,8821.0
2023-11-10 20:00:00+00:00,2763.0,927.0,3973.0,171.0,0.0,0.0,600.0,8434.0
2023-11-10 21:00:00+00:00,2727.0,949.0,4225.0,168.0,0.0,0.0,600.0,8669.0
2023-11-10 22:00:00+00:00,1990.0,724.0,3273.0,155.0,0.0,0.0,601.0,6743.0
2023-11-10 23:00:00+00:00,1935.0,738.0,1748.0,163.0,0.0,0.0,601.0,5185.0
2023-11-11 00:00:00+00:00,1678.0,905.0,1497.0,161.0,0.0,0.0,599.0,4840.0
2023-11-11 01:00:00+00:00,1535.0,907.0,1305.0,167.0,0.0,0.0,521.0,4435.0
2023-11-11 02:00:00+00:00,1636.0,813.0,1272.0,160.0,0.0,0.0,323.0,4204.0
2023-11-11 03:00:00+00:00,1726.0,818.0,1667.0,163.0,0.0,0.0,320.0,4694.0
2023-11-11 04:00:00+00:00,1717.0,867.0,1892.0,164.0,0.0,0.0,433.0,5073.0
2023-11-11 05:00:00+00:00,1668.0,883.0,2191.0,163.0,0.0,0.0,596.0,5501.0
2023-11-11 06:00:00+00:00,1483.0,890.0,2185.0,167.0,0.0,0.0,601.0,5326.0
2023-11-11 07:00:00+00:00,1535.0,741.0,2095.0,160.0,0.0,0.0,588.0,5119.0
2023-11-11 08:00:00+00:00,1404.0,769.0,1851.0,162.0,0.0,0.0,217.0,4403.0
2023-11-11 09:00:00+00:00,1303.0,716.0,839.0,138.0,0.0,0.0,116.0,3112.0
2023-11-11 10:00:00+00:00,1337.0,758.0,242.0,99.0,0.0,0.0,1.0,2437.0
2023-11-11 11:00:00+00:00,960.0,866.0,15.0,111.0,0.0,0.0,0.0,1952.0
2023-11-11 12:00:00+00:00,1338.0,842.0,98.0,129.0,0.0,0.0,0.0,2407.0
2023-11-11 13:00:00+00:00,1451.0,869.0,664.0,160.0,0.0,0.0,153.0,3297.0
2023-11-11 14:00:00+00:00,1874.0,382.0,1807.0,176.0,0.0,0.0,586.0,4825.0
2023-11-11 15:00:00+00:00,2812.0,624.0,2580.0,168.0,0.0,0.0,600.0,6784.0
2023-11-11 16:00:00+00:00,2827.0,948.0,3580.0,172.0,0.0,0.0,600.0,8127.0
2023-11-11 17:00:00+00:00,2639.0,961.0,3655.0,178.0,0.0,0.0,600.0,8033.0
2023-11-11 18:00:00+00:00,2646.0,786.0,3813.0,168.0,0.0,0.0,600.0,8013.0
2023-11-11 19:00:00+00:00,2929.0,897.0,3917.0,164.0,0.0,0.0,600.0,8507.0
2023-11-11 20:00:00+00:00,3042.0,1100.0,3727.0,165.0,0.0,0.0,600.0,8634.0
2023-11-11 21:00:00+00:00,2735.0,1080.0,2743.0,167.0,0.0,0.0,600.0,7325.0
2023-11-11 22:00:00+00:00,2363.0,1027.0,1985.0,161.0,0.0,0.0,600.0,6136.0
2023-11-11 23:00:00+00:00,2125.0,871.0,480.0,159.0,0.0,0.0,600.0,4235.0
2023-11-12 00:00:00+00:00,2088.0,828.0,0.0,151.0,0.0,0.0,600.0,3667.0
2023-11-12 01:00:00+00:00,2052.0,861.0,0.0,156.0,0.0,0.0,600.0,3669.0
2023-11-12 02:00:00+00:00,1962.0,958.0,0.0,157.0,0.0,0.0,600.0,3677.0
2023-11-12 03:00:00+00:00,1929.0,834.0,0.0,165.0,0.0,0.0,600.0,3528.0
2023-11-12 04:00:00+00:00,2145.0,891.0,0.0,168.0,0.0,0.0,600.0,3804.0
2023-11-12 05:00:00+00:00,2333.0,899.0,0.0,162.0,0.0,0.0,600.0,3994.0
2023-11-12 06:00:00+00:00,2497.0,991.0,0.0,166.0,0.0,0.0,600.0,4254.0
2023-11-12 07:00:00+00:00,2874.0,1003.0,855.0,174.0,0.0,0.0,600.0,5506.0
2023-11-12 08:00:00+00:00,2944.0,1122.0,1278.0,171.0,0.0,0.0,590.0,6105.0
2023-11-12 09:00:00+00:00,3025.0,1142.0,565.0,164.0,0.0,0.0,590.0,5486.0
2023-11-12 10:00:00+00:00,2838.0,1028.0,257.0,164.0,0.0,0.0,590.0,4877.0
2023-11-12 11:00:00+00:00,2488.0,826.0,0.0,162.0,0.0,0.0,590.0,4066.0
2023-11-12 12:00:00+00:00,2722.0,732.0,0.0,158.0,0.0,0.0,591.0,4203.0
2023-11-12 13:00:00+00:00,2381.0,800.0,0.0,164.0,0.0,0.0,591.0,3936.0
2023-11-12 14:00:00+00:00,2553.0,784.0,656.0,137.0,0.0,0.0,600.0,4730.0
2023-11-12 15:00:00+00:00,2625.0,821.0,1593.0,135.0,0.0,0.0,600.0,5774.0
2023-11-12 16:00:00+00:00,2253.0,1018.0,3026.0,171.0,0.0,0.0,591.0,7059.0
2023-11-12 17:00:00+00:00,2581.0,951.0,3371.0,173.0,0.0,0.0,600.0,7676.0
2023-11-12 18:00:00+00:00,3081.0,874.0,3488.0,162.0,0.0,0.0,600.0,8205.0
2023-11-12 19:00:00+00:00,3355.0,765.0,3564.0,171.0,0.0,0.0,600.0,8455.0
2023-11-12 20:00:00+00:00,3241.0,782.0,3271.0,169.0,0.0,0.0,601.0,8064.0
2023-11-12 21:00:00+00:00,2631.0,756.0,2757.0,163.0,0.0,0.0,600.0,6907.0
2023-11-12 22:00:00+00:00,1806.0,768.0,1441.0,162.0,0.0,0.0,600.0,4777.0
2023-11-12 23:00:00+00:00,1405.0,675.0,760.0,163.0,0.0,0.0,600.0,3603.0
2023-11-13 00:00:00+00:00,1397.0,730.0,215.0,95.0,0.0,0.0,600.0,3037.0
2023-11-13 01:00:00+00:00,1500.0,711.0,0.0,38.0,0.0,0.0,600.0,2849.0
2023-11-13 02:00:00+00:00,1651.0,651.0,380.0,15.0,0.0,0.0,600.0,3297.0
2023-11-13 03:00:00+00:00,1860.0,634.0,684.0,0.0,0.0,0.0,600.0,3778.0
2023-11-13 04:00:00+00:00,2025.0,639.0,1571.0,18.0,0.0,0.0,595.0,4848.0
2023-11-13 05:00:00+00:00,2557.0,878.0,3531.0,103.0,0.0,0.0,595.0,7664.0
2023-11-13 06:00:00+00:00,2225.0,902.0,3447.0,168.0,0.0,0.0,576.0,7318.0
2023-11-13 07:00:00+00:00,2084.0,988.0,3608.0,171.0,0.0,0.0,599.0,7450.0
2023-11-13 08:00:00+00:00,2271.0,909.0,3345.0,159.0,0.0,0.0,600.0,7284.0
2023-11-13 09:00:00+00:00,2383.0,976.0,3139.0,181.0,0.0,0.0,600.0,7279.0
2023-11-13 10:00:00+00:00,2313.0,877.0,2937.0,162.0,0.0,0.0,549.0,6838.0
2023-11-13 11:00:00+00:00,2290.0,660.0,2453.0,72.0,0.0,0.0,546.0,6021.0
2023-11-13 12:00:00+00:00,2491.0,762.0,2949.0,101.0,0.0,0.0,547.0,6850.0
2023-11-13 13:00:00+00:00,2496.0,801.0,3829.0,135.0,0.0,0.0,590.0,7851.0
2023-11-13 14:00:00+00:00,2358.0,844.0,4447.0,169.0,0.0,0.0,430.0,8248.0
2023-11-13 15:00:00+00:00,2407.0,719.0,3910.0,150.0,0.0,0.0,140.0,7326.0
2023-11-13 16:00:00+00:00,2579.0,911.0,4069.0,150.0,0.0,0.0,0.0,7709.0
2023-11-13 17:00:00+00:00,1919.0,872.0,3864.0,94.0,0.0,0.0,229.0,6978.0
2023-11-13 18:00:00+00:00,1837.0,923.0,4354.0,183.0,0.0,0.0,308.0,7605.0
2023-11-13 19:00:00+00:00,1868.0,994.0,4341.0,185.0,0.0,0.0,520.0,7908.0
2023-11-13 20:00:00+00:00,1999.0,1028.0,4836.0,198.0,0.0,0.0,598.0,8659.0
2023-11-13 21:00:00+00:00,1824.0,821.0,4602.0,154.0,0.0,0.0,600.0,8001.0
2023-11-13 22:00:00+00:00,1691.0,920.0,3969.0,124.0,0.0,0.0,600.0,7304.0
2023-11-13 23:00:00+00:00,1548.0,915.0,4007.0,158.0,0.0,0.0,600.0,7228.0
2023-11-14 00:00:00+00:00,1211.0,925.0,3646.0,121.0,0.0,0.0,600.0,6503.0
2023-11-14 01:00:00+00:00,1186.0,1041.0,3214.0,71.0,0.0,0.0,600.0,6112.0
2023-11-14 02:00:00+00:00,1208.0,1060.0,2906.0,18.0,0.0,0.0,600.0,5792.0
2023-11-14 03:00:00+00:00,1223.0,1064.0,3065.0,41.0,0.0,0.0,600.0,5993.0
2023-11-14 04:00:00+00:00,1352.0,1064.0,3794.0,96.0,0.0,0.0,600.0,6906.0
2023-11-14 05:00:00+00:00,1737.0,979.0,4287.0,143.0,0.0,0.0,600.0,7746.0
2023-11-14 06:00:00+00:00,1974.0,941.0,4139.0,175.0,0.0,0.0,600.0,7829.0
2023-11-14 07:00:00+00:00,2282.0,1116.0,3814.0,173.0,0.0,0.0,600.0,7985.0
2023-11-14 08:00:00+00:00,2334.0,1120.0,3925.0,166.0,0.0,0.0,600.0,8145.0
2023-11-14 09:00:00+00:00,2467.0,1025.0,3685.0,148.0,0.0,0.0,600.0,7925.0
2023-11-14 10:00:00+00:00,2519.0,1075.0,3790.0,162.0,0.0,0.0,600.0,8146.0
2023-11-14 11:00:00+00:00,2586.0,1037.0,4200.0,193.0,0.0,0.0,601.0,8617.0
2023-11-14 12:00:00+00:00,2491.0,990.0,4366.0,197.0,0.0,0.0,601.0,8645.0
2023-11-14 13:00:00+00:00,2561.0,1021.0,3890.0,187.0,0.0,0.0,599.0,8258.0
2023-11-14 14:00:00+00:00,2596.0,1088.0,3907.0,174.0,0.0,0.0,544.0,8309.0
2023-11-14 15:00:00+00:00,2450.0,982.0,3864.0,181.0,0.0,0.0,562.0,8039.0
2023-11-14 16:00:00+00:00,2312.0,1022.0,4239.0,181.0,0.0,0.0,596.0,8350.0
2023-11-14 17:00:00+00:00,2303.0,931.0,4126.0,179.0,0.0,0.0,458.0,7997.0
2023-11-14 18:00:00+00:00,2373.0,769.0,4103.0,176.0,0.0,0.0,559.0,7980.0
2023-11-14 19:00:00+00:00,2371.0,817.0,4328.0,182.0,0.0,0.0,599.0,8297.0
2023-11-14 20:00:00+00:00,2211.0,763.0,4379.0,178.0,0.0,0.0,553.0,8084.0
2023-11-14 21:00:00+00:00,2001.0,768.0,4281.0,178.0,0.0,0.0,599.0,7827.0
2023-11-14 22:00:00+00:00,1597.0,862.0,3318.0,184.0,0.0,0.0,600.0,6561.0
2023-11-14 23:00:00+00:00,1520.0,727.0,2409.0,176.0,0.0,0.0,590.0,5422.0
2023-11-15 00:00:00+00:00,1492.0,742.0,1969.0,174.0,0.0,0.0,590.0,4967.0
2023-11-15 01:00:00+00:00,1210.0,916.0,2112.0,183.0,0.0,0.0,591.0,5012.0
2023-11-15 02:00:00+00:00,1367.0,828.0,1910.0,183.0,0.0,0.0,590.0,4878.0
2023-11-15 03:00:00+00:00,1339.0,829.0,2072.0,187.0,0.0,0.0,591.0,5018.0
2023-11-15 04:00:00+00:00,1599.0,830.0,2538.0,179.0,0.0,0.0,589.0,5735.0
2023-11-15 05:00:00+00:00,2204.0,889.0,3747.0,187.0,0.0,0.0,526.0,7553.0
2023-11-15 06:00:00+00:00,1982.0,987.0,4345.0,192.0,0.0,0.0,589.0,8095.0
2023-11-15 07:00:00+00:00,2363.0,966.0,4315.0,136.0,0.0,0.0,591.0,8371.0
2023-11-15 08:00:00+00:00,2607.0,912.0,3744.0,99.0,0.0,0.0,591.0,7953.0
2023-11-15 09:00:00+00:00,2737.0,894.0,3992.0,91.0,0.0,0.0,600.0,8314.0
2023-11-15 10:00:00+00:00,2807.0,820.0,3087.0,82.0,0.0,0.0,601.0,7397.0
2023-11-15 11:00:00+00:00,2569.0,780.0,2383.0,138.0,0.0,0.0,601.0,6471.0
2023-11-15 12:00:00+00:00,2689.0,587.0,2328.0,182.0,0.0,0.0,601.0,6387.0
2023-11-15 13:00:00+00:00,2707.0,1011.0,2668.0,176.0,0.0,0.0,601.0,7163.0
2023-11-15 14:00:00+00:00,2760.0,1003.0,3082.0,186.0,0.0,0.0,601.0,7632.0
2023-11-15 15:00:00+00:00,3033.0,1055.0,3794.0,202.0,0.0,0.0,600.0,8684.0
2023-11-15 16:00:00+00:00,2847.0,1016.0,4474.0,201.0,0.0,0.0,583.0,9121.0
2023-11-15 17:00:00+00:00,2254.0,935.0,4183.0,187.0,0.0,0.0,600.0,8159.0
2023-11-15 18:00:00+00:00,2368.0,974.0,4376.0,177.0,0.0,0.0,600.0,8495.0
2023-11-15 19:00:00+00:00,2365.0,975.0,3989.0,176.0,0.0,0.0,600.0,8105.0
2023-11-15 20:00:00+00:00,2584.0,1052.0,4113.0,182.0,0.0,0.0,600.0,8531.0
2023-11-15 21:00:00+00:00,2583.0,974.0,4268.0,179.0,0.0,0.0,600.0,8604.0
2023-11-15 22:00:00+00:00,2196.0,972.0,3602.0,181.0,0.0,0.0,600.0,7551.0
2023-11-15 23:00:00+00:00,2581.0,975.0,4152.0,184.0,0.0,0.0,600.0,8492.0
2023-11-16 00:00:00+00:00,2743.0,878.0,3846.0,179.0,0.0,0.0,600.0,8246.0
2023-11-16 01:00:00+00:00,2645.0,867.0,3471.0,177.0,0.0,0.0,600.0,7760.0
2023-11-16 02:00:00+00:00,2755.0,708.0,3336.0,183.0,0.0,0.0,600.0,7582.0
2023-11-16 03:00:00+00:00,2984.0,778.0,3365.0,177.0,0.0,0.0,600.0,7904.0
2023-11-16 04:00:00+00:00,3142.0,800.0,3584.0,185.0,0.0,0.0,600.0,8311.0
2023-11-16 05:00:00+00:00,3263.0,978.0,3979.0,185.0,0.0,0.0,600.0,9005.0
2023-11-16 06:00:00+00:00,3078.0,970.0,3911.0,181.0,0.0,0.0,600.0,8740.0
2023-11-16 07:00:00+00:00,2960.0,985.0,3811.0,194.0,0.0,0.0,600.0,8550.0
2023-11-16 08:00:00+00:00,2854.0,1038.0,3376.0,211.0,0.0,0.0,600.0,8079.0
2023-11-16 09:00:00+00:00,3136.0,1146.0,2997.0,203.0,0.0,0.0,601.0,8083.0
2023-11-16 10:00:00+00:00,3141.0,1117.0,3435.0,181.0,0.0,0.0,601.0,8475.0
2023-11-16 11:00:00+00:00,3043.0,935.0,3158.0,172.0,0.0,0.0,601.0,7909.0
2023-11-16 12:00:00+00:00,3256.0,622.0,3537.0,179.0,0.0,0.0,596.0,8190.0
2023-11-16 13:00:00+00:00,2910.0,681.0,3528.0,176.0,0.0,0.0,443.0,7738.0
2023-11-16 14:00:00+00:00,2968.0,755.0,3474.0,179.0,0.0,0.0,416.0,7792.0
2023-11-16 15:00:00+00:00,2928.0,856.0,3479.0,174.0,0.0,0.0,437.0,7874.0
2023-11-16 16:00:00+00:00,2840.0,964.0,3712.0,178.0,0.0,0.0,310.0,8004.0
2023-11-16 17:00:00+00:00,1958.0,831.0,2967.0,175.0,0.0,0.0,391.0,6322.0
2023-11-16 18:00:00+00:00,2021.0,909.0,3549.0,183.0,0.0,0.0,392.0,7054.0
2023-11-16 19:00:00+00:00,2493.0,753.0,3412.0,176.0,0.0,0.0,473.0,7307.0
2023-11-16 20:00:00+00:00,2800.0,778.0,3052.0,170.0,0.0,0.0,514.0,7314.0
2023-11-16 21:00:00+00:00,3197.0,967.0,2891.0,180.0,0.0,0.0,539.0,7774.0
2023-11-16 22:00:00+00:00,2750.0,993.0,2688.0,184.0,0.0,0.0,541.0,7156.0
2023-11-16 23:00:00+00:00,2488.0,874.0,2487.0,179.0,0.0,0.0,550.0,6578.0
2023-11-17 00:00:00+00:00,2306.0,725.0,2266.0,178.0,0.0,0.0,550.0,6025.0
2023-11-17 01:00:00+00:00,2335.0,681.0,1971.0,179.0,0.0,0.0,526.0,5692.0
2023-11-17 02:00:00+00:00,2481.0,622.0,1556.0,179.0,0.0,0.0,525.0,5363.0
2023-11-17 03:00:00+00:00,2699.0,667.0,1644.0,175.0,0.0,0.0,523.0,5708.0
2023-11-17 04:00:00+00:00,2855.0,423.0,2306.0,184.0,0.0,0.0,467.0,6235.0
2023-11-17 05:00:00+00:00,3193.0,641.0,3494.0,180.0,0.0,0.0,466.0,7974.0
2023-11-17 06:00:00+00:00,2971.0,878.0,3976.0,182.0,0.0,0.0,485.0,8492.0
2023-11-17 07:00:00+00:00,2877.0,832.0,3417.0,208.0,0.0,0.0,479.0,7813.0
2023-11-17 08:00:00+00:00,2731.0,829.0,2905.0,210.0,0.0,0.0,413.0,7088.0
2023-11-17 09:00:00+00:00,2296.0,841.0,2046.0,209.0,0.0,0.0,239.0,5631.0
2023-11-17 10:00:00+00:00,2447.0,970.0,1887.0,209.0,0.0,0.0,301.0,5814.0
2023-11-17 11:00:00+00:00,2239.0,905.0,1241.0,216.0,0.0,0.0,301.0,4902.0
2023-11-17 12:00:00+00:00,2879.0,1101.0,1712.0,225.0,0.0,0.0,300.0,6217.0
2023-11-17 13:00:00+00:00,2978.0,928.0,3130.0,223.0,0.0,0.0,262.0,7521.0
2023-11-17 14:00:00+00:00,3016.0,746.0,3225.0,216.0,0.0,0.0,450.0,7653.0
2023-11-17 15:00:00+00:00,3244.0,688.0,3738.0,224.0,0.0,0.0,489.0,8383.0
2023-11-17 16:00:00+00:00,2714.0,786.0,3832.0,222.0,0.0,0.0,548.0,8102.0
2023-11-17 17:00:00+00:00,2602.0,936.0,4338.0,200.0,0.0,0.0,574.0,8650.0
2023-11-17 18:00:00+00:00,2213.0,876.0,4547.0,163.0,0.0,0.0,575.0,8374.0
2023-11-17 19:00:00+00:00,2480.0,872.0,4308.0,165.0,0.0,0.0,575.0,8400.0
2023-11-17 20:00:00+00:00,2729.0,912.0,4114.0,166.0,0.0,0.0,575.0,8496.0
2023-11-17 21:00:00+00:00,2932.0,843.0,3542.0,168.0,0.0,0.0,585.0,8070.0
2023-11-17 22:00:00+00:00,2317.0,681.0,2289.0,163.0,0.0,0.0,595.0,6045.0
2023-11-17 23:00:00+00:00,2332.0,785.0,1228.0,161.0,0.0,0.0,600.0,5106.0
2023-11-18 00:00:00+00:00,2485.0,1009.0,598.0,172.0,0.0,0.0,600.0,4864.0
2023-11-18 01:00:00+00:00,2428.0,1013.0,485.0,166.0,0.0,0.0,600.0,4692.0
2023-11-18 02:00:00+00:00,2335.0,858.0,319.0,172.0,0.0,0.0,600.0,4284.0
2023-11-18 03:00:00+00:00,2489.0,848.0,554.0,172.0,0.0,0.0,599.0,4662.0
2023-11-18 04:00:00+00:00,2916.0,891.0,912.0,161.0,0.0,0.0,599.0,5479.0
2023-11-18 05:00:00+00:00,3157.0,960.0,1649.0,177.0,0.0,0.0,599.0,6542.0
2023-11-18 06:00:00+00:00,2943.0,927.0,2475.0,177.0,0.0,0.0,599.0,7121.0
2023-11-18 07:00:00+00:00,3022.0,793.0,2124.0,166.0,0.0,0.0,599.0,6704.0
2023-11-18 08:00:00+00:00,3001.0,489.0,1135.0,169.0,0.0,0.0,593.0,5387.0
2023-11-18 09:00:00+00:00,2848.0,529.0,855.0,166.0,0.0,0.0,63.0,4461.0
2023-11-18 10:00:00+00:00,2796.0,540.0,361.0,170.0,0.0,0.0,1.0,3868.0
2023-11-18 11:00:00+00:00,2554.0,334.0,0.0,163.0,0.0,0.0,1.0,3052.0
2023-11-18 12:00:00+00:00,2704.0,78.0,65.0,164.0,0.0,0.0,1.0,3012.0
2023-11-18 13:00:00+00:00,2907.0,311.0,288.0,162.0,0.0,0.0,547.0,4215.0
2023-11-18 14:00:00+00:00,3323.0,907.0,1465.0,178.0,0.0,0.0,600.0,6473.0
2023-11-18 15:00:00+00:00,3329.0,1019.0,2501.0,174.0,0.0,0.0,600.0,7623.0
